"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP"
"b_Sem_0_ruta1",0.924643662146485,0.314849138187237,0.520373441535533,0.00267671290230269,0.0152690783676908,-0.0500475960892256,-0.0107798826590876,0.0893942494091024,-0.00284916603064384,0.0432379461243939,-0.00115676412216932,-0.0117711376253636,-0.0184289031407026,0.860420064290196,-0.144000436267118,0.0682528149322999,0.218872223997236,0.690294572209369,-0.119659571784074,0.0877163565334388,0.150939530563321,0.669670095556518,-0.169656590343262,0.107556519383468,0.124942930899206,0.620078815799284,-0.201875108734104,0.100769502548727,0.0279674673829353,0.00522905078282361,-0.104642125499902,0.251206614225738,0.0524861365446033,-0.0242371215655754,-0.0853566068546193,0.145908163364948,-0.0489372924424433,-0.00345704118293728,0.0110001758982945,-0.000340377419394904,0.0237741261578637
"b_Sem_0_ruta2",-1.29095898648168,-0.372787783826892,-1.24410001770767,0.00099133439086431,0.00827204496540999,0.0238177735237145,-0.0443655930909718,-0.551669179588176,-0.0720691977466843,0.0245535134477553,-0.0299652762966087,0.0167236928722406,0.0139800691748064,-0.144000437407393,1.32699685434015,-0.282431989648612,0.0898356158481344,-0.14408080716115,0.18005062315014,-0.196059973397989,0.0776236765104096,-0.167095402126349,0.16361413022541,-0.187816806250444,0.0773308403460752,-0.137764010870139,0.237867030376097,-0.14251869168426,0.0913489610059847,-0.815698325100648,0.117386197901907,-0.406105238107627,0.178090721350653,-0.782336659347522,0.154389640295292,-0.389583307172849,0.26434803581407,-0.00857775715923434,-0.0153504211086514,0.0186173856045788,-0.000178855442630307
"b_Sem_0_ruta3",1.64765645970684,-0.0587655776305415,1.19822606690546,0.00123195738444301,-0.0147509014242163,-0.0759851923968242,0.0440835394899003,0.178978737201669,0.0411191001161422,-0.17041965931939,0.104938081038004,-0.0103985323249064,-0.011036691827835,0.0682528149323064,-0.282431989084029,2.1630371349064,0.156244034984087,0.12730474099916,-0.195700259961455,1.07574157732218,0.13597837583471,0.0665953751147302,-0.227284478754182,1.07546212358178,0.117062257670857,0.0166640135825899,-0.199546683014125,1.10554757975682,0.0521760758526287,1.16898831819973,-0.17440033531064,0.188729274421035,-0.0535532846742622,1.16016312731257,-0.189678908182016,0.266272956255681,-0.0898486466368176,-0.0219034401684031,0.0179124798025146,-0.0480071506023838,0.0401914656377044
"b_Sem_0_rutaEC",-0.679881564960139,-0.371215361432543,-1.02084867910108,0.00643598468645933,0.00387706687432442,0.00873201909150301,0.00667838651790784,0.0737870814049513,-0.00820020850795652,0.0487705306279692,-0.0226086971170529,-0.0143308218267091,0.00353681867126367,0.218872223997228,0.0898356158357878,0.156244034984093,0.708671192762838,0.115636976430174,0.0730973778913409,0.137110218398896,0.43701250836764,0.0968249525083969,0.0294607365454373,0.105455283836282,0.39679998513593,0.0243066298736687,0.00128133885699667,0.211132716216461,0.376606598143041,-0.699511264731885,0.046169956344651,-0.359346463304774,0.0126409822092301,-0.648794421287632,0.066011132204179,-0.413452383200837,0.162699106548137,-0.0035399940424853,-0.013468014298212,-0.00356516585155608,0.0140416999964866
"b_Sem_1_ruta1",0.933267855208974,0.321796305313253,0.511702056424163,0.00126232658108273,0.0153337845682549,-0.0247068218204289,-0.00259650699215698,0.0338434228298049,-0.0100148626283215,0.00748358677461021,-0.0101506045974476,-0.00882997261215388,-0.0191536632316537,0.690294572209369,-0.144080806251978,0.127304740999163,0.115636976430171,0.730688015482501,-0.130636268672964,0.0980722693481296,0.115700719439952,0.657782125825668,-0.166662993908966,0.112924750412842,0.107151223928528,0.617919081129058,-0.200186069294605,0.106360223741669,0.0196558089495934,0.010791105318192,-0.109359280932314,0.257794333943083,0.080925640587605,-0.0302686645920384,-0.104917021592525,0.164361127305702,-0.0234983771617939,-0.0181574889382951,0.00820929199723009,0.00361564651342228,0.000138952371898497
"b_Sem_1_ruta2",-1.13546891163768,-0.322835930412361,-1.12971744967522,0.000665948000094924,0.00383510417182655,0.00610903207833396,-0.0138082727901597,0.00230666134088057,0.000758791778582724,-0.00825831262409908,-0.0281317677952669,0.0195000930616354,0.0216485870111994,-0.11965957236694,0.179992277921779,-0.195700260006494,0.0730973786571816,-0.130636269047366,0.192704027949878,-0.182045989650171,0.0642577423120037,-0.148019541792121,0.0874191206166971,-0.183509480952854,0.061572053055951,-0.128480401554638,0.161455783987622,-0.168377104981205,0.0681377805028588,-0.742100247378793,0.10744799552229,-0.355935324544408,0.17472719006721,-0.738135203197498,0.138806080246443,-0.387229516849447,0.220232694243611,0.000296855917783379,-0.00188158219895582,0.0167535193079193,0.00154451452305604
"b_Sem_1_ruta3",1.44261126280287,-0.13234483004185,1.01549719050325,5.37173529309556e-05,0.00411226998240419,-0.000278005999546818,0.0278291399373343,0.0583732712406067,0.0238646845628949,-0.0740504932921747,0.0322852965389872,0.0122471148111802,0.0338944288925828,0.0877163565334412,-0.196059971571076,1.07574157732214,0.13711021839891,0.0980722693481228,-0.182045988311133,1.3421924008542,0.142727027272844,0.0779157393185472,-0.185758656956971,1.10072192770348,0.141392298811914,0.034922302945995,-0.151205115368127,1.13431208195422,0.0828240129904559,1.02803196743117,-0.14429735849714,0.131004399201784,-0.0399422156374158,1.03422725178581,-0.163174720748371,0.157395182573807,-0.0542915267358475,0.00213356640287029,-0.001384514688697,-0.0369950591745917,-0.0056461765308433
"b_Sem_1_rutaEC",-0.639241813469394,-0.354303393328019,-0.938636806915645,0.00323778725644283,0.0075239368533044,-0.019229334257778,0.0239900307393202,-0.0321833520168459,-0.00636866832174816,0.00473057008158896,-0.0161706992982481,-0.0154263333378931,0.0127122353254146,0.150939530563305,0.0776236757305162,0.135978375834702,0.437012508367668,0.115700719439947,0.0642577408297986,0.142727027272814,0.455807054457938,0.106559519878907,0.0366904495158692,0.127939054601307,0.38786363504345,0.0347998335930149,0.0170162811560486,0.234962319499791,0.370242572286638,-0.668285521306957,0.0453184039152928,-0.332443133024423,-0.00815943536977707,-0.614775789671141,0.0701390221431753,-0.390300040662345,0.124768644452695,0.00529743703278821,-0.00946703322674911,0.00456616872858332,-0.00599625540437735
"b_Sem_2_ruta1",1.00078100228938,0.368890738544868,0.621124972647944,0.000640948793752982,0.0154647053905387,-0.0357147710893867,0.00219055493419949,0.0294735782471142,0.0071886014201568,-0.00928004650621865,-0.0213621246282173,-0.026648710522299,-0.0155930326785011,0.669670095556531,-0.16709540160064,0.0665953751147432,0.0968249525083973,0.65778212582568,-0.148019541737344,0.0779157393185657,0.106559519878916,0.706330805105549,-0.158692930291137,0.0896157345465369,0.120254827101857,0.621253152785471,-0.191902189567304,0.099012894943495,0.0403318355910347,0.0860492262392826,-0.110801012663448,0.297562574722272,0.0509330160171879,0.0529569459487105,-0.0961944425835125,0.239955689897017,-0.0534551743142111,-0.00304813912350902,0.00348616159344237,0.00569747100915731,-0.00870430470832279
"b_Sem_2_ruta2",-1.14038644644434,-0.307295199906007,-1.08833242447242,-0.00128856459441798,0.0033262295361692,-0.00206164442135717,-0.0180176803843273,-0.0251488789739011,0.00999107771577835,-0.0402116824111581,-0.048033146720085,0.0095270305780619,0.0180165158674431,-0.169656591446273,0.163616470111271,-0.227284479396614,0.0294607367958048,-0.166662994778213,0.0874798057232862,-0.185758658880586,0.0366904505144393,-0.158692930798904,0.177197290887845,-0.196990965692135,0.0617115199689399,-0.138747104857899,0.194869313453009,-0.156212688409389,0.0803893898365516,-0.709241141904584,0.107142835579079,-0.345642119153888,0.160276331003964,-0.697173624136901,0.103696517951509,-0.28223767800411,0.217560578545783,-0.000653667848015508,-0.01420345099947,0.0158368173520491,-0.0264134453663967
