"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP"
"b_CongCD_ruta3",0.221536109851538,0.0430326660428862,0.236162111790794,0.000629335165032344,-0.00496196460134199,0.0252252883968057,0.0164052611322198,0.0279725739714277,0.0191484051705289,0.140079290461501,0.288829400366184,0.0170404297340493,0.0158215246065865,-0.0124835472772516,-0.0233313608302938,-0.0874353072464875,-0.00486187094305994,-0.00774103192866592,-0.0199515396534269,-0.0405310427833289,-0.00182675792815715,-0.012803153090091,-0.0230116590666499,0.0169867144767528,-0.00650685732407144,-0.00980099405850809,-0.0217149955778239,-0.0261891057167924,-0.00642318085285259,0.193927528442927,-0.0157802092713655,0.0516986815594612,-0.0573076419726972,0.199666097315614,-0.00905286971317933,0.0980067817588186,-0.0511659039637492,-0.000412961388414151,-0.000657256417908182,0.000105083054352783,0.0102969965049305
"b_CongAB_rutaEC",-0.050237566085259,-0.0190607359551077,-0.0522913244912913,0.00494527801624361,-0.0041556244156785,0.020643620092612,0.00764945829196694,0.0179189656649185,0.00847148321425342,0.0196577855097445,0.0170404297340493,0.192097976819119,0.158992046455122,0.0209536917328239,0.0123139236954801,-0.00106514741215404,0.00436817396384287,0.0184148377073675,0.0108359771059307,0.00228864477729179,0.00718713049961045,0.009164488680799,0.00664768462625638,-0.00252395713934555,0.00646688447957252,0.0316271343722637,0.00597246671641363,-0.0150787324003231,0.038895752772692,-0.0397939671673294,0.00843456570573663,-0.017535931308451,-0.150036393317985,-0.0525649055162583,-0.0106846789354967,-0.0431642349962985,-0.141960319755958,-0.00149654471828999,0.00638374501822402,-0.00584568297496363,-0.00543244924615038
"b_CongCD_rutaEC",-0.0447391745091845,-0.014862311162943,-0.0436171229853222,0.00367325457757253,-0.00393752438881178,0.0125425790671814,0.0116525037547671,0.0263157141146619,0.0137885495923839,0.0122266986526744,0.0158215246065865,0.158992046455122,0.232630730848281,0.0114102686520302,-0.00089204526202863,-0.00532543775878997,0.00906053170263833,0.0157971855434062,0.00804300598931739,0.00365529757009798,0.0177582170256877,0.0156465417141541,0.00922521196671752,0.000627355544187027,0.0210361119787888,0.0469682253191296,0.011090641205869,-0.00899318377374132,0.0642150322290433,-0.0360995438482461,0.00936698774976506,-0.0116620316161922,-0.156566376324758,-0.0388957276468774,0.00157211928745438,-0.0293266224936625,-0.137160449265257,0.00713411904561998,0.0029357739987368,0.00133734519714175,-0.0154500220525222
"b_Sem_0_ruta1",0.885006549171251,0.224335285778941,0.323885432855708,0.00290560070124867,0.0145094434182051,-0.0460627387550718,-0.0137143521968992,-8.30856077778516e-05,-0.0183026913702302,0.0227989703830097,-0.0124835472772516,0.0209536917328239,0.0114102686520302,0.97014091480046,-0.0517042511587061,0.306239932816646,0.389461886444738,0.76724534031832,-0.122134603512339,0.243182996413232,0.284722222604477,0.729502898927971,-0.179637792312559,0.201887336961825,0.237337188121921,0.680033873822983,-0.232192301695226,0.174790341136428,0.148621755922237,-0.126661223742786,-0.109859228849912,0.165210210091581,0.0267238523321536,-0.131190829060369,-0.114877402600319,0.164149943336676,-0.0758925492803453,0.0213896888011538,0.0108098025101985,-0.00192595453745798,0.0264521676341258
"b_Sem_0_ruta2",-98429.745412875,3091.64151565768,5225.24053664908,-0.000154799941579726,0.00301416661781771,0.02979901570946,-0.0095781555378193,-0.251914853853445,0.00733826207498184,-5.73181015963813,-0.0233313608302938,0.0123139236954801,-0.00089204526202863,-0.0517042511587061,30791.1886644377,-0.133878755689357,0.146045990421689,-0.127667512370978,30789.8947780319,-0.214668382984792,0.0647995740857419,-0.152424809196151,30789.8617361787,-0.229714619516649,0.050553039594029,-0.132708175962879,30789.9470443861,-0.217640460568499,0.0684996223051457,5225.68292312668,72865.3595574094,2134.13518164108,0.245411353448981,5225.66698085462,72865.4130644825,2134.14999977353,0.275063875984622,0.00288394271360924,-0.00499503666732479,-0.00193501816702194,0.0160015349782037
"b_Sem_0_ruta3",1.64527436249876,-0.124417487098774,1.03954177278827,0.00246318772451719,-0.00533555983277429,0.00408853095648397,0.00111083094779922,0.0347494793976058,-0.00855517266335371,-0.246384171833116,-0.0874353072464875,-0.00106514741215404,-0.00532543775878997,0.306239932816646,-0.133878755689357,2.43553367970647,0.270352759251241,0.230718576691946,-0.205795118843268,1.2642339998575,0.165005990604805,0.181972144884889,-0.254789215014818,1.21487627320831,0.125010825621479,0.120365729558885,-0.305316979898337,1.20415777841893,0.0225696552781553,1.0186007341843,-0.181199724871792,0.136060269906057,0.0391225320322175,1.01354387471285,-0.186662941072854,0.188289321194451,-0.00213315934605937,-0.000601808959173345,0.00184090293330937,0.0228166080322279,0.0217379693419488
"b_Sem_0_rutaEC",-0.629816205606201,-0.3572289441288,-1.09589058796265,0.00215011005904304,0.0098089904766734,0.0243676119943859,0.00502435466428784,0.0340060274703335,-0.0175092810435423,0.0489821262979179,-0.00486187094305994,0.00436817396384287,0.00906053170263833,0.389461886444738,0.146045990421689,0.270352759251241,0.77980171142613,0.27999903585585,0.059822218065641,0.17595293052496,0.53336324486672,0.237174741417697,0.0143395311269998,0.144725736090888,0.487955877499717,0.181516366673275,-0.024680841119222,0.126274510383762,0.449239362729159,-0.829805157206267,0.0360283275245723,-0.372641813562572,0.0103487841116724,-0.82351066637938,0.0378155392697731,-0.363327131092864,0.0744433134343405,0.0096293104195696,-0.00210654790786307,0.00260960681081479,0.0112896044542184
"b_Sem_1_ruta1",0.877111443056379,0.232186927101696,0.325895223186265,0.00149654753312157,0.0188524701668149,-0.0303134536023629,-0.00394920228408545,-0.00862133319800265,-0.0106668723355402,0.0061639493529108,-0.00774103192866592,0.0184148377073675,0.0157971855434062,0.76724534031832,-0.127667512370978,0.230718576691946,0.27999903585585,0.79718296296618,-0.130263772400016,0.223713747712847,0.273537020507173,0.714255190050283,-0.171037717655008,0.197963725734455,0.237616165282917,0.667341334600843,-0.221086533727193,0.173805801458203,0.15333175641485,-0.111173828978453,-0.106918611968658,0.17159818137525,0.0344585513269777,-0.124110519575327,-0.107238165876263,0.167324936444228,-0.0451881511049017,0.00375864597352692,0.00586946644572025,0.00427036423053364,0.00359383805059462
"b_Sem_1_ruta2",-98429.6688499077,3091.63941100288,5225.23875275815,-0.000356857409648457,0.00188804845498998,0.00580029344808883,-0.0107133428466644,-0.0142273965063745,0.00610036908286151,-5.76536070075199,-0.0199515396534269,0.0108359771059307,0.00804300598931739,-0.122134603512339,30789.8947780319,-0.205795118843268,0.059822218065641,-0.130263772400016,30789.9091187775,-0.213341439211993,0.0626296992726237,-0.152319517269322,30789.7884164036,-0.227178335444242,0.0502411447243458,-0.133691484921741,30789.8761089653,-0.217245851165903,0.0693773497682091,5225.68420114336,72865.3523968888,2134.13615599876,0.245374932609847,5225.67422696152,72865.3988321616,2134.141128097,0.278864617014783,0.00311446786887271,-0.004518418890863,0.00369397848820676,0.000298679453822824
"b_Sem_1_ruta3",1.65380674219613,-0.128517003254961,1.05618093136106,0.00214488592205654,7.55050056441101e-05,-0.0112059221047969,0.000799017658841132,-0.00608548393879132,-0.0043120662439234,-0.123102091032551,-0.0405310427833289,0.00228864477729179,0.00365529757009798,0.243182996413232,-0.214668382984792,1.2642339998575,0.17595293052496,0.223713747712847,-0.213341439211993,1.47448089117452,0.16616008397035,0.191674307089679,-0.250562428902028,1.21553097449338,0.131496094785625,0.127895589779493,-0.299039724033337,1.20066205573339,0.027266514726944,1.02624798990927,-0.182010274755633,0.140091868307159,0.0311553242477696,1.03112061146321,-0.188535236706384,0.178701167998319,-0.00995448704478912,0.0119852998158086,-0.000606237299704744,0.0128595106476223,-0.0024884790906616
"b_Sem_1_rutaEC",-0.684410166283967,-0.36878439117463,-1.1181230941203,-7.94701371517778e-05,0.0131705110551507,-0.00723753185447323,0.0125059843771926,-0.000752974174102173,-0.00773442676709402,0.000830585150898345,-0.00182675792815715,0.00718713049961045,0.0177582170256877,0.284722222604477,0.0647995740857419,0.165005990604805,0.53336324486672,0.273537020507173,0.0626296992726237,0.16616008397035,0.569896615660779,0.239562551489105,0.0280807758697206,0.143723393925445,0.495782940534274,0.176818107356518,-0.00793274458515013,0.127515596877419,0.462330978439235,-0.859993754670934,0.0454867478986879,-0.381800906950057,-0.00451825847187191,-0.842710887860375,0.0580351381371118,-0.374717276747327,0.0791972172390168,0.0172941618268569,-0.0072405281205236,0.00308006118848497,0.00453754544739565
"b_Sem_2_ruta1",0.914534195087774,0.263285745603817,0.38660124557121,0.00164532684805207,0.0149949201989307,-0.0356221224663732,-0.00653208580072849,-0.0119483445687652,-0.00455035087833938,-0.0154342642314066,-0.012803153090091,0.009164488680799,0.0156465417141541,0.729502898927971,-0.152424809196151,0.181972144884889,0.237174741417697,0.714255190050283,-0.152319517269322,0.191674307089679,0.239562551489105,0.767534352296999,-0.156189388809831,0.189866841126963,0.243360296090201,0.670405137469178,-0.197405882244975,0.167641369095189,0.162785808529538,-0.058846188883673,-0.109638329241475,0.197534558550658,0.0299514348594266,-0.0587796786645849,-0.107806079770599,0.200610820489358,-0.0598139917012595,0.00828140289367465,-0.000815621033389544,0.00623321439120988,-0.00818279817147692
"b_Sem_2_ruta2",-98429.7233314225,3091.63418731428,5225.19817446345,-0.000865666660311681,0.00108922904080613,0.00263109559638342,-0.012790928782699,0.0421214170360138,0.0356955179755613,-5.7766920690034,-0.0230116590666499,0.00664768462625638,0.00922521196671752,-0.179637792312559,30789.8617361787,-0.254789215014818,0.0143395311269998,-0.171037717655008,30789.7884164036,-0.250562428902028,0.0280807758697206,-0.156189388809831,30789.8917702075,-0.238984114687549,0.0571231858743099,-0.1425364646075,30789.907735376,-0.225267931796103,0.0787943767799079,5225.66945699903,72865.3518991364,2134.12672489115,0.262623506842632,5225.67207665772,72865.3500376591,2134.13595398478,0.304498150745153,-0.00465740638030954,-0.00890337532683149,-0.00106420373414067,-0.0135072766787016
"b_Sem_2_ruta3",1.70184647206876,-0.109851815060379,1.14654398733752,0.00160567846025588,0.0026634075508228,-0.012276009457124,0.00270093321124924,-0.00747141280377217,-0.00305377428519371,-0.0434817667154301,0.0169867144767528,-0.00252395713934555,0.000627355544187027,0.201887336961825,-0.229714619516649,1.21487627320831,0.144725736090888,0.197963725734455,-0.227178335444242,1.21553097449338,0.143723393925445,0.189866841126963,-0.238984114687549,1.37224781097712,0.135877062459873,0.12774781751958,-0.278276467952709,1.19011228119748,0.0380065660256642,1.09350891107797,-0.179779785215082,0.169727310588329,0.00656454945713114,1.10564736257947,-0.180336218238093,0.211019205699793,-0.029048693224941,-0.00183183975290158,-0.0116733719716802,0.0186994415244848,-0.0123158000947254
"b_Sem_2_rutaEC",-0.767863698096526,-0.386477506085866,-1.19654552693822,-0.000138223699812729,0.0125812682186537,-0.01718228545608,0.00727815677091155,0.00146372845128771,-0.00414194237840881,-0.0125135237191925,-0.00650685732407144,0.00646688447957252,0.0210361119787888,0.237337188121921,0.050553039594029,0.125010825621479,0.487955877499717,0.237616165282917,0.0502411447243458,0.131496094785625,0.495782940534274,0.243360296090201,0.0571231858743099,0.135877062459873,0.532552125795621,0.187439122043429,0.031310820234147,0.121324903519501,0.462452413363726,-0.902436328409148,0.0540347610574664,-0.405880107156021,0.0315364569260798,-0.878459471171736,0.0696580858916749,-0.386871852484702,0.104398064214965,0.0130876373769762,-0.0114154215188157,0.00850030851621353,-0.00194836129803362
"b_Sem_3_ruta1",0.855010256366885,0.277823876522728,0.406344352952447,0.00238441109926712,0.0122921553472461,-0.00904258528680164,-0.00424389511421279,-0.00660861219180419,-0.00347569045089952,-0.00732966301526861,-0.00980099405850809,0.0316271343722637,0.0469682253191296,0.680033873822983,-0.132708175962879,0.120365729558885,0.181516366673275,0.667341334600843,-0.133691484921741,0.127895589779493,0.176818107356518,0.670405137469178,-0.1425364646075,0.12774781751958,0.187439122043429,0.827852830727173,-0.143346670334813,0.110613834561567,0.163288293451511,-0.049916421030465,-0.106657584018774,0.207161090707402,0.00839533116924275,-0.0831136531792559,-0.110333882592357,0.201543504291374,-0.0884089581313011,0.0150740132871704,-0.00179249975108202,-6.23309282468776e-05,-0.00858183635384598
"b_Sem_3_ruta2",-98429.6006262944,3091.76315738607,5225.61402239941,-0.000877059249379778,-0.00121645295071274,0.00476569873913364,-0.0146115332592555,0.0504332006563306,0.0415276501384382,-5.77774094674774,-0.0217149955778239,0.00597246671641363,0.011090641205869,-0.232192301695226,30789.9470443861,-0.305316979898337,-0.024680841119222,-0.221086533727193,30789.8761089653,-0.299039724033337,-0.00793274458515013,-0.197405882244975,30789.907735376,-0.278276467952709,0.031310820234147,-0.143346670334813,30790.317674801,-0.261586502430028,0.0850957514844868,5225.93636141827,72865.3562860733,2134.26323726406,0.097636910973722,5225.94135557743,72865.3910566892,2134.27558857649,0.148005425761352,0.000326252877647632,-0.0101671188601338,-0.00344466428133555,-0.0157467389604759
"b_Sem_3_ruta3",1.59743516267203,-0.130622565063899,1.05208801389123,0.000344022003093621,0.005605170588221,-0.00996239105498678,0.00255681112878726,0.00122130997725868,-0.000157511730736167,-0.0161701277574394,-0.0261891057167924,-0.0150787324003231,-0.00899318377374132,0.174790341136428,-0.217640460568499,1.20415777841893,0.126274510383762,0.173805801458203,-0.217245851165903,1.20066205573339,0.127515596877419,0.167641369095189,-0.225267931796103,1.19011228119748,0.121324903519501,0.110613834561567,-0.261586502430028,1.45894692926866,0.0395904983306048,1.03239182733719,-0.171766564969487,0.144305628438626,0.0448086184349415,1.05067011601787,-0.174522364954724,0.157824499608228,0.0223228751736564,0.00129078782377661,-0.00983984082986897,0.00705053177094602,-0.00740482739423529
"b_Sem_3_rutaEC",-0.832899599827021,-0.346705124769015,-1.14698734368495,-0.000382357309335422,0.00978650726354598,-0.00334776324330279,0.00524848168753167,0.00410952822656306,-0.0034346799689974,-0.0100273688247644,-0.00642318085285259,0.038895752772692,0.0642150322290433,0.148621755922237,0.0684996223051457,0.0225696552781553,0.449239362729159,0.15333175641485,0.0693773497682091,0.027266514726944,0.462330978439235,0.162785808529538,0.0787943767799079,0.0380065660256642,0.462452413363726,0.163288293451511,0.0850957514844868,0.0395904983306048,0.628143979765004,-0.852814664615453,0.064425079746645,-0.377728248304399,-0.0518219540548076,-0.834096667721955,0.0753013090392685,-0.359398590430078,0.0539363314217369,0.0134566662371353,-0.0164582888041942,0.00152283937255563,-0.00508574194842174
"b_ACC_0_ruta1",-36782.0756999602,-14566.711803992,-27306.8538374386,9.51767453280355e-05,-0.0374146635489482,0.00435349118539673,0.0496197828110713,0.0539011042415208,0.0643587602459934,4.47971607829779,0.193927528442927,-0.0397939671673294,-0.0360995438482461,-0.126661223742786,5225.68292312668,1.0186007341843,-0.829805157206267,-0.111173828978453,5225.68420114336,1.02624798990927,-0.859993754670934,-0.058846188883673,5225.66945699903,1.09350891107797,-0.902436328409148,-0.049916421030465,5225.93636141827,1.03239182733719,-0.852814664615453,-27311.3439413311,4244.92586393266,-12745.8555188914,-3.71466152446889,-27311.3039677885,4245.18122765188,-12745.8223485935,-3.86812248645054,0.0219128517579744,0.0430671232963819,0.00124746804057441,0.0492482004970906
