"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",-0.497971698336422,0.690412231070112,-0.721267202298234,0.739767265688452,-0.673146435957791
"asc_ruta2",-1.50030816220495,0.702228623147037,-2.13649531328034,0.75557521900834,-1.98565030252585
"asc_ruta3",-2.12141729084475,0.714394927913989,-2.96953016875305,0.735977531705606,-2.88244844367522
"asc_rutaEC",0,NA,NA,NA,NA
"b_time",0.0702923434833372,0.0270269871348159,2.60082054772533,0.0351736713236126,1.99843635418714
"b_dist",-0.305016106453456,0.118667692975477,-2.57033821763508,0.115792426107142,-2.63416284387398
"b_cong",0.0279819980268324,0.0870909198751512,0.321296388497743,0.0955591703377308,0.292823785806603
"b_Sem_0",0,NA,NA,NA,NA
"b_Sem_1",0.23459996599039,0.517539205572639,0.453298925886809,0.42953946957777,0.546166260858397
"b_Sem_2",0.368777631672268,0.366490492665858,1.0062406503093,0.31716630690576,1.16272637932453
"b_Sem_3",0.568408097068954,0.364427036421582,1.55973086588285,0.29445824248523,1.93035213506535
"b_Sem_4",0.870006730974693,0.407017968661433,2.13751430639758,0.314407452020607,2.76713139393932
"b_ACC_0",0,NA,NA,NA,NA
"b_ACC_1",-0.441756978218956,0.317491110172763,-1.39139951974899,0.336453262890138,-1.31298170338506
"b_ACC_2",-3.09774121273654,1.1871040122676,-2.60949434988367,0.987537654669957,-3.13683351524639
"b_NO_CAMFD",0,NA,NA,NA,NA
"b_SI_CAMFD",-0.671802520225464,0.291470466945129,-2.30487337968253,0.26887455712004,-2.498572298626
"b_NO_PANEL",0,NA,NA,NA,NA
"b_SI_PANEL",-0.414792517575634,0.219636177166335,-1.88854369497382,0.188355623003542,-2.20217751379705
"b_NO_ZER",0,NA,NA,NA,NA
"b_SI_ZER",-0.0372777290346581,0.261629614974767,-0.142482834132724,0.260512779860378,-0.143093667245949
"b_CSECO",0.189729925217655,0.357418574466292,0.530833982260058,0.366269109043039,0.518006898570746
"b_CLLUVIA",0,NA,NA,NA,NA
"b_Hpico",0,NA,NA,NA,NA
"b_Hvalle",0.0607498765193664,0.278481152156896,0.21814717458918,0.28147731481109,0.215825124522514
"b_Joven30",-1.90006677727761,0.746233402540628,-2.54620976601776,0.725602389180496,-2.61860601013671
"b_Adulto40",-0.663030713455271,0.476414320894157,-1.39171029160262,0.49886527970529,-1.32907768976619
"b_Adulto60",-0.574935544596455,0.405867656006464,-1.41655915687772,0.43109109238721,-1.33367530609991
"b_AdultoMayor",0,NA,NA,NA,NA
"b_USOCINTURON",0.00326538691438647,0.333114630011762,0.00980259232166169,0.343653179515266,0.0095019837121612
"b_NOUSOCINTURON",0,NA,NA,NA,NA
"b_USODISPMOB",-0.216017133313493,0.294269997294541,-0.734078007610395,0.284045747043291,-0.760501206450279
"b_NOUSODISPMOB",0,NA,NA,NA,NA
"b_HTRB_1",-11.2575701082513,575.865297052831,-0.0195489642558171,1.29852514073116,-8.66950492919413
"b_HTRB_2",0.469571911365157,0.564393512859682,0.831993814007392,0.553901243021031,0.847753850134125
"b_HTRB_3",0.305127426944125,0.280074128790948,1.08945238270072,0.2836841342374,1.07558862170551
"b_HTRB_4",0,NA,NA,NA,NA
"b_EduBasica",0,NA,NA,NA,NA
"b_EduSuperior",0.180069520428949,0.364601239752554,0.493880713491698,0.379439901793258,0.474566643038669
"b_Exper_1",0,NA,NA,NA,NA
"b_Exper_2",0.888152684310948,0.554564314489995,1.60153234008167,0.561072505570293,1.58295527849507
"b_Exper_3",-0.167004015501472,0.557778804745744,-0.299409038279248,0.54688794057517,-0.305371545267265
"b_Exper_4",-0.119941384233865,0.481635278125103,-0.249029482850112,0.470108443645295,-0.255135566814797
"b_Exper_5",-0.477131381473761,0.410916703659408,-1.16113892967767,0.396115322532527,-1.20452644553931
"b_Info_traf",0.213435111357719,0.342140133873427,0.623823662373026,0.361513772350318,0.590392753144943
"b_NoInfo_traf",0,NA,NA,NA,NA
