"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_cong","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_CSECO","b_Hvalle","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_1","b_HTRB_2","b_HTRB_3","b_EduSuperior","b_Exper_2","b_Exper_3","b_Exper_4","b_Exper_5","b_Info_traf"
"b_ACC_1",0.101072435097841,0.118437016735273,0.119727716058677,-0.0946295854301188,0.0381546769614455,0.0518433304169692,-0.0473109565271048,-0.0161751909769135,-0.0532536823275627,-0.0576757920015125,1,0.0902938677227199,-0.0527178666778933,-0.075332008256607,-0.00972124959299267,0.0323358197709455,0.0274709642570865,0.062002312321987,0.0959268589109621,0.059729091434793,0.075417845384755,0.0670753491857617,-4.04759136216822e-05,0.0435581815098834,0.00281668682982956,-0.0191059435010802,-0.0323941419995167,-0.034533148824433,-0.0552160100005733,0.0470908557734521,0.0334919768659292
"b_ACC_2",-0.0052038450265459,-0.0176868403153897,-0.0419907876685994,0.114659604507029,0.25880245203566,-0.0122637647789206,0.0581730939897087,0.0236135691448362,-0.0239481870461321,-0.0583905982093566,0.0902938677227199,1,-0.0361688848824625,0.0218094443194174,-0.0628070925821257,-0.017805706468563,-0.0781188440324851,0.0357883244641183,0.0707493394435124,0.0210111602151738,-0.00347199048313246,0.0276127665203602,-1.65852192765816e-05,-0.0167968328883519,-0.0503252328925474,-0.0239645126345148,-0.00207568471943604,0.0112699419751192,0.0260617086125537,0.00533424873545284,0.00798300013723285
"b_SI_CAMFD",-0.00952039602997433,0.0168427178676922,0.014276071176452,-0.0791620000555826,-0.0515453987144569,0.00790580636712474,0.0272712778316703,-0.000669300454751994,-0.0600711188900344,-0.0289707287874397,-0.0527178666778933,-0.0361688848824625,1,-0.0522440075986068,0.0882759557218242,-0.0335447260921311,-0.011518577017452,0.0917211772791921,-0.0078428902800988,0.0273425196002369,-0.0458497098977501,-0.00406942346332648,-0.000307761724890751,0.065968553981969,0.0262070363105391,0.0466748605087168,-0.0425919132738283,0.072748725147521,0.0924886064716361,0.0806277786095007,-0.0262517055805895
"b_SI_PANEL",-0.0803381323448462,-0.0777535846397931,-0.0798047563005932,0.0532761680179721,0.0118279546544558,-0.0691435048069791,0.0890696354370192,0.0774807302982158,0.0360127355952044,0.0244948271222762,-0.075332008256607,0.0218094443194174,-0.0522440075986068,1,0.00988021877885847,0.00164415572023024,-0.00581631421526758,0.00765948918917677,-0.0303951262835265,-0.0404505244654544,-0.0186327219452927,-0.0446475359550938,3.89361377224994e-05,-0.0757671549702148,-0.0263146968421146,-0.062209165050947,-0.00300812628194755,-0.0381289403267837,0.0244130416560106,0.0108709046317046,-0.0879486334127231
"b_SI_ZER",0.013536491695205,0.0239811651648993,0.016891188672994,-0.0830110942846732,-0.00358798596665698,0.0845222981716883,-0.0284055806038591,-0.0204486402081666,-0.0234447293595426,-0.0762031777694013,-0.00972124959299267,-0.0628070925821257,0.0882759557218242,0.00988021877885847,1,0.0035405596349551,-0.0769743220289075,0.00959914084718622,-0.0480812232033595,-0.0138643795344924,0.0463726807894923,0.0645574421616869,-0.000117488093488772,-0.0166761025219798,-0.0262635873615693,0.0372083035125207,0.0498013205980476,0.024230120087974,0.0442540144729941,0.0655731172193384,0.0183821136874787
"b_CSECO",0.399715278882694,0.379533247954951,0.369783867081175,0.0992584131139668,-0.0935434499388615,-0.115085313073659,0.026726781597532,0.0719569682838736,0.103979510893643,0.0756461743911355,0.0323358197709455,-0.017805706468563,-0.0335447260921311,0.00164415572023024,0.0035405596349551,1,0.0276686298284979,-0.0256323963761397,0.0702101379438353,-0.0191812348113873,-0.202060571197994,0.0466998565775407,-4.10441507503968e-05,-0.0750165632346047,-0.0436674172333961,0.0256164730253217,0.0181169120713578,-0.0181932394567982,0.0598054497797179,0.05476164874253,0.015903975878981
"b_Hvalle",0.143224065546014,0.151871291045118,0.15165200226177,-0.0807227871302597,-0.0510416822402023,-0.0802459169510323,0.0239686612481828,0.0379427957650086,0.0377565337388667,0.0438767917327444,0.0274709642570865,-0.0781188440324851,-0.011518577017452,-0.00581631421526758,-0.0769743220289075,0.0276686298284979,1,-0.0349507800265181,0.0394590700042541,0.0322670198976305,-0.0708882761183769,0.0155302336411548,0.000191667604775465,0.0341908788761028,0.0574522220978005,0.0636335379744006,-0.0068859907438771,-0.114702547700039,-0.0371176903513225,-0.0161080376411742,0.0325626222600829
"b_Joven30",0.311642928919067,0.303160819867147,0.285515736926786,-0.00923464900512404,0.0495979419819981,0.171189764662823,-0.00411665251994333,0.0105024015114368,0.0214351456781278,0.014464199010591,0.062002312321987,0.0357883244641183,0.0917211772791921,0.00765948918917677,0.00959914084718622,-0.0256323963761397,-0.0349507800265181,1,0.50892776806449,0.468327405340692,0.00708111698789633,-0.146457279518918,-0.000907703687754224,-0.0310487452630104,-0.0312813999364094,-0.036440226150054,-0.318872748479771,0.0970670875479937,0.107071287124343,0.179511146826779,0.0864562032018829
"b_Adulto40",0.482889843646382,0.47166425631547,0.452523005637304,0.0675559233753628,0.0513539236247205,0.0913932851327332,0.0639723829296846,-0.0126093668071113,-0.0192599744984905,-0.0179389759750803,0.0959268589109621,0.0707493394435124,-0.0078428902800988,-0.0303951262835265,-0.0480812232033595,0.0702101379438353,0.0394590700042541,0.50892776806449,1,0.724178715764257,-0.0783087820610613,-0.240890469757073,-3.57575790616709e-05,-0.0244872953283375,-0.00403147189981933,-0.00900833616801275,-0.0598390230098859,0.0453383520840076,0.0454464102612626,0.16665145843043,0.123111749400678
"b_Adulto60",0.489102545702608,0.483723712199787,0.469373529295284,0.00257485686562792,0.0387197469200386,0.110022581793565,0.0247518920136852,-0.013203030001237,-0.0437934142771019,-0.0432046683897728,0.059729091434793,0.0210111602151738,0.0273425196002369,-0.0404505244654544,-0.0138643795344924,-0.0191812348113873,0.0322670198976305,0.468327405340692,0.724178715764257,1,-0.0903877357775152,-0.105242609856359,5.89267243648522e-05,0.0155991207511829,0.0438425991199769,-0.0345165728469963,0.0461553841098147,0.0312699787199172,0.0646744567634242,0.11429413107332,0.07245372560929
