"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_cong","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_CSECO","b_Hvalle","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_1","b_HTRB_2","b_HTRB_3","b_EduSuperior","b_Exper_2","b_Exper_3","b_Exper_4","b_Exper_5","b_Info_traf"
"b_ACC_1",0.0522057799239394,0.0600181602917052,0.0457879497427979,0.00151070738363474,-0.00304068533397217,0.00134326903677809,-4.51131705170779e-05,-0.00786259837349765,-0.0113152493035271,-0.00145492871197122,0.11320079810942,0.0291791371287252,-0.0162856227204599,-0.0115512366238186,-0.00911366353461659,0.00114304458941949,0.00848945535285911,0.0222978728693605,0.0376345786859474,0.0253171735963041,0.00988759350816096,-0.000423467268140825,0.0093810894741304,0.00281339975369098,0.000357471462268963,-0.00613614134933209,-0.00145011598369437,0.000854969312689506,-0.00842224672550258,0.0152185437073586,0.0235335886266527
"b_ACC_2",0.055105493382553,0.0252473195002538,-0.0202678013155075,0.00924843800918117,0.0439975358538801,0.00668660666991394,0.0505963719367762,0.00210554994684245,0.00618636113115091,-0.0750368809840406,0.0291791371287252,0.97523061939104,-0.0270157954798894,-0.00883019817726218,-0.021030896922174,-0.0238618513228074,-0.000686065159179254,0.0680800137368784,0.0881651792636503,0.0638942557715882,0.00629956738816915,0.00264111242174764,0.0403963909107346,-0.0236317442582097,0.00271247305949446,-0.0220462527149105,-0.000612013426706546,-0.000139254773628333,0.0117176316806135,0.0184006802478047,0.00801197588091523
"b_SI_CAMFD",-0.0240946207111858,-0.0154037250565918,-0.00928565239999966,-0.00201191202134467,0.000481924505105607,-0.00105583735046702,-0.00163284758643753,-0.00190687431197085,-0.00274872847120318,0.0030733311262612,-0.0162856227204599,-0.0270157954798894,0.0722935274664975,0.00288369326483322,0.00356989705623935,-0.00805051154241276,-0.00222160152928414,0.022175799632656,-0.00722390667972175,-0.00192058016554187,-0.00779148244052491,0.00102332155841401,-0.0886993097004733,0.00586308954833321,0.000738076815185192,0.00244373904013894,-0.00585188399800369,0.0065082367960983,0.0149117591088598,0.00460899786916851,-0.00501396713205995
"b_SI_PANEL",-0.0211311734201118,-0.0222775932423626,-0.019514476169532,-0.000272002393384054,0.00334864711593394,-0.00198558805148288,0.00757696267905707,0.00907379790869005,0.00553184676421969,0.00222315862859233,-0.0115512366238186,-0.00883019817726216,0.00288369326483323,0.0354778407170523,-0.00479494144381875,0.00106103038440711,-0.000564557815604006,0.0147479987726341,-0.00431707374723208,-0.00635561316013908,-0.00328298750613652,-0.00130345830474604,-0.015129790190218,-0.0148448273533404,-0.00434647944903198,-0.00331786121505624,-0.0119288178540177,-0.00175273377218521,0.00105585051064878,-0.00330051989505838,-0.00884001522794563
"b_SI_ZER",0.00227820619808095,0.00140465498084556,0.00113430979983217,-0.000996604295437506,-0.000532285916470073,0.00454745589846614,-0.0020902211689565,-0.000518736148638115,0.000140163208239448,-0.00753530430368526,-0.00911366353461659,-0.021030896922174,0.00356989705623935,-0.00479494144381875,0.0678669084705818,0.000202752931269794,-0.00447779406361095,0.00632131400983309,-0.00925703963673179,0.00610686445141977,0.00520885980011329,0.000128854826707364,-0.020831057297336,-0.00099553561608345,0.00389933480663782,0.00571132405327029,0.00938568627365745,-0.00422681390804225,-0.00113962179053898,-0.00289380316431585,-0.00311290613214707
"b_CSECO",0.114469865808362,0.118760226981957,0.11102492262934,0.000787483459878899,-0.00632320856944512,-0.00290006565425615,0.00490239171714273,0.00857162478377067,0.0213492191288441,0.0131831334983727,0.00114304458941956,-0.0238618513228074,-0.00805051154241277,0.00106103038440711,0.000202752931269822,0.134153060239182,0.00874559087984487,-0.00104328035565782,0.0109997836894221,-0.00461146438456212,-0.0250182717114426,0.00322335626806892,-0.00210403216090411,-0.00977543471140625,0.00586048486966249,0.0136849192833788,0.0111077007703702,0.000195756064430794,0.0213499261027571,0.0128882350257473,-0.00840785514351359
"b_Hvalle",0.035300914545809,0.0337436253323358,0.0344506461072806,0.000507845565586979,-0.00224548446928195,-0.00369962335621558,0.00665147045646287,0.00125484200109839,0.000647239636356318,-0.0037694078718618,0.00848945535285912,-0.0006860651591793,-0.00222160152928414,-0.000564557815604002,-0.00447779406361095,0.0087455908798449,0.0792294787532612,-0.00076749399660783,0.0103661033276093,0.00468481803698304,-0.00682716042184982,-0.00151522292792599,0.031156841527227,0.0159879917711563,0.00440339953224851,0.00111397749975076,-0.0159244350685748,-0.0279949736615896,-0.00843893767657981,0.000415828702892853,0.00557285559730379
"b_Joven30",0.191276512559642,0.202486974684258,0.173801787434181,0.000715361699333006,0.000194203931678925,0.00890181060243012,-0.00578876904021949,-0.00696983686247694,-0.00312046990499631,-0.00739056790937339,0.0222978728693605,0.0680800137368782,0.0221757996326559,0.0147479987726341,0.00632131400983307,-0.0010432803556578,-0.000767493996607787,0.526498827184444,0.199122331542725,0.172002170444452,0.00358389265003941,-0.0156945066534426,-0.346338730420269,-0.0215266959149556,-0.0142871451071801,-0.0331356029774274,-0.135656756359615,0.0343415829045983,0.0409866082587692,0.0588153813084268,0.0294546033224313
"b_Adulto40",0.194490085602311,0.18829934177822,0.174285407829032,0.00220076906727126,0.000831549270178457,0.00501056319849097,0.00770520056858527,-0.0105377838230649,-0.0119105527847875,-0.0102538260382359,0.0376345786859473,0.0881651792636502,-0.00722390667972177,-0.00431707374723206,-0.0092570396367318,0.010999783689422,0.0103661033276092,0.199122331542725,0.248866567295437,0.162326477227971,-0.00688016337297986,-0.0252779615804429,-0.0291934152875201,-0.0032914811547893,0.00229546785892751,-0.00397286493338458,-0.0328912777642679,0.00518043004116869,-0.000856798087246659,0.0337146816707073,0.0424074809870129
"b_Adulto60",0.172679760120657,0.167154613150269,0.1556960858065,0.000861571301750271,0.000687848111974664,0.00610363108234952,-0.00252913639427368,-0.0114044195602437,-0.0188199118503098,-0.0134408188728573,0.025317173596304,0.0638942557715883,-0.00192058016554186,-0.00635561316013905,0.00610686445141977,-0.00461146438456241,0.00468481803698293,0.172002170444452,0.162326477227971,0.185839529935598,-0.0083345067876154,-0.00941926740163101,-0.00755643622278969,0.00828039768952332,0.00338611796995158,-0.0108583643304018,0.0004905903765842,0.0187427898212284,0.0202342513459514,0.0284341314065775,0.0309530493120204
"b_USOCINTURON",0.0572725664476416,0.0654251655404549,0.0597873044056329,-0.00163135390159773,0.000392294200010743,0.00827934219145687,0.00826555147093134,0.00611109359345677,-0.00233204044009473,-0.00311451025451352,0.00988759350816096,0.00629956738816917,-0.00779148244052492,-0.00328298750613653,0.00520885980011329,-0.0250182717114427,-0.00682716042184978,0.00358389265003957,-0.00688016337297992,-0.00833450678761523,0.118097507790952,0.00251527016406734,-0.0190176223559455,0.00319592656939865,0.00594418029878817,-0.0180703396775853,-0.0152509350104687,-0.00589747943534491,-0.00733170392218634,-0.0027879429787601,-0.00159602108118135
"b_USODISPMOB",0.0174045415983005,0.0179632948141334,0.0176727455224087,0.00101315078922216,0.0014545613857383,-0.00307771216872818,-0.00421861486908022,-0.00297281136313995,0.00253935577308697,-0.000632994151974566,-0.00042346726814084,0.00264111242174765,0.001023321558414,-0.00130345830474604,0.000128854826707366,0.00322335626806881,-0.00151522292792599,-0.0156945066534427,-0.0252779615804429,-0.00941926740163089,0.00251527016406728,0.080681986413381,-0.0449513683257295,-0.00277435153864841,-0.00525307236385584,0.00602423455020298,0.000410387551262989,-0.00340389323793804,0.00663463390030294,0.00395896709468614,-0.011184298361763
"b_HTRB_1",0.0436092700447444,0.0424233550998126,0.0529527450398051,0.00289290661626449,0.00363618153043949,-0.0121402678287014,0.00914896556975066,0.000762217315806951,-0.00788784245012922,-0.00816431272895003,0.0093810894741304,0.0403963909107345,-0.0886993097004733,-0.015129790190218,-0.020831057297336,-0.00210403216090414,0.031156841527227,-0.346338730420269,-0.0291934152875201,-0.00755643622278981,-0.0190176223559455,-0.0449513683257294,1.68616754111087,0.0806696779024706,0.0652228053472463,-0.0651220316242266,0.220750947852821,0.0459144310749608,0.0565873861901083,0.055602830425961,-0.0898092925630226
"b_HTRB_2",0.05804534641068,0.0639930397690451,0.0637131801477188,0.00179190962297275,-0.00804596397366587,-0.00177537511564544,-0.000315339979765654,0.00555688765528029,-0.00437152335070386,0.00226874030897825,0.00281339975369095,-0.0236317442582098,0.0058630895483332,-0.0148448273533404,-0.000995535616083465,-0.00977543471140618,0.0159879917711563,-0.0215266959149558,-0.00329148115478943,0.00828039768952327,0.00319592656939847,-0.0027743515386484,0.0806696779024705,0.306806587020243,0.0497669173845042,0.0124364636257544,0.00393165131772701,-0.00866478259457388,0.0143944344818958,0.00758943094390286,-0.0167865576076068
"b_HTRB_3",0.0735962587779831,0.071103904821801,0.0654387405115613,0.00122474085101941,-0.00539240348490696,0.00239229190453341,0.014341010904715,-0.000680944033341868,0.00499135552304416,0.00844358529495314,0.000357471462268966,0.00271247305949438,0.000738076815185198,-0.00434647944903198,0.00389933480663782,0.00586048486966239,0.00440339953224853,-0.0142871451071801,0.00229546785892758,0.00338611796995182,0.00594418029878821,-0.0052530723638558,0.0652228053472464,0.0497669173845043,0.080476688018023,0.00896951003338796,0.019445485089192,0.00833592926982115,0.0149160207943406,0.0111026617406123,-0.00529318525704762
"b_EduSuperior",0.0398957148886474,0.0326132813919928,0.040754179798341,-0.000704600464246661,0.000973575055546526,0.00204638978702751,0.00107918125707848,0.0036110237312293,0.0149189834692439,0.0124864139794338,-0.00613614134933203,-0.0220462527149105,0.00244373904013893,-0.00331786121505624,0.0057113240532703,0.013684919283379,0.00111397749975079,-0.0331356029774272,-0.00397286493338436,-0.0108583643304017,-0.0180703396775852,0.006024234550203,-0.0651220316242266,0.0124364636257545,0.00896951003338798,0.143974639072878,0.0375869453998016,0.0312595730924022,0.023731412347678,0.0263355891413873,-0.0149940825123394
"b_Exper_2",0.104481854015744,0.0910447828713664,0.102967972677297,0.000351864726546919,-0.00418325852631198,0.00190735459725649,0.0112387943241876,0.00719800815744788,0.0101901818283217,0.0159775625871572,-0.00145011598369437,-0.000612013426706518,-0.00585188399800368,-0.0119288178540176,0.00938568627365743,0.01110770077037,-0.0159244350685748,-0.135656756359614,-0.0328912777642675,0.00049059037658435,-0.0152509350104689,0.000410387551262955,0.220750947852821,0.00393165131772719,0.019445485089192,0.0375869453998014,0.314802356506926,0.112672433477535,0.108247065475352,0.0986312293315913,-0.0197079236670539
"b_Exper_3",0.120767339105529,0.119832478225508,0.127596278156821,-0.00119119225019494,0.000537767496756114,0.00700666684086036,0.000872388576328937,0.00356323154338094,0.0166579387435227,0.0254323596770199,0.000854969312689452,-0.000139254773628293,0.00650823679609829,-0.00175273377218518,-0.00422681390804228,0.000195756064430469,-0.0279949736615896,0.0343415829045979,0.00518043004116853,0.018742789821228,-0.00589747943534518,-0.00340389323793802,0.0459144310749609,-0.00866478259457366,0.00833592926982112,0.0312595730924021,0.112672433477535,0.299086419546551,0.118520683873995,0.115044416642722,0.00489708460828431
"b_Exper_4",0.149333148616697,0.151431413001269,0.144782627254312,-0.000651014299093783,-0.000254424961858754,0.0040048333791341,-0.00414015756629214,0.0111217938582783,0.0221500960803415,0.0182747846942872,-0.0084222467255025,0.0117176316806135,0.0149117591088599,0.00105585051064876,-0.00113962179053898,0.0213499261027571,-0.00843893767657973,0.0409866082587698,-0.000856798087245794,0.0202342513459518,-0.00733170392218643,0.00663463390030303,0.0565873861901085,0.0143944344818961,0.0149160207943406,0.0237314123476779,0.108247065475352,0.118520683873996,0.221001948786602,0.116398282473139,-0.010658505008065
"b_Exper_5",0.163567435427721,0.165985753114281,0.1578573325095,0.000110071117602975,-0.000563184906233969,0.00144514237352634,-0.013614695193037,-0.00865737488171604,0.00426577283983882,0.0131935266142427,0.0152185437073586,0.0184006802478047,0.00460899786916847,-0.00330051989505839,-0.0028938031643159,0.0128882350257477,0.00041582870289303,0.0588153813084272,0.033714681670708,0.0284341314065776,-0.00278794297876039,0.00395896709468622,0.055602830425961,0.00758943094390324,0.0111026617406123,0.0263355891413871,0.0986312293315913,0.115044416642723,0.116398282473138,0.156907348745048,-0.00146707012528703
"b_Info_traf",0.0386149817908193,0.0331514978578779,0.0353418336309266,0.000415396257851477,-0.00364786641556207,0.00324249722628041,-0.00330630303466,-0.00600073151979518,-0.0104857219190095,-4.79863380018037e-05,0.0235335886266527,0.00801197588091523,-0.00501396713205995,-0.00884001522794562,-0.00311290613214707,-0.00840785514351367,0.0055728555973038,0.0294546033224313,0.0424074809870129,0.0309530493120205,-0.00159602108118132,-0.011184298361763,-0.0898092925630226,-0.0167865576076067,-0.00529318525704759,-0.0149940825123395,-0.0197079236670539,0.00489708460828433,-0.0106585050080651,-0.00146707012528711,0.130692207598958
