"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",-0.481899397444774,0.50934234558094,-0.946120819573983,0.551307538692742,-0.874102680669761
"asc_ruta2",-1.4972605584471,0.526347711286695,-2.84462253058333,0.569609562625543,-2.62857342412875
"asc_ruta3",-2.13148690472472,0.549835005138534,-3.87659367774826,0.567614057127579,-3.75516934078615
"asc_rutaEC",0,NA,NA,NA,NA
"b_time",0.0662140955854172,0.0266560169630019,2.48402061258144,0.0352342725219953,1.87925252448684
"b_dist",-0.274958743141048,0.114499200254411,-2.40140317600563,0.107216889237007,-2.56450961315657
"b_cong",0.0264544463028028,0.0843201435301165,0.313738155502002,0.0923525069978211,0.286450765255641
"b_Sem_0",0,NA,NA,NA,NA
"b_Sem_1",0.100843012024585,0.510195761775473,0.197655526721063,0.423563138697888,0.238082596928985
"b_Sem_2",0.302193565758006,0.360616623368288,0.837991224407267,0.313428354210384,0.964155162411257
"b_Sem_3",0.550331527561729,0.357645388609034,1.53876310191527,0.288435413162109,1.90798876437696
"b_Sem_4",0.858034399111315,0.399892351442918,2.145663441712,0.308105785599491,2.78486948059677
"b_ACC_0",0,NA,NA,NA,NA
"b_ACC_1",-0.400461067438908,0.308218139127285,-1.29927806511585,0.314891056145911,-1.27174481339777
"b_ACC_2",-3.02500377522645,1.17192044951089,-2.58123644526295,0.927645142472658,-3.26094929701593
"b_NO_CAMFD",0,NA,NA,NA,NA
"b_SI_CAMFD",-0.615329234290711,0.282784653490151,-2.17596403021263,0.262216201277845,-2.34664841948002
"b_NO_PANEL",0,NA,NA,NA,NA
"b_SI_PANEL",-0.370351322242478,0.212985281875281,-1.73885875578645,0.181482483780185,-2.04070009693638
"b_NO_ZER",0,NA,NA,NA,NA
"b_SI_ZER",-0.0297012863116767,0.257238999807497,-0.115461832513357,0.256347850284521,-0.115863215855765
"b_CSECO",0.246651589912801,0.351583502814019,0.701544833414083,0.35736020526691,0.690204410780931
"b_CLLUVIA",0,NA,NA,NA,NA
"b_Hpico",0,NA,NA,NA,NA
"b_Hvalle",0.012781091821895,0.269229496186258,0.0474728512400913,0.270225725332971,0.0472978351936928
"b_Joven30",-1.01478647892991,0.617803870105538,-1.64257060862464,0.597473797471908,-1.69846189610956
"b_Adulto40",-0.427781372938335,0.446479337217183,-0.958121322264567,0.45380401681842,-0.942656647108311
"b_Adulto60",-0.578037618112255,0.392821153538725,-1.47150328566832,0.41165133016306,-1.40419227573803
"b_AdultoMayor",0,NA,NA,NA,NA
"b_USOCINTURON",-0.00124523088724352,0.3207556267899,-0.0038821794015142,0.330369809043143,-0.00376920303598598
"b_NOUSOCINTURON",0,NA,NA,NA,NA
"b_USODISPMOB",-0.179426145710189,0.282444995184729,-0.635260488835491,0.275817420631643,-0.650525065818138
"b_NOUSODISPMOB",0,NA,NA,NA,NA
