"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_cong","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_CSECO","b_Hvalle","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_1","b_HTRB_2","b_HTRB_3"
"b_ACC_2",-0.0202466553343829,-0.0307301948938384,-0.0555605530278544,0.0999596099604582,0.223765768475845,-0.00968021713320802,0.0583675821653603,0.024346983823198,-0.0245885515961387,-0.0524008334981896,0.0919986360016008,1,-0.0376145584263266,0.0201292555085073,-0.0592277026565961,-0.0215860393771667,-0.0720746646319775,0.0233805742789656,0.0624085477095725,0.0128431307406359,-0.00286187398050696,0.0275077265751253,-2.05386710463355e-05,-0.0197057233516286,-0.0540023888597475
"b_SI_CAMFD",-0.073940190448169,-0.0402387113888352,-0.0340887934329221,-0.0830172004054536,-0.0481865999220276,0.00179137678004038,0.0261887835940302,-0.00385188986594585,-0.0641858028451269,-0.0371089852516599,-0.0561777952682989,-0.0376145584263266,1,-0.0605989969241424,0.095700483415689,-0.0325091527836348,-0.0186945048642366,0.0355263874956733,-0.027835164368156,0.0252809829071494,-0.0446328940292381,-0.00721455865376552,-0.000257191512854974,0.0517629529148302,0.0119828550774894
"b_SI_PANEL",-0.0855723089121774,-0.0837819921906734,-0.084013236221242,0.0483686827009884,-0.000910466340907039,-0.0585108645010715,0.0987338306024537,0.0856002842959658,0.0399998448427202,0.0304548686887489,-0.0811810551981561,0.0201292555085073,-0.0605989969241424,1,0.00826561940828505,0.00269052534894044,0.00177128741055803,-0.000294188626062523,-0.0205758610678141,-0.0289979161718714,-0.026964868719855,-0.0559262216372302,-2.24575387878273e-05,-0.0908371983658556,-0.0406683155443356
"b_SI_ZER",-0.0317695307792573,-0.0178760481238965,-0.0245616846552532,-0.0859160401860629,0.0122121215075187,0.0829257211848886,-0.0300360937904553,-0.0264617273678213,-0.0264370852274825,-0.0829051388105196,-0.0145038959651876,-0.0592277026565961,0.095700483415689,0.00826561940828505,1,-0.0016673467473371,-0.0790940453299731,0.0157294257706697,-0.0560644345409077,-0.011813314410482,0.0470421953795437,0.0563879174461761,-0.000123548820588887,-0.0194800701001237,-0.0280101536295877
"b_CSECO",0.449969947815451,0.420138125796133,0.401166957490124,0.095720591773548,-0.0881010425928884,-0.117245041730822,0.0382802251196659,0.0768884702922131,0.110575728873769,0.0830225252645761,0.0203089188971733,-0.0215860393771667,-0.0325091527836348,0.00269052534894044,-0.0016673467473371,1,0.0191660408457803,-0.0563782903062757,0.0606302461080774,-0.0302648325623121,-0.207631215498322,0.0311291882709538,-2.25511779205274e-05,-0.0847177897074669,-0.049865895800908
"b_Hvalle",0.183671279258485,0.190861731687141,0.184969057630013,-0.085905840235442,-0.0391278313766417,-0.0590445881065115,0.0141071638226264,0.0309674810067324,0.0361210404911215,0.0409446741739995,0.0252327466475273,-0.0720746646319775,-0.0186945048642366,0.00177128741055803,-0.0790940453299731,0.0191660408457803,1,-0.020920792351536,0.0305846477649024,0.0276642079603807,-0.0627934159189099,0.0101127979685965,0.000235165149055379,0.0293386070959602,0.0652118103463927
"b_Joven30",0.3167897010857,0.300722868003498,0.280972847835828,0.00973547944746319,0.0226297219249996,0.164640255743509,0.0292178460449139,0.0369961715956336,0.0428704484101762,0.0307425692268399,0.0302004501009699,0.0233805742789656,0.0355263874956733,-0.000294188626062523,0.0157294257706697,-0.0563782903062757,-0.020920792351536,1,0.48231506962643,0.511737087061951,0.0184747450501051,-0.164319098109359,-0.000724181449606032,-0.0480607200810156,-0.0268238225584016
"b_Adulto40",0.511643917131473,0.491057044537989,0.464503021366426,0.08912284185051,0.034404165508873,0.0860678044823829,0.0801012391248571,-0.00312451838461148,-0.00773580758692262,-0.0112164066022135,0.0560253180840607,0.0624085477095725,-0.027835164368156,-0.0205758610678141,-0.0560644345409077,0.0606302461080774,0.0305846477649024,0.48231506962643,1,0.726157251870359,-0.0760123069757929,-0.23986469341601,7.34721237776991e-05,-0.0200049115557669,0.0270019282474153
"b_Adulto60",0.529778948462431,0.517110552977392,0.493808816202361,0.00635950870328055,0.033777428576208,0.111994813917062,0.0303498444264612,-0.012585112681792,-0.0378264749631793,-0.0356929174203829,0.0393897883395405,0.0128431307406359,0.0252809829071494,-0.0289979161718714,-0.011813314410482,-0.0302648325623121,0.0276642079603807,0.511737087061951,0.726157251870359,1,-0.0892387147615754,-0.0990671633395148,4.56463931434663e-05,0.012239645752386,0.067766681577588
"b_USOCINTURON",0.319319533273645,0.328791283572799,0.327842377344401,-0.121762669637499,0.0246781238531512,0.157373315739418,0.0195387162450799,0.0212994631051364,-0.0340358674156072,-0.0559279178032208,0.092590659871857,-0.00286187398050696,-0.0446328940292381,-0.026964868719855,0.0470421953795437,-0.207631215498322,-0.0627934159189099,0.0184747450501051,-0.0760123069757929,-0.0892387147615754,1,0.075608892603505,-0.000183794079593283,0.0402960267669887,0.113822248605003
"b_USODISPMOB",0.121514137448305,0.106472859876037,0.102742324228833,0.0362527090369418,0.0656932878233819,-0.0877988611662063,-0.0755608759527513,-0.0442449636208495,-0.017177409638138,-0.0147859572557756,0.0690088460833833,0.0275077265751253,-0.00721455865376552,-0.0559262216372302,0.0563879174461761,0.0311291882709538,0.0101127979685965,-0.164319098109359,-0.23986469341601,-0.0990671633395148,0.075608892603505,1,-0.000245306250377835,-0.06963881052685,-0.0230606858235653
"b_HTRB_1",4.90235810096234e-05,4.88168870964165e-05,5.4731376193103e-05,9.68289681100739e-05,-2.78487791693095e-05,-0.000210755191543798,2.02040003479176e-05,-2.09480081534581e-05,-3.96201622227144e-05,-2.356375131536e-05,-1.08418695471178e-05,-2.05386710463355e-05,-0.000257191512854974,-2.24575387878273e-05,-0.000123548820588887,-2.25511779205274e-05,0.000235165149055379,-0.000724181449606032,7.34721237776991e-05,4.56463931434663e-05,-0.000183794079593283,-0.000245306250377835,1,0.000219724159436975,0.000332821018862165
"b_HTRB_2",0.128924651183238,0.131700677019628,0.124270252624931,0.0798079005267917,-0.0954533983489077,-0.0248689578611965,0.0277282354024845,0.056395880124907,-0.0215160615148844,0.0176009421689573,0.0520849212432971,-0.0197057233516286,0.0517629529148302,-0.0908371983658556,-0.0194800701001237,-0.0847177897074669,0.0293386070959602,-0.0480607200810156,-0.0200049115557669,0.012239645752386,0.0402960267669887,-0.06963881052685,0.000219724159436975,1,0.308133055821392
"b_HTRB_3",0.369924758313958,0.364051758236159,0.336046567299562,0.0622776840684977,-0.0943240919986322,0.0742996807073496,0.0377501305954789,-0.00281834209912229,0.0262096999415041,0.0611977537528767,0.0108835521677145,-0.0540023888597475,0.0119828550774894,-0.0406683155443356,-0.0280101536295877,-0.049865895800908,0.0652118103463927,-0.0268238225584016,0.0270019282474153,0.067766681577588,0.113822248605003,-0.0230606858235653,0.000332821018862165,0.308133055821392,1
