"asc_ruta1","asc_ruta4","b_gain","b_loss","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","logLike"
0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-244.470174267079
0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-244.470174267079
0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-244.470174267079
0.166528337558702,0.11628190668489,-0.0217708302443498,-0.168255136031803,-0.086663538013454,0.180925811491761,-0.961737081775937,-0.0346131937476457,-0.138889507979911,-0.951763015360484,0.0068334902607603,0.0435030203789211,0.0740961975225218,0.10120713636752,-231.785706866145
0.554409775878585,0.0781832723598531,-0.0447524094827552,-0.328739035397064,-0.136450073530299,0.346511104737145,-0.896685712618904,-0.0863039104669222,-0.164727870790938,-0.834007268951884,0.0267286667092373,0.0992461281934556,-0.000532610888095239,0.0727149756009428,-220.051963331775
0.699732974562601,0.142915087487654,-0.0700928449518988,-0.476228275241598,0.11403187231047,0.185447540620273,-0.768423127188493,-0.195399391586184,-0.307340318158363,-0.65185321037026,0.0691483570237267,0.172981370067738,-0.0607238742424066,0.131043462078619,-216.528935555185
0.643658730874673,0.229096227778574,-0.234188100574839,-0.346553946659627,0.404508333085497,0.565507844577865,-0.360915890721189,-0.706554429535567,-0.529246363421686,-0.455245267783783,0.0133792848180066,0.321571827504342,-0.489252879380782,0.185733207951199,-215.753694087046
0.875612827867479,0.408433277116571,-0.492885845497331,-0.407359900181266,0.173636469829328,0.408374924772689,-0.164620503612892,-1.43457530936963,-0.649646336633214,-0.668393725092075,-0.0677624328585411,0.368377627855243,-0.772888039355505,0.222368349324745,-212.737719983101
0.881807278531082,0.44290486223781,-0.589397702405715,-0.550609760313376,0.141585027097338,0.415741077873041,-0.20561402345249,-1.66518788982904,-0.570263912606009,-0.655713737160701,-0.018668202937747,0.393166356630739,-0.767320211860997,0.176390208108764,-211.293167236924
0.975256133027141,0.509419855457523,-0.676810656096742,-0.511806494122551,0.132340726895553,0.422670155753166,-0.305937543784955,-1.87444052511843,-0.489343629397879,-0.567424619299995,0.038107352458631,0.420828416777974,-0.636424800997273,0.155530290725941,-210.026120684459
1.08104792043595,0.450076801689554,-0.806335821826371,-0.564668951704281,0.263026986110107,0.469787425005761,-0.446793090937597,-2.00555337196534,-0.544271747342272,-0.632068164881177,-0.081521705070568,0.327603344139493,-0.45143544742985,0.0585820868137103,-209.525396788974
1.09420566441053,0.363633619825364,-0.961747546521003,-0.610125039409606,0.172528675995018,0.437738839117106,-0.527799661710637,-2.08740301823768,-0.601422724070727,-0.507641920101924,-0.0409172448312011,0.256618911917579,-0.389967428983936,0.0626949274772036,-209.034772135465
1.16259425518396,0.294099354669434,-1.19908366694897,-0.654021563914038,0.154818411899253,0.423255566691408,-0.548517674141511,-2.18020575322348,-0.518607762775581,-0.573498617040977,0.187813529068464,0.368731361243184,-0.299687199881221,0.18790411232679,-208.703225850836
1.16591682762833,0.338302838467227,-1.28276722671501,-0.680656894650312,0.129085923249224,0.399682231776716,-0.538517353261473,-2.20267303024765,-0.419403190894236,-0.53522138590928,0.0820575368860844,0.472289040957395,-0.285544022427129,0.218384134350126,-208.636665840344
1.16457231845922,0.396715176499625,-1.31067398017862,-0.676304878126143,0.123492150953006,0.397828543708767,-0.531825448373885,-2.20923290442144,-0.422522046243192,-0.527882342558813,0.0852057170785729,0.464408687911112,-0.297596887874517,0.159676726524191,-208.588249807871
