"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","sigma_UsoPito","logLike"
2.2197514589607,1.32029389334908,0.828565725321754,0.0652914115556489,-0.455448153934764,0.0317049201264353,-0.500442049392007,-0.373354651721967,-0.482527695226828,0.772762719660321,0.642959168163822,-1.22133566566179,-0.156543133722976,0.0412776384230774,1.50000302279183,-1.1359761518342,0.22987159063666,0.568007984846954,0.924046963787983,0.283485462764303,-0.22773170495264,0.660833424566075,-0.0658250345938198,1.46570506665339,-0.206410179653847,-0.705509952668939,0.633999907239434,2.44738604570322,1.77472222710709,1.84804362431278,0.433589868334083,1.63207963743712,1.55952137705908,1.54868223261944,1.94310542033287,0.752352835412241,0.726080222882371,0.705212110149361,0.851921770069158,1.03831668139437,1.76833896563241,0.51254054251325,0.635768037552785,0.476990393557915,0.963714391056137,0.414244248931358,0.36627561566127,0.974982199562459,0.950923513910762,0.897108302912113,0.772841202189117,-4082.21578597647
2.31619110259444,1.36245803317925,1.0368845871766,0.0470232064180181,-0.322940645867988,0.00954308033883246,-0.452269799402533,-0.434638211144931,-0.493344896356357,0.803110396983586,0.798349495795947,-1.12776599543629,-0.0801285497015499,0.020890727501564,1.56911739675015,-1.16787447116151,0.199848046732616,0.570964220249029,0.908075212969899,0.268885341136218,-0.11348405460716,0.580247436056589,-0.00864643636937924,1.48106244413589,-0.220118105536001,-0.59469051607222,0.695308631780917,2.35971028429191,1.83445465384704,1.91309657279669,0.408536433164891,1.64183691705053,1.57444286333186,1.56074057630908,1.93862509399724,0.738164923069565,0.713269350970708,0.689196455969152,0.838650907656172,1.03647885184814,1.77749420479634,0.514315562868169,0.653419521966826,0.470616559852587,0.930217609471815,0.426990104303166,0.367867108979661,0.966470076370873,0.982695571296759,0.837539950499458,0.840486212027024,-4070.96728258482
2.35456136597399,1.37289135450826,1.11582678859127,0.0423277213007135,-0.285064174096011,-0.00213492557953321,-0.436809421913647,-0.454269349121787,-0.500469819076675,0.823157300775259,0.854475352261747,-1.08353188267395,-0.0610132704639273,0.0103393465759051,1.5858693281285,-1.17868149835306,0.204763092849863,0.559410853053512,0.890144756438657,0.258683086612426,-0.091876663156456,0.528235255124926,0.0170949569045592,1.48848058467153,-0.229088594880822,-0.549513994664448,0.712261283211169,2.30442827907453,1.86918367979886,1.93129796182623,0.414508210164611,1.6419166979271,1.57371789211357,1.56205548780803,1.9468519139166,0.736960260280153,0.713325092496436,0.684577607776957,0.828787558479732,1.03105719413482,1.77165483123019,0.517405310759198,0.651920995270314,0.475877505841408,0.94183572552026,0.434317345522956,0.366590200541632,0.997032897634394,0.972944597819812,0.840153380326352,0.797121571327019,-4065.24148002282
2.41930421056886,1.38309174544796,1.27388274955529,0.0441094119529703,-0.304618461700529,-0.0413865699218485,-0.425573704402969,-0.478489990112058,-0.52912978792916,0.911742864961641,0.948383780044268,-0.951148928851117,-0.0770144789818071,-0.0201469454820936,1.56813393494433,-1.19622529062368,0.243518983842611,0.47637663678832,0.920560375853172,0.298535277991362,-0.249825691712092,0.397293855492162,0.0213676841755602,1.50203695366584,-0.281839442441481,-0.444358952968256,0.673446506417999,2.10892388777381,1.96814306547777,1.93370370741388,0.439509405038061,1.61013141919403,1.54582056934911,1.53123783462724,1.92785524445133,0.730473219665701,0.707247024011415,0.644780515591626,0.803255951841567,1.00768134406731,1.74473585778342,0.514797990485102,0.630835766679318,0.469410350851286,0.925610629675275,0.443719597583567,0.372227726513124,0.95711862757575,0.994673794627852,0.857855217410774,0.80013240592706,-4055.50339138094
2.29713106524465,1.48616292551634,1.34247371195124,0.0414366921068895,-0.389199370824719,-0.218274273868597,-0.532228650460165,-0.425384359695234,-0.652767858774034,1.33164249709289,0.928822321207432,-0.587187086796092,-0.369941633708399,-0.0754856855049961,1.25820885520806,-1.45419102269941,0.464488618522247,0.41207809457599,0.914342005557953,0.30909864467589,-0.144663660609955,0.712860374420125,0.010721671178053,1.52322424129925,-0.384971258201729,-0.365479029576369,0.261252300893641,1.5396009716465,2.11519668350178,2.02393487314598,0.39497919669938,1.57802763268982,1.51400939861516,1.49756782654196,1.90078513171546,0.692435204540128,0.672371423858316,0.650074144503622,0.819471778544513,1.02963573939631,1.69259132485213,0.520150378638101,0.620594279105046,0.478297297034155,0.934627901077219,0.460115382045339,0.381495438429151,0.959475486336869,1.02244415668408,0.829618635330893,0.801871402270446,-4039.77071619818
2.12289141369057,1.3859189543095,1.24180321397538,0.0371785839723294,-0.355040801371786,-0.228228289261252,-0.643273700445209,-0.414077447042741,-0.609893437080386,1.46721316881946,0.907782972942328,-0.501472324154443,-0.443371100646192,0.00984912152227099,1.0215906107394,-1.65464622204846,0.476188000785313,0.464065953593501,0.914946186900275,0.33146729411821,-0.191807946054271,0.671022680214232,0.0710300796297731,1.533758362656,-0.292178639373958,-0.341388055021979,0.313683344702176,1.57762421663643,1.91590767524089,2.06374301562467,0.436296648680708,1.54725706978579,1.48892069108875,1.46724423961647,1.868346947669,0.677921356501492,0.659254301378641,0.624270841793725,0.797001465127493,1.00104836740876,1.65953088944566,0.524072387818222,0.624308541523557,0.48607752908151,0.937594221563999,0.470196160225558,0.387127834070742,0.958439872124452,1.04014648563941,0.85481497812243,0.789919702528491,-4034.35667020346
1.80604087136279,0.970388640503238,0.951277639725465,0.0356956748425419,-0.322408820823159,-0.248141248370662,-0.834086334590763,-0.393651822962378,-0.458598169254276,1.68095665259434,0.910271199984157,-0.413672275799339,-0.504657429351281,0.237250233340935,0.496300725437845,-2.00178002085245,0.491927812109097,0.607120311666707,0.919452687932049,0.34193207057105,-0.198038855979151,0.603061980513311,0.118800973615969,1.57643284730487,-0.183332757349961,-0.298541433490136,0.533215935202541,1.74360423453923,2.02622053181434,1.66823517034288,0.354151105815753,1.51176630018503,1.45098731777087,1.42455568701698,1.837919721524,0.648524749810253,0.630808337927849,0.660121402251854,0.853916087043039,1.03965959733029,1.59158702860637,0.524754900327743,0.603765512130356,0.492498181328382,0.928357481679361,0.484440585685205,0.396386937092802,0.947742352026364,1.01915094573642,0.845963340464207,0.783975883675264,-4031.3937579217
1.75078179898951,0.880087348697018,0.894031139732728,0.046959028848527,-0.375050789175892,-0.267046913813571,-0.83033046493712,-0.391688128316027,-0.434579117697153,1.68913087500873,0.927661849673719,-0.41753545846963,-0.485072104157677,0.276967493143877,0.420412536429168,-2.00814927074692,0.507155884725943,0.588225840850706,0.921583278716221,0.343733013859319,-0.15982472333922,0.59271172171219,0.093227221625023,1.57356339393312,-0.193770425092076,-0.311012725198834,0.567115837731654,1.76844362938868,2.03415955087223,1.65581502920516,0.373219969318166,1.50998423979936,1.45050808828631,1.42280746555149,1.83923532612844,0.65044409940468,0.63223235081875,0.646022702994063,0.839036558856704,1.02726188285439,1.58973447648943,0.528681016134598,0.608805924291505,0.49536080085594,0.925018083688933,0.486757665265623,0.399557914742752,0.954698349508816,1.02865089065298,0.840979219150864,0.786456411644054,-4029.04657794729
1.44801108295457,0.321187001649739,0.495309265058719,0.0471612180551956,-0.277889682465982,-0.375870353314515,-0.711950074571294,-0.326617155876261,-0.321374036324251,1.68159973376886,1.1017252500892,-0.541752040800085,-0.286798627538437,0.441321524323391,0.0463777149204813,-1.85642325205859,0.617107284392351,0.500007395596812,0.861548559694356,0.373492790517826,-0.254156052450676,0.644282897299753,0.0675798872700364,1.63329898720653,-0.243525888888828,-0.442440553721975,0.629228649838191,1.82395610893339,2.20822141929102,1.9538450990178,0.319173518647565,1.50353958055328,1.44563928652828,1.41352135251549,1.83732267307137,0.639639211081802,0.623119706066267,0.648504335606567,0.83428077000154,1.01809794137861,1.56284270561008,0.524716847306741,0.593837599373428,0.501848160498794,0.907456442749938,0.492564130461593,0.391577684403742,0.996009109879913,1.02343116128706,0.815698675457866,0.783412584589179,-4019.13700872501
1.21893336729805,0.173090421802595,0.265892112114839,0.0503396419759779,-0.27649083105471,-0.239894552216738,-0.727195984915326,-0.230693085414714,-0.28330872572468,1.68762741707278,1.21961742580089,-0.670840632491867,-0.30351455067118,0.375506981355033,-0.0406048738925213,-1.61706612060337,0.441752251299538,0.52088747092671,0.866803040578784,0.323880824301333,-0.257723926091318,0.536540305712299,0.21863747656502,1.61298800406077,-0.408596766920948,-0.505793950205201,0.493958865670253,1.87454533505708,2.254044344697,2.03422993577056,0.350491133516712,1.55198610549176,1.48886635573659,1.45422161965912,1.9152455393935,0.633010064216184,0.615077452928897,0.640118675046909,0.83564063792655,1.0160210802557,1.60349779116585,0.529176791621273,0.582063239708326,0.500368189927858,0.904395816258111,0.505007419240171,0.400586386730726,0.994341551232268,1.02478886500927,0.823245122499032,0.776800013795267,-4012.67565525852
1.11409106265057,0.21218981043898,-0.0506811049742113,0.0607891342543356,-0.259630514896391,-0.0765964416336624,-0.681206210865491,-0.0866619502196169,-0.272345912592483,1.75500544501968,1.31279055791746,-0.774485459048522,-0.430735243708166,0.145364309305492,0.0267011684048154,-1.33571020978081,0.289521185959848,0.556285741552418,0.837031740557795,0.329661947125965,-0.198888784149035,0.312576601158003,0.00982166455157985,1.67782497969585,-0.237390354938316,-0.452091173542321,0.426928682243318,1.87987313154711,2.29984403983739,2.12190949612122,0.333550499768735,1.56991431551022,1.50481381777658,1.4715928147735,1.94622511976899,0.654967044770386,0.634805426306292,0.634747864054318,0.820851539759681,1.00764016788111,1.6095702038383,0.530874967600613,0.574174704508437,0.505346487957351,0.89063010413683,0.510112669619936,0.397065348765907,1.03084867373369,1.02781628763287,0.784180844806604,0.765628293815536,-4006.67650334452
1.32571570256123,0.327985778607965,-0.482823398814649,0.0746369959905203,-0.320279678170271,-0.0366555748656549,-0.475761762440654,0.0240249641035207,-0.222888073194979,1.8535661174459,1.39139683309079,-0.767624023534364,-0.510806989156088,-0.137363847436395,0.25569044096399,-1.10941271262258,0.318613041793013,0.600088942518692,0.82719109863828,0.309864134587165,-0.202985588484155,0.301297651487664,0.062241748455929,1.69786371492901,-0.208511580329673,-0.176762528259356,0.496070910934707,1.91437261819669,2.19248119330507,2.11544785664904,0.359131410630179,1.57642019078535,1.50929890113387,1.46827870864981,1.96406549047396,0.639546100728,0.61929214583068,0.625904218149353,0.818920581987144,0.988397095585272,1.60287808194118,0.53439922840067,0.566259883268973,0.509580552203885,0.887864720606502,0.52343154874668,0.406648887838217,1.04770275434253,1.02915813400968,0.792111307905397,0.766762862165214,-3998.15878578389
1.38017268514996,0.477060870870097,-0.619563317075907,0.0839580262114165,-0.344107860963701,-0.00139218043908213,-0.520664226540539,-0.0342921751723701,-0.208612722408349,1.86969433313945,1.43372532789537,-0.6759248835782,-0.395593516660658,-0.0472827687529914,0.426236273338243,-1.12718043708917,0.331874674795621,0.639575523902999,0.823282355542881,0.332513404813471,-0.191625541029575,0.239803594068043,0.063409314939284,1.72967543970359,-0.255616516199907,-0.177941523552777,0.487854308719625,1.84518350270579,2.2056418808503,2.14388445807001,0.361588886494869,1.55982727700998,1.49415129524092,1.45153600392358,1.94167625398215,0.625825474953636,0.606222918918269,0.623578186962478,0.814259052660565,0.97585474018482,1.58046108051066,0.534649173244051,0.569048623895745,0.513378426525432,0.882057044754756,0.525317259417704,0.407504692938434,1.0606508287911,1.03057506543554,0.805237136418314,0.770685903798091,-3995.21187646919
1.51083995511217,0.475812009573525,-0.612729101438205,0.0849741668688686,-0.328356812314114,0.040199665978005,-0.579579884643361,-0.0674387640757488,-0.252987512935292,1.91357979974823,1.4619313604775,-0.609559500606486,-0.390132085769428,0.071111475161473,0.533723312506137,-1.05340098012065,0.342160727893836,0.615487078704917,0.822381015435244,0.327101042511941,-0.189508042603655,0.25907182965208,0.076419331240695,1.72058385488636,-0.200989524411314,-0.267104236592573,0.470294971932872,1.83571970278823,2.17554384377033,2.13020732469667,0.376322901266266,1.56561138583441,1.49814279382741,1.45552732830329,1.9560772645568,0.626121771938129,0.606087804719447,0.616649970060683,0.809677536431496,0.969544341734865,1.58864113790767,0.534402362091942,0.566287322655164,0.512260815770147,0.882441541984558,0.529397776908609,0.411494472828232,1.0565601757286,1.03446831792009,0.805461188889889,0.772380582750367,-3993.26846926865
1.63383658006253,0.744415600633086,-0.247036543674292,0.0808310255165874,-0.292904813426614,-0.227680289224686,-0.322001813832347,-0.27075044980516,-0.527607501059729,2.23678633014593,1.62818814644299,-0.616146500789101,-0.6542041042633,0.309116004924795,0.723831088565157,-0.948947237633062,0.172184559871703,0.645150502193291,0.797374696334712,0.343361946314563,-0.223750635318291,0.237816641940938,0.165452627840812,1.76446533517918,-0.295587821543902,-0.590516257519158,0.804425178549039,1.8174554079987,2.2667409283612,2.26929343924176,0.40418689174831,1.56639796554371,1.49475012084098,1.45437448377447,1.96493212218075,0.600876583932613,0.579792601545939,0.58823433822733,0.779233566810602,0.933381637609731,1.59490404718989,0.531871437755551,0.57395355315513,0.506829237640467,0.863073191984326,0.531032592903268,0.419847986676185,1.07267759984177,1.03631543448638,0.810523136603147,0.796143242416866,-3989.32508128594
1.97877629635136,0.933468071751615,0.353412543686038,0.0722049664221158,-0.304376727059055,-0.446629929120138,-0.537876433813091,-0.787446779602643,-0.300317694732685,2.59053334933068,2.25483085758212,-0.757055829538985,-0.467547851543566,-0.263942533352313,0.646007494271368,-1.0653223102187,0.208588905343092,0.522536538505299,0.719414614104796,0.324684385576671,-0.194202108271379,0.226746974211203,0.21007116736319,1.87443571265371,-0.313387542982408,-0.617061679342934,0.608926396615296,2.14303666611458,2.45948192551404,2.61399680214029,0.45008593813169,1.5608629522331,1.47999440585522,1.44856550642338,1.96225743686665,0.566478265562286,0.546886326001199,0.531223569974256,0.712067438309542,0.855690642640437,1.61054405057564,0.525311620401414,0.590664470072733,0.496666119161909,0.852752708749081,0.548131804995715,0.432682479719493,1.06989320492179,1.04838012108517,0.820346517612418,0.830984749949148,-3985.12399498763
1.9907591693892,0.941190707248839,0.384754542446857,0.075671894103708,-0.314090570889547,-0.424280123533471,-0.574384854405614,-0.689680170950371,-0.462656606610546,2.62494832115995,2.33003998996918,-0.772237332365449,-0.376568464306512,-0.262027974329291,0.629092164136519,-1.07850194397347,0.218300339994842,0.510240201660175,0.710684451094908,0.313314538012503,-0.186702603296025,0.222117764412249,0.204758676912195,1.89934658571916,-0.327206265393825,-0.482974975009185,0.562421064863904,2.21772522590136,2.48297193772237,2.65644070052925,0.453012831646889,1.56209305148408,1.47998516787161,1.44963356904298,1.95984105061722,0.56129547896278,0.542063366051488,0.52563322129122,0.703783768377347,0.847545869908696,1.61390396708418,0.525003240836687,0.593587456437369,0.494280201341551,0.853551966483808,0.549502706964778,0.433636992166982,1.07132136892174,1.0495659113958,0.819844316886343,0.835638178817134,-3982.99005525909
1.96750565022505,0.932594519851207,0.288801304065971,0.0791655517725659,-0.323830907296537,-0.212673959622545,-0.462156644808605,-0.470294580556968,-0.247467883555116,2.88122408397205,2.22950519634062,-0.823865480330793,-0.333795793608341,0.0538163532482436,0.706339481716313,-0.910498292894795,0.164669166398099,0.491374135916383,0.711878744247181,0.265215868017202,-0.175397420949661,0.203279464825918,0.173561531438396,1.93105694573637,-0.35743190144743,-0.140146573317893,0.39862044534049,2.27698917466108,2.51379579826191,2.73385316906843,0.455997514267641,1.58822958178139,1.50272236000933,1.47674631149241,1.98058480641165,0.566778075126711,0.547405608344074,0.526887329488293,0.698038857667382,0.850503396333292,1.6428674795053,0.524510676635937,0.595511711970454,0.484963701222672,0.862196929388376,0.550064959441857,0.43434362695216,1.06899303797811,1.05295682001493,0.811655549564195,0.836671221209065,-3979.04296046781
1.95122094298581,0.869496829599216,-0.150163506891646,0.0903958968688106,-0.375603284727829,0.000436303568815632,-0.287692596129534,0.107186543902386,-0.153581014401996,2.71417849042258,2.56373096600791,-0.622096370171739,-0.432424203699302,0.157754897032231,0.886721921981166,-0.808858302608445,0.0909319427000745,0.618412954049098,0.779686465150551,0.267789225719492,-0.176815952570129,0.17471078579566,0.215335650873317,1.93433243470043,-0.330785411391812,-0.309903132549002,0.233840222841038,2.20214890049711,2.39866131597989,2.6045202807563,0.471501858020079,1.57109987162844,1.48834855828898,1.46853020071327,1.94474657169012,0.559243510595124,0.539420983281427,0.542613281158401,0.708293710393603,0.862329589940426,1.61695203405212,0.521751369718283,0.597208690461908,0.476699542423698,0.871553774918956,0.551162486521629,0.445905293643067,1.04224756968036,1.06838444740867,0.84550875188215,0.827506010384771,-3973.78176828617
1.85367521961528,0.879961428599215,-0.244979110145971,0.0880578125239913,-0.380095835737471,0.10226431636562,-0.420668666448104,0.19027293970771,-0.167768010357679,2.72355470110611,2.59762347858877,-0.560042029708033,-0.426995892734235,0.0967771007846927,0.948329785369729,-0.692421067194298,0.102881707743356,0.561038936246849,0.789209365991256,0.259498087074161,-0.204226356637029,0.253488057242259,0.223242019004024,1.93710344270319,-0.352842329370732,-0.334568201407463,0.399461935104948,2.14085669989819,2.38904681011457,2.58529154964512,0.472828039628505,1.58247427756125,1.49863895725129,1.47864364593313,1.9573339769803,0.55842301902083,0.538478213229434,0.545782482566297,0.71089252743552,0.866012531782241,1.6286810049833,0.521873896820411,0.596568029150916,0.47359252590194,0.873324642665683,0.548450258722204,0.446869368731209,1.04385672623284,1.07078543705813,0.839769691648828,0.832061237559336,-3971.65677481352
1.77291381895379,0.663457627251998,-0.372646927327801,0.0877493447112364,-0.399116766997033,-0.0715086326767651,-0.537379542976326,-0.0404183691956073,-0.464384149678369,3.01884473246545,2.33758062772791,-0.590496120495937,-0.1686542942134,-0.133697403760666,1.09507069718992,-0.534786998016226,-0.0557666278987238,0.661770181255886,0.818752777562452,0.259171563135098,-0.214578033782436,0.218073862388578,0.238224746943589,1.94310053316123,-0.321968608834106,-0.430114125587453,0.444245696845693,2.10076138342413,2.36253209175044,2.54458900192753,0.468267326481169,1.58482597348181,1.50328885163296,1.48225340510298,1.95785243193622,0.558623629692812,0.537262826604264,0.549509967060434,0.716080631799928,0.869962941342948,1.62353283729195,0.520842750832534,0.589849389361165,0.471543114230058,0.877616819040035,0.545269254921882,0.45144263573165,1.02908378250255,1.06831602091616,0.846078458539702,0.817684559433374,-3970.41058672873
1.72655215907733,0.618334115282381,-0.480492714672989,0.0832597977415435,-0.371889456072529,-0.0733924040438531,-0.599097127196066,-0.482531559353904,-0.701938563619101,2.95849191651181,2.41577483637149,-0.707142865198288,-0.355653804707152,-0.0520603369216086,1.02265869940529,-0.435815320703402,-0.0654565805225326,0.6551752738301,0.822800350079055,0.259332631611468,-0.211170158254323,0.222752644644325,0.220270619682334,1.9829568215153,-0.321606864781642,-0.27646244937241,0.439074719225943,2.15130916513065,2.43371392049553,2.59006505727166,0.450738078343584,1.58153757339136,1.50258340098487,1.47722163350293,1.95092303195729,0.552104875089639,0.530975702030051,0.543876939494306,0.709676655879868,0.856728387066621,1.6148809859995,0.519237447113121,0.582443481561595,0.473085760997609,0.881027565348622,0.543794265549785,0.452664564547755,1.02283753712936,1.06148925023791,0.840744879063214,0.806397637004967,-3966.71577559283
1.80514146813828,0.819819084321106,-0.407460329049563,0.0862540620733011,-0.37589534316063,0.142353847390459,-0.431359636825763,-0.502117062212708,-0.72099389728141,3.04077460332363,2.46512933094468,-0.542438020962494,-0.285391729414344,-0.0256753099454433,0.606382267045627,-0.304064748968167,-0.10871261279833,0.619638682298409,0.812738430441855,0.270980077834843,-0.226247090669309,0.230173238997577,0.214603120374118,2.03819318026616,-0.333085348450507,-0.371363025068426,0.536596899834049,2.34124040488631,2.61373513829392,2.70808693974082,0.415484439994309,1.57944578387618,1.50395643108927,1.47383295138909,1.95220368414436,0.543521653986441,0.522500121601517,0.533383787420272,0.696887975988554,0.836666635836785,1.60908146370112,0.516000978157373,0.573017860026398,0.478022450452385,0.879053639045454,0.541717277549477,0.453691980551959,1.01417363839323,1.047627946766,0.826145993196111,0.790601695445837,-3962.47021029856
1.71715088796509,0.813808889999965,-0.281306473027616,0.079053739063063,-0.368685996631396,-0.00688047410441806,-0.51847734885682,-0.182438932236553,-0.502363255362097,3.0547515750876,2.6086083122726,-0.723876993600618,-0.33023612813415,0.0544227772406357,0.679179833310444,-0.286571053681149,-0.103073503809626,0.574169331213704,0.811601366622135,0.292026053931359,-0.241391548496569,0.259812420903461,0.228431106729828,2.11872494794111,-0.30625744215201,-0.387402630662203,0.616063883845184,2.35748962477597,2.70754046974796,2.76449865708265,0.398420094908693,1.56126756895628,1.48785571533209,1.45296914762062,1.93849574409585,0.517469284100866,0.498046710954736,0.520723763894694,0.682454107466591,0.814637425133208,1.59076619649941,0.51332416728418,0.567507173536463,0.484316331676967,0.881956631146003,0.542478860791036,0.458197461010213,1.009711868188,1.04666935876785,0.825247964494397,0.7857635139845,-3957.65411783844
1.60399138442012,0.731502402288465,-0.250430160932582,0.0738873753553545,-0.354286452522441,-0.146419300082572,-0.551055436808534,-0.190916172464149,-0.420676969256178,3.04708436703884,2.70445875629288,-0.426830733625275,-0.503202091935984,0.0287570669808603,0.74169254061098,-0.140818957979564,-0.149893229247267,0.546195107140518,0.785131562127737,0.287047900602943,-0.269453204752058,0.231805779239545,0.222834927993399,2.2069643461032,-0.331441813377224,-0.360200305676984,0.644009055500303,2.63670341843779,2.90254488580123,2.95009687059083,0.366584986305019,1.55482069833315,1.48214377931885,1.44774438844388,1.93026302861656,0.507502727953456,0.489311760874211,0.517187986322532,0.667878913061236,0.80666691842859,1.58824120570384,0.50969427678148,0.570492341974609,0.486498123944548,0.883194813852714,0.542358561774562,0.457997890968373,1.01426778715626,1.03926465273543,0.815328765390005,0.787640748132314,-3953.9568128841
1.63656823984325,0.765464749412984,-0.223538868959016,0.0740909720608859,-0.328209737723854,0.075416128725656,-0.40888172506043,-0.405948224429114,-0.472050764043716,3.08025489024799,2.79881758014592,-0.65822452817891,-0.493897858178248,-0.0193035095215801,0.570579214402613,-0.0428689823123083,-0.133626568924542,0.48247257387735,0.793179626383842,0.307115772766867,-0.305721090587004,0.264291293188826,0.25592250509867,2.32740310509828,-0.294791477259526,-0.464971004703797,0.726983113303246,2.62546773269316,2.97837319222472,3.01900146751606,0.365016359555887,1.52661059412224,1.45384518614087,1.4196686181806,1.9061027557078,0.473941342723544,0.458316050953852,0.509394853351025,0.652820185686055,0.790782813508779,1.56855064146048,0.506655104863997,0.575180626562188,0.490769971213393,0.890241727926048,0.54538986242636,0.46584614278325,1.01783687018073,1.05051528488475,0.829817815840443,0.802063430603787,-3948.95720157889
1.9600300816771,1.10212141040242,0.443200968835994,0.0547077392269356,-0.291360733887923,-0.561734583141431,-0.736957490356974,-0.208094826816568,-0.248304975082313,3.06411425074181,2.9527887270452,-0.976558853822132,-0.384523468988599,0.0399483395117147,0.245483411116366,0.619829894206401,-0.440013252398161,0.484892270630207,0.840436027905611,0.290428335316028,-0.338756988257649,0.262045846458172,0.27727694945534,2.58063045956055,-0.29610390094652,-0.625392386071204,0.834179057163762,2.96136621592821,3.39112943997762,3.41221459672139,0.359139169751573,1.52416151510357,1.45280025195035,1.42144529109857,1.90558536457275,0.443873506922278,0.428477934674771,0.451430244196723,0.591154411081271,0.711467289833708,1.58648760482419,0.511752026793868,0.582571377634697,0.486922105898042,0.893323400497134,0.545553948832062,0.477298386522025,1.01501711530484,1.05606204671373,0.834899993056449,0.822717724756522,-3945.41161371732
1.80920830823218,0.907839539347748,0.515564378641218,0.0541671084541187,-0.285171611714568,-0.364806904579801,-0.577815637064157,-0.168721794202051,-0.214037893524264,3.08033883810692,2.84826160188316,-0.887809570220837,-0.410786216951945,-0.0728935339877321,0.51951964661519,0.525868684222047,-0.398836886515594,0.425884484224238,0.856483824789958,0.305093909067744,-0.352222926804872,0.304636022958367,0.29906321287808,2.68294313557641,-0.32943593682847,-0.723142448400826,0.838135940702413,3.09687824409032,3.55208429429622,3.5250155533929,0.349528712400623,1.51208518036105,1.44234843684048,1.41059811646317,1.88742431487173,0.416849455962734,0.403122826383575,0.428699316214184,0.566122921276518,0.679667696599941,1.57595728196323,0.514864387134737,0.584774540095315,0.488441893018703,0.891760363578752,0.545547803053221,0.478613203121492,1.01594021538878,1.06437958844623,0.835884287578747,0.829136035134718,-3941.92131552382
1.7472393715286,0.817178265045349,0.312647332625642,0.0576000303704292,-0.29848368788091,-0.27540845746171,-0.525250471196015,-0.103229094440968,-0.19172121832738,3.05128927333979,2.70344152133668,-0.830382899630022,-0.391369030581726,-0.120249199915457,0.670489506379655,0.471868828423984,-0.337448079306501,0.459846537080244,0.863545006593982,0.326603759519863,-0.371931210890794,0.322144776708561,0.315120327315594,2.722205436475,-0.346928674487223,-0.802058365541117,0.855005454902896,3.15640376288211,3.62573384548149,3.56363130295312,0.334507390148236,1.49825113344526,1.4300322040049,1.39849070027589,1.864603857662,0.409111013502186,0.395733577546153,0.431414371298957,0.568795562586656,0.68587021924601,1.55643145873924,0.518423225742302,0.58299244693685,0.491414905358033,0.892462996370642,0.545321271830704,0.4765620449,1.01788812164648,1.06720323091337,0.837207516086329,0.826330395473734,-3938.2879558102
1.70010563168942,0.730537904058263,0.4352963071248,0.0620954062871399,-0.306152298947916,-0.218011651835462,-0.454111068697782,-0.174170794271155,-0.274712541260417,3.07498528130435,2.65408097854242,-0.688120814989358,-0.397980592063657,-0.129050622560471,0.74609611327377,0.467915810957267,-0.33390959964992,0.421373804926644,0.877046366712338,0.334969979754533,-0.369723502596533,0.339348492843026,0.341802462242657,2.76905819852491,-0.365423026122024,-0.745456646859523,0.766468881891759,3.17646177367867,3.63049056886433,3.55747524826839,0.323366852092608,1.50132964768091,1.43223537019342,1.40115763562371,1.86449702176338,0.395503468692321,0.382136524079887,0.443518754629608,0.578181108252209,0.696646308670065,1.55074488796841,0.520872358514177,0.577561051275099,0.492606644835827,0.89710888101886,0.545428383893198,0.476673130930962,1.02348125388506,1.07870857394143,0.849163870711847,0.820317602963533,-3935.54373447171
1.65820936631595,0.674013447120707,0.449020592534652,0.0656479746875869,-0.308648377707917,-0.108376230579231,-0.372009750464603,-0.20588444360885,-0.323491884286403,3.0872320440539,2.65762584226522,-0.659501729503321,-0.392333990954898,-0.150208992185856,0.814019813402021,0.505931458473074,-0.344417847024093,0.395964654913135,0.875990375223192,0.337847220830701,-0.366368373262059,0.352544853033923,0.34650490999708,2.78058951222035,-0.37511889708146,-0.724265267660821,0.737144321646461,3.22711572123455,3.6775646156723,3.61641350124555,0.319917195869253,1.50172160276331,1.43213280580736,1.40146813723279,1.86534828321407,0.398251918778664,0.384388786859466,0.443573817799233,0.575670300053601,0.693317802698789,1.54802160982191,0.521714570523799,0.576198094606149,0.492670084061668,0.897414942596814,0.545616480198953,0.475498534960184,1.02558901335172,1.08358705102548,0.852971740608667,0.816748365464143,-3934.37752727316
