"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","sigma_UsoPito"
"b_ACC_1",-0.0271660808808911,-0.0159387608062399,-0.16168009494374,-0.00370422774901237,-0.0290789852993359,-0.0182745034147962,0.00785245057446245,-0.0233748259270755,-0.00588146549497973,1.44481278710791,1.50520039363897,0.00955319035159568,-0.013159985352854,0.012607594928684,0.0349868722321509,0.17353437478517,-0.0371617727698606,0.0339909828661225,-0.00196742747582434,-0.001017797183585,0.00476192152908701,-0.0479799960282788,-0.0542480142301463,-0.24914435315912,0.000705016833289832,-0.00345800409948089,-0.000219168877672037,0.0157990652034059,0.0147579282656624,0.00752630329878396,0.00461998197721587,0.00226374148592801,0.00213359529800142,0.00215351126436094,0.00259745895233349,0.00557835112760293,0.00538879302963162,-0.0010058766268314,-0.00132414538917676,-0.00162681020579937,0.00222694540014763,-0.000435043455049831,-0.00023272717548132,-0.000653901808464159,0.000641680452500615,-0.0010854425188072,-0.000658161139313078,-4.00701049462016e-06,0.000420983639879992,0.00140087076537921,0.000133119330474557
"b_SI_CAMFD",-0.00614769028794916,-0.000151762718380082,0.0400323487597717,-0.000922383515342267,-0.000922018221290469,-0.00355043679754441,0.00447236636219053,-0.00468408335110341,0.000478283227334077,0.0142436846217754,0.00955319035159568,0.0864902177921551,-0.00497577704273404,0.00788578028578447,0.00731731044686092,-0.00251989530120148,0.000794424228998646,-0.00583537241903508,8.72403893175338e-05,-4.07646633785611e-05,-0.00024290874319388,0.00361973809591722,0.00131971930437087,0.00927125911043335,-0.000505908767909295,0.00156311212210973,-0.00145927149068728,0.000752033569877162,0.000801540628451847,0.00109084451269779,-0.000163777816904209,-2.20949030997206e-05,-1.48022621371695e-05,-1.79508335094577e-05,-1.50311256193305e-05,-0.000199674837979904,-0.000192925312944001,-1.4558444134163e-05,-2.41959265626948e-05,-2.76688129874716e-05,-1.5053332605331e-05,3.11341943042083e-05,-7.67353366043806e-06,1.28998694105941e-05,-2.89360674924003e-05,3.6484347494993e-05,2.25122790698599e-05,-6.0446249045055e-05,8.40382447253597e-06,-3.50772205906982e-05,-1.04926282399706e-05
"b_SI_PANEL",0.000905192392750355,0.000105361258061362,0.00276166298164928,0.000366542662291563,-0.000401137217971181,0.00377670787609266,-0.00028409227652207,0.00596236186413724,0.000209564480774875,-0.00835371885887884,-0.013159985352854,-0.00497577704273404,0.0488596676816453,0.000499388503767598,-0.00600558494561137,0.00137885241580649,6.0528996397278e-05,-0.000171084870682242,-1.78736058465971e-05,-0.000105009787187763,4.10734331523111e-05,0.000613483749747552,0.000777428127387197,0.00383635635993656,-6.16322391362661e-05,0.00019651882388397,-0.000172495764594445,-0.00163823575064876,-0.000601192096683708,-0.000397380552090581,-6.73842903941259e-05,2.4894009974271e-05,2.15235366517026e-05,2.13069157742488e-05,2.95828111145764e-05,-7.93965334593667e-05,-7.66214714901497e-05,4.49621483870948e-05,5.55819974438982e-05,6.85617954114759e-05,2.29881471654669e-05,-1.11652156277619e-05,2.51929118706421e-06,1.86095060541064e-06,-3.67568692071388e-06,2.63184163952798e-05,1.81426650141138e-05,-3.35857594737459e-05,-2.45256554999816e-06,-3.77757470672977e-05,3.29032379745601e-06
"b_SI_ZER",-0.000614075335958284,0.000607317505355874,0.030162995938069,-0.00059427206390899,0.00158595678999172,-0.00863490566264055,-0.00353504231846227,0.00571110778640617,0.00762048371568642,0.0125588796112723,0.012607594928684,0.00788578028578447,0.000499388503767598,0.0718557919658412,-0.00769325842568577,-0.0625145376478977,0.0138527016215604,-0.00668768431804985,0.00147111460353766,0.000228344791845697,-0.00305618708636875,0.0222388417596321,0.0262932624069032,0.12133425243966,2.93483057311423e-05,0.000523803817823267,0.00102854355797157,-0.00295766031125917,-0.00362489882699774,-0.00209955513460606,-0.00221467593897658,-0.00103409711512375,-0.000965691229523385,-0.000976810416013521,-0.00118660369354949,-0.0027082464807037,-0.00261648290911079,0.000274111753485084,0.000357949093572472,0.0004332088461466,-0.00101123455606288,0.000217209535980263,7.38125923138245e-05,0.000272139647378884,-0.000275470170731894,0.000517999375062028,0.000321564389887222,-6.00807589380444e-05,-0.000154210349992831,-0.000258808520996797,-7.32620638676898e-05
"b_Si_MTRP",0.00757578031290301,0.0129951453409358,-0.0424919860105001,-0.000140825154808911,-0.00661624085031206,0.00522667322162802,0.00492637919038003,0.012213799112711,0.00196439378324387,0.0318968542723427,0.0349868722321509,0.00731731044686092,-0.00600558494561137,-0.00769325842568577,0.13347412370035,0.0693045219703363,-0.0129333142153469,0.00983544876124742,-0.000935075554468235,-0.000219343510536037,0.00118801967302758,-0.0118987242017624,-0.0179009507900083,-0.0726072089827753,0.00103491286063722,-0.00272795233517602,-0.000467500539713647,0.00359106031166461,0.00322862589480945,0.0018759247488715,0.00129056549838203,0.000661402405440015,0.000617906538359213,0.000627463465486606,0.00075959275401773,0.0016427074185841,0.00158647025194369,-0.000193669332231536,-0.000251181991558853,-0.000321632752696847,0.000646721453830191,-0.00013160041271237,-4.25396806298546e-05,-0.000184288774913098,0.000180064592556028,-0.000307016585546123,-0.000160366433864643,-3.54681011704122e-05,-4.40546021580252e-05,0.000420076785550733,5.22388383185193e-05
"lambda1",-0.00468973921276394,0.00453065107837428,-0.467594739199162,-0.00106829633660404,-0.0301068748837363,0.00642057266834959,0.0336681128250765,-0.0485250416442654,-0.0266472800488991,0.197069137544351,0.17353437478517,-0.00251989530120148,0.00137885241580649,-0.0625145376478977,0.0693045219703363,2.14277338172692,-0.368795440677119,0.158976704954309,-0.0107876698251364,-0.00645626721304231,0.0397221963954355,-0.408122108525939,-0.488365817881365,-1.55861245199872,0.00554668803627337,0.00587700555027292,-0.0123897038592886,0.0575238111275739,0.0577602442117414,0.0333578618222277,0.028883982106923,0.01478321752692,0.0139318863141378,0.0142068325115895,0.0170013421944906,0.0363450071620081,0.0350971515713602,-0.00431624508176227,-0.0056601154426521,-0.00700078803659941,0.0147154765864619,-0.00220922778585144,-0.000991697188092971,-0.00457646960436598,0.00460407713451885,-0.00719976884613027,-0.00384368259166853,0.000118068785547451,0.00160068431677079,0.00701971705123271,0.000588107844135002
"lambda2",0.00121928533543586,-0.000487582721795881,0.113184803769457,0.000174248691988929,0.0064667300676869,0.00126033857135287,-0.00666300499483278,0.00955568433072878,0.00529993083669798,-0.0443348023562253,-0.0371617727698606,0.000794424228998646,6.0528996397278e-05,0.0138527016215604,-0.0129333142153469,-0.368795440677119,0.0832132084611992,-0.0372436798359344,0.00869745461933851,0.000830067990141558,-0.0163438596137648,0.122368158484944,0.167912558696131,0.731500689243725,-0.0012946786237737,-0.00199492944316452,0.00371881695560404,-0.0186949885001821,-0.021722019930604,-0.0146790840111293,-0.0135380964850793,-0.00602527296828078,-0.00566537788725889,-0.00571888920564045,-0.0069447344522635,-0.0163683823033577,-0.0158131462828861,0.00187712532794203,0.00247849815039818,0.00303915715186904,-0.00592700285885955,0.00113517365130129,0.000528774565714543,0.00163462065936769,-0.00158425658649582,0.00312065302045699,0.00190329975923627,0.000112691335051851,-0.000764334677512567,-0.00239982201400703,-0.000371666868032869
"lambda3",-0.000587522140332023,0.000311843603027389,-0.191444356337662,-7.27122892381784e-05,-0.00539199557805272,-0.000782786519129546,-0.000123053867994398,-0.00087115942080802,0.000246209092100323,0.037315739235787,0.0339909828661225,-0.00583537241903508,-0.000171084870682242,-0.00668768431804985,0.00983544876124742,0.158976704954309,-0.0372436798359344,0.0428093915779085,-0.00352341147163244,-0.000433441168368523,0.00702833611637877,-0.0503956128541478,-0.0680464755110216,-0.290300514093124,0.00544072373638394,-0.00251487797920301,-0.000314427223595715,0.000518716856834318,-0.00123433999752648,-0.00810939265424285,0.0051431948611118,0.00236583758628819,0.00222492130545012,0.00224941373339323,0.00272202287045616,0.00650992756661223,0.00628946513277073,-6.38879551095092e-05,-8.93894847191785e-05,-0.000159170196128181,0.00231992257259257,-0.000435114895825271,-0.000200997697183225,-0.000656431809475632,0.000654540276297761,-0.00124951453273728,-0.000783141612353614,-0.000140770703268291,-8.98229213456893e-05,0.00135475064991653,0.000184139017884093
"gamma_USOCINTURON",2.27149771829598e-05,1.92026228167303e-05,0.00926988486388335,-3.36599029295893e-05,0.000637392328146653,0.000461036744547404,-0.000876400184422814,0.00101558308227123,0.000551520169868785,-0.00324713101820269,-0.00196742747582434,8.72403893175338e-05,-1.78736058465971e-05,0.00147111460353766,-0.000935075554468235,-0.0107876698251364,0.00869745461933851,-0.00352341147163244,0.00726781207562809,0.000384224856750678,-0.00451941219831556,0.020664397942281,0.0335768517076542,0.180996023908313,-0.000366511151569782,-0.00282506735089308,0.00250426534490518,0.00268567909547538,0.00165926090189167,0.0024382750236107,-0.00320178365598949,-0.00235650577893786,-0.00223374545497163,-0.00222003606893467,-0.00280940600579697,-0.0040960846147367,-0.0039608596710909,-0.000316646809848656,-0.000409071849421293,-0.00046817398982072,-0.002365268163753,0.000203073260280809,0.000104243651858021,0.000296890099971985,-0.000412632087915686,0.000917745503428195,0.000802381262151871,0.000225317123840219,0.000334908610172836,-0.000209786948098924,-0.000116187062321977
"gamma_USODISPMOB",6.15182617906252e-05,1.97956634868403e-05,-0.00308632440513632,3.06527917263987e-05,0.000144567434866159,0.000343570498306474,0.000146726561045186,0.000244177652956428,4.41066697426373e-05,-0.00133279442178736,-0.001017797183585,-4.07646633785611e-05,-0.000105009787187763,0.000228344791845697,-0.000219343510536037,-0.00645626721304231,0.000830067990141558,-0.000433441168368523,0.000384224856750678,0.00526999992799898,-0.00191101990753392,0.00288758847427348,-0.000614736001067156,-0.00494814954096594,-0.00116907574493869,-0.0027597538491925,0.00155043252491656,0.00650218690311627,0.00685746918854932,0.00719291544808404,-5.48535656137964e-05,-0.00204229468525518,-0.00196797635318742,-0.00194197732269707,-0.00254315610363818,-0.000101034346290737,-9.90588296440697e-05,-0.000494519322254617,-0.000648473616312494,-0.000786583853150671,-0.00211250181516105,-5.36620114529457e-05,7.20732227588252e-05,0.000148534366764702,-7.01332666414417e-05,-4.78086536489826e-05,2.47736213860576e-06,7.83182196326689e-05,0.000283152064000645,0.000529428060341898,1.06588462621597e-06
"gamma_ADULTO40",-0.000117859221055996,-9.6157180250321e-05,-0.0114424130419564,4.91246409776335e-05,-0.00113341626219173,-0.000756878311538117,0.00158638514428454,-0.00173461581488383,-0.000744427387288416,0.00626954316513655,0.00476192152908701,-0.00024290874319388,4.10734331523111e-05,-0.00305618708636875,0.00118801967302758,0.0397221963954355,-0.0163438596137648,0.00702833611637877,-0.00451941219831556,-0.00191101990753392,0.0357118789738088,-0.0397520132039135,-0.0569367848404971,-0.273649366873219,0.00126760529960647,0.0183842610871148,-0.0136484109030281,-0.0313097100073269,-0.0285789859560899,-0.0306660105475769,0.00467164383426529,0.00312680175727941,0.00296687777718909,0.00295276857106178,0.00370332502214798,0.00606708919042564,0.00585854018100447,0.00131137168109687,0.00172245888466682,0.00207197414824489,0.003121449043907,-0.000408415247355899,-0.000268609966520853,-0.000575021474519126,0.000530341524355439,-0.00120547419933271,-0.000634509793813113,-6.8093002138649e-05,-0.000589059289763527,-0.000569531508146074,0.000127992310651648
"gamma_EXP_1",0.00274653194999181,0.000902978388734373,0.169191212977456,0.000116456274177774,0.0083948286279435,0.000897768775012032,-0.00961529199256744,0.0112684518306374,0.00514694533637509,-0.0580075992735871,-0.0479799960282788,0.00361973809591722,0.000613483749747552,0.0222388417596321,-0.0118987242017624,-0.408122108525939,0.122368158484944,-0.0503956128541478,0.020664397942281,0.00288758847427348,-0.0397520132039135,0.446663293686562,0.318930525018721,1.59059469061771,-0.000164880849507866,-0.0135880861710342,0.0151426617793767,-0.0301062697812545,-0.0367568784789692,-0.025837984278561,-0.0291841632482725,-0.0132194856648302,-0.0124956356270897,-0.0125430734597383,-0.0153321337106004,-0.0355899084758496,-0.0343726863690792,0.00321523320074046,0.00423934551304077,0.00519828477823798,-0.013200117770982,0.00206330439426636,0.00115860044465431,0.003141946792807,-0.00343457291945423,0.00709258045460852,0.00402836050376891,0.00015355505654673,-0.00125714339049296,-0.00400682369764075,-0.000291406796491104
"gamma_HPICO",0.00249669389743383,0.000743135110005072,0.244997339361216,-0.000214451769901355,0.0117427302861971,0.00502368756462247,-0.0156262726594314,0.015338269829127,0.00802957361697747,-0.069616679361554,-0.0542480142301463,0.00131971930437087,0.000777428127387197,0.0262932624069032,-0.0179009507900083,-0.488365817881365,0.167912558696131,-0.0680464755110216,0.0335768517076542,-0.000614736001067156,-0.0569367848404971,0.318930525018721,0.601494760292242,2.44875397755262,-0.00157782958167059,-0.0129254892678432,0.0146142540321536,-0.0509663069026103,-0.066031193686819,-0.0486245886810533,-0.0447038798162376,-0.0194520941530947,-0.0182823337362611,-0.018429496784782,-0.0225166078462817,-0.0548847443013035,-0.0530323651448227,0.00529456175338023,0.00697334072298294,0.00853391653622716,-0.0190947303682617,0.00365403439016344,0.00165628247639368,0.00505134312529069,-0.00467828208164205,0.0105384621068522,0.00689781049909081,0.000136509643069531,-0.00210472901641723,-0.00615549753243374,-0.00137578812484977
"gamma_LV1",0.0148488805625305,0.00523637994406294,1.06858065473851,-0.000579157757254732,0.0515910359456367,0.01648724462042,-0.0721903835029458,0.0647058106988558,0.0330820452213262,-0.313839770403125,-0.24914435315912,0.00927125911043335,0.00383635635993656,0.12133425243966,-0.0726072089827753,-1.55861245199872,0.731500689243725,-0.290300514093124,0.180996023908313,-0.00494814954096594,-0.273649366873219,1.59059469061771,2.44875397755262,12.8708460827461,-0.00645684095074343,-0.0539620706238118,0.0630104826144284,-0.223848825102568,-0.306350803639492,-0.225865125975316,-0.232904877334739,-0.0976999700267408,-0.0917082847815407,-0.0920844943730514,-0.112554544839004,-0.282204058463397,-0.272685373536716,0.0268502169165388,0.03538579694106,0.0433194020444588,-0.095481196940162,0.0209588562788753,0.00984537144330933,0.0248312128495256,-0.0235431382814935,0.0524403709728471,0.0337547836220666,0.00141596651244342,-0.00997440234320948,-0.0303143743151621,-0.00686170803183959
"gamma_EDUBASICA",-2.29897199229721e-05,-9.47689937012682e-05,-0.0105333571628769,-4.12924043365986e-05,-7.16457639142168e-05,-0.0016605820943915,-0.000675929133734792,0.000883407770799154,0.000492550758661736,0.00180640508298236,0.000705016833289832,-0.000505908767909295,-6.16322391362661e-05,2.93483057311423e-05,0.00103491286063722,0.00554668803627337,-0.0012946786237737,0.00544072373638394,-0.000366511151569782,-0.00116907574493869,0.00126760529960647,-0.000164880849507866,-0.00157782958167059,-0.00645684095074343,0.0341560718440896,0.0012730341768565,-0.000981635136441205,-0.0424326494884845,-0.0504026488102028,-0.0530073258140006,-0.000465124751983452,0.000665225848248354,0.000642490654823919,0.000639724053928327,0.000820959208795124,0.000202492462542942,0.000197421861218629,0.00233644992104564,0.00301567299014164,0.0035989900532841,0.000686192787037435,2.28834930997139e-05,-2.6869419500981e-05,-8.92743414477288e-05,6.2347134349298e-05,3.05134274612029e-05,-2.7885913297004e-05,-0.00077439633461681,-0.00104740575378757,-0.000165355752813156,1.14222085650982e-05
