"b_brand_Novum","b_brand_BestValue","b_brand_Supermarket","b_brand_PainAway","b_country_CH","b_country_DK","b_country_IND","b_country_RUS","b_country_BRA","b_char_fast","b_char_double","b_risk","b_price","lambda","gamma_reg_user","gamma_university","gamma_age_50","zeta_quality","zeta_ingredient","zeta_patent","zeta_dominance","tau_quality_1","tau_quality_2","tau_quality_3","tau_quality_4","tau_ingredients_1","tau_ingredients_2","tau_ingredients_3","tau_ingredients_4","tau_patent_1","tau_patent_2","tau_patent_3","tau_patent_4","tau_dominance_1","tau_dominance_2","tau_dominance_3","tau_dominance_4","logLike"
-0.718095379339623,-0.439739533151345,-0.0365029749843668,-1.14317039667191,0.641808383469024,0.101640486149038,-0.343673924601438,-0.872199507248398,-0.674629843520491,1.20984897059345,0.952938870412816,-0.00367463634931448,-0.552384703955552,0.70745537936739,-0.86495267902281,-0.602251128859591,0.356445044308563,0.931847827468784,-0.731179865439034,1.04247928896898,-0.540315603242272,-1.72899136152477,-0.83966383929561,1.18533575337329,2.26100837068472,-1.97307247829822,-1.04219568089035,0.678928025137116,1.53879565221141,-1.81239817195151,-0.789807980746729,1.10409371353274,2.04335502781111,-2.11750138687475,-1.1409696618421,0.862706976991153,1.84803555081966,-17532.0535622271
-0.711620569946588,-0.447224825732883,-0.0451527510440781,-1.23671210305176,0.656109169203036,0.112734368093001,-0.318692110685535,-0.871877602302705,-0.709018965812879,1.19214244289621,0.922763605025561,-0.0036747651292972,-0.554109972828368,0.683755547712056,-0.978169315615385,-0.654846723886296,0.407993257801327,0.916413666025146,-0.755889496136159,1.02408583991935,-0.556401182649516,-1.78222017894761,-0.894377088181594,1.18216779817774,2.28143534744477,-2.04333994163484,-1.06559694693482,0.689689350180188,1.57842118238461,-1.89234449522658,-0.845733271411589,1.08430219619636,2.03784183863525,-2.16867600509876,-1.16028082061924,0.872416643117035,1.87096996378997,-17513.3114974455
-0.729366335712816,-0.522982878141634,-0.100614069837798,-1.23538376245485,0.656406588035403,0.122081592904712,-0.330581766699065,-0.890197618983906,-0.749060036793181,1.19074191799831,0.926745977886667,-0.00366256133249034,-0.556051092942332,0.655983460522636,-1.06565180752874,-0.718680728214044,0.411942565248737,0.910604609113524,-0.738894034796548,1.03260314822084,-0.559410573190423,-1.80948016213795,-0.925893940777418,1.16938671883579,2.28827279097918,-2.09476205949025,-1.0606174649949,0.72636377630472,1.61711423586518,-1.93616431364981,-0.875195426916037,1.06192102522362,2.00491450953985,-2.20298268606827,-1.16443514998894,0.886230786787116,1.91276299216638,-17500.7370631674
-0.652776350538389,-0.605375086739895,-0.25236132629648,-1.42228593038036,0.547882299868499,-0.0754737289974479,-0.488721225629338,-0.946830184330477,-0.735271392532828,1.20594899553938,1.00340914857887,-0.00363343693155432,-0.560971578034786,0.550205737264076,-1.29244760562835,-0.961763138566223,0.323259865519936,0.817311689064919,-0.730243636923086,0.989408653268705,-0.596466246643977,-1.89295031869744,-0.984876257727885,1.05592839915152,2.23779119005264,-2.08166176230839,-0.948394584234693,0.953208277840247,1.77089644579195,-2.03327469724628,-1.00674192290065,0.888857970729649,1.7847306560196,-2.22856338633635,-1.11469684160693,1.09230919239237,2.10408106106456,-17475.8429094935
-0.657947673703839,-0.652142783671232,-0.302115548676229,-1.47832395242388,0.482680678606065,-0.0333558240118372,-0.511774609225553,-0.969983828695378,-0.730773124516982,1.20561031586426,1.00245645846596,-0.00361525401276196,-0.563490874413629,0.514680598359338,-1.3570624014627,-1.03288665473857,0.302405053732408,0.759398262412141,-0.763160457554177,0.919875948712103,-0.623526336400331,-1.91800974682256,-1.01752971101364,1.00343231794801,2.19319660476664,-2.01623065948184,-0.887435434927812,1.01853937505441,1.85426502983982,-2.076267337711,-1.07272131453761,0.793682135388158,1.68708974781971,-2.20892089596942,-1.0744821262346,1.18430626670922,2.19146676926488,-17456.6435183152
-0.644844148329118,-0.749080095416355,-0.387997046465962,-1.51316581367546,0.569092781181347,-0.0491085057697973,-0.487034625039879,-0.984935132281554,-0.729632334713368,1.17817240977151,0.969334395835922,-0.00357806240539666,-0.576923177036669,0.448166597311441,-1.46959074424637,-1.13276915342432,0.294630189430735,0.672926049632554,-0.834161603341419,0.78814738513635,-0.678165924827346,-1.94554933714562,-1.07698864821405,0.915338697934576,2.09512050547395,-1.85576203894025,-0.785342302248578,1.11638917337552,2.00294786414168,-2.1482956906088,-1.18307051513017,0.620955715958191,1.51724877726725,-2.14733198178195,-0.99288624653584,1.32816461139098,2.34782182679983,-17430.2948551928
-0.598364320462063,-0.712634460956261,-0.448551829933647,-1.52858608747909,0.595194340002706,0.0355742345996509,-0.300661339370366,-0.833404503612198,-0.715994679235214,1.18514234761469,1.07222923095779,-0.00353996248982759,-0.564161283898577,0.388036272685389,-1.79862416226605,-1.2229413250122,0.494446446294307,0.749870230602981,-0.841674197425232,0.914826917246208,-0.778991410944041,-1.91323257336847,-1.09116321729912,0.833995299568267,1.92710286951016,-1.56230485148301,-0.703876938914562,1.3470937925388,2.16472369599404,-2.17651375554796,-1.23134444592474,0.444723525831027,1.26579169082322,-2.0036952344455,-0.888485236516844,1.49039951716333,2.58282754139067,-17412.8766056509
-0.553287373491796,-0.823345046802066,-0.352664090544556,-1.51033211176574,0.571870249913104,0.0215441725074123,-0.376779048318957,-0.791870854086966,-0.650792630492503,1.1635447973578,1.02556868278104,-0.00346629391098249,-0.585526381246321,0.401472333025109,-1.97842275905391,-1.09961388709403,0.842494340338391,0.662960476368932,-0.832675042889919,0.966293831866843,-0.814488165984474,-1.86399739780277,-1.01857118716998,0.84999748797086,1.87736565890356,-1.5116266764437,-0.532849273674753,1.417011117495,2.24784893340362,-2.16629648438836,-1.18852142811933,0.47012074549757,1.16583278005347,-1.91429394087964,-0.842839445554088,1.59457764771072,2.75166244287019,-17383.9403940418
-0.550106941434788,-0.605606886734888,-0.560124705578732,-1.4004374621431,0.555885864738722,0.0187356653191538,-0.404439242373855,-0.859313500459912,-0.656019175403938,1.12756891312443,1.05106487570893,-0.00332136367262131,-0.613687850333828,0.422384841263199,-2.18583444026758,-0.963540016251323,1.08155203678695,0.604046449542408,-0.779350786003072,0.77590203452914,-0.763390202164295,-1.70044896544256,-0.856662903275197,0.960739165474264,1.90392506480019,-1.53327850814564,-0.394616028271343,1.40614068231015,2.29325328989838,-2.15893742873687,-1.12672961651698,0.565798172047669,1.34406366027003,-1.82068742833638,-0.793321388765911,1.68476007670502,2.94147527581458,-17316.0810862649
-0.230849751641023,-0.58156904967666,-0.21557689582062,-1.19298943352763,0.632473685449765,0.24032313542555,-0.369145614127209,-0.904930363482395,-0.502658030446221,1.06598143451675,1.2163293699987,-0.00297962955736121,-0.63416674054155,0.329243781236524,-2.67295161591338,-0.979168137749426,0.953804253589626,0.364454688400146,-0.524371786034847,0.388129246736737,-0.550886004728258,-1.34278739681136,-0.551370878379901,1.23205948132714,2.09515183574776,-1.45497938570167,-0.560166232607134,1.37411799059898,2.22389082722579,-2.03646681057972,-1.04648151483698,0.93648827459412,2.07329529604949,-1.60038374746633,-0.650418328692442,1.80040520179893,3.17161748865705,-17117.3787393242
-0.224388909024483,-0.536069790575174,-0.239958162669958,-1.1803410555242,0.684332805728636,0.296277933322041,-0.385341338587398,-0.877621805436788,-0.493776340925429,1.037121174273,1.22260079297546,-0.0029083631036762,-0.644729925697462,0.333833447603803,-2.64000240910641,-0.96271292715347,0.909851407654104,0.225019550580556,-0.501158760000795,0.504889144627252,-0.541229402680386,-1.37083486705634,-0.572789483803448,1.20913946124108,2.14644926859815,-1.45421208115116,-0.599740043392227,1.31027309190297,2.20998167618127,-2.00491578919621,-1.03289077031966,0.983761825112272,2.14914737586999,-1.58543647754954,-0.614023123696067,1.8186085513402,3.11145533833921,-17063.0511094922
-0.249481045167299,-0.60762343043629,-0.315535978540854,-1.35232478197973,0.838272540100182,0.448933185954808,-0.534795373968647,-0.684032969512038,-0.58533692788696,0.838633116450823,1.17520652069945,-0.00247273687728355,-0.718250800787858,0.507012378191332,-1.82375970398333,-0.719197825851311,0.697246957808302,0.884029974794004,-0.46842834711925,0.858622663418791,-0.666786267925214,-1.67991965029984,-0.833349291546591,0.900527588690497,2.33838794621317,-1.68543024759582,-0.694500049785766,0.939051672034361,2.00331274778725,-2.04998689046012,-1.05064431503383,1.1350493476615,2.14195656361807,-1.61999341757314,-0.447516271821015,1.8015325308634,2.39391306064057,-16853.9245930006
-0.219642490599962,-0.666889662331117,-0.339998323753167,-1.41309471524248,0.777279842345305,0.398799812231425,-0.408563278951644,-0.719242507828352,-0.671101635870903,0.773457099141604,1.19417851694474,-0.00229253802633518,-0.73908170098041,0.590340459584679,-1.35336769779967,-0.582854144540176,0.626105943676728,1.04038200332323,-0.53893352065745,1.01164901038101,-0.715049022009852,-1.86399990105201,-1.01943793094447,0.867893981498925,2.35555949533659,-1.7865512689621,-0.787794509284445,0.894700407178485,1.84750761648906,-2.08572937283187,-1.02708318770556,1.14846808099392,2.07175079148681,-1.63856267684144,-0.472419397617611,1.52423477078106,2.30233610446657,-16715.4858937048
-0.219823661988497,-0.678409946105151,-0.347768892663183,-1.43056356604328,0.789533861839087,0.41115148693983,-0.37958096172871,-0.778344263485989,-0.645394543020861,0.749483674058611,1.1724761966042,-0.00226385522612942,-0.742413099939346,0.612470614680669,-1.26927815909296,-0.577230114170433,0.598167161396707,1.08624203419034,-0.573712157130693,1.07238521756847,-0.680710796507495,-1.91149363455445,-1.0203175373253,0.948535126611824,2.30997008991054,-1.80520070532515,-0.802856133692848,0.881821565021634,1.84197731103558,-2.06860672558665,-1.00164478988025,1.09828355504722,2.04049538401559,-1.64948589029316,-0.622830263897056,1.53352106725676,2.25615312088586,-16690.5810095985
-0.223854811635006,-0.669325512353059,-0.346632075867362,-1.43475648778379,0.80321298473494,0.423597077374089,-0.406522588802366,-0.748226935238475,-0.633475379341318,0.747756695499907,1.17543324917126,-0.00225774476989632,-0.743525307667891,0.616216495931313,-1.24853810039727,-0.578146685798372,0.584816166030337,1.09127628915107,-0.577349767680498,1.07335661978869,-0.684718649525076,-1.91099011682909,-1.00363923514638,0.986629876144467,2.28523720701136,-1.80505162156746,-0.803485090175911,0.871716802331647,1.87032220819915,-2.05227918769959,-1.00735465133599,1.07260737817882,2.01831560997054,-1.70099964583083,-0.66218801847273,1.48631170645725,2.25243842650631,-16684.6380641215
-0.199510204914532,-0.656255434729031,-0.320086409343905,-1.38842724523755,0.790050569079321,0.416136666582854,-0.347979375581225,-0.699432538251691,-0.675458169808223,0.75483592422925,1.20405964537633,-0.0022244448745991,-0.744316849293862,0.635866409000793,-1.18793968593676,-0.546218706166026,0.584457472742574,1.01998473144765,-0.605156301678408,1.02247392890754,-0.693855643371603,-1.79849050707687,-0.92044968279946,1.04826266350057,2.23503523678116,-1.79373006031488,-0.806848449417168,0.948235801892903,1.95943774728628,-1.99582770341869,-1.01054729602796,0.998213073880607,1.88308256881192,-2.04998865156799,-0.767950576587816,1.429997162743,2.04765757654622,-16678.5475662717
-0.192621752833621,-0.628250420460559,-0.307321986335323,-1.3836032370246,0.819667306981132,0.451110724910982,-0.328486278270395,-0.766078288773804,-0.583443787438189,0.742522935744023,1.19174419973151,-0.00221682177334591,-0.740431676527647,0.64769069492278,-1.19270041005877,-0.540890873944882,0.578784656495364,1.01179545527883,-0.662000812635808,1.02750470564385,-0.610989829408995,-1.68586720152975,-0.847177561274743,0.917829784843725,2.26945014501561,-1.76441713086017,-0.776214515352668,0.998436848679835,1.99064545737182,-2.00791296734514,-0.976298426560728,0.952408942520057,1.79472140003416,-2.26717464466192,-0.852369778559794,1.29571010495815,1.96290351493885,-16677.6814410532
-0.190883803788256,-0.635201407753623,-0.308589490351766,-1.38677655900268,0.808706169739211,0.44140133810596,-0.339012946061475,-0.751479007937517,-0.608256230426011,0.746981801221113,1.20432103236126,-0.00220619529252038,-0.740099598069078,0.646690187982702,-1.20407801450327,-0.539880110573483,0.580829437220692,1.00330912587837,-0.667946073882106,1.02490544873912,-0.575874138368656,-1.65738480162452,-0.871247549859866,0.895965339548204,2.27859370942391,-1.73298485929684,-0.737956854107318,1.00105089964815,1.99471699147385,-2.0240769458718,-0.989831462200754,0.945554081057211,1.80195634766449,-2.26013597062468,-0.912486163622396,1.25090055514856,1.91876542987744,-16674.8031308389
-0.202397586401817,-0.654167888491457,-0.334755098429441,-1.41145172153564,0.791382167840737,0.42883118198457,-0.358842980070758,-0.787584238274258,-0.648409362243555,0.742909218790591,1.19584736871514,-0.00217042934613564,-0.743648964526427,0.642985853262924,-1.23382433494543,-0.547020202231962,0.596266323529968,0.985690807303539,-0.632215562199461,1.01604214235803,-0.544083412393848,-1.72440172161133,-0.814103688822153,0.897936173030357,2.27693671445332,-1.6372769107975,-0.685364822017846,1.06076193333781,1.99938887161812,-2.06876860200249,-1.0380126178325,0.964073808271041,1.82033828036774,-2.22128387290152,-0.972942614675014,1.11414241771174,1.77858980416758,-16668.4217009999
-0.207705484234651,-0.674010666996667,-0.367876942509078,-1.44030711776473,0.762935344621644,0.405948241870179,-0.378678290956128,-0.873700938869634,-0.618146608127751,0.73938393559669,1.19421886165106,-0.00211988565861652,-0.743578678114277,0.636271150960533,-1.25371414003109,-0.584372307526644,0.612228125345244,0.998922958238633,-0.637657977985807,1.0448762360048,-0.472286806526366,-1.73186287301784,-0.899461854792916,1.02504495949372,2.24626618312912,-1.57806472173958,-0.639023154694884,1.07504365733299,2.03382932994,-2.11839564157405,-1.03829583926331,0.980944679740257,1.83360585378498,-2.21006444496757,-0.899047476284668,0.992336823115192,1.64327513313434,-16659.0150397436
-0.227065527273195,-0.805722272703909,-0.442617012435444,-1.50381518639277,0.669180045793699,0.341543653643106,-0.305105505498395,-0.745125174860534,-0.787408197370722,0.774989840498327,1.28932506401336,-0.0017134098136614,-0.750958212780721,0.648239626280011,-0.961487998890661,-0.766281509631647,0.589240549635717,1.07151739079966,-1.08832437458817,1.12963967896175,-0.112943708453822,-2.02585178448485,-0.777322941299688,1.20732440541418,2.32134489234792,-1.92412901122534,-0.744690298932369,1.08177822437072,2.10359672320125,-2.11630254714391,-0.913811831072121,0.921832480910033,1.94313597459926,-2.15342384791459,-0.784301799598096,0.952338519115025,1.77456649302356,-16653.786531348
-0.267151474070115,-0.851931825799985,-0.534890512190585,-1.53803962194546,0.642178901951798,0.340361323335,-0.249304007079965,-0.793189594979231,-0.716105314681912,0.778994280894863,1.29520990219831,-0.00133112077470935,-0.761691519308821,0.708940643072653,-0.653937539997981,-0.777905420353689,0.503338432928036,1.11785754726985,-1.13727709523484,1.14963036376815,-0.401026114081421,-2.05603306630766,-0.952560036871966,1.27165017086975,2.45952334223668,-2.33541554338464,-1.00696513879124,1.21520852931387,2.20403800769921,-2.02753481218886,-0.943173798990168,0.989600855211133,1.98970292010434,-2.03422314422501,-0.997547095069597,0.974382134236068,1.99730440361051,-16601.5670261187
-0.250481582032865,-0.84984607972376,-0.518193236962146,-1.52531360664346,0.616794581780286,0.319353433290615,-0.21992637065525,-0.83668975474631,-0.732749089726244,0.78978332066731,1.33072010203531,-0.00129834192113867,-0.753998509677252,0.706848660151008,-0.755004913358689,-0.62324135069293,0.387990258238615,1.12163008708475,-1.09296153209537,1.15421203079089,-0.453883667139805,-2.12365155807651,-0.968418777168158,1.25207444113649,2.39006453744293,-2.36458444553586,-1.00329270972066,1.06441842583018,2.13125374643923,-2.05607824380984,-0.931219667083468,0.978686260639683,1.92900382238096,-2.07949267599127,-1.02188806965815,0.991834748476757,2.04766363732377,-16595.0083987583
-0.269861347734457,-0.837537084288215,-0.520995411450235,-1.5265437181228,0.632476453193398,0.337561558890514,-0.292722210864968,-0.848640383894894,-0.771601850877947,0.780552656478943,1.30465343352577,-0.00127532216517449,-0.758530377149617,0.71681543480491,-0.827511396063667,-0.521990963697025,0.355399971567967,1.1172492724355,-1.05172056785683,1.14004793329277,-0.444492443440709,-2.14497831323368,-1.02317997398613,1.24873588590895,2.29721860595432,-2.33764218654961,-1.06103084510993,1.04605217358949,1.89653477841841,-2.06072694453737,-0.946176040116002,0.928287477485123,1.89590699457344,-2.15741351207405,-1.03086271358532,1.02899467739689,2.10179622488989,-16594.5855371448
-0.26616050384867,-0.833018938431726,-0.513531814594573,-1.51874689156061,0.622760834793068,0.32760744120146,-0.300891859172656,-0.878211514213901,-0.784603130113845,0.781553040590441,1.30681461592243,-0.00127414966621759,-0.756846781506348,0.720825776098236,-0.823490377403509,-0.570250825540782,0.405348818109347,1.1133670506148,-0.992550173888927,1.13170510605765,-0.447575341374203,-2.14748391315129,-1.02921589056802,1.22483676118149,2.26044639208545,-2.30658435604796,-1.08337027656102,0.965473830831839,1.82045669292816,-2.0460887041332,-0.972181688943861,0.899662313300893,1.88816997799548,-2.1955697881715,-1.03975744375053,1.04144084373546,2.12551693311049,-16592.4155469204
-0.262311706606382,-0.82301353191412,-0.512273059265494,-1.51092820155122,0.628324930012125,0.336311740116558,-0.298226596116136,-0.863571468316429,-0.771626862233274,0.784211497363746,1.31385560035009,-0.00127937101243145,-0.754525577222228,0.713962886201219,-0.812838668252546,-0.624806757178795,0.426143914148188,1.09355852239665,-0.952157787362927,1.10545061691769,-0.466566936797026,-2.15211209026578,-1.03176415627895,1.22402655084955,2.24352449590509,-2.29908858139464,-1.06824894528767,0.930568083330117,1.75760835872444,-2.08970508700695,-0.930121849669883,0.906814268534831,1.85822930455863,-2.2063106453428,-1.0554516408799,1.04965917407499,2.12868080439483,-16591.4035365373
-0.266557560804815,-0.846057991176816,-0.55498269187461,-1.53935210663509,0.638161483052348,0.347301119680476,-0.240812475784305,-0.826981902021384,-0.70547365614867,0.783837537885451,1.30919003327114,-0.00131491570116295,-0.751317963482875,0.704633492254477,-0.838467198175237,-0.649671352457846,0.428612624213133,1.06793544358897,-0.925744166613298,1.07713404935345,-0.461240465224524,-2.12704114023898,-1.02422992206681,1.25059974175353,2.28746893593829,-2.29751912034449,-1.01246110956432,0.895035740771703,1.67888397188473,-2.03807799111778,-1.0025874750176,0.957790926380171,1.78529135832677,-2.19587842058604,-1.06387050050086,1.04648999625085,2.12513405762236,-16587.0397109137
-0.28022639135099,-0.922470012462883,-0.626356690890701,-1.60498599614,0.626657905014446,0.329796533562624,-0.18605594248356,-0.776835706399246,-0.618228982033725,0.781410188994868,1.27981292200372,-0.00138614746758911,-0.75118167618953,0.703273824050277,-0.895605428335913,-0.626648865691868,0.445308439045564,1.02829831356627,-0.84103690781491,1.03933499320724,-0.506582066254324,-2.06173868722244,-1.00418062963327,1.26729158289712,2.39122028657487,-2.24427188233955,-1.01392155408828,0.846978319393525,1.63978397690119,-2.01453695238866,-0.982298959657415,0.858705463626147,1.78111032448057,-2.16989698676727,-1.06380975173536,1.03129677287111,2.09988640664441,-16572.6952243687
-0.29426594603973,-0.907911117630117,-0.620516807340379,-1.58963387095554,0.623736692282849,0.312370897998527,-0.240062370209616,-0.803114247866382,-0.644740901171214,0.778576473806414,1.25096390294369,-0.00145821451208218,-0.750404890918317,0.702222467265088,-0.923524378535601,-0.613436290423894,0.45390494194795,1.01593795242291,-0.839847173452413,1.02853834843445,-0.511707323220026,-2.0095795034202,-1.01115111788763,1.23681766992277,2.37048947737152,-2.13803753923413,-1.11733374850139,0.825539208548515,1.72602897704926,-2.07474010171164,-0.976294372469417,0.966218134141781,1.74225342849033,-2.16298524080123,-1.09642549664843,1.04784548549109,2.11503820847664,-16563.2214779897
-0.283249359537385,-0.803377306651296,-0.495110256411139,-1.47903456011531,0.659947255606541,0.335718041506599,-0.298510404123423,-0.889908889789016,-0.692923230053405,0.779678328234148,1.24312635935002,-0.00155475659038134,-0.737026727285485,0.6778556272125,-0.931295430613859,-0.63114044354298,0.4493597721178,1.01427065059024,-0.863345130479922,1.07104074624934,-0.586569899804929,-1.999854956354,-1.04341874066963,1.16426824761795,2.23924893136864,-2.13883154232211,-1.02411328957807,0.893065546812283,1.80198146191064,-2.13168591079317,-1.03255552814912,0.998240273125305,1.84821891491451,-2.18534712347296,-1.10263777619281,1.0570773655608,2.12302187714254,-16550.25232145
-0.276596203301448,-0.767328382748734,-0.466153913867918,-1.44383753401103,0.668724377565389,0.344889919854344,-0.318095254873046,-0.907903684428676,-0.707369875748784,0.781772840359097,1.24764253114197,-0.00156145145695606,-0.734402865984702,0.672129958395549,-0.955148932669556,-0.636833025931077,0.4620361185334,1.02360144144144,-0.860739377536862,1.03095148185577,-0.583598586619244,-2.06567840816417,-1.0947215925548,1.15895336957443,2.29648235117944,-2.11893874766838,-1.01140156332954,0.905850224641582,1.818654229768,-2.0627243753757,-0.990674304753906,0.987608517270618,1.82203612331324,-2.1911282078937,-1.10893994738088,1.05364391806052,2.11981692424912,-16550.1596713132
-0.281115328886773,-0.804153335539069,-0.503919754710668,-1.47772225987431,0.662835746256256,0.337173746373929,-0.290668532531424,-0.883141584527609,-0.665229172648696,0.776883842587314,1.23205584280009,-0.00156343463352559,-0.734145388016751,0.664593843874474,-0.970676822774779,-0.632403709895837,0.471721932711535,1.01263706709894,-0.851286229812979,1.00801199323769,-0.609679531676321,-2.07032629253703,-1.11669470495036,1.10959333395596,2.23250400660878,-2.06396377672092,-0.972666574837743,0.924156520035187,1.84903837798127,-2.01569063744232,-0.953258788613828,1.01850958151421,1.8900644845003,-2.23594164789016,-1.11700369219856,1.06550231028968,2.12943483174073,-16548.4594557961
-0.274725150769009,-0.780790500602454,-0.47520318490346,-1.45530679284142,0.671238551674704,0.340736732179986,-0.303966159094522,-0.897888538694653,-0.653511876009082,0.771346112900217,1.21835730303274,-0.00157792463190196,-0.726554968103765,0.648982894215906,-0.992744985739178,-0.622205350182228,0.480921457528097,0.959056644810041,-0.832453269729718,1.01076451214727,-0.646377683116358,-1.95750598592734,-1.05974460761013,1.10029581153943,2.22679767368293,-2.06862413425643,-0.973488032503992,0.926224782817254,1.87025628290733,-2.06919792215006,-1.01709111813076,0.923922083613806,1.83539169935711,-2.16547157584479,-1.08537955004255,1.0585594919731,2.10474941144827,-16545.5630233633
