"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","sigma_UsoPito"
"gamma_ADULTO40",-0.00887247909817684,-0.011004896302993,-0.203733439049378,-0.000469664118701877,-0.0114024707064224,-0.00625313355017168,0.0151765420125285,-0.00576685665326712,-0.00456487408890514,0.0834592205729871,0.0643960968363773,-0.00504464630591092,0.00155961402413742,-0.0269445765277576,0.0122428742358226,0.466810396725527,-0.187191676451331,0.0732946426368385,-0.0480061191585856,-0.0128843079628344,0.127404057817359,-0.423860504373562,-0.582236676986018,-3.07271585034755,0.016911109856884,0.118110081936965,-0.0707902202119156,-0.107213776468845,-0.0859644562765233,-0.109322573822079,0.0573656531381607,0.0316056219911861,0.0309525630176607,0.0305207306628551,0.0375007830247464,0.0677413297987368,0.0655286371549607,0.00109621510599694,0.00177923174307208,0.00202614672780526,0.031279305111036,-0.00596470089226502,-0.00212153686268298,-0.00604137629451006,0.00594910470723135,-0.0123417440584806,-0.00799791291271307,-0.00319773231027666,0.000520251643362727,0.00365596983753225,0.0026920141470434
"gamma_EXP_1",0.0433464703778418,0.0622337553410714,1.64461368054605,-0.000471264414847383,0.0775460003699331,-0.0195230121672719,-0.120516454267096,0.0520549307321399,0.0414931948316501,-0.517770762238144,-0.421240040214794,0.028922930332684,0.00205714308505947,0.201524791446853,-0.151606456904054,-3.38189034095919,1.2271761693151,-0.468894400147818,0.260424886329385,0.066966543433849,-0.423860504373527,3.32279402691687,3.45296341469127,18.7410346252474,-0.0489500511884577,-0.224286326368438,0.175639027031479,-0.324844246035521,-0.410706356351579,-0.253212794622513,-0.352618388802989,-0.178695959452368,-0.174432691962775,-0.168408894997255,-0.206145087023985,-0.412828018264496,-0.399239665913327,0.044555184010411,0.0564623116192454,0.0684850922933766,-0.17101478266741,0.0309861521815065,0.014078260066154,0.0382019228681822,-0.0338353816558276,0.0843193652411558,0.0505139002737178,0.0168692086692229,-0.0192637980300472,-0.0428902159821583,-0.00929424476807795
"gamma_HPICO",0.0549858613333546,0.0594909282228264,2.08251387386062,-0.00251399595580958,0.10445404571382,-0.00710896742656246,-0.145795974040256,0.0466287958026687,0.0425055546500199,-0.620068353667618,-0.482001992837428,0.0405977855170787,0.00939608077140984,0.245767238872633,-0.169585737609332,-3.9306860155812,1.51098670287648,-0.583857546303632,0.353881133462293,0.0707138236576199,-0.582236676986042,3.45296341469176,4.62826938761553,23.9931293376781,-0.0884319297878107,-0.283161499101918,0.215513245187158,-0.345216410314324,-0.457851720513596,-0.267828039894217,-0.446174561983348,-0.236592429837153,-0.226399935406598,-0.223475567373251,-0.271637161148881,-0.529663121681085,-0.512495678907668,0.0504988805581329,0.064235181907695,0.0777452960489399,-0.225840226717517,0.0386306353805816,0.0148868222119198,0.0469261559014837,-0.0409115745418471,0.102239197161084,0.0554575437158714,0.0199630462032233,-0.0205301680984566,-0.0526416759734552,-0.0161472861626002
"gamma_LV1",0.243146412605502,0.340823544861349,10.9471372661339,-0.0104244426335498,0.525463730719799,-0.0715331474016782,-0.749435249161117,0.315695403528825,0.261879922130362,-3.31372982008129,-2.56650210865387,0.212886201471177,0.0587738995921764,1.2912183902207,-0.902163618237063,-19.3031168616843,7.90595129055893,-3.02873685650451,1.93338790103706,0.392397904255558,-3.0727158503476,18.7410346252494,23.9931293376774,130.593361918286,-0.448918507310703,-1.48309087816338,1.17801590556092,-1.99227275473986,-2.55236024542587,-1.58992809922573,-2.42896096037884,-1.28438079383064,-1.23117516003094,-1.20471816811978,-1.46607167922926,-2.87223273973162,-2.77753019335261,0.281266829979552,0.358185825960521,0.43317956724645,-1.22293681966562,0.221466284148877,0.0893879219372517,0.251998423735979,-0.221926821303647,0.543366556473435,0.309120260590953,0.107041247113959,-0.123151462313962,-0.285384644065415,-0.0905487924052436
"gamma_EDUBASICA",0.00539306935097761,0.00479923807256744,-0.0359939887031707,0.000394334601499747,-0.00304225260859575,-0.00495136543746277,0.000706577738869123,-0.000329307327991512,-0.00193977310625756,0.0182798232701291,0.0165224175658172,0.00147116671906117,-0.00268707240774613,-0.0088664508201194,0.00379334438479846,0.0818055770970798,-0.0300465053173977,0.0199044639756438,-0.00734550257581077,-0.00366179552403048,0.0169111098568838,-0.048950051188458,-0.0884319297878075,-0.448918507310689,0.0450338923848714,0.0363694235454703,-0.0184497745878275,-0.086273214782722,-0.0949050956772824,-0.100190058847418,0.00726334752351698,0.00552993141197598,0.00537631020387217,0.00538319625726409,0.00539371515440703,0.0100208013758934,0.00967258459731454,0.00447075217345018,0.00580689194575651,0.00694016999787006,0.00511255829273885,-0.000183719099366328,-0.000366967716534454,-0.000334641826830723,0.000804515629765306,-0.00185039223492123,-0.000572031745214653,-0.0013411034639404,-0.000826956866078421,0.00107962965202907,-0.000109909131196873
"gamma_JOVEN30",0.00645556327190332,0.00658005432439254,0.142923996756583,-0.000250305438802436,-0.00250537504373124,-0.00315008208267574,0.00884189763878133,-0.0242007063489847,-0.00940204879830976,0.021259763928921,0.0125983209416762,0.0175245488170889,0.00555460411829889,-0.0145165725185741,-0.0255027035560391,0.209094240396731,-0.086994550542507,0.0301556292469732,-0.0242347546326125,-0.0117230081062747,0.118110081936965,-0.224286326368444,-0.283161499101908,-1.48309087816335,0.0363694235454702,0.481917862028757,-0.195281436068704,-0.562763178517731,-0.536321304062291,-0.540740776983999,0.0310877600015121,0.0149955113144357,0.0159285157622331,0.0149280202062682,0.0190917697526624,0.0326068872325061,0.0314521699582229,0.0255187671690809,0.0332757040436875,0.0398358769763339,0.0137586310524024,-0.00117276598743782,-0.00328419741522284,-0.0023084030687641,0.00298407895958637,-0.00725335849144404,-0.00502730191155238,-0.00251903255292066,-0.00280650071736504,-0.00298675360549675,-0.000534048105521017
"gamma_EXP_2",-0.00687573232426457,2.92119885897146e-05,-0.0417772234728823,-0.000365364446263046,0.00170683758603599,0.00132239586511512,-0.00783406815593523,0.0065251141030501,0.000805741364069921,-0.0133193093251696,-0.00363410087821446,-0.00218717253511757,-0.00245724110929758,0.00684742633529379,-0.0014772822623797,-0.159422772880982,0.0692329030150709,-0.0240281708200312,0.0206651764504111,0.00946642719762496,-0.0707902202119149,0.175639027031484,0.215513245187145,1.17801590556088,-0.0184497745878275,-0.195281436068704,0.135502603065087,0.251211442484409,0.239503383150586,0.250867068779419,-0.0244661170277936,-0.0145252308629277,-0.0151128896066717,-0.0137747509054441,-0.0183057271659195,-0.0261138873374066,-0.0252479035179335,-0.0110575928544249,-0.0143999226653926,-0.0175511823059903,-0.0148912974299205,0.00216144321369921,0.00220960780242141,0.00310713213094107,-0.00310101205335718,0.0059067050997079,0.0043599023991668,0.00186261379309819,0.000518597983452266,0.00143303466766212,0.000445010333665056
"gamma_HTRB_2",-0.0211408154971397,-0.0122251505487642,-0.643742048722018,0.00238085149491253,-0.0165104380936572,0.0421214913889372,0.0332722771174066,0.00480633821693409,-0.0129205081310647,0.0738307346158288,0.0787695315254106,-0.0326071463680125,0.00596332565722833,-0.03997490676378,0.0689365546271246,0.347915503954352,-0.130331406370949,0.0254889370792475,-0.0112308994924175,0.0107518975977691,-0.107213776468844,-0.32484424603556,-0.34521641031432,-1.99227275473992,-0.0862732147827225,-0.562763178517731,0.251211442484408,1.4550564396285,1.33705578003127,1.31982801444557,0.0362719329714146,0.00885340182972655,0.00924209806930721,0.0049677768918665,0.0046831955128828,0.0430087938148462,0.0415208390435331,-0.0763603860664558,-0.0992460644832658,-0.119265284451049,0.00790763936950787,-0.013284301292328,0.00143360635984543,-0.0084827426786278,0.00304225486737897,-0.00507315174489293,-0.00147242759240855,0.0052112906015786,0.0218790162411477,0.0245613448316444,0.00149437132309273
"gamma_HTRB_3",-0.0302780452843864,-0.017374182073607,-0.659640721212947,0.000809886404566375,-0.0123271530901373,0.0322281035048236,0.0344215139563295,0.00582605336729938,-0.00998257903283413,0.0778716702454371,0.0794537879229473,-0.028053159719357,0.003005429026081,-0.0443453022394734,0.0708797129707873,0.444563714402008,-0.164475991964538,0.0307883016110067,-0.019348072308323,0.00872935826427203,-0.0859644562765216,-0.410706356351626,-0.457851720513577,-2.55236024542587,-0.0949050956772814,-0.53632130406229,0.239503383150584,1.33705578003126,1.39081034344727,1.352011646652,0.0463822545430842,0.0135319151976181,0.0142739902049873,0.011624016337141,0.0119844105754884,0.0553212880526918,0.0535507592302824,-0.0784804011720012,-0.102040479045333,-0.122700589386752,0.0110036044517721,-0.0129910518991068,0.000847352216918628,-0.00841117981038499,0.00400843962432554,-0.00826032399967762,-0.00276776693719132,0.0045420029704597,0.0233270749059924,0.0264576630008409,0.00162975321355061
"gamma_HTRB_4",-0.0242144957422286,-0.011690483441536,-0.527479376077482,0.00178354462997178,-0.00946743610762422,0.0341342711303221,0.0320750215700456,0.00920636736113753,-0.00841472827794938,0.0428455782085933,0.0605864362838671,-0.0319536703903783,0.00422231513691166,-0.0388656499919254,0.0641274290175947,0.230386653584633,-0.0947735348951429,-0.00404750087558036,-0.00732798105484684,0.0137508681115323,-0.109322573822076,-0.253212794622564,-0.267828039894231,-1.58992809922587,-0.100190058847418,-0.540740776983999,0.250867068779418,1.31982801444557,1.35201164665201,1.35613850548142,0.0288168928361504,0.00361389450998667,0.00475567837828843,0.0023046746674157,0.00106209488678382,0.0339577613878378,0.0328957883069209,-0.0766553279954035,-0.0995710421695375,-0.119671937872441,0.00157978454061259,-0.0121799945943209,0.00102539420174415,-0.00651851277359459,0.00273469279465774,-0.00388403158494515,-0.000351762812821342,0.00504084567111849,0.0224633569024066,0.0244831388937119,0.00198131301500505
"gamma_LV2",-0.00523285711825796,-0.00714031365185565,-0.201890696053287,0.000174326226007319,-0.00967574620323906,0.00222514616607408,0.014838721750304,-0.00577248282570218,-0.00468015484450647,0.0623969149549874,0.0486720293400211,-0.00324414419823439,-0.000778253999387165,-0.0233262615749418,0.0159062040582061,0.358203837581479,-0.147222026089724,0.0558603236757258,-0.0357003371796376,-0.00747312352526538,0.0573656531381578,-0.352618388803004,-0.446174561983301,-2.42896096037865,0.00726334752351722,0.031087760001512,-0.0244661170277938,0.0362719329714096,0.0463822545430791,0.0288168928361438,0.045931771354221,0.0238713283233494,0.0229310638423916,0.0222520610897754,0.0274692901698483,0.0534025542147061,0.0516601449136969,-0.00562710874773288,-0.0071764025406018,-0.00866635382496879,0.0229763119984825,-0.00416495263662855,-0.00169595763803202,-0.00482492923890394,0.00416142718132851,-0.010382514688176,-0.00599338194701777,-0.00208569436547873,0.00265769206350447,0.00554904626917562,0.00160010612272985
"zeta_FRbr",-0.0026015660495775,-0.00499641808228931,-0.108493470454552,0.000137445770596552,-0.00504724562090068,2.01650229096627e-05,0.00724533142301063,0.00111440694757689,-0.000977518815164149,0.0346150807438379,0.0253767070988747,-0.00254940009872692,-0.000938615450625567,-0.0120874830118425,0.00972910263506315,0.173646249389419,-0.0757977512663665,0.0308410746853909,-0.0212324369715492,-0.0070408033373626,0.031605621991188,-0.178695959452392,-0.23659242983716,-1.28438079383072,0.00552993141197614,0.0149955113144361,-0.0145252308629284,0.00885340182972724,0.0135319151976199,0.00361389450998697,0.0238713283233521,0.0164981800556224,0.0152406781345466,0.0149719794753745,0.0184866457341123,0.0285509636584926,0.0276220267616115,-0.00171930244410746,-0.00220582079571973,-0.00266471894652554,0.0152911228285365,-0.00158212130876355,-0.000771749705322116,-0.00281496905044359,0.00221934769571364,-0.00527369235801476,-0.00305228930934798,-0.000775795077801329,0.000507734657874252,0.00236595494455761,0.00100451266812998
"zeta_EnfCond",-0.00432480490181415,-0.00588924867984795,-0.104708465018075,-2.58917803849566e-05,-0.00480137139607624,-3.87492616449369e-05,0.00718972565315872,0.00190111289803163,-0.000505671406560059,0.0348241324867206,0.0259202132760978,-0.00275559765580262,-0.000798869775560765,-0.011780348616135,0.0103829337367819,0.173416068859578,-0.0736845759399321,0.0296890571239096,-0.020169493541894,-0.00667822035820755,0.0309525630176607,-0.174432691962787,-0.226399935406588,-1.23117516003092,0.00537631020387228,0.0159285157622333,-0.015112889606672,0.00924209806930584,0.0142739902049863,0.0047556783782866,0.0229310638423925,0.015240678134546,0.0152261890253751,0.0142088752877135,0.017522723918953,0.0273691888742088,0.0264714174680839,-0.00174621331084752,-0.0022827580615384,-0.00274099187313851,0.0147571001337838,-0.00190406034039743,-0.00038488072425487,-0.00287277481717775,0.00240264348766779,-0.00496614021560168,-0.00293750994099111,-0.000757925968575917,0.000597231766030107,0.00233868529306861,0.00108331948815363
"zeta_AFrSem",-0.00292755373324534,-0.00475087717748931,-0.100966539352196,6.55545266368851e-05,-0.0046800607621749,8.85133750477927e-05,0.00689637398003491,0.00120611255101033,-0.000850752668528069,0.0329998680203725,0.0245191694877276,-0.00245529969194593,-0.00121497879536088,-0.0116439978559152,0.0101133006550275,0.171869734330463,-0.0723424460789659,0.029201659274443,-0.0198104411109775,-0.00632557983624468,0.0305207306628567,-0.168408894997276,-0.223475567373254,-1.20471816811983,0.00538319625726418,0.0149280202062687,-0.0137747509054447,0.00496777689186705,0.0116240163371425,0.00230467466741584,0.0222520610897775,0.0149719794753743,0.0142088752877139,0.0144139540710526,0.0171561881270848,0.0267976161104334,0.0259281857527188,-0.0015189625857801,-0.00191836955366839,-0.00232019956732688,0.0140212043407826,-0.00182762769674054,-0.000922528942827403,-0.00247608444142749,0.00230281953376494,-0.00484167587411886,-0.00282298664798066,-0.000782355671918952,0.000582373683901859,0.00228180963276135,0.000889238864034754
"zeta_CulFr",-0.00444974717651838,-0.00651473847165946,-0.11941948894761,-0.000109933582087709,-0.00530142730905454,-0.000544131472236162,0.0075160141446311,0.00109580964782916,-0.000835020018112326,0.038722337200051,0.0269814669218234,-0.00291147549294376,-0.0010724869133891,-0.0128957437235163,0.0120332107186293,0.198703847550943,-0.0867196434455269,0.0347465648170209,-0.0242295591338635,-0.00799838890773655,0.0375007830247457,-0.206145087023998,-0.271637161148863,-1.46607167922921,0.00539371515440705,0.0190917697526623,-0.0183057271659196,0.00468319551288199,0.0119844105754878,0.00106209488678243,0.0274692901698488,0.0184866457341112,0.0175227239189527,0.017156188127084,0.0225603277841982,0.0326394492837217,0.0315705363764007,-0.00191440251308372,-0.00239640626229016,-0.00284210802432889,0.0177443866677847,-0.00207378682422582,-0.00113453711658861,-0.00342464558235408,0.00310875105494707,-0.00616940616193692,-0.00375599929099368,-0.00116241470481402,0.000359957830995457,0.0024175677614945,0.00098876659812023
"zeta_OmLmVel",-0.0053788881786118,-0.0075546706031384,-0.24175454266965,0.000237354890937776,-0.0116778462750385,0.00154585277732449,0.0165257743174513,-0.0064753062967574,-0.00559484975405358,0.073374645021853,0.056810879670502,-0.00476803932644994,-0.0013531456752493,-0.0285791997212712,0.0203300125192579,0.428157026259668,-0.174503754222286,0.0671082365670555,-0.0427291896618742,-0.00892791077643362,0.0677413297987469,-0.412828018264593,-0.529663121681151,-2.87223273973204,0.0100208013758939,0.0326068872325084,-0.0261138873374097,0.0430087938148528,0.0553212880527026,0.0339577613878426,0.0534025542147177,0.0285509636584943,0.0273691888742123,0.0267976161104353,0.0326394492837267,0.0632336519147677,0.0611454746639455,-0.00608015935223906,-0.00774497632638572,-0.00936877914251058,0.0271959300057017,-0.0048275924938646,-0.00197612544282833,-0.00562513628339472,0.0049381215507222,-0.011904586342299,-0.00677697006718919,-0.00233433677966224,0.00262267310543172,0.00624895742318038,0.00197940728891723
"zeta_IgPare",-0.00534100397625773,-0.00732428419384425,-0.233626984723601,0.00021934448603638,-0.0112791920756225,0.00141059058360792,0.0160738690967778,-0.00628528822881603,-0.00539148666678277,0.0710098140921569,0.0550460150737025,-0.00450122821493572,-0.00132858200226247,-0.0275929371070039,0.0195349251987742,0.414653387307887,-0.168835346991996,0.0648700181960848,-0.0413091621726274,-0.00863764892508782,0.0655286371549668,-0.399239665913399,-0.512495678907697,-2.77753019335286,0.00967258459731488,0.0314521699582243,-0.0252479035179357,0.0415208390435364,0.0535507592302884,0.0328957883069225,0.0516601449137048,0.0276220267616118,0.0264714174680861,0.0259281857527194,0.0315705363764038,0.0611454746639416,0.0591380011625944,-0.00589196593855156,-0.00750240222530312,-0.00907847942584152,0.0263327079876224,-0.00467987668375282,-0.00189817410240328,-0.00543834020889504,0.00476663715410029,-0.0115777512850216,-0.00653485550503665,-0.0022637470481692,0.00253085996197241,0.00604841658148625,0.00192488473371652
"zeta_UsoCel",0.00178130177367535,0.0011640288387108,0.0461563237749001,-6.2839467509747e-05,0.00121437145056097,-0.00210808873870362,-0.00329556924108806,0.000839354539420774,0.00129709085292886,-0.00874606388258926,-0.00848123244962823,0.00135850627865254,-0.000507141017135606,0.00372927985966245,-0.00385960577592566,-0.0453977853434454,0.0177179074635975,-0.00447819110021351,0.00255181538887169,-0.000389361590123588,0.00109621510599725,0.0445551840104127,0.0504988805581275,0.281266829979534,0.00447075217345013,0.0255187671690809,-0.0110575928544249,-0.0763603860664552,-0.0784804011720011,-0.0766553279954025,-0.00562710874773296,-0.00171930244410716,-0.00174621331084746,-0.00151896258577984,-0.00191440251308361,-0.00608015935223772,-0.00589196593855061,0.00508571587527193,0.00650490384581004,0.00779199310208958,-0.00166984008977094,0.00108466706754224,0.000145888492516781,0.000735136508143885,-0.0004577027991557,0.0011670925773483,0.000586093695681453,5.16183796778467e-05,-0.00178301465029253,-0.00198379446437104,-0.00010516982625411
"zeta_PasoPeaton",0.00272575276741532,0.00190917309418945,0.0607547085147623,-7.33963370932369e-05,0.00159678887178346,-0.0030249465072419,-0.00420278011043936,0.000981529990925186,0.00153751426699375,-0.0116030776136637,-0.0111971112095039,0.00172300524211168,-0.000500684766489293,0.00469578760684255,-0.00505471495254805,-0.0574803453604738,0.0224997499008623,-0.00569438586312423,0.0031252877276992,-0.000446144686549196,0.00177923174307121,0.056462311619255,0.0642351819076996,0.358185825960555,0.00580689194575642,0.0332757040436872,-0.0143999226653922,-0.0992460644832657,-0.102040479045334,-0.0995710421695371,-0.00717640254060298,-0.0022058207957198,-0.00228275806153877,-0.00191836955366847,-0.00239640626229056,-0.00774497632638525,-0.00750240222530319,0.00650490384581015,0.00852457622657654,0.0101326958460448,-0.00224132433303572,0.00130332453333305,-3.36530731522066e-05,0.00086572239525587,-0.000631557576316587,0.00133528005116707,0.000630439420677271,-0.00011332788134873,-0.00240312523564795,-0.0026333316467328,-0.000374900170719023
"zeta_UsoDirec",0.00327805710499945,0.00212803794013384,0.0730435306769663,-0.000126714973358611,0.00198360281135398,-0.00384828593573866,-0.00528723760148235,0.000599833448731636,0.00167430490056266,-0.0131487371998115,-0.0128634570692577,0.00207446470601885,-0.000633469109049448,0.00584671791574102,-0.00630717283784118,-0.0697482237863911,0.0272570025619614,-0.00692501485400779,0.00388908089592979,-0.000690870169555827,0.00202614672780563,0.0684850922933796,0.0777452960489321,0.433179567246426,0.00694016999786994,0.0398358769763339,-0.0175511823059902,-0.119265284451048,-0.122700589386752,-0.119671937872439,-0.008666353824969,-0.00266471894652509,-0.00274099187313846,-0.00232019956732648,-0.00284210802432876,-0.00936877914250852,-0.00907847942584013,0.00779199310208958,0.0101326958460447,0.0122142638614205,-0.00259118994371632,0.00161676341938479,7.22257007464869e-05,0.00113339421335795,-0.000664949042683455,0.00172248551479699,0.000844117565424656,-0.000100840087886762,-0.00282421074852615,-0.00340826188434909,-0.000293941892130636
"zeta_UsoPito",-0.00522150143606146,-0.00665025535251129,-0.103083635336269,-6.63332297170663e-05,-0.00463298704518982,9.22949855769924e-05,0.00737418839280827,0.000888645593644358,-0.000934872657336283,0.0355738180164191,0.0266552665199998,-0.000939009377030797,-0.000915572342216435,-0.0109915861187465,0.00991984831536842,0.171137526556,-0.0731775522776605,0.0295212576065019,-0.0198427542771634,-0.00689337491175622,0.0312793051110366,-0.171014782667426,-0.225840226717512,-1.22293681966563,0.00511255829273896,0.0137586310524027,-0.014891297429921,0.0079076393695073,0.0110036044517722,0.00157978454061155,0.022976311998484,0.015291122828536,0.014757100133784,0.0140212043407823,0.0177443866677852,0.0271959300056987,0.0263327079876208,-0.0016698400897711,-0.00224132433303545,-0.00259118994371653,0.0158690115538772,-0.00174952487881355,-0.00025876792551868,-0.00287243857682804,0.00232905372124295,-0.00505300975221265,-0.00284408386017119,-0.000759272845940112,0.00057991127911732,0.00173268820957052,0.00163049086155506
"sigma_FRbr",0.000790739680620968,0.000998784619132596,0.0153180890145315,5.49173201047354e-06,0.000778625996417836,-0.00127036133936318,-0.00190882377739047,0.000688558950641834,0.00051262511690635,-0.00387007674389548,-0.00388560682340474,9.08552287928981e-05,-0.000664385554453706,0.00348413338282973,-0.00408382426208979,-0.0328075502271992,0.0131667996755521,-0.00346281065700479,0.00298528107320315,0.000116695404280136,-0.00596470089226565,0.0309861521815128,0.0386306353805853,0.221466284148901,-0.000183719099366367,-0.001172765987438,0.00216144321369943,-0.0132843012923282,-0.0129910518991073,-0.0121799945943211,-0.0041649526366293,-0.00158212130876364,-0.00190406034039765,-0.00182762769674065,-0.00207378682422614,-0.00482759249386445,-0.00467987668375297,0.00108466706754232,0.00130332453333305,0.0016167634193849,-0.00174952487881374,0.00208967951282815,0.000497280068307502,0.000996266927069215,-0.000465931753218903,0.000851229073003174,0.000544990118083774,0.000198273055516951,-0.000441553864619938,-0.000758419784516858,-4.22991762609718e-05
"sigma_EnfCond",-0.00256953529787323,-0.00245903621687846,-0.000907906513706503,-8.2776707347067e-05,0.000118941278644304,-0.000482960157897581,-6.75675411054724e-05,0.000654891153248243,0.00070148359423659,0.000565038427607218,0.000670714797622126,-0.00100298458612809,0.000903793827890347,0.00130082248335059,-0.000936754225584706,-0.0152805122837611,0.00574857991787,-0.00141663284846482,0.00126570833485457,0.000573771008958905,-0.00212153686268289,0.0140782600661548,0.014886822211918,0.0893879219372463,-0.000366967716534466,-0.00328419741522284,0.00220960780242142,0.00143360635984563,0.000847352216918818,0.00102539420174439,-0.00169595763803205,-0.000771749705322015,-0.000384880724254841,-0.000922528942827318,-0.0011345371165886,-0.00197612544282787,-0.00189817410240298,0.000145888492516781,-3.36530731522529e-05,7.22257007464852e-05,-0.000258767925518629,0.000497280068307474,0.00237159014800248,0.000738989395978864,-0.000290889485928776,0.000232290065950796,0.000159660135712276,0.000166356750323189,2.87338109636394e-05,-0.000270213775818123,0.00114284944130956
"sigma_AFrSem",0.00124679409506201,0.00156942607600938,0.0216671887021988,-1.11795738175964e-05,0.00101684840915058,-0.000824045440102003,-0.00236375597153418,-0.000578384085679029,9.50449930124627e-05,-0.00609279871725053,-0.00540981280485828,0.000202106492221971,-7.34791826657695e-05,0.00300334819680968,-0.00264728162683402,-0.0470007280949857,0.0167458159351524,-0.00599144068288885,0.00391325145561461,0.00145858373632161,-0.00604137629450992,0.0382019228681848,0.0469261559014799,0.251998423735969,-0.000334641826830724,-0.00230840306876407,0.00310713213094109,-0.00848274267862769,-0.00841117981038496,-0.00651851277359432,-0.00482492923890407,-0.00281496905044336,-0.00287277481717771,-0.00247608444142731,-0.00342464558235409,-0.00562513628339365,-0.00543834020889435,0.000735136508143912,0.00086572239525579,0.00113339421335798,-0.00287243857682794,0.000996266927069148,0.000738989395978867,0.00234244918559093,-0.00074591019127227,0.00105718871123698,0.000681626128507624,0.000217383947935817,-8.49085262354718e-05,-0.000682561398351732,-0.000137898212231422
"sigma_CulFr",-0.000654489838210604,-1.52318486020915e-05,-0.0243567559545296,-0.000221173985028506,-0.000734909852944477,-0.00100113351484134,0.000358172076711383,-0.000734137968128933,-0.000186314857705628,0.00658843554924754,0.00550667426631746,-0.000527376319058601,0.000426056888424329,-0.00202457704958486,0.00223484666514836,0.0373028812679057,-0.0141103561691411,0.00630461789809769,-0.00351419499868312,-0.00148786267175804,0.00594910470723133,-0.0338353816558308,-0.0409115745418446,-0.221926821303641,0.000804515629765326,0.00298407895958638,-0.00310101205335724,0.00304225486737878,0.00400843962432543,0.00273469279465739,0.00416142718132874,0.00221934769571346,0.00240264348766779,0.00230281953376481,0.00310875105494713,0.00493812155072131,0.00476663715409976,-0.000457702799155725,-0.000631557576316509,-0.000664949042683487,0.0023290537212429,-0.000465931753218847,-0.000290889485928783,-0.00074591019127228,0.00229829863022181,-0.000918926336822263,-0.000613078147776756,-0.000100841223130994,0.000320909899142756,0.000222102993931725,3.95080995017862e-05
"sigma_OmLmVel",0.00219399705035259,0.00285854809192318,0.0432961926014074,9.19704925411641e-05,0.00175878627690949,0.000904468941188207,-0.00307809998865689,0.000778973838373009,0.000569067631480743,-0.01158567153184,-0.00938910965812402,0.00192699032460246,0.000124059251796045,0.00433406187822755,-0.00353408363423463,-0.0806005559437516,0.033174412844822,-0.0126176604058658,0.00895705975101026,0.00133573924924699,-0.0123417440584819,0.0843193652411703,0.102239197161089,0.543366556473481,-0.0018503922349213,-0.00725335849144432,0.0059067050997083,-0.00507315174489359,-0.00826032399967887,-0.00388403158494548,-0.0103825146881775,-0.00527369235801481,-0.00496614021560212,-0.00484167587411898,-0.00616940616193757,-0.0119045863422984,-0.0115777512850216,0.00116709257734849,0.00133528005116708,0.00172248551479726,-0.00505300975221297,0.000851229073003147,0.000232290065950857,0.00105718871123712,-0.000918926336822369,0.00474108048103566,0.00234885734534524,0.000670893550733603,-0.000430045131801166,-0.00140097241608411,-0.000359861463958791
"sigma_IgPare",0.00135999442659932,0.0026754928998822,0.0245390305901228,5.33650985975402e-05,0.000954787083221684,0.000324388549244383,-0.00135387829314859,-0.000588323983967302,-0.000302850922046415,-0.00620443737307889,-0.00457680280421473,0.00181447466020016,-0.000305183604299247,0.00240599877563851,-0.00132214027385494,-0.0377440306106561,0.0176149956677161,-0.00675601837518593,0.00549574618705506,0.000871429882123184,-0.00799791291271314,0.0505139002737229,0.0554575437158685,0.30912026059095,-0.000572031745214702,-0.00502730191155244,0.00435990239916693,-0.00147242759240818,-0.00276776693719116,-0.00035176281282085,-0.0059933819470182,-0.00305228930934777,-0.00293750994099114,-0.00282298664798052,-0.0037559992909938,-0.00677697006718796,-0.00653485550503595,0.000586093695681486,0.000630439420677162,0.000844117565424707,-0.00284408386017114,0.000544990118083703,0.00015966013571229,0.000681626128507646,-0.000613078147776765,0.0023488573453451,0.00235893915975586,0.000395023256537486,-0.000128794563447949,-0.000611089793148991,7.32290708927106e-05
