"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"b_ACC_1",-0.519075839923545,-0.397249868558259,0.536179893503821,-0.599014276121427,-0.118472388279121,-0.397923248502888,-0.312881019066882,-0.0785902511167417,0.162503684526616,0.981397386340099,1,-0.190697913432844,-0.297317113907992,0.283696869147363,0.146460255617525,-0.490518538789899,-0.711296122761546,0.799433059568393,-0.163306736127627,-0.259659747402662,0.113649875478697,-0.439567868419554,0.268929338040028,-0.667242428442596,-0.243362941171814,-0.00215261585063327,0.0942002676491565,0.523350676943041,0.565857149687459,0.54052726901037,0.605341398529645,-0.183055967726739,-0.151356686084911,-0.303121521603331,0.0919244777426091,0.633544467184025,0.648198851444363,-0.243619155272173,-0.0364464477134094,0.148263240516194,0.0139054564498395,-0.158455139111138,-0.292845794381753,-0.280309729865558,-0.208731401251378,-0.233125441331357,-0.224241142473668,-0.204195099828822,-0.185526687483981,-0.0809158442770971,-0.318844328895766,-0.320083098331459,-0.24881211815529,-0.274136016684886,-0.180537630530205,-0.165689426908345,-0.0127408966097875,-0.201419824002114,-0.0394316754269498,-0.0252921177460695,0.0223994844825663,-0.263359442404133,0.180305404245498,0.194002178344154,0.243561559598318,0.496412233042806,0.497769262460436,0.494341761559087,0.475520516297948,0.368107018531088,0.396216743307825,0.408816770307869,0.441935059933157,0.259910668490972,0.298355910275261,0.311721046774899,0.382464605132243,-0.274259354568154,-0.218772517742988,-0.1760288432251,-0.10519530004886
"b_SI_CAMFD",-0.0277227584881116,0.0293787474320593,-0.20217487290283,0.0338285680980392,0.107155020881462,0.0926187562385232,0.108876957956948,-0.132334576502052,-0.152230850453897,-0.202787275232134,-0.190697913432843,1,-0.0297542251498703,0.0410111241621247,0.0348968546798793,0.146880304205563,0.164255075577216,-0.14315801569048,0.104278747922393,0.0202402291619185,-0.0132660617365147,0.0859900325017355,0.0951402663145103,0.181639954712019,-0.0829767684767787,0.142663214575611,-0.0266544125709787,0.0689312272854008,0.0565639052600075,0.063871775049278,-0.0994660488748623,-0.0136844663319611,0.0101592392112552,0.0372354856980012,-0.10911763731616,-0.178248712411655,-0.167858349553157,0.017435682885464,-0.0678931623541925,-0.0152306880149941,-0.0968511820326656,0.0905525871782138,0.128521295188795,0.111162405745332,0.0332490540601409,0.171602483064216,0.121570467676507,0.0916534487217658,0.0599830547345411,0.0693941736723005,0.121196796668,0.125668465861479,0.0462357610683438,0.187889302386811,0.0925694564824663,0.0808798598583355,0.0242942269332173,0.148839974488164,0.0603804333196872,0.0498215274755002,0.0232589022943987,0.153000638199316,0.010248206832817,0.010280806931831,-0.0215197898086207,0.0518029981095274,0.0318955997911663,0.0344719627788792,0.0420632980222422,0.109321479591596,0.105639394484974,0.104387207921077,0.110976586763352,0.0717089650122748,0.0669950802671284,0.0727017877513197,0.0864822013908178,0.165117265947766,0.0110702048440308,-0.0175614551492675,-0.0235998836990417
"b_SI_PANEL",0.174883224255067,0.120557216442111,-0.145540967026665,0.218479647617694,0.0739174127327414,0.198323377476938,0.218907130947036,0.195188966308519,0.0476765806817629,-0.27549295399383,-0.297317113907993,-0.02975422514987,1,-0.0883401392864508,0.0179716587036721,0.11910887100365,0.223398189021576,-0.243328673189649,0.0498572135817454,0.186006297977353,-0.00319267510833141,0.183082780560053,-0.0223157737721822,0.186835439271038,0.165929502018959,0.0414655701897583,-0.0574092994971392,-0.158134455837438,-0.166057295053023,-0.160594833194698,-0.162954315862418,0.175886382697976,-0.0569490557657438,0.215723576479988,-0.0732121426361431,-0.145541326414779,-0.17339678927171,0.140135667307967,-0.0474637676941267,-0.140161749293227,-0.0587207350698296,0.068754200522568,0.184863837240388,0.209639218711924,0.199215632768592,0.129338509236156,0.0191355559882917,0.0276990877756979,0.0127654212265627,0.091877328707549,0.198326144567751,0.206608875461054,0.191075123128375,0.16400339695375,0.0837395872802072,0.0860439806793328,0.00419088361440399,0.108785675287532,0.140722476176539,0.121503972643393,0.0749869715880714,0.134173531634946,0.0237940014484615,0.0063275198825768,-0.0244380975237373,-0.17738142770922,-0.16806037482594,-0.161406259935485,-0.128386668048312,-0.0525216086545066,-0.0581435245916627,-0.0649244721105408,-0.0708001191444778,0.0347026439111322,0.0206071846928988,0.0227039193984574,-0.00857016703132592,0.148236792700749,0.0775092540535097,0.0764747091833957,0.0719350508394329
"b_SI_ZER",-0.465625902904062,-0.36939440078036,-0.0824722860329221,-0.527495357471357,0.325040026711268,-0.173705750515088,-0.249182422674988,-0.0909918154792621,0.213550663868983,0.274819648741963,0.283696869147364,0.0410111241621262,-0.0883401392864512,1,-0.0989296485130794,-0.0976001245577923,-0.0467230581249512,0.167414713402534,0.113330176505087,-0.247874934033097,0.213880786619682,-0.336411528607926,0.0451042330148862,-0.0951817257073062,-0.336632582142582,0.120311773196825,-0.0148292967417991,0.352978639479331,0.391596750561166,0.368093638864,0.1412575097909,-0.108494134613967,0.0105420243654684,-0.0684940757372219,0.103262370937629,0.095731015954508,0.115437237500433,-0.178263173650911,-0.00231289002718586,0.326920222735879,0.0646627152507428,-0.00096207891832351,-0.0536745882158137,-0.113757851739737,-0.127680949379734,-0.0399080778930911,0.0374114221139506,-0.00235842720779285,-0.032574505996168,-0.0254308310978778,-0.044873991490843,-0.0755015196475962,-0.0744455624858155,-0.0444029295082198,-0.0236590771660203,-0.0725478355875405,0.032707710220921,-0.0273475611584363,0.0518784011817823,0.0606584527298067,0.0894413795021344,-0.0383269840178719,0.114144073588697,0.109665750582436,0.140653312443336,0.367160648426365,0.357917904815134,0.342873643960681,0.363419912776096,0.262312221514187,0.270263422150521,0.268461710058197,0.294800829027399,-0.0125246815491474,0.00995524055275757,0.0104394897926541,0.0868575651656559,-0.0306694050556535,0.0411947593255411,0.0091814645183611,0.00964877993475816
"b_Si_MTRP",-0.078134940898914,0.097974502521969,0.0780010785464057,-0.257706389184639,0.245473486045603,-0.115308801007061,-0.0704828500975426,0.00217283204121675,0.00168155274908951,0.149277062603827,0.146460255617527,0.0348968546798795,0.0179716587036715,-0.0989296485130782,1,-0.243584263786256,-0.126332532566857,0.185710082985054,-0.111879258787036,-0.0994009075657811,-0.0152920064704871,-0.142723900684024,0.121195461501586,-0.220177778484329,-0.0643440111035813,-0.012842563083247,0.0650375085949881,0.184092994977477,0.223576241745415,0.215715056742738,0.220836792618007,0.128876520403363,0.0038774495372197,-0.0345421967851282,0.0302675595177943,0.203906772625739,0.208234573799326,-0.0438116537852226,-0.0858133286149861,0.0352471395208572,0.0180983598488346,-0.206490926749031,-0.0205753180194919,0.0143001644546545,0.063528466711879,-0.197315436354689,-0.0935235932556991,-0.0812342678198222,-0.0701846307946068,-0.117514427068089,-0.115349515500724,-0.102543722354469,-0.0411381385710165,-0.18491988148384,-0.143531633960258,-0.112219079893896,-0.0636940214722683,-0.182516098529492,-0.0827582880982892,-0.0906579707650031,-0.0527676972387434,-0.196384685577831,0.00995118513643005,0.0116265981913247,0.0215532875654864,0.155119139537295,0.165136951279998,0.157013063799984,0.142987825144105,0.186235331070598,0.199890280703085,0.208406901860541,0.202735345495478,0.117177285458886,0.128525543789229,0.129903436410732,0.1420680599165,-0.217474206916315,-0.111373911944081,-0.0992175174908702,-0.0781318774506435
"lambda1",0.0610744557244212,-0.0271676329533977,-0.498309146425575,0.198965507371357,-0.00452148175135471,0.148966893816818,0.134071425659654,0.155949427867194,0.114579207810851,-0.467641644543085,-0.490518538789901,0.146880304205555,0.119108871003649,-0.0976001245577895,-0.243584263786253,1,0.50919831160762,-0.55966715531295,0.315670962599102,0.095441140252487,0.181342010727429,0.124028668593213,-0.299021749697083,0.912010615452206,-0.0463326691757364,0.0609206729501467,-0.136549034574834,-0.257864464964656,-0.278738187910686,-0.263427604481507,-0.778137970012834,0.0955896561871576,0.0585935698245652,0.373896768448515,-0.0597435895347344,-0.879506577524057,-0.869773296415783,-0.00736822313775093,0.0123940924228606,0.20902700814219,-0.0628691425160288,0.246461000564278,0.328060393209184,0.260338822119268,0.0753627282380259,0.284750530535196,0.239844934227596,0.181870317261807,0.094359982154612,0.0853032298290505,0.430113576820142,0.407707022898867,0.278443232513122,0.308379803011109,0.247339771304804,0.190310583898004,0.00221408522263442,0.238605846764045,0.0559095780807609,0.0278759502899971,-0.010773651677484,0.295301120383698,-0.203760680155119,-0.228532157184571,-0.258300499827643,-0.15140480268515,-0.16565925546964,-0.169418399867727,-0.19817693555501,-0.148346414937977,-0.172587244872449,-0.1843957200891,-0.198618617525606,-0.357179022775676,-0.380888963774454,-0.38318546114028,-0.397437097131177,0.326893022788417,0.21075393384349,0.127008117103493,0.0802468848141218
"lambda2",0.321968692181655,0.236287552170209,-0.725539159443325,0.406282396638858,0.299968695136802,0.394385272982353,0.278071770327078,0.00650963498072692,-0.205399194060311,-0.725904222367254,-0.711296122761544,0.164255075577219,0.223398189021574,-0.0467230581249504,-0.126332532566856,0.509198311607625,1,-0.856310248193345,0.326718422875049,0.256024680445635,-0.0773318389878263,0.382018293588795,-0.215186225371478,0.812054689462068,0.101193756560589,0.0643878572170258,-0.00803095511957616,-0.338130638198049,-0.379849338225856,-0.352109451842625,-0.705797672881586,0.107511277319221,0.0913773609619791,0.363332009437694,-0.0622852403144443,-0.767328845374501,-0.763872823043074,0.0775459926708619,0.0338734586041332,-0.024375675115486,-0.0309487461572819,0.274776160818552,0.328728239960895,0.278581527884157,0.153762339993869,0.348995317954804,0.270692390501346,0.221039670305991,0.185090336440412,0.155192305057232,0.425418613295187,0.419748852267724,0.296973089589811,0.357786542841067,0.310369556159822,0.294246248815729,0.0697218774021163,0.314346561784853,0.111035633839726,0.102380847300039,0.0802973862743267,0.382388891905642,-0.111050556441715,-0.116786759129294,-0.152797692819619,-0.251938250922395,-0.251399465645982,-0.246685444705672,-0.22478065831342,-0.220397744890596,-0.241899224043793,-0.251802120561488,-0.27702074918813,-0.210449272930562,-0.233979605022351,-0.238216416788727,-0.279504256856081,0.374215504856755,0.305736829261798,0.248478237427245,0.168797593657414
"lambda3",-0.37723998327572,-0.265312725235879,0.688243233893421,-0.494761897620147,-0.135561137488093,-0.436326518119493,-0.300646331588168,-0.0551240042759663,0.123539470914437,0.79870395878702,0.799433059568397,-0.143158015690481,-0.243328673189648,0.167414713402534,0.185710082985052,-0.55966715531297,-0.856310248193345,1,-0.229793912359132,-0.284413768243756,-0.0290313160214902,-0.36844319609527,0.085792626785072,-0.768954615621408,-0.12553814836665,-0.0406947592485336,0.140527154150101,0.579576489977992,0.593544977536337,0.559767877212447,0.683537440768688,-0.171143768284613,-0.124084718325718,-0.301218051470621,0.0388196241972277,0.738031346304679,0.737595239274048,-0.172423106654916,-0.0347671474785475,0.0412626275989838,0.0530362656167453,-0.228802943390491,-0.344175561084887,-0.309987236925885,-0.211164116499458,-0.305237381561601,-0.261854821216888,-0.212855256460442,-0.179620721092736,-0.141697174839558,-0.360838601100886,-0.35137368787946,-0.24708716762394,-0.31523044607039,-0.258117510830679,-0.247427648135055,-0.088557020905247,-0.310067284672706,-0.0940260281374,-0.0876096501797207,-0.053472081613564,-0.364880032751658,0.135875491735779,0.146947783980941,0.181340494317624,0.461924828209891,0.470615416082102,0.470427236708579,0.446811475975728,0.377759552708733,0.40590684059381,0.421694918352476,0.454538604837238,0.379319429676616,0.415175588504872,0.42617095314591,0.48747093477067,-0.350298508443879,-0.258594049008878,-0.194731783025103,-0.117831760642339
"gamma_USOCINTURON",-0.104329251628605,-0.0431097577565443,-0.262517402557266,-0.0696170256962611,0.173767709157227,0.11283406720348,0.143446506266924,-0.00304846627514129,0.00859373251967803,-0.156818461743543,-0.163306736127628,0.104278747922392,0.0498572135817451,0.113330176505087,-0.111879258787036,0.315670962599107,0.326718422875048,-0.229793912359131,1,-0.0988076973683944,0.173715959611965,0.00972097255928839,-0.0805257702702902,0.375461553335974,-0.084918880864331,0.149268171203512,0.0181424197618365,0.161946863824795,0.0428426815440277,0.0518779274013994,-0.165976675667267,-0.222885209221208,0.109819803804453,0.185716768855914,0.0399371482087287,-0.332546389885088,-0.27580262604066,-0.210007283865989,-0.152362338523365,0.331347631891781,-0.045284285252384,0.788297069733015,0.600561815190907,0.49599437727257,0.0382934833962621,0.75382900210181,0.689895276399117,0.628305683357429,0.409081808095215,0.6920967918233,0.668844063836097,0.627441061946292,0.271548884106348,0.655184050283043,0.746734135321707,0.722050416545254,0.384983360191199,0.784958967223285,0.586369380662753,0.567612501086483,0.443134893997083,0.785505475542337,0.526482320433463,0.497667138058837,0.38474565150438,0.2805589306734,0.291529348170984,0.298259379952134,0.36398196396648,0.282739446393467,0.289497456200104,0.289357489815163,0.287057073492012,-0.114397627897812,-0.110717016028955,-0.104286562598274,-0.0477810061026833,0.751321457219639,0.670627086455957,0.615554431069852,0.475853339479395
"gamma_USODISPMOB",0.288461324018261,0.206772044884433,-0.0972961558319313,0.428376352409782,-0.232368828840666,0.397685638301744,0.104801091932416,0.180832567749696,-0.000662574001630798,-0.279952752792071,-0.259659747402662,0.0202402291619182,0.186006297977353,-0.247874934033097,-0.0994009075657806,0.095441140252489,0.256024680445635,-0.284413768243755,-0.0988076973683939,1,-0.208762439347321,0.257266571709242,0.246513393489238,0.186130195369805,0.152559424498761,-0.138794518313746,0.139650232842423,-0.325117218648463,-0.295114618525267,-0.274597378579456,-0.258369407112221,0.309240153542549,0.0983867311793953,0.318926901343258,-0.107776446199934,-0.170674934749341,-0.235387006154889,0.128784629055235,0.0568890561998847,-0.31946848053957,-0.037225347866129,0.0585510957110995,0.314823520313111,0.359298211675905,0.38337897614286,0.178314618542947,0.141624585076965,0.177217454606378,0.267150411091623,0.0747561456335316,0.298733641014456,0.318801739064775,0.299178775583545,0.208996409096363,0.227600044562676,0.203426043443152,0.156310710296595,0.246283951614988,0.109193403223924,0.127729945715414,0.12170661632035,0.287376793452965,-0.0680191578423165,-0.0670749031537072,-0.0940128686173359,-0.257391959140015,-0.243245403190706,-0.238372109666563,-0.263725602946963,-0.222610513672233,-0.223684735732354,-0.227472384728223,-0.242461921610857,0.111179069967484,0.0911441566053786,0.0905239862417722,0.0387640165824434,0.221407911245051,0.170278789024431,0.174959457111469,0.181399664493341
"gamma_ADULTO40",-0.285905096342693,-0.24613894490421,-0.163736509863213,-0.294391111346228,0.0569125425047489,-0.117589554029053,-0.0314155714579537,-0.105129386864178,0.0930334779843932,0.141175307493484,0.113649875478696,-0.0132660617365144,-0.00319267510833189,0.213880786619683,-0.0152920064704872,0.181342010727426,-0.0773318389878255,-0.0290313160214886,0.173715959611965,-0.20876243934732,1,-0.266629774021229,0.0330023703759514,0.0647021678627793,-0.106856561105094,0.343801767294871,-0.28949697481752,0.213439062873294,0.215731236311726,0.224067702835604,-0.096892362542989,-0.00115281632211177,-0.0651646836786802,-0.0246111351790954,-0.0317805870567487,-0.101953388254928,-0.0554010836961104,-0.106222523154477,0.159243901699716,0.265920558966041,-0.136604365104638,0.0984518909459487,0.142874524338182,0.124664854751641,0.0396771139769343,0.136182639372675,0.0799343212907389,0.0436145984274945,-0.0089403022866383,0.104983110749884,0.0750033137405298,0.0494804356429043,-0.0441206037588503,0.1081791017746,0.0540174347057024,0.0432146603080372,0.0471783573004661,0.171511162163553,0.0562097529247488,0.058874211182922,0.040729177539563,0.147574844916733,0.124605011797159,0.120285668789313,0.0878842076877586,0.259049612104687,0.255931818992517,0.27018146699278,0.274514421159764,0.070724641426584,0.0759087560243933,0.086076769142724,0.116757197623717,0.00563192438110714,0.0171476108650096,0.0208304664682063,0.0580213541751457,0.145051317611545,0.0577175226524253,0.0255693185645316,-0.0295986623704735
"gamma_EXP_1",0.466818505652429,0.337496096130601,0.15365136674578,0.554739341452467,-0.197932205441335,0.259557180206433,0.234448437944033,0.0775963229375444,-0.183818789477416,-0.441608492932432,-0.439567868419553,0.0859900325017362,0.183082780560052,-0.336411528607926,-0.142723900684021,0.124028668593216,0.382018293588795,-0.368443196095269,0.00972097255928719,0.257266571709243,-0.266629774021225,1,-0.15670043267263,0.285333156941082,0.329581292120547,-0.280156240765905,0.19142758291368,-0.654872885285458,-0.718169515423778,-0.710204991284508,-0.278128540679232,0.141372596391506,0.091561422806553,0.275401583790065,-0.0787581605008965,-0.242167424845284,-0.288091831079119,0.0998290344528848,-0.0678172167873366,-0.319358358251228,-0.0262671161025403,0.060138772354802,0.140900626396831,0.187342434796747,0.156090456160562,0.111504450375867,0.0784902089416188,0.104146287343532,0.113011174924503,-0.016919481281341,0.203052429922266,0.258681649723826,0.266368990708896,0.0950050654736144,0.136155089648558,0.126917110830036,-0.120383371334245,0.112599379915054,0.0705633535620907,0.0547049887689661,-0.0457817079602853,0.155555607219458,-0.116389241853471,-0.114690427063548,-0.205356221181043,-0.521266985776733,-0.538344176547714,-0.539774345313135,-0.506452517759455,-0.408827202484094,-0.427060144506614,-0.448235111905512,-0.500321410516762,-0.24296989902104,-0.299727406001309,-0.295675989564643,-0.393319657164319,0.132387908584507,0.0552920535383617,0.0458260950095647,0.0115174695675045
"gamma_HPICO",-0.0484743111948527,0.000171804247497573,0.300229682099226,-0.0541209324449186,-0.106105410168893,0.146174304082979,-0.0169243288403607,-0.0163969845218077,0.0343239229281393,0.240726361596737,0.26892933804003,0.0951402663145094,-0.022315773772182,0.045104233014886,0.121195461501587,-0.299021749697085,-0.21518622537148,0.0857926267850718,-0.0805257702702894,0.246513393489238,0.0330023703759529,-0.156700432672628,1,-0.315149641381027,-0.0551832943733311,-0.00861297309136535,-0.0550105234908748,-0.0115282547079031,0.023233883916965,0.0293901654202976,0.274724402333329,-0.0465887876071748,-0.0244515020806964,-0.128721777883204,0.0536232402348386,0.301300658928648,0.314967265556053,0.0188319587826708,0.0278794899529183,-0.134176422528043,-0.0133988383663306,0.0581606109748319,0.037130547938687,0.0312938758627258,0.0165311745341285,0.069207851688648,0.0434689654158968,0.0410950386429613,0.067787361449013,0.120425011925523,-0.0243362299823438,-0.0336038143061782,-0.0333387649917024,0.0212800223898055,0.0833999754855027,0.0973749316403231,0.202244317989817,0.201308956376679,0.189947627200568,0.210170234632434,0.246058024510836,0.151122697483634,0.293858128935236,0.304449745672839,0.318926464740427,0.00231747405104905,0.00798376290463601,0.00708349103502647,0.0395096575010123,-0.023924066523304,-0.00621459779339859,-0.00659053258356189,0.00538359506273611,0.139055949891105,0.14019796049703,0.13963579609786,0.147497634124303,0.0459357819775857,0.0146774560796248,0.0214899002473601,0.0933946291185918
"gamma_LV1",0.204508052780801,0.101073619746948,-0.65679994534225,0.336770802562103,0.134331373161183,0.287664946234274,0.229413298712309,0.108481276195249,-0.023863614931673,-0.658525441001636,-0.667242428442602,0.181639954712016,0.186835439271037,-0.0951817257073047,-0.220177778484329,0.912010615452224,0.812054689462071,-0.768954615621402,0.375461553335975,0.186130195369805,0.0647021678627797,0.285333156941083,-0.315149641381028,1,0.0265892203871882,0.0469707882091896,-0.0746771334353757,-0.337880614322874,-0.38017567711771,-0.358160913979961,-0.833878704543954,0.11830026462489,0.0876269451322069,0.433751230853181,-0.0749088798584818,-0.953988738637565,-0.948869284211224,0.0333318665053009,-0.0205742646641246,0.112039087499748,-0.057898432414443,0.305925703906336,0.389450339840883,0.32152942397638,0.135052868184977,0.367270730859372,0.302474540765226,0.242788442872191,0.162183933788834,0.139554045361383,0.508151249440766,0.491656055059168,0.340271528327854,0.387828667264005,0.328168298062749,0.281116365487382,0.0364952370697715,0.317569117244949,0.10134751843978,0.0784191856290481,0.0313820519873409,0.389379463603912,-0.188077147406318,-0.207232252435486,-0.251452279035913,-0.230083511946159,-0.239280518722303,-0.239461383673365,-0.24778941373353,-0.17548800561989,-0.203179856719522,-0.217191037010013,-0.24191111472864,-0.334458912937695,-0.364600610249391,-0.368180910596279,-0.397619442508318,0.408624224783801,0.293211123392257,0.210193844768429,0.141764969024113
"gamma_EDUBASICA",0.436527809475266,0.289352693251625,0.135229112761547,0.476688537976944,-0.212559350143173,0.139971562012304,0.172015563595515,0.0319630357257964,-0.167908142337488,-0.243004012120096,-0.243362941171813,-0.082976768476779,0.165929502018959,-0.336632582142582,-0.0643440111035794,-0.0463326691757352,0.101193756560588,-0.125538148366651,-0.0849188808643318,0.15255942449876,-0.106856561105091,0.329581292120547,-0.0551832943733314,0.0265892203871895,1,-0.177655727318718,-0.0880868112254825,-0.28713132528125,-0.426352598718391,-0.440605040512288,-0.0751723625167715,0.131355517416462,-0.00886314209184568,0.059167963146828,-0.0895199369061373,-0.0188393897749222,-0.0335465089542215,0.50108233669049,0.106290248262902,-0.560506760175689,-0.0720213977632838,-0.0260513002196911,0.085342963050911,0.11636096162984,0.198115937581887,-0.00963519711478451,-0.0161519534518489,-0.00693270628933416,0.0755775138775087,-0.0109389960384807,0.0480625197351929,0.056585332387534,0.0751662179597592,0.0444593792841747,0.0443435412424768,0.0759273578840727,0.069553225536985,0.00560910566734344,0.0291575531401964,-0.000348910593353357,-0.0146609675171873,0.0272963158341909,-0.0114921585725303,-0.016949639528545,-0.0640562007772728,-0.546624023399863,-0.524936381519765,-0.504136279072266,-0.446836886493678,-0.316726951286572,-0.32976028642537,-0.334561948818854,-0.346594048788717,0.263382268055518,0.24703644431491,0.229662739245901,0.134124424501378,0.0242492287221067,-0.00232763075145391,0.0234403683930685,0.0184937075431711
"gamma_JOVEN30",-0.242937311268915,-0.103706130718088,-0.5467076675209,-0.25085751398982,0.321240813797512,-0.10363071048845,0.072861960093844,-0.0869190723286412,-0.00757555536815272,-0.00492718737255882,-0.00215261585064135,0.14266321457561,0.0414655701897595,0.120311773196824,-0.0128425630832527,0.0609206729501503,0.0643878572170267,-0.0406947592485383,0.14926817120351,-0.13879451831375,0.343801767294865,-0.280156240765903,-0.00861297309136586,0.0469707882091945,-0.177655727318724,1,-0.593307591998241,0.553948294335883,0.577816920337389,0.607376916341687,-0.135808551853219,-0.158549556151535,-0.0217534003659903,-0.0643635464419479,-0.087478165783164,-0.0422835213328525,-0.00643567070514829,0.0537950595087053,0.337773021277011,0.298920764704575,-0.0100449131752921,0.154178856317312,-0.000279751761656639,-0.0530044230154664,-0.135528006359423,0.115041031340661,0.0443294426004976,0.0119850989692045,0.0237362487496097,0.111368031011737,0.0167776463349906,-0.012611144978165,-0.0601003850556271,0.088668587500848,0.013862761838102,-0.00834843477680269,0.0293430389913022,0.0907607821698718,0.0715033859116911,0.0555450287792554,0.0937737681170963,0.0723149017738957,0.128597641683885,0.119196672832945,0.131982711484486,0.392912850555936,0.407198001520486,0.41724611253025,0.419954921486767,0.155064552859303,0.180462698140414,0.203038041311949,0.256178436746544,0.238186229957969,0.290208279138095,0.297399316688882,0.364317940580237,0.0934167574975279,0.0778896015696783,0.0741662297566537,0.0590682700034671
"gamma_EXP_2",0.0352857650599141,-0.00442426575805026,0.342058710973223,0.0203665564791479,-0.145448176093282,0.104733307656185,-0.148820675424769,-0.0566419465473179,-0.0754023817267988,0.0867427859907412,0.0942002676491561,-0.0266544125709778,-0.0574092994971395,-0.0148292967417981,0.0650375085949887,-0.136549034574834,-0.00803095511957449,0.140527154150098,0.018142419761836,0.139650232842422,-0.289496974817518,0.191427582913684,-0.0550105234908756,-0.0746771334353758,-0.0880868112254811,-0.593307591998248,1,-0.234540684582882,-0.223930307181167,-0.227862162003207,0.0638808217203548,0.0323515926750199,0.0255848507418773,0.0391446686744608,0.153479812411542,0.0879914947281655,0.0457790021586184,-0.311902502344132,-0.20467055589477,-0.0625819832298614,0.00599560584461781,0.013344476540889,0.0189506212205231,0.0566023316960985,0.0310874336606959,0.0423191500279785,0.0280954965705763,0.0656485453130539,0.0161468012026865,0.0482006100498206,0.0207713990253742,0.0527566699391926,0.0607469701395953,-0.0426166293390244,0.0911552888109179,0.11438119677135,0.0214575135815317,0.0111305206920058,0.0174889875922275,0.0340793957674275,-0.0141898422641658,0.0319999103769828,-0.0305628775589274,-0.0204073015145171,-0.068257698718233,0.0391117407939491,0.0290718881043993,0.0153070924247466,-0.0236006694086094,0.00929910152776719,0.00931481102867863,0.00272136029502394,-0.025320481242458,-0.120784262189973,-0.133746501818159,-0.124682528121266,-0.148640169570513,0.0047373439246991,0.0094237904260054,0.0281730613263354,-0.00924645321666977
"gamma_HTRB_2",-0.487454986424197,-0.291791031403592,-0.106155147522343,-0.603133374781236,0.269912458007694,-0.351157544012635,-0.166454972292934,-0.138350714714526,0.0488943062245505,0.514707837050626,0.523350676943043,0.0689312272853969,-0.158134455837434,0.352978639479322,0.184092994977462,-0.257864464964651,-0.338130638198059,0.579576489977994,0.161946863824793,-0.325117218648465,0.213439062873278,-0.654872885285465,-0.0115282547078971,-0.337880614322865,-0.287131325281236,0.553948294335909,-0.234540684582873,1,0.932586891463877,0.92757911593906,0.357906512873776,-0.238955899592787,-0.113811186216118,-0.220456091931257,-0.00789450000273297,0.317359110661679,0.363367477055989,-0.143353554200764,0.0789825212369747,0.346257467025847,0.0458743914774827,0.0628097884413616,-0.108743796277549,-0.153370270494897,-0.202040312761557,0.00948864018970994,-0.0150213387027057,-0.0308113550624966,-0.065579655721932,0.101593447154763,-0.0921489697706811,-0.123017283032231,-0.174576281506871,-0.01197695318213,-0.0126535991314663,-0.0250004494285242,0.0632178617120318,-0.0228840532186989,0.0478757138713601,0.0553412056887253,0.100471907014613,-0.0655529299892091,0.24507870875104,0.246125166824745,0.275476987448574,0.731551489207234,0.751176424795755,0.760288669474751,0.758272724272786,0.578967764034925,0.612224916468304,0.640211475437852,0.695712674246188,0.434991662751361,0.499173391690947,0.509426403205052,0.632220936283517,-0.0476435858384199,0.020062960664471,0.0442406591917746,0.0484269289487323
