"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongEF_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongEF_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongEF_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_CongEF_rutaEC","b_CSECO","b_HTRB_1","b_HTRB_2","b_HTRB_3","b_EduBasica","b_Joven30","b_Adulto40","b_Adulto60","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"b_Adulto60",0.0336106949969196,0.0156383339522419,-0.101446628587677,-0.16416731111538,0.0993053189242798,0.00602293660313861,0.0184429085123828,0.0403094531831652,2.53070592636716e-05,0.00523574263095764,0.0282370338794525,2.14555005155735e-16,0.00265177297933752,0.0130610780216714,-0.0786863436134171,-0.0153092866708036,-0.012714957149789,-0.0894743702370526,2.40107757309806e-16,-0.00401865132924942,-0.0111972901789949,6.45168771195894e-05,-3.06424859031736e-14,-4.54489840823808e-14,-0.135083383540601,0.00267046396138098,-0.00917256080924397,-0.0223434687870729,-0.0144770191220902,-0.0632921579022751,-0.0151238108602416,0.0286227293618185,0.0394254326485174,0.0649020171440858,-0.948652373961063,-6.60306215642696,-1.70869456150329e-11,3.92665215109366,20.3781011074109,6.94132122506202,0.390115344227503,4.70875543142606e-15,-1.3914730776861,-2.58562652890522,-5.85978925376345,-5.03718545825962,88.8970939934216,-0.00309669221464203,-0.0155650322355533,-0.00182104754080803,-0.00786333913362217,-0.00650314229970052,-0.00273040406026915,0.0165032707711928,-0.00456677990598766,0.0165230792811877,-0.0215734748858288,-0.0165277602812439,-0.00309756343208681,-0.00185909596527031,0.000146492103752002,-0.0130442478256374,-0.00449322202701426,-1.2706232137e-05,0.000136975726197904,-0.0153703377354183,-0.0036462805926152,-0.000128075244270403,0.000348864725489692,-0.0191431380885154,-0.00638091367150696,-0.00411825033445011,-0.000361093654396093,0.0061627496410967,0.00360153141805232,-0.00107015791063269,-0.0004810346597509,0.00373510442042285,0.00205782625882563,-0.00163664390327571,-0.000353330712689643,0.0022472749885067,0.00222932825430008,0.00148179481195772,0.00011513976845975,-0.000197303492796484,0.000862069958169183,-0.00715707009347248,-0.00203971393555378,-0.00208843859957537,-0.00194491794171848,0.00388576958838391,-0.00496599822284865,-0.0169719127796181,-0.00471433254013143,0.000182495489253887,-0.000430939125165465
"b_Exp_1",0.00721646646900053,0.00156537774645957,-0.0200565984727548,-0.0649581860770863,0.0384885063863335,-0.000514447826151975,0.00467654666133766,0.010029573551063,1.25175019236079e-05,0.000201003778098025,0.00698081352808239,-1.0243129096244e-17,0.000815994619998038,0.000769626007834266,-0.00957787795274742,-0.00626158193922409,-0.00519641626978368,-0.0153718040377683,-0.00618643799032522,-0.00150507106061976,0.0015087629287953,-0.00326118605240149,0.000259116226149003,-0.00356766123895213,0.00267046396138098,-0.0280703551737458,-1.00734263302949e-13,-4.58135403511513e-13,-9.51619735392991e-17,-0.00925604494435198,-0.00567383907525008,0.0104690375335879,0.022720461222981,0.0160437674710144,-0.1145715310214,-1.70613842535484,-0.173055064169901,7.98917234341672,7.79911134641365,-1.34689587217249,-0.268669283202841,0.294538415849674,-8.79787248344482e-12,-0.466717504336142,0.40637409013284,-0.416237965485456,24.7665801236762,0.000429037698559275,0.00119643448690555,0.00390000780976969,0.00799521824684266,0.000765471152931623,0.00217450497004923,0.0186022955670367,-0.0118574056751806,0.00602581367547762,-0.00408979089755502,-0.000345953997230827,0.000205605042191439,-0.00280115560801108,-0.000175366139058916,-0.000872027648048253,-0.00172320232789405,7.57991017884858e-06,-0.000123740848111422,-0.000307054651040775,-0.00304990887232264,1.57024432558264e-05,-1.64676379249991e-05,-0.00268366666820958,0.000271159217311108,-0.00125540027109628,-0.000399448078096512,0.00201212253906607,0.000956750277173609,-0.00110823984288749,-0.00045890552357685,0.0016516484634559,0.000823613699796489,-0.00168139279445353,-0.000303048234656015,0.000928219700519181,7.40855978540632e-05,0.000603551232673455,7.51524582131031e-05,-0.00178053116795805,-0.00331244276336939,-0.00351869736242348,-0.00121739247221561,-0.000565543373497143,-0.00316629236440047,-0.00318394898340943,-0.0023541279325457,-0.00180497937837613,-1.72360983771845e-06,1.2105734124667e-06,-0.000612514325199839
"b_Exp_2",0.0121265942570248,0.0073066694714668,-0.0504496487125301,-0.21255051848969,0.0144945289832263,-2.68480774699125e-07,0.00508647952157113,0.0215035672858128,-0.000145884685526365,0.00139870146053739,0.0108951900303828,2.37629580915553e-17,0.0057374669308329,0.00148931314253713,-0.0477230202818291,-0.00128448875801667,-7.48786708255844e-05,-0.0531374352635517,3.4277860532369e-14,-3.57949389727148e-05,-0.0333414768065041,0.00101528937359254,-0.00253356675817702,0.00270524712413398,-0.00917256080924397,-1.00734263302949e-13,-0.0345142045673341,-4.34368287590674e-13,6.62223803130829e-18,-0.0519912892121819,-0.0187805012396597,0.00980339648131015,0.0154001274489636,0.0204580765288764,-0.554287402612691,-5.89881904467789,0.0291624517721668,-4.81988805128753e-11,10.9997544538958,1.21726472753918,-1.19831576691663,2.82320793162974,-1.73741539368996,-0.612425466123459,-10.5699520098242,-4.31351392330779,24.2723071613844,0.00173331745101391,0.00193030090374738,0.00164614445924973,0.000651070353008151,-0.00127087983204752,0.00020366285842723,0.000956257094112099,0.00638397810592269,-0.00179451255203882,0.0011237404791013,9.86239905626139e-06,-0.001249443379089,-0.000365897992918836,-1.17902919785232e-06,0.000264682960910074,-0.000866039926777773,6.21259785120291e-05,4.67352438792463e-09,0.000138829878522693,-0.00137848248985407,5.96569137191649e-05,-2.99966381211066e-07,0.00218661482784462,-0.000607674321441848,-0.000415018250555787,-7.38466041531697e-05,0.00070666727281692,0.000188977017692223,-1.0765622773707e-05,-6.55709502703676e-05,0.000707435541109376,-9.78947739099802e-05,7.27536297909821e-07,9.14879139020848e-08,0.00170328008409123,3.14752880312086e-06,2.07896948292901e-05,2.2332849835201e-07,-0.00117095153718138,-0.00149803925087449,-0.00110550172254416,-0.000129706650296939,-8.63381667929271e-07,1.74826695423617e-05,-0.00264817484234441,-0.0035880112218723,0.00139171073536741,-0.000564970583877621,-1.61307055486103e-05,1.62398205774066e-06
"b_Exp_3",0.0142080146911145,0.0101785392717204,-0.0593481953680201,-0.137730969054889,0.0296473896185389,-9.50776745008626e-12,0.011714282438971,0.0231746006064407,-5.60908266538657e-11,0.00716473302731768,0.00704330526485161,9.71425785793932e-19,0.00417125075694836,0.00600726929164709,-0.0455896746593742,-0.00686893484599153,-0.00683620223686811,-0.0586057345633031,-3.70242285477365e-12,-7.54271596623427e-08,-0.026457134409064,-0.00921613276908085,1.97480730238085e-07,-0.0143883429072601,-0.0223434687870729,-4.58135403511513e-13,-4.34368287590674e-13,-0.0592750969008016,1.5887864216486e-17,-0.0514569915228017,-0.0229912310988105,0.00226620854028416,0.00401142050863606,0.0107290097012143,-0.596369311593758,-7.34761386250236,-0.689879754946581,7.44054332586543e-11,6.41758877730862,0.0268342101001523,-3.41642692011383,0.000121907715139296,-8.64004176845709e-11,-1.59981123106923e-07,-9.50305055815517,-7.54643302844045,36.7835242490269,-0.0053675901559121,-0.00211551688964686,-0.00455773194440334,-0.00983225025816993,0.0124677822768005,0.000918835659630125,-0.00942846068282522,0.00804819627469582,-0.0298698664027228,-0.00194370431374074,0.000258797182608387,0.000445092292106728,0.000333413302637703,1.83424075051487e-06,-0.00441090978913755,0.000310739442536497,-9.4382289199819e-07,-8.88772503930494e-08,-0.00439505057920348,0.000449512963367898,-4.73719652776807e-11,1.97054080435627e-14,-0.0085524852282178,-0.00142629179568235,0.000212435809840778,1.7779101154476e-05,0.00309490208205259,0.000664508281450054,4.69737740054046e-11,8.20065207900226e-12,0.0045764243475502,0.000227731410127847,4.38888978483511e-11,1.2230038573362e-11,0.000819845794413369,0.000487856530140084,-0.000126919153829813,-2.65427032235157e-08,-0.00605967166434718,0.000670020546743626,-0.000127955775914626,-0.000653053364375395,-0.00508586752170061,-0.00527368869704055,4.01800845248636e-05,-0.00184493835699389,-0.00658040540655155,0.000409879760494766,-1.0980562519235e-06,-2.65291889229703e-07
"b_Exp_4",0.0199427626408327,0.0220527785255491,-0.07124433007197,-0.437046609361503,0.0205648061078719,0.00294750351566337,0.00792801910069947,0.0170889942516272,7.6388181887472e-07,0.00273101492440754,0.0172138435061065,1.32307084159818e-17,0.00197304385087835,0.0198722077843985,-0.0181237739722541,-0.0197553941956918,-0.0335848120069861,-0.0706833921573787,1.5233901001336e-17,-0.0162965672109396,-0.00531849772027382,-0.00394308364863442,-2.53034169823679e-05,-0.0148368671474602,-0.0144770191220902,-9.51619735392991e-17,6.62223803130829e-18,1.5887864216486e-17,-0.0694780898909283,-0.0674208510472864,-0.043513314589887,0.000550127534701396,0.0151113343206629,0.018285903407328,-0.551911713348163,-10.4776835772763,-0.338424773847139,1.21665781505957e-11,5.15305872049013,5.19388690203352,-7.80178917858453,0.00552799668665501,-1.52259157662879e-15,-2.93526226659936,-3.42210826806018,-14.8161564999264,-11.0997911712871,-0.000757264386780328,-0.00692851276239354,-0.000694240707307889,-0.0105472386542319,-0.00475392111036585,-0.00612966403242178,-0.00644906804947447,0.0144005263166686,0.00427494333622339,-0.00810379237706532,-0.0075766698328489,0.000320172500832929,0.00144022988862374,-0.000137941918173433,-0.00371897807874801,-0.00186211787480222,-8.48656318165754e-05,-0.000114644304094165,-0.00811804745163076,0.0010896888160836,0.000894159734954878,-0.00015962051203595,-0.0021141045532165,-0.00119787991458942,-0.00202204640139157,-0.000306370935850666,-0.000864936293568438,-4.55931571980023e-05,-0.00100366908949125,-3.0817775580127e-15,-0.00223286757101341,-0.00126564361180396,-0.00102264775798737,2.66679315314847e-17,0.000288568887373807,0.0006165223891442,-0.00060643636358435,-1.18455430495744e-05,-0.00299341671170192,-0.00173640900735846,-0.00122672436731542,-0.000508294710043754,-0.00125431535583118,-0.00188796822952761,-0.00531364805782999,-0.00358390780486953,-0.00346447215451565,-0.00288221153544148,-0.000369795707067212,-8.41645961186268e-05
"b_USOCINTURON",0.064919383352989,0.0483680370462875,-0.261515997480768,-0.998953259944895,0.119882143418481,0.0140137208710759,0.0342279146979824,0.0952553431176451,0.000290763329506126,0.0156137128984104,0.0490850725169001,1.53096230578271e-16,0.0138358613559902,0.0343870263650179,-0.166135838233449,-0.0452695691522021,-0.0476822435093091,-0.217316961809763,-0.00504084382963337,-0.02606534553693,-0.0774085051712035,-0.0373130475475593,-0.0190496952414321,-0.0611815963660772,-0.0632921579022751,-0.00925604494435198,-0.0519912892121819,-0.0514569915228017,-0.0674208510472864,-0.253340321164699,-0.097096035618054,0.023779197765798,0.0531558467856221,0.078999628457385,-2.72999622266384,-25.9150524314218,-2.23860113322045,3.51593134974335,50.1429344244725,3.36411633261107,-23.8301362214779,-0.990651429036774,-5.97041579810262,-5.95125780380751,-26.2548177115274,-39.9004252571053,127.490584786193,-0.0100515812168608,-0.00719029487696635,-0.00617969183019502,-0.00318790877844264,-0.0180332825166662,-0.0229682993361097,0.0054209327293727,-0.0256774448880342,-0.0686585507251617,-0.0122349100266055,-0.0184138315634096,-0.00354525020913823,-0.002029494072452,0.000490690057390186,-0.0164033026593654,-0.00605879784800925,-4.59770659169921e-05,0.00054165814451159,-0.0254182503509909,-0.00473458648706302,0.00115472522919496,3.49953204299561e-05,-0.014602497335253,-0.0103954891445447,-0.00195970139105433,-0.000143389356764393,0.00300310364056643,0.00457640480689325,-0.00250665534170729,-0.000488778807011795,0.0060199763402212,-0.000314642185388294,0.00308917623429903,0.00217704300852254,0.0011390509965571,-0.00149461916299299,0.00182140625989691,0.000426344134985558,-0.020448180584062,-0.0173433966432239,-0.00591661506791759,-0.000590308237396468,-0.0112098766617391,-0.0241487335521367,-0.0135460152698202,-0.00773027324741651,-0.0156574452618413,-0.00464933481668191,2.85439056795013e-05,-2.83933091683622e-05
"b_USODISPMOB",0.0278371963229567,0.0306644268594759,-0.118279428683984,-0.190948848621767,0.0932956608852773,0.00419078062530665,0.0344275345339787,0.0166372455774451,0.00291615996603785,0.00888492450510724,0.0160579743287414,-1.08489055481724e-17,0.00959006051626321,0.0210118146674844,-0.0480471552402624,-0.031567167944076,-0.0362971253348132,-0.111353812236374,-0.00466103027391116,-0.0250721586664004,-0.0548661301305448,-0.0167067908164218,-0.00718767862049373,-0.0260235001736134,-0.0151238108602416,-0.00567383907525008,-0.0187805012396597,-0.0229912310988105,-0.043513314589887,-0.097096035618054,-0.112464425037357,0.00766191971664136,0.0353671040498269,0.062335781394336,-0.903853666416153,-35.7835471922952,-0.825911219451673,0.604278083123678,25.5805651516136,1.70932086397346,-12.1160996124939,-0.560840871848311,-1.10702320737438,-4.95483913638196,-18.018496387164,-20.2238483049217,9.92245642034343,-0.00568671150960757,0.00313586997300422,0.0032790427089828,8.25175745223307e-05,0.0189979300545885,0.00627845037653497,-0.00701413865870128,0.0229122977046909,-0.0397122382235362,-0.00371877376108276,0.000820044975092145,0.00322619119669278,-0.00210790010293981,-0.000146933480273739,-0.00392598734630121,-0.0028789744851651,0.000325196042319941,-0.000170948578971381,-0.00442777886391389,-0.00259502406276125,0.000904661524928787,-1.44237357388048e-05,-0.00395073195918682,-0.00183071333897274,0.000133232503696748,-0.000398192101186198,0.00639260582771433,0.000733917321122613,-0.00217956826418528,-0.000441944796941898,0.00782696577267883,-0.000762355683671815,-0.00293694467555263,-0.00019430366984562,0.00244997771087071,0.000402338022697476,0.000534943937696993,0.000113029287418736,-0.00845139425312475,-0.000303453186141731,-0.00168593633255791,0.000876734172550786,-0.00511920118384824,-0.00823624588234116,-0.00697720812014065,-0.00331039031628489,-0.00293326544960873,0.000209675517167613,-1.27564886948245e-05,-0.000667075959094204
"lambda1",-0.00362607164718153,-0.000381239182459947,0.0169983913369036,-0.163159703621133,-0.0090474505702666,0.00528330066223461,-0.00192614328390114,-0.00798002987755262,0.000261560461370587,-0.00101830915747946,-0.00287634586234288,-1.83274912001613e-16,6.71539268532147e-05,-0.000525390354955932,0.0201221559241798,-0.00185065696289729,-0.00463488896756895,-0.000589399007366296,-0.000946889367862901,0.0107006096239895,0.0266300772407846,0.0629928521801756,0.0145955149024846,0.0268215473384751,0.0286227293618185,0.0104690375335879,0.00980339648131015,0.00226620854028416,0.000550127534701396,0.023779197765798,0.00766191971664136,-0.152342131361474,0.0928301279440841,0.0619222688271201,-0.296768740680864,0.380176361748465,0.299592873041406,-2.36070293098366,-1.8929614424261,44.7841778232684,19.8062555048569,5.53182462924023,5.91975983173376,2.06731515413873,6.77694345438803,7.89252814461295,5.83882344317438,-0.0122484322879991,0.00708945165710937,0.00701838214291526,-0.00912383026959841,-0.0717035589538917,-0.0836356634998667,-0.0477696950936118,0.113803585079829,0.0964527753397159,-0.000637040056256198,0.0153613542769302,-0.000348345231057235,0.0027111817068457,0.00757382589371454,0.0116719505718274,-0.00480107877735551,0.00567389312709047,0.00633521869397677,0.0139510641600161,-0.00482895415415545,0.00666261764772839,0.0032497979720481,0.0122569537680793,0.0045507035047122,0.00151250999373956,0.00328687827006399,-0.00738590170202743,0.0128727994677287,-0.00362856689272002,-0.0012404198845631,-0.0101776562896443,0.00282387451345518,0.0124927356296618,0.00719897356507821,-0.00959323125913909,-0.00222041865236231,0.00191235820480049,0.000970325802611545,0.00744751215565246,0.00547682161260309,0.0120534126029453,0.00230299178243632,0.00530571901200452,0.0133173967210919,0.0130180261444935,0.00844087414250117,0.0146690626888537,0.000676209114200867,0.000553970877177987,0.00230596415782857
"lambda2",-0.00175785747514766,-0.000543388385712454,0.0308473611766598,-0.0261335148973265,-0.0455540328216011,-0.00738360259655196,-0.00635753811405481,0.0015130477077682,0.000461313097797109,-0.00218960042816098,-0.000184799100150908,-1.12784561231762e-16,0.00103351724940404,-0.00148735432411246,-0.0100516695395427,0.0217735829497714,0.0136076036377818,0.0258557419583242,-0.000276891541547,0.0214433310052354,0.0257990028229452,0.109652892047787,0.0307378790479935,0.0316917347294538,0.0394254326485174,0.022720461222981,0.0154001274489636,0.00401142050863606,0.0151113343206629,0.0531558467856221,0.0353671040498269,0.0928301279440841,-0.562603420101032,0.102890057424269,-0.636353051839002,6.36823703366386,0.0794917803746014,-6.39167149981894,5.43798056884457,71.365388951325,33.4820952273764,10.5388049288589,10.0524724289448,4.37464050426891,4.54929036279373,15.7573479635404,52.9223110380026,-0.0210492118842749,0.0106814116400299,0.00606866709986998,-0.00293631277119574,-0.115393078763079,-0.166894110961544,-0.114944130191605,0.213779055691786,0.200935212028757,0.0125849042287914,0.0240599929032107,-0.00790621147630992,0.00777475098102987,0.0131286364017578,0.0204441453239468,-0.00771616998483989,0.0102222822370039,0.0105789793087275,0.025487697711639,-0.00641731445805975,0.0104022077692955,0.00466962310734008,0.0211696749055962,0.0038197899955646,0.00339056104359627,0.00674439566212341,-0.0100775503676396,0.0303401043273042,-0.00415464318017561,-0.00256149421385489,-0.0116741628303119,0.0155301005638877,0.0242627560557671,0.0126926758113945,-0.0172062728260757,-0.00331448768404622,0.00387859211932299,0.00196327078671089,0.0239042375357061,0.0180214546246367,0.0221906831378931,0.00601269910478957,0.0116615034957047,0.0304622592565505,0.0385754684292767,0.0211186839326811,0.0268540416919537,-0.00411605497316229,0.000250164784838821,0.00591403454226054
"lambda3",-0.0194055671396749,-0.0111329133591513,0.0952122174651809,-0.000703147323799425,-0.0534109722078629,0.00127003950444664,-0.0208300141497511,-0.0253328901644728,-0.00241386108340306,0.000803287589353397,-0.0179000481546933,-7.75393858468363e-17,-0.00266027474338889,-0.00836090522373903,0.0339349256649225,0.0279283543541453,0.025614072780526,0.0829989201926576,-0.000813345945152181,0.0201151846900029,0.075272795116621,0.132969493123246,0.0192909965375769,0.0410517524827396,0.0649020171440858,0.0160437674710144,0.0204580765288764,0.0107290097012143,0.018285903407328,0.078999628457385,0.062335781394336,0.0619222688271201,0.102890057424269,-0.276454691131589,-0.190319986424503,14.433718390073,-0.111461784791942,-3.000132717098,-6.56665592124763,27.2973108281398,43.9906455777354,6.84366796654882,8.00127668410447,5.29415327794163,21.4594925916498,23.5469059524782,49.2031362864308,0.029574439490509,0.0162184633828809,0.0141697482789439,-0.00708942881663015,-0.0233226118724188,-0.0104521721500996,0.0064776834729557,0.0533839803601364,0.0355196943942599,0.0169901443512788,0.0250256484956591,-0.0126376421711095,-0.00259954840308388,0.00145152874930353,0.0220872861836785,-0.00220608288431305,-0.00046404365163929,0.00139372266491941,0.029220706162937,-0.00685946615584507,-0.00139404451959249,0.000466242707558386,0.013735721791988,0.00694836371992948,-0.00237523241032447,0.000487684411230017,0.00190022892509704,0.00346643007207249,0.00176571805664601,-3.34638744750038e-05,-0.00138370688528719,-0.00101913896747279,0.0115461498319409,0.00366158212825876,-0.00469273645932871,0.000342331164729682,0.00117671214890188,0.000448682641467879,0.0330828641684344,0.0208516327419999,0.00709349573259755,0.00131247699239245,0.0172149615582561,0.0396276768919701,0.0225557962398475,0.00106656882750208,0.0191112190369907,-0.00364504460361835,0.00101009811737496,0.00134569378685289
"gamma_USOCINTURON",0.684248831434796,0.51288815807285,-2.66158418345503,-10.0755745448542,1.17613265538098,0.0528185270875002,0.332008539754578,1.07952709134789,0.00530398713035165,0.157464185993475,0.521480632149159,3.22701972768681e-16,0.130344799721721,0.382543355992752,-1.69410318114776,-0.531684538109867,-0.435709243251521,-2.30825404405492,-0.057972853077847,-0.311350087426428,-0.55842075487037,-0.539790748870116,-0.375881687796228,-0.774198450810611,-0.948652373961063,-0.1145715310214,-0.554287402612691,-0.596369311593758,-0.551911713348163,-2.72999622266384,-0.903853666416153,-0.296768740680864,-0.636353051839002,-0.190319986424503,-719.00285976588,-486.129185822052,-74.6285133523221,8.08411076187881,442.282187482306,38.190475162692,-387.073830588096,-38.5378819562499,-137.891735285386,-73.7866848268834,-244.604654353118,-679.418278096299,1018.03387546375,-9.15949235718477,-6.07876306807474,-6.17138791411547,1.88375173728599,-17.4806733359266,-32.5733428516957,10.265659086328,15.2315590402373,41.6003119397837,-3.23774787772857,2.09020910591417,3.64484575754595,2.83655422705791,2.69116633762193,2.16092405075757,2.20370665199938,2.93654009254158,2.33675040613424,2.21599727106745,1.21923846544234,2.53038152554045,2.10144295288233,2.92449540836669,1.51317448010278,2.13915305001212,1.57756678202029,15.1674383137936,11.4539029784083,2.28202589871491,2.76539018095126,13.7267553963637,11.5987354497336,0.112449256804411,2.32269835985548,5.89432795652186,7.26529835424718,4.76307579368629,0.513422415762155,5.65583815279643,8.88703707329179,15.2901282315353,12.9581926036299,1.54535414761914,5.21011051028227,16.4720833012017,28.6104677240103,1.96940243437594,2.82655937169059,1.15476912703536,1.77713696351045
"gamma_USODISPMOB",8.56307081056585,9.39109874765467,-34.8817044107181,-56.9306466339501,28.5717775942235,1.14182757840183,10.6034591534303,5.18237647376105,0.884811814486152,2.77724487258851,4.90101409717559,7.57677189616402e-17,2.96676247451773,6.42433625699375,-14.8092793916602,-9.32868091230965,-10.743887790905,-32.6585594927152,-1.34715455771506,-7.04676498611549,-16.7214592970237,-9.33713817000715,-3.86678593377849,-9.46511289112141,-6.60306215642696,-1.70613842535484,-5.89881904467789,-7.34761386250236,-10.4776835772763,-25.9150524314218,-35.7835471922952,0.380176361748465,6.36823703366386,14.433718390073,-486.129185822052,-11143.5512753723,-289.458235671336,161.241875131662,7915.81074539027,-38.27822504722,-5248.91021686743,-409.4655718638,-663.0799041537,-1504.17288661271,-5108.52928719674,-6319.40885771788,5807.11442104498,-7.32306372858836,-6.17187522037702,-5.65514357011061,-4.43025229382411,-4.0011643459956,-17.8950542642235,1.00995297452628,11.5755029526476,6.74162387880162,-6.41026189808339,2.11151925909334,2.76165180757854,2.24850628757439,3.15371638082169,1.62291465778067,0.277135860158831,2.32830816647758,2.52099148313633,0.659753291412037,1.00208604096439,2.54316869703479,2.1884332339032,1.0133521410382,1.61012161987112,2.0495540864586,1.52340250107562,2.76292285123,2.04507981257222,1.1559321202023,1.52459708930547,3.49780725021297,1.50287915943793,1.05336416282907,2.38954315368099,1.4366487753685,0.901243392898682,0.471523119787281,0.171447813279841,2.00238537869327,4.40998301519478,4.79454634500327,4.17526584547399,0.171242741682494,2.15163688181515,5.73539254893115,8.17342930622417,1.74873900791927,1.62117619054163,2.10018958562689,1.88014770476816
"gamma_ADULTO40",0.769537139472902,0.399498945084939,-2.74797803612334,-6.38121354770456,0.82165456525272,-0.00854085356271916,0.391163528386599,1.19587800303127,-0.000249192650381699,0.353541233761066,0.416245207638994,-1.97093730182338e-16,0.254205840783916,0.145293084806704,-1.81789112285083,-0.496489839407615,-0.433302146698012,-1.64822316394095,-1.42756459644345e-10,-0.418938432113224,-1.22834445950877,-0.859226602019336,-2.30205131852955e-11,-2.3081429142791,-1.70869456150329e-11,-0.173055064169901,0.0291624517721668,-0.689879754946581,-0.338424773847139,-2.23860113322045,-0.825911219451673,0.299592873041406,0.0794917803746014,-0.111461784791942,-74.6285133523221,-289.458235671336,-142.289455932635,73.0276186959418,714.247994894329,-91.1251854226874,-474.566995423902,-2.57519093879853e-09,12.5096893792483,-70.5836585399952,-498.967725331559,-390.20995806368,1200.17942259223,0.780056296726738,0.6662876104128,1.05199153768557,-0.64271414741393,-0.771267243870764,-7.19619798045667,1.46546392265844,7.88938197243989,14.4103448461514,-0.000745333290470035,-1.89367216092086,-1.30815739970432,-0.326206867704169,-0.321708008382701,-1.94218242515655,-1.1048345688089,-0.262714277626093,-0.265240973445149,-2.12105325786492,-0.952604347996376,-0.390392847160004,-0.266794976741746,-1.24102033246892,-1.12449810399033,-0.594141818474866,-0.299328161316616,3.69365132011002,1.67158208707822,0.843366078293349,0.35787310085274,4.13129381759917,1.6918269613948,0.531700916359096,0.482253780240744,1.36993829358585,1.18772804177868,0.71730297671497,0.106918167465436,2.92183513033211,3.30804234625522,4.40255555409349,2.94417908151448,0.922860281891759,2.45850932744651,6.07443816639209,7.37372176292597,-1.7749865699716,-0.931208265062143,-0.0691601048418223,-0.36660679036744
"gamma_EXP_1",-3.27240760302456,-0.615427375997398,9.14350259495304,30.7082029094892,-17.2828149990992,0.39548648307043,-0.915467195335659,-4.77148332088312,-0.0152931227677031,0.0470311673860953,-3.30289682928396,-3.33727754426014e-17,-0.166914290674065,-0.448250524362304,5.33920915223964,0.944978780697927,2.86663372787015,6.18670102410346,1.28857275869299,0.291155248963704,-0.933437063109128,1.40549457859975,1.21000321062304,2.08949783426639,3.92665215109366,7.98917234341672,-4.81988805128753e-11,7.44054332586543e-11,1.21665781505957e-11,3.51593134974335,0.604278083123678,-2.36070293098366,-6.39167149981894,-3.000132717098,8.08411076187881,161.241875131662,73.0276186959418,-2759.19410389683,-2678.92751737963,742.455153147311,682.798093821291,177.422697109517,7.84706254120147e-10,65.4927785028064,-329.549710178557,2238.82057961085,-3489.06121422973,0.929995104851588,0.275634896999997,-0.160180189512742,-3.82165669345319,-6.29790431495548,-8.75143236188488,-7.44868649129028,2.48042102376419,-1.48393498345156,1.03450529363173,-0.641311606387615,-0.637262745869174,0.442775188811483,-0.123842957726893,-0.530782914172362,-0.06292495258999,-0.242014201571676,-0.076576468923012,-0.566915217001547,0.486442247233208,-0.436275423925263,-0.126173843473191,-0.186030186287536,-0.550523632802092,-0.0229219669452865,-0.108235367902698,1.71729134930864,1.03483738669253,0.894811723441898,0.914662482951962,2.01955318476074,0.84141893727066,1.44484135679623,1.05594260826251,0.445900290493739,0.76540141077369,0.527234072840226,0.0746744037751875,0.561102893491481,1.07543562145557,0.916862323754202,0.399575984576371,0.140461412259721,0.761929675952085,1.13182127164361,0.935490845939638,-0.384024481746681,-0.373134639660045,-0.213366691513376,-0.129538451314123
