"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"zeta_OmLmVel",0.907775224026098,0.249364622182284,3.64035289401445,0.464840685455182,1.95287386072324
"zeta_IgPare",1.3743134379869,0.427409048245902,3.21545237197743,0.813926439678712,1.68849833472592
"zeta_UsoCel",0.722567166487011,0.144646873897719,4.99538736660111,0.163238008570409,4.4264639884733
"zeta_PasoPeaton",1.31589065079075,0.274015132028855,4.80225541212876,0.364176860854275,3.61332855608665
"zeta_UsoDirec",1.40493013788708,0.253356998005423,5.54525885982044,0.328481625967514,4.27704330112524
"zeta_UsoPito",2.42418895463414,0.247160240118875,9.80816717716489,0.293769426296484,8.25201242074644
"tau_FRbr_1",-2.25345508643471,0.61222667075806,-3.68075288788787,0.801810845511362,-2.81045722822263
"tau_FRbr_2",3.2645732198411,0.579436292544919,5.63405030344733,0.751536693782976,4.34386404129966
"tau_FRbr_3",4.28767493597047,0.62334130393562,6.87853493567516,0.810419158639116,5.29068802268999
"tau_FRbr_4",8.65374313929072,1.01115026361003,8.55831566358389,1.10066040403049,7.86231893834073
"tau_EnfCond_1",-1.5026094416992,0.430570522277583,-3.48981029576959,0.536736573588168,-2.79952869925376
"tau_EnfCond_2",2.91403911394484,0.459853454232594,6.33688643006457,0.630897443432379,4.61887925570137
"tau_EnfCond_3",4.02408345865592,0.50686068262646,7.93922984478466,0.662877538902883,6.07062877000796
"tau_EnfCond_4",6.59415734160076,0.703091119147847,9.37880903629239,0.851057420543351,7.74819322695144
"tau_AFrSem_1",-2.4374565389388,0.723278250405328,-3.37001221531664,0.879544505679544,-2.7712714060508
"tau_AFrSem_2",5.09254078055275,0.883978355228092,5.76093379485375,1.17611265806155,4.32997701848239
"tau_AFrSem_3",5.88905600098834,0.940866786980811,6.25918151483058,1.27738250714905,4.61025258137592
"tau_AFrSem_4",11.2353073190691,1.55666597147884,7.21754539825619,2.10279054689954,5.34304633223457
"tau_CulFr_1",-2.56485669022207,0.31367825947632,-8.17671168701347,0.364010685783634,-7.04610273926576
"tau_CulFr_2",-0.0181437279827047,0.254247578922966,-0.0713624415208374,0.315468782617556,-0.0575135448653897
"tau_CulFr_3",1.08462428810936,0.262982260008178,4.12432491862999,0.320567736440742,3.3834480667079
"tau_CulFr_4",4.24347094401796,0.417377248347727,10.166991518624,0.41985814297219,10.1069159073069
"tau_OmLmVel_1",-1.1528031356367,0.451710434044251,-2.55208436368279,0.567247267917177,-2.03227622385837
"tau_OmLmVel_2",3.55111282773589,0.524648414911553,6.76855724101358,0.721117959323972,4.92445484378861
"tau_OmLmVel_3",4.39687121893861,0.567691256210067,7.74518044947939,0.712703459761397,6.16928563867308
"tau_OmLmVel_4",5.95153140173291,0.695390345662385,8.55854763997888,0.857025531088411,6.94440385477728
"tau_IgPare_1",-1.41643404709866,0.67135545464555,-2.10981237628654,0.858532076395755,-1.6498324128378
"tau_IgPare_2",5.45939069092347,0.919762368204991,5.9356534683823,1.30800318080455,4.17383594401155
"tau_IgPare_3",6.21618124749269,0.978468243653195,6.35297189031301,1.317206032093,4.71921711261478
"tau_IgPare_4",8.80192261993764,1.25271302766626,7.02628808477803,1.67951836404033,5.24074211297298
"tau_UsoCel_1",-4.1796590872494,0.979649280822497,-4.26648512796358,0.981197337658709,-4.25975379960032
"tau_UsoCel_2",-2.13762427491363,0.924623578779093,-2.31188596524461,0.925687010633777,-2.30923006411216
"tau_UsoCel_3",-1.2483853957156,0.910042822918301,-1.37178752941792,0.904442793767548,-1.38028121216526
"tau_UsoCel_4",1.4709062879896,0.948863833386238,1.550176364864,0.871442673699792,1.68789793337148
"tau_PasoPeaton_1",-7.30992083470927,1.77459133268251,-4.11921364659178,1.79449469194761,-4.07352602797372
"tau_PasoPeaton_2",-5.5599944869211,1.68541331902458,-3.29889079679215,1.66112937812507,-3.34711706393196
"tau_PasoPeaton_3",-4.60053136155037,1.64345791438656,-2.79929976988037,1.59121462562862,-2.89120731261057
"tau_PasoPeaton_4",-2.45789442525419,1.56526515582146,-1.57027351954581,1.45947611043742,-1.68409363310341
"tau_UsoDirec_1",-9.39343200929512,1.83237304360064,-5.12637535358898,1.61581175773844,-5.81344452056877
"tau_UsoDirec_2",-7.47273444122281,1.74823889526411,-4.27443552564016,1.48128589678169,-5.04476175561951
"tau_UsoDirec_3",-6.62019300953505,1.71545614544169,-3.85914441889187,1.45217755939796,-4.55880409850129
"tau_UsoDirec_4",-4.07267298883365,1.62182315387558,-2.51116959275209,1.29020396262112,-3.15661175040867
"tau_UsoPito_1",-1.7221822240294,0.330853519143519,-5.20527098665179,0.411818319367938,-4.18189804346884
"tau_UsoPito_2",1.87164100375286,0.320958648124293,5.83140854652423,0.409494034869875,4.57061848128658
"tau_UsoPito_3",2.53579298679159,0.340448325078322,7.44839319214807,0.41358885849526,6.13119269222445
"tau_UsoPito_4",4.40490358230092,0.448035618203191,9.8315924076894,0.49796707669485,8.84577271962943
