"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
1.89917315121372,0.77821897080473,-0.899011298828894,0.119653357022407,-0.964853070009756,-0.552357980963207,-0.799323897928018,0.128214673631318,-0.099301301730632,3.9133021650829,2.93200092057319,-1.34219355075004,-0.38811657136574,-1.09744298020042,1.11428727738078,11.6280938632296,-6.80645597840498,3.61789850012463,-0.642211323403115,-0.248133402505817,-0.583415251802437,-0.0393796893909931,0.0403955047965591,2.11244989305605,-0.408621694882671,-1.40409644367265,0.928212593447036,0.811051140339358,0.734304327553904,0.853680060451978,0.407835048269631,4.20771080441617,3.30195212044184,4.99952383733967,1.98907462108498,1.44289465791322,2.26804480033968,0.739492221261,0.525045171739418,0.620570937599063,2.35140029717151,-4.82767168689891,0.189539003573493,1.21179977401193,5.43817445981096,-3.62730040756768,0.560364666522413,1.6663080922742,4.21603728130737,-5.45370059254958,1.14967817672185,1.94715263452294,6.92781780750927,-3.89433979707961,-1.37766592779717,-0.222561401047862,2.87335029979514,-4.2437965009351,0.650234090221126,1.6831048485609,3.33267558418078,-6.26381332317254,1.1167335545061,1.95825414150861,5.13049479398778,-2.58056927007054,-0.418583630114198,0.525974878401634,3.25529643770649,-2.78492631992504,-1.35596914550889,-0.569355823763251,1.09581537569544,-4.39188081873427,-2.78546482654694,-2.07426494629785,-0.024611979048765,-3.23509899311853,0.288600299296117,0.965793290635164,2.72753172124485,-3168.59183114997
1.85939616625183,0.772129858693065,-0.895761351775742,0.11754360329102,-0.983095070520885,-0.720982474397884,-0.594995714122469,0.135425404413503,-0.0492363509703553,4.34815937846811,3.24707051301548,-1.26403474532424,-0.541094777431969,-1.13392195159918,1.24118157055004,12.2095743941543,-7.096020142119,3.94670362823096,-0.621167244609561,-0.240407620054866,-0.647118345044678,-0.0351352248286228,0.0154691142388915,2.16707782231148,-0.439787169432869,-1.30622317968816,1.02814652503676,0.812690222256827,0.708941657282753,0.835986943227625,0.401137775382178,4.20468105930944,3.37064469449508,5.14145800106917,1.96444923533943,1.4350340618917,2.2658332190224,0.689743476245874,0.520243752117808,0.616764266788435,2.36634236987708,-4.83347608061212,0.255962661714069,1.38734038806221,5.55908330905131,-3.63195181688935,0.656194672573031,1.83443314468428,4.32759458775329,-5.36831414235735,1.3636056635466,2.0855380196833,7.15586715946236,-3.9154007434198,-1.2660101688334,-0.0540137306581583,2.96219191558895,-4.25996429535415,0.843742243434947,1.84606596092788,3.57640557610727,-6.27922111441048,1.24836220463792,2.14417364165937,5.39081583165182,-2.48957863591388,-0.363594205407062,0.550788499634152,3.3191730607178,-2.82439040686863,-1.38833998092973,-0.554461063067884,1.2042165685556,-4.57894626839742,-2.74315074588786,-2.00478681852596,-0.011905891060332,-3.19586494954958,0.279737946185792,0.995610550693092,2.88080568105025,-3167.99493826056
1.84048555577383,0.788619962408504,-0.891601540286947,0.117573347455342,-0.989037423005146,-0.784615260144913,-0.53231058353248,0.121706621822208,-0.027549177913631,4.49137061395113,3.33463589299999,-1.25605032396088,-0.556499163186253,-1.12546788152716,1.25862671931367,12.3945786485051,-7.19197185330431,4.03157970098333,-0.609300954948022,-0.238913370262856,-0.662523349984228,-0.03158637680007,0.0157053752247021,2.18552010688194,-0.430373280413842,-1.26423406656246,1.06049010865073,0.827458546055339,0.710130188180936,0.836054579083662,0.408090772443511,4.26619034607709,3.39811863984147,5.1530305198154,1.95144585642969,1.43323321807482,2.26296381054973,0.684371405613611,0.506638798996698,0.616806664868538,2.37479259683469,-4.80390547591904,0.327848105501932,1.3943985075143,5.59085482128262,-3.63456864205405,0.69441513816765,1.87558196501972,4.38075762124287,-5.35707894908762,1.39546501006787,2.16069335218288,7.23686322877223,-3.85870074904014,-1.26334936461002,-0.0527444518890816,2.99680435178522,-4.24475456624153,0.886363486344946,1.87612511013643,3.64128635532472,-6.25706727293217,1.30914052168734,2.21676768928721,5.47521022944489,-2.49003060079497,-0.332833764394516,0.595240593415986,3.31815683289276,-2.79887496193039,-1.37564724249879,-0.558679095815256,1.16337146922708,-4.60317956559712,-2.75013725788825,-1.99732179771905,-0.00844104443337113,-3.19028076802423,0.280127210531648,1.00723467296422,2.92514961565225,-3167.25287098904
1.90542463699525,0.76656786094867,-0.836000682612218,0.120067991739868,-1.014154135354,-0.90379916812415,-0.612843203790649,0.0379828337822773,0.0259533279099666,4.93617444926843,3.63240605812049,-1.29679144619058,-0.392802452541134,-1.0047191920243,1.20326037968634,13.0415621511495,-7.5304720455556,4.25559269474692,-0.579523631347812,-0.246730351664245,-0.660692179110394,-0.075732429266401,0.0262233877918401,2.22539345417954,-0.475083118182819,-1.17040817539431,1.03253602383594,0.915186990609255,0.762455988444469,0.892279992726656,0.426263400379066,4.32466546892586,3.48702744892972,5.20707650500617,1.89792332317933,1.41855454430323,2.23309499978604,0.662253833880054,0.454061753263355,0.657202605236345,2.420621688162,-4.80579306580323,0.358035792779007,1.52228071610093,5.73007724117933,-3.61462823200931,0.795984460476395,1.92406146324188,4.65483039241238,-5.28876297326799,1.63086622649089,2.25133546004424,7.55345090973161,-3.67296590531944,-1.21505875013617,-0.0109933274377014,3.04143771231483,-4.09262477633374,0.947580027350845,1.86414964237825,3.76654782982186,-6.07062770597959,1.57559067964186,2.55165412699393,5.76790571416795,-2.46680150268143,-0.268922344310733,0.632468090220081,3.27334460354296,-2.65303622720861,-1.2626410464146,-0.498237670572307,1.18554870942551,-4.45425863373665,-2.83063958617001,-2.07182897055122,-0.0983440050186593,-3.20388006111336,0.370154111385692,1.13500552425063,2.98666708416405,-3166.12893469506
1.93170643924391,0.779890176269823,-0.816566594421407,0.117574958958571,-1.00273256117176,-0.916972568792546,-0.688812470907253,0.0315845641998028,0.00601947727660786,5.0671974441527,3.74131725365871,-1.32620990706086,-0.343047125760899,-0.970221639837269,1.16491959187076,13.2590300732594,-7.63123453944704,4.33042244823638,-0.571367961689299,-0.239830880995973,-0.656908005915287,-0.0684414593158749,0.0390102905921157,2.24829321392482,-0.458218501649043,-1.15722380158323,1.00257085171803,0.934384721659208,0.780396114938825,0.904160935363917,0.432699607840192,4.35616334246096,3.48970768249678,5.23171764388492,1.89099613167707,1.39787376595874,2.21042016901371,0.64874125113921,0.438991670689937,0.656632183527472,2.42271502632141,-4.79884545731559,0.439030358885786,1.51955816241292,5.78796813235392,-3.61977334670511,0.816483754543128,1.95866252164843,4.74277818497106,-5.27077936149458,1.63929989881908,2.34272009186783,7.66053643390267,-3.67649358966631,-1.16638400672354,0.0440653761257908,3.04136773358923,-4.03124827917043,0.980196702161394,1.88358262918889,3.77842252591049,-6.00649709104129,1.68920695041398,2.65439998186205,5.85994263753231,-2.43651415202295,-0.258013539853535,0.624228185368506,3.2842034639596,-2.62247368099205,-1.23176732256191,-0.468211486663656,1.22672824062558,-4.41415012368193,-2.83875091979559,-2.08362718338689,-0.108439221466982,-3.19613805330551,0.381106718271638,1.15262507632505,3.01153527790351,-3165.36223106078
2.08764729614844,0.924843008094107,-0.822927660177124,0.118856809366225,-1.00288137492873,-0.915024038035615,-1.02471220826228,0.115219647871006,-0.233850538900455,5.41138725189266,4.22490019831593,-1.481764879779,-0.26823482301713,-0.950535945489277,0.949694886199082,13.9815477115612,-7.98192195255612,4.66517855511684,-0.516983605747096,-0.195455635723384,-0.692550314475172,-0.00359160160629896,0.0423447370988587,2.30187436738725,-0.36342366344076,-1.18737823679364,0.893489791069994,0.93602624637765,0.750129634515851,0.842814490682988,0.430846663101092,4.48128178826255,3.57538678899427,5.38897004879065,1.97340971920298,1.33763828935554,2.17244796676583,0.639559619090176,0.417695422983728,0.617481901702412,2.42070344624309,-4.68387040833373,0.579651008507356,1.69396068283742,6.04161136863461,-3.50230030948283,0.908412331243409,2.1383272683856,4.95672638791032,-5.23292619640428,1.81441189699863,2.52289484085869,8.02839789307245,-3.68605143027792,-1.23850150706595,-0.0172054951843818,3.06794023287478,-3.75041491997628,1.25895297766954,2.11452974610713,3.68155051575496,-5.76041799038856,2.02674795741767,3.06870375902709,6.15034301450983,-2.33428788353108,-0.168371249411119,0.748503005298036,3.45344623578905,-2.48289667813346,-1.12785949244748,-0.419193815934959,1.22003288175769,-4.39500706448964,-2.7067807415546,-1.96075991744924,-0.032899537929887,-3.03752349877294,0.366197361324911,1.1628326410742,3.06577215749492,-3164.48219667649
2.15152606465116,1.11465446181213,-0.939919914706374,0.124320333177597,-1.01896154027683,-0.977071585982574,-1.06871811276161,0.100812299277706,-0.260519680994568,5.57533785546531,4.6388474059928,-1.58339456894015,-0.222608118436296,-1.12512650951481,0.817099250612785,14.5011025289954,-8.29388035902073,4.83858698977245,-0.515933549259661,-0.216360711848733,-0.640763432545301,-0.117444132749036,0.0921719169756014,2.32294582813204,-0.251945585296357,-1.19809629271716,1.05654036094974,0.919323995102058,0.795084065900206,0.88940014454846,0.458432571155293,4.51222398189308,3.4145855261876,5.46749110864336,2.03347430018339,1.27922923010832,2.15868694728368,0.605466074006571,0.43140455117116,0.578981531412818,2.29247387234316,-4.50854338719225,0.683614008051732,1.78447662832721,6.27040581493267,-3.44534587392027,1.10302984193648,2.12502462250463,4.98908910741958,-5.20734509385875,1.91130175470524,2.61255144933447,8.27057650783115,-3.77957843488658,-1.26333312370487,-0.0583622173806413,3.10745479672465,-3.51101715645776,1.39093080501958,2.1962591926569,3.68294272531194,-5.61646662505623,2.23219052256662,3.18302055887114,6.33254653354813,-2.21963392000499,-0.0550208121144207,0.850787446842641,3.59159536065734,-2.49568373280441,-1.14025594982433,-0.424015716943999,1.28039377914534,-4.28326016827691,-2.64470222793474,-1.90632128336977,0.0679638779726363,-2.91426165763614,0.485761594973617,1.27297345313171,3.02264006880207,-3163.92812425422
2.18190808565001,1.11764802400073,-0.979054278828653,0.126995842354971,-1.03048218581448,-0.989484182288011,-1.04955265309749,0.0833364014088414,-0.23373381760535,5.61326519433798,4.75370959796179,-1.60132860207279,-0.216609156214188,-1.20050714216049,0.800463343125151,14.632636097382,-8.3744718552891,4.90084841483449,-0.515238701327112,-0.210431416449992,-0.667853316298727,-0.127028186619628,0.0963223708781637,2.32027500283572,-0.274528325932179,-1.21993817886387,1.09683074092457,0.916946445346465,0.800445700206113,0.915238313302823,0.455651424354418,4.49129632724951,3.42263310081316,5.47485984056218,2.05028134437797,1.27080959675862,2.16159928244039,0.603318902830865,0.439645024164128,0.581265399123738,2.28025391179983,-4.48840252709289,0.772668084450749,1.77333286139332,6.33961138946689,-3.36899491006061,1.09700585188473,2.15059395815083,4.96241143603901,-5.22350759286873,1.95029966271029,2.64937095321186,8.33176611229329,-3.79816401880762,-1.25553259631307,-0.0521339288436274,3.13278995651326,-3.45114775429642,1.41495897068839,2.20879429246406,3.71049867109565,-5.57679355917322,2.25983177616807,3.22997700108875,6.37381552218944,-2.19947289776667,-0.0377451600015767,0.878388278427845,3.63041037894029,-2.50033120859735,-1.13849290228718,-0.420884169523091,1.29457758452332,-4.23379261542825,-2.63349191377184,-1.9039309052507,0.0850158481946434,-2.87794407214971,0.520646141145637,1.30544505786921,3.02182657845822,-3163.14187282225
2.0383899587606,1.05332575856903,-1.09963055250023,0.117898233958957,-1.00954205213633,-0.909847913659574,-0.96514281770159,0.0264666715816028,-0.0923031456639938,5.82840111815426,5.02800161171443,-1.62172427543341,-0.257537369811472,-1.49916817970078,0.889703979872984,15.0342991316969,-8.55782390327064,5.10966329933414,-0.512679138467918,-0.172383733906843,-0.727368095984577,0.13216747060973,0.0858217429155429,2.34011222061226,-0.396691166992069,-1.39979571493189,1.10442023751507,0.925168924596409,0.880279001982253,1.01681857572739,0.455014424385047,4.55155876429343,3.30791006264121,5.57905052461605,2.04046595603095,1.2624212581447,2.14655755944022,0.601773821304511,0.431384046155233,0.591467566584235,2.30691819556129,-4.37686295646736,0.900081220631995,1.97227732200853,6.56470436901221,-3.22429101366574,1.18760108552651,2.19857815823124,4.76140086348459,-5.26556048617372,2.13862489100284,2.94752654384976,8.52062941997642,-3.70961597158336,-1.15025758347214,0.0426603892867878,3.30496362276576,-3.36208999406096,1.42665858630049,2.27553498535811,3.93513974885644,-5.45368926585479,2.4317032394421,3.36725756578305,6.47944829142078,-2.20219273351787,-0.0682231255593903,0.865765329473798,3.67533667252084,-2.45784764707094,-1.11326684432804,-0.406050090590964,1.29686627790409,-4.10042393664067,-2.65489274475116,-1.95550689929457,0.109405516862677,-2.8644047745854,0.544060242875807,1.32817367241967,3.2160639751149,-3161.7512376567
1.93009085140564,0.802008269671795,-1.27374410405181,0.124541112450071,-1.03370658386505,-0.748868397860117,-0.912219461604054,0.145847120574348,-0.0832567784436771,6.25052763094869,5.18864958968092,-1.56242921379229,-0.35720470498904,-1.65425979508275,1.14067608042131,15.5112529312958,-8.76710319349425,5.26238004906805,-0.496532119263314,-0.195725366416983,-0.704030154527492,-0.103674240760977,0.136650544223361,2.33563064961101,-0.369399785229237,-1.54299774601762,1.07552827409998,1.02170172436759,0.894039479557014,1.03081606002721,0.456014507551696,4.5462677827366,3.09944348400667,5.70576339789051,1.94586840188486,1.32240235610223,2.14474124116893,0.60663163400031,0.420854867306685,0.583284269871134,2.36302998506961,-4.43517181766337,1.14472720861761,2.09754995190104,6.81268908436029,-3.08204524326861,1.14173512639407,2.29360372971345,4.58148136016813,-5.26758566429113,2.41188087458311,3.33346749291788,8.76443690045042,-3.41700001910416,-1.03540532532851,0.100904725635084,3.41909431846409,-3.38587749999835,1.45026059759552,2.38944384549375,4.24094223434407,-5.28264950489791,2.61738464456042,3.53283214635465,6.62897156653658,-2.15176443638435,-0.0729159177916445,0.829959247077356,3.53207230932651,-2.38767637947182,-1.06190934307734,-0.361269898892259,1.31774165295668,-4.26053096515536,-2.62956962332344,-1.93085946893938,0.19072262513313,-2.91206452640663,0.61777967629901,1.39758547748463,3.40351167089935,-3160.61139456175
1.91756190484381,0.786946050147755,-1.31709456562371,0.125905096598372,-1.03415536009013,-0.718739069247516,-0.903015213509369,0.179861462506262,-0.0745940911363689,6.36695478949326,5.20600703721463,-1.54371414896305,-0.366080467463836,-1.63595004650139,1.20227662727738,15.6207848819722,-8.82684757242836,5.29228735436221,-0.492660415735256,-0.193413954891123,-0.697175423514339,-0.102472950519123,0.143029775649059,2.3417114440776,-0.348702593907197,-1.53723350890173,1.08412834994392,1.0261759430233,0.869841522036347,1.02811103634699,0.458892461828539,4.54429704617908,3.13790530331549,5.67683472964356,1.93066988722814,1.32667430908679,2.13805986458015,0.610302002437434,0.421878750808447,0.585137682462826,2.36563594226256,-4.45961338261917,1.15782735535328,2.1273166984466,6.85384449039192,-2.99742664426317,1.18474727242104,2.259777369806,4.5825615501517,-5.29255453284553,2.43730839314304,3.42014166707356,8.82747568570115,-3.38331813628322,-0.986594247125645,0.139032264707683,3.40145986749076,-3.38889693435876,1.49677130584685,2.42181942762954,4.29526142502068,-5.23524765785425,2.65046545615513,3.57191950504616,6.6663911541845,-2.15958833682962,-0.0707351709467717,0.836723948383163,3.5026719603899,-2.40034912525525,-1.06761717861417,-0.359925534625683,1.32297513966037,-4.3020202908692,-2.62354393291165,-1.93068396634456,0.195706877048555,-2.90806359234716,0.64569277929354,1.41896469326099,3.40895491901771,-3159.81658547911
2.05674536926403,0.773203752944956,-1.4925644260477,0.15123793045927,-1.0845323076555,-0.632365915421162,-0.815339670303884,0.301265728474228,0.0856115845622108,6.90238578958474,5.33206641187136,-1.43661570839508,-0.330403424087228,-1.33724376902664,1.46347621741368,16.1202238302209,-9.1708722271747,5.50613738145901,-0.48272357568972,-0.204771393270601,-0.742011722348191,0.158547229765331,0.0904253227616692,2.30594484471216,-0.417911200447092,-1.38039513747992,1.12306797968772,0.948037226998213,0.767301419291571,0.921901857413311,0.435771888021094,4.72787437007715,3.05380680526646,5.67290776770649,1.90565597086822,1.35965547549745,2.12624180633609,0.628416359943293,0.473839062309327,0.623938612338945,2.31127650218371,-4.4568506659583,1.28442467974808,2.11498106838351,6.96838466758769,-2.91296687518844,1.19431991488026,2.3636800151985,4.80973576134101,-5.23196302916066,2.6563524410798,3.4942903017002,9.13876423656874,-3.31511945814544,-0.849532043662775,0.248806982881171,3.19370853857806,-3.30623192870975,1.74178854073891,2.69444944372257,4.46242711279812,-4.92089514550026,2.81777971520075,3.75083636197181,6.86270933503177,-2.20084284578407,-0.115464328908655,0.763445361342661,3.48665405145425,-2.51300393287047,-1.17903962126798,-0.415616384686653,1.300081202167,-4.37633963142426,-2.65051738946753,-1.9623944986107,0.193060745021867,-2.79213878103168,0.770205767685137,1.5228211679904,3.28746954610868,-3159.45389551986
2.08999900046106,0.918987325494766,-1.49894917145478,0.158683743995079,-1.10118193582237,-0.582786962247499,-0.703704470776993,0.351187948876673,0.27261509747089,7.25553775577475,5.62955821168913,-1.36422246326932,-0.347194358973558,-1.07948266768979,1.55243114441768,16.6412544226368,-9.40143277443091,5.87358205587442,-0.461241630382078,-0.185541553289619,-0.73291266455975,0.0790779688974951,0.0612510205308729,2.36403430925454,-0.511638474480347,-1.24864653173325,1.04325278476855,0.879131793223424,0.722867400755127,0.928487820974808,0.427947366839473,4.66528799423776,3.2138069744665,5.86166143395478,1.93180027976677,1.25009061387212,1.99239615776057,0.611558851157682,0.448562319084897,0.638805251516917,2.24657766670064,-4.56002539854823,1.47000816164259,2.32030267513888,7.06874855955953,-2.86074912713834,1.37225935071306,2.54224877124436,5.0976943387831,-4.96045305771559,2.64764967094385,3.61599677160678,9.41603528879056,-3.3241562951925,-0.849304995130329,0.231202327655998,3.2186945694736,-3.13197213224827,1.88677045011101,2.88927564943046,4.57959089795093,-4.62677376486122,3.06065233535605,3.90686098097974,7.05197278111675,-2.21544183194208,-0.14620431658541,0.785846378751115,3.58324596071033,-2.52665625923789,-1.19249311764043,-0.42318055206853,1.25670170032134,-4.2448930763427,-2.68519151482534,-2.0121628627883,0.187734401838998,-2.63088292808046,0.787839727502374,1.50577269147216,3.27080797344149,-3158.87012023999
2.15561888437246,0.963239936353871,-1.38966619638632,0.156222223788897,-1.05102856872657,-0.590345001309248,-0.591768231197129,0.40920043672861,0.371093599970134,7.54870251790533,6.18344394908742,-1.29357074119434,-0.441256885196259,-0.899231230809129,1.47245349367802,17.3336416603525,-9.69076187695867,6.24917982870264,-0.429359773235254,-0.155961364506719,-0.790102322799553,-0.0400033450349443,0.129630585775612,2.43154127653402,-0.434899099383579,-1.17595089171724,0.990119220846092,0.854826205625224,0.76600627578783,0.990038276652083,0.437274237201988,4.84855101950135,3.4787025354348,5.70445646032221,2.01304377234707,1.15940322262961,1.89179282491205,0.598277400154822,0.383639262271661,0.613038461313634,2.24630834657995,-4.31780756244763,1.61563968576092,2.67377676410408,7.19280958946476,-2.86411459379529,1.52939360349467,2.86764907977677,5.48801541957073,-4.84699577660775,2.85349244566084,3.72676533986126,9.78938592039536,-3.43873142373262,-0.778684380991348,0.314208952697692,3.47261333515389,-2.85439414490313,1.98012999342475,2.92813226216798,4.69699695619744,-4.26266353281641,3.30202917567387,4.13165108516761,7.25635962797305,-2.13001970133727,-0.0760024937863402,0.861973815169949,3.66308233192327,-2.39261115552489,-1.03276904974728,-0.239613301236272,1.45169829613326,-4.11400829586116,-2.56941500088757,-1.90577082578097,0.242795561524891,-2.4793182238262,0.854716005776455,1.54871256393287,3.3160725841306,-3156.78835543745
2.18958383223157,1.02127431234728,-1.36694256026669,0.165447152474747,-1.04588223264943,-0.763248607205348,-0.54964565478948,0.442951059699365,0.283331297013332,7.88593614765146,6.96906403777785,-1.25445218684515,-0.530994181517673,-0.921873937143498,1.22107070225208,18.1988848401851,-10.1246414046572,6.4780007670399,-0.355890856749288,-0.164385660234463,-0.70207677561608,0.240372120818621,0.0832329138602675,2.39868014234484,-0.372912655512282,-1.22307061281947,1.01360526553282,0.945980956048714,0.807586896041598,0.984944373728351,0.411166439053231,4.67273558200314,3.71087254931698,5.70636658559078,2.0454633433196,1.22156961587153,1.94155734159066,0.635225405836681,0.396184717598579,0.592925378365174,2.32415657696144,-4.13897816142079,1.92788862824832,2.90759525457769,7.49126582581849,-2.90539087251458,1.88933893698754,3.08828777695704,5.98861819487969,-4.39949195020806,3.13539721890591,3.9751171376567,10.2295368348309,-3.45315792667116,-0.669727861714111,0.450648026907673,3.82275843927666,-2.5348504965422,2.17319982417171,2.96583480621405,4.7413150110097,-3.79453673176603,3.5523980302294,4.50256122011186,7.46441800737051,-1.88550464069657,0.187432972548029,1.10842733676478,3.64823062794683,-2.09031735565726,-0.765505292959014,-0.0171152297461871,1.63045331663881,-3.9828528585236,-2.28744789220534,-1.61351280382429,0.414068124814823,-2.50837270560747,1.07783333468035,1.79297350073154,3.45817588018087,-3156.49274135157
2.15985450328243,1.02778331788421,-1.44470535491924,0.161208813048853,-1.07687108552216,-0.937192130221728,-0.721303377469536,0.394728916320703,0.0891173776809868,8.18185758455584,7.47512313168294,-1.29952935101246,-0.49903939458147,-1.18589156622025,0.992981371516561,18.7350417669943,-10.4350843343066,6.65348701641753,-0.31838530336344,-0.132135525399375,-0.729208933797863,0.16700069777825,0.118212386092937,2.4013916332859,-0.417914702875708,-1.30939868009489,1.04359079259442,1.06690567320184,0.889839707244594,1.07430631757319,0.424087473799366,4.59190155584174,3.75986349596966,5.58351891725778,1.96319818479366,1.21203491687662,1.91003919071866,0.573565482093543,0.464913439617304,0.596398226147852,2.40491904640603,-3.85675676123723,1.9775821406086,2.98671114301929,7.77646444631949,-2.79343011685242,2.02866415170946,3.22654161008258,6.251560599225,-4.14521130557842,3.46879162597656,4.28467381490619,10.4878188530241,-3.25272673452452,-0.546190329277488,0.564149752380901,3.92628783848332,-2.34259176554398,2.43631269637102,3.20290033977091,4.70023473734414,-3.47640090034221,3.83876065569486,4.81663230312227,7.59144368942881,-1.70318384640712,0.34290797894686,1.24822397277577,3.76628432754195,-2.26995088686555,-0.893687115572077,-0.0962678285995916,1.60506828349522,-3.79251477387777,-2.19315093516309,-1.51939991630428,0.46742685380454,-2.5519494952458,1.16933138173629,1.8868442911169,3.81363640943019,-3153.81092199782
2.11111809659318,0.952172063860034,-1.58791804764816,0.152171530197255,-1.07735710383231,-1.1328006873465,-0.84057805738806,0.24923032793357,-0.0899757661568897,8.57522843950857,7.69477308040488,-1.45888729589813,-0.326206771705104,-1.50379656223566,0.874441716079347,19.0887446302649,-10.683837620674,6.83213751663705,-0.286372907545852,-0.116339276639518,-0.721403537352398,0.0568607521456276,0.140337587736437,2.41691235413474,-0.36357378807676,-1.22275830502838,1.03835471198101,0.895650812999307,0.907578444352653,1.09362894298138,0.4488272321862,4.51823322521454,3.65554754614334,5.59309555662342,1.8968990509029,1.21694119916936,1.91107174835517,0.638034224177436,0.438128115757164,0.600630291448517,2.36693613085006,-3.55006199319115,2.10232148886562,3.11718071304443,8.03776803772468,-2.54065052178702,2.20696746895898,3.38166009300689,6.3215730526118,-3.97079471260391,3.750048189308,4.54176837528719,10.6493042927653,-3.08332359368261,-0.456645659874716,0.623131881736272,3.78093272020519,-2.27877107189041,2.58589455809913,3.35325880406596,4.8415218575065,-3.32417303956839,4.09177198477636,5.05812644485254,7.71631905678996,-1.82191148921339,0.299359574762005,1.26740074887075,4.10746753254953,-2.2008472463686,-0.81415171181819,-0.0417818334099114,1.65585900218974,-3.8361185668476,-2.20055929485906,-1.51422480690291,0.486197275535183,-2.41356333082198,1.29348599368332,1.99964692666048,4.03977953326463,-3151.11541846941
2.10883976789324,0.888683921110369,-1.652559164684,0.154807305911479,-1.10806205510737,-1.1139218371791,-1.00908487723492,0.0401629370383641,-0.0161952922103985,9.10594611231161,7.77176978205781,-1.71844391140966,-0.367838617614437,-1.69782840577601,0.827781342549987,19.4637700855753,-10.8590412816081,7.02701058945106,-0.24375142365399,-0.0879283379445032,-0.736931553889086,0.00955965130204087,0.132637893219634,2.43433919888063,-0.370663941391154,-1.18303031953396,0.981041694615611,0.86969107377446,0.865724581131862,1.04086383574292,0.442227500698836,4.52019136327911,3.51670336857741,5.68362087540821,1.91148834429503,1.20958481248128,1.92241906390219,0.596095932940132,0.475823697246143,0.612609743776599,2.33487399768309,-3.22875782370799,2.34176244299799,3.40724775647868,8.23580516945584,-2.26034208230984,2.2646676088955,3.38529835038948,6.28985470063256,-3.80796434584461,3.99898926649559,4.80020954354045,10.8061710108829,-2.99075547651707,-0.410349731331235,0.658025284209948,3.74076481419303,-2.09930264315048,2.65089637853267,3.44332072043947,5.14831026183018,-3.17384068830649,4.30789061862875,5.2597229599058,7.91334824229911,-1.72744241631447,0.377799948745848,1.32265817668409,4.13780135489421,-2.26183257308972,-0.865922228090194,-0.083317427508261,1.64461876941714,-3.96705482908931,-2.20405354016221,-1.50487028406491,0.525073239813593,-2.22358137799715,1.34883220894994,2.03258262903086,3.93176664360417,-3149.45256962225
2.10033906229282,0.846678643199169,-1.63226191921574,0.16266163561215,-1.12590612886452,-1.03239253837529,-0.96498193048035,0.125467052240577,-0.201523085486681,9.41231397149999,8.01925775765724,-1.86210822858104,-0.381788626718274,-1.67750206563238,0.927145823601956,19.8758411428936,-11.0479519787514,7.18380362384352,-0.225608630070859,-0.0873159317285,-0.746294938630072,0.0174583823479864,0.143998291145351,2.43671482252754,-0.432948130790882,-1.12651472288769,1.06683174490618,0.862810512754511,0.828337911545883,1.02647437089124,0.438612992957329,4.58296961457744,3.40098238673365,5.67782332955957,1.9086507046306,1.20016942214594,1.89361618091413,0.593104422047844,0.487394100264131,0.646011839260955,2.26432936727957,-3.13179394029833,2.51196581488348,3.58600169997876,8.3563613456616,-2.07134946262647,2.29391222948161,3.36078359884614,6.15548079751939,-3.59891738627088,4.25528318309383,5.05571470066291,10.9782353813966,-2.89011224344774,-0.355873346619785,0.707142651916357,3.90153141353478,-1.9858015195507,2.77450560602335,3.62692001423277,5.32793154681269,-2.92947117358329,4.4493022300139,5.33354668357635,8.15966484739789,-1.74966347715033,0.355529338898295,1.27994198612492,4.09582681242728,-2.26745442518765,-0.881962046638105,-0.105450118150892,1.628164686315,-3.96025904861472,-2.27967800539795,-1.5812661056082,0.518898609219362,-2.04439259235409,1.39989473919578,2.06020785222061,3.83992715788573,-3147.91607768593
