"asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_HPICO","gamma_CSECO","gamma_EXP_2","gamma_EXP_3","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_EDUBASICA","gamma_SININFOTRF","gamma_JOVEN30","gamma_ADULTO40","gamma_LV2","gamma_LV4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
0.495162062233657,1.95840347804413,0.0788560153668217,-0.270074282040217,-0.339586680628435,-0.729191960803579,0.0764331162204643,-0.269451318549233,1.29717329743351,0.503511155272021,-0.600751613976877,-0.296275803781518,0.238785488402048,0.336202925171204,-0.374956957997107,-0.65859541354034,0.245817582814712,-0.168324050991475,0.180316487583505,-0.401920924774396,0.238957832830618,-0.221726901250174,0.574028402256739,-0.799926171135998,0.237882742934606,2.56408379352412,2.56936215336312,2.64488441000386,0.32094275168554,0.744279347986395,0.529667866136346,0.34386535706279,0.779469661132542,-0.388957841906206,2.86201629668388,2.52261640712111,3.45031378903377,0.503687838900177,2.11269368440536,3.13941106269935,0.592737551216214,-1.00863010820224,-2.14947499391717,1.72244451623343,3.49440797871824,2.01887284884536,-0.477840640961383,2.33999260419044,2.2453735080348,2.07927886460011,1.8302620454489,-4.0354971745722,0.99353184427088,1.96483826549922,6.25291935125981,-3.34155674390658,1.31413485254026,2.41360110883958,5.05977328104978,-4.63136803196852,2.56549557752738,2.56589513145732,7.93293996137083,-1.12846243132103,0.521430219275267,1.30056890785808,3.82297689166729,-2.6248190504315,2.09447223292344,3.00752989203683,3.80029413651606,-3.56047620769094,3.27280250963731,4.16369178285267,6.91803229870136,-2.15962606844063,-0.205676354299502,0.647390114918032,3.27965793389452,-5.01254341523977,-3.54558435095199,-2.71282268212878,-0.837611196223445,-11.352844372135,-9.07456773748394,-7.99345146249131,-4.85054346247724,-2.87392096921771,0.754715807835662,1.39201562870209,3.38397095541948,-3.18207810451676,0.787961604223486,3.75414568106928,7.15049865912491,-1.40275336461316,0.341764688518328,2.16868267507741,3.76421838623225,-2.8376046801148,-1.58772284145056,-0.478533038282273,0.233960598691431,-0.562487690858724,2.10542808853338,3.67767227619436,5.27376368739863,0.761526209194766,2.20152953457015,3.58674145586248,4.53780487917454,-0.933379517964887,0.159877582523602,1.22207597150458,3.57372159526832,-0.92195477911055,0.363903394368876,2.74614376323029,3.59936382946488,-5415.33452554664
0.621678849687935,2.05620700562558,0.0767638049459703,-0.251801697819441,-0.215204805165849,-0.691704685978346,0.0315975001009088,-0.224708611212,1.23951089508785,0.530516963043295,-0.523717196085149,-0.311902599523598,0.411130305353491,0.321344358966737,-0.365243659168472,-0.673588831554278,0.276054754757199,-0.144805264057025,0.159088700546249,-0.396449900561172,0.25566115996456,-0.187427482543378,0.534504342316334,-0.722353534287679,0.218253925009752,2.51467326948797,2.55400018939596,2.67520866993482,0.347470736894302,0.710123567533146,0.634148341042436,0.333243942876954,0.760821415380474,-0.414948470884062,2.91258589720368,2.4402709191291,3.43864837121579,0.512863863172089,2.12480256846223,3.21482555155006,0.619666940479372,-0.960887577146849,-2.14609006155761,1.74280739024938,3.49505413148503,1.99235039239426,-0.479123427839313,2.25637162629664,2.26669008865056,1.99729316402611,1.86726397107232,-4.33051334978991,0.655892041965854,1.64309947936048,6.13696431971216,-3.30136710820338,1.12260386770007,2.21240541182938,4.77418435652342,-4.79935678488482,2.20066315694422,2.20107364030235,7.47224867894432,-1.10155941597221,0.53827876194262,1.3252426200699,3.82517143230968,-2.72056367077364,1.9093005975504,2.88181526752514,3.69663872394415,-3.75644574302674,2.92947516755214,3.79311622447911,6.53700945233435,-2.29602812659909,-0.314900347692688,0.537628742205914,3.19572847511355,-4.87771433330645,-3.44230844602473,-2.60524298539689,-0.725097827396881,-11.2539952515244,-9.05790978924793,-7.95594915921028,-4.86603245330644,-2.9577829750026,0.607482994459407,1.24284848659947,3.17749329186829,-2.98984568890641,0.84117263183864,3.98244251941415,7.53056185707789,-1.29661860638824,0.451231013574663,2.25228183895985,3.92448415015385,-2.72386889988409,-1.5272406608039,-0.453023589958314,0.249883427000247,-0.477512818932884,2.11879064034916,3.65867586804792,5.36411179810501,0.865460641305977,2.32747352580585,3.70389084432723,4.59766512036017,-0.844914166859464,0.227956330233089,1.29041916121043,3.62280516884544,-0.90618857100906,0.388872801522367,2.77552819988372,3.63025274957323,-5413.12094954788
0.657986103388136,2.05538375862204,0.0833848065117396,-0.268006104526329,-0.193228503256416,-0.632150323027555,-0.070957117972682,-0.307332468759288,1.20750202258947,0.559597358194181,-0.467933746005022,-0.326727935072044,0.324315132437022,0.18799834730996,-0.336554416198347,-0.655096466797667,0.301232579947013,-0.136743851469383,0.0769420926572685,-0.376760669847357,0.266478065339572,-0.171620536106179,0.457186715483126,-0.681146113021792,0.221850368894574,2.38237535941593,2.51945056252239,2.64068855788711,0.381998491010222,0.699738464611214,0.673675471461679,0.423998343975377,0.763940792964362,-0.443849127858076,2.90496385854027,2.38934039408457,3.16424696672913,0.521975558532875,2.17694070442111,3.07071305198321,0.602779100423521,-0.888310647211775,-2.10687579188669,1.68934771826024,3.58318688820392,2.04085306380907,-0.467983546607248,2.34387948208876,2.24405931538555,1.96233202891761,1.78363630734837,-4.73778291256255,0.444981372328437,1.47184328012519,5.84236050115109,-3.5781976121155,0.852510424169628,1.90081332689517,4.4258240393779,-4.95298412877929,1.71408673691192,1.7145148595684,7.02358610298401,-1.06798180447642,0.544438237062771,1.33732520331621,3.823506649885,-3.05975446692717,1.76916702858623,2.74530227822813,3.58797168468025,-4.08426246982319,2.55651231423721,3.38741479883901,6.00607209505677,-2.30745982544509,-0.334929264851828,0.503896470363215,3.07303934905579,-4.66523962818848,-3.29323714486167,-2.45233654293895,-0.588365300152459,-11.0897726140056,-8.97053668083124,-7.84092898698438,-4.81157330122378,-3.09908345692504,0.478453585859522,1.12148816522945,2.94623353223549,-2.90650126810206,1.17509258914464,4.19656424101932,7.87243540531782,-1.24495057851243,0.522910948311344,2.34312642872529,4.05856186093303,-2.67883851301272,-1.49973346662005,-0.424342281526855,0.280687821126957,-0.516525583606535,2.13588701349848,3.6679193101873,5.35258255823547,0.863336359169176,2.34247369684723,3.66585149700271,4.54747514579903,-0.813249200937063,0.239285605391683,1.29688747494805,3.63741567647951,-0.820009303453627,0.443851423936959,2.75797532252262,3.60771090835421,-5410.94662620167
0.652830159565469,1.97857189762182,0.0767557277691662,-0.281360714490018,-0.306725169598248,-0.70507830268068,-0.215882483175058,-0.305820165733096,1.24048747718014,0.545803901366669,-0.577822197933803,-0.20995875636223,0.352631909980621,0.148210560946466,-0.230338443880453,-0.62636831410865,0.234330092085102,-0.188175728257938,0.120773141547026,-0.383887535296065,0.272554122140173,-0.154858188298618,0.437617650905407,-0.653564638708586,0.203496071895329,2.38502266966961,2.56351800809446,2.67511523006407,0.39027974554992,0.706378445966877,0.561487198083666,0.43492958357239,0.77227755699531,-0.460359127319537,2.8827552600285,2.41423852368411,3.04078091158069,0.51600639208168,2.19417070984184,3.03015723428181,0.640712680945404,-0.855603621692094,-2.10221741576279,1.70644533315391,3.61735718072568,2.00238238031597,-0.487748364701135,2.26313890571784,2.11084174153953,1.97960953921166,1.80201847915358,-5.00288565220054,0.29128344225914,1.31556313261103,5.48337909033074,-3.83562321357578,0.761738188543219,1.72934740786901,4.23175901317453,-5.03802531376998,1.51397569823595,1.51442051452609,6.67852099742803,-1.08617234106245,0.543247476294916,1.33762555632254,3.78642642242589,-3.3148677978056,1.65163295828286,2.57068404845743,3.43741948480259,-4.30819043118781,2.32647845373961,3.12620034703062,5.57092206832079,-2.45414096690478,-0.439059733120969,0.410282011880458,3.05494595656807,-4.57755899504799,-3.21709940431522,-2.3789739218736,-0.51419758981019,-10.9061925664844,-8.99019072901823,-7.82640675484493,-4.7902660412036,-3.32952823511441,0.309368030378368,0.939565965656392,2.8448904333476,-2.84852873361909,1.17437270270907,4.35429808466207,8.05363806563536,-1.18297674333703,0.563187156956641,2.32645318324651,4.13196603803107,-2.78865222919954,-1.5665031903281,-0.476103226766238,0.230522565331987,-0.430896025036885,2.17649670716553,3.73299873422522,5.2878725549051,0.755992779592479,2.2376727835437,3.5618657924588,4.50642229587412,-0.836888173677709,0.207689122438109,1.25745037511134,3.50434738817243,-0.827653347448513,0.43882011055653,2.72513688086071,3.52123732160214,-5410.39991904584
0.602066461774649,1.99274918036764,0.078835838341417,-0.284066933145431,-0.353747481614766,-0.800250828204643,-0.183800117705868,-0.360204152085039,1.19657226740272,0.620361261607209,-0.698776585520322,-0.234764011115193,0.354528975250832,0.122915001971805,-0.216167373072131,-0.632637012871521,0.203360628866172,-0.171277823223074,0.07940414090639,-0.391319133197196,0.271832556046006,-0.18038141111617,0.441266406141084,-0.644350100737425,0.237158994175451,2.43853103418228,2.55441453578865,2.62852819601858,0.414630585912139,0.706721176253741,0.460403293800028,0.429449428263051,0.77853036520948,-0.477049215532672,2.80731141083287,2.43469652281183,3.11059355862872,0.511180496221069,2.16004586075119,3.0366176305973,0.623469389696223,-0.846769877727736,-2.0857823822625,1.71810249829857,3.64994848862414,1.97293111786692,-0.49787169257138,2.35509132861812,2.13183336113775,1.93574589979254,1.86001835851809,-5.1042671498914,0.0480212744411705,1.06243247927854,5.15776561190432,-3.95066313795566,0.640660471504048,1.68819437323496,4.17717370682646,-5.20697827497078,1.43306713678099,1.43352124924988,6.39013061111407,-1.07846130202206,0.54980424646953,1.34674384397171,3.75252792409798,-3.40954385831714,1.47988575907972,2.38495098462458,3.26522893357502,-4.47415985291345,2.19949771434965,2.97170852094532,5.28078456578849,-2.43758068021234,-0.440486278168447,0.405926163883319,3.02287844912686,-4.53088496740031,-3.19454321611084,-2.36337776064222,-0.535459798978429,-10.8793890101721,-8.94393444975101,-7.76853303184075,-4.75050708638639,-3.44018486235965,0.1805490531204,0.817737986437688,2.78905153521131,-2.94338364632344,1.18652959291063,4.3275999696991,8.11231051707429,-1.16153366347653,0.579419584487919,2.32346938055152,4.10299250872668,-2.81532890072312,-1.60776098330541,-0.51134191958111,0.201931493845645,-0.513268801280525,2.15093158181829,3.68084144953609,5.24505135519804,0.726242461180924,2.21439802606158,3.50397753468043,4.40033920296684,-0.839860368235513,0.181163516849707,1.21587507016385,3.44066819097007,-0.899840590432269,0.354805304841792,2.71395542109963,3.53028483221623,-5409.29483811326
0.539764049237122,1.96870868775887,0.0831324293412835,-0.281232817663549,-0.36016014820191,-0.72395499555366,-0.12374500463164,-0.268759767985201,1.28255436614121,0.573958777177617,-0.684402929034927,-0.321245193135097,0.352699764545586,0.114783446737309,-0.174860241363464,-0.640840788533233,0.151660837065746,-0.173272031983399,0.0508142786618113,-0.40899832176771,0.274564616428982,-0.193422985543946,0.448057711740244,-0.62519296912505,0.194338438992185,2.50806286237679,2.56833329661511,2.64145019919873,0.404260824933158,0.704000542282887,0.569021675884637,0.438236502773593,0.792852817334251,-0.494265136380959,2.6548521549175,2.42237432015202,3.14832259554978,0.498953298980495,2.07410822457028,3.01876851635703,0.619649334654113,-0.868653893694855,-2.08822760059881,1.62758812543374,3.65458728469939,1.95303574680735,-0.487189105632253,2.34145667609705,2.20305601898731,1.96929040010801,1.87424415554044,-5.05246899577296,-0.128071040940828,0.862779672751485,4.79706422115492,-4.15281894103014,0.486359324460916,1.54496604064431,4.13656059481123,-5.61672984019039,1.23498100647163,1.23544594442119,6.01121214155224,-1.1152485558314,0.526004683496473,1.322442334878,3.78728402786943,-3.46783609777962,1.26826259787291,2.17769322824841,3.07339849822375,-4.66764007707485,2.10100279891156,2.83688465756155,5.01958511784761,-2.47284711746421,-0.452092763562006,0.398182024524953,3.0212495734075,-4.58543724354089,-3.24296109646877,-2.41611174158491,-0.587733851286004,-10.8893732946592,-8.94405585898525,-7.74906157651838,-4.7451042167666,-3.46007332170044,0.160517892955931,0.809341403150345,2.64759623208534,-3.07844357044338,1.0634157116619,4.35239424606633,8.08638459246587,-1.22886389293329,0.494808458129525,2.25678823904011,3.97525981252275,-2.78845990160649,-1.57712078189574,-0.472354056428311,0.242272251664396,-0.538390097645478,2.11596530521342,3.59910394941596,5.25794741478798,0.709845191627563,2.18324446277936,3.49140073057603,4.37219693252008,-0.931788719290238,0.0835007256009386,1.11117976677831,3.38645298629658,-0.908131809587387,0.357471716245541,2.73358821832902,3.58623863884994,-5407.40687433987
0.549109832673931,1.90689797976218,0.0909605479572808,-0.280404872051034,-0.224206943008037,-0.726166872275216,-0.00256204316961876,-0.340709707386925,1.25894845087451,0.617775610725915,-0.486609080704318,-0.217309080204379,0.357116178183138,0.139534519056129,-0.197205035526141,-0.638743725655183,0.127040946669535,-0.171686241872556,0.0701400870227087,-0.424605104892098,0.275854109881732,-0.201195069356036,0.458484181927972,-0.578224647207583,0.138636609533738,2.51317600701659,2.58011951663029,2.65261740677052,0.394216816215549,0.713590099488148,0.624691898714908,0.440715990582202,0.803651418255363,-0.509376192217676,2.6143472209668,2.37670429274118,3.15493450429481,0.484829690895404,2.06742237537663,2.98569835484445,0.621879219322051,-0.905708066274717,-2.09418818938827,1.57396428427078,3.64079479610758,1.84326661199841,-0.463484960054857,2.41025209940131,2.22237491567335,1.95037741673218,1.90593450759616,-4.9585770778564,-0.138367267043126,0.851423722651395,4.6002702536553,-4.30931972443085,0.292914048934358,1.37774760854755,3.99829901721809,-5.85086858041422,1.05278323924898,1.05325464380874,5.80157911547941,-1.14587284612837,0.488114341494905,1.28297044267003,3.86230133170942,-3.50715196695281,1.22338339213041,2.11509245769493,3.01996714016335,-4.81851793844767,2.01488462374129,2.7159811592706,4.92277121718987,-2.51072149392502,-0.492484315440926,0.361100748321734,3.00478967362493,-4.68696613067695,-3.32034709611292,-2.49662471511217,-0.67406175336647,-11.0233362896486,-8.94654479007497,-7.7436803594697,-4.76277079728356,-3.51015892747177,-0.0456890761724109,0.608369226613264,2.59449350324303,-3.22732810121767,0.936038370896134,4.33513075709268,7.98453677140063,-1.18715728916739,0.472427324708877,2.18871280528371,3.84171078916256,-2.72545629635562,-1.52366942884195,-0.426479925641915,0.28901670337894,-0.561770332102112,2.14498182356192,3.63629842018053,5.17829047067362,0.704742246184094,2.15893694603077,3.50408660286988,4.42052172829299,-0.896712398643048,0.124279949518855,1.13204176000501,3.41869227095632,-0.96426280816333,0.318034571785162,2.70166549368965,3.5514968784488,-5407.36486259886
0.531876498908587,1.89744717554119,0.0886859328131351,-0.267200404181764,-0.218126797473296,-0.688356732740788,0.00140434074499733,-0.292038348039821,1.31984632128683,0.548241418281936,-0.486251032691021,-0.2630733362821,0.317511184265382,0.162862181869526,-0.260461774822536,-0.642905119709843,0.175807011912429,-0.169204223179836,0.0827449070374007,-0.428892762910869,0.274544252253925,-0.208403242240445,0.463250992982432,-0.57604463761594,0.173943641753929,2.54665520542826,2.60789616601214,2.67944754916909,0.377343129859833,0.710951727085878,0.559694085663839,0.406340324146351,0.80667560742144,-0.515648153479359,2.58231773679986,2.34616092251045,3.09959678216214,0.469064233089052,2.10994860787027,2.96219864385856,0.617515239692839,-0.92687176836844,-2.09096679095558,1.61188967925427,3.60015431316167,1.84131557311868,-0.452172758227762,2.42315818452768,2.19579031016092,1.93106396646972,1.85663321084054,-5.01690854265825,-0.243847865805811,0.724743684156357,4.5309001167203,-4.3244709212579,0.213397793441674,1.31001358963768,3.80706638939426,-5.81911975091208,0.962268860441821,0.962744852218245,5.78620711395911,-1.16376854298004,0.472532766674992,1.26551188149549,3.86404986668558,-3.63049609148832,1.1966524878838,2.10659173593504,3.0138660816459,-4.83261843686982,1.97343528433622,2.66537384357039,4.90786999552846,-2.50993981593643,-0.503337260451931,0.352740846634447,2.95833407179048,-4.76458828163275,-3.36772957315288,-2.54661263654317,-0.722545482826356,-11.1447773578449,-8.9517380353365,-7.74242290947503,-4.75886864275901,-3.57771932863725,-0.0571119345652859,0.599719150074639,2.54086293528856,-3.27522632250439,0.91199826838949,4.29850093421174,7.89475560901822,-1.25218207162088,0.401534624716952,2.12566019221593,3.77421060518875,-2.66975848394799,-1.47969323543824,-0.387044823548959,0.323521005583249,-0.570310380769177,2.1689050652797,3.66622665065456,5.14057567635472,0.705670887632383,2.15079190511984,3.53316073556937,4.46037460308083,-0.86868760220724,0.163161597483871,1.16532108379346,3.47036453032595,-0.984618481280584,0.284805235651222,2.65693137317802,3.47969669698516,-5406.09584389584
0.547312709363076,1.82440672285819,0.091228603725367,-0.243263611371309,-0.247073854598853,-0.703365582615566,-0.0399549166346929,-0.332621107837713,1.27575439793286,0.545864439032343,-0.627521145352645,-0.243522507378617,0.307288610304739,0.269712881798997,-0.260840487968804,-0.615068620194018,0.1768614245675,-0.171963809389979,0.100763027041993,-0.43331582267131,0.276842123520033,-0.214758716671784,0.449475963957018,-0.565541837490448,0.217538109610286,2.62311309880789,2.61042775928727,2.6949723418222,0.355017948942875,0.736227976998637,0.587351938500703,0.372824988199768,0.822858320386148,-0.521673768608495,2.59142707691904,2.30842476271756,3.00011971514219,0.459939702424655,2.11439254441369,2.88843053949328,0.604853409204122,-0.939204408823488,-2.10432200921133,1.60166287146824,3.58413252930518,1.84170872995673,-0.454358064021412,2.36747854427281,2.23441054749826,2.00092314917816,1.74362281604368,-5.20503223378079,-0.341387784525385,0.61297252305251,4.55190130651811,-4.35999566755052,0.139653250828698,1.26788531371121,3.69569875290745,-5.74075977614548,0.848524044094901,0.848999399806014,5.8759592550677,-1.18706820766729,0.433868455132471,1.22349730045203,3.80033646629496,-3.67176097687102,1.212324853074,2.10386861004192,3.01458213308289,-4.87643872103031,1.8495832447818,2.53388351650342,4.91038130761796,-2.4818842630535,-0.494215369264542,0.349989780083711,2.94012018804929,-4.80251414957163,-3.38416410803919,-2.56731279633219,-0.728530424218949,-11.1498030891116,-8.9793573418518,-7.78106045226313,-4.82306719455987,-3.59513002895035,-0.088774535325591,0.568085884312543,2.5058683899511,-3.35564953410981,0.829106678849506,4.14117650903242,7.80407503186235,-1.27152807507386,0.376176967087145,2.14914732016777,3.7837146764576,-2.65800491365857,-1.4821869521039,-0.390602715867179,0.3182952529885,-0.584586436456028,2.07525779310908,3.57199376706304,5.28802467944724,0.773077607195621,2.21990090341606,3.54537507655132,4.4065730125808,-0.938115163976934,0.0973677806336996,1.13238361215913,3.52505494599831,-0.888693714023678,0.359152359115302,2.66375040026412,3.45984747533527,-5405.44406833645
0.530907298863773,1.7479128813465,0.0903388619720372,-0.240066737762937,-0.243218718534119,-0.662520190839698,-0.0767179092666221,-0.329682761578595,1.25262296557121,0.518931138607063,-0.699333437568198,-0.323785761350339,0.232677345444192,0.311694703174867,-0.249399573428071,-0.592501467631539,0.186909911681383,-0.168411787997305,0.0894761643595269,-0.437168669397587,0.282149417455104,-0.219821643568926,0.450788442291715,-0.582982176085643,0.216967059627694,2.59627241666765,2.6095801293219,2.68230101153616,0.353409800735628,0.73563754608624,0.604505027570265,0.366359040300707,0.828968545362296,-0.528756066652202,2.65966762739471,2.30419679197092,2.95495672526286,0.454481072563953,2.03870071784829,2.85639620246028,0.618429007780334,-0.921698728793697,-2.10238977807405,1.60286629186516,3.55445663619833,1.85655678368589,-0.455792254730581,2.38383922687499,2.25460381983995,1.98579905083333,1.8163932645039,-5.34122373908936,-0.333412622972769,0.606933766611123,4.65681933438116,-4.38088485121589,0.110674027881718,1.24495203494613,3.75395358437679,-5.73858048641136,0.770093396353443,0.770569844298431,5.97231929351517,-1.19874629936188,0.419549338905151,1.20875670745809,3.75901780713087,-3.65269545534075,1.12233329754945,2.03497870990978,2.94843908840404,-4.89570538034316,1.76409125236936,2.44961869584592,4.86340109062885,-2.55014324273431,-0.532829736621416,0.308697143111145,2.97475663539915,-4.75438030799776,-3.32779467880437,-2.52093407561805,-0.681333633617743,-11.0968128521422,-8.97012230679763,-7.7743381041488,-4.81860699248276,-3.59594056256609,-0.0510544188887841,0.601491178007043,2.46880463483268,-3.37548486007965,0.784228624096409,4.00142036191787,7.75038098773454,-1.31541021888985,0.351520509118774,2.1452127871271,3.81514584088451,-2.67966948137864,-1.49593481736561,-0.401576207182741,0.304864842947854,-0.612915011251096,2.0800866464684,3.58207399900076,5.34928550963194,0.727360504996681,2.18276481497571,3.50153512812342,4.377732897804,-0.918517933451682,0.117188234326338,1.15509673002601,3.53996247867559,-0.962885629369622,0.303346493852966,2.68047169121006,3.50635758029281,-5404.60148936013
0.547185206733932,1.6748512367312,0.0854880357244261,-0.245286439946685,-0.251884045567681,-0.626514984991085,-0.110911197808555,-0.265272504763925,1.19484017904807,0.517279450031769,-0.55847157750522,-0.317971200350265,0.225025538634233,0.254410948641639,-0.24335591274251,-0.550856227550695,0.167176910705431,-0.145682218206798,0.0902333588083274,-0.436156447972929,0.289776973364083,-0.231507059544696,0.447308809339928,-0.598380020406262,0.241437583552805,2.53990034617497,2.61771846127761,2.65618421623162,0.358664813862139,0.734495682804982,0.545778268977493,0.358944211488191,0.832200833639333,-0.537914313022648,2.65998476308818,2.31346385794383,2.96328852700409,0.453785926650705,1.98429068796887,2.82758571133373,0.595462120580092,-0.897868090376864,-2.08214525010767,1.61208352551239,3.4957849961679,1.88790541499281,-0.457361331485788,2.38210512203215,2.22466598775209,1.98897522356828,1.79982205189663,-5.43782844824998,-0.402191933077253,0.533625782516329,4.72116407671408,-4.42625344405911,0.0633959409905025,1.19340876976769,3.82864704194421,-5.76662103206379,0.780171464617092,0.780651728264489,6.03347584148596,-1.19083785445417,0.430912428857917,1.22073795145061,3.81153048584325,-3.67557888567145,1.03669693286143,1.93503860787672,2.85364623527603,-4.93429016520611,1.73530186951273,2.42469316866928,4.77093591085841,-2.53155880099305,-0.532016383744485,0.301253041595464,2.97194505820984,-4.69136006050215,-3.27017899189103,-2.464802584769,-0.613267801511334,-11.0979434163507,-8.91671306181237,-7.72198681633153,-4.76778603296613,-3.63345063074272,-0.0553144684880815,0.587187183220483,2.49539345698447,-3.35052884329764,0.705907761422629,3.95431975885853,7.65768030501193,-1.3946181812684,0.302136782690165,2.11681918105021,3.790098965569,-2.66232823890718,-1.49274881940086,-0.400795952181092,0.302992667138897,-0.610166094112123,2.11732993599515,3.63599836687328,5.34918148173991,0.739240639919941,2.20927484611079,3.48303331227694,4.30210860996466,-0.959597218335056,0.0702721187935392,1.11786706328799,3.44745293593081,-0.935789208713659,0.326811317911195,2.69898901415717,3.53075764188223,-5403.95783783396
0.544871095636556,1.62295904441668,0.0813845431342613,-0.252682904699536,-0.305828677737519,-0.658575691839146,-0.0994928434454516,-0.244095684120772,1.19252950784425,0.465435216786835,-0.525276359725395,-0.329508399046105,0.288172136383809,0.185151008204194,-0.242694542592765,-0.513841514579028,0.16638670328464,-0.124724984682147,0.0768375326823987,-0.437309638985354,0.29452504205172,-0.238424706612832,0.442382169218117,-0.598067623018452,0.250270510911813,2.62163275365976,2.63395474086322,2.66289146874788,0.362739292003714,0.734458280575566,0.550841635256522,0.358463892997358,0.840848546025624,-0.545363548987775,2.6016025588413,2.30307784499048,2.93914022297076,0.458328525610758,1.97805518482835,2.8165172270227,0.595089205053295,-0.890983057857204,-2.07001698545631,1.59538338272825,3.48972921540153,1.86672030804548,-0.452256687344449,2.37347882576841,2.19217095504911,1.90799708419398,1.78032803408506,-5.4556026384472,-0.455280909998865,0.475175301837724,4.67587201170573,-4.4604765104724,0.045583275856468,1.17587844957265,3.81329213748337,-5.89383795195239,0.722764782528569,0.723249504895299,5.97989403688687,-1.18337448935946,0.444725422028382,1.2361490310127,3.78982457109396,-3.76340062307897,0.981712573844143,1.90467995515603,2.8292408827801,-4.9819080981318,1.72048647016276,2.41718238818021,4.70371720055427,-2.54737181668972,-0.55150865588806,0.286301694912246,2.94545293629119,-4.67796220016002,-3.26671638295445,-2.45886031591312,-0.607113479601963,-11.0328647792815,-8.8966988069619,-7.69717336806027,-4.74715563959217,-3.68635682346767,-0.0788809540167382,0.555456408422604,2.49591003784779,-3.36946669789831,0.713769877384857,3.90427427727758,7.54612629519801,-1.39586015120986,0.292205628908951,2.0886730127942,3.76118832419581,-2.66342319705171,-1.48593164503485,-0.392665262488034,0.310008739389071,-0.61122359975432,2.09134619326085,3.59863817357375,5.36993860332815,0.720332642262303,2.20396445714643,3.49204369407861,4.31964952252899,-0.909545237898774,0.10627794517534,1.13449828948631,3.38822212852854,-0.937803678935105,0.319759673866561,2.66465279419818,3.48121737153848,-5403.22393159205
