"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_HPICO","gamma_CSECO","gamma_EXP_2","gamma_EXP_3","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_EDUBASICA","gamma_SININFOTRF","gamma_JOVEN30","gamma_ADULTO40","gamma_LV2","gamma_LV4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"b_SI_CAMFD",0.0227399200942544,NA,-0.106165482099944,-0.0153554329869451,-0.0836003196891634,0.0328527894425188,-0.033209281713825,-7.14948190075326e-06,0.0637849396533542,0.0245304816404754,1,-0.103546830110457,0.122317274296101,0.092627073667424,-0.0552452124647963,0.0848435521345597,0.0338349220606275,0.0285303346610525,0.0131485582407995,0.00705487113150146,0.0200268580455916,-0.000402659804800052,-0.00568857539207819,-0.00625784218163316,-0.00433607855025452,NA,NA,NA,0.00349007960832476,-0.00833402892425016,-0.000705720484494549,8.80202011914914e-05,0.00982623663521734,-0.0263574489488639,-4.55862731901099e-05,-0.00320676422253262,-0.00558671961894912,0.00752510493862898,-0.0077405286069474,-0.00345980717512214,-0.00480492143000006,-0.00104366792215117,-0.00639759475986361,-0.00490793456022713,-0.00949204680556637,-0.0038292477134115,-0.00149907150121067,0.00664310835976545,0.00184557878073558,-0.0136663886270337,-0.0178701462183869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0025239146248546,-0.000961268900089064,-9.23992519522574e-05,0.000872557732379066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00987725889051569,0.00825089132017321,0.00313514430385319,-0.00189397361354548,0.00564277034821444,0.00681544227448962,0.00702329765341008,0.00537389393084124,0.00429898389676466,0.0052138692583595,0.00589897014788893,0.00627238734759835,-0.00376742317555508,0.00485094066940744,0.00672301337041408,0.00631922975861219,-0.0017580394032792,0.00166134297552006,0.00379371290439294,0.00416899958479537,0.00350378945943021,-0.00182489918544576,-0.00495678200702727,-0.00541801307394937,0.00622296996293235,-0.000958497817118058,-0.0069844798028666,-0.00670471100364667
"b_SI_PANEL",0.19452784591731,NA,0.0637005159591347,-0.0380200375431455,0.0897447917629997,-0.00922191080178352,0.0942302350745888,0.0382653445932615,0.0185808363045497,-0.0231417741269691,-0.103546830110457,1,-0.0403388138306636,-0.0445383785439068,-0.0751891706957195,0.0130549905081063,-0.0372584814060383,0.0195110615652031,0.127681954381902,0.0109128085543677,0.0233071371254598,0.0127678746657899,0.00494549278523169,-0.00708122482457047,-0.00375370884032785,NA,NA,NA,-0.0019727691742413,-0.021447731682801,0.0049447949483203,0.0122728504691836,-0.00546150174373667,0.000118207381490804,0.00876611912087988,0.00435948639615472,-0.00260598819675413,0.0117511788041804,-0.00366437829190129,-0.00197033043252614,-0.00364808728217709,-0.000973189508625329,0.0126831569783982,0.0020601475206908,-0.00365633534959545,0.000372883894385705,-0.00241561913741937,0.0186142770748584,0.00881866205252744,-0.0131191481217178,-0.0234810057666059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00700282193281447,-0.0057323753574644,-0.00445290222251219,-0.00128217031053745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324494036799692,0.00296574999436167,0.000584504963613164,0.000466840954055424,0.00104359003618758,0.00260051955995268,0.00334008663464964,0.00284755458534457,0.0104114317954235,0.0125054703784762,0.0137892457269004,0.0139116675831783,-0.0177920214380576,0.00485893321744322,0.0106485350380069,0.0118102140324348,-0.00946238657354144,-0.000520077363229633,0.00430294512416496,0.00583638203120081,-0.00558308808941808,-0.0115789846022137,-0.0131733751784868,-0.00886177166796129,-1.6448840435848e-05,-0.00943395112845988,-0.0143429942313754,-0.0128185679241831
"b_SI_ZER",0.1405563731839,NA,-0.0967977092378688,0.0327257050563624,-0.136339651839635,-0.0988546846281386,0.0333173646492148,0.062374707034829,0.140435135549454,0.104064985711169,0.122317274296101,-0.0403388138306636,1,-0.0966944617425469,-0.0011502144277068,0.0213696134274405,0.0390138814375656,0.0364889832958495,-0.0540577707643494,-0.00206593205972889,-0.00135045976219852,-0.00925742774546189,-0.000721459225207569,0.00341006733199656,-0.00109010203497947,NA,NA,NA,-0.00365687442513084,-0.00184187592279915,-0.0070303026741759,-0.00667004724513125,0.00887117892362492,-0.00655612156048703,-0.005061101782361,-0.00415622949961326,-0.00214992909973581,0.00224745178691884,-0.00189916615058731,-0.00156380131524887,-0.000248643613204816,-0.00625389585424578,0.00512714089021339,-0.00512894461772227,0.00162110315499849,-0.00332059635179354,-0.00245948380310195,-0.0043601786776454,-0.00712174190924522,0.00202741022964418,0.0137124657564419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00204899948361263,-0.00151370292256464,-0.000993590364935817,-0.000272544587246389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00342055525776132,-0.0032719860399529,-0.00110975463390562,0.000549698362249993,-0.000829847350564876,-0.00226761466027968,-0.00300546988116765,-0.00266858701188425,0.000530493492992249,0.0011017462549107,0.00167656556792456,0.00193359994198318,0.00862558488534219,0.00155950503022928,-0.000170964822897505,-0.00122680846815627,0.00541529915301851,1.27101767711561e-05,-0.00232149772457101,-0.00292583901273323,0.00660462533945135,0.0083266205783402,0.00749697646480637,0.00355706492506385,0.000597597578480021,0.00619797497737011,0.00939376316603252,0.00844504451251877
"b_SI_MTRP",0.0539396435152506,NA,-0.0643435974139767,-0.138313226929648,0.0504746370965332,0.0600118162936285,0.0907761021721507,-0.0256718237231073,0.174117146921262,0.170264289897316,0.092627073667424,-0.0445383785439068,-0.0966944617425469,1,-0.0127969841594804,-0.0796145430423564,0.127244091434348,-0.0450592379599917,0.00110733443598365,-0.00454198937102045,0.00297388022474449,0.0144355583949185,-0.00413483983240119,-0.0157104074555742,-0.000410200390772385,NA,NA,NA,0.00393634773714851,0.0117842960527403,0.00989973661836414,0.0142614101207948,-0.0108253106606385,-0.000848255972181348,0.00101641303810172,-0.00062548420962021,0.00213190894506884,-0.0115771903642973,-0.00271723941531252,-0.00264449892615545,-0.000137277442648422,0.000855771400199871,0.00919704244946625,-0.00218330702377139,-0.00645292563653948,0.00262812129469654,0.00978380641271574,-0.00651351314714839,-0.0043799001978998,0.0074720832220788,0.0028599643920714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282430865203133,0.000710994523033538,-0.0004044791762543,-0.00157995646363612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00635851575884763,0.00409805700464894,-0.000761641842564028,-0.00421653334789787,0.000747170662340756,0.00215435389772328,0.00282843505947882,0.00318273909075683,-6.15442930141961e-05,-0.00157350752168959,-0.00357083726610414,-0.00456614350710497,-0.00586477968853022,-0.00733859697782582,-0.00752030268833069,-0.00648170918296983,-0.00695777691571793,-0.00695051049940485,-0.00699523182315027,-0.006141771850876,-0.0108861277488509,-0.00780611579076254,-0.00419378860070808,0.000410263988060244,-0.00902946216632727,-0.00696744292001906,-0.00337375970456274,-0.00239206565755999
"lambda1",-0.037703958475962,NA,-0.0363408181278575,0.0121102434032429,-0.116966308443102,-0.0453916100985069,0.0177601069212822,-0.0228158092843345,0.0102933053579714,0.00612237276440965,-0.0552452124647963,-0.0751891706957195,-0.0011502144277068,-0.0127969841594804,1,-0.383471988418236,-0.511042000386962,-0.552760701868732,-0.411679732174371,-0.0377873444119793,-0.232230568717156,-0.0248799351456731,0.0333907263117312,0.0765314458420656,0.00150662653840609,NA,NA,NA,-0.0550703508463629,-0.135890170887848,-0.0435021864237987,-0.0690440252218095,-0.0107958569162792,0.168508838350576,-0.0248247230275978,0.0165012516388642,0.057430706023872,0.0649400249425375,0.0546822481813812,0.03557933603313,0.0363686095219817,-0.0314549166106315,-0.0677517155768271,0.023976985500774,-0.0324580538524967,0.0431444133205223,-0.10694653854959,-0.109685579084341,-0.0390941657733631,0.116208208113478,0.17193998227053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0760150059825603,-0.0715363046281508,-0.0624960500983408,-0.0319763263440741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134103094779469,-0.0372412038173063,-0.0674308791162422,-0.0647650841005991,-0.043892584016559,-0.0418732821641639,-0.0315239420300822,-0.0186048317313184,0.0241163341529352,0.0435110239210981,0.0616332480964625,0.0692274516352164,0.0978202412196842,-0.0378838829844018,-0.0662938384480833,-0.0690627958860799,0.0548052823537687,0.00987174459480966,-0.0164157904251371,-0.0280292606872166,0.0105299463680748,0.0598252337636544,0.0824590154068934,0.0701948091625105,-0.0200146678960823,0.0483791329842937,0.0997119706901582,0.0930143180338152
"lambda2",0.0812611355773845,NA,0.109096214255471,0.0498421041777956,-0.0599871386395904,0.0680717965845248,0.00314526127609659,0.0381446618372198,-0.106152803314176,-0.0564668991419396,0.0848435521345597,0.0130549905081063,0.0213696134274405,-0.0796145430423564,-0.383471988418236,1,-0.172078102974782,0.73230089147946,-0.0457552288207072,0.0440401378783971,0.172533269909804,-0.0740583688995086,-0.0222525716952488,0.0175966552865329,0.0316484085820437,NA,NA,NA,0.0642086049960744,0.0437757519546751,0.0162610097618578,-0.0236368460250975,0.0538067031518317,-0.0702759176261186,-0.0129781955914602,-0.0124287122555815,-0.0647201159223814,-0.0428531259095122,-0.00435720903467602,0.00824836995611665,-0.00892405393084844,0.0174355987197772,-0.100601114816548,-0.00786564334858702,0.0439453754189812,-0.0378250898080476,0.0718870594956929,0.023249456357421,0.00395789750814361,-0.0801401129532048,-0.0739054735421646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143251146705444,0.00865177847408557,0.0044244474335164,-0.000939833895675308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00638656884468586,0.0476192253189999,0.0748973115792108,0.067748677094752,0.0549496142585976,0.0489231359227683,0.0375268159029339,0.0226614651350349,0.0170666561268041,0.0115924276601061,0.00346393793854849,-0.00204993962917005,0.0354562363209061,0.0554440909800903,0.0510776569541551,0.040106964845059,0.0393476545219694,0.0394172429943836,0.0395990387809059,0.0367808013878384,0.0702695507930899,0.042622376176262,0.0175314209806346,-0.0098896501855581,0.0698697632175058,0.0430020302583947,0.00407017280843712,-0.00223014057239427
"lambda3",-0.0333587018152221,NA,-0.0311961899607938,-0.0249257981335926,0.0811231774208588,0.0242162082139123,-0.11564009838499,-0.102502988380762,0.119922865552777,0.0533705242630385,0.0338349220606275,-0.0372584814060383,0.0390138814375656,0.127244091434348,-0.511042000386962,-0.172078102974782,1,0.00555482056262927,-0.0118221985761925,-0.0202401763700387,0.100286654108769,0.0149580440246368,-0.00779338540816287,-0.0768818302411763,0.00515344302795212,NA,NA,NA,0.0382979991153798,0.0262684234229453,0.0147161800964108,0.0121632756045165,0.0185253026191126,-0.0952808723449847,0.00966874436303735,-0.0310751088217923,-0.0233377069834899,-0.0348955914531159,-0.0434968796481383,-0.0329276829886195,-0.024537439022951,0.0218712300846605,0.0891019548717728,-0.0390293956308753,-0.027739780334301,-0.0302631199418452,0.0495347652818358,0.0315657620814765,0.00307989835424611,-0.0466281847692498,-0.0616583891932834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00325976839180711,-0.00217976459395623,-0.00437334269155052,-0.00587973015357645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173277039354091,0.0163185353495315,0.00727393815585101,-0.00573045364763511,0.0156476092906139,0.013847030987895,0.00795568473139479,0.00472958741067459,0.0163106069369969,0.0125216228052946,0.0060389516456102,0.00195491787063341,-0.0455828633095087,0.00520192105315312,0.0179649917656222,0.0190480509290133,-0.02822664935512,-0.01446036167535,-0.0061910035050604,-5.03591401822135e-06,-0.0158928650026145,-0.0328853183379362,-0.038725706312761,-0.0305843566926546,-0.00752732917967909,-0.0274958752326682,-0.0424936866652174,-0.0395164048859088
"lambda4",0.067099922755032,NA,0.133940274995278,-0.0246360216328154,0.0258359722733231,0.0730738873551521,0.0046496682127508,0.0431465181626639,-0.0962709503218298,-0.0515046427391347,0.0285303346610525,0.0195110615652031,0.0364889832958495,-0.0450592379599917,-0.552760701868732,0.73230089147946,0.00555482056262927,1,-0.101346497155826,0.0335098300299631,0.115094951841791,-0.0608437203822612,0.00207612788385327,0.00929366882682239,0.024451106593668,NA,NA,NA,0.025577123787674,0.00269595295516228,-0.00461293940534152,-0.0258265506430689,0.058917381156394,-0.0759140698784887,-0.0141465500042105,-0.0190915520185228,-0.0588325853211727,0.00409946615443548,-0.0108551274073589,-0.0101735771667014,-0.0109264439401024,0.00307070473925984,-0.0573810348404663,-0.0171216264822189,0.0216717181867818,-0.0309513142424843,0.0367870192700315,0.0375663380941883,-0.00851022224023711,-0.0633901537580192,-0.0640232316959535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00513420499195331,0.00862301759274174,0.00974190225902758,0.00739699756362027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0051683100127704,0.0215539641474532,0.039940978907132,0.0368003482810991,0.0304349187726399,0.0245697583742233,0.0167791453846187,0.00806146283478274,0.0198228086516153,0.0189262899446939,0.0161849075709721,0.0139763306527239,0.0157306407864204,0.0482990110140025,0.0485086563942148,0.0409071042668313,0.0238176588393762,0.0191821107870852,0.0183495810221753,0.0175800381854155,0.0507693920389043,0.027891377926317,0.00899460804349976,-0.0110154252316865,0.0522115272036377,0.0284807640405491,-0.00546044793762017,-0.00984886819322371
"lambda5",0.0176033950439282,NA,-0.105054406905255,0.0497392211253198,0.180668667669284,0.0395406482366877,0.0669449145192352,0.0756726317426178,-0.00710108950585605,0.0326975392867604,0.0131485582407995,0.127681954381902,-0.0540577707643494,0.00110733443598365,-0.411679732174371,-0.0457552288207072,-0.0118221985761925,-0.101346497155826,1,0.00875750652701126,0.0922671960461724,0.0918722504712807,-0.00265747620753539,-0.0612293589322305,-0.0265671185580385,NA,NA,NA,0.0437574951425536,0.174557834394969,0.0548249872331649,0.108827876563507,-0.0491166970765103,-0.0347101186435173,0.0376349087603298,0.0231035424935953,0.00494063070221349,-0.0458333950147892,-0.032419560627584,-0.0111646680475776,-0.0186896504831812,0.0145062652626602,0.0733089586112798,0.02007232726779,0.0323549684098127,-0.0270585054239145,0.059964434460295,0.0536368464824728,0.0398176921613001,-0.039735663216364,-0.0933763356387598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117125596915423,0.117223218679455,0.106233989299116,0.0607020896438619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0316753756631623,0.00549979435496161,0.0321747753127194,0.0428151714123971,0.0132734858962008,0.0118801101452318,0.00482831672444795,-0.00395271729563971,-0.0852245292329588,-0.108688615100102,-0.124669025957467,-0.128357504477244,-0.131161342411685,-0.0381604762909813,-0.00393029699133379,0.0128498915531708,-0.103628330127199,-0.0489308871424134,-0.0138297568810494,0.000609171728747943,-0.0866541993419018,-0.109066818109225,-0.106867016533583,-0.0618152587631736,-0.0580317857160659,-0.0988176242503889,-0.0961079439656435,-0.0811268171882475
"gamma_USOCINTURON",0.00322648572821784,NA,0.00597796414298012,-0.000602948379660604,0.000314039261943534,0.00367571710152577,-0.000843139006313369,-0.00178331445168968,-0.00345706203404002,3.20358925554901e-05,0.00705487113150146,0.0109128085543677,-0.00206593205972889,-0.00454198937102045,-0.0377873444119793,0.0440401378783971,-0.0202401763700387,0.0335098300299631,0.00875750652701126,1,-0.118418730257026,0.0786723877359977,-0.169179328337991,0.0483996174275665,-0.0192645813718779,NA,NA,NA,0.0953368562601624,0.0516623939680658,0.125814107645185,0.104359669145389,-0.0629105066433913,0.31048416246893,-0.0072038351733315,0.0619977571644292,-0.0135133168458251,-0.0963750669601766,0.0831537807290252,0.00424522203416446,0.0474242329262212,-0.068040200687893,-0.101476793583642,0.0413385381833792,0.196002674139689,0.176156438687126,0.0841653955447322,-0.0702968616964363,-0.0130732597526248,0.103429915401245,0.108689834994277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320079571651158,0.0129893274089151,0.00133898652309916,-0.0124198397710511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296809991755914,0.536530776291479,0.479137394491636,0.307735886033643,0.436068819211823,0.485239494982045,0.45782226597512,0.352325913895204,-0.00435791100114906,-0.0196522013746702,-0.0346987379724993,-0.0430426704094698,0.483322168665107,0.303858959361436,0.17496861159502,0.0974135551992503,0.43629768319681,0.30856028209846,0.213578823857191,0.168204007814122,0.369703841017699,0.420403052478324,0.414907602082009,0.269253175336643,0.363430288290067,0.41828762086721,0.334327912170157,0.276112296189809
"gamma_USODISPMOB",0.00829160513979761,NA,-0.00269320462822826,0.00574749361716638,-0.00677635612280196,0.0035366490897196,0.00188038617038948,-0.00114159663297779,-5.71549845287243e-06,-0.00178712842166924,0.0200268580455916,0.0233071371254598,-0.00135045976219852,0.00297388022474449,-0.232230568717156,0.172533269909804,0.100286654108769,0.115094951841791,0.0922671960461724,-0.118418730257026,1,-0.0903401411675526,0.00335253393802972,0.0107806646039146,0.0729455335429354,NA,NA,NA,0.041774751097474,0.0282754059185451,0.0261221829974639,-0.0600384930889165,-0.0887120956622205,0.308143516695012,-0.1086824959721,-0.023621453855801,-0.0368600472784663,-0.00954737895161828,0.132398272072233,0.0971531815529355,0.0501312228868434,0.0158941130761619,0.0328110377389563,0.0179800271513697,-0.029524814790771,-0.00463537240745387,0.0753655569474807,-0.305958578261262,-0.15657116784369,0.184810250209716,0.320132361238477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770763576724331,0.080929631503906,0.0760503901423105,0.0458631909224114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144478519855768,0.14454853170304,0.0763449869008,0.0566744410227121,0.143513450199672,0.140378714564728,0.122654977786272,0.104543318611889,-0.0186760790252496,-0.0296146132362333,-0.0423654074701124,-0.0511709326192891,0.529987752223511,0.170671079369051,0.0407513126375625,-0.0339982090235504,0.414336546503139,0.214194053626917,0.110353626179067,0.0725685785517691,0.305797360940097,0.42658734283669,0.457166710309767,0.305195213279594,0.229859270410531,0.403676005072721,0.411652226051715,0.351653330315318
"gamma_HPICO",-0.00905918331207023,NA,-0.0282958829710213,-0.00297197235040871,0.0273534012299709,-0.00166721139900122,0.00438339469476425,0.00263067297784326,0.0150582769827209,0.0154640792698658,-0.000402659804800052,0.0127678746657899,-0.00925742774546189,0.0144355583949185,-0.0248799351456731,-0.0740583688995086,0.0149580440246368,-0.0608437203822612,0.0918722504712807,0.0786723877359977,-0.0903401411675526,1,-0.0324068356325454,-0.0408067770243451,-0.0137141023014012,NA,NA,NA,0.0304308738189616,0.0185359209272391,0.0650258201943869,0.118631088579981,-0.173243135498512,0.143045930412636,0.0578000150611675,0.0670481643814615,0.079157779896506,-0.00414213101722549,0.0115962595250305,-0.0117930490987054,0.0129357816887781,0.00842919919459894,0.0905375293447175,0.0538186719056057,-0.00445687468593591,0.0899790475460165,0.0249960234165218,0.00373602222253974,0.0259742359777883,0.0376314307365622,-0.014719995757988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122528209808228,0.121021101457207,0.109611173236159,0.0629424794019043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37575471169552,0.479791097562578,0.339455382887312,0.181493368634036,0.404096486726125,0.448088467852208,0.399872043806055,0.305445197423628,-0.0780765989561414,-0.10112280163728,-0.118067199104796,-0.125382904694803,-0.0517025559652641,-0.0261571581714627,-0.0285810344640491,-0.0190544089848851,-0.0362488750259776,-0.0129733336673189,-0.0106872976490262,-0.0076100375701494,-0.0591840491984791,-0.052462796762089,-0.0361962032718961,-0.00410722989240318,-0.0370921772198015,-0.0441771075261175,-0.0344503044212957,-0.0281138860298893
"gamma_CSECO",0.00239717955770727,NA,0.00346292954429692,0.00903172087932882,-0.0162055913065176,-0.0121397800979399,-0.000181145702288606,0.00434859565184685,0.00167515687576598,-9.38598844641749e-06,-0.00568857539207819,0.00494549278523169,-0.000721459225207569,-0.00413483983240119,0.0333907263117312,-0.0222525716952488,-0.00779338540816287,0.00207612788385327,-0.00265747620753539,-0.169179328337991,0.00335253393802972,-0.0324068356325454,1,-0.150994521899212,0.0379234854725265,NA,NA,NA,-0.0581090773805268,-0.147644541343217,-0.0506341767176701,-0.241771939661311,0.0369605003175427,0.216373748566614,0.169341081630238,0.016507021997878,0.0764177449734218,0.216812652506086,-0.0503034131418017,-0.0552168060790533,-0.0606160905177264,0.00169104610924109,0.0659117121276814,-0.0310384559669947,-0.149593622964965,-0.0372246004469249,-0.189339498493871,0.0838621310907954,-0.0085728601473571,-0.077339708939389,-0.13194991623268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131052230088839,0.183699732819525,0.196533624381745,0.143058145873153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00391217664963062,-0.154635476718846,-0.199737610959049,-0.164250681107527,-0.129800578027916,-0.143224177292576,-0.127695837146801,-0.0937194811517942,-0.16662943615468,-0.170311053799301,-0.153171543920441,-0.136590419712357,-0.176544136589613,-0.0499517284195579,0.0104755175525644,0.0345427953192671,-0.134326195238729,-0.0834387717797262,-0.0467466690068031,-0.0324485932191832,-0.105691867142497,-0.134170796235262,-0.136506784610924,-0.0867120008415575,-0.0791213146383625,-0.127075342133117,-0.124162695546921,-0.105919114245514
"gamma_EXP_2",0.00154312520642268,NA,0.00941570679610653,0.00140688508975922,-0.0132633048305357,0.00131682092400603,0.00281142714351228,-0.000203079638666543,-0.0155735198859536,-0.00958855792860293,-0.00625784218163316,-0.00708122482457047,0.00341006733199656,-0.0157104074555742,0.0765314458420656,0.0175966552865329,-0.0768818302411763,0.00929366882682239,-0.0612293589322305,0.0483996174275665,0.0107806646039146,-0.0408067770243451,-0.150994521899212,1,-0.0862329152443264,NA,NA,NA,-0.055335439233018,0.0284622589275301,-0.102726463515581,0.0571022250838219,0.153831510728313,-0.19091275660778,0.0290248550138013,-0.048955901690826,-0.0513452099238504,-0.0748897583980994,-0.0242645401635014,0.0210515188979728,-0.0274095165957362,-0.0354596518014779,-0.0659716592721905,-0.0283202165733609,0.111922202545246,0.0308136949087572,0.0164527508823952,0.13327696287195,0.0543335445078214,-0.0355351213487597,-0.0106017878280277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0322595523910728,-0.0469827105713838,-0.0513697576916377,-0.0398672613837358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0384520984150304,0.0843902916099937,0.131868952691522,0.11695868163396,0.0536104320818373,0.0771673272289,0.0790906811205358,0.059958330098702,0.00471942070126492,0.00464188900234996,0.00359588452850534,0.0032293306623549,0.0835339639514743,0.131578772871298,0.119352006918409,0.0997675727591361,0.106593369167494,0.090824098124957,0.0743212899730992,0.0653787695177331,0.129459155909631,0.0997573393453284,0.0680377489615399,0.0211963925207197,0.119740809938708,0.0890069947878789,0.035847664512509,0.0257199853180452
