"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_HPICO","gamma_CSECO","gamma_EXP_2","gamma_EXP_3","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_EDUBASICA","gamma_SININFOTRF","gamma_JOVEN30","gamma_ADULTO40","gamma_LV2","gamma_LV4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_Op1",0.0420300947248097,0.0329294278018309,0.00124870300904055,0.00335005148888636,0.00293365110752512,0.002053640859486,0.00602358539722537,0.0102436812023205,-0.012356431919733,-0.0103850658408411,0.00138981585469366,0.00878235973789901,0.00753213056097655,0.00407813671380889,-0.00244152968137916,0.00367030816510847,-0.00111707905178394,0.00219651502389661,0.000588303931136623,4.12574958450142e-05,9.2054081311425e-05,-0.000254338073648641,7.31398171574175e-05,4.85449932030095e-05,-4.78001112812797e-05,0.0400135378226806,0.0402661216559803,0.0401484147085813,-2.37402103897511e-05,-0.00229959410453491,-0.000202224405935099,-0.000187087900417003,3.10154418874532e-05,-0.000126592305833552,0.000100116559298494,1.76565196960533e-05,-0.000275622843554931,0.00026008802135822,-0.000105481477291889,-8.69566946494501e-05,-2.37113729545335e-05,-5.99591789660072e-05,-0.000386969866331568,-1.90731613981127e-05,0.000177356410749051,-0.000132220872328716,-0.000197971042391065,0.000417385092604241,5.96355840152143e-05,-0.000350517599545853,-0.00036470896350439,-0.0808656703190415,-0.0805482829270931,-0.0805347332343911,-0.0802946269902436,-0.0648146644788512,-0.0646827542318429,-0.0646926105996213,-0.0646339812055331,-0.102958554900705,-0.103390344065768,-0.1034424173649,-0.103566673098137,-0.000277570444570038,-0.000194775041858069,-0.000148946146568488,-4.96267817157625e-05,-0.060119752822882,-0.0602306388118716,-0.0602484481579968,-0.0602762744869021,-0.0827441120965524,-0.0827975394741724,-0.082827857186777,-0.0828703591547527,-0.0182270143875087,-0.0182370601436756,-0.0182419543075121,-0.0182540580316256,-0.035131177780135,-0.0351266863033558,-0.0351207478844268,-0.0350890624273955,-0.0957861123553342,-0.0955929651939364,-0.0955234485728618,-0.0952432914087399,-0.045186888761632,-0.0451588734330022,-0.0451637595300618,-0.0451631117034949,-0.000551285877933691,-0.000225531734691532,3.68974129105527e-05,0.000290503506538898,-6.85397995726022e-05,-0.000112345435916477,-0.000140523080904409,-0.000202951855937903,0.000301157353308607,0.000348215201022762,0.00040280911987759,0.000438167956197003,-0.000271350959073358,0.000163464598418205,0.000428047976449876,0.000633214115645145,-0.000153955117180903,-3.69530950899913e-05,0.000109117691325257,0.000175897692228216,2.47762067269739e-05,-0.000124215341929892,-0.000212338139953352,-0.00028213270573213,6.39032636124309e-05,-9.87940826722293e-05,-0.000253915657162322,-0.00027690382325272
"asc_Op3",0.0329294278018309,-8.94897069806919,-0.000583797507564942,0.00955304942263657,-0.00172221565931093,0.00156778670431546,-0.00581915381202887,0.00336422809273922,0.0117264901004145,0.00800472843674949,0.0256593326838473,0.0278717907866074,0.00965985325376669,0.0138496478596045,-0.242916404939653,0.003691438964201,0.0779567918810559,0.033478024651454,0.0417415242732468,-0.0341164126942951,-0.120933655556358,0.0212909435010707,0.0712295538057811,0.0730546379832214,0.0406839492165911,-29.6762854931403,-29.6340473578687,-29.614464992236,0.0257066302620309,-0.0714478112554307,0.0228489498740044,-0.0146434593189456,-0.0303619866169339,0.110555754548783,-0.0448948248744923,0.035599556568183,0.158261101645832,0.0307523999707515,0.114998143769281,0.107190454891475,0.0400475308475445,-0.012384983610773,-0.0201352414501251,0.0381729180175852,-0.0294492231058966,0.0477067751152034,-0.0310398209971752,-0.222773034550702,-0.102073191421362,0.26034157537776,0.333314460432717,59.8673019142573,59.5460257190743,59.5103016667346,59.348706032605,47.9012522026367,47.7892369178629,47.7755427837785,47.7433589021215,76.4778589209742,76.4671278286871,76.4745578345938,76.5501446845834,0.0227340059345125,0.0303751168281684,0.0356315187767971,0.0447342790911726,44.4660271253684,44.497932324428,44.5094042424585,44.5380505409779,61.218129764187,61.1615490636409,61.1616053442164,61.1736886146709,13.4475596130681,13.4617036598794,13.4663458705836,13.4752151133475,25.7580884941642,25.7594197633474,25.760530852797,25.7585008156371,69.538590852263,69.5382887438253,69.5345475195488,69.4934163659932,33.4336928455605,33.3858611440967,33.3820808145668,33.3729049107588,0.0721799239885342,-0.0499249379153694,-0.172227983382645,-0.406613612756383,-0.0325829229113402,-0.033502362589804,-0.0417944402993791,-0.0591200626981973,-0.0388849710898621,-0.0315913096463709,-0.0254790588116241,-0.0232415072434125,0.121565731593367,-0.155035993349143,-0.273845134009865,-0.373254153776203,0.0433139442609402,-0.0735282619122446,-0.159445056895251,-0.19817320869512,-0.0532734444772389,0.0446386096527098,0.107014690432169,0.182059999365861,-0.109762548438001,0.0297982064056365,0.19868490087176,0.235020526210939
"b_tt",0.00124870300904055,-0.000583797507564942,0.000664878695927174,-0.00120923227115678,0.00144522725029159,0.000171794699237146,0.000813613512086408,0.000100986139929856,-0.00202561479374389,-0.00263262058597132,-0.000816098703659648,0.000361712418235744,-0.000652414193962708,-0.000611857195372919,-0.00029597892222305,0.000619755440042387,-0.00013139152306758,0.000551460447017141,-0.000441581240103404,9.61429505743826e-06,-3.76066642316509e-06,-9.99163601872829e-05,1.32888679143493e-05,3.72552283573261e-05,-9.58522183029022e-06,0.00366148104946845,0.00368148383545737,0.00364656140525035,8.59180717022285e-06,-0.000295995069853066,-5.13638094084311e-05,-7.24491634343947e-05,1.69441513492892e-05,-2.6228838668722e-05,-2.66159543826425e-05,-1.36010774663542e-05,-7.9346979999387e-05,2.67599477525743e-05,4.9406371911369e-06,-4.32956534595792e-06,2.57725096151654e-06,-4.01769629966032e-06,-0.000202015143567513,-1.28829464989665e-05,-2.22646599780196e-05,-8.64556605777518e-07,-2.23496576493506e-05,6.71442674785922e-05,-1.97710333755601e-05,-4.57064498324724e-05,-4.49050665891115e-05,-0.00730154590289519,-0.007314456779691,-0.0073275546064742,-0.00735422604777755,-0.00589246432487586,-0.00589247574690074,-0.00590035860610089,-0.00590979605510683,-0.00927573474764193,-0.00939236703611837,-0.00941467694996386,-0.00949876634171616,-5.0542457045413e-05,-3.99891760363697e-05,-3.43557030178371e-05,-2.49738616676468e-05,-0.00554814777238641,-0.00551962846575843,-0.00551533829029571,-0.00551145469514037,-0.00758936273854026,-0.00757098614545671,-0.00758151166577882,-0.00759613169656492,-0.0016833058912083,-0.0016786306358763,-0.00167819733622797,-0.00167762985555594,-0.00318343214189969,-0.0031846758107311,-0.00318750011858132,-0.00319572962790894,-0.0094118168630295,-0.00930089980272088,-0.00924852491136625,-0.00907405014067102,-0.00410112259846957,-0.00411285476167419,-0.00411543993661857,-0.00412369372250026,-5.2126647435094e-06,-1.64318133260636e-05,-1.13231119945713e-05,-7.8101918439344e-05,-1.92990546041284e-05,-1.66368449181077e-05,-5.75768634113184e-06,-9.45554264798984e-07,4.88069634562305e-05,5.41094140808242e-05,6.13197201434991e-05,6.61339214432728e-05,3.59271055259472e-05,8.1704748101894e-05,0.000102174631223557,0.000118871143630991,4.76396186170519e-05,3.73134703318287e-05,2.80348528500275e-05,2.1918869609093e-05,6.19633436692234e-05,4.13561067931561e-05,2.46044802491924e-05,-7.78620337044899e-07,6.33468024633473e-05,4.08769606618791e-05,5.19024111370607e-06,-3.55014791708595e-06
"b_dt",0.00335005148888636,0.00955304942263657,-0.00120923227115678,0.0131356206536283,-0.00262044587762225,-0.00108401540869775,-0.00640563352701834,-0.001215905473605,-0.0150948884339426,-0.0120696054094502,-0.000524657045143776,-0.000959593065022219,0.000980395758058238,-0.00584605015845926,0.000438402524672732,0.00125852291042837,-0.000466626022305264,-0.000450845614192223,0.000929286033403599,-4.31020933453737e-06,3.56720483721414e-05,-4.66457638378135e-05,0.000154052562520166,2.47426960879884e-05,8.72928723705029e-05,0.0119901429974253,0.0119600538791229,0.0119817262613452,-5.30061089094282e-05,0.000299449328583956,3.58267529040208e-05,-9.47592723151338e-05,4.65758897443788e-06,1.87446308905242e-05,0.00016612489991397,3.57378393401668e-05,-8.40234565666138e-06,7.7951493456104e-05,-5.00020058676968e-05,3.01030073131512e-05,-2.68065205413222e-05,-1.57403348346666e-05,9.27917192565093e-05,1.9465893349097e-05,0.000411107744003788,-9.38344240996811e-05,-6.38442853802651e-05,2.49269749655318e-05,0.000214482150178526,-0.000144044625795147,-4.99947466842552e-05,-0.0238362390652663,-0.0235863279125589,-0.0235460129081705,-0.0232579399155179,-0.0188621081537894,-0.0188378434413143,-0.0188257777741864,-0.0187630883368557,-0.0300239869857356,-0.0301682857247906,-0.0301625724431307,-0.0300246654190746,0.000168314060563527,0.000200928396557239,0.000213870886105525,0.000248894768408725,-0.0173545315052486,-0.0174822330430655,-0.0174860465648294,-0.0174850034500205,-0.0241120552764796,-0.0241088108436233,-0.0240943006809646,-0.0240521847735673,-0.00522094637402271,-0.00524644905951815,-0.00525285201693541,-0.00526662196890065,-0.0104755098253879,-0.010482153996609,-0.0104728892857469,-0.0104465184442267,-0.0276077174361061,-0.0276796785920446,-0.0277401288314332,-0.0278701960118294,-0.0131679176133179,-0.0131428877352334,-0.0131403956563077,-0.0131286981929116,-0.00062124467218201,-0.000179437361282768,0.00013851875211429,0.000707337150918006,-8.66713001006492e-06,-6.64481652792288e-05,-0.000134577189107339,-0.000193701417326562,-0.000253635054343908,-0.000231263898225069,-0.00020801968275517,-0.000190541951642349,-8.29347838777056e-05,-3.18435033842762e-05,6.73557033575147e-05,0.000116286504492497,-6.04674015241293e-05,7.31959534343089e-05,0.000250128489948342,0.000321162275826293,-1.15180881572258e-05,-7.06340433427045e-05,-0.000102721825719747,-0.000128082907811131,-3.09800842421211e-05,-5.66494056650646e-05,-2.10988970448334e-05,-8.24676107575993e-06
"b_CongAB",0.00293365110752512,-0.00172221565931093,0.00144522725029159,-0.00262044587762225,0.0824029314125202,0.0320043836403118,-0.0025474602927641,-0.00190534346969033,0.00208822668312488,0.000753637331858609,-0.00715430435936277,0.00567322287509616,-0.0102301175505141,0.0053434046055749,-0.0106053984470362,-0.00379375198803465,0.00380374036691589,0.00118420833666104,0.00845433209726571,5.62274270269608e-06,-0.00010533963378869,0.00107528803242813,-0.000692323914302683,-0.000584233124614082,-0.000100424390309493,0.110871320518982,0.112027675913142,0.112532163905682,0.000934703690265158,0.00445111680245926,0.000859265730652518,0.0014851375651922,-0.000182701358967646,-0.000460448845727011,0.000473862713488818,0.000154493608457021,0.000854214927396145,-0.000727423355205467,-0.000568542804254687,-0.0005505110675984,-5.44256082219927e-05,0.000690421481647687,0.00131748645087187,9.57320172581362e-06,0.000116670778652128,-0.000310770864407335,0.000792344115323957,0.00134599998092364,0.000398618971701747,0.000299501105894088,-0.000612781542538613,-0.231067971409778,-0.230160981116973,-0.229997334959405,-0.228807914727058,-0.185138970749361,-0.184687060670463,-0.184645622689981,-0.184215051995144,-0.298393868223224,-0.296551182572079,-0.296289760607915,-0.294250841046347,0.000364889909608436,5.0331661017914e-05,-0.000124256176516278,-0.000375515381169398,-0.170780128387591,-0.171625313223534,-0.17177720286432,-0.171952543062475,-0.235212859929987,-0.235923365233077,-0.235836205030139,-0.235652427232756,-0.0520257199818957,-0.0520659959803179,-0.0520694059533011,-0.0520792308122614,-0.0961045930886193,-0.0962830716640914,-0.0964085509304161,-0.0966711993341219,-0.260598182838254,-0.261075243940954,-0.261162105836442,-0.261937652506713,-0.12911833576536,-0.128995557169491,-0.128972978654734,-0.128796654664833,0.000723358987372518,0.00167876361921369,0.00216858641718523,0.00170642056283398,0.000904873321902832,0.000932004724648852,0.000806337589174183,0.000445832931520241,0.000206191517711897,-4.03931694147455e-05,-0.000281883288500914,-0.000423328449244555,-0.00244224745411023,-0.00106907665264302,-0.000484364762086884,0.000119703181919916,-0.00201550961975621,-0.00174105354423491,-0.00157046963051861,-0.00131766717448631,-0.0017417377492246,-0.00174527007757495,-0.00163728434035775,-0.00118704007480469,-0.0012931985265499,-0.00160510694268751,-0.00191448459434171,-0.00190608778845453
"b_CongCD",0.002053640859486,0.00156778670431546,0.000171794699237146,-0.00108401540869775,0.0320043836403118,0.053351146260554,-0.00305156003488521,-0.000672523945049629,0.00734482749165077,0.0109957043560463,0.00226220662884357,-0.00046907474911404,-0.0059683769566172,0.00511189792323844,-0.00331163406156319,0.00346400530676427,0.000913634732947551,0.00269504525541156,0.00148881519675001,5.29549897193473e-05,4.42372478127843e-05,-5.27356974280829e-05,-0.00041730714217836,4.66725673420634e-05,1.88802827041191e-05,0.0402683440112063,0.0404741054419271,0.0402937603250062,0.000216285945718494,0.00197178144916268,-0.000308164042732012,-0.000352658514346851,-1.01971363710282e-05,-0.000216664103881883,9.50365377207106e-05,-4.67186671670394e-07,-0.000189248599994883,-0.000116433606814299,-4.77217964872643e-05,-7.53304747320091e-05,1.35540962573666e-05,0.000128465400302354,-0.00205160044743309,4.78255534226344e-05,-0.000142107119825068,-1.56654899195255e-05,0.000123077702361905,0.00022729578875678,-0.000475798586345157,-0.000131357398531917,-0.00041086684588956,-0.0829098775485655,-0.0827338427869599,-0.0827341358987155,-0.0823718598156971,-0.0664677841114401,-0.0663753493113184,-0.0663891001620025,-0.0663337127465983,-0.105904691470048,-0.106275882799729,-0.106346987418874,-0.105975219636661,0.000279135116996205,0.000239521676595046,0.000208875553560253,0.00017361408113477,-0.0618736285292772,-0.0619255899275891,-0.0619228433263671,-0.0618702824721959,-0.0849852726873623,-0.0850665429727979,-0.08513294663913,-0.0850448069228555,-0.0188062762334682,-0.0187974466725197,-0.0187975370093408,-0.0188003519857761,-0.0347002593918488,-0.0348066581859216,-0.0348792833251794,-0.0349733497035127,-0.103638048653911,-0.102460250809791,-0.101941196690084,-0.100177902701521,-0.0465685177301991,-0.04646801378779,-0.046447314750632,-0.046386254526811,0.000894001908932028,0.00112822703766345,0.000961404940300229,0.000495260104603281,0.000470189016660622,0.000544454775307789,0.000551854653808159,0.000491776543792202,-0.000291608133393527,-0.000337141948186241,-0.000375362337972246,-0.000379052975695612,-0.000251360229801483,5.29946952630748e-05,0.000289365894018052,0.000448254950615303,-0.000217460142725612,-0.00029108110486939,-0.000309363003880286,-0.000336722885032326,-9.41113166110521e-05,-0.000152102624682166,-0.000170927478681628,-0.00010579819344559,5.53251899113353e-05,-0.000127559924776969,-0.000283245402672687,-0.000299018354188946
"b_Sem_1",0.00602358539722537,-0.00581915381202887,0.000813613512086408,-0.00640563352701834,-0.0025474602927641,-0.00305156003488521,0.130056084559323,0.0586854561644592,-0.0215204772056524,-0.0137818803308819,-0.00357036784756363,0.00748350188589922,0.00314067568499241,0.0120728663452414,0.00202304614524844,0.00024989727706327,-0.00681190169733241,0.000267743708842478,0.0039355737906939,-1.89652010471607e-05,3.67228718957367e-05,0.00021648014032706,-9.72224346967337e-06,0.000155580536905896,-1.07828711374613e-05,-0.0218795944096085,-0.0217727553964137,-0.0213214988465744,-0.000153963155548201,0.00450043268765409,0.00122504077989566,0.00064902485440597,-0.000181863921182756,0.000169726396975115,-0.000188085921844292,0.000315824665730317,0.000245219905140813,-0.000406166997029692,0.000312880505104296,0.000336326731982958,7.14371439551329e-05,-6.83267301764912e-05,0.000357429597805652,0.000295683146316253,0.000340729608559966,2.73027583998962e-05,0.000441918177366189,-0.000171305052971828,-2.38432248576416e-05,0.000197036099079691,0.000155880700168946,0.0443645676133701,0.0433007179435613,0.0431323595865195,0.0421613269583343,0.0341773632980989,0.0341850513799231,0.0341002135686139,0.0340025590121866,0.0556908439251449,0.055073179343407,0.0550218009280409,0.0545378650961842,0.00061139807441538,0.000477281876951082,0.000402007488853172,0.000270176351831641,0.0318739726672247,0.0318170167277357,0.0317242095601239,0.0316655668883505,0.044088475498555,0.0437370144207683,0.0436288955598871,0.0435278218654201,0.00969638316132346,0.00969413525143515,0.00969399036027985,0.00969160506001029,0.018433150154483,0.0184667294092596,0.0184826664258881,0.0185517790997111,0.0517964593050888,0.0516720045762714,0.0515214080586526,0.0513507098461693,0.023590176870912,0.0237777272822789,0.0237744484104973,0.0238138259906958,-0.000913370410643068,-0.000897550783313446,-0.000688678011340561,7.51197886173408e-05,-0.000336736797125123,-0.000354468707527076,-0.000370276235475149,-0.000438926713607165,-0.00049320499272898,-0.000601998366932702,-0.000717235556830274,-0.000785822702723945,-0.000199860070027971,-0.000335569307654441,-0.000462966681834565,-0.000493086704031863,-0.000226774316742958,-0.000268331999215992,-0.000274131892019525,-0.000282807195310965,-0.000259959779440173,-0.000131100431287138,-8.34073524598739e-05,-4.13978003781164e-05,-0.000276291257396388,-0.000167572888959613,-6.70064021353535e-05,-3.52446884066877e-05
"b_Sem_2",0.0102436812023205,0.00336422809273922,0.000100986139929856,-0.001215905473605,-0.00190534346969033,-0.000672523945049629,0.0586854561644592,0.0786922032138433,-0.0159742767786822,-0.00697712015885446,-5.97900017975636e-07,0.00236385450041658,0.00457363480143018,-0.00265580447838248,-0.00202160640937277,0.00235743148724945,-0.00469674478062013,0.00193260714442232,0.00346042803076505,-3.12023075499534e-05,-1.73421438093702e-05,0.000101058968640893,0.000181546549912832,-8.7416885484867e-06,-4.2824262975739e-06,0.00999404266044128,0.0104165680790725,0.0101206469247814,-0.000282654143801726,-0.00150107677672749,0.000258261563075185,0.000221746696807735,-7.40713914941672e-05,-6.58713255316237e-06,-8.71826001282216e-05,0.000103325814764945,0.000276247903403178,0.000134755062324954,8.67897230469208e-05,-0.000103334701739652,1.11855491336308e-05,3.99772667679743e-05,0.00054133274829404,6.26909737480916e-05,0.000793758678557559,-0.000163950601109003,-0.000168133427005001,0.00026137203119879,-8.25904528005715e-05,-0.000249758704002279,-0.00028607584360977,-0.020557236872998,-0.020865469949419,-0.0209311858958295,-0.0212222948735098,-0.0170736426363076,-0.0170151447186636,-0.017046196683485,-0.0170555648110839,-0.0276641920963469,-0.0274132661706945,-0.0273764450435802,-0.0270916984600955,-0.000216742958290442,-0.000196670169152014,-0.000174891950797266,-0.000118089987828158,-0.0158829937329703,-0.0158984810736158,-0.0159213323605358,-0.015943307242695,-0.021207537895283,-0.0216809426715079,-0.0217278392576064,-0.0218185554665156,-0.0047479142134355,-0.00477467853331353,-0.0047750662483643,-0.00478014364974594,-0.00860496820569226,-0.00862070993760743,-0.00864479950565828,-0.00864959316053786,-0.021474418036978,-0.0215683532535091,-0.0217141786394173,-0.0222695840520537,-0.0119139261691132,-0.0118717547078649,-0.0118894168448391,-0.0119150389296766,-0.00212693520081423,-0.00158338455020513,-0.000970251799856752,0.000509909782832181,-0.000546518143076287,-0.000666109205159098,-0.000788975986612825,-0.000945556609946318,0.000149474149140457,0.000191854367743086,0.000235504103392453,0.000258831318454875,-0.000786290762846543,-0.000386020333524537,-0.000183061636258334,1.43917506818621e-05,-0.000659637777898129,-0.00056760941119518,-0.000481358376422266,-0.000449517239465559,-0.000426525098838954,-0.000469155334822092,-0.000499040092683815,-0.000517869500309056,-0.000417671687222642,-0.000490079707055207,-0.000557948663432378,-0.000561812374831333
"b_ACC_0",-0.012356431919733,0.0117264901004145,-0.00202561479374389,-0.0150948884339426,0.00208822668312488,0.00734482749165077,-0.0215204772056524,-0.0159742767786822,0.314487441554803,0.265264010855532,0.010663700664418,0.00229464851403506,0.020585648081847,0.0360094692626064,0.00182327167769199,-0.0131151293957028,0.0109849537592702,-0.00862042913669327,-0.000649160029405857,-0.000120921007817393,-1.73572139572298e-07,0.00115642928374132,0.000139807431916832,-0.00134014419751463,-0.000235865673446366,0.00588086982192922,0.00633989435674146,0.00614469880417795,-0.000429340347977762,-0.0103574595018116,-0.000487172452370241,-0.000245862330741264,-0.000296854540464098,0.000124301778202105,0.000682845285212966,0.000134272356996827,0.00113836219763394,0.000973890184376629,-0.00026257355324119,-0.000437137052561926,-1.96060711268191e-05,6.1581077538787e-05,0.0017248663689107,-5.62534068988071e-05,-0.00322256268226142,0.000600378330939133,-0.0010370313265838,-0.000790461700966188,-0.00119552766285111,0.000252954666857736,-9.91547068469389e-05,-0.0135401165031245,-0.0123143676534591,-0.0120450788592279,-0.0111185363316335,-0.0095935460888543,-0.0092796698020435,-0.00910282335941914,-0.00899340688863542,-0.0181498565342088,-0.0156373630616899,-0.01540762091521,-0.0140658893427942,-0.00125845619843464,-0.00099781317905775,-0.000825817267585149,-0.000508250063010756,-0.00788562931850048,-0.00824816556729698,-0.00829334379710385,-0.00838126702853199,-0.0106678662968531,-0.0113643150018504,-0.0113589799266591,-0.0115122590163836,-0.0025878231676302,-0.00259621921260564,-0.00259631198728304,-0.00258097929629481,-0.00477417910455537,-0.00478108512171236,-0.00479952073459561,-0.0048194939160602,-0.00623789545364286,-0.00722258352534221,-0.0074954872577708,-0.00928883140469909,-0.00629086691754123,-0.00632675512815397,-0.00629923878337385,-0.00631573806732196,0.00359711457736825,0.000631250597833562,-0.00251820865056548,-0.00654874936392857,-0.000351457296147407,7.65505795003563e-05,0.000359534596840132,0.000693892066476572,0.00108817479297096,0.0013077524665957,0.00153450228135802,0.00167140462308726,-0.000476482214094101,-0.000777074906162459,-0.000921208992158607,-0.00105289233933808,-0.000643885947907512,-0.000920061579692711,-0.00138063764162946,-0.00158164288988181,-0.000698056382683537,-0.000515763379107246,-0.000314881729497175,5.50372842067761e-05,-0.000608621589559574,-0.000533743167940133,-0.000391152339590327,-0.000364929177133609
"b_ACC_1",-0.0103850658408411,0.00800472843674949,-0.00263262058597132,-0.0120696054094502,0.000753637331858609,0.0109957043560463,-0.0137818803308819,-0.00697712015885446,0.265264010855532,0.314754790087137,0.00410280043101697,-0.00285911803353866,0.0152608216054628,0.0352276173295185,0.00108492775067275,-0.00697942382713456,0.00489082614307757,-0.00461386121323397,0.00299037997024713,1.12102664260574e-06,-5.42957938721947e-05,0.00118809833393163,-7.8368098577006e-07,-0.000825472415650898,6.56690860640239e-06,0.0309674541761427,0.0315055898768721,0.0315358783730502,0.000129965862698494,-0.00326831496053611,-0.000314031383506144,-0.000168595849922888,-0.000207482619868395,8.86467539924341e-05,0.000704370100115173,0.000255251872720352,0.00101613193140375,0.000299900700589061,-0.000178240259703032,-0.000295243098379675,7.85821340240835e-06,2.25514189049435e-05,0.000316824684491404,0.000112767328987956,-0.00157381503742906,0.000419566309303454,-0.000128729517722223,-0.00059951039098269,-0.000681257799929919,0.000197300341343997,-0.000232074347099985,-0.0639838494572909,-0.0629656245892104,-0.0627634178194346,-0.0619306541801325,-0.0504823371494995,-0.0501736396642416,-0.0500579034437985,-0.0498969332252391,-0.0827308218989789,-0.0809210568677189,-0.0807376414720616,-0.0795188241875152,-0.000343521452360749,-0.00029354746243857,-0.000237813607210822,-0.000124819751293789,-0.0459343400676854,-0.0463822385502518,-0.046435935044522,-0.0465285481291856,-0.0630096477670548,-0.0637770053830081,-0.0638027225590096,-0.0639877612487564,-0.0140927571262546,-0.0141142162510973,-0.0141184531980806,-0.0141152315672215,-0.0271508223638339,-0.0271652497034876,-0.0271899079675894,-0.0271584903673334,-0.0724654267934783,-0.0725533536378756,-0.0724482416403312,-0.0727210578776711,-0.0351007639284281,-0.0350220502995021,-0.0349918672390974,-0.034929316946973,0.00303375428859946,0.00156801270336535,-0.000142950495957149,-0.00210685529376426,0.000431367132238715,0.000718308514646731,0.000892693284828019,0.00103155718513509,0.000681600217613147,0.000652353349460105,0.000626614247911796,0.000631549693450206,-0.000816146708677175,-0.000939721771077775,-0.00103834546150209,-0.00108468429547645,-0.000940421436837207,-0.000980354275170096,-0.00116349910938286,-0.00123620770005405,-0.000898459008579277,-0.00076877346015402,-0.000595518963862082,-0.000233741066602263,-0.000756726281104812,-0.000792373964235021,-0.000641109153448369,-0.000604229491278548
