"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"b_Adulto40",-0.0043031498923303,-0.00458101788222821,-0.105165925879195,-0.000146464235631793,0.000492957247041946,-0.00952148270076561,0.0040324658190949,0.00161043281623692,0.00148861996296423,-0.000825782344822027,-0.00654414025239656,0.0153507706151614,0.127938414862259,0.168098605042851,0.109985893117625,-0.00141535510749479,-0.0179857512330391,0.000286314501582437,0.000335916477893639,9.9768297250757e-05,-0.000361674228828282,0.000198626751591438,-0.162709612156396,-0.0060181497063851,0.0064814432177543,0.00233343054732352,0.042324984235654,-0.175595340974183,-0.182381503975547,-0.358610639075555,-0.00754944971468571,-0.000800747628532123,-0.00590378644064741,-0.0231928995062172,-0.00113820408668599,0.0103142276493113,0.0153618487657227,0.00778153168966505,-0.00102025976594702,0.00144593800913609,-0.00208990317784948,-0.00138560151500811
"b_Adulto60",-0.0052660453006557,-0.00702813812645989,-0.0914648917500598,-4.14983848313937e-05,-0.000468350352854708,-0.00589105223488721,0.00332008851753953,0.00227306894456428,0.000645304697053969,-0.00136367284536839,-0.000291685944372348,0.0118568842834267,0.112052626465294,0.109985893117625,0.130534281070335,-0.00506743497983803,-0.00392764849426213,0.00107868107505664,0.000892586375455446,-0.000281097793840093,8.30021876103528e-05,0.000287105152560485,-0.280443436839535,-0.00747667213012113,0.00493127025628278,-0.000581950068803384,0.0757664668385144,-0.283318220861894,-0.306939455622063,-0.597240183381818,0.00161681753741779,-0.000871449339461723,-0.00414143414294747,-0.00994031634595851,0.0054757275796444,0.0155563930922933,0.0203677481030311,-0.013832928253906,0.00136978276673089,-0.00122773885940646,-0.00246888633472439,0.000903740837314955
"b_USOCINTURON",0.00272295851634808,-0.00117149939518105,-0.0792974748953846,-0.000847606468989425,0.00095548050185028,0.016419665175911,0.00306255003877232,-0.00460454749785518,-1.18283134266344e-05,-0.000954894372450312,0.00866082854722729,-0.00112010284442393,-0.00240602239902223,-0.00141535510749454,-0.00506743497983804,0.0894750268239078,0.00243200446249153,0.003887906757897,0.00117699222078324,-0.000508233476919631,0.00140043632834973,0.00171841692540613,0.290595198898707,-0.00183347465902297,-0.0232172453153353,-0.000650926530081275,0.0654944350041447,0.326304873814089,0.397715742261774,0.800228993923368,0.00416381735216995,0.000714799837855527,0.00255702979474533,0.00378687179199369,0.00722157656604643,-0.0222152113022859,-0.0247339781082617,-0.0251097330221495,0.00562483976046405,0.000669453372855305,-0.000510392977785366,0.00561048270245488
"b_USODISPMOB",0.000433425521193816,-0.000504751293836567,-0.0304870225242974,0.00166557330161423,-0.000956521590017097,-0.00223890337277691,-0.00371865446335628,0.00275083792045885,-6.75931774371225e-05,0.00118783100165132,0.00248110835988318,-0.00441713784879568,-0.0206826578044739,-0.017985751233039,-0.00392764849426213,0.00243200446249156,0.0664952368673429,-0.00259181658581922,-0.00106658088334053,0.000704231937024146,0.000556310405559056,-0.000788684667808173,0.143847575198583,0.00678405471689718,0.00149016853348062,0.00101574098616006,-0.0636190728967613,0.165945435649531,0.194942350537359,0.28538230685168,0.00284974965090972,0.00817907115268572,0.0054336935595861,0.0127677834363746,0.00203791325020477,0.0006318338769699,-0.00261821883448701,0.00517627434422258,-5.63781428759151e-05,0.00126519933543874,-0.000815031863334592,0.00684607651763545
"lambda",-0.00173961747824753,0.00223506167366752,-0.0111056617331538,-0.000323974508578248,0.000504167041951153,0.00273983458800447,-0.000561083995543744,-0.000450555634674423,-3.23926435623473e-05,0.00031544515296192,-0.00218574288481731,-0.0017621346099766,-0.00162569984899657,0.000286314501582434,0.00107868107505659,0.00388790675789698,-0.00259181658581922,0.0149848285272081,-0.00105460350802934,0.000238524861481332,-0.00028967110191825,-0.000704145165132717,0.0302179564289274,-0.00546973083050623,-0.00278772576412952,-0.000319906229545607,-0.0725506610600425,0.0158278413491233,0.021936508737502,-0.0252660299703664,-0.00381191044639399,-0.00453964677089311,-0.00628983634199374,-0.0121273193830312,-0.00591848475141733,-0.00379356438506394,-0.00432931525877265,-0.0299685658854396,-0.000949497483605436,-0.00222405830141624,-0.00235207726057971,-0.00318692415011492
"gamma_EDUBASICA",-0.00213423204096594,-0.000599645951691764,0.00456179377605845,0.00013178779615932,-0.000275591920731871,-0.00306947142115528,-0.000429135887410469,0.000818457586271279,1.2426491504518e-05,-0.000296255029514231,0.000212669769175425,0.000588094116701538,-0.00226936619493581,0.000335916477893623,0.000892586375455446,0.00117699222078325,-0.00106658088334052,-0.00105460350802934,0.0049894506483953,-0.00188174370452668,0.00136891531894036,0.00284170254470879,0.635498054076378,0.000509869598595244,-0.000328371529776205,0.00234231367861485,0.23885310784915,0.683264950173617,0.816578542060113,1.76437659504053,0.0117243645150555,0.00496186130332741,0.0048571610495946,0.00665464485523112,0.0219222333907534,0.00618995700225356,0.00612976633949465,0.0342174861400218,0.0072117080302633,0.00640275747717629,0.00701805913505615,0.0117678513450686
"gamma_CSECO",0.00113539624777084,0.000789853152352897,-0.000812076848519475,-8.32083030095209e-05,0.000266155351662016,0.00175197391677714,0.000194307597027832,-0.000141676027841272,-1.56350884553577e-05,-1.958921589374e-06,0.000427913481719521,-0.000534594409063214,5.67048456236304e-05,9.97682972507327e-05,-0.000281097793840091,-0.000508233476919641,0.000704231937024153,0.000238524861481329,-0.0018817437045268,0.00147874339735726,-0.000115359149313352,-0.000923345526188627,-0.171801736055661,0.000149326638145512,0.00259511782578126,-0.000671729620939486,-0.0359433265770351,-0.141840138521152,-0.169763234738821,-0.474234101892867,-0.00160567274710368,0.000661238023034689,0.00124505658827073,0.00151876251104596,-0.00318962574790828,0.00429856233444485,0.00536036836384315,0.000146900217447147,-0.00068658238186373,-0.000788105980075283,-0.000575724732204689,-0.00153504059583379
"gamma_CONG_EF",-0.000491337698363105,0.000133672369747061,0.00110477008702528,4.90857710524845e-05,-8.81310440252176e-05,0.000435374402856441,-0.000136344288924756,0.000932423478420707,-1.55592952637228e-05,-0.000238184638288452,-0.000140344489795779,-0.000836750358099162,-0.000929610424699765,-0.000361674228828304,8.30021876103385e-05,0.00140043632834974,0.000556310405559058,-0.000289671101918249,0.00136891531894029,-0.000115359149313368,0.00243923913806453,0.00175628516008642,0.385667187861037,0.000459168053592479,0.00127799660086596,0.00138957072665874,0.123666345233881,0.504908854494093,0.58153431148473,1.03350145823615,0.0072672155594992,0.00652736547847735,0.00670442539503558,0.00706795397369911,0.0121718020060057,0.0116781836368639,0.0116776863211445,0.0222814633703074,0.00521009119849861,0.00493846159364721,0.00543479639187989,0.00729820108447188
"gamma_SININFO",-0.00196194457356069,-0.00126824435965364,0.00162316749567819,-1.37268551745343e-06,-8.54604457436949e-05,-0.000969075018232138,-1.26321422834659e-05,0.00085606373628914,-2.42977576642573e-05,-0.00020767666616903,0.000323034413900577,-0.000349454570530645,-0.00150884537886221,0.00019862675159143,0.000287105152560491,0.00171841692540613,-0.000788684667808174,-0.000704145165132715,0.00284170254470851,-0.000923345526188892,0.00175628516008633,0.00393079072082708,0.530685561977633,0.00220102597124036,0.00245198862071696,0.00198467437183348,0.245336855540707,0.677546056950006,0.760554269150963,1.50724084482479,0.0121468386731885,0.0102095593801662,0.0103114196129392,0.0124701159624738,0.0224383145610097,0.0166165850268924,0.015705129464501,0.0400980065523547,0.00855601902101366,0.00767314342589444,0.00773529398947888,0.012364046826319
"zeta_FRbr",0.269269379240434,-0.130251885849893,0.260990601422056,0.0271272411142903,0.0748465411255359,0.0412875211826692,-0.257510487457237,0.0502045041055895,0.0171455667819647,-0.0363357102725763,0.150425235022474,-0.21529850254202,-0.969230535449399,-0.162709612156392,-0.280443436839532,0.290595198898705,0.143847575198577,0.0302179564289269,0.635498054076477,-0.1718017360556,0.385667187861047,0.530685561977539,428.183789896608,-0.337010753908782,-1.69626062151847,0.426187101217867,22.8970025134497,451.872647449314,539.501890732909,1029.56491585848,1.8354213700302,1.16267044104098,0.676593799303209,0.148855966042319,3.05390912180272,-0.0425030601152543,-0.614691671634613,1.57128966634291,1.10267964109823,1.27530077964298,1.18333583297441,2.14557598381071
