"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Cong","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","gamma_EXP_3_LV1","gamma_HTRB_2_LV1","gamma_USODISPMOB_LV1","gamma_EDUBASICA_LV2","gamma_JOVEN30_LV2","gamma_ADULTO40_LV2","gamma_EXP_2_LV2","gamma_USODISPMOB_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"b_SI_PANEL",0.00403746001554503,0.00158930971932134,0.011075829758475,-0.00291027667054502,0.00790539161629331,0.00388014027870776,-0.0023848306474396,0.00618261598525324,0.132535118877305,-0.00836159005832898,0.0397942801101585,-0.00914542365474062,-0.0018995938466459,0.0143948861083113,-0.0156661450711527,0.00239787438513553,0.00366223130009176,-0.0046280952854775,-0.00158829471591318,-0.00586839893836382,0.00479693084460874,-0.00524136128524723,0.00133481737378327,-0.00240118450838227,0.00637653915400857,0.045029489550658,-0.00369955815353117,-0.0626459496801532,-0.00194534496960731,-0.0100692764548343,0.0148003514972169,-0.0014747356223606,-0.0159674874483221,0.00380596326591388,-0.0143865393809177,0.018506520159119,0.0297472732244283,0.0859959533324098,-0.0169162074897252,-0.0261761589909248,-0.0225370838729134,-0.0327154271253023,0.00557191445694505,-0.101987728292648,-0.10760599291105,-0.183850703055979,3.63097778024564e-05,-0.00612305996573885,-0.0104317766615992,-0.0183772347468899,-0.0159586650897601,-0.0320422467216517,-0.0391639915931489,-0.0499332836688064,-0.0164533856893092,-0.00121162131910752,0.00469145031224217,0.0240832989960655,0.00323933099178341,0.00532795512342381,0.00788450732972261,0.00804736855312698,0.0535482664927396,0.0374921294191205,0.0355793042037431,0.0168468176656435,-0.0067895982888958,-0.0118615879006995,-0.0107742195540869,-0.0129879165630995
"b_SI_ZER",0.000234194587808289,-0.00459459680960196,-0.0104978876865189,0.00231657071293152,-0.00691175508515791,-0.000901166321341977,-3.86623228528414e-05,-0.00850449315654517,-0.089022507746937,0.0115989517775082,-0.00914542365474061,0.0698035412287201,-0.0163178318879598,0.002497860357228,0.0117905781009278,-0.000262099809724274,-0.00388228701114604,0.00319895615741002,-0.00258444413090867,-0.00105097074804862,-0.00395169834798927,0.00831263527420555,0.002947107118432,-0.00262681507948745,-0.00286954756928983,0.0136587552068916,-3.08521170323407e-05,0.106206826835833,0.00290932441587097,-0.00787823409664563,-0.0214821041361954,-0.0120856904932545,0.0578404553375085,-0.00393789815419175,-0.0125194688675047,0.00480554486429978,0.00718800467367924,0.0104327166084667,-0.00306481436383542,-0.000927094151043521,-0.00796321711732346,-0.0176268306899101,-0.0279892118670788,0.116430133014303,0.126828246932021,0.213493606700472,-0.00362791017577795,-0.00236164336747842,-0.00159696663551519,-0.00205837391445666,0.000895226156556945,-0.0143819957675616,-0.00337768411242678,-0.00393069028561624,-0.00107201968247226,-0.0377875429936091,-0.044772933029433,-0.0730676482078954,0.0193548790648319,0.0114741188741635,0.00352432830853191,-0.00252965574352199,-0.147379660460572,-0.106836231516322,-0.0847425642982615,-0.022640230523372,-0.00378960290603795,-0.00973918743519969,-0.0115107450766791,-0.0140984754477432
"b_Si_MTRP",0.0164778191310821,0.0312950528172943,0.0248671792163202,6.18384656147071e-05,-0.00432785713726128,-0.00934205387744249,-0.00277175799625869,0.0221603418091688,0.127776232573792,0.00034985019964943,-0.00189959384664593,-0.0163178318879597,0.122034842561064,-0.0161216870608769,-0.00331331895815611,0.0032183012557265,0.00155852507451593,0.00783372388761497,0.00382587539296343,-0.00923653780341651,0.0114715415654171,-0.00625207409404084,0.00276910307760899,-0.00291792388369446,0.0041999283621926,0.0661508682965835,-0.0170032726793918,-0.0615830691539872,-0.000578611178931714,0.00267578620871018,0.0259861538526636,0.022029476260225,-0.0734716525096109,0.00880748987352166,-0.0261966583314246,0.0492586820559369,0.0531129750776539,0.116596666514291,-0.0167738221022671,-0.0351056213159709,-0.0400297852164686,-0.0778117540594808,0.00302534859925512,-0.103039911106882,-0.118972509005163,-0.148245415662365,-0.0027668597126683,-0.00569760217052714,-0.0135619893318036,-0.00977273870563314,-0.0195720084261842,-0.0117483469234239,-0.0211288730521986,-0.00800579443055032,-0.0206905746423807,0.0132854303951981,0.0161691865033847,0.0522696009472685,-0.0217747385581297,-0.00847818003983558,0.000829452125181374,0.00677823858400778,0.21433352087945,0.14985367241261,0.121558788539623,0.0378811486999005,-0.0149123300860149,-0.00167215796965985,-0.000450914776834644,-0.00656229811408554
"b_No_Info",-0.0199740139279818,-0.0141060869996317,-0.157185915718099,-0.0116719902202261,0.0117952709126166,0.00763714717553101,0.00345626198646248,-0.0143678861208555,0.180333007892907,0.00463252417696229,0.0143948861083113,0.00249786035722802,-0.0161216870608768,0.174073949382354,-0.00470449357316507,-0.00205168712973436,-0.00345791049509333,-0.00624329467425893,-0.00825636316559395,-0.00952615231869397,0.00294134242234285,0.0225162988790254,0.0160316552664851,-0.0289851853655135,0.017866324098461,0.109744530092903,0.0673961019180891,-0.0819731470322183,0.00992339119327716,-0.0414416120019822,0.00175590735619479,-0.0212866776285075,0.0947555132445316,0.0203026886837291,-0.0359804388729997,0.0564763792089427,0.0843122066756662,0.168191772569371,-0.0349204848184451,0.0285010005412987,0.0488201130341484,0.0619009766619864,-0.0227962842982167,-0.167751567100461,-0.163350950552431,-0.333641783893115,-0.00949976734430127,-0.00235807980903183,-0.0076805698671083,-0.0266816757007338,-0.0277382738002963,-0.105722639894879,-0.120248208298898,-0.153427229414689,-0.0245667500773911,-0.0462046894606379,-0.0324080108503824,-0.0520843557819092,0.0354968831733299,0.0252367960882202,0.0166194238795042,0.000175972475966857,-0.204964635117305,-0.131683825087207,-0.0965023039101526,-0.00932259558926783,-0.0140586701343374,-0.00802652968488511,-0.00311437810364435,-0.027163482557141
"b_UsoCel_F",0.000762453655525003,-0.00769638677618774,-0.133215210501948,-0.00826658036248146,0.00455839437706071,0.0104894127385847,0.00608317398557879,-0.0237062278491424,-0.0992934439511631,0.0250020934633606,-0.0156661450711526,0.0117905781009278,-0.0033133189581562,-0.00470449357316532,0.151648196746263,-0.0200331405096698,-0.0262442616491478,0.00231277122371581,-0.00952034076809061,-0.000138818678089345,-0.0088941660284707,0.026539562698662,0.00432372405671915,-0.011500923412975,-0.00599485451846914,0.043884423350534,0.00370693626890743,0.106630456317433,-0.00271503482470768,0.00619730989437822,-0.0191718669059558,-0.0206475448379503,0.0550488233497863,-0.00617811852014705,-0.00911332285851251,0.0296046848650477,0.03811780911933,0.0628523264160767,0.00837100929585199,-0.00372276434463902,-0.00563263070776458,-0.0153771361127368,-0.0312472159848036,0.105536477728736,0.120379133837658,0.183468511462381,0.0116502399949134,-0.00804574326327721,-0.0033598898333672,-0.00751378454820677,0.00561721148544017,-0.00201822181772744,0.00452476218764483,0.0102203987177586,0.0071139137295894,-0.0471141331921499,-0.0497266189299231,-0.0869019469058107,0.0316843548602878,0.0117751421657937,0.00384016618885898,-0.0068137363256767,-0.136457335180259,-0.104649907104983,-0.0853053685828535,-0.0249201842818471,0.0105664292353173,-0.0113626191330361,-0.014507496580371,-0.0176935870301646
"lambda1",-0.000223297930314524,0.00225361853373388,0.0167309061772983,-0.001548981462055,2.1460385799954e-05,-3.31462370260603e-05,-0.0012921821528972,0.0155283533867355,0.0456785134249968,-0.00459709306285389,0.00239787438513553,-0.000262099809724266,0.00321830125572653,-0.00205168712973437,-0.0200331405096698,0.0239111437436544,-0.00168544851326253,0.0126699496160978,0.00676426391395513,-0.000833944924098657,0.000465211648638339,0.000460002848005772,0.00132513492299521,-0.00356249890908515,-0.00102099875411393,-0.0120935459052614,0.00514520002389044,-0.0343984597894525,-0.00194106721080968,-0.0076828983505663,0.00111397305903051,0.00893845990983509,-0.020566966411588,-0.00170635365030987,0.00322397402824087,-0.00404714659014102,-0.00895460350142987,-0.0316688333532848,6.98722422505901e-05,0.00890165299098559,0.00891938485270613,0.0166560695997231,0.00706748581033934,-0.0320022175368675,-0.0353682808868353,-0.0878341280653848,0.00193780035452337,0.000248029321252131,-0.00129919311328579,-0.00102924217779504,-0.0017036744615996,-0.00453440362917504,-0.00487781682071591,0.00647944402838185,0.000947121710820802,0.0138530797906323,0.0149877415756647,0.0370799683571862,-0.0116665587060047,-0.00863085491022992,-0.00604551116020842,-0.000564760901162031,0.0496188038662987,0.0372758761386773,0.0260415425986086,0.00448574750883292,0.00195889883108218,0.00474711748337635,0.00301556440287436,-0.006469727698884
"lambda2",-1.53108368549503e-05,0.00171320188781754,0.0431784403746505,0.0032723149666792,-0.00924833218936633,-0.00485524209609423,-0.00304962229273326,0.00333908207111686,0.0379745710578264,-0.0071659899967912,0.00366223130009176,-0.00388228701114604,0.00155852507451596,-0.00345791049509329,-0.0262442616491477,-0.00168544851326254,0.0311599017091162,-0.00422046512757498,0.00287766725514755,0.000995967306860795,0.00133352283361479,-0.0256776392495223,-0.00583709193914933,0.0173191286224464,0.00498450154531037,-0.0396597361526969,-0.00624879863594792,-0.0530262287445583,-0.00316223975950506,0.00230983178730081,0.0136814841302423,0.00947982094505642,-0.0414314862869232,0.00165474714264777,0.00455246522648971,-0.0247187100714445,-0.0326188007027739,-0.0597307327992472,-0.000733345012649942,0.00272967838027838,0.00382267627048516,0.0106124987021252,0.0111617638497954,-0.0437200320979842,-0.0492824110214829,-0.0657066475211785,-0.000724922007502661,0.00277689552235102,-5.55630836473821e-05,-0.00452559893274212,-0.000796610804854429,0.0101856853735176,0.00501558107536909,-0.00220445174528815,-0.00114523361609843,0.0330977102083077,0.0356843738825247,0.0431145720851963,-0.0134660337352766,-0.00583416684804539,-0.00257299117870987,0.00259460641038406,0.0905802473156172,0.0664030720063801,0.0553262210424818,0.0146585609872628,-0.00186499293065275,0.00458550340531656,0.00453917882795287,0.0118198371234959
"gamma_EXP_3_LV1",-0.00393666223528908,-0.00688609988621938,-0.0125820374231844,0.008452241522794,-0.0151291173410981,0.000132966472005353,-0.000658932532091543,-0.00256763556185763,-0.0710514199413113,0.00222345483026672,-0.0046280952854775,0.00319895615741003,0.00783372388761495,-0.00624329467425895,0.00231277122371581,0.0126699496160978,-0.00422046512757498,0.127557725721121,0.00914240545638506,-0.00575639534821559,-0.00745575407912551,0.00456453173863477,0.00693161196600818,-0.00802369369473901,0.00323889503629196,-0.0194799966372574,0.00380852017748043,0.0286866809836545,-0.000222460719557298,-0.00117586350526033,-0.0114806785041093,0.0308869240425186,-0.00933801482339863,-0.00164721355869061,0.0226922409586798,0.00838589457341016,0.00147896785847153,-0.0523934604458004,0.014338173169048,0.0120812597184373,0.00657614599419015,0.0103534264068361,0.0163526347532697,0.0601972210853636,0.0587324600197606,0.0640340408476475,0.012444320002592,0.00262977049552482,0.000708421975938762,0.00644263451862816,0.0129873729808899,0.0143086816924812,0.0155118664384962,0.0174751358351238,0.0163557093890769,-0.00051646652392579,-0.0045326161034783,-0.0273581169795332,-0.0361560343561206,-0.0308010786213175,-0.021582233294728,-0.000303639686627352,0.0198856079752563,0.0127537463271862,0.00161294006828175,-0.0148183179885162,0.00486247880113157,0.0029431463687563,0.000273183175227031,0.000710176834579614
"gamma_HTRB_2_LV1",4.26338019357542e-05,0.00491942329194321,0.0197360019365835,-0.00219017532079456,-0.0045060825676434,-0.000438253967846845,-0.00155656774072597,0.00460899797965082,-0.00550476717433083,-0.00312509065491689,-0.00158829471591318,-0.00258444413090865,0.00382587539296342,-0.00825636316559395,-0.0095203407680906,0.00676426391395513,0.00287766725514755,0.00914240545638506,0.0371944134372252,-0.00698280435905366,-0.00227857655378721,-0.0160179168215114,-0.00891377859614706,0.00507924300770188,-0.00561386309654872,-0.0676380071148329,0.0078438979204839,-0.0515300888851673,-0.000294361755867638,0.00971123803373161,0.00418854446102872,0.0122732710197154,-0.0528624014211525,0.00139825744480485,0.0197262111704807,-0.0326970882735927,-0.0429406831626823,-0.121307413552334,0.0115013564903952,0.0303798741019414,0.0360055745204257,0.0380215109240968,0.0221763946659168,-0.0168270560830608,-0.019344117911079,-0.0656209908528111,0.00324927857201019,0.00936524378917936,0.00998439247846945,0.0077754910405166,0.00992806925817191,0.0381932315513453,0.0355621449051644,0.0326956151460944,0.014218119320142,0.0383016167247068,0.0352751273257345,0.0260214941118891,-0.0248290549964706,-0.0179282846105505,-0.015088786333066,-0.00599774232321358,0.099306769528676,0.0693943457801756,0.0534825018674411,0.000857443183194641,0.0058006967534588,0.0132890747545957,0.013008223057667,0.0134868071699727
"gamma_USODISPMOB_LV1",-0.0106671931323611,-0.00911560494078098,-0.00195869535646334,-0.00408414937356874,-0.0100119775450972,0.00378000705254433,-0.00112033281631437,-0.00549542947227824,-0.131581950906923,0.00413872426524857,-0.00586839893836381,-0.00105097074804861,-0.00923653780341649,-0.00952615231869398,-0.000138818678089344,-0.00083394492409866,0.0009959673068608,-0.00575639534821558,-0.00698280435905367,0.0215725344830938,-0.00203174451012348,-0.00168924442161298,-0.00634845287974243,0.0075151532006902,-0.00366920661700497,-0.0755533405277253,-0.017175441088198,0.0061150555013518,-0.00386008444413234,0.0108617299854535,-0.0140270140011075,0.00150487099347053,0.0105872313628795,-0.0153547206780565,0.0320567221931418,-0.0258496665501315,-0.0354940482373717,-0.128608735941046,0.0236220248559226,0.0218896906573255,0.0215090369964854,0.040295838538741,0.0263733502482064,0.0724715475981253,0.0774381014336704,0.0878868100619618,0.00825933780506322,0.012489012915368,0.0151752546791312,0.0164058056816593,0.0213994970649172,0.0403327522810715,0.0446338369554577,0.0591455307867445,0.0253567444396074,0.0260137104807139,0.0222448340359,0.0137769072770723,-0.00636875542514585,-0.0043736945539701,-0.00549154038457817,-0.00611887744582378,-0.0378412248478959,-0.0296819215820618,-0.0242665253811071,-0.0136864960313022,0.0158295614567247,0.0129927889124581,0.0110074252953897,0.0133025811567691
"gamma_EDUBASICA_LV2",0.0109817558804963,0.0139911039280776,0.00889785418071295,0.00777619285832537,0.00988435520046256,-0.00471001042385895,-0.00136776654993288,0.00703580279593329,0.119020835362287,-0.00253668707612131,0.00479693084460873,-0.00395169834798927,0.0114715415654171,0.00294134242234284,-0.0088941660284707,0.000465211648638345,0.00133352283361478,-0.0074557540791255,-0.00227857655378722,-0.00203174451012346,0.0343159373919994,-0.0035980690368548,0.00261894839347321,0.00118160401747731,0.00627357909278718,0.0509092276868572,-0.00579510947033702,-0.0663104986121891,-0.000430027675201137,-0.0151748876213069,0.00453524234489478,0.0111271572468285,-0.0215869039979002,-0.00121714053690046,-0.0201670823555058,0.0256820160256596,0.0308497090106297,0.117999923976553,-0.019692993689743,-0.0256071246607399,-0.0259009836827874,-0.0349869401032933,-0.00624116572933536,-0.109882556918298,-0.123178885838401,-0.163739585442757,-0.00458600647757609,-0.00527687004244528,-0.0101058042352449,-0.00711803148398091,-0.0202716607443664,-0.032546277250989,-0.0426899489667757,-0.0514845172281184,-0.0225577285556823,-0.01500365480729,-0.00927258662204588,0.0199622687551307,0.0159290193619374,0.0199734655758968,0.0231578142352642,0.0243260638309808,0.108979819148051,0.0929477112574604,0.0845104293003672,0.0520713008323033,-0.0125658013071042,-0.0156588010844096,-0.0140810740812876,-0.0145753438614505
"gamma_JOVEN30_LV2",-0.00776683752401003,-0.00303252217641081,-0.0642872296888306,-0.0206097654638099,0.0102879872605889,0.00892683749660478,0.00386415227215435,0.000689924906725185,-0.0301687220705374,0.0122357632365837,-0.00524136128524725,0.00831263527420555,-0.00625207409404086,0.0225162988790254,0.0265395626986619,0.000460002848005754,-0.0256776392495223,0.00456453173863479,-0.0160179168215114,-0.00168924442161297,-0.00359806903685478,0.19594243655296,0.0414406802959035,-0.0989303205566788,-0.0150606602572518,0.173050814675103,0.0253312194737981,0.142024999344729,-0.00420687844850375,-0.0546009804597474,-0.0611130177847592,-0.00849452709060464,0.0900273525673547,-0.00132791670021758,-0.0220728404482994,0.113396525862908,0.158841586052927,0.310498003981961,-0.0013135571313714,-0.00965299447878611,-0.00118174862040912,-0.0220572798695303,-0.0158133880802514,0.0910006944086059,0.111592911591524,0.165299081397105,0.00768569264248377,-0.0113751297145027,-0.0100698465177643,-0.0215622840159022,-0.00688475774380563,-0.108034790002254,-0.104066362847576,-0.112379537528246,-0.00998464194279722,-0.137247697351996,-0.135753068101867,-0.203424083409739,0.0467435501600819,0.0188871469319317,0.016148199500356,0.00199238542794792,-0.197664110443776,-0.121775986265235,-0.0927162675827835,-0.015446530780617,-0.00335437486346276,-0.0216420495787438,-0.0176726795451821,-0.0358570554320252
"gamma_ADULTO40_LV2",-0.00445873954090774,-0.00476873573580663,-0.0272713504648671,-0.0049925228032059,0.0090429342992932,-0.00125241259276748,0.00256957015117835,0.00464403653181971,0.0831193379299066,-0.00359086699212652,0.00133481737378326,0.002947107118432,0.002769103077609,0.0160316552664851,0.00432372405671915,0.00132513492299521,-0.00583709193914933,0.00693161196600819,-0.00891377859614707,-0.00634845287974242,0.0026189483934732,0.0414406802959035,0.0480686180569244,-0.0221170624289744,0.00215011119014655,0.13040525304012,0.0136650591728121,0.0293624812157772,-0.000470037318670082,-0.0257046379594608,-0.0152085923934483,-0.00938058928063007,0.0612281321743499,0.00144168792946061,-0.0311389877155943,0.0788388600151635,0.107400054314481,0.231828895665646,-0.0175057597133956,-0.0217602846793126,-0.0198007634188322,-0.044381852155271,-0.0215818729829072,-0.037119691877478,-0.0343231303648372,-0.0689973692297581,-0.0019093493356876,-0.01246416524304,-0.0160240089604122,-0.0260893872003434,-0.0215787132850687,-0.0735266409566697,-0.0786649619290888,-0.091568399986507,-0.026613604288504,-0.0721782350805766,-0.0705455672910596,-0.093711312944503,0.0454341499348024,0.0301272735736082,0.0285474992391974,0.0177277651157505,-0.0878980893809701,-0.048810660010507,-0.0291429864026874,0.0174781410850117,-0.0110275842581563,-0.0207179561514339,-0.0196498016145886,-0.0316561154988958
"gamma_EXP_2_LV2",0.00683100477230747,0.0046325123769041,0.0505990556926368,0.0152486567037754,-0.00931346555056863,-0.00795380180031796,-0.00257921444498209,-0.00888642103859321,-0.108957809394366,0.00116286961755897,-0.00240118450838228,-0.00262681507948745,-0.00291792388369445,-0.0289851853655135,-0.011500923412975,-0.00356249890908515,0.0173191286224464,-0.008023693694739,0.00507924300770188,0.0075151532006902,0.00118160401747733,-0.0989303205566788,-0.0221170624289744,0.0992716961079942,0.00474939963063607,-0.105641191867195,-0.0333840630473322,-0.00622535123887976,0.00598097810733493,0.0371772140663182,0.0143915910728171,-9.80298865918525e-05,-0.0369613732668597,-0.00953633211520023,0.0151762906427263,-0.0645592183332968,-0.0892889786540215,-0.1932205898855,0.0125504479116218,-0.00287479168652424,-0.0142450757601718,-0.0146720413302093,0.00916366120139988,0.0417801681329759,0.0351375276675695,0.0869291411703415,-0.00142965123814032,0.0107579015332301,0.0114456760886796,0.0260580642482443,0.0134050320421747,0.0788318549325331,0.0839725204845693,0.0980192001415382,0.0122134480412852,0.0566440568586242,0.0497849461956617,0.0602454533511368,-0.0112740764155632,0.00118373788417096,0.00103322049223012,0.00428647804521779,0.0812751646163455,0.0567510675582555,0.0490268340218161,0.0174746012302499,0.00273849934640266,0.00867550559982549,0.00646409233732147,0.0138062393431625
"gamma_USODISPMOB_LV2",0.00403189499833012,0.00306217079244557,-0.0109986652220307,-0.0016463511650082,0.00656915659840902,-0.000396366283479907,0.00320405465435316,0.0032581897948735,0.0706513383625501,0.00626565654402353,0.00637653915400857,-0.00286954756928983,0.0041999283621926,0.017866324098461,-0.00599485451846911,-0.00102099875411393,0.00498450154531037,0.00323889503629196,-0.00561386309654872,-0.00366920661700497,0.00627357909278718,-0.0150606602572518,0.00215011119014656,0.00474939963063606,0.0403321962769651,0.0790698942562548,0.00681086314463399,-0.0311406905092638,-0.000729434155753606,-0.0112064743129653,-0.00555759296124896,-0.00356924755649007,0.0301516777464037,0.00722213824931562,-0.0285397043499404,0.050819339885117,0.0695534709128767,0.141557163751912,-0.0147535586813615,-0.0156802515085207,-0.0104219441389207,-0.0296466451347772,-0.00994693477649392,-0.0735591604303849,-0.0760060347440093,-0.143518594335056,-0.00347439466999679,-0.00438679812692212,-0.0103271987757242,-0.0192038795073911,-0.0126067759879872,-0.0326878500424483,-0.0356477394269587,-0.0539315191292609,-0.0181843086937246,-0.0345963033154598,-0.0333942871644449,-0.0375217302883548,0.0263197393040577,0.0268544982422723,0.02546782234911,0.0160246974292578,-0.0182144928033283,0.000741459855446678,0.0102807562567715,0.0281681746313936,-0.0094483534637692,-0.0110835931974372,-0.00941323163582821,-0.0134598339077816
"zeta_FRbr",0.0103485141008184,-0.0138800910552304,-0.138106417966698,-0.091535100463442,0.133288441649614,0.0136718138996991,0.0269101992313772,0.0445975241728458,0.686608751483328,0.037601038324288,0.0450294895506579,0.0136587552068918,0.0661508682965834,0.109744530092903,0.0438844233505341,-0.0120935459052615,-0.039659736152697,-0.0194799966372573,-0.067638007114833,-0.0755533405277253,0.0509092276868572,0.173050814675103,0.13040525304012,-0.105641191867195,0.0790698942562548,1.68868675262312,0.0466202724715029,0.370094922209768,0.00985276044822186,-0.227572842619794,-0.308547576807423,-0.100734265608828,0.280046830630634,0.0629357076791021,-0.376683868522777,1.063499114289,1.40857540882652,3.09737482734849,-0.184032924725873,-0.369076290257025,-0.336394965729693,-0.591866878569112,-0.163036082547116,-0.328170020285329,-0.282497656806394,-0.378400456207098,0.00149415144851174,-0.119308224056102,-0.146644678568616,-0.221376801651591,-0.175483369909085,-0.638196216068971,-0.654282244222908,-0.748187536274429,-0.240767629795108,-0.974359384289019,-0.957750643231207,-1.16800699776845,0.292267322160291,0.214692687382148,0.209010314477178,0.11826200599471,-0.442912176899556,-0.226627530413839,-0.102286657241117,0.154426348048011,-0.126544798339664,-0.198334992558215,-0.164489662571614,-0.16977409839554
"zeta_EnfCond",-0.0263326719780455,-0.0268848241813908,-0.0791459295891493,-0.0235856492546717,0.0287528841183238,-0.000747355632973763,0.00441243051103545,-0.0221248973191975,0.0870924583657482,0.0137952572142353,-0.00369955815353121,-3.08521170322699e-05,-0.0170032726793917,0.067396101918089,0.0037069362689074,0.00514520002389043,-0.00624879863594792,0.00380852017748043,0.00784389792048391,-0.0171754410881981,-0.00579510947033707,0.0253312194737981,0.0136650591728121,-0.0333840630473322,0.00681086314463396,0.0466202724715028,0.256059258298556,-0.120302770580824,0.0142045253365381,-0.0634439326367035,0.00616594281783499,-0.012591201780964,0.0279096051378056,0.0731446766330769,-0.0389138389969413,0.0235140821198873,0.0164749877693323,-0.0751928700065213,-0.0301341869224637,0.238790109584162,0.275026515464892,0.396944539339898,-0.0286846161923346,-0.173654873092006,-0.209290068171783,-0.48743466428032,-0.0189111060680299,0.00577302085274041,-0.00286759288180668,0.000432392411515142,-0.0326495244394648,-0.0855708909621359,-0.111605899890104,-0.146829021271548,-0.0228129209797203,0.0232221020540323,0.01775751841713,0.0115775655421885,0.00254274515690669,0.0062299916136064,-0.00763931456670974,-0.0125613341276286,-0.047688999073885,-0.030630306533951,-0.0436008977902413,-0.0216080919298008,-0.0202862455139947,0.0632732026560753,0.0589256069053815,0.0549731600481638
"zeta_AFrSem",0.0264749481532891,-0.0139680058307485,-0.0294326560581737,-0.00170652883362128,-0.0516080280214818,0.00697320879701619,0.0196971567109884,-0.122031127753362,-1.82878321119418,0.118906459737168,-0.0626459496801532,0.106206826835833,-0.061583069153988,-0.0819731470322183,0.106630456317432,-0.0343984597894526,-0.0530262287445583,0.0286866809836544,-0.0515300888851674,0.00611505550135174,-0.0663104986121892,0.142024999344729,0.0293624812157771,-0.00622535123887975,-0.0311406905092638,0.370094922209767,-0.120302770580825,1.76255402124519,0.00406028244123764,0.0496378355312191,-0.327578971995735,-0.171858504076003,0.644944001395669,-0.00692693394992954,-0.0998238450498483,0.241510679980422,0.348316625184519,0.522491361302025,0.0372581708763166,-0.157168993465634,-0.215676138679104,-0.412166760586948,-0.249799080923001,1.87093550564584,2.08291009365036,3.49241807874913,-0.000764424531925658,-0.057142545367128,-0.0172606203590667,0.00783285640268847,0.0832275908800695,0.037052778851829,0.141137235300707,0.175070511475765,0.0217190195552081,-0.583312373838623,-0.691369030930515,-1.24476352618229,0.260194333666052,0.136731293757683,0.0647138974603889,-0.034334059349869,-1.68373912641277,-1.14482539294371,-0.90979639662858,-0.260808211627656,-0.0221024500685205,-0.0318965501246332,-0.0246967469661438,-0.0196680588661461
"zeta_CulFr",0.00272811835903379,0.00114334389468499,-0.00452753827850429,0.00853756959745385,0.00176268484349222,-0.00132196919404597,0.00141126101190438,-0.0082408321321188,-0.00393765443683575,0.000346929160700627,-0.00194534496960732,0.00290932441587098,-0.000578611178931743,0.00992339119327718,-0.00271503482470767,-0.00194106721080969,-0.00316223975950508,-0.000222460719557312,-0.000294361755867639,-0.00386008444413234,-0.000430027675201165,-0.00420687844850373,-0.000470037318670087,0.00598097810733491,-0.00072943415575361,0.00985276044822188,0.0142045253365381,0.00406028244123769,0.0428725986114217,0.0015259023659377,0.00218599369326776,-0.00554499385773428,0.00706408192434457,0.0113827448787438,-0.00990985461329299,-0.00889963813565571,-0.0159501415078309,-0.0263117787581113,-0.00241178966895166,0.00628467965266646,-0.000897775396715888,0.00532052069481779,-0.00202258629376981,-0.0125004102671457,-0.0217258365470432,0.00543902628672923,-0.0120230291302223,0.0169273136810173,0.0237087921390622,0.0465820796168828,-0.00276907163742823,0.000559777439370057,-0.0032380819930338,0.00228232750557526,-0.00450266755358124,-0.00568770836874061,-0.0122472286913929,-0.0173704180966212,-0.00320000128862744,0.00151231358630784,-0.00513043794198396,0.00286837102745249,-0.0106812421231134,-0.00552497049573217,-0.00717651854440442,-0.00181480335857269,-0.00466352403313835,0.00180803553767974,-0.000621127965293887,0.000556525085390336
