"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_ruta1",1.57602002400463,0.375214326583949,4.20031942370948,2.66538676534367e-05,0.400575588361297,3.93438858930951,8.3408746427871e-05
"asc_ruta2",0.6691185907105,0.363558378136759,1.84047083205657,0.0656991426935409,0.367667186584608,1.81990293157837,0.0687737884123711
"asc_ruta3",0,NA,NA,NA,NA,NA,NA
"asc_ruta4",2.47568980971581,0.823755858180239,3.00536838085117,0.00265259371115811,0.857524462733393,2.88701945810905,0.00388910178202129
"b_tt",0.27416399254322,0.102548830334988,2.67349702232224,0.00750649426007954,0.111853946631248,2.4510891282814,0.0142424682315734
"b_dt",-0.519850336175146,0.228632413923197,-2.27373856250223,0.0229817101297101,0.218906391677485,-2.37476088382582,0.0175603219120271
"b_Sem",0.299612225488256,0.161966649691231,1.84983900117356,0.0643367577675988,0.136886562291436,2.18876287396546,0.0286140794532381
"b_ACC_0",0,NA,NA,NA,NA,NA,NA
"b_ACC_1",-0.481614435705132,0.314440566559615,-1.53165490373782,0.125607616264608,0.331725152857956,-1.45184780700473,0.146543927643261
"b_ACC_2",-8.16962530579132,19.090944978816,-0.427931949668108,0.668700665263208,0.319979184659514,-25.5317398676558,0
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.353513822398762,0.295282333929096,-1.19720613724101,0.231226218339851,0.287898158568124,-1.22791275969593,0.219479719080888
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.245194172370659,0.214995749386943,-1.14046055826604,0.254094475745269,0.191887554091856,-1.27780133282269,0.201319484342844
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",0.264237970832549,0.265801676808188,0.994117019898384,0.320165900204463,0.253395809718918,1.04278745226947,0.29704674401576
"b_No_MTRP",0,NA,NA,NA,NA,NA,NA
"b_Si_MTRP",0.425528878978456,0.368297167403285,1.15539547039878,0.247928515971476,0.332924877080139,1.27815284550222,0.201195538872495
"b_No_Info",-0.209090042947442,0.349198526666227,-0.598771263279974,0.549325427839637,0.353908116833875,-0.590803185917292,0.554652300089085
"b_Si_Info",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_P",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_F",-0.176239865334818,0.409788012422441,-0.430075697658859,0.667140577551046,0.41527405375485,-0.424394116948271,0.671278410477071
"lambda1",0.207718734071451,0.194386408643316,1.06858671612478,0.285255936892643,0.215067652439091,0.965829736437373,0.334129386066614
"lambda2",-0.452706981328369,0.484339647550916,-0.934689083616221,0.349948554299072,0.535103392300036,-0.84601777496214,0.397542828426814
"lambda3",-0.272931930004693,0.191280110376261,-1.42687041254743,0.15361725059218,0.226884240292379,-1.20295675738859,0.22899305478516
"gamma_EDUBASICA_LV1",-0.172164480345691,0.255359803830173,-0.674203526801692,0.50018192773654,0.255543049226372,-0.673720067389426,0.500489301278119
"gamma_EDUSUP_LV1",-1.07188976909653,0.372679455876339,-2.87617080092605,0.00402531831951758,0.375358133611847,-2.85564551054849,0.00429494371364347
"gamma_EXP_5_LV1",0.413581732778933,0.196735618167619,2.10222092283544,0.0355339278257454,0.24333236249341,1.6996577378405,0.0891953231293925
"gamma_HPICO_LV1",-0.385311223550285,0.200250531996502,-1.9241458172856,0.0543363084546198,0.209198205965983,-1.84184764764637,0.0654974381984141
"gamma_SININFOTRF_LV1",-0.768106520258806,0.215832074487979,-3.55881544520662,0.000372531179291702,0.276893459779313,-2.77401467290341,0.00553691808337642
"gamma_LV2_LV1",2.08880278202072,0.208421650685548,10.0220047924491,0,0.26560592511342,7.86429286593945,3.77475828372553e-15
"gamma_EXP_4_LV2",0.275615058950911,0.0969701298662227,2.84226760685112,0.00447938747949794,0.0841116976849423,3.27677441469894,0.00105000223841767
"gamma_HPICO_LV2",0.19134496974933,0.083983968183572,2.2783511411498,0.0227056649329633,0.0913444702888755,2.09476248692674,0.0361921113642085
"gamma_USODISPMOB_LV2",-0.0690994154671211,0.0784745071715446,-0.880533283453063,0.378570482795708,0.0736223350529186,-0.938565931350228,0.347953651333501
"gamma_EDUBASICA_LV3",0.336711659300543,0.181568116510982,1.85446468119406,0.0636727085541291,0.229170015208361,1.46926577193969,0.141760716799346
"gamma_JOVEN30_LV3",0.50529845583971,0.327439626183117,1.54318052988836,0.122786979974507,0.383969341795916,1.31598646255534,0.188178586402921
"gamma_ADULTO40_LV3",0.474880639217391,0.178642238758433,2.65827747411709,0.00785411988958584,0.188421055480695,2.52031620354682,0.011724945339926
"gamma_EXP_2_LV3",-0.283645464129842,0.264898441639062,-1.07077060315939,0.284272587914994,0.342713724190153,-0.827645478161425,0.407871304706451
"gamma_HTRB_2_LV3",2.54457748205179,0.941007261995007,2.70409972889804,0.00684897300056408,0.699604787642476,3.63716419183821,0.000275656224376863
"gamma_HTRB_3_LV3",2.24861569048969,0.929785389854836,2.41842441817757,0.0155878835266334,0.697425992546584,3.22416387476338,0.00126341077594727
"gamma_SININFOTRF_LV3",-0.0409590088882995,0.17429380234954,-0.23499980111833,0.814208887583614,0.195872348112546,-0.209110725852762,0.834361801780829
"zeta_FRbr",2.02707481936696,0.318716638058515,6.36011609470729,2.01601402238794e-10,0.41858724973251,4.84265782262197,1.28113804098717e-06
"zeta_EnfCond",1.75429981061838,0.259618683962692,6.75721709948455,1.40667477666057e-11,0.377158273541719,4.65136239527391,3.2974927173246e-06
"zeta_AFrSem",2.33464044697267,0.388089538659315,6.01572630645461,1.79081927065283e-09,0.491494169851049,4.75008777353393,2.03328375381062e-06
"zeta_CulFr",0.729314398028158,0.0999434201325445,7.29727276754132,2.93765012315816e-13,0.116954836528746,6.23586351513476,4.49292603121876e-10
"zeta_OmLmVel",3.13760170355025,0.356156127101217,8.80962438885283,0,0.499778522608023,6.2779842702666,3.42990524870856e-10
"zeta_IgPare",13.2578093947953,5.09255288379384,2.60337196241711,0.00923117406980523,6.84585906329067,1.93661734374393,0.052792136282789
"zeta_PasoPeaton",-2.32102792346896,0.711851081794581,-3.2605526392088,0.00111195325287028,0.938747681252117,-2.47247260347225,0.0134181997913849
"zeta_UsoDirec",-1.28374577483273,0.269991283083827,-4.75476748793459,1.98674935547594e-06,0.321206968202417,-3.996631150367,6.42502925751742e-05
"zeta_UsoPito",0.968863894935512,0.136034785717534,7.12217753587885,1.06226138996135e-12,0.190060852567783,5.09765099885564,3.43894079879448e-07
"tau_FRbr_1",-3.13023772178188,0.810740724629212,-3.86096026348434,0.000112942272213257,0.793088211692092,-3.94689730049495,7.91704960805273e-05
"tau_FRbr_2",3.08018615504621,0.817239473350933,3.76901294600529,0.000163894387866348,0.906922434271516,3.39630605512627,0.000683019417200725
"tau_FRbr_3",4.65032546326932,0.897053471444874,5.18400029797454,2.17176584937917e-07,1.00031785153201,4.64884781986771,3.33794365592333e-06
"tau_FRbr_4",9.51245035477731,1.37598222189547,6.91320730995603,4.73820982449524e-12,1.57340102257969,6.04578884738556,1.48680712186433e-09
"tau_EnfCond_1",-2.29471097784996,0.668562603486805,-3.43230531573585,0.000598473393574439,0.655734559756081,-3.49945102589002,0.000466217239533551
"tau_EnfCond_2",3.25973851456715,0.721417113792646,4.51852118870593,6.22730423893714e-06,0.81442374778617,4.00250916482731,6.26742392588753e-05
"tau_EnfCond_3",4.68044506801113,0.789432452765719,5.92887339710134,3.05020142477019e-09,0.862983724503305,5.4235612273047,5.84231905076393e-08
