"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_ruta1",1.51317459892738,0.377846191522464,4.00473693496899,6.2086534507122e-05,0.401469494168282,3.76908985840181,0.000163843898802307
"asc_ruta2",0.606407921053594,0.366262981856444,1.65566260062633,0.0977901651138782,0.369404899953808,1.64158061013652,0.100676948750298
"asc_ruta3",0,NA,NA,NA,NA,NA,NA
"asc_ruta4",2.21341787064019,0.632786239530608,3.49789191415109,0.000468951142642116,0.651182300450184,3.39907560311449,0.000676140233911937
"b_tt",0.266532660198113,0.105587205056825,2.52428937819379,0.0115932452616456,0.115051513310239,2.31663758719454,0.0205234820518125
"b_dt",-0.5914259473793,0.238198158286681,-2.48291570192367,0.0130311921469664,0.234143876604341,-2.5259082405076,0.0115399617921643
"b_Sem",0.307965502329151,0.164613264071709,1.87084257192662,0.0613669048833971,0.137163507129361,2.24524371514286,0.0247524911417527
"b_ACC_0",0,NA,NA,NA,NA,NA,NA
"b_ACC_1",-0.465959428069914,0.31931410479407,-1.45925100418103,0.144496035331657,0.342874141562097,-1.3589809541981,0.174152624018874
"b_ACC_2",-13.1805936522164,230.101676974262,-0.0572816062252805,0.95432087239811,0.326393951461421,-40.382469078243,0
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.384555152046197,0.303911382831067,-1.26535290802173,0.205744848351218,0.299131286699508,-1.28557315514944,0.198592070527642
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.209945447774036,0.21976316616356,-0.955325914888681,0.339412906162565,0.196894394232523,-1.06628453589237,0.28629503784602
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",0.210174008432373,0.27253961840268,0.771168645733698,0.440606976262615,0.259532948133879,0.809816287078726,0.418045770358148
"b_No_MTRP",0,NA,NA,NA,NA,NA,NA
"b_Si_MTRP",0.43153617856068,0.378772595704111,1.13930147918565,0.254577431656442,0.335398881878462,1.28663571012457,0.198221290854577
"b_No_Info",-0.0655695221594689,0.372883410681516,-0.175844567715222,0.86041605515911,0.373548290212039,-0.175531581531934,0.860661957517576
"b_Si_Info",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_P",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_F",-0.21187601355556,0.414862890878636,-0.510713342200429,0.609551796774196,0.41706395836078,-0.508018037301313,0.611440693760009
"lambda1",0.391128507302232,0.200886270328099,1.94701463003628,0.0515329807271798,0.230307559964794,1.69828774774924,0.0894534660508408
"lambda2",-1.02665256106239,0.551056925505054,-1.86306080832111,0.062453711415603,0.634577025776958,-1.61785334066481,0.105694207798789
"lambda3",0.452313843668488,0.199949355220381,2.26214204676956,0.0236886285113773,0.222439037430473,2.03342834465315,0.0420092660973781
"gamma_EDUBASICA_LV1",-0.768799163932847,0.320958780120128,-2.39532055687993,0.0166058402628353,0.452160509996584,-1.7002793188168,0.0890783986357131
"gamma_EDUSUP_LV1",-1.70979312705656,0.389654372248525,-4.38797367315576,1.14411620812938e-05,0.436347707149828,-3.91841895589353,8.91316873969927e-05
"gamma_HPICO_LV1",-0.36145911588284,0.208000818071672,-1.73777737623268,0.0822500485441093,0.208729433856443,-1.73171128385965,0.0833249805615099
"gamma_CSECO_LV1",0.256251885596107,0.237402703222603,1.07939750524167,0.280410562601139,0.22103987722506,1.15930161024834,0.246333265631537
"gamma_SININFOTRF_LV1",-0.840853431567177,0.240487751454804,-3.49645013719213,0.000471492602491352,0.331156873094754,-2.53913930189389,0.0111125566864019
"gamma_LV2_LV1",2.33147212099085,0.254101995356687,9.17533968089516,0,0.35209733786106,6.62166926666984,3.55164786469686e-11
"gamma_ADULTO40_LV2",-0.319755592653181,0.124083492135323,-2.57693902025632,0.00996795339322287,0.178470474488141,-1.79164421213228,0.0731899762050454
"gamma_EXP_3_LV2",-0.0016238292918918,0.211937772733539,-0.00766182106638148,0.993886811074492,0.261505599200966,-0.00620953928655229,0.995045536312929
"gamma_EXP_4_LV2",-0.229290993388451,0.110329531320019,-2.07823771790868,0.0376874697051368,0.132961789019259,-1.72448787790633,0.0846198054507974
"gamma_EXP_5_LV2",0.00377580882982472,0.0851026832054571,0.0443676825172371,0.964611321885494,0.0918158021949966,0.0411237362148809,0.967197251843885
"gamma_HPICO_LV2",0.209579523551203,0.100134023523268,2.09299013638959,0.036350035066216,0.12869950762662,1.62844075642644,0.103431461584296
"gamma_USODISPMOB_LV2",-0.003355729776633,0.0945114984526528,-0.0355060477462868,0.971676224013388,0.108547573970056,-0.0309148298197684,0.975337463090366
"gamma_EDUBASICA_LV3",-0.551184390508926,0.18142481209053,-3.03808715113283,0.00238085088231332,0.179594074413146,-3.06905666186378,0.0021473585934344
"gamma_JOVEN30_LV3",-0.406890756359544,0.305310968539004,-1.33270926461184,0.182627231744836,0.315003721303547,-1.29170142713156,0.196460563057301
"gamma_ADULTO40_LV3",-0.401772922053878,0.191106828436236,-2.10234728576396,0.0355228652531387,0.201306378105058,-1.9958280797452,0.0459526392497682
"gamma_EXP_2_LV3",0.353857455428559,0.25339334675895,1.39647492704368,0.162571525791411,0.282906028799841,1.25079503229292,0.211009267784385
"gamma_USODISPMOB_LV3",-0.116582793207626,0.184061570103448,-0.633390191891238,0.526478868374297,0.188747293440605,-0.617666039509658,0.536795502570981
"zeta_FRbr",1.83121255909296,0.284890665536848,6.42777310952684,1.29486865674266e-10,0.353872840575751,5.17477565137119,2.28184997563829e-07
"zeta_EnfCond",1.54055846677496,0.219861708884147,7.00694302156422,2.43582931602759e-12,0.308113323131469,4.99997355232061,5.73381789603644e-07
"zeta_AFrSem",2.18714340322505,0.34602547155198,6.32075839219396,2.60282684294566e-10,0.391455277679742,5.58721143367596,2.30744727769405e-08
"zeta_CulFr",0.716336287696812,0.10135232621422,7.06778338942856,1.57429624891847e-12,0.124209459925379,5.76716369370871,8.06167421707471e-09
"zeta_OmLmVel",3.13911504780759,0.357433763462489,8.78236856361506,0,0.520685900334509,6.02880747450795,1.65173918986738e-09
"zeta_IgPare",13.9210830679173,6.5811042788882,2.11531112074539,0.034403439271135,8.2649301627562,1.68435580141367,0.0921129271884846
"zeta_PasoPeaton",1.39827014964861,0.311307069858499,4.49161064759683,7.06865609623186e-06,0.390241596853759,3.583088427584,0.000339555594806917
"zeta_UsoDirec",1.84543267151751,0.39042995833483,4.72666769575832,2.28234312782405e-06,0.384785510377866,4.79600354417,1.61862417225045e-06
"zeta_UsoPito",0.826542468608046,0.11213361131986,7.37105011494136,1.69197988952874e-13,0.145615753899015,5.67618850623303,1.37729001536968e-08
"tau_FRbr_1",-4.63559504915937,1.09147418785833,-4.24709544277474,2.16559721875065e-05,1.39876845286556,-3.31405461687583,0.000919535438886898
"tau_FRbr_2",1.45317999819214,0.976819958791078,1.48766411365162,0.136839496071929,1.27133400936685,1.14303557325258,0.253023821653404
"tau_FRbr_3",3.06703888962382,1.02028206587516,3.00606958821042,0.00264648424649283,1.28654806683415,2.38392872267181,0.0171289196463635
"tau_FRbr_4",7.9916620567672,1.39309213540058,5.73663568524074,9.65756852266964e-09,1.58435740004498,5.0441030897071,4.55653602404738e-07
"tau_EnfCond_1",-3.51400552026055,0.902027431215701,-3.89567478621418,9.79257129500866e-05,1.16701392521294,-3.01110847466482,0.00260295845891134
"tau_EnfCond_2",1.85032399144573,0.824124815510889,2.24519873278986,0.0247553774253804,1.07792430035972,1.7165620914458,0.0860592138846072
"tau_EnfCond_3",3.2707694321158,0.85930860800364,3.80628030680911,0.000141072490142946,1.08012159731018,3.02814927528621,0.00246056509691739
"tau_EnfCond_4",6.2127792234045,1.02308085799296,6.07261798993337,1.25841581599673e-09,1.24897946942865,4.97428450625099,6.54890687457055e-07
"tau_AFrSem_1",-5.18446608882188,1.34393764225066,-3.85766863419314,0.000114473697495621,1.63375472977009,-3.17334419564401,0.00150693758304232
"tau_AFrSem_2",2.80554006142204,1.18230759682798,2.37293583239171,0.0176473294471649,1.61197314704894,1.74043845988265,0.0817820572116335
"tau_AFrSem_3",4.27882632958412,1.24322250115732,3.44172207758543,0.000578023788320614,1.62444915100034,2.63401678467387,0.00843813165026908
"tau_AFrSem_4",9.79732186993946,1.73636298880024,5.64243878332664,1.67658156247086e-08,2.17831231976636,4.49766628092628,6.87034241031448e-06
"tau_CulFr_1",-3.48235385881003,0.489512520388782,-7.11392194022793,1.12798659301916e-12,0.573723484556707,-6.06974257206973,1.28115451580868e-09
"tau_CulFr_2",-0.776967682992743,0.408585216585885,-1.90160498092672,0.0572228162791499,0.505980984104672,-1.53556696279323,0.124644622064394
"tau_CulFr_3",0.367312065139719,0.403701651608014,0.909860199175928,0.362896242084491,0.490181626503248,0.749338704838798,0.453653084962609
"tau_CulFr_4",3.39434988726949,0.501619997976403,6.76677544946914,1.3168355295079e-11,0.587777891719547,5.77488526718707,7.70055397225633e-09
"tau_OmLmVel_1",-0.608173245936273,0.457933645637982,-1.3280815937623,0.184151153357456,0.594280564657733,-1.02337731049061,0.306129483035175
"tau_OmLmVel_2",4.39327192814399,0.617163198287966,7.11849303446979,1.0911271886016e-12,0.993081056845995,4.42388050588431,9.69436542375135e-06
"tau_OmLmVel_3",5.29473095975056,0.673606758936117,7.8602699416392,3.77475828372553e-15,0.993499016090352,5.3293771548829,9.85501524830568e-08
"tau_OmLmVel_4",6.41879856565251,0.782351275165126,8.20449684101011,2.22044604925031e-16,1.05746375368587,6.06999392960685,1.27915078529384e-09
"tau_IgPare_1",-1.66979518381449,2.41701952293412,-0.69084886074377,0.489660526333817,3.41117731592013,-0.489507002764551,0.624482798001547
"tau_IgPare_2",19.0017073422299,7.73027652887734,2.45808895338308,0.0139678571991826,8.43125805038514,2.25372147651938,0.0242136954022862
"tau_IgPare_3",21.4657460796467,8.92661201598547,2.4046912805448,0.0161861330052573,10.0739884697754,2.13080907766071,0.0331048742061664
"tau_IgPare_4",26.8106378751072,11.5400714262002,2.3232644656113,0.0201649495097715,13.2650854358688,2.02114324892407,0.0432649384282533
"tau_PasoPeaton_1",-3.45081239282131,0.4846833202095,-7.11972590954798,1.0813572259849e-12,0.531839495585868,-6.48844702483019,8.67257377024089e-11
"tau_PasoPeaton_2",-1.55885071313049,0.333944958479296,-4.66798696476545,3.04165192677175e-06,0.352894346908031,-4.417329795132,9.99277022684097e-06
"tau_PasoPeaton_3",-0.576204764688365,0.278145396033588,-2.07159555004385,0.03830317527557,0.280605420100057,-2.05343419411822,0.0400304858245111
"tau_PasoPeaton_4",1.41211807706716,0.284337598995751,4.96634311485574,6.82271987573202e-07,0.284178928745152,4.96911605410946,6.72588074568381e-07
"tau_UsoDirec_1",-5.48369706567798,0.825578508608244,-6.64224784015074,3.08935099724295e-11,0.871670070020937,-6.2910236960944,3.15379278248429e-10
"tau_UsoDirec_2",-3.74177793975048,0.642640661979764,-5.82250417865451,5.79723491433981e-09,0.691359105240198,-5.41220606106067,6.22529912064351e-08
"tau_UsoDirec_3",-2.87662386313293,0.553849756561505,-5.19387041170159,2.05966534272406e-07,0.577798341323443,-4.97859487887079,6.40475447788447e-07
"tau_UsoDirec_4",-0.118537664059319,0.334874560466167,-0.353976318458789,0.723356630843533,0.33284595278554,-0.356133710106114,0.721740433020903
"tau_UsoPito_1",-2.49185833662703,0.503965461235142,-4.94450220957577,7.63386758251272e-07,0.618551195694977,-4.0285401660687,5.61242729222311e-05
"tau_UsoPito_2",1.09110929942556,0.459106297243741,2.37659406106184,0.017473305781833,0.601587866467695,1.81371560206518,0.0697215217890552
"tau_UsoPito_3",1.72443645594822,0.470531156399916,3.66487199092631,0.000247462323548442,0.600732025879932,2.87055855466058,0.00409747300375507
"tau_UsoPito_4",3.31703453189381,0.539133600791956,6.15252792076264,7.62575336210602e-10,0.667081014122691,4.97246130780111,6.61081682284959e-07
