"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_EXP_5_LV1","gamma_HPICO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_EXP_4_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_HTRB_2_LV3","gamma_HTRB_3_LV3","gamma_SININFOTRF_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"b_SI_ZER",-0.0330454612649189,-0.016183694282039,-0.00332625680510665,-0.0551509650808989,-0.10206626262875,-0.0521074774220479,0.0295206108715803,-0.00549259593461938,0.0645270178055575,-0.00333144619023957,1,0.036294792336553,-0.0544306566115564,0.0117383761516172,-0.0624967230153714,0.0812807291272557,-0.0113641527095718,0.019263069659221,0.00882896941036949,0.00260008526494755,0.00146793176817117,0.00567293018150319,-0.00746080760867029,-0.000657926431776764,-0.00767143922502686,0.00467350035073683,-0.0138014159789433,-0.0115054584440988,-0.00247612514939295,0.00474370008238703,-0.0028180660483862,-0.00176466165344445,-0.000789155831713659,0.00513203549286095,0.00559070063222405,0.0135019485404501,0.00478346674183174,0.00045056334135079,-0.00926797071210544,-0.0163169456528594,0.0140212180333948,0.00488589506687302,0.0121595409139799,0.0112439866819382,0.0100521766784009,0.00735050469755191,0.012613062072721,0.0111942017829606,0.0101423142051748,0.00836677145918936,0.00723557691601919,0.0159577611857398,0.0163327075926165,0.014471461357341,0.0102023729198043,0.0116341411343773,0.0111824344456515,0.00757636498862973,-0.00146828340512293,0.000882967810688729,0.000950330778829972,0.00076843412147486,-0.00474284294182097,-0.00854138328161909,-0.00893755554851247,-0.00933947944469227,-0.00941834183398676,-0.00805304516641587,-0.00717129215691531,-0.00479601775904052,0.0131491344573067,0.0130264979899573,0.0128098897893378,0.0113055081631063,0.0115791192696957,0.0110067864939049,0.0103845462359457,0.00846808357982137
"b_Si_MTRP",-0.032619108204069,0.0136575560892815,0.0382630069425415,-0.102569792461397,-0.11667125269718,-0.111601895145115,0.0462397385910236,-0.00411982222150381,0.0887949233512944,-0.0266056161890244,0.036294792336553,1,-0.0223395899289504,-0.0134249070291836,0.0919856449628915,-0.0738427294847691,-0.0428775126396201,-0.0127830889629616,-0.0161884815396359,0.01239547267937,-0.00753256709812549,-0.00617247803969275,0.014299799633114,0.00401565988940032,-0.000194279302525723,0.00880119159534297,-0.00104865457565351,0.0066392620028975,-0.00489667260057735,0.00133432586302997,-0.0155266162927891,-0.0152331039820299,-0.00256485288485782,-0.011220261853486,-0.0126294244657812,-0.0067942953345158,-0.00985787902467502,-0.000885430491605189,-0.0050974144230026,-0.00465225617219574,0.00286314241979027,-0.0124721100313086,-0.00444560524679319,-0.00565101631357966,-0.00533157363129277,-0.0047917498266978,-0.00436800325629761,-0.00589709701386542,-0.00575851301304716,-0.00569478094701531,-0.00653781825726077,-0.00242451962873892,-0.00193082304639548,-0.000986948617644507,-0.00421462239950471,-0.00503605180687206,-0.00487818479130295,-0.00305180581189072,0.00615148213148059,0.00277479064026878,0.00223909540667279,0.00125541134429448,0.00702976796674826,-0.00383248819997467,-0.00415773654890405,-0.00488863373044836,0.00603674928360826,0.00753705602638878,0.00851937277335227,0.0106523520223233,0.0146265037481692,0.0150590586356397,0.0152545963832941,0.0158616850250604,-0.00377956165947243,-0.00571855110387186,-0.00594035256634888,-0.00578408249304226
"b_No_Info",0.00981478290855915,0.00123207722938207,-0.212871781780834,-0.0126912180434426,-0.00710838618006188,0.0596169262841083,0.00130838724815551,0.000288074865634881,0.0317124956662503,0.0708261181321834,-0.0544306566115564,-0.0223395899289504,1,-0.00318105690775109,0.311884446199923,-0.289822944858067,-0.0610391996260393,-0.0477037705584628,-0.0365889189745422,-0.00259194152589775,0.00846303260690619,-0.0847653677351608,0.0281626063245531,-0.00599338947692369,-0.0083299169276354,0.00488424308198683,0.00883110796074119,0.00375433893076594,-0.0037295332293512,-0.00126372091228725,-0.00689138037584661,-0.00699038851970861,0.0549958534836075,-0.0346647984087576,-0.0298095720159649,-0.0173729934446436,-0.0214395156560963,0.000581525858887257,-0.00411018274174552,-0.000978525238750277,-0.00138661173808462,-0.0280803228954541,-0.0510790796136233,-0.0638144557633431,-0.0603828205315718,-0.0415137901657359,-0.0579120065390171,-0.0582233236761374,-0.0538010606444376,-0.0411080429861068,-0.0591645382785466,-0.0485046083935844,-0.0437939121796034,-0.0240434686797019,-0.046981287033891,-0.057418554106985,-0.0558818908949922,-0.0365082899515956,0.00189819858627219,-0.00256325910245258,-0.00286487055130518,-0.00343499234929555,0.00582020891496136,-0.00532194324216231,-0.00507669423135805,-0.00526581134578162,-0.003341433204836,-0.00353638746588222,-0.00341622287055837,-0.00306880403588056,-0.00419539013338264,-0.00422035327816459,-0.00418225382138597,-0.00395883706880356,-0.05180032063452,-0.0582627739233904,-0.0564967914531821,-0.0470685418241836
"b_UsoCel_F",0.0570189039023133,0.0282256749592311,-0.552349689817991,0.148211472692884,0.00435198943064414,0.0280747189473019,-0.0848296839184235,4.71697767453305e-05,0.0879940350899076,-0.0313365544500559,0.0117383761516172,-0.0134249070291836,-0.00318105690775109,1,-0.0137324323851111,-0.125549957397924,0.316133197055236,0.0052645316057784,0.0104198198569134,0.020811343386608,0.00302527106791176,-0.0178342026096596,-0.00426192023893529,-0.00964545755922722,-0.00199456256662194,-0.0100136866074746,-0.0361384168466191,-0.0356522251330979,-0.0215151564375524,0.0474549440019866,0.0628624780215524,0.0629936048840596,0.00422750589552534,0.0103050932962352,0.00145826259121196,0.00713860469251226,-0.00454089250875469,0.00513992529780368,-0.0205439652807464,-0.0437015021048762,0.0395836968005839,-0.000757898871158878,-0.00325090356594,0.00388050399679862,0.00453253095299743,0.0104082158404411,0.00164064548391566,-0.000515151213058979,-0.00058762288962829,0.00193072987244129,-0.00142484859194016,0.00255278378008315,0.00274716009029784,0.00898912187089329,0.00403968048779981,0.00112075375372515,-0.000364121041230547,-0.00229510640353501,-3.11196679508474e-05,-0.000335422583207574,-0.000177852704185807,-0.000633480712135446,-0.00140932349056561,-0.0218027044483004,-0.0213816570991577,-0.0215170529204096,-0.0703417958608749,-0.0721680977070502,-0.0725265191451984,-0.0718120867153223,-0.022120478976331,-0.0250096504968413,-0.026905614006874,-0.0351607701197556,0.00253140648280295,-0.00074100650228908,-0.00121216024132511,-0.00191093496490639
"lambda1",-0.0428956217756155,-0.0357002611849114,0.254176922642232,-0.0987203121504565,-0.0786598543914504,0.105404218525369,0.0156210895600675,0.000519859310300035,-0.0379467466422254,0.0557988214962706,-0.0624967230153714,0.0919856449628915,0.311884446199923,-0.0137324323851111,1,-0.939991363049731,-0.231922782695679,-0.127551666753771,-0.0997899820019599,-0.0629338281202625,0.036421547484206,-0.00605616574330734,0.024438746000798,-0.00169733202579956,-0.00262606618074676,0.0370264897028598,0.0303224914576383,0.0310593665153696,-0.00641005639526655,-0.0297673698106267,-0.0340361284957916,-0.0324357403868102,-0.0150853458834509,-0.0549652866331579,-0.0282239134553842,-0.00684658165896893,-0.00316492752402459,0.00253140163133372,0.00477112982558469,0.0199407792186004,-0.000133612022634377,-0.0325545728444272,-0.0503815988260168,-0.0822695757469969,-0.0823935748064841,-0.0677899269116035,-0.0695792746565072,-0.0657934033391673,-0.0617588524901022,-0.0497781788828104,-0.0764811579348166,-0.0483475988403917,-0.0433590194954232,-0.0218805076658027,-0.0654015926592734,-0.0684441773428281,-0.0628830360952717,-0.0361998897625362,0.0298279154874598,0.00461898946494141,0.0029839570018898,0.000536470422569783,0.0511380852718596,0.00501510646718324,0.00590353951420154,0.00367274842383344,0.0306160496348855,0.032570053750356,0.0336946063057649,0.0352044417830925,0.020796478581568,0.0218205721898468,0.022752802045909,0.0264434657291924,-0.0574885201513973,-0.069693137401698,-0.0692503327332822,-0.0609183538050877
"lambda2",0.0331528018055031,0.0317703428829446,-0.208738809041076,0.0736838193976985,0.0690367598574308,-0.106778449143866,0.0163061737267584,0.000378300423062488,0.021147081548947,-0.0509162248261808,0.0812807291272557,-0.0738427294847691,-0.289822944858067,-0.125549957397924,-0.939991363049731,1,0.233082436604889,0.144711478141435,0.127629859137604,0.0414751648596928,-0.016839737678104,0.0278101546288387,-0.104430209920029,-0.00868873337311563,-0.00255818638531435,-0.0381800898425336,-0.0282062165832827,-0.0341901400244504,0.00338857446596736,0.030731655961551,0.0358811973946545,0.0337502838342525,0.0143884924001535,0.103514727860846,0.081820985122189,0.0469388798386729,0.058047796223863,-0.0032527643755276,-0.00109555478926274,-0.0287208522484226,0.0078856639815661,0.0872648977016093,0.0465414011395219,0.0807854687266144,0.0817967300648142,0.0740002076542807,0.0654047286496362,0.0654738874268258,0.0627956207898126,0.0563402621664793,0.0762934369842967,0.0435854249578651,0.0381876021717001,0.0233362136820437,0.0622232136543823,0.0664082226418225,0.0616033397777732,0.0375391870846965,-0.0442375089587024,-0.0098390149648497,-0.00707072992840388,-0.00313619057505271,-0.0652995620196263,-0.00194861607769226,-0.00247462066906233,-0.00021751053828859,-0.037810783089134,-0.0392543775620714,-0.0399544699233854,-0.0405959336730078,-0.0163054155870737,-0.017502334621473,-0.0186206799105129,-0.0232958254095044,0.0533483239607355,0.0686478533011694,0.0689280088191477,0.0631009569671805
"lambda3",0.0892633997839768,0.0705829402353289,-0.67472895622938,0.128601318334938,0.0966369650607516,0.0189232484091974,-0.0347574069309412,0.000979685374040187,0.0637944054573927,-0.0564905296757905,-0.0113641527095718,-0.0428775126396201,-0.0610391996260393,0.316133197055236,-0.231922782695679,0.233082436604889,1,0.0374809873216892,0.0424263481589934,0.0891990661638464,0.0137118137756742,-0.0370290253438415,0.00233209362577566,-0.00879581687920898,-0.0432772040204105,-0.00612687661822833,-0.150040023030815,-0.141313658898798,-0.0803506194489237,0.187291725891021,0.216086679162573,0.219373115856895,0.0101669689589732,0.0265676966075081,0.00184321005394434,0.00540468433863429,-0.0122692781948291,0.0085648016255589,-0.0573689862560985,-0.230666145345012,0.185440858970933,-0.000337307406151151,0.0150019601889458,0.0393408891952435,0.0392777628553278,0.0457225386647078,0.0319412235853392,0.0259487491494993,0.023800736673826,0.025004454671076,0.026666840004777,0.0262354419789595,0.0231540795219907,0.0289803742762136,0.033403472368538,0.0315296384446102,0.0279066695571773,0.0149776581789049,-0.0166185381478122,-0.00413325008102646,-0.00316245242711444,-0.00529927932088533,-0.0348621235780768,-0.0574663055839395,-0.0580390406168807,-0.0607805665533485,-0.300865854468103,-0.300222912999827,-0.297187716474744,-0.284186848969551,-0.039714349910838,-0.0508328889148162,-0.0586830331500505,-0.0918189193295961,0.0295198202668249,0.0268734357677533,0.0245986205073873,0.0190701295113253
"gamma_EDUBASICA_LV1",0.0078581759463501,0.00673996158612262,-0.101381816786663,0.0102763953398341,0.0153595729324026,-0.0113756445180848,-0.000858091772537704,-0.000235331665244317,0.00359749818671409,-0.0145903634202188,0.019263069659221,-0.0127830889629616,-0.0477037705584628,0.0052645316057784,-0.127551666753771,0.144711478141435,0.0374809873216892,1,0.628858593326336,0.0128488771458797,0.0936728316160189,0.0940684754890986,-0.244714487539108,-0.137652443490913,-0.0600674035538096,-0.086262513527211,0.0183595978218137,-0.0119967879473928,-0.0131553684297674,-0.00168852882319709,-0.00985554762243294,-0.0125096234112203,0.00437343950967405,0.220651777223872,0.179586129727376,0.0939468321538476,0.140498993919137,-0.00715611976192942,-0.0863891388501368,0.044901013770653,-0.0880247275231149,0.175612891028492,0.483831076618241,0.538088375569181,0.50558608684175,0.402833409794874,0.541646314328423,0.500566285213549,0.464679619715494,0.392616728129065,0.538188131922394,0.427816841163496,0.381155755346327,0.274940263097502,0.437760573863148,0.520711738327646,0.502718631930892,0.345660173579376,-0.0754836802346775,-0.0552230908247747,-0.0470236381611053,-0.0370494022037553,-0.100113473459824,-0.100601736772911,-0.0968986103851989,-0.0922409654541099,0.0439561327762979,0.0410316637251208,0.0386573688040732,0.0332088450896852,-0.0472830458124628,-0.0445377759936286,-0.042421865485233,-0.0330328203695666,0.486362468284986,0.514608889420894,0.496234480045479,0.418708726227687
"gamma_EDUSUP_LV1",0.00258255214426084,0.00289846069238084,-0.0891021779331648,0.00801489703359329,0.0108489854901414,-0.0144721331609024,0.00681274907858865,-0.000116930266885995,0.0077795650897357,-0.00929112450598137,0.00882896941036949,-0.0161884815396359,-0.0365889189745422,0.0104198198569134,-0.0997899820019599,0.127629859137604,0.0424263481589934,0.628858593326336,1,0.0357913087510014,0.0871070854094578,0.106742491917448,-0.265920934923108,-0.0969750549715732,0.021175664489132,-0.166118518553096,0.0558077385073672,-0.00184159668164642,0.00147536820496443,0.00686391701327878,-0.00234570048522016,-0.00690824857979757,0.0468219143142104,0.251724945928582,0.257182107315313,0.127730740326743,0.197082164837262,0.00492641500653653,0.0105228475209865,0.00906005870037274,-0.0651201997383908,0.238429565287122,0.374682618242985,0.411634061561119,0.383523628244252,0.306860013672788,0.406335644716755,0.399366304542204,0.374594195340952,0.323849949325176,0.428806858669548,0.308064017852729,0.266813792411934,0.189011266672634,0.344632783779388,0.402213774452304,0.387800523411057,0.262065032312085,-0.0784513467178962,-0.0569569823533753,-0.0472052401805053,-0.0331423083757556,-0.0798149606436909,-0.00794198234047324,-0.00192226894664869,0.00442730476392663,0.00184440605272053,0.000197901757982427,-0.00133112746834052,-0.00559810931158585,-0.0513815293929434,-0.0499106079468671,-0.0486871379722583,-0.0436530531207773,0.37279558946511,0.402026910738779,0.386927075069825,0.326756515890097
"gamma_EXP_5_LV1",0.0148897525597851,0.0130207601486233,-0.0808585727718541,0.0171341248190406,0.0180579263885754,-0.0128443179099656,0.00271957998654193,-3.1135210736125e-05,0.0155811246209053,0.00367300615894821,0.00260008526494755,0.01239547267937,-0.00259194152589775,0.020811343386608,-0.0629338281202625,0.0414751648596928,0.0891990661638464,0.0128488771458797,0.0357913087510014,1,-0.111228312348989,-0.233484960700292,0.31357384037786,0.255495392506112,-0.0829408170995918,-0.0117444746732095,-0.106290949688953,-0.105069927260117,-0.124363871823163,0.132976909915756,0.0108843043873868,0.0115186946683603,-0.0145364720976685,-0.110727682335974,-0.200076397458855,-0.153661670832225,-0.248605654627307,-0.0825948032395651,-0.0254099765793269,-0.258052965481595,0.10640669240835,-0.254837366622568,0.133384920150249,0.215626208607843,0.212938711164147,0.168915838809136,0.188601949421996,0.173100361931201,0.162827170608399,0.119546692697114,0.158338733855894,0.179751048518221,0.163160826496485,0.117862390685424,0.177483076947953,0.184162570101702,0.167128215651859,0.100981524949302,0.012361778730321,-0.0155337390100864,-0.0236499609098841,-0.0445755674190164,0.00236859728713606,0.00197635265416056,-0.00416985729796168,-0.0279523006118546,-0.189796497301718,-0.174630631106869,-0.163787641666467,-0.133397001711248,0.0791257442970433,0.0749334657032219,0.0719227380035138,0.0555811421262053,0.197057147124656,0.161055841298641,0.143599345229686,0.0938313622031266
"gamma_HPICO_LV1",0.00352863034959868,0.00186608841784038,-0.0405731949006534,0.00803043974654147,0.00326238074819289,-0.000955708377578727,-0.00368938320812445,4.1817355198304e-05,0.00145669666661737,-0.00382910644625274,0.00146793176817117,-0.00753256709812549,0.00846303260690619,0.00302527106791176,0.036421547484206,-0.016839737678104,0.0137118137756742,0.0936728316160189,0.0871070854094578,-0.111228312348989,1,0.080874667149521,-0.229254791319102,-0.0783635195398804,-0.439359918560186,-0.0578191827012377,0.0173931750085524,-0.00203175868847607,-0.0158418228292536,0.00346059472107144,0.00461544530478424,-0.00224080988554655,-0.00112943714518718,0.163722664091856,0.157122945828422,0.132934155963716,0.138157233980818,0.0193269363215336,-0.0222074426688702,0.00110698101529332,-0.0210554669972079,0.111246745358168,0.176022572349789,0.207731199099919,0.194526192780237,0.171926952330447,0.199272456966501,0.197032685994144,0.185639025234158,0.168097839041921,0.183398323095445,0.178549311396659,0.162019376509199,0.144460195867794,0.164701037454706,0.197610050477999,0.189598467934085,0.132537515186527,-0.223083715513475,-0.136423096721594,-0.121542291271509,-0.104457321430411,-0.251823335949832,-0.0630458971100921,-0.0589132433700052,-0.0526308704876093,9.48180276461388e-05,-0.000286138412028235,5.15941872912634e-05,-3.96232020930577e-05,-0.0150445525723148,-0.0142617544076837,-0.0137655465111468,-0.0117653768669091,0.205803940959617,0.185298856243341,0.17507809942359,0.141216790885287
"gamma_SININFOTRF_LV1",-0.0083896195167762,-0.00594738174504561,0.00728934614123352,-0.0153444258253531,-0.00599770856666056,0.00180985465103878,-0.00457621871721159,-9.10196002455502e-05,-0.00390588732098501,-0.00789712719455975,0.00567293018150319,-0.00617247803969275,-0.0847653677351608,-0.0178342026096596,-0.00605616574330734,0.0278101546288387,-0.0370290253438415,0.0940684754890986,0.106742491917448,-0.233484960700292,0.080874667149521,1,-0.19382380166293,0.0629822816843436,0.0623807524002939,0.0621248735285039,0.0483045553533282,0.0607101750379599,0.0683861384316282,-0.0731617102639632,-0.0139649727128196,-0.00762322510925545,0.0144819148577329,0.157937902594344,0.216487134353659,0.172426160828232,0.204478269204182,0.00685703228606611,0.0989626953778586,0.132673941347549,-0.0391241811754456,0.185180903412659,0.45109232830544,0.461938915723686,0.414884824601412,0.23110648779395,0.451107155230853,0.467412970390533,0.426556757050905,0.312250253210377,0.427093453251129,0.428094986690479,0.392226928353293,0.226202048791296,0.339206011248072,0.449755847253985,0.449426677852321,0.310247062452607,0.0742719107286228,0.0388845874981316,0.0378194772462487,0.0373997285579261,0.11059434263947,0.108253755702565,0.109693695345003,0.105569332293288,0.0993949991245689,0.0909477915543324,0.085236416781916,0.0691985194241591,-0.0269742684584187,-0.0262255618908844,-0.0254108600963782,-0.0192842385506235,0.419985822610283,0.45625260220701,0.437519041586577,0.353192672318989
"gamma_LV2_LV1",0.00255204676034508,0.00205185567948866,0.0169002137429945,0.000440757735478505,0.000735728544639488,-0.000630287919372149,-0.00322112362045494,5.93000688108889e-05,0.00217942555486739,0.00717024224394929,-0.00746080760867029,0.014299799633114,0.0281626063245531,-0.00426192023893529,0.024438746000798,-0.104430209920029,0.00233209362577566,-0.244714487539108,-0.265920934923108,0.31357384037786,-0.229254791319102,-0.19382380166293,1,0.172887196826105,-0.01199184020484,0.0645172302779744,-0.049185548692935,-0.0228098775755372,-0.0490634487094665,0.0335833294027362,-0.0105691361107394,-0.00676382040045066,-0.00473743434804676,-0.617444384449357,-0.633421505507454,-0.518875683999491,-0.603999713698501,-0.0430014716457782,-0.0479045372432095,-0.0715395221501167,0.036645400108873,-0.641637719191495,0.0844137230048707,0.0249171997020804,0.0104570234065676,-0.080579227624419,0.0693721215909105,0.0327283999977003,0.0187194166738073,-0.0449334486630174,0.0396991335201167,0.0631935108619474,0.0610813576763356,-0.0269127122270572,0.0429986503879073,0.0506588462681658,0.0517517073536807,0.0302077384409889,0.13340597299195,0.0457299550366096,0.0309077981426995,0.00559345302390765,0.122358473264962,-0.0231091996503653,-0.0309475561626962,-0.0466000334935299,-0.0460874088038966,-0.040331753271954,-0.0368176378482379,-0.0266109589578698,0.0351600545828563,0.0342853739515779,0.0340061381394693,0.0300148610198259,0.0701712264795172,0.0409619125928618,0.0302210454450576,-0.000745377877195308
"gamma_EXP_4_LV2",-0.000140624308754358,0.000455130995739528,0.0165069321626242,-0.00214198987048076,0.000755989798974392,-0.0029561016786427,-0.00531663213698815,1.44496561349617e-05,0.00421372343243042,0.00267817200762186,-0.000657926431776764,0.00401565988940032,-0.00599338947692369,-0.00964545755922722,-0.00169733202579956,-0.00868873337311563,-0.00879581687920898,-0.137652443490913,-0.0969750549715732,0.255495392506112,-0.0783635195398804,0.0629822816843436,0.172887196826105,1,0.197800940036082,0.121981625185112,-0.00353864779654206,-0.000518182932385422,-0.0322946760758118,0.0280377646782986,0.00603132366563045,0.00425393546959337,0.0191737118401193,-0.0949426941494903,-0.0492584944458232,-0.0181125397615584,-0.101526948877283,-0.0082773730332598,0.189797629557428,-0.0909471948060914,0.100915910012456,-0.103366891539365,0.203983084093996,0.219347679811737,0.188904549713628,0.107438978758981,0.191624611341349,0.236384074166322,0.21740178972188,0.171413320676528,0.156123212788923,0.249048385542446,0.229131020931529,0.161795212318392,0.17350324029479,0.210771639455069,0.207211401108439,0.136445190096226,0.346468835300808,0.223965528613659,0.192579084893935,0.137024577000251,0.434701555349101,0.267900698398137,0.253047618435703,0.20950282260879,-0.0772482858570359,-0.0710630155783938,-0.0662848922427231,-0.0553658059035858,0.0579766076840697,0.0548916519245786,0.0526106773055212,0.0419231274092573,0.201436683493135,0.211425425226387,0.19823180720188,0.153068848522832
"gamma_HPICO_LV2",-0.00993055197300356,-0.0071341182340932,0.043810703031984,-0.0136425209935821,-0.00912026570744823,0.00228114923442528,0.00377639701230355,-0.000152504103964289,-0.00338987431559814,0.00644508600924665,-0.00767143922502686,-0.000194279302525723,-0.0083299169276354,-0.00199456256662194,-0.00262606618074676,-0.00255818638531435,-0.0432772040204105,-0.0600674035538096,0.021175664489132,-0.0829408170995918,-0.439359918560186,0.0623807524002939,-0.01199184020484,0.197800940036082,1,0.0190080278143384,0.0804877255505963,0.0541535741847619,0.039137155235087,-0.051449213698741,0.000136576524008517,-0.00960820368287969,0.0186244771176518,-0.035940737032206,0.0265080838265738,-0.0489780826604193,0.00673551417238944,-0.0201809089521721,0.15952926089672,0.128012270196099,-0.0475405928044189,0.0288955939339764,0.122571914569395,0.0912514585299489,0.075228555314603,0.0231510127281268,0.0933490412596012,0.126554606874534,0.123471571846952,0.0922813814377595,0.124983439326537,0.0695859335105599,0.0569833595383064,0.000333452156911828,0.08329835671166,0.104678420196169,0.104254933065448,0.0721858489918075,0.452028458719134,0.273839221551023,0.24753770791304,0.211641326150721,0.523588758042702,0.235554025350267,0.232599049766196,0.217976993910885,0.0921854530147962,0.0835260801878642,0.0779730146936893,0.0616160733876306,-0.0372076761763708,-0.0360781627309393,-0.0353223422572028,-0.0294908810564315,0.0851122618468617,0.12337294562873,0.123578795854715,0.110527529671529
"gamma_USODISPMOB_LV2",0.00114681239377301,0.00112682394195211,0.0207251274341942,-0.00211186940475047,-0.00187342956003613,0.00546415636316891,-0.00256952726054565,2.46650634774129e-05,0.00494568439510179,-0.000455033529364123,0.00467350035073683,0.00880119159534297,0.00488424308198683,-0.0100136866074746,0.0370264897028598,-0.0381800898425336,-0.00612687661822833,-0.086262513527211,-0.166118518553096,-0.0117444746732095,-0.0578191827012377,0.0621248735285039,0.0645172302779744,0.121981625185112,0.0190080278143384,1,-0.0998825921747616,-0.0387534813621419,-0.00117194846409635,0.0556595582270509,0.00101602106200321,0.0238711539042288,-0.0665069535842076,-0.0851260326370087,-0.0266945740636339,-0.0173108659613457,-0.0185243054642028,0.057231437529408,-0.0540527715381661,-0.117561331569835,0.0929443573703414,-0.039007992994303,0.142303321496243,0.085501710644904,0.0671033749907332,0.0184062894731881,0.117923735332391,0.11613717745,0.114397660629474,0.088519873300802,0.102481245548467,0.116023958243621,0.11714392067286,0.0696479095895195,0.0786759321941423,0.110824617657585,0.114202614853616,0.0882343463458291,0.296148863575991,0.220481913957912,0.206919546976542,0.184231023587609,0.340368154011181,0.000670543138226934,-0.01230508275231,-0.0145344922112802,-0.0867870998001801,-0.0794437751446635,-0.0742304429891699,-0.0590295734568428,0.0650346292677616,0.0619859704333721,0.0597775852369453,0.0494024143105778,0.109629057366371,0.108983614785353,0.100202892063122,0.0788311571219269
"gamma_EDUBASICA_LV3",-0.0260607186807444,-0.0205721161320655,0.103910030886091,-0.0372863223967463,-0.0243756789569167,0.00143798839921335,0.00799981904633066,-0.000117964658351127,-0.0102074365106551,0.00559119642051907,-0.0138014159789433,-0.00104865457565351,0.00883110796074119,-0.0361384168466191,0.0303224914576383,-0.0282062165832827,-0.150040023030815,0.0183595978218137,0.0558077385073672,-0.106290949688953,0.0173931750085524,0.0483045553533282,-0.049185548692935,-0.00353864779654206,0.0804877255505963,-0.0998825921747616,1,0.132073732116152,0.0739918427804723,-0.201833273944426,-0.100603331102335,-0.128578162245134,0.0700383048868157,0.015182026434587,0.0355103069682777,-0.00561883779698837,0.0466507058178763,-0.027792358242742,0.109350878453701,0.480655122495047,-0.233183133836582,0.0385667402578885,-0.00321666673924407,-0.0113809205317469,-0.011079282512045,-0.0249649517491566,-0.0148931894430707,-0.00276205496667699,-0.00187559625400452,-0.00812372334030936,0.00776711631490769,-0.0270098186299461,-0.0276511277519598,-0.0466587205801746,-0.0208753914629416,-0.011825637073043,-0.00739071028215328,-0.00078840254552092,-0.019833221674972,-0.0328380442259001,-0.0305649967382526,-0.0222683756150483,0.00798421196072497,0.100320290960839,0.104300242992494,0.111693041310143,0.344498784005184,0.317152923325866,0.298511746966342,0.243039412108933,-0.18344229641618,-0.174473058716251,-0.166340873855622,-0.129619930658742,-0.0150617462016948,-0.00227902052851947,0.00122157602450207,0.00526219936139039
"gamma_JOVEN30_LV3",-0.0227906753746182,-0.0173857161628564,0.119243283284626,-0.0326403045209724,-0.021609633071793,-0.00145746071676568,0.00478978988732267,-0.000178994215961741,-0.0101229442678187,0.00783720448252985,-0.0115054584440988,0.0066392620028975,0.00375433893076594,-0.0356522251330979,0.0310593665153696,-0.0341901400244504,-0.141313658898798,-0.0119967879473928,-0.00184159668164642,-0.105069927260117,-0.00203175868847607,0.0607101750379599,-0.0228098775755372,-0.000518182932385422,0.0541535741847619,-0.0387534813621419,0.132073732116152,1,0.291318920242474,-0.498852612002757,0.0460314468027016,0.0249146020966955,-0.00457874468764286,0.00346018672319373,0.0135751043725559,0.00441983203508086,0.025832613649985,-0.00344777058764198,0.166580619471649,0.331948686360297,-0.177183850940514,0.0238506039492192,0.000496406319887823,-0.00907206875997977,-0.00828028525354841,-0.0209365442643489,-0.00724553102732385,-0.00414127915319955,-0.00296751375077344,-0.00889766038862833,-0.000122598354946781,-0.0094711873067951,-0.00780018616283372,-0.0232509664797207,-0.0124903166553226,-0.00781361299095844,-0.0046795593855387,-0.000275868472396701,0.0185059897000082,-0.000765916558769376,-0.00162398981802998,0.00194861128889269,0.0636873337293733,0.159419139583095,0.161208110287092,0.167807778684328,0.204541878318177,0.179858309033681,0.163613710285834,0.118723405445153,-0.178580088862475,-0.176666239777614,-0.173263232490774,-0.15078627472356,-0.0117722963175618,-0.00103540780772824,0.00229338031897098,0.00573170749690783
