"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","logLike"
1.52540037423787,0.714120701000588,1.70920948661392,0.260230636302498,-0.474360560700512,0.149402117889541,-0.574492313570819,-2.81819054990026,-0.653565577529932,-0.209511584722263,0.581416550286743,0.323632592969612,-0.326969366012856,-0.181600300293875,-285.205005848098
1.38447978687549,0.494204209599428,1.56223989360481,0.277918968447583,-0.557918904450051,0.228440809453722,-0.658434116532896,-2.99020845673978,-0.510602471971436,-0.200949295213023,0.259796717924404,0.3173597705141,-0.448441005918308,-0.155157897740064,-283.513127478562
1.46184973945389,0.558612594985789,1.34552005962413,0.297292898270253,-0.59332766985144,0.267399873355794,-0.490811567015182,-3.06793010392068,-0.227120251523988,-0.213608263766196,0.371469460734262,0.369084405087262,-0.353817407616138,0.0533549633000884,-282.888891834766
1.54947671563677,0.635974069762808,1.29631182478415,0.306047050084274,-0.538927861691806,0.288378781223886,-0.420843023107317,-3.11646580666088,-0.326545511923355,-0.198633537218034,0.27758792982252,0.402273803324594,-0.245662530039011,0.090309161917112,-282.74298367334
1.71696160791145,0.778370987025232,1.58900331697926,0.308670310974236,-0.394051188986152,0.329374973698536,-0.620196648249169,-3.36634020982371,-0.277498775878251,-0.298329379248239,0.211844681654451,0.2086537373077,-0.23162622825078,-0.0253708837493392,-282.738030485707
1.70567236944775,0.772957447991592,1.66522445835647,0.303612393435664,-0.394448311838338,0.318863286356018,-0.569620782527265,-3.44675756303166,-0.303485777134188,-0.321234464449428,0.214327186102287,0.276694699553532,-0.345300695260359,-0.00618663320641535,-282.566679128072
1.67197215145104,0.745875273240487,1.62630647192312,0.29968922684943,-0.421331310928683,0.309321595788322,-0.561273482741982,-3.5068916667493,-0.29460388309549,-0.313547376020759,0.224582559884229,0.350358442843502,-0.329421028370739,-0.0176648595565895,-282.470277352691
1.62223952132924,0.700217457538303,1.52524158304057,0.299774999297813,-0.45909569434643,0.301426873958814,-0.517221063575701,-3.63447934651776,-0.320114777009743,-0.287158706232714,0.247961845525773,0.334144768585694,-0.339774628006803,0.0416589976738449,-282.356205320146
1.59951991865822,0.681766244007259,1.49365082897772,0.299367718922828,-0.491710694339978,0.291601704181635,-0.494969727503882,-3.97879588985554,-0.320688507303494,-0.27037254252666,0.266213794470876,0.400569549353605,-0.337947585991686,0.0443270028454199,-282.266141730049
1.59732205513596,0.679547755054668,1.48388723755556,0.29969815829331,-0.503141371150936,0.28916139016536,-0.494278127792468,-4.41176371585302,-0.321163764721845,-0.267194849227282,0.273228722944821,0.415646823786791,-0.333215575504365,0.0477255839268518,-282.204876149299
1.61610698972451,0.694829476411842,1.50142656838001,0.301871714990558,-0.500232133040319,0.291811013155624,-0.503480832874849,-5.12955910035431,-0.32044843681268,-0.268626183466686,0.272989939633475,0.404644062432802,-0.328728727076807,0.045451832314741,-282.137055839693
1.62638752063714,0.703374253029175,1.5139929910929,0.302426007063672,-0.491572576773008,0.29468948737179,-0.511785017834097,-5.80696366244686,-0.319865840000825,-0.27324342825442,0.268439135836523,0.387117977268461,-0.327038665361437,0.0431208847704204,-282.105097526226
1.63213339904153,0.708252933788191,1.52195561499269,0.303114204647976,-0.486425363107067,0.296194717729184,-0.51415952873277,-6.45728068038856,-0.3195572163982,-0.273927826276876,0.266232152140122,0.379797130951769,-0.327978500060629,0.0409652134498815,-282.091030258511
1.63056713749962,0.707104512038792,1.52040886267403,0.303019581872799,-0.48595964816881,0.296018587700651,-0.514226407538301,-7.12919636015426,-0.319376193896341,-0.274084341436784,0.266247583765316,0.380078367455361,-0.328165100086762,0.0409240038049001,-282.083549203031
1.62930205426697,0.706084557141828,1.51891758240909,0.303049735475136,-0.48725538339613,0.295574545151432,-0.512711555716179,-7.83017034969594,-0.319433590375818,-0.273064165198347,0.267058135560892,0.383016869134134,-0.328653916251914,0.0411023119163317,-282.079487385233
1.62764493985585,0.704690719636628,1.51669303900068,0.302857564316655,-0.488515997958839,0.295177165471845,-0.512091844569115,-8.51609302511413,-0.319513183959903,-0.27287438587009,0.267619561341136,0.38497159341085,-0.328461192403804,0.0416491489862318,-282.077546748089
1.62787053838558,0.704843909623268,1.51690179625418,0.302891853850623,-0.488797277043849,0.295163298159013,-0.511831585455695,-9.19834194367556,-0.31956487416641,-0.27266281503073,0.267727931817163,0.385346605646374,-0.328513590199446,0.0416642377405898,-282.076585182285
1.62791627736658,0.704874171353469,1.51692483641532,0.302858731816078,-0.4886556324014,0.295210302946939,-0.512101168530379,-9.89229123306906,-0.3195596024246,-0.272874453369589,0.267615782740376,0.384933082189458,-0.328381147091865,0.0416936814692351,-282.076087250169
1.62836276440591,0.705245648489232,1.51751290244623,0.302912203555834,-0.488373974481557,0.295308033917795,-0.512220976589015,-10.5857024815977,-0.319546171084589,-0.272892992918903,0.267488975277851,0.384490785221692,-0.328438100772938,0.0415568626089572,-282.075838955621
1.62832662903852,0.705222339381126,1.51747942360842,0.302899783816749,-0.488280208218416,0.295320830546153,-0.512328309464333,-11.2748376323502,-0.319533106349038,-0.272977242304575,0.267443108781448,0.38432783933291,-0.328405350319604,0.0415557941637846,-282.075716470738
1.62837871950621,0.705266879098799,1.51755487165057,0.302914402370486,-0.488277395912448,0.295323429309954,-0.512282692358625,-11.9671813635764,-0.319533104725592,-0.272931444811828,0.26745194091027,0.384363411657973,-0.328441937483345,0.041531633625748,-282.075654643783
1.62837790368946,0.705264657203243,1.51755554649564,0.302906356980355,-0.488286368077681,0.295322665334405,-0.512280367690168,-11.9671818583415,-0.319535634485105,-0.272929320686952,0.267454177357741,0.384369558023168,-0.328439810629985,0.0415345421898043,-282.075654623053
