"","asc_ruta1","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"asc_ruta1",0.0805540905797311,0.0973090066717065,-0.00829358127309523,-0.043669712857316,-0.0218394950362929,0.00504612239376476,-0.00785525605323157,0.00187967099702436,-0.000635558217997734,0.00268235414639215,0.00587966629727496,-0.0102793816286252,-0.0034978554860643,0.000934566854109412,-0.00348794379775887,0.00767555132144738,-0.0018568437270968,0.00324669400415893,-0.0129510223052463,-0.0202519214864325,0.0048469326338527,0.00170635379237076,0.00354904809740889,0.00472503743631186,-0.00376991600840303,-0.00146224451013339,0.0061801704632312,-0.0059446103626935,-0.00350070610680389,-0.00288099908199317,0.00408865973046401,-0.000699424919002731,-0.00193029706485313,0.00206613369444126,0.00410864376269135,-0.00595683954097433,-0.00161298475432844,-0.0104783201152373,0.0284164993371993,-0.000883853653711174,-0.00545366311736218,-0.000787136357003442,-0.0324538129792629,-0.0269709645717064,-0.0231733307115175,0.00409605513259984,-0.0272962997784941,-0.0149517051682967,-0.0144646266552184,0.0197948690968711,-0.029226479247288,-0.0489339968118183,-0.0511693924086923,-0.0381196132236378,-0.0130026834949499,-0.00965567805895104,-0.0130406685704566,-0.00127840725463737,0.00124512018528899,-0.0110821702434547,-0.0115536774052538,-0.00277001625741129,0.00681045388006139,0.0404496741363037,0.0416826919852494,0.0854927069251154,-0.000572658157924053,-0.00335568734669511,-0.00332936964401284,-0.00273861022517426,0.0120828248607248,0.00385716711219146,0.00225430004508227,-0.00412228679425989,-0.0157020098150457,-0.010081639945393,-0.00959345604985887,0.00994266587371716
"asc_ruta4",0.0973090066717064,0.398721621360127,-0.0251541841303834,-0.0355958859834157,-0.030740571207315,0.0306900444679691,0.0145895608770541,-0.00591373231642729,0.00640745382011657,-0.0107871481654318,-0.00253715330428327,-0.0978459166305245,-0.149876740577036,0.0198103714865681,-0.0404027991139533,0.0568050022701505,-0.0109508878970567,0.000918423359401623,-0.040615707806308,-0.0653567448846301,0.000902608243230597,0.0175302461055696,0.00408741506405217,0.0157314248572406,-0.00766770333574645,0.00304167222865018,0.0194419694306571,-0.01233612866038,-0.00859642442246755,-0.034019450323981,0.0067161621987477,0.0217418499786781,-0.00680360460353723,-0.0208069238488448,-0.00311348063065997,-0.0461594253488349,-0.00181038418297707,-0.00468828871001125,0.153677437246612,0.019408510761859,-0.0478072899466762,0.00329725953333241,-0.0865952740663184,-0.130534876220406,-0.135909451486894,-0.118268979563121,-0.0849506647756392,-0.0775789550217208,-0.0823988221387128,-0.0237325909172909,-0.0603258639220378,-0.202861851112303,-0.2241447625712,-0.273364973522394,-0.0558007935428291,-0.0385018146006478,-0.0392935474530026,-0.0233069790435944,0.029526159739281,0.0224455797805279,0.0168662158842744,0.0318128906001688,0.047925272431352,0.211037571798703,0.21638146775067,0.319625335464874,-0.0449804468734587,-0.0224676789709515,-0.0149126591286543,0.0091585109582245,0.0885137573012158,0.0565799739104625,0.0408814975425571,0.00244046280691004,-0.0672673934836348,-0.0315431792504127,-0.0322089953352628,0.0109934657294541
"b_tt",-0.00829358127309524,-0.0251541841303835,0.0149658479734332,-0.000438412563187434,-0.000193854055933637,0.00179540278828281,0.0162662717939295,-0.007672405343458,0.00103091283072232,-0.00281529467856554,-0.00312819240327305,0.00292490304167174,0.000614331785773437,0.00246940809841784,-0.00771977216233555,-0.00187620545519773,-0.00109791484900718,-0.00125020507128165,0.00132031841800004,0.000247589697661742,0.00234102749071851,-0.000938533497457862,-0.000303167361631105,-0.00113344182643947,-0.000717550644574529,-0.000194682658043925,-0.000824402996524173,0.00140637170735567,0.000105814547909873,-0.0061358431626406,-0.00375640726117464,0.000664008633215856,0.00253390832521099,-0.00138451578888492,0.00302591944419271,-0.000190146988336036,0.000420259742813653,-0.00260756497378949,-0.00118207965109257,-0.00547054389711999,-0.00222253518713937,0.00119810705133259,-0.00262442029077926,-0.00560181074228658,-0.00518504063144604,-0.00247697686274317,-0.00430380638913444,0.00628874683079858,0.00555539116107964,0.0129827168128034,-0.00579218621091147,-0.00246360632688375,-0.00235793760765205,0.00222894115186531,0.00087259857180713,0.00044547299143713,0.0019018882350738,-0.000733116239913826,-0.00541475760267149,-0.00996905472192525,-0.00636047348989864,-0.00724454672340817,-0.00754899503600481,-0.0122727708435699,-0.00880964127187567,-0.00419252774596401,0.0055076948910219,0.00202176487329147,0.00104073827462372,-0.00493546758868662,-0.00070029949336192,0.000625513216706346,0.00200718854965331,-0.000292114515559234,-0.00109366088214864,0.00204008858452658,0.000725662890460684,0.00147223323810688
"b_dt",-0.0436697128573159,-0.0355958859834156,-0.000438412563187431,0.085613590471739,0.00666550262592065,-0.00834861694131709,0.0164573313459222,0.000103497712155752,0.00500593070994538,0.00045206062312894,-0.0178774675774941,-0.00745723298994815,-0.00089560601693038,-0.0124913852800594,0.0416836758771081,-0.0134648632349047,0.00202419174726054,-0.00643281688647262,0.0115430005460938,0.0217229824494612,-0.00253752994188798,-0.000452169879219126,0.00165603391352002,-0.00623589315611388,0.00342621178940531,-0.00169647359413694,-0.00625514598670626,-0.000596296521723052,0.00413607779906028,0.00313388108027965,-0.00462671591574259,-0.000305780329792336,-0.00559334875538241,0.000728114440533672,-0.00303829901738224,0.0114728863987835,0.000741592395134811,-0.0113272225454643,-0.109231262018039,-0.000895591265442488,0.0147042068690406,-0.00142458340148889,0.0225088351466213,0.0250827831086729,0.0209832996631909,0.0175090460714837,0.0219619424863168,0.0176813273363323,0.01258569109636,-0.015780717200603,0.0171660015795639,0.0564567442515256,0.0540472901679468,0.0789431378674854,0.00579392340533386,0.0106037057121401,0.0102929627915984,0.00423687580029485,-0.00861542489916792,-0.00473888395062516,-0.00565710982090517,-0.00685955084312114,-0.0135907311417559,-0.124750473586829,-0.135842977578813,-0.171111768370507,0.000756949189824002,0.00646676684986652,0.00506096355112567,0.00154259740587761,-0.0253083286734512,-0.0151436908584141,-0.0160728242583464,-0.000211508476988219,0.0131769871993888,0.00765618868989821,0.00626962812069311,-0.00713010995433327
"b_Sem",-0.0218394950362929,-0.0307405712073151,-0.000193854055933636,0.00666550262592067,0.0151451285526461,-0.0070847469429207,-0.0023464449725463,-0.00257985376317736,0.000553917154834387,0.00167182787895742,-0.00243200577244815,0.00478443270142617,0.00272595526042037,0.00142265768914585,-0.00481644972473285,0.000309186350096622,0.00091701047503946,-0.000872966451322878,0.00403910429144601,0.00380430542761378,-0.00490815137107462,8.77190534468072e-05,-0.000636155696867813,-0.00158890816775576,0.00168713941721145,0.00154238608020472,-0.00237711022823776,0.00279161154831122,-0.00132458579497517,0.00131995874467487,-0.000735085778023063,-0.00205850137450667,0.00154494567527982,0.000539993721438769,-0.00169961656972625,0.00418661350631183,0.000595756096971067,0.0060790629196927,0.000968386322244692,0.000406198905763784,-0.00017884923462577,-2.6934024627144e-05,0.00983290868481441,0.00452504927748464,0.00315524348290579,-0.00389065189004027,0.00835130742807872,0.00116048479255172,0.00139029229661513,-0.0132230056338035,0.00366980026854834,0.0135435478407276,0.0153444451618611,0.0137090222464739,0.00353190080081228,-2.53163177584764e-05,0.0011303417646467,-0.000960452349758215,0.00310970701044839,0.00825029775136699,0.00781813255444729,0.00681740255939953,0.00442203259541227,0.00606345331550623,0.00773563002015006,-0.00143564033064426,-0.000481660501648596,-0.00141712089212823,-0.00167377026266022,-5.90453419239474e-05,-0.00354260843027917,0.000644162372373579,-6.03869607551528e-05,-0.000341945893950865,0.00486758572206392,0.00197465716222659,0.00190407462159777,-0.00295403384958064
"b_ACC_1",0.00504612239376476,0.0306900444679691,0.00179540278828281,-0.00834861694131711,-0.0070847469429207,0.0990591238652337,0.0264431083840058,-0.00774171767756568,-0.00569511587399255,-0.0147460238670624,0.0121466176032603,-0.00514777750604038,-0.0184706916207985,0.011428307361275,-0.0254280374938081,-0.00175260807220395,0.000220961769729889,0.00548068744850311,-0.00635617351046249,-0.0143864024931848,0.00530522105081336,0.00231638334446513,-0.00373349867062573,0.00316285734020698,-0.000688769260803227,0.00430135827630757,0.00164414426971274,0.00529827442667485,-0.00473302303465179,-0.00224508034848309,-0.00247833121290754,0.00111783103740332,0.00563395224129789,-0.00271258383153869,0.00153318765479646,-0.00466611441922951,-0.000516050791598826,0.00664631947225758,0.0576789982546696,0.00230271119038041,-0.0048859770158116,0.00134332554150017,-0.00567450967519619,-0.00887926548909958,-0.00597585145519785,-0.0139590844551265,-0.00237798421934857,-0.00387783396416147,0.000401925911847933,0.00708538667109389,-0.00413938665048041,-0.021666186832197,-0.0149862378478181,-0.0332348482568671,0.00303525208732082,0.000641946131525925,0.00423928461413586,0.000137891380654931,0.0121601193571169,0.00557554070019258,0.0142557765791673,0.0087655907531468,0.0221243554930529,0.0468350973505086,0.0726232438178922,0.0717534651855219,-0.010240220861439,-0.00927420838830737,-0.00418345984695236,0.000244614966837265,0.00920263768269777,-0.00353402461107943,-0.00251243168037503,-0.00180629814850592,-0.00031709804572001,-0.00349091547036678,-0.00389346838892236,-0.0100392159474182
"b_ACC_2",-0.00785525605323158,0.014589560877054,0.0162662717939295,0.0164573313459222,-0.00234644497254628,0.0264431083840058,0.578187469612148,-0.0118288820470994,-0.00115887244449239,-0.0253960736460344,-0.0183800845369558,-0.0148845958851378,-0.018238219524753,0.0056032002099627,-0.000359486083810145,0.00187181549665999,0.000528992318228495,-0.00971328049691612,0.000451412851986301,0.0158408664569178,0.0113280292770584,0.0054765976620682,-0.00506890666510103,-0.00588659824431283,-0.00261291399182061,0.00134825530241213,-0.0077532832933289,0.00674550117467007,0.0120911737054593,0.0035682154139999,-0.00599662923842874,-0.013180618972585,0.00224540219927979,0.00452028958964366,-0.00453578595238689,0.00795500534798404,-0.00167095284188219,0.0106458521853304,-0.019171534373852,0.00691295475109953,0.0142112487826369,-0.00465555357995361,-0.0147056549060012,0.0345861910454725,0.0442702072558277,0.0543171182289554,0.00882293289015598,0.0144213264561727,0.0123098393663052,0.034435426358092,-0.0180547935300818,0.0553854971799249,0.0619108720184916,0.0462460360469448,0.00198247451489981,-0.00220358549289305,-0.00108138848459617,0.0147554015035926,-0.0317718156593331,-0.00736833239193387,-0.00503568038416512,-0.00308049007450499,-0.0630700335245423,-0.0562393133194786,-0.0337785964720309,-0.0651240258562761,-0.0040752283872599,-0.00614114342845092,-0.00259492105086362,-0.0118861676477853,-0.0103226866447613,-0.00626304052905133,-0.00657913626103309,-0.0036861233821445,0.0106322047621803,0.0137723937483506,0.0133678881706684,0.00246884665856007
"b_SI_CAMFD",0.00187967099702434,-0.00591373231642743,-0.00767240534345799,0.000103497712155768,-0.00257985376317736,-0.00774171767756568,-0.0118288820470994,0.0891327125359858,-0.00291417944763759,0.00260147730564731,0.00714948518415085,-0.00615449668941107,0.0161256318312435,-0.0138145097888128,0.0418794831061676,-0.00846647009920732,0.00602994104359504,0.00597188740090993,0.000181500139878746,0.00171216848138237,0.00120050771892532,-0.00700987702715857,0.000559907213655653,0.00217360116273199,0.00269102295167839,0.000331732075254578,0.00112415000536895,-0.00306151915800696,0.00511688406979374,-0.000473713777906705,-0.00132594364343338,0.00137828571835047,0.00821516903947253,0.00833965677774833,0.00924761137066127,0.000771010353258696,-0.000297261446955941,-0.0131287777487784,-0.0241509043028392,0.00608196346656776,-0.00355184288333668,0.00237274264101034,0.00223621082573175,0.0270041777101942,0.0284378326338548,0.0405820632545433,-7.75744283317975e-05,0.0293391294029627,0.0333377408248332,0.0411680354967347,0.0181714408380448,0.0180679691689195,0.0186788412179526,0.00867654103987866,0.00015359659333838,0.00507947718157721,0.00291453308651176,0.00254895836691644,0.00160211211340627,-0.00764933356154423,-0.0149570594278024,-0.012767482870703,-0.00055537905706679,-0.0178507405669824,-0.0233794605817564,-0.0290650832413923,-0.00599656776854838,0.0017393794910782,0.00320176516857199,0.00727227407868211,0.0164508379677792,0.0103343973085732,0.00818382672913602,0.00432856766031312,0.00436277567707544,0.00492446295436975,0.00614471855004582,0.00757937734877398
"b_SI_PANEL",-0.000635558217997731,0.00640745382011653,0.00103091283072232,0.00500593070994538,0.000553917154834391,-0.00569511587399255,-0.00115887244449239,-0.00291417944763759,0.0369346090851663,-0.00287791784080677,-0.0080879888390947,0.00675334379177579,-0.00971754649412484,-0.00348199850806595,0.0113863229216949,0.00201490079482892,-0.00460257003726632,-0.00439682974728662,0.00381075570301147,0.00161039244154485,-9.95466437402129e-05,-0.000370981331219377,-0.00080861460145105,0.000613616744305729,-3.08089456411421e-05,-0.00254930080570044,-0.00086248423906497,-1.19050481690363e-05,-0.00218147165195265,0.00143323439265142,-0.00228016684989927,-0.00434226911878243,-0.00121768630850145,0.00719562592165214,-0.00344951642665407,0.00383057037345739,-0.00082205031766248,0.00286979778882541,0.0122038651506013,-0.00604088605900298,0.00141379210525137,0.000416161579529396,-0.0110502936524287,0.00173277379815508,0.00777766180906025,0.0118327964529839,-0.000987546245287651,-0.0111866277421011,-0.0152468936479205,-0.0175355483386537,-0.000221778231760541,0.00176332817213721,0.000810087910808309,-0.00687166406168135,-0.00272697372417346,-0.00370344513676348,-0.00326288236184739,-0.00786961371416293,-0.00324644304257362,0.00325231396899571,0.00152884660413189,0.000662303042480928,-0.0100376488889032,0.0177520808739399,0.0203414431271047,0.013281790125229,0.00125821249254401,0.00253302550582526,0.00162014542792824,-0.00138392830021151,-0.00689497986232226,-0.00720406828621576,-0.00540600078218264,-0.0040303126335969,-0.00374704187907592,-0.000626926694970545,-0.000651275473120456,-0.00181369307858999
"b_SI_ZER",0.00268235414639215,-0.0107871481654318,-0.00281529467856554,0.000452060623128938,0.00167182787895742,-0.0147460238670624,-0.0253960736460344,0.00260147730564731,-0.00287791784080676,0.0656324895112164,-0.00696832978473301,-0.00725734971934415,0.0118652115695209,-0.013717444025557,0.0421451779531021,-0.00820883773046882,6.38405174476688e-05,-0.00339190476783426,0.0112637421932956,0.00309564953728249,-0.00364974585127535,-0.00365009247992597,0.00265663847210842,-0.00206413756433567,0.00145104180899945,-0.000447859776902283,-0.00393598779168083,-0.00196526381874639,0.0023436090637776,0.00780750076883275,0.00276048847950562,-0.000403286550558668,-0.0124875486810583,0.000902133438060267,0.000251209554157808,0.00405344702551211,0.000112003668397298,-0.00526935639650771,0.0182792865096059,-0.00533513161347953,0.0099168122893782,-0.00272290521091519,0.00100329667357928,0.00609096887649815,-0.00326516372983378,-0.00505747563422522,0.00506472855949603,0.00595274353766026,0.00209256336209207,0.00444152945699978,-0.00443352869685732,0.0153343073664655,0.00943951826044134,0.0189033263196454,0.00195705388175912,0.000783506247213654,-0.00251272377356427,-0.00319265042609326,-0.00736317446399253,-0.0043568258378103,0.00205249703476462,-0.0024850471270853,-0.0156655024941164,0.0220303856798315,0.0248179251253745,0.0428805903422617,0.0121959549942878,0.00775441545764873,0.00413871757871685,0.000811675786646847,-0.00855711966009077,-0.0131756502376184,-0.0103117652146326,0.000158791262505537,0.0074363414817988,-0.00618444142675414,-0.00878652526163565,-0.00997372991377213
