"asc_ruta1","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
0.397646508121561,0.28641720069683,0.442351349153775,-0.721960778851769,0.0374843477923949,-0.354276899532222,-3.90195616274316,-0.564597526200007,-0.536717038637416,0.741811760935928,0.00428896727957559,-0.535441903942244,0.150726233228577,-0.242618941897657,0.202443660061624,0.415080349866698,-0.15654001528833,-0.773378469637142,-0.0177882877840607,0.230059100842966,-0.0956820452438945,1.30642496275003,-0.144406640427128,-0.874984132625686,-0.699400138114032,-0.484122849294382,-0.447147947740481,-0.37809225298491,-0.433434586154093,-0.791471145355559,-0.274472703184452,0.724915855150904,-0.231069429009322,2.34432245756772,1.72876377160319,2.76725482687775,1.52614202694037,3.93266514103082,4.61567513445003,1.36629008965135,1.66793616378855,1.48684450668165,-4.05986139805366,0.875284051215689,1.10509085536034,4.71575248295156,-2.99425622149076,1.1260186143894,1.43915617204323,4.19849745230899,-4.63179732725135,1.53321562193243,2.18925523618335,6.24531789381206,-4.45635043097449,-1.75120809752168,-0.158170063481698,2.87998201943964,-4.66515727901773,1.47889313353452,2.08120222339764,4.07025414195548,-5.03139059868688,2.16897607122493,2.99656709747659,5.35467241538353,-2.96570860916892,-1.28026471987788,-0.22125401723794,1.66315392305558,-4.51800220348289,-2.98997579596654,-2.1100882690883,0.447495894002658,-2.77196317546067,0.708798066810552,1.10361127133744,2.92342032125169,-2752.54874609776
0.345793352146904,0.233527438797235,0.413228293367876,-0.689239713199799,0.0396181827160298,-0.496287436484601,-3.84443830279137,-0.7444015637582,-0.499414225010186,0.701336606106107,0.120599267504719,-0.507523423050187,0.0754590379984183,-0.354710465216504,0.27879223512429,0.402410425326939,-0.275295259111892,-0.789340141109511,0.00187282338401498,0.287780726629805,-0.053590284103513,1.33344025166608,-0.108836526407712,-0.79295636445604,-0.678479774739273,-0.487679297779854,-0.447233058637456,-0.322144429707138,-0.480937894938732,-0.942570870995973,-0.463448928582088,0.748601653353423,-0.169795976855451,2.21780626257273,1.92072806273046,2.60638524068451,1.46690801446908,3.94341960918051,4.64445410547605,1.3386856063096,1.40167251143008,1.54038736574812,-4.06428279679905,0.910122484551475,1.14340454550165,4.88042049910205,-3.07579869651809,1.15009383350478,1.46349539903729,4.33154131417842,-4.4971667031438,1.61701833451923,2.42511605225211,6.42894336449335,-4.35877590100162,-1.55221585318039,-0.211583757299594,2.98974108483759,-4.58606511476509,1.44003150029451,2.05119093421089,4.17821994933255,-5.07314897558567,2.38502816158952,3.06839330084242,5.40280644325311,-3.01933014036498,-1.43434911207556,-0.382090058801543,1.51879653293175,-4.33817736021058,-2.76733203789921,-1.91985014994401,0.460208165618808,-2.87799193637047,0.752370766206565,1.18655518306157,3.13591992311525,-2746.64597129722
0.270344496133846,0.257616716702835,0.371979904835275,-0.641283293860885,0.114071349747076,-0.566356135518167,-3.78230524037391,-0.805686822403542,-0.448067569758515,0.563206064137773,0.15623575358056,-0.467875372280699,0.006206797849154,-0.348377496137594,0.377577854680209,0.388520490344388,-0.195637663582682,-0.84655783692408,-0.019996135438383,0.250018725776599,-0.0582314254225393,1.32309083916735,-0.160055335774917,-0.650711541042713,-0.642741012795803,-0.508114181018937,-0.429262577862341,-0.227236408661922,-0.525886750956337,-1.01941538161179,-0.679578624755043,0.809114530766066,-0.0669139788286272,2.3069133892842,1.899005169916,2.70395428002428,1.34531110247876,3.83545702657532,4.68569999056439,1.36187648088914,1.13651878358796,1.52323855798235,-4.07448568373695,0.906155985533324,1.1429647904883,5.05367250948725,-3.32425035252773,1.20783774968241,1.52320286496609,4.49806510001606,-4.32908848132091,1.73140013109514,2.53083281839972,6.60123453681594,-4.09529131792356,-1.47450352017874,-0.184398509166449,3.14247860986641,-4.52910810569898,1.42848944088457,2.04155356300941,4.26069859851301,-5.13303940919579,2.49123291214095,3.17308773221534,5.46068097854606,-3.07556815479946,-1.60074068293664,-0.549176091141634,1.47694005936092,-4.21548344100931,-2.6779117755702,-1.82795961865123,0.419446105946598,-2.91486524712839,0.798463607061924,1.25779303054658,3.30032170150172,-2741.7516675585
0.167259214996269,0.316633834617729,0.412506238224312,-0.642163924850708,0.131605671781402,-0.551482710981071,-3.72538384191417,-0.741422953607264,-0.428332343171612,0.436519482991579,0.113123484820226,-0.455442151511167,-0.0706368513296282,-0.280635889264104,0.402827327928439,0.4198733314239,-0.100948964243482,-0.851484314985008,-0.0491477035382395,0.274407927322527,-0.0799312587165248,1.3483102743798,-0.200078403081675,-0.600298842209281,-0.635805827491737,-0.485010281008976,-0.399155018009893,-0.356871325583434,-0.580522035544498,-1.07713487370888,-0.713910223993122,0.872894146038681,-0.0156882335764351,2.36186591804355,2.04588781103957,2.63229321620283,1.26901961254683,3.6890389675764,4.76454932525951,1.40826777424468,1.07735278487096,1.49410465020852,-4.14868250869382,0.893972503363889,1.13625005435802,5.22267761307005,-3.44346100541553,1.27001745326208,1.59411164955531,4.66030689089881,-4.33146490886935,1.80500945929614,2.55376852403506,6.76882133753603,-3.84861294837152,-1.32222070561362,-0.117908553844259,3.2381245037456,-4.44242861462091,1.41564188625848,2.04498599406306,4.32359766661686,-5.17324201375211,2.43851366461641,3.23232746226818,5.62154001831758,-3.20528496273521,-1.64342117086835,-0.617013871592566,1.43582722478708,-4.16866424466411,-2.66055735016373,-1.84954952187857,0.322055851373732,-2.83130208941573,0.796663097335153,1.25396343356664,3.40314365271383,-2736.78864472756
0.112019248323794,0.351117157919059,0.437106657931948,-0.65318856522143,0.16658228844601,-0.480663006277662,-3.63323231227305,-0.60501635520565,-0.414746235602893,0.323200466437037,0.0194036624148617,-0.513129630859794,-0.286683427307337,-0.321195727767169,0.363050958030544,0.424273818767603,-0.0937667188652434,-0.763026911015591,-0.0532771180435987,0.337803243334502,-0.140948764039021,1.39412024595186,-0.163148973774693,-0.672724171077355,-0.654314166384676,-0.540967366311322,-0.44028786074526,-0.232304528366187,-0.622608700998278,-1.17457298798652,-0.594639346332177,0.923965862728687,-0.0178704806363559,2.40744988758837,2.04626849630758,2.6294470673672,1.14643860629413,3.58780225591119,4.91333569527983,1.48515856708635,1.16266165595786,1.37033235027265,-4.28963192704889,0.894588671991167,1.1455246264938,5.50496645872856,-3.62816127178306,1.37757898235335,1.71521865176168,4.9580133422164,-4.33457554844166,1.86103579205532,2.5435477697704,7.03536719614616,-3.53827782223176,-1.00330505885929,0.0301351974770382,3.30020657379039,-4.16143361445617,1.37949977362021,2.03192630905771,4.38998027891628,-5.23988188605517,2.3781458810002,3.27792798905077,5.85403457402905,-3.39106529568229,-1.70221295123446,-0.687517024002423,1.35154451788383,-4.19126598619282,-2.69971066400812,-1.91299557818342,0.278485628677109,-2.68402666739028,0.741621654207547,1.20914870493718,3.53350374095901,-2730.11917159602
0.0469431177041409,0.467964508617783,0.439253364886517,-0.656119593361594,0.179924917034061,-0.416578961067407,-3.55183889400612,-0.543224979641923,-0.444211144379515,0.345860083453414,-0.0317799555914734,-0.486547489712009,-0.329439817624241,-0.237230062230335,0.402758474952611,0.45894526874912,-0.128553195735399,-0.716866270320242,-0.0790949515846609,0.373060105352689,-0.14876992096464,1.43719117007109,-0.143799587062743,-0.719244766322795,-0.617023089490062,-0.516863015655411,-0.428437376415863,-0.23978299938419,-0.617087853045475,-1.20440625513366,-0.508468341771201,0.857778594108898,-0.105882084299339,2.39264068085189,2.06793840074967,2.63413265231544,1.05361453657891,3.56393869757683,5.06817189290998,1.55286328676769,1.21076946171947,1.31517838656103,-4.42112526219021,0.949333445794794,1.20764220263006,5.7275727828074,-3.66320094189662,1.46176106735376,1.81134892998041,5.19014894423651,-4.38844689281607,1.81103156729797,2.59660489433562,7.22424016430288,-3.31469981084136,-0.908688710720797,0.201299329367997,3.255608292087,-3.88497309745207,1.37817016701743,2.0419167420547,4.35296547946645,-5.28409859475787,2.41761731416597,3.29174217146244,5.95058674803631,-3.40327133048074,-1.83747943505613,-0.78893116495973,1.44193398637067,-4.31801326853244,-2.83841280616914,-1.99739403837958,0.416329922069893,-2.64638188609913,0.742929812610176,1.24377557412994,3.52960350782407,-2725.64419135009
0.116593076490765,0.534823672256664,0.460647633426808,-0.624666679916265,0.164041311286544,-0.357760748806634,-3.46175276848467,-0.53502230632195,-0.461478078662162,0.435989353156746,-0.0437239932274365,-0.504095996702549,-0.398084320175364,-0.251583056119185,0.424157951069104,0.422283463943345,-0.104306753369705,-0.750166961210674,-0.0968405067742625,0.363980655579811,-0.159475009366104,1.45957888627013,-0.137558866137256,-0.672461449505424,-0.568980738827278,-0.475883266514118,-0.418905208934442,-0.268142251032885,-0.546547804644988,-1.13469809534121,-0.511313121672828,0.752864202110975,-0.165142740006737,2.47963679046453,2.04121483698308,2.60541330734353,0.965327969533172,3.43192653537681,5.20855483102341,1.58942634852622,1.30764221097117,1.2550873627791,-4.45441428789263,1.03305786197764,1.29654333541959,5.91382913090589,-3.59204578081251,1.52581055829306,1.88443246248605,5.39086557070151,-4.45041279620604,1.75577223853716,2.63738675775812,7.38141830528633,-3.17966223583384,-0.82124175010244,0.201294946990428,3.15879774002644,-3.66064055767691,1.38300496140078,2.04290018891158,4.27482473670445,-5.28784695212739,2.48771090167088,3.28108205230034,6.00434024571376,-3.41198026144508,-1.83016364514384,-0.770406575956394,1.50953698051315,-4.57897800413829,-2.88453923789164,-2.0092957566089,0.340507032360102,-2.67036080497967,0.774286978417923,1.28721533087288,3.4459907479176,-2720.5338429673
0.160989631611202,0.648527128376588,0.474963821246148,-0.595218710586592,0.124927569171758,-0.352077037352261,-3.35860903915477,-0.601519060979841,-0.450731844745209,0.484439639737075,-0.00902295036005103,-0.472376117413978,-0.386836406443467,-0.198471732470961,0.436041628626134,0.420624710571163,-0.160271401828932,-0.705819808552684,-0.0557216138750441,0.425605611134324,-0.161687168793915,1.49467156907353,-0.144215149025167,-0.610735603821351,-0.583389730658897,-0.476289934732826,-0.422267342849066,-0.278504329573923,-0.587237693104225,-0.986860221707136,-0.516186744727036,0.688994364264797,-0.120996063953588,2.39806653056068,1.99178530756853,2.73330306511232,0.950069697386259,3.23953283246654,5.29456669845174,1.54351571757763,1.34918594292048,1.2681107472414,-4.5157697561218,1.12419876646808,1.39421315423064,6.09597945688329,-3.51590870446457,1.56125771306401,1.93513436921477,5.54135693888381,-4.43587424017149,1.78582874879021,2.67527742368987,7.50793466419309,-3.15036618993702,-0.735535193325479,0.144275269375792,3.08759231680376,-3.47494831272822,1.41236104746539,2.0726961904626,4.18455174367939,-5.27930253552411,2.44164338964018,3.30123554455295,6.18579337812562,-3.41364201713346,-1.70328101333855,-0.696444330822738,1.51778295571309,-4.8153732184259,-2.95960074448161,-2.09736294177675,0.3287935447615,-2.75251081478716,0.808507534586467,1.32210786556147,3.3565980256279,-2717.24878067452
0.217861969321144,0.753302040733666,0.435588776214726,-0.554095156295838,0.126088438296516,-0.389280324572322,-3.25120450840713,-0.700531221391814,-0.405119814062039,0.455219465726044,0.047184293032626,-0.437846338034791,-0.369120583356751,-0.152472693009486,0.408729951184222,0.429865729639052,-0.177733279071323,-0.705581593236334,-0.070269240414196,0.434103628743277,-0.155434788506031,1.52389903600586,-0.124623696950747,-0.630695713759364,-0.621310633056982,-0.504593295452953,-0.436745795844601,-0.215901548438463,-0.655654411530002,-0.819255739776141,-0.505520431329075,0.707581666013257,-0.026343736696108,2.41704883018942,1.95069463966658,2.5961630388107,0.90642533955089,3.14817548646679,5.33995386050456,1.49018949707071,1.40697380468804,1.25963223811748,-4.49951797466891,1.17630647016604,1.45301508951109,6.24656142723617,-3.46213801627431,1.55958629537198,1.94614497854372,5.63338974786848,-4.49718940583234,1.94847157159659,2.69909158498942,7.63554229521287,-3.17909133755431,-0.769975973471663,0.139031108364776,3.08078791557878,-3.27115414875862,1.46632601349915,2.12632090525329,4.07479879669779,-5.26204074197606,2.4014949267466,3.39053699672625,6.36124492806341,-3.28912226723826,-1.62127690453874,-0.643372884267521,1.49920839971016,-4.97386560330168,-3.07368560682716,-2.19092757109952,0.333096179618502,-2.83147326579489,0.811901769396034,1.34479896904008,3.31218194091877,-2714.00154544955
0.285373077923208,0.800120898977546,0.460947120752663,-0.506667735548475,0.0887863414469927,-0.426927273859656,-3.15187122297923,-0.744314854791979,-0.369381810498572,0.371909918205725,0.0888919408020661,-0.44337771133325,-0.37472467958497,-0.130854882523506,0.357127143954617,0.452753930742396,-0.14371534361174,-0.730955915877684,-0.114661486870478,0.414789015590882,-0.101295968386841,1.55169930568983,-0.140334215677507,-0.73043757580678,-0.576358795272506,-0.490212026129031,-0.40677466776602,-0.248256251005988,-0.633298125597961,-0.735969112474609,-0.486318934916226,0.763765115158887,-0.0513001576012019,2.37205850494773,1.91804538614985,2.60212839545715,0.944931284335136,3.12300309405164,5.36879003117744,1.49182307817293,1.5187600467173,1.24692594711574,-4.46355832993941,1.19332289272344,1.47567058467895,6.35181113252707,-3.43057230566655,1.53942230713912,1.93941135834392,5.65086321131917,-4.45066004596813,2.04265358130648,2.78792453343835,7.72325000744838,-3.24639420260108,-0.780839106470574,0.0994081367864508,3.13528052261751,-3.11033343173018,1.51593856991913,2.16973444391564,3.98140786429726,-5.20417806393934,2.41931753093029,3.46021184926456,6.5539890938406,-3.1040277657393,-1.60336844736227,-0.676480458736836,1.49196927388755,-5.06053720528676,-3.13280156159692,-2.25450410491346,0.273836435698694,-2.84305839798115,0.803470250056484,1.34038454519357,3.3318960779518,-2711.51228973277
0.314490587768002,0.831554877633767,0.458746510538019,-0.459397861393905,0.0815618165763126,-0.447032195059694,-3.05840207219991,-0.743593255357472,-0.370566253812947,0.296689377505148,0.100412290665492,-0.444756715344214,-0.380772654986331,-0.0884205397836871,0.298446569596708,0.456593574111166,-0.150610471614006,-0.704845981063611,-0.128880487332255,0.397352163704877,-0.0803900004295376,1.56649762841853,-0.128584612980329,-0.726541171444539,-0.572985214855619,-0.4897847904857,-0.394713623423979,-0.236453347375472,-0.598966075602555,-0.747100648387147,-0.439380726836099,0.761078336593374,-0.157211268891898,2.35219801360875,1.90970801020845,2.57208638303693,0.958215815234983,3.08598260906316,5.42445772843331,1.47237426696282,1.56155350395016,1.21841760155698,-4.40843443498751,1.17790677525386,1.46553006523273,6.42867033378779,-3.41488751259677,1.51685183407338,1.92625536582775,5.62686707008971,-4.40842885008419,2.09378080866749,2.90841038525724,7.80451728051281,-3.31177808675915,-0.805861162143952,0.0844655066399367,3.23146469680556,-3.08074672209674,1.58731208134152,2.23711707896183,3.89500020723382,-5.10561141077497,2.54809679121621,3.56255185151192,6.69699607976859,-3.09293399824948,-1.54051108512455,-0.606167239055355,1.5308209349547,-5.08742437725592,-3.21191047797424,-2.31359957218179,0.259307213923358,-2.81310592408461,0.811921328643042,1.36955806331442,3.38181092770284,-2708.70479282773
0.304558455075131,0.771686506330425,0.486251391631235,-0.300900734388743,0.119709179577395,-0.354443952082914,-2.62301176249232,-0.5955922924176,-0.533296958856545,0.46818792160283,0.00941292836895952,-0.520743061274297,-0.520708198064332,0.0506785012258895,-0.0184870706076838,0.573462262463121,-0.112462986911413,-0.710556540422368,-0.0300908838758523,0.307220952894222,-0.214239007596919,1.64649447127111,-0.0476617739520696,-0.551114166176994,-0.493002034370754,-0.314047271265953,-0.371849432078612,-0.337920118502303,-0.708831148159928,-0.979345680580337,-0.358467481648572,0.621685722079597,0.224807919941958,2.1836029818515,1.72225349378228,2.47720849521513,1.03316861367065,3.50328210901633,5.57676836179518,1.51757812194419,1.65180727173682,1.11094482162125,-4.09427227733734,1.07040273007818,1.38798622643791,6.73792908213092,-3.17760072912023,1.50216892010415,1.95997510485115,5.5284901821668,-4.26386900656461,2.21988792841522,3.17398021153325,8.29255316570836,-3.49914780885949,-0.86344982517562,0.158366604631651,3.55632281450532,-2.82546957155457,1.86453740914934,2.53869466098104,3.83800008051053,-4.67998719792206,3.13958382760212,4.21549236945395,7.70687729517715,-3.1428545099926,-1.4002733564841,-0.464781072126349,1.85744855334792,-5.27252224074809,-3.25238454986689,-2.31797481670368,0.223489553477359,-2.6674885594873,1.02789501030663,1.63771902088284,3.57551115332858,-2708.38922072278
0.131408780445544,0.69309355685431,0.384721915294947,-0.23214392603176,0.308215892221359,-0.129486914448924,-2.1024020897689,-0.480000398516123,-0.56787610663238,0.919364045409319,-0.163829736827382,-0.489008013087075,-0.537899542444232,0.187683558197776,-0.160104737177374,0.542991478065953,-0.164636152665394,-0.731521601314955,-0.104876488363612,0.341833382814028,-0.139899531511521,1.79706623531968,0.0418983040125986,-0.618779201048263,-0.547578893863162,-0.305513310498654,-0.297631288101622,-0.271341491245912,-0.412605640129824,-1.1186577865507,-0.639350788757837,0.766245112861763,0.0769089035395569,1.97279387128024,1.43466243606877,2.28398478949361,1.02661029961323,3.60132046259895,5.9036794109895,1.60541421230596,1.81909015751811,1.05426216582276,-3.77499313415127,1.12117603921979,1.48096471953615,7.07207771164896,-2.73256723957079,1.61310801478944,2.13472103514082,5.53992384221905,-4.33290433696103,2.33757764864718,3.16113722381597,9.02984256699987,-3.37515794342553,-0.830480475044962,0.1745502495964,3.69593145390784,-3.06364671272232,2.31991459968199,3.06087748559517,4.34780139778425,-4.0936042547597,3.74984146594687,5.21271401669913,9.24217864001188,-3.07310933534043,-1.41843491605617,-0.523285725368327,1.81846241021799,-5.30161824707811,-3.11232463324895,-2.1753585011051,0.399763896035261,-2.69853554381577,1.2384994106844,1.91138219472599,3.66969789640558,-2707.49739657257
0.172322342456755,0.625339873516236,0.46130028388188,-0.163493076435199,0.249173259340725,-0.0975602571244725,-1.97871089535157,-0.489440084506287,-0.527209680496556,0.980458252691186,-0.193773540185001,-0.488914282485103,-0.566776861614437,0.13788620974459,-0.146288460625182,0.53081796418019,-0.178544283310415,-0.769550586287973,-0.201705789110772,0.381458652592801,-0.109507543245406,1.83398605646931,-0.00150238975664942,-0.633214326979637,-0.466648734024532,-0.304612117682545,-0.242139648482087,-0.283391726605014,-0.425112437055154,-1.09775003660901,-0.600330971740983,0.812434756979058,-0.00788911403113218,1.90092152772086,1.34779958384453,2.23908220350714,0.950208963075664,3.64746137864714,5.95232771575261,1.56762366364377,1.72395267684689,1.04682441146271,-3.70354816294519,1.17615274083805,1.54592969222803,7.13791914087841,-2.62566573132241,1.62699761146047,2.15908652685109,5.57912325564164,-4.35585197348526,2.35366116429983,3.10920843620399,9.24110576491396,-3.2877872891161,-0.820439959404822,0.155001797223582,3.65869004631649,-3.07430837676852,2.45780798145736,3.22501994316746,4.56185371923038,-4.02010650238146,3.9652806833285,5.50268813284565,9.59864013441156,-3.08166536417899,-1.38952347435744,-0.498810630966162,1.85384543497329,-5.20678063571177,-3.12906922547501,-2.18265697024189,0.45067079682946,-2.68383553857673,1.23229585098573,1.91139751217625,3.6604397426034,-2703.90884987356
0.20175464969362,0.623740893903888,0.393416330019335,-0.138125102982546,0.272495271819902,-0.105448381508609,-1.86627625803651,-0.546959658449068,-0.460112578244073,0.910342968341545,-0.213204416415285,-0.416832291022216,-0.472163857064604,0.0921181737781362,-0.0559449548474899,0.528166813060831,-0.183700527555796,-0.822506987081018,-0.199220926150364,0.400076872997442,-0.12421115969911,1.86850728300672,0.0465022547044548,-0.646842125825337,-0.470656871452215,-0.285926162935229,-0.197765221811238,-0.303560556571815,-0.452185857904784,-1.01869653716105,-0.483773335826181,0.834922232202232,-0.0761803805044158,1.89259963412611,1.343360592001,2.24897538568704,0.890654350119613,3.70659314658231,5.98227074323264,1.55249041816317,1.69960568828917,1.00278692066026,-3.63889584472137,1.28748191681709,1.66744526272785,7.15323465549026,-2.57127802620645,1.62319227004063,2.16699537001339,5.63175978244653,-4.35978270582291,2.27337884829358,3.13195974194839,9.45491499752461,-3.16599383247721,-0.777328866004102,0.128132617986917,3.52545409480086,-2.97734017165259,2.63640585790895,3.42634583519993,4.86260841768719,-4.01797891314056,4.28919001339685,5.76648662351922,9.97526487638796,-3.07597760574775,-1.34241399573077,-0.466729756232095,1.86707196810458,-5.01431574787712,-3.09368396344237,-2.16717535454589,0.392787615234414,-2.61839174073599,1.19109913431665,1.86114969531566,3.59566890319648,-2698.58098520692
0.274778063112169,0.603238290554849,0.420405186103983,-0.165137920274477,0.234251893906407,-0.162953349983265,-1.81363960702289,-0.60600374855169,-0.450428426834616,0.752081452651668,-0.197484708917147,-0.39685928088004,-0.43961493758321,0.047775873532915,-0.0313243019063828,0.567068752920928,-0.224754308422245,-0.837594970206239,-0.171298056232637,0.434206585691868,-0.196545016800359,1.91277373797037,0.0499519254365713,-0.575108873334536,-0.505066640781614,-0.269630091306595,-0.205006797980629,-0.304797517304193,-0.421180253291676,-0.934473867155106,-0.475879242143551,0.749031385103609,-0.0986727940899828,1.80025761714562,1.28934402825758,2.17839791723724,0.829620488505475,3.61406351994822,6.13209495267361,1.57955162579013,1.67825539219812,0.958481133624613,-3.68346180061993,1.36590084284137,1.7552638657273,7.13104566172528,-2.62850195103352,1.61616612161022,2.17017858484189,5.69112878588338,-4.35672704854235,2.26678673382994,3.19624681996279,9.60835923318188,-3.15134350586542,-0.748703910490911,0.210387305309102,3.36661564539841,-2.88021945465418,2.80358447801924,3.62563488472738,5.11978436262767,-3.95415264441912,4.50522410605138,5.96146578052035,10.2667374898792,-3.01526312211766,-1.38086816932602,-0.484661746355708,1.95667307329013,-4.85401298641104,-3.03465987442871,-2.12642146468037,0.31816980227928,-2.53848090434733,1.11943354178894,1.79489541436082,3.5165528631158,-2695.0226429506
0.356491105547739,0.588982583103849,0.439633659138528,-0.224515181941824,0.205474344377824,-0.227131273453205,-1.80480995792328,-0.639829712612206,-0.476688442694149,0.620186511433586,-0.149518357895142,-0.408604201398525,-0.418389615685037,0.0387796781909739,-0.0256738191833847,0.540992787838753,-0.235331804335827,-0.851389436909539,-0.186383440825539,0.384420971746969,-0.155307693596995,1.93583933058758,0.0438739720148153,-0.550336833209864,-0.447120475822597,-0.233916692563451,-0.170314159295513,-0.296823795202642,-0.374776081200721,-0.868500333131451,-0.491583514360495,0.634651073777477,-0.115762487404515,1.84478678787265,1.34420507335563,2.17308137694914,0.834263036110296,3.5691076493508,6.2843884471853,1.60127007809405,1.65849845905865,0.954615254516936,-3.75407570447351,1.39895362150694,1.79377528266477,7.04549946692453,-2.70835691486192,1.60958375318961,2.17204375788793,5.72225830187404,-4.32881966557621,2.35690836057752,3.25100140369631,9.66070027976296,-3.1267643440228,-0.725703236337564,0.242261020246819,3.22611207530377,-2.67842966457777,2.92583224169356,3.75635231040371,5.29601033089125,-3.86332500451447,4.60820583170817,6.1092013790065,10.4837866510273,-3.0791557933349,-1.37153520861419,-0.454034492763695,1.92213549857576,-4.74158097000948,-2.98403476194921,-2.06193721387439,0.404800667285257,-2.49308967746563,1.08373716088553,1.75740570881127,3.43039647185303,-2692.0515792873
0.403332814033718,0.644935955352782,0.449888609330563,-0.447333641425704,0.153348003843268,-0.345701347255981,-1.93528544235559,-0.662677270661074,-0.532209729238633,0.644178929962164,0.0955100482197614,-0.488088893507088,-0.447498080682039,0.0443776261715076,-0.0958905359831028,0.554526486534249,-0.244818219460087,-0.888540625236189,-0.229830256336847,0.483917840191892,-0.247244680093732,1.97446531031297,0.0211113723715455,-0.487344016146006,-0.522997604706218,-0.25971214872537,-0.140110252073663,-0.308225157529692,-0.411272551225314,-0.77324673016422,-0.19180327442896,0.707640255070669,-0.277068617773649,1.91968433336022,1.38665136333259,2.19884878000831,0.771132178116696,3.26643619881203,6.27891579980377,1.59020414783516,1.57287121423053,0.936661315177255,-4.07038383372336,1.30023025866824,1.70502773248586,6.74767363993985,-2.81777890659135,1.64067516718556,2.21414366856926,5.81749395513981,-4.36139108694421,2.57092996412046,3.54495733658383,9.56508509246941,-2.89313643775416,-0.906040591847605,0.00402196982519781,3.2694739893247,-2.20303984591713,2.97881912400798,3.8455329948117,5.53754730624312,-3.72059390400187,4.94170833759556,6.4126706446005,10.9075444505092,-3.01914312801594,-1.35217056402039,-0.439776252634202,1.95127977875535,-4.63825375159231,-2.75731435424281,-1.88363124101892,0.519753417679696,-2.43189974884087,1.05572295959959,1.71668877574464,3.39113730168701,-2691.05808230762
0.412691844845424,0.692324215937934,0.436901277497664,-0.449515333650564,0.139298148340704,-0.342879831492624,-1.9930329274869,-0.647227890632595,-0.505237044123685,0.653514147465602,0.143860387974996,-0.492002661344099,-0.439020831036974,0.0418028911948867,-0.0791807174678085,0.545038658581453,-0.230114184087987,-0.902367652354876,-0.243385741928792,0.483091707975217,-0.245651787063664,1.98234689890244,0.00827561879137409,-0.488823061621968,-0.512046829587336,-0.266896399066402,-0.12492290838176,-0.314878566274496,-0.417630858787156,-0.74016624569309,-0.195953717468563,0.76483817533033,-0.284618054854404,1.92422080990332,1.39534295525172,2.22744442289594,0.755122558402976,3.20585382475763,6.23727748087093,1.57296158365591,1.55107268405427,0.947476337363883,-4.11471996561103,1.28091348749896,1.68742811580105,6.66942657702901,-2.83024245260268,1.64706161504948,2.22187292332304,5.84187935842935,-4.41120104636737,2.59291717984567,3.60326687956108,9.50473463152067,-2.94312282086475,-0.829808247878104,0.0886616289603327,3.29606573272061,-2.12566229256393,2.96466216533623,3.83387669476493,5.55199042335175,-3.68516704209953,5.06306699507985,6.49926137240093,10.9870785184087,-3.00700978527772,-1.32964979296679,-0.412389146499555,1.94635860517091,-4.58531293934979,-2.74234611271643,-1.87383197437406,0.520944478915875,-2.43335128400751,1.04281692595863,1.70420037549746,3.4072202355643,-2688.82717472522
