"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.143,-0.422,-0.09,0.095,-0.248,0.993,-0.04,-0.132,-0.196,-0.101,0.173,-0.143,-0.36,-0.323,-0.205,0.35,-0.12,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-4053.11404250758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.143,-0.422,-0.09,0.095,-0.248,0.993,-0.04,-0.132,-0.196,-0.101,0.173,-0.143,-0.36,-0.323,-0.205,0.35,-0.12,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-4053.11404250758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.143,-0.422,-0.09,0.095,-0.248,0.993,-0.04,-0.132,-0.196,-0.101,0.173,-0.143,-0.36,-0.323,-0.205,0.35,-0.12,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-4053.11404250758
0.161749936523847,-0.246250063355547,0.5307501887728,0.139976469654357,-0.757069159590174,0.227287389861886,-0.0103780512290541,-0.0998783361865208,-0.495061518449802,-0.160939518536907,-0.063472554757027,0.0163468139362522,0.41810824041022,0.372062793758232,0.183497679041466,0.559882944595301,1.35470245347824,-0.36274651463097,-0.565088920594892,-0.344337719525211,-0.222772090056678,-0.618764093531761,1.32878463626327,-0.49726114694844,-0.29673040159326,-0.456650002019247,-0.831635274521774,-0.845078986817273,-0.614577379357768,0.488006788146449,-0.221596095590619,0.103437254716409,0.564953852264444,0.263726692234632,1.40649616857991,1.52531573965098,1.47580449245288,0.446221907419385,1.58678034110926,1.65125109904329,1.04021123095299,1.21311191812856,1.2355955693929,-2.52697310457006,-0.140339543373557,0.779429213958792,2.18637542598299,-2.50682761502685,-0.0657318958255926,0.869652823690558,2.11273410200374,-2.56972003585543,0.0187207008129919,0.823406349605648,2.15670762513764,-2.61459689823096,-0.551083968981402,0.408333944302285,2.31889231104287,-2.2936990786111,0.172392097942066,0.958092179440428,2.00213325984078,-2.27940099244006,0.235752570210025,0.94906447318499,2.02347678673686,-2.18282662858837,-0.550787288171705,0.450275106937624,2.27624289941741,-2.1054573476722,-0.848018083866918,0.0866864463896488,2.06359989856719,-2.62946484831627,-0.0115216278354635,0.789430883538444,2.07776394340908,-3075.57241156772
0.239623906260265,-0.258498331591632,0.519048298139106,0.120998959576852,-0.828954453588226,0.241003542227904,-0.0153954784774595,-0.114401033066838,-0.48707767808357,-0.174843196992726,-0.0637720357969257,0.0206749725738708,0.40276291033005,0.341341224545523,0.15440116146008,0.538913220306625,1.35193170324505,-0.20194258896007,-0.556049509979424,-0.197588354955338,-0.0504026626127077,-0.466576980229386,1.20066155488198,-0.483146395045325,-0.306160825844438,-0.471168209214467,-0.79380021153242,-0.799661155527138,-0.611221476073548,0.525874619958415,-0.218855018255822,0.107678901297465,0.581203176755566,0.284025953671188,1.36977276997915,1.51344571015822,1.46340906759644,0.442146618846976,1.67863852786291,1.75928591240296,1.03592398069188,1.26104719841199,1.1725467572262,-2.63902182038798,-0.0464715146186172,0.743263324748756,2.22268067253404,-2.61790673467796,0.0405616030099682,0.850705860617416,2.13633255018977,-2.68604020355582,0.140699434757688,0.793600454101767,2.18942456147822,-2.67974507261024,-0.509680582514005,0.326079363402281,2.36015467005824,-2.32938768303025,0.33461747968397,0.958019293385693,2.00234811092007,-2.31576175740964,0.415790632596325,0.943450571386109,2.02937095305518,-2.1968023570705,-0.487300493531064,0.391078322688763,2.30382217389268,-2.12483574345021,-0.826642841391528,-0.0500369279297989,2.03233439426568,-2.74094627476643,0.103333252801027,0.753000080473396,2.08822933434116,-2942.85488886609
0.639407024919521,-0.204207627697254,0.185615952369905,0.00347619416993163,-0.898587731064257,0.214968886596859,-0.0447045331713005,-0.163144383000883,-0.195854492021433,-0.185951156084634,-0.0275143600100817,0.0458299633865664,0.103801466836835,-0.0423878881162411,0.305220332197531,0.733664599365247,1.14086371443557,-0.165293884272153,-0.603903866877661,-0.120348906479505,-0.039449612917854,-0.543279044465076,1.29540627588715,-0.528830361073669,-0.400787585517764,-0.620889117556771,-0.795864726235409,-0.813916451078254,-0.676842723180679,0.246011249226339,-0.249419370336744,-0.0191714705993446,0.568692091779307,0.142563616448232,1.39423655381513,1.50159106035847,1.47590777515075,1.06597099581478,1.77805991671618,1.91447094303615,1.00177597585863,1.41294918631736,1.26097745784158,-2.93901943488234,0.121880771487113,0.725149740211062,2.38041515209972,-2.9417564364719,0.264089889176951,0.877655717172067,2.25154077624905,-3.00495252559445,0.41255174730088,0.792029930415082,2.33995542799682,-2.72880652130147,-0.556756469977934,0.243159367022347,2.46704369067527,-2.57742542647353,0.624339586405808,1.04363524768134,2.00243594437653,-2.59000136038666,0.799432324806325,0.986286930060891,2.05732963772221,-2.17802789086812,-0.40026195956633,0.405021493472792,2.33401374611797,-2.19263755092743,-0.84262932561401,-0.360623756116075,1.82496835215364,-2.95825093603708,0.321900317388827,0.72786137138311,2.12714845319396,-2908.76803491816
0.833794652228542,-0.161743851570999,0.0568484382736585,0.124622428067207,-0.958145650118919,0.23461434526533,-0.0822823643344424,-0.221696907895991,-0.0876366593380944,-0.213070913448146,0.0163835896875486,0.0831284815983646,-0.0320245511763756,-0.278026351156935,-0.0456193212979983,0.658772967202887,1.02443780526696,-0.14518076921116,-0.644288733924563,-0.0590718385077586,-0.0418896506739007,-0.64501420476755,1.2915692064328,-0.479730083665393,-0.465883474801096,-0.740610213347021,-0.629556261035947,-0.595889285551667,-0.611366873205813,0.0700293524042969,-0.271264607939354,-0.0967770372177254,0.575140995599504,0.0438009163630507,1.54272913377969,1.57736019479474,1.58450368974521,1.08905158912744,1.83940176746147,2.0178645752396,0.993173464915705,1.50475650372329,1.46412638251159,-3.14127038514079,0.139455181299577,0.807470989578339,2.54387605542855,-3.16523017514863,0.343614691298534,0.987694077776542,2.3772283440138,-3.21916408860686,0.495841902564055,0.917788805441287,2.50060183256871,-2.88041135878349,-0.804570055233342,0.259356950257131,2.54876670636973,-2.79355408771945,0.699476023202078,1.21286507181596,2.00634830357263,-2.84613856699834,0.906675565006149,1.17346728108692,2.0904893906606,-2.12258768724171,-0.406758389623544,0.545729466961403,2.32199378980115,-2.26328221666022,-0.992304892910275,-0.468583908557583,1.6169958607196,-3.06838513565628,0.335718050823034,0.829673754755881,2.16434616827223,-2835.80302702833
0.845464539322665,-0.0808505117058171,0.0157672915382289,0.320571749511406,-0.897456315758466,0.224267370637395,-0.127480502912881,-0.282300610947446,-0.055853697007534,-0.235449405926552,0.0573426281657157,0.119096807709804,-0.10657223098249,-0.393593647851381,-0.282840358085083,0.659849687070194,0.863117971126574,-0.101408390710986,-0.637672815054009,-0.0242856600142507,0.0540194653227096,-0.612239966708249,1.36951499020632,-0.534148834174905,-0.505637077676641,-0.82077957950312,-0.675946834218238,-0.66075012835359,-0.584204825960697,0.0605450537752407,-0.278524841777784,-0.0860361460251351,0.598654445636833,-0.00471690853203502,1.59883502108262,1.68194205438995,1.66209800737211,1.22564751146471,1.96205893934265,2.15971713919605,1.11440141976103,1.48624294239025,1.36551040905355,-3.29392246714119,0.0263624724044705,0.919505532259685,2.70152329326117,-3.27153610628358,0.266736201731058,1.1244494937364,2.50635414314025,-3.33642875383415,0.432225438784547,1.06248583124157,2.66320213675561,-2.98952754433975,-0.896435967708649,0.190275096561594,2.58366258661625,-2.85245490840219,0.671088105219074,1.3231872695249,2.04509861168313,-2.9543508334092,0.9654907179441,1.24791518716088,2.15467677300077,-2.06426940151629,-0.3872342715372,0.551647606877581,2.2757405390632,-2.36545073916371,-1.15421747632229,-0.528898721181362,1.47409384779341,-3.19174625159948,0.252164114495597,0.876582970499053,2.22405812384682,-2803.12061221114
0.860595229185602,-0.0168938453244772,0.0169255104389862,0.33626977828402,-0.820768830488574,0.176067436692592,-0.181355280107271,-0.356714403609053,-0.0575038293874703,-0.259495681929305,0.0837515595977988,0.14731453038734,-0.16016273963229,-0.421021838022793,-0.260062427776595,0.813018670001655,0.643109679435209,-0.111920478837096,-0.61235929681936,-0.0493294992938593,0.0893362474532482,-0.593925014153527,1.43538332605049,-0.549064331534091,-0.518549766857361,-0.86104914070342,-0.665035660482181,-0.633679909640939,-0.474913374025249,0.0873006929387708,-0.284988646381782,-0.0509338207647414,0.610081468104828,-0.0536248129652441,1.67408049533692,1.75887795530462,1.72754470955235,1.1212377575981,2.05024192177961,2.27286817817334,1.26114024108562,1.40804309481556,1.37924946570022,-3.42461678511966,-0.0639512945023865,0.973378806853138,2.8769084819858,-3.35671109421691,0.190708961927844,1.20764803147433,2.66259049041765,-3.42579250278189,0.410469331171477,1.1171524033905,2.85219015276006,-3.17038947949603,-0.968040148614717,0.0929530805658403,2.59639781950382,-2.90343585286761,0.618404417843426,1.35383589782627,2.11552736777212,-3.05336019169987,0.962770709865639,1.27706478445164,2.24265622853711,-2.02737215898999,-0.383259270306451,0.505671744801404,2.25165450179996,-2.50710956573501,-1.25644482931506,-0.671233642201562,1.37012938258943,-3.23014769641586,0.215448551497424,0.827707503097151,2.29557244887469,-2780.40501871104
0.826943126739903,0.0345285813415507,0.214047852627264,0.315590604024976,-0.745537982447742,0.120153402199691,-0.28719355479904,-0.516470843699391,-0.226716060604643,-0.321731486904837,0.117772010378818,0.201431002435966,-0.120559229402188,-0.283751128756012,-0.414611202460161,1.04738006637238,0.254935124755193,-0.163390429488829,-0.568231268283943,-0.135012513280545,0.0931912383646504,-0.564918631353163,1.64270353306413,-0.495726502874829,-0.531676963614966,-0.868069759447535,-0.580496030309915,-0.465655504702994,-0.265614382275725,0.0047165618836701,-0.309904723382567,-0.0350506578028168,0.583254158000439,-0.20525947211578,1.70212184110178,1.75113985140972,1.70871011929505,1.18974422969197,2.19604088403878,2.48129261671905,1.46684239870269,1.24824336710573,1.36878358674052,-3.7006484850593,-0.204573352098454,1.00043705149343,3.22254390831588,-3.5575554823877,0.064251287971077,1.29093214388431,2.98244782304037,-3.61900265715657,0.398284355169067,1.13320266817224,3.22881767008368,-3.42365389303306,-1.08049904038971,-0.0637022259966388,2.58292859392659,-2.97839254205776,0.538947258782237,1.3312397765417,2.27267771972353,-3.20725132589803,0.948222153545667,1.26554445622031,2.43045404274243,-2.00153907923805,-0.429454027180616,0.457968018148088,2.25960285253953,-2.79242763665889,-1.4344613465661,-0.933676748257994,1.16917740553099,-3.26543469609023,0.151561267145156,0.682478045588605,2.42534231729115,-2740.82919234613
