"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_ruta1",1.52785735902396,0.377804996740796,4.0440369296444,5.25386381879933e-05,0.401674085645688,3.80372399819605,0.000142536986171837
"asc_ruta2",0.621576163694526,0.365929002916401,1.69862503037653,0.0893898571863732,0.369705930671698,1.68127182208092,0.0927101284893981
"asc_ruta3",0,NA,NA,NA,NA,NA,NA
"asc_ruta4",2.68723689058474,0.809592074744716,3.3192480193585,0.000902602237931038,0.759697079211509,3.53724789013777,0.000404319986823332
"b_tt",0.270185362581109,0.104676972129748,2.58113467636619,0.00984761565561776,0.11435851808827,2.36261685703692,0.0181464194379677
"b_dt",-0.573050854621001,0.236388190776278,-2.42419408828822,0.0153424033181162,0.231290883755421,-2.47761971988042,0.0132262028444563
"b_Sem",0.300391468900949,0.163717895890128,1.83481144359773,0.0665336324457944,0.135852527258488,2.21115848900912,0.0270248638344008
"b_ACC_0",0,NA,NA,NA,NA,NA,NA
"b_ACC_1",-0.468264944597511,0.317665655299936,-1.47408111889018,0.140459751525122,0.337281487132279,-1.38835056907188,0.165030320576279
"b_ACC_2",-20.1094796872829,7351.1467859876,-0.00273555681483801,0.997817344174476,0.436685004790301,-46.0503096435373,0
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.377127531701666,0.302298962630699,-1.24753167665474,0.212202612864995,0.297168066765306,-1.26907152510269,0.204415555058372
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.2234968511161,0.218455240967197,-1.02307845820765,0.306270751263286,0.194601289145047,-1.14848597405496,0.250767999930532
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",0.221158355584327,0.270531049810914,0.817497125519991,0.413644391309425,0.256758130655561,0.861348986377414,0.389045863382444
"b_No_MTRP",0,NA,NA,NA,NA,NA,NA
"b_Si_MTRP",0.43695538814725,0.375991869657487,1.1621405232653,0.245178389254971,0.338052457641832,1.29256681402449,0.196160923565676
"b_No_Info",-0.101523693853552,0.367658849400637,-0.276135591511144,0.782443924925511,0.376267323850887,-0.269817992204354,0.787300280249823
"b_Si_Info",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_P",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_F",-0.178299345491562,0.413216342383559,-0.431491514742802,0.666111021047363,0.419031601938373,-0.425503338332427,0.670469788539428
"lambda1",0.370921314570278,0.203900226942775,1.81913144547101,0.0688913786441978,0.241380486624737,1.53666652908415,0.124374991568675
"lambda2",-0.955377158263099,0.559936654676527,-1.70622364205647,0.0879664485251348,0.66186631603431,-1.4434594042909,0.148891100352587
"lambda3",0.385213594671445,0.195361104478506,1.97180291184229,0.0486321098216931,0.229164932853646,1.68094476704888,0.0927736433914839
"gamma_EDUBASICA_LV1",-0.640233251483347,0.28794291904372,-2.22347281054734,0.0261839348080279,0.335947835134545,-1.90575197850862,0.0566823920029669
"gamma_EDUSUP_LV1",-1.58283628018757,0.375903474714937,-4.21075192611055,2.54522116560629e-05,0.349109780466056,-4.53392133005987,5.78986010513205e-06
"gamma_EXP_2_LV1",0.103612510585406,0.285311020322318,0.363156356415374,0.716488087737992,0.245134843714433,0.422675573229027,0.672531979775713
"gamma_EXP_5_LV1",0.281934250220091,0.208735939151591,1.35067421243325,0.176799816415274,0.21359342956896,1.31995750425959,0.186849206611268
"gamma_HTRB_2_LV1",-0.165903756585546,0.240420472292478,-0.690056695270607,0.490158534470243,0.364299122604776,-0.455405314729601,0.648817672429891
"gamma_HPICO_LV1",-0.345391422846768,0.206479212961963,-1.67276607602333,0.0943733556286186,0.208850942745369,-1.65376999647002,0.0981742543504818
"gamma_CSECO_LV1",0.269281807411967,0.215667535182083,1.24859686083312,0.211812561098508,0.210844261565466,1.27715976433324,0.201545848796024
"gamma_SININFOTRF_LV1",-0.739657674673335,0.220563347455971,-3.35349314926853,0.00079798389202268,0.27345648088408,-2.70484602259941,0.006833605710167
"gamma_LV2_LV1",2.32884382652357,0.291129368803028,7.99934350869019,1.33226762955019e-15,0.468343189857985,4.97251561879173,6.6089644734646e-07
