"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"b_Joven30",-0.0284555060901283,-0.0220376642549592,-0.253781899593755,-0.00950507736368442,-0.0497424114008264,-0.0420359310311522,0.116381610860814,-0.0802321374684964,0.321146360560609,-0.0021237387876774,0.00971687546781466,0.000882564101181827,1,0.551951263189886,0.548582021666802,-0.0142275646677337,-0.141870761116506,-0.0234907183267467,-0.0568276944040798,0.00260828824409917,-0.0332932058630275,-0.0425683284411629,-0.0828502451694837,-0.0507435382915306,-0.00491544142690263,-0.0344107410335439,-0.0293087905076228,-0.084403664104597,-0.0868859946233599,-0.0851050687417639,-0.0567238076402447,-0.0773490021266581,-0.092699806742576,-0.063476590645549,-0.0386165123128177,-0.00900877557167069,-0.00620024391086066,-0.0355526550307223,-0.027005002109707,-0.0559171964506635,-0.0735385798531842,-0.133817728385642
"b_Adulto40",-0.0573254001189613,-0.0425536380540167,-0.286984239608935,-0.0119823417711643,0.0148684130861654,-0.0732793490489543,0.125994070512839,0.0168106023557819,0.277163392234126,-0.0369334801186946,-0.0666369567583248,0.124669875241144,0.551951263189886,1,0.742493472901925,-0.0115407077427697,-0.170118388006094,0.00570473403532196,0.0115990624754354,0.00632796540444208,-0.0178611048329343,0.00772708561574464,-0.019178562148579,-0.0499229600965268,0.0252145276216179,0.0339902910676009,0.0216539326571741,-0.0194144690187592,-0.0169265214565285,-0.017503803466433,-0.0666532584670331,-0.00478798881510794,-0.033603090227873,-0.0815345161282538,-0.00599205201384685,0.030183181847058,0.0422259393829318,0.0102790706130015,-0.0111008787624739,0.0159804573656612,-0.0207988990381972,-0.00765153006403078
"b_Adulto60",-0.079609514469057,-0.0740857634175745,-0.283241695923076,-0.00385266343426333,-0.0160304597716902,-0.0514505068670254,0.117719616549589,0.0269260740661154,0.136344184770929,-0.0692125092780479,-0.00337052709426219,0.109275219646517,0.548582021666801,0.742493472901924,1,-0.0468894323940733,-0.0421575199385246,0.0243896113407788,0.0349753119717727,-0.0202324621715734,0.00465157532577716,0.0126747305290987,-0.0375117978250644,-0.0703826219326636,0.0217699626610435,-0.00961978780508039,0.0439882592867302,-0.0355473146458626,-0.0323265535843028,-0.0330809553139534,0.0161989499678421,-0.00591315652311323,-0.0267497114964173,-0.0396557731711469,0.0327127482597648,0.0516603067111215,0.0635328904037048,-0.0207358884291063,0.0169128992194975,-0.0153980347940502,-0.0278827137523716,0.00566335271707131
"b_USOCINTURON",0.0497201902339469,-0.0149158467647839,-0.296601601474471,-0.0950463649804339,0.0395010216196319,0.173209797151123,0.131157684722235,-0.0658807837300572,-0.00301860293083458,-0.058538435091352,0.120879633329598,-0.0124686771214623,-0.0142275646677323,-0.0115407077427677,-0.0468894323940734,1,0.0315295796035561,0.106179098431822,0.0557052731526135,-0.0441840925994657,0.0947949626195076,0.0916299947904629,0.0469485739504781,-0.0208469914922076,-0.123800084753417,-0.0129964013117082,0.0459277862769734,0.0494501058122603,0.0505930475878946,0.0535370796310059,0.0503882059388564,0.00585831941944379,0.0199487415349016,0.018247282259737,0.0521097020847505,-0.0891066039676008,-0.0931882042378177,-0.0454634082498454,0.0838856917033502,0.0101412385999638,-0.00696225630393352,0.0424659949066448
"b_USODISPMOB",0.0091804059684344,-0.00745485044211045,-0.132277139617968,0.216650976104568,-0.0458708645992928,-0.0273967569377487,-0.184736207616579,0.045655431540395,-0.0200097506950168,0.084468752494875,0.0401693750157628,-0.0570373161100231,-0.141870761116506,-0.170118388006093,-0.0421575199385246,0.0315295796035564,1,-0.0821075526011763,-0.0585561023317915,0.0710189159037186,0.0436812164998459,-0.0487829622380498,0.0269582791387135,0.0894774233416405,0.00921724837130206,0.0235250073427715,-0.0517504462118196,0.0291718939527494,0.0287660285882388,0.0221474173067689,0.0400036467873492,0.0777585652014442,0.0491734304870904,0.0713655711244148,0.0170579922625181,0.00293980146075716,-0.0114427013559993,0.0108715841334436,-0.000975313309853001,0.0222323449333312,-0.0128966096246012,0.0601088576472826
"lambda",-0.0776194478199591,0.0695377101761472,-0.101504104603421,-0.0887722278192251,0.0509314429780242,0.0706248486230225,-0.0587169460305918,-0.0157523464495126,-0.0202001496774227,0.0472535741085956,-0.0745448758607843,-0.0479321146996342,-0.0234907183267469,0.00570473403532188,0.0243896113407778,0.106179098431821,-0.0821075526011766,1,-0.121965487824327,0.0506712192315079,-0.0479128597028303,-0.0917479463032444,0.0119295508011088,-0.15197055938242,-0.036323302745772,-0.0156076985243005,-0.124319002455575,0.00586125185056254,0.00681884154859911,-0.00413049814486633,-0.112721028803556,-0.0909150315512374,-0.11990687656429,-0.142793169380271,-0.104357131486525,-0.0371819303419146,-0.0398576062676917,-0.132590035145797,-0.0346016320066002,-0.082326919298354,-0.0784010591199965,-0.0589437595598847
"gamma_EDUBASICA",-0.16502811734223,-0.0323314590147935,0.0722560697010007,0.0625807837572851,-0.0482478020437719,-0.137118578828954,-0.0778269365848768,0.0495898199225566,0.0134293887447437,-0.0769088042996244,0.0125696737451983,0.0277225941183183,-0.0568276944040799,0.0115990624754348,0.0349753119717727,0.0557052731526142,-0.0585561023317912,-0.121965487824327,1,-0.69276780555358,0.392394605295766,0.641670818916635,0.434783193872106,0.0245500368237794,-0.00741481467837367,0.198043570826726,0.709294451195676,0.438487644606185,0.439886441325108,0.49986903623944,0.600829282021648,0.172209765608232,0.160467383620448,0.135789761052674,0.669878316427929,0.105140885164313,0.0977992318565827,0.262356934754993,0.455449703710776,0.41073552940558,0.405402939015193,0.37719228585532
"gamma_CSECO",0.161266336676968,0.0782270061443767,-0.0236273912158004,-0.0725792412459281,0.0855906277116376,0.143760740697887,0.0647298854739579,-0.0157678573098784,-0.0310375918242495,-0.000934130035545616,0.046457321997741,-0.0462904497902862,0.00260828824409902,0.00632796540444054,-0.0202324621715732,-0.0441840925994666,0.0710189159037193,0.0506712192315073,-0.692767805553625,1,-0.0607405116183183,-0.382981573327499,-0.215906654442047,0.0132071854009796,0.107639542206811,-0.104325421892184,-0.196062208855103,-0.167204253296598,-0.16798333948551,-0.246795754609969,-0.151146735118643,0.0421551782789722,0.0755567580300113,0.0569261700777718,-0.179032059639113,0.134118035055466,0.157096357539602,0.00206893498390739,-0.0796480045017604,-0.0928666542058627,-0.0610892386180729,-0.0903785668423376
"gamma_CONG_EF",-0.0543369894317029,0.0103079242980412,0.02502705620655,0.0333365456183904,-0.0220667890160691,0.0278160063458459,-0.0353648017913503,0.0807995103609519,-0.0240489886028698,-0.0884348108702335,-0.0118634987139323,-0.0564133791304129,-0.033293205863028,-0.0178611048329353,0.00465157532577636,0.094794962619508,0.043681216499846,-0.0479128597028302,0.392394605295747,-0.0607405116183266,1,0.567189106007094,0.377372622871514,0.03162014598636,0.0412727758899331,0.16803336553201,0.525226182760447,0.463425983477943,0.448040354461748,0.418769667517283,0.532634135494277,0.324003917466952,0.316785289503908,0.20626950652014,0.531943097807277,0.283699436135991,0.266469498667523,0.244335929419307,0.470594437272147,0.453091668272274,0.44900618531516,0.334565095155004
"gamma_SININFO",-0.170918647770117,-0.0770406150721078,0.0289659934630174,-0.00073438408847843,-0.0168563139024188,-0.0487726678240687,-0.00258106246164343,0.0584371271885089,-0.0295842333407912,-0.0607413493441284,0.0215106454403839,-0.0185594098051696,-0.0425683284411627,0.00772708561574431,0.012674730529099,0.091629994790463,-0.0487829622380498,-0.0917479463032441,0.641670818916571,-0.382981573327608,0.567189106007063,1,0.409055465931177,0.119400075652256,0.0623791797463152,0.189056389589427,0.820814207601674,0.489884213266152,0.461593012025483,0.48109850439593,0.701312284058649,0.399214731703275,0.383803678548721,0.286681083856486,0.772480917170003,0.317989057460168,0.282305571381567,0.346380659848959,0.608780080975253,0.554568171595167,0.503423052115806,0.446490964187303
"zeta_FRbr",0.0710746178813599,-0.023973181421879,0.0141115529412114,0.0439726546212425,0.0447294998277462,0.0062959717898484,-0.159419439168367,0.0103836559323169,0.0632514985635098,-0.0321999528725215,0.0303494062570177,-0.0346448986968569,-0.082850245169484,-0.0191785621485785,-0.037511797825064,0.0469485739504778,0.0269582791387123,0.0119295508011086,0.434783193872174,-0.215906654441969,0.377372622871524,0.409055465931105,1,-0.0553921273084698,-0.130749079380361,0.123006270151004,0.232105564535094,0.98990957704978,0.992080328379819,0.995703278769339,0.321076719162388,0.137746648629576,0.0763033377893126,0.0103685885587155,0.318550643699562,-0.00246442412016762,-0.0334780464391906,0.0411255725513067,0.237718455041138,0.279266665643512,0.233339971227688,0.234758206327485
"zeta_EnfCond",-0.0167103303502216,-0.140951654372343,0.0961670715452399,0.119985319242721,-0.0397257199643305,-0.056222902102796,-0.0784463266931245,0.0250028020504736,-0.0760832511255734,-0.0759220422637897,0.0669323132303008,-0.0285515963661062,-0.0507435382915306,-0.0499229600965267,-0.0703826219326635,-0.0208469914922076,0.0894774233416405,-0.15197055938242,0.0245500368237765,0.0132071854009765,0.0316201459863596,0.119400075652253,-0.0553921273084729,1,0.286976552434358,0.167700478178504,0.097223456179027,-0.0317433344740358,-0.0448155941436736,-0.0428830909160612,0.190435459807621,0.807588121598668,0.801050796174477,0.734221411804176,0.0825957022742314,0.278897028747903,0.264517802503142,0.309126357374798,0.0174343224614477,0.0991666705368134,0.0792688719654535,0.125959970358429
"zeta_AFrSem",-0.0849195581643953,0.022777285648454,-0.0150506313977393,-0.0415916649489284,0.0532141943865596,-0.0351085005553351,0.0310446068484417,0.0417962029981569,-0.0141867848922565,0.0611450857243197,0.0669669129130944,0.0679760753189707,-0.00491544142690275,0.0252145276216178,0.0217699626610434,-0.123800084753418,0.00921724837130202,-0.0363233027457722,-0.00741481467837005,0.107639542206808,0.0412727758899346,0.0623791797463108,-0.130749079380347,0.286976552434358,1,0.0921149060638038,0.086640439991954,-0.0935873690748916,-0.127586133050853,-0.118070128880412,0.0596187402410559,0.27810806567568,0.274389999554529,0.205093310237699,0.0689394695419282,0.893196975506652,0.904753871465684,0.851139062884682,0.0585692438297701,0.0814747111881874,0.0152196256261832,0.0430807257446527
"zeta_CulFr",-0.0986241137727118,-0.0110958753890545,0.0121506174571768,0.131613439940305,-0.0695892653193765,-0.039185997450447,-0.150199529362085,0.0685191245891631,0.117722840796955,-0.0488363643824914,0.0433655035414183,0.00280994582243199,-0.034410741033544,0.0339902910676009,-0.00961978780508038,-0.0129964013117082,0.0235250073427715,-0.0156076985243004,0.198043570826726,-0.104325421892186,0.168033365532009,0.189056389589425,0.123006270151007,0.167700478178504,0.0921149060638039,1,0.189138785119997,0.137758629758364,0.119494264780919,0.135706575576406,0.199238087008564,0.201653703002549,0.137290525925385,0.0984128444660841,0.211898226910388,0.11739454877566,0.0739953095607896,0.158323794483839,0.151321387578184,0.592160000331969,0.661527997672934,0.660957488881026
