"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"b_EduBasica",0.000178265872270684,0.000126801584417671,-0.00681602743189249,-4.77587994770813e-05,0.000182306567358982,-0.0102176124033294,0.00214150748512631,0.00251854357910346,-0.000379727360983616,-0.00127366570771196,0.0572125298453079,0.000857269003769956,-0.00301553001400967,-0.00492977152542613,-0.00105601299830247,0.0102351568060025,-0.000640938842151905,-0.0025316490813678,3.41827508770128e-05,5.1004924905828e-06,1.26941140561905e-05,1.96191886114188e-05,0.0111837541967077,1.01856527403163e-05,6.69967229268855e-05,-2.14425082553984e-05,0.00267928264296268,0.0129238403529407,0.0154748428121879,0.0285067636855369,0.000108598141690295,9.79242896180423e-05,0.000109893398869809,0.000139242120078262,0.000223893146644337,0.000229038328793565,0.000248634514741081,0.000371271671371298,5.42954994017581e-05,4.97361745981852e-05,4.81406734663721e-05,4.2623133618355e-05
"b_Info_traf",0.000228016479023664,0.000271422641634905,-0.0405799289738981,-0.000121452610552474,-0.000220293849586607,-0.00285762806237336,0.00141142048435996,0.00102281826353033,8.7693288201393e-07,0.00175968861588165,0.000857269003769956,0.0851691202931411,0.00499045487007833,0.00915222934920464,0.00339457254861403,0.00445528199315796,-0.00773377125630299,-0.00212536994552067,-3.1895926065809e-07,1.42537928683021e-05,-1.06526176825755e-05,-2.58172784451622e-05,-0.000917089792807227,-1.14733607855323e-05,4.83136317299048e-05,-3.82768232491364e-05,-0.000173102532316069,-0.00154068204127948,-0.00162612697075882,-0.00242058105075735,-3.54680990237573e-05,-4.26007894071135e-05,-3.52876265026454e-05,-3.0546625520232e-05,-4.74195653173151e-05,7.07460530818935e-06,2.4166207100736e-05,7.58326779757234e-05,-3.28836492682671e-05,-4.7795521689898e-05,-5.1430610984495e-05,-6.85598251725821e-05
"b_Joven30",-0.000599252236254487,-0.000488515262691186,-0.151753985169214,-0.000387531801011031,0.00079736422082633,0.00166286159348065,0.00549746661493568,-0.00272495763332558,0.00245731841035383,0.000360969639166809,-0.00301553001400967,0.00499045487007833,0.332546253626632,0.132009376263134,0.113096961014743,0.00392922459329127,-0.0199008345217393,-0.000902837013820118,-5.59451092098243e-06,6.66317698651441e-06,-4.84591985683292e-06,-1.0941337710142e-06,-0.00131114634416252,-3.05876342875899e-05,4.65050777448887e-05,1.78774986864829e-05,0.000367000031855792,-0.00112350490567634,-0.00155050488043337,-0.00324797820115068,2.44519098033793e-06,-2.89243457277569e-05,-4.08030885081957e-05,-7.11786386869595e-05,1.76072683777819e-05,5.57525584446939e-05,5.93350520397229e-05,8.01023951936886e-05,-2.73920882614459e-05,4.41253084664463e-06,1.08042245432014e-05,1.84181705654828e-05
"b_Adulto40",-0.000236558456053776,-0.000541688865819623,-0.101039744267618,-9.7726578107544e-06,0.001066046935714,-0.00762769054337108,0.00321637474550812,0.00353011439074359,0.00160581377155264,-0.00114690569079341,-0.00492977152542613,0.00915222934920464,0.132009376263134,0.170529089870429,0.110894129555437,-0.00625889465765547,-0.0186939484711099,-0.0011719711499839,8.07266559528875e-06,5.27928878902331e-06,-1.50187772088007e-06,5.84414504964532e-06,-3.29562312367151e-05,-2.29421834397149e-05,2.08994034849206e-05,-2.1149974591604e-06,0.00111855642465904,0.000383249884916107,0.000407456489800402,0.000884675493328779,2.85208307216348e-05,-7.13629967568183e-07,-3.37704449202464e-06,-5.49716102192014e-06,6.83373586946609e-05,6.00597996009189e-05,6.62922511289795e-05,0.000141786407997509,6.12862113656041e-06,1.15989267573858e-05,1.39264862858729e-05,1.72370079121191e-05
"b_Adulto60",-0.000176092823527704,-0.000403642353755112,-0.0837409818381382,-0.000168220903161915,0.000854658306744551,-0.00400142603186071,0.00226108815271646,0.0030305475281833,0.000750874565619446,-0.00164373967529287,-0.00105601299830247,0.00339457254861403,0.113096961014743,0.110894129555437,0.129268276130556,-0.00844037349099009,-0.00538157256017313,-0.00011277461133005,2.45082258153823e-06,-3.70013027589734e-07,-5.48241945442317e-07,3.43655008346491e-06,-0.000399284117332578,-1.87530539562898e-05,-5.36292131120853e-06,5.48461085359709e-06,0.000191004783164065,-0.000372617986051072,-0.0003478793324578,-0.00061275512573993,2.43983096797567e-06,-1.68127049039555e-05,-2.09017479389011e-05,-2.55865557398268e-05,5.57806013141113e-06,8.10328141358237e-07,2.56204077778386e-06,2.47520873510359e-05,1.32888156792206e-06,2.72720896779439e-06,5.76340481094582e-06,1.32455189175544e-05
"b_USOCINTURON",0.00115759103770078,0.00171983874848105,-0.0757292260491293,-0.000665475908825086,0.000551505875336329,0.0153771431799209,0.00240669657851934,-0.00364890444174949,3.10775012065811e-05,-0.000662750188580469,0.0102351568060025,0.00445528199315796,0.00392922459329127,-0.00625889465765547,-0.00844037349099009,0.0834403987387299,0.00269877432155564,0.00372218392674419,-5.76224345566298e-06,-1.77786888708448e-05,-2.83235258271675e-06,-1.03698742453996e-05,-0.00440021880943844,2.47026813614525e-06,-0.000104003162211374,1.66084059576922e-05,-0.00206296438671961,-0.0058528190579511,-0.00666911162057815,-0.0119177773233528,-6.59506593246922e-05,-5.97104539588224e-05,-7.22079429065061e-05,-8.60336686252343e-05,-0.000149251165829656,-0.000229943899942692,-0.000254287886165864,-0.000385669948418715,-1.22673401741582e-05,-2.30968041909633e-05,-2.84850164907569e-05,-2.55325336486395e-05
"b_USODISPMOB",-0.00116855287540312,-0.00163249818856473,-0.0179210363761042,0.000780478874521208,0.000288555238148082,-0.000753091000131119,-0.00310314279538733,0.00169220369204839,3.44167812057823e-05,0.000325525134898559,-0.000640938842151905,-0.00773377125630299,-0.0199008345217393,-0.0186939484711099,-0.00538157256017313,0.00269877432155564,0.0623057525549999,-0.000328106826784682,-4.29830204704256e-06,2.71895094241668e-06,1.21484593292449e-06,-1.91603675046792e-06,-0.00112342493738253,-4.49011383314623e-06,4.58810746023675e-07,-7.28500664980618e-06,-0.000170994499963146,-0.00112942745450961,-0.00126691414011683,-0.00268940523328589,-9.33080728320555e-06,-5.15512689436285e-06,-2.08242744918526e-06,-4.45838259960594e-06,-1.92840347129993e-05,6.69559175098833e-06,1.15849671960411e-05,-1.58168253287562e-05,-4.88589744788521e-06,-9.47204355278912e-06,-8.80051902807486e-06,-9.6787504537044e-06
"lambda",-2.59970845885375e-05,9.16939133227279e-06,-0.0127469029628671,-3.04790318259484e-06,-0.000222583001956542,0.00358657717342117,-0.000996151914238077,0.000140042414048163,-4.36765019011156e-05,0.000393966434761294,-0.0025316490813678,-0.00212536994552067,-0.000902837013820118,-0.0011719711499839,-0.00011277461133005,0.00372218392674419,-0.000328106826784682,0.0149102308490627,-3.93776915646482e-05,-6.94297556051731e-05,-1.64440742451276e-05,-6.76050597474628e-05,-0.0143018655909914,-0.000111161042258945,-0.000571391010209846,2.03650521903111e-05,-0.0109979890079367,-0.0205250864303722,-0.0227522153164554,-0.0408185760059789,-0.000405404254727603,-0.00039547678073907,-0.000450659663864099,-0.000537604000539277,-0.000841856941962444,-0.00113958545893438,-0.00123866936281891,-0.00174708746146409,-0.000149607165117817,-0.000176876243171705,-0.00019320495854218,-0.000172800716294065
"gamma_EDUBASICA",2.09435253988398e-07,7.82331477652453e-07,0.000100013637881714,-4.3178987615203e-07,1.08807293778012e-06,3.25648265642866e-06,2.62812880147526e-06,-1.72174912135967e-07,1.45480185670696e-07,5.6051854940566e-08,3.41827508770128e-05,-3.1895926065809e-07,-5.59451092098243e-06,8.07266559528875e-06,2.45082258153823e-06,-5.76224345566298e-06,-4.29830204704256e-06,-3.93776915646482e-05,0.0048200452957228,-0.00150258224571304,0.00160212783295582,0.00142994532724642,1.3765728414579,0.0014908850985766,0.00199062724449398,0.000806879273095838,0.137172428276666,1.47579121225317,1.78357970655849,3.38517410075995,0.00778168600197821,0.00696622924958023,0.00738301428989794,0.00981126686230036,0.0147046165535144,0.0104351914250967,0.0109332921378943,0.0211656019016689,0.00524406936555099,0.00507156585060132,0.00497434886445823,0.00578713113833889
"gamma_CSECO",-1.02547839000093e-07,-5.88645631721791e-07,0.00016422160493853,2.59766924307484e-07,8.64288177746249e-07,-3.9855628611934e-05,4.69257282104655e-06,1.19196776513197e-06,2.25604593674828e-07,-1.6343344703022e-06,5.1004924905828e-06,1.42537928683021e-05,6.66317698651441e-06,5.27928878902331e-06,-3.70013027589734e-07,-1.77786888708448e-05,2.71895094241668e-06,-6.94297556051731e-05,-0.00150258224571304,0.00307389284807743,0.000303989532795572,-0.000288251767928834,1.62836808939346,-0.000407434485393207,0.000969157469322148,-0.000275799831575549,0.0334417356577895,1.7701392143629,2.14234122850368,3.74442332192297,0.00483013742929608,0.00481857575917893,0.00460010245493221,0.00383226086111207,0.00850243711703275,0.010923864679008,0.0107530131517845,0.00987117521693921,0.00337818615950918,0.00339581678612062,0.00337637171765297,0.00297556070090945
