"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"b_EduBasica",0.00405887609970806,0.00217116843276765,-0.0330110641087707,-0.00852253251581379,0.00888182285789382,-0.141502812489091,0.117377069640246,0.0445833056199957,-0.124796782234572,-0.0975455637888376,1,0.0122809076203588,-0.021862108716934,-0.0499093574784097,-0.0122794159065676,0.148136042852277,-0.0107351209649888,-0.0866793701828325,0.00205842891655582,0.000384611419077485,0.000653226567487928,0.00101883560258876,NA,0.000177581822059677,0.000594630834007679,-0.000517399904284144,0.00231883511037751,NA,NA,NA,0.00143526558151993,0.0010709445104529,0.00107920502366601,0.000911143313946309,0.0017474876869248,0.00128730690603768,0.00131944427966957,0.00112337893714202,0.000892467257381688,0.000870452329006771,0.000787782386656324,0.000438068086976318
"b_Info_traf",0.00425508574615599,0.00380907394875955,-0.161080872084907,-0.0177634212488804,-0.00879643424937428,-0.0324358919621231,0.0634051563400295,0.0148397220119785,0.000236212212123102,0.110456782091097,0.0122809076203588,1,0.0296532993629819,0.0759427950045742,0.0323517691870598,0.0528501143604391,-0.106166174578211,-0.0596418725728001,-1.57423141741823e-05,0.00088093730313421,-0.000449285372627559,-0.00109884901792049,NA,-0.000163947495885232,0.000351453639502515,-0.000756991738935432,-0.000122788940894823,NA,NA,NA,-0.000384195509203547,-0.000381855175667191,-0.000284026783643884,-0.000163826367394275,-0.000303343985260237,3.25897211020198e-05,0.000105109658933062,0.000188059532423896,-0.000443009421453081,-0.000685589747265527,-0.000689795384200694,-0.000577524532739767
"b_Joven30",-0.00565935315195481,-0.00346949702144286,-0.304851155408367,-0.0286841614608206,0.0161129880042127,0.00955193364292628,0.124981523164074,-0.0200079271139735,0.334975062802001,0.0114668013459872,-0.021862108716934,0.0296532993629819,1,0.554344205390019,0.545480119419992,0.0235880825227865,-0.138255107977957,-0.0128215680619255,-0.000139736717258411,0.000208406354602811,-0.00010343254651382,-2.35674741582034e-05,NA,-0.000221194883636871,0.000171203952250313,0.000178927485643099,0.000131745862527813,NA,NA,NA,1.34042403935727e-05,-0.000131207792716867,-0.000166205325845133,-0.000193190287777352,5.70013123313139e-05,0.000129974537535266,0.000130605213186171,0.000100530886505008,-0.000186755391438107,3.20316944674807e-05,7.33343172020868e-05,7.85167432449271e-05
"b_Adulto40",-0.00311976873692061,-0.00537235971273067,-0.28344367590674,-0.00101012308556532,0.0300830910684416,-0.0611864212116744,0.102111968521228,0.0361957778038586,0.305684215359103,-0.0508775410950503,-0.0499093574784097,0.0759427950045742,0.554344205390019,1,0.746901515446562,-0.0524698979568429,-0.181358423178277,-0.0232421072065241,0.00028157375055227,0.000230585407773442,-4.47653884487383e-05,0.000175788473838813,NA,-0.000231681165274241,0.000107442002640032,-2.95601713345157e-05,0.000560732298525037,NA,NA,NA,0.00021833249940869,-4.52059871646263e-06,-1.92094740353419e-05,-2.08353529984844e-05,0.000308942639042165,0.000195525835639148,0.000203769295702298,0.000248493711555847,5.83495583612314e-05,0.000117580893918816,0.000132002452377967,0.000102613490437058
"b_Adulto60",-0.00266734284053897,-0.00459795972893084,-0.269814844847316,-0.0199707706086556,0.0277007743016808,-0.0368663412177562,0.082448120168036,0.0356897489338879,0.164171772700041,-0.0837499781679693,-0.0122794159065676,0.0323517691870598,0.545480119419992,0.746901515446562,1,-0.0812694837115016,-0.0599651809658518,-0.00256875791039153,9.81839126486161e-05,-1.85620814621677e-05,-1.87686614621477e-05,0.000118725865797879,NA,-0.000217511008768704,-3.16661224840799e-05,8.80432720203379e-05,0.000109975305565259,NA,NA,NA,2.14520703893234e-05,-0.000122324578235268,-0.000136557185117489,-0.000111385200604417,2.89638382361445e-05,3.02994295334229e-06,9.04513959353862e-06,4.98248373933018e-05,1.45316301095278e-05,3.17534286668493e-05,6.27440903040173e-05,9.05659225230059e-05
"b_USOCINTURON",0.021824792941957,0.0243845056737511,-0.30370301496649,-0.098334291755765,0.0222488376722736,0.17633913116036,0.109230116647473,-0.0534863148802499,0.00845736315069492,-0.0420299930096985,0.148136042852277,0.0528501143604391,0.0235880825227865,-0.0524698979568429,-0.0812694837115016,1,0.0374295245810046,0.105527939963009,-0.000287327939345265,-0.00111011298379303,-0.000120688572161727,-0.000445916919046751,NA,3.56624461670181e-05,-0.000764359732913893,0.000331845628095284,-0.00147842895046949,NA,NA,NA,-0.000721749362312108,-0.000540734778364775,-0.000587184679772295,-0.000466167399191621,-0.000964602641855619,-0.00107017109461987,-0.00111741037865081,-0.000966290375819565,-0.000166969158650138,-0.000334720179540245,-0.0003859828164921,-0.000217293904740775
"b_USODISPMOB",-0.0254957303458648,-0.0267857028656311,-0.0831711714995417,0.133462089801588,0.0134713232968417,-0.00999412112056474,-0.162984734741312,0.0287049594231156,0.0108388511092432,0.0238901071573938,-0.0107351209649888,-0.106166174578211,-0.138255107977957,-0.181358423178277,-0.0599651809658518,0.0374295245810046,1,-0.0107648754633358,-0.000248031761676051,0.000196468503220406,5.99051487178633e-05,-9.53473019214427e-05,NA,-7.5015066117728e-05,3.90219483165273e-06,-0.000168446586117569,-0.000141812652900869,NA,NA,NA,-0.000118170915268566,-5.40253267652595e-05,-1.95967356941092e-05,-2.79559917434547e-05,-0.000144229046319068,3.60615509935953e-05,5.89122961461811e-05,-4.58601303959754e-05,-7.69580952001301e-05,-0.000158853870875872,-0.00013800152774793,-9.53228538936945e-05
"lambda",-0.00115948630999844,0.000307547878858175,-0.120930616339091,-0.00106541749803159,-0.0212419890689033,0.0972969485899232,-0.106952916630701,0.00485607937390532,-0.0281178905950504,0.059103701682085,-0.0866793701828325,-0.0596418725728001,-0.0128215680619255,-0.0232421072065241,-0.00256875791039153,0.105527939963009,-0.0107648754633358,1,-0.00464496567942904,-0.0102555531692251,-0.00165757910983365,-0.00687710513182287,NA,-0.00379634475094578,-0.00993414879699666,0.000962586303185228,-0.0186452413964134,NA,NA,NA,-0.0104954622558324,-0.00847229212476659,-0.00866930800985585,-0.00689099523379676,-0.0128710807196191,-0.012546547185207,-0.0128762211390939,-0.0103550572132558,-0.00481708428871406,-0.00606380895749215,-0.00619320941714926,-0.00347892584225256
"gamma_EDUBASICA",1.64288585274079e-05,4.61508449644024e-05,0.00166881208130314,-0.000265465285659763,0.000182632396693367,0.00015537617776068,0.000496284062016921,-1.05005653551823e-05,0.000164723423386769,1.47897922257043e-05,0.00205842891655582,-1.57423141741823e-05,-0.000139736717258411,0.00028157375055227,9.81839126486161e-05,-0.000287327939345265,-0.000248031761676051,-0.00464496567942904,1,-0.390362715992213,0.284039425184567,0.255836508535581,NA,0.0895516995041528,0.060870073358988,0.0670778808733032,0.409014005987441,NA,NA,NA,0.354326468312115,0.262478852066874,0.24979634398566,0.221187800609911,0.395409450144149,0.202066523444948,0.199894390727225,0.220640434084066,0.296972957216601,0.305798040212552,0.280446717718676,0.204917750942455
"gamma_CSECO",-1.00731502623794e-05,-4.34834481137447e-05,0.00343130798014089,0.000199986339642467,0.000181660112841539,-0.00238125839949509,0.00110962415183919,9.10308337699854e-05,0.000319875257622982,-0.000540000574179834,0.000384611419077485,0.00088093730313421,0.000208406354602811,0.000230585407773442,-1.85620814621677e-05,-0.00111011298379303,0.000196468503220406,-0.0102555531692251,-0.390362715992213,1,0.0674871809335499,-0.0645797357679719,NA,-0.030645636139615,0.0371098694201373,-0.0287108445960393,0.124865183672302,NA,NA,NA,0.275404211999178,0.227350777935513,0.19489516751446,0.108186318656751,0.286297770904398,0.264881397063969,0.246184683350981,0.128855968135905,0.239559419350617,0.256400033287586,0.238366693646218,0.13193689787568
