"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_CongAB","b_CongCD","b_CongEF","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec"
"b_Sem_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_ACC_0",1.27965074168166,1.2796050760277,1.27950276497072,3.62822807281224e-05,2.80004894728913e-05,-2.01000116315092,-2.01000122003392,-2.0100011603537,NA,NA,NA,NA,NA,1,0.999999995339634,0.999999927911369,NA,NA,NA,NA,NA,NA,-0.000916894044716016,-0.000148844314620117,0.000579446867436255,0.000137846745717873,0.000211961416738001,0.000379364649281419,0.000429750045522047,1.27855003987736,1.27895963710317,1.27881397909464,5.81708134379104e-05,0.000244262318266227,-0.000314815913240431,-0.000104070507438902,6.31913838285023e-05,-9.34688878079476e-05,-3.96497033143013e-05,0.000349605569622162,1.64540342441329e-05,1.24892519619283e-05,1.7443003095233e-05,9.21670187985808e-06,1.21188909534089e-05,7.84287652932997e-06,2.69463051495796e-05,8.35755039390221e-05,-9.59414881034598e-05,-7.84386020895841e-06,-3.88450173560722e-06,3.9072838879323e-06,-5.54789709179176e-06,-1.72918401225431e-06,-1.57748158155726e-06,-4.7733297515512e-06,-9.05833033681968e-05,0.000110986373230197
"b_ACC_1",1.27965074248803,1.27960515317163,1.27950285725873,2.52986418027412e-05,2.66395160771707e-05,-2.01000118225366,-2.01000123806342,-2.01000117921355,NA,NA,NA,NA,NA,0.999999995339634,1,0.999999928416626,NA,NA,NA,NA,NA,NA,-0.000911511869760092,-0.000151553575869112,0.000585895043752195,0.000146728089217807,0.000218456675815242,0.000387726770017474,0.000432596552589014,1.27855000291247,1.2789595202558,1.27881387408513,5.11491103504887e-05,0.00023913481423352,-0.000321527321137981,-0.000110125521302896,5.02596680141531e-05,-9.64011232392211e-05,-2.78561649417268e-05,0.000343440665482449,1.57567751757482e-05,1.20825449994553e-05,1.68280409820769e-05,8.70786685797248e-06,1.18742537427044e-05,7.33145723336505e-06,2.67244234996757e-05,8.20548762124767e-05,-9.41334338586768e-05,-7.60339689966797e-06,-4.04658570660191e-06,3.92153935193005e-06,-5.40176021093218e-06,-1.68204065027737e-06,-1.49093312388335e-06,-4.74452018744533e-06,-8.89724164435238e-05,0.00010889555921775
"b_ACC_2",1.27965100792333,1.27960568020019,1.27950324264129,4.63629345992136e-05,1.0929940194041e-05,-2.01000106027213,-2.01000111716022,-2.01000106277112,NA,NA,NA,NA,NA,0.999999927911369,0.999999928416626,1,NA,NA,NA,NA,NA,NA,-0.000919508407169798,-0.000131846541665049,0.000580344755911417,0.000145486162789963,0.000209048430982136,0.000385349664161272,0.000424891209629117,1.27855018273675,1.27895957991441,1.27881428048634,6.26826677820868e-05,0.00023128715293522,-0.000306303738726531,-0.000101614524583407,6.52833476887072e-05,-0.000104682668691181,-8.71821306727697e-06,0.000329004934086083,1.34474546400681e-05,1.04209910472948e-05,1.45710584068372e-05,7.12638046492397e-06,1.10849672313531e-05,5.80074824500992e-06,2.60207210515439e-05,8.01906270462931e-05,-9.07979138696223e-05,-7.16561835246496e-06,-4.19633630088789e-06,4.22027400901896e-06,-5.20534460770117e-06,-1.55022684263316e-06,-1.64927594486e-06,-4.68578439900958e-06,-8.68806363946677e-05,0.000105226108209551
"b_NO_CAMFD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_NO_PANEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_NO_ZER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_SI_ZER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_CSECO",-0.00236433805047267,-0.00258187251230464,-0.00227327475135667,0.0750566107869817,-0.067082916976362,-0.000995403981299003,-0.000999658268088638,-0.00102870010256215,NA,NA,NA,NA,NA,-0.000916894044716016,-0.000911511869760092,-0.000919508407169798,NA,NA,NA,NA,NA,NA,1,-0.0327004217826459,-0.0262422432781754,0.0732398575141259,-0.00709879676020188,-0.174970047745616,0.0431539270752594,-0.0174413455667637,-0.0160403702586424,-0.0153255512986969,0.0697168233897605,-0.0363557251869745,-0.0133639305958644,-0.0695292007716002,0.00127121111818947,-0.0187959057643519,-0.0313032415399746,-0.015336300750083,-0.0038927416077242,-0.00413480515691845,-0.00514516573517277,-0.00236095398775298,-0.00189428724392331,-0.00352943047941026,-0.00220034924630905,-0.0132344970943672,0.0147624615257812,-0.00140176666257573,0.00103249034835094,0.00208362329779767,-0.000921032092449664,0.000395291661414653,0.000302058221960523,0.000522508252665013,0.0148817056414366,-0.0159338823198152
"b_Hpico",-0.00101132858277197,-0.00160901963191251,-0.00177163499212286,0.110625190418744,0.0625388188722492,-0.000474139913479714,-0.000461069962688526,-0.000455501152129367,NA,NA,NA,NA,NA,-0.000148844314620117,-0.000151553575869112,-0.000131846541665049,NA,NA,NA,NA,NA,NA,-0.0327004217826459,1,0.045159487553685,-0.0347237419909456,-0.0398845337013022,0.017486538968925,0.00544735177869866,-0.00860015568242969,-0.0086232087763792,-0.00786289818241274,-0.0442696960630577,-0.0261614749837678,-0.0237302710643223,0.121865496745161,0.0268005014061364,0.0120037313690381,-0.0828174425441251,0.0310785753293676,0.00537532761665026,0.00452319483976697,0.0051276324588288,0.00351227237140324,0.0024358900496731,0.00472270719073255,0.00267458241902928,0.0100848609504202,-0.0103712112285261,-0.000238334934245025,-0.000439181471482575,0.000557125858320942,8.47258545564777e-05,-0.000551525534705957,-0.00120320319838345,-0.000648015480193287,-0.0110282333491892,0.0115710149328689
"b_Joven30",-0.000706814644135057,-0.00108014378203648,-0.00145841494490678,0.0452874586678246,0.0368081413705985,-0.00188533321266059,-0.00185940481918071,-0.0018550824075722,NA,NA,NA,NA,NA,0.000579446867436255,0.000585895043752195,0.000580344755911417,NA,NA,NA,NA,NA,NA,-0.0262422432781754,0.045159487553685,1,0.512807038532032,0.454668748848169,-0.0235752137086466,-0.11317916550186,-0.00601079340453641,-0.00572986785204907,-0.00541766344651579,0.010531635843124,-0.175696543369881,-0.502428742630034,-0.0277818316057031,-0.0560584561128294,-0.0864816776023347,0.0533406405719881,0.1312589524179,0.00352621764333373,0.00277207804862837,0.00235421609532967,0.000757565365613081,0.00135534430263605,0.00194025493192918,0.00279598913475944,0.0412717147080058,-0.0447217482273191,-0.00257626051838828,-0.00131463883849303,0.000645595970327007,0.00143053508186295,-0.000348542229249283,-4.3114763035502e-06,-0.00111746124018751,-0.0453583359814168,0.0496222117149627
"b_Adulto40",-0.00117261121000836,-0.00148984245785943,-0.0018390113467818,0.0952248335282862,0.0571004634139563,-0.000767929326644718,-0.000745482442354094,-0.000744993011059253,NA,NA,NA,NA,NA,0.000137846745717873,0.000146728089217807,0.000145486162789963,NA,NA,NA,NA,NA,NA,0.0732398575141259,-0.0347237419909456,0.512807038532032,1,0.715449238208096,-0.0845176089572211,-0.209165802527224,-0.0110107854034344,-0.0104041926912214,-0.0104454549817924,0.00507234981655126,-0.173955369686142,-0.202715990960223,-0.0823683321231249,-0.114983300708155,-0.122139279463825,0.0495234033241678,0.0796464279188351,-0.00506481730420904,-0.00401881102920591,-0.00598525889525254,-0.00455823620749387,-0.00121331742258315,-0.0035854913903427,-0.000589787331917769,0.0271173166998791,-0.025101101763363,-0.00113205505379149,-0.000827119502234928,0.00138042035210963,0.00125452505573189,-3.55357713019056e-05,-0.000964497644217775,-0.000498233050186742,-0.0286459024059691,0.0293269773914611
"b_Adulto60",-0.00109921380071851,-0.00115451409943435,-0.00131497180845669,0.0277722210971086,0.0302321124709152,-0.000666726327038639,-0.00064909388594809,-0.000648476291998306,NA,NA,NA,NA,NA,0.000211961416738001,0.000218456675815242,0.000209048430982136,NA,NA,NA,NA,NA,NA,-0.00709879676020188,-0.0398845337013022,0.454668748848169,0.715449238208096,1,-0.0847433407185719,-0.0932944981929529,-0.0123869892876105,-0.0121971138154235,-0.0128589106816841,-0.00504113254551417,-0.119072969304753,-0.0266847406908779,-0.0563444455114687,-0.0394879325560045,-0.0615274192075863,0.033526208047882,-0.0074264428351494,-0.00170800158442648,-0.00288166068118421,-0.00259230956522059,-0.00144841080271688,-0.000911912529508234,-0.00195317930998151,-0.00136714014261352,-0.00828306791681827,0.00781481076758261,-0.00204664016278203,0.00164296886442663,0.000299497363297128,-0.000332069880476318,0.000152290631038116,0.000126701318856297,0.000364442219352292,0.00825465966335636,-0.00979346072649011
"b_USOCINTURON",-0.000657143941629886,5.98281586346664e-05,0.000203112860223724,-0.132884771661468,0.0322696697311926,-0.000628153122668745,-0.000617163878661871,-0.000609917571872538,NA,NA,NA,NA,NA,0.000379364649281419,0.000387726770017474,0.000385349664161272,NA,NA,NA,NA,NA,NA,-0.174970047745616,0.017486538968925,-0.0235752137086466,-0.0845176089572211,-0.0847433407185719,1,-0.0305674404784682,-0.00894096706406149,-0.00817281161688828,-0.00938902784193444,0.0651904689760078,-0.00856901571806374,0.0182343212721103,-0.031925260499265,-0.0279812877423486,-0.0237431579111594,0.228202708543181,-0.311049003762017,-0.023401669067014,-0.0130279068163819,-0.0206232017286395,-0.0158967430202351,-0.00695908360296217,-0.0152998918025157,-0.00705745993293877,-0.0295079383295138,0.049490967615146,0.00879710198806339,-0.00619559513150415,0.00124703012634216,0.00343432616571737,0.00103372924073129,0.000125092025776274,0.000799003125157996,0.0329147190407116,-0.0546108598851919
"b_USODISPMOB",4.10290146465895e-05,-0.000400982796217736,-0.000319354592341398,0.0656287540185414,0.0611680064372515,-0.000827753695044737,-0.000835660150501942,-0.000846301550040708,NA,NA,NA,NA,NA,0.000429750045522047,0.000432596552589014,0.000424891209629117,NA,NA,NA,NA,NA,NA,0.0431539270752594,0.00544735177869866,-0.11317916550186,-0.209165802527224,-0.0932944981929529,-0.0305674404784682,1,-0.00566303995885273,-0.00465425039892432,-0.00523244324631646,0.0116313050806661,-0.0101415215246241,-0.0504412205061268,-0.0857191508169598,0.0536284080782608,0.112907374588268,-0.163986276215359,0.24388334219227,0.0213716184038103,0.0135482797361786,0.0205144709279421,0.0141617575859419,0.00683111675449548,0.0144087521174104,0.00625789001900892,0.0339603354003441,-0.0495758778088109,-0.00517254317480226,0.00419167070401545,-0.00291712700072255,-0.00153836870318343,-0.00104697709747089,0.000522255511565843,-0.000469852551706379,-0.0380985183571184,0.0542177008024256
"b_HTRB_2",0.999280090868263,0.999269599503196,0.999231625275252,-0.0076517882244924,0.000634388429262787,-3.93792121561903,-3.93792088183653,-3.93792003152027,NA,NA,NA,NA,NA,1.27855003987736,1.27855000291247,1.27855018273675,NA,NA,NA,NA,NA,NA,-0.0174413455667637,-0.00860015568242969,-0.00601079340453641,-0.0110107854034344,-0.0123869892876105,-0.00894096706406149,-0.00566303995885273,1,0.999672914533119,0.99964422420564,-0.00646847297474979,-0.0028443765802223,-0.00295079071926882,-0.00139741433009127,-0.00476424605650782,-0.0114350315298605,-0.00367981078775543,0.00132808947964692,0.000280526447079792,0.000244582908465948,0.000238466185578634,0.000201495987687745,0.000144275360765559,0.000207059355803835,0.000162580953664535,0.000352660757956891,-0.000349359837421521,-4.5287660997001e-05,-4.75735986853104e-05,0.000123823443792068,-4.9431677335368e-05,-3.16706340417374e-05,-1.65328143178481e-05,-3.04551473037935e-05,-0.000356649250943627,0.0004625757695463
"b_HTRB_3",0.99952885347521,0.999520151838574,0.999477688800626,-0.00871015702203973,0.00195567797474808,-3.93918739737777,-3.93918671553072,-3.93918600079416,NA,NA,NA,NA,NA,1.27895963710317,1.2789595202558,1.27895957991441,NA,NA,NA,NA,NA,NA,-0.0160403702586424,-0.0086232087763792,-0.00572986785204907,-0.0104041926912214,-0.0121971138154235,-0.00817281161688828,-0.00465425039892432,0.999672914533119,1,0.999909905984623,-0.00883869237773083,-0.00216593524374597,-0.0030424565816422,-0.000574128461781357,-0.00474241314925033,-0.012805489798302,-0.00210000720005313,3.285697612398e-05,3.43679764235819e-05,6.93139396046653e-05,3.05744799784194e-05,3.5674361554141e-05,8.86960984775703e-05,6.71416584640796e-05,8.45037032608744e-05,0.000418505837417376,-0.000346409776393483,2.75117256800771e-05,-5.1944511769323e-05,8.78692320978388e-05,-2.27668286015546e-05,-2.97421273867962e-05,-5.99042175403499e-05,-2.10896351855625e-05,-0.000415500640624395,0.000476066035010134
"b_HTRB_4",0.999481589145782,0.9994724318763,0.999437197074537,-0.00986166373043383,0.00290367102246821,-3.93874262901718,-3.93874213243588,-3.93874147486061,NA,NA,NA,NA,NA,1.27881397909464,1.27881387408513,1.27881428048634,NA,NA,NA,NA,NA,NA,-0.0153255512986969,-0.00786289818241274,-0.00541766344651579,-0.0104454549817924,-0.0128589106816841,-0.00938902784193444,-0.00523244324631646,0.99964422420564,0.999909905984623,1,-0.0100503612214435,-0.00218260015453611,-0.00294780329436743,-0.000308284551533545,-0.00593387776634872,-0.0138773612412114,-0.000969484078732299,-0.00141119967077348,-0.000125016373281688,-2.55906225151686e-05,-0.000125885087888037,-6.74688107514403e-05,3.3742835189731e-05,-4.68322131743482e-05,3.71311498283224e-05,7.4988091610145e-05,2.88899968889463e-05,6.90578961051763e-05,-9.30760628252745e-05,0.000123273322792071,-1.38264050168864e-05,-1.99615729173305e-05,-5.14491831003203e-05,-1.70457740830088e-05,-5.39409838308824e-05,3.80131663414067e-05
"b_EduBasica",-0.000816301738447962,-0.000960071276592923,-0.000611471535355238,-0.0293364825014639,0.0577679148154449,-0.000564635775394977,-0.000549709158811725,-0.000542571216458612,NA,NA,NA,NA,NA,5.81708134379104e-05,5.11491103504887e-05,6.26826677820868e-05,NA,NA,NA,NA,NA,NA,0.0697168233897605,-0.0442696960630577,0.010531635843124,0.00507234981655126,-0.00504113254551417,0.0651904689760078,0.0116313050806661,-0.00646847297474979,-0.00883869237773083,-0.0100503612214435,1,0.179025106698008,0.0219925514866516,-0.0294839104407202,-0.0351579918404402,-0.060013114378756,-0.125702118948957,0.281612232210296,0.0140036579983292,0.00837400877477861,0.00984764685974387,0.00757776585704448,0.00435179472495172,0.00713837666312533,0.00625437068190051,0.0434969464324709,-0.0584651384991407,-0.00796889104126509,0.00105712826531117,0.00362639840627331,-0.000213705549219281,-0.000815635079493545,0.00201513052906899,-0.00171609667994941,-0.0476866379957518,0.065257331990053
