"asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_CongAB","b_CongCD","b_CongEF","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","logLike"
0.851768555559811,-0.526920626873274,-1.47615563632098,0.241786923549655,0.061398750984515,-0.23339385279357,-0.452753172109824,0.686146716563564,0.00380907930164035,-0.451255666555446,-0.396632169504516,0.239730817263812,0.604348413393161,1.92622192432198,-0.268699064256314,-1.65752264035841,0.720166098396438,-0.720166098396439,-0.309828340441941,-0.65212983396838,0.300113362984689,-0.300113362984689,0.571346660239387,0.381690323321408,-1.09085693994563,0.160997920490696,-0.207726150026597,-0.348111979218778,-0.197802607799424,1.11579540446578,0.581630473407991,-0.356252737017718,0.927627985032898,0.600821647320761,1.57829285215127,0.0890388476062716,0.245632308757691,-0.631044286216026,-0.68622770466978,0.104187758088728,0.81579000384545,0.717700897032835,0.831898830167274,0.889425894063649,0.938792328935062,0.602214805951313,0.395547911608149,0.661241451271257,0.49514666346257,0.534051175380516,0.637740059867341,0.429675858260593,0.835108229767394,2.09267926237839,0.571927841029474,1.03768141218748,1.05256333118335,0.891829017723916,-3782.45471042011
0.829073705622103,-0.537645099011734,-1.49038019501914,0.236741303117924,0.0310213065848932,-0.242459424176301,-0.442470757782826,0.684929849777101,-0.00321586209790879,-0.472802636866891,-0.401215564003883,0.233141749159697,0.644092816786156,1.97351951340429,-0.229706148723094,-1.7438131326811,0.712123677771364,-0.712123677771365,-0.327781759244543,-0.684110587667277,0.284757469082507,-0.284757469082507,0.575996427412513,0.380293656758693,-1.16038156245691,0.146657310843277,-0.205400325501321,-0.369618030982977,-0.227797712571674,1.16609646073702,0.574837777938913,-0.342079397583709,0.939711108448423,0.635794303626531,1.65502422237604,0.0919950229438944,0.260597252275901,-0.662560149607681,-0.658777510527884,0.159418184849921,0.82351665571342,0.715501188264598,0.85161795329555,0.854529311591231,0.914182215147275,0.606907831947004,0.341560682241875,0.649585664977059,0.506047701341577,0.551252136758509,0.625409845723463,0.412236650137167,0.825861578065936,2.100541666099,0.567986248874896,1.02702861556133,1.07397750770541,0.902456244493085,-3778.15392571374
0.69839153637536,-0.621150809123748,-1.49840964834007,0.211667733564123,-0.152066542541049,-0.235259064026908,-0.393591845971497,0.628850466264738,-0.0428251213740694,-0.54673409324601,-0.406258352176994,0.181045963197806,0.814772230176184,2.10047966158821,0.00387182490531965,-2.10435121063325,0.647428463706019,-0.64742846370602,-0.398738479623157,-0.825545588988424,0.188517971900171,-0.188517971900171,0.590647728110803,0.365188777330294,-1.4595562585171,0.0803062962949821,-0.171850718595049,-0.432389126281124,-0.361424199747476,1.36426850669555,0.530665032034877,-0.230938364617656,0.980883885976402,0.787472068726128,1.96328743434401,0.115585145825364,0.335949381371559,-0.753487369600066,-0.577971874457526,0.436892426574475,0.823000351226339,0.705851217683428,0.857172385913972,0.897189174831059,0.77374939614712,0.616997523208081,0.398856037348474,0.590798105530307,0.546345047038328,0.54128699077403,0.626368572573896,0.412155554056594,0.848510448959073,2.1433029582495,0.565206762705953,1.05213364300434,1.11038885534232,0.864190964416071,-3760.21059430275
0.674584198320282,-0.633043054587056,-1.49009044778175,0.205700677783234,-0.161703127189934,-0.234387088533045,-0.385010394378814,0.619397017699507,-0.0529332316547714,-0.552284771559819,-0.407850421440947,0.171139811560032,0.841929261485065,2.11079966079427,0.0551801636750208,-2.16597954113368,0.631942310243022,-0.631942310243023,-0.414885944575749,-0.846731598036272,0.172239406541111,-0.172239406541111,0.578019208852834,0.34991100865611,-1.51230141183522,0.0651017945036235,-0.173382428832264,-0.452501940608683,-0.385560786149594,1.39412085457939,0.51744429872128,-0.212472571375438,0.978937996449029,0.811025353031649,2.00908806556326,0.121181505604445,0.348458634097921,-0.772004874966146,-0.570872472896978,0.47861770627367,0.834258619343174,0.713362257665427,0.852937477871197,0.895182708401979,0.769789686042342,0.604857500145161,0.420322868462349,0.601390107575839,0.545623538393985,0.528384855202726,0.619795637375601,0.41991411306408,0.813218512677641,2.14790203773393,0.567150481588238,1.02454590102542,1.09506029495088,0.856046428997526,-3757.0247972009
0.575898933810531,-0.668540518303524,-1.43638297996079,0.150366838679781,-0.117276376900566,-0.210153277936319,-0.363438682243704,0.573591409820727,-0.105173182692299,-0.528309995707813,-0.419741641787952,0.131659686795548,0.921565865523909,2.09274602980691,0.28312887479224,-2.37587458245942,0.566513167314622,-0.566513167314623,-0.483661754014916,-0.910639890176958,0.125217148123439,-0.125217148123439,0.493507391715812,0.263882617795084,-1.69612891615223,0.00644228004225461,-0.196052393972388,-0.538095107584002,-0.453523629267214,1.47813377079299,0.473158009868714,-0.143497042057753,0.954637315540063,0.884269093319928,2.13436040497153,0.152512676497911,0.395716534188978,-0.816655600776807,-0.581979844597609,0.584808786449939,0.816028576158277,0.732260287176846,0.861199546439724,0.843291904926694,0.864254772049673,0.603658245481787,0.471050596390522,0.753207224902555,0.529824365290515,0.544424168440033,0.608706007979271,0.409683096445279,0.873868986161192,2.1807366116109,0.551627415341993,1.0236320287248,0.987153140280799,0.863987009344026,-3750.43794657421
0.413330537047088,-0.715401699020166,-1.4038837359137,0.125096782995927,-0.101295430328517,-0.113127934830591,-0.360908737784536,0.474036019014557,-0.180618663112144,-0.450479030787776,-0.441311000925159,0.081702802518038,0.990706718009733,2.02670576484436,0.569370995620172,-2.59607639224145,0.502138206467345,-0.502138206467347,-0.550214645226576,-0.98842617173671,0.0921338077914718,-0.0921338077914719,0.452413408528614,0.214865343297378,-1.88684984419609,-0.0355676315122848,-0.183221004089387,-0.564355934823191,-0.465343900721885,1.55657559273076,0.495195657831871,-0.0353358545727993,0.975760724678341,0.969676377613729,2.24828190089927,0.20688918711176,0.467826530383819,-0.762442926016885,-0.599821101105891,0.659769349353559,0.805668069895625,0.694910561952303,0.835299721731812,0.837730290455428,1.01708757201243,0.647577559867591,0.429530680089633,0.94630675241694,0.52294685811761,0.539647147143149,0.601391312935962,0.418942532169036,0.792199382576587,2.14715927784066,0.534281554393011,1.12501952306921,0.87373205998142,0.909886818947744,-3747.84207284718
0.281093285281522,-0.744282201428785,-1.40833932764201,0.101193818873298,-0.108834630146252,-0.015806437125881,-0.368395597979129,0.384201294794574,-0.247056886162428,-0.353815252889187,-0.462100147245693,0.0451276675991855,1.01784551655667,1.94889811131742,0.793685645358841,-2.74258335256515,0.464898687261889,-0.46489868726189,-0.592652531752564,-1.04748578651641,0.0876925912836654,-0.0876925912836654,0.436336852328397,0.195834479272141,-2.01400976416803,-0.0552768098293725,-0.165438823980523,-0.553721303633598,-0.422749563942059,1.59752617379063,0.556496506273941,0.0512809439206918,1.00534078591788,1.0279876644001,2.3018040856242,0.257860435531389,0.528304531513761,-0.663433350002251,-0.580667342273821,0.659656781282682,0.796855192775059,0.697801406481609,0.829348850668085,0.883185588194491,1.1392540862014,0.591651013701778,0.37284073063718,1.01448147572161,0.530171443832108,0.550571065248684,0.607093649306126,0.423749750766589,0.835620499451725,2.13198517306099,0.538520599578473,1.02108990966409,0.828806083223946,0.938346988480233,-3747.69122492563
0.0488559219732733,-0.709339396511385,-1.47064337463656,0.0386399342654927,-0.00609384360459811,0.117092074535418,-0.362803896817797,0.245710797021861,-0.457951250216579,0.0305787199173747,-0.528114849261196,-0.0196384920334398,0.975126982014599,1.65076741940804,1.4135331935658,-3.06430009871943,0.392236735944609,-0.392236735944611,-0.719236690277938,-1.171920501214,0.148267115170021,-0.148267115170021,0.170345899834464,-0.0156821852524377,-2.31978719530719,-0.1561685826216,-0.271135903187788,-0.653366840720385,-0.189834055437035,1.61352694127526,0.730068648634177,0.184329484962884,0.913875918745108,1.11195570083334,2.26704020834294,0.402174730352326,0.654828381807334,-0.415331771376743,-0.29859963162223,0.394846288129106,0.915728589111077,0.774021577144241,0.921214488610519,0.919202332725201,1.36357426149356,0.663138035424678,0.383164095614693,0.750689939554393,0.565683195671915,0.50631779367042,0.605522890649668,0.406608260431198,0.840175398576586,2.13023999172882,0.546164479182682,1.04829758894408,1.00308736835784,0.824255753347276,-3746.95024865254
0.17139656308871,-0.705096953322351,-1.68006928602692,0.084462337747278,-0.211098528510443,0.130099853246651,-0.321851419009697,0.19175036633497,-0.553418992672931,0.219014039318497,-0.481948734838935,-0.0493581640457198,0.865713073634787,1.52156436418985,1.66859304065841,-3.19015681296709,0.415032497190598,-0.415032497190601,-0.761798569681368,-1.25674099565679,0.21670706211991,-0.21670706211991,-0.0566303690634792,-0.219428095797846,-2.46350257737609,-0.286649975335061,-0.364011710104149,-0.644287308024048,0.0111758541759485,1.54735033432526,0.831535648267967,0.268028846943149,0.699993679133495,1.11180225557469,2.10304212498995,0.482805673615658,0.696693642161671,-0.223046019338679,-0.125493755507855,0.296449530094973,0.894514044422289,0.754798720044265,0.892643741235569,0.872134490963908,1.17450203249423,0.640012366549734,0.373348143950371,0.843440122044338,0.587455980622121,0.510342942574417,0.608699784195192,0.416163574675545,0.842803448121618,2.12920856052527,0.544197181701785,1.05087389346946,0.936640586458431,0.814736169887393,-3740.42795627617
0.130812683073564,-0.683654068525558,-1.763201030327,0.0582697295299562,-0.0489374995104086,0.181460502705294,-0.334930929558054,0.153469035125201,-0.577339943845785,0.162112659236123,-0.291196866925795,-0.0170035275049047,0.723429008676665,1.54540501768026,1.70692514325199,-3.25232948598759,0.458032658808568,-0.45803265880857,-0.853207820774498,-1.27187641467375,0.244700067343268,-0.244700067343268,-0.162206942475164,-0.347558451918217,-2.53630640470266,-0.473568058740414,-0.399895906369891,-0.455398418451168,0.179967629303149,1.44683770634202,0.955297045874663,0.378990986568684,0.402366620350708,1.0614903436333,1.85286145069018,0.545608345793715,0.707190017985235,0.0280833124585474,-0.0993211056351024,0.37644055969721,0.889277827696965,0.743236913005312,0.873676389811904,0.852828115938668,0.908981437851328,0.626473047154989,0.360285853117525,0.857330938223013,0.586126810178014,0.504666718243994,0.608377913349924,0.419469915175809,0.8401603101113,2.16618343162672,0.546524926699913,1.05151021588592,0.929900204404515,0.824656459929896,-3733.45329562486
0.148393735877937,-0.729611047423485,-1.76382469339828,0.0608528247414371,-0.178096354343113,0.17859735865923,-0.369565434173551,0.190966489795825,-0.536899913714242,0.0147428742102357,-0.142680095793206,0.0754000351556985,0.589438550568219,1.68758013729573,1.57227430981029,-3.25985368706834,0.464013341022539,-0.464013341022542,-0.88395322184785,-1.3267128719393,0.171304454766549,-0.171304454766549,-0.253891683164438,-0.381600893811286,-2.54094411901226,-0.67441777840849,-0.499867058064681,-0.282580211001436,0.270150454970741,1.31350201405685,1.0066664197136,0.517752560927325,0.147719687564634,0.967815412854956,1.57192746774012,0.549475074400776,0.673050726313799,0.186109913698015,-0.0650086256997239,0.473856786479944,0.924772994434301,0.777861629036645,0.895074206640032,0.873171583068888,1.06899181369542,0.650149753457078,0.375662901303366,0.829444666695842,0.627730024325496,0.504298103856905,0.609782315720956,0.423954253925322,0.841576424708505,2.13538150214944,0.546509633923617,1.05052845896191,0.947223330610712,0.806728943630284,-3727.2493123791
0.109306620084841,-0.750248332927685,-1.69166366091266,0.055892339441466,-0.222648034653005,0.179339899324984,-0.355382279780947,0.176040680380261,-0.49415635314488,-0.0137453551224321,-0.209410647962101,0.143530914973203,0.573782951607108,1.74687879329033,1.47666652738894,-3.22354451078242,0.405249053986777,-0.40524905398678,-0.90037270726241,-1.34809141838692,0.0917722650246885,-0.0917722650246885,-0.262618087184455,-0.250040889003829,-2.46912262983851,-0.780471134844456,-0.628936088282108,-0.261571502351158,0.238108570220383,1.2285779444125,1.04684411738173,0.564929186308035,0.181492448292431,0.882672517358971,1.43293662628561,0.497236537129068,0.61905699033237,0.157709978248585,-0.0660509361348593,0.414336082468862,0.929515090176317,0.78069674564714,0.888725424660143,0.865953971658133,0.969909015931315,0.646827273776416,0.370380978087213,0.849393052610149,0.635206903864973,0.50256133425135,0.610815600904129,0.426363191618167,0.841229617862078,2.15420283044233,0.54854535082246,1.05135032071579,0.931648580075075,0.804977712384975,-3722.88371312435
0.216473222626049,-0.785132960413036,-1.74252099315405,0.0678340529853058,-0.200762553343368,0.147537366011121,-0.268149291856913,0.120610105064399,-0.434711856494573,-0.0491934411716447,-0.218496514209895,0.0789607287888612,0.623442688180267,1.70615943147761,1.44220502891812,-3.14836355231214,0.349741340066848,-0.349741340066851,-0.952200022448022,-1.33566677376366,0.123289705183249,-0.123289705183249,-0.178959376905788,-0.0875411199720235,-2.33899758586363,-0.923450708350883,-0.741472237134428,-0.217255652595947,0.110602978426649,1.16776668023327,1.05869354310129,0.610671387385492,0.298505184701824,0.781736819260133,1.32155377869035,0.406655675414344,0.535614935334766,0.0333471616916673,-0.100689660216197,0.506554577939318,0.940052799765844,0.789574395751338,0.887801897629505,0.866806969561939,0.935867535397209,0.650868505149189,0.376853284975806,0.823292804671199,0.65569812229186,0.502727734836278,0.613548342804455,0.429657404036354,0.841829983147514,2.14459840355713,0.55111422020773,1.04937015362253,0.951138804320847,0.806069726564706,-3718.91094905214
0.161685213233214,-0.731255633468487,-1.71551650411203,0.0697725123291453,-0.255552384209199,0.125743421771346,-0.350235428204431,0.224490124009639,-0.414930558220341,-0.0967606199451109,-0.170740336001321,-0.0164473408449985,0.698880545868887,1.64216124127135,1.43461932700251,-3.0767795857941,0.406387951946716,-0.406387951946719,-0.960491561024804,-1.35521895445068,0.142453265019164,-0.142453265019165,-0.0773327359068505,-0.0764046580608354,-2.23737856299827,-0.938734306357308,-0.800303263715804,-0.210949156273986,0.0539672013512464,1.18810382017991,1.00859960780112,0.629137873348011,0.363399420740605,0.743620453609973,1.29090151836161,0.348093466870332,0.481126413681206,-0.0793325320989037,-0.132158375678512,0.520728296834554,0.945085784145585,0.795240283251377,0.885978342255156,0.86648813616907,0.883939877874695,0.651781399784516,0.378823874691224,0.822626728452557,0.665464813733448,0.502760877785584,0.614435981352223,0.430929062429635,0.842383188745532,2.14916340095134,0.553584370763888,1.04769967130361,0.95180730057532,0.807299182581712,-3716.51806091678
0.183139709107873,-0.795271319422904,-1.67401472715474,0.0713407437743591,-0.240379020809137,0.106370378087231,-0.329324337692628,0.222952051947675,-0.409018803409485,-0.106015807354206,-0.206994187284704,-0.0536154161602448,0.775645961697466,1.62813914508482,1.38083004745396,-3.00896817440977,0.463672791280513,-0.463672791280516,-0.9623335613504,-1.38011704720794,0.0882176902634184,-0.0882176902634189,0.0100308391483077,-0.140333178539101,-2.17349245788237,-0.865718160385879,-0.784342011605931,-0.194397514381286,0.0525812922165867,1.25244162859295,0.978543101257288,0.610890729131516,0.357164569956925,0.770716561387633,1.29587047054145,0.316684460966687,0.443798292727136,-0.131019779250423,-0.118334215633109,0.514378111975671,0.945491399743691,0.796480897394159,0.882352887913507,0.862694063446588,0.853084187017431,0.650334953633381,0.37998444621424,0.81986860206675,0.674029022627394,0.503470834841784,0.615560089241174,0.431903596533101,0.842216533689829,2.14543801190807,0.556209876641861,1.0467151586097,0.954639751897093,0.80831040354944,-3714.78058185818
0.172916269331537,-0.794336571702163,-1.64725728303351,0.0745973070046782,-0.280271272547191,0.111261671091639,-0.318075024286512,0.206811480483264,-0.417353964764109,-0.143764221273627,-0.240054928316027,-0.0206809768626107,0.821855806053046,1.64025525034917,1.29730540381551,-2.93755958331239,0.418093260380883,-0.418093260380885,-1.01565020952495,-1.36076138252144,0.114209255890459,-0.11420925589046,0.0222010006751305,-0.191789133345011,-2.13872454942323,-0.769792996784922,-0.715352333819357,-0.196451279684898,0.0487091122430073,1.31728302807014,0.953059646603061,0.57263420149969,0.328658497687023,0.798473739328777,1.31230627258644,0.286929428262612,0.431166993436909,-0.168044008781562,-0.155227956690662,0.502343726560493,0.948200337347546,0.799629827945863,0.881185127743639,0.86309332735105,0.822026976230555,0.651299864108512,0.380887576727079,0.811627001281612,0.681646838405895,0.502312576241537,0.615577561203033,0.430838277501628,0.842445223085169,2.1456183793698,0.557866341540827,1.04552617891623,0.962287525336163,0.808440117564362,-3713.38724902577
0.197391710694179,-0.786341953357522,-1.64669343455758,0.0795448216491639,-0.266896716390494,0.138610541422899,-0.346616281555284,0.208003951666448,-0.414571563200904,-0.202706601834895,-0.250063380113212,0.025639662467777,0.84170357490221,1.62810838003708,1.23336007101506,-2.86146727262792,0.388560229139358,-0.388560229139361,-0.966613545205655,-1.45537156314281,0.114044306060262,-0.114044306060263,-0.0258215322956336,-0.178769731503429,-2.11960701448776,-0.71035286358109,-0.61046358280875,-0.236143456395402,-0.00198216894238431,1.35183983194872,0.941817018934828,0.54008807985213,0.325331619463451,0.784526407938838,1.32419821757093,0.257094916851045,0.45410899893905,-0.171679215628097,-0.164792498561529,0.499512333547698,0.947418834193077,0.800790289356631,0.87828572119764,0.860042360862295,0.787993957769239,0.650648166693475,0.383541033901402,0.804269135436332,0.694843039848209,0.502994439736669,0.616513717933246,0.430629997468413,0.843071408640142,2.13749742004992,0.560186911353133,1.04421313950907,0.969127126709848,0.805742111293294,-3712.33571798339
0.213453164672271,-0.800355198246338,-1.62041183566113,0.0803789833031405,-0.276063100886397,0.110502324575833,-0.338004058623573,0.227500025855404,-0.406185980404612,-0.240090238242172,-0.230952380223733,0.0452763423885892,0.831953911124282,1.60291179864091,1.1945596741236,-2.79747018960194,0.411751705507119,-0.411751705507122,-1.02538423714379,-1.44700744617575,0.088733045008992,-0.088733045008993,-0.0756015997488921,-0.111799757766586,-2.10321432861939,-0.678403679121158,-0.542157089888888,-0.275845588769383,-0.0365043885446365,1.35548821254308,0.941445622491318,0.532177137748641,0.338207846293765,0.743266273848236,1.3395911456026,0.247847244492139,0.478010810867313,-0.148618164871088,-0.161677576015725,0.489932517651304,0.946002128246269,0.800886642366559,0.876279062982302,0.856891606262111,0.764377251669196,0.649861480478515,0.38500012824996,0.801779556542196,0.699117396202943,0.503038459862981,0.61643293189355,0.429964151396608,0.843028478358107,2.13258724918448,0.561258742216791,1.04355430794799,0.972910375275088,0.805253638286983,-3711.51541243836
0.207497324708282,-0.782200579941335,-1.59807889771279,0.0812283080483406,-0.279529733263354,0.0790368571964508,-0.321271268120034,0.242232783410684,-0.403374740968692,-0.198242068281679,-0.245633898159156,0.0310420836546125,0.816210227125987,1.60255020462563,1.13320383467714,-2.73575269092131,0.41793617313078,-0.417936173130782,-1.05047446766419,-1.47980562963087,0.0776483193669961,-0.0776483193669973,-0.0920864032787846,-0.0654828788582639,-2.0685594604401,-0.65045149803741,-0.556699816784856,-0.272272637844765,-0.0495433174800791,1.33459139827939,0.938293160766909,0.546164882718078,0.314422308329669,0.702230574191296,1.3655207909647,0.251701532093626,0.467328751401271,-0.136838774047626,-0.186394748368012,0.517996497913994,0.944477020944661,0.801406375135365,0.875166090801216,0.856469240420393,0.744213544003615,0.650255686590345,0.386496849695531,0.794395349284346,0.707004788346662,0.503321217466248,0.616162402445704,0.429171275696309,0.843090362756426,2.1265113939331,0.562125793945565,1.04200186223154,0.979934605202714,0.802514745286145,-3710.87613034834
0.232734479882195,-0.805570178969479,-1.55468298570671,0.0820395628817294,-0.280280121916985,0.0879452501647008,-0.334738592889086,0.246791816248781,-0.374580217876172,-0.209916162175432,-0.215177635762269,-0.000764180914253038,0.800439766803332,1.5872430919397,1.0685171937979,-2.6557588434765,0.385575247254773,-0.385575247254775,-1.09339423127155,-1.51985886864516,0.0672097106594823,-0.0672097106594837,-0.0709459918408709,-0.0473774489524223,-2.01550624718665,-0.643961463632638,-0.598044528536028,-0.246415519426607,-0.0397353859887522,1.30481142230387,0.939803742174898,0.562715077691931,0.304853475742957,0.666296913023276,1.38531006882703,0.265454267400901,0.437487567350784,-0.159430078419497,-0.17066477865912,0.490469882409592,0.941018027911976,0.798385972907384,0.871803280477962,0.850447021391935,0.71566294822255,0.647912597011127,0.385893612689005,0.790039205359806,0.712206661470959,0.503313704711753,0.61591074692717,0.429114253165471,0.842879206405945,2.11660639856405,0.562418511057199,1.04178914560395,0.986036335231954,0.798696004762748,-3710.18558402105
0.234105296897687,-0.769309189792995,-1.53066080133514,0.0823909669421617,-0.296341901051038,0.0910512770163602,-0.309222131922188,0.218169476245456,-0.325399407514779,-0.247668659138004,-0.238647600062027,0.0206954536520407,0.791021769512973,1.54630000628042,1.01631818191545,-2.56261663586137,0.389926872288529,-0.38992687228853,-1.14508776084364,-1.56743294069474,0.0503333961167362,-0.0503333961167378,-0.0260555282296353,-0.0678762837360219,-1.97066908394101,-0.696747174767085,-0.602570280177919,-0.207441991976747,-0.0525819967011376,1.27384851916855,0.929028375443659,0.583182576940327,0.303191481960694,0.653515069489531,1.35786241996298,0.272236541156457,0.408866944483673,-0.207073438929537,-0.177652912883128,0.448395898147174,0.939823395279984,0.797685113360736,0.870167282151937,0.847890696944193,0.695119022615784,0.647620260500705,0.384972085886355,0.783060033631551,0.722231084113688,0.503221970406235,0.615835361051488,0.428750875302838,0.84332950514738,2.10657983853928,0.562705332454345,1.04096830768818,0.994397873031751,0.791627205284999,-3709.47750295453
0.252858546492884,-0.780793536244276,-1.49765537436262,0.0813517391373949,-0.302669267232964,0.0931744850952975,-0.339077647296546,0.245901864243484,-0.319682776427222,-0.24174718215224,-0.280088970900283,0.0493249280084895,0.792195522828453,1.51018038964846,0.984293530962422,-2.49447229389321,0.388086127429333,-0.388086127429334,-1.19459416793816,-1.59098211100596,0.0491806793669238,-0.0491806793669255,0.00757534330705383,-0.0701668336915191,-1.96608815469132,-0.71691494008936,-0.60119367428394,-0.184879219796331,-0.07619647710882,1.26214812319876,0.944046113443341,0.569622726988296,0.303734076743219,0.672312729246107,1.30627479614383,0.2576601811619,0.401611992440691,-0.227582678480185,-0.171947377540992,0.464924770471748,0.937323833079673,0.796156375410264,0.868052285876448,0.844563532184107,0.678743392883971,0.646249586655841,0.3861475315167,0.776918380961051,0.727707559978109,0.503997644046773,0.615870450290276,0.429359294965816,0.843197072046792,2.09843822228123,0.562945957360002,1.04038689147851,1.00047508853581,0.788999074691013,-3709.13644242276
0.265763760200702,-0.750278600005421,-1.35443587618001,0.0812442318442956,-0.337121095628251,0.0482366404691292,-0.264016835797056,0.215779053207732,-0.386043462874541,-0.285932850564735,-0.205285373985533,0.0323269964787544,0.84493607053747,1.38017621753093,0.766488531120976,-2.14666278341162,0.390448736156556,-0.390448736156556,-1.36607903609467,-1.79035076158941,0.0373648343481001,-0.0373648343481026,0.0521212678402285,-0.0210202722036022,-2.00882672835038,-0.624681805480982,-0.705579666902648,-0.177938460195936,-0.145744154720857,1.28470084674479,0.973838414472337,0.488341195117459,0.381575559697992,0.829367015561094,1.03341174908793,0.113156369303878,0.411900720984544,-0.244179673140166,-0.202944150917039,0.46781622904016,0.936150567844971,0.797409447776765,0.865016184914128,0.841394611173027,0.620902852004183,0.646128562693303,0.387658757018054,0.757570356634841,0.751709425462381,0.505573549575046,0.616113906128375,0.430512596259428,0.843423594484748,2.061216387109,0.562452168023563,1.03885305328494,1.02147599143635,0.771819474590637,-3708.62951460515
0.33595290449913,-0.689740511103946,-1.37263200766375,0.0861288575704068,-0.303190351142434,0.0991379552630347,-0.311079300629432,0.211940204018583,-0.413709937761607,-0.288639361397024,-0.243215246083692,0.0482409100233532,0.897324975491019,1.28121788107296,0.580603291728202,-1.86181890435402,0.371036146123933,-0.371036146123932,-1.57330443588378,-1.90338831648235,-0.0213485468312474,0.0213485468312443,0.0397411918241216,0.0101987846113709,-1.99113856523964,-0.582050887179977,-0.700171443798666,-0.212328398595645,-0.0539212362473439,1.35017700068232,0.789621964162117,0.636637892434718,0.447278109582742,0.797445548100789,1.02484358749758,0.0167526883238121,0.405496173439216,-0.219504405149979,-0.208644206028074,0.473855400954956,0.936558841200779,0.798575031738246,0.863308723309043,0.841433647730519,0.573328937218503,0.646103730760013,0.389301474466262,0.737790054286433,0.767185118249282,0.507234399707421,0.617791532044505,0.432072651002855,0.843947313850172,2.02007552929784,0.564254010998275,1.03807444434735,1.0416308657431,0.762238881943251,-3708.49795146508
0.337662561090659,-0.704321775756126,-1.27797829992657,0.0839009920086934,-0.333312876587921,0.11209394139436,-0.298913639446789,0.186818447661165,-0.377246559880658,-0.307938148237194,-0.293680782227738,0.0331139037714611,0.945752860805564,1.14962884749969,0.438412763894573,-1.58803902714375,0.377383557519682,-0.377383557519681,-1.73234804915945,-2.07228533954783,-0.00888294116901231,0.00888294116900855,0.0227643930529087,0.0204405228180626,-1.88917897433767,-0.675486975254575,-0.587957311411371,-0.284446321170359,0.0398219209910625,1.41500310674602,0.835682776706339,0.595386654218961,0.364518749418964,0.59749496052155,1.24601441205998,-0.0140762157101601,0.331574880266538,-0.203925521875309,-0.238517735673468,0.464914025820259,0.939251614763627,0.801871763253702,0.86377336935286,0.847086115042695,0.554406487606364,0.647152727314948,0.391384711667453,0.731738408536548,0.7830072178964,0.508458475929092,0.61875675759394,0.433023399818837,0.842723165300472,1.98751939183565,0.564647244658991,1.03760087505617,1.05003048310176,0.752740479904857,-3707.80250653478
0.340256237658242,-0.664737847208945,-1.34153443901512,0.0825854887715817,-0.33611050260971,0.0690892542484209,-0.294179824868785,0.225089221517297,-0.349691980023808,-0.311450167554918,-0.288608969065028,0.0475523121660334,0.902200164619669,1.09450290545501,0.459601887874019,-1.55410218088252,0.339090177292458,-0.339090177292456,-1.79958294242991,-2.11993832711813,-0.0566110762256045,0.0566110762256005,0.0599202410045156,-0.0231244377728044,-1.87685442036498,-0.626325365996652,-0.586602206849362,-0.213065650816317,-0.0997355575253425,1.39556141932014,0.927202715095077,0.600700964956698,0.295780323142957,0.52483863649975,1.35915940571759,0.081392635987695,0.359908697112616,-0.197336311998677,-0.231724452764144,0.408538774222627,0.939140436099627,0.801852027184304,0.863665734067845,0.848485190629649,0.561825378222498,0.647175053118049,0.389357552329282,0.739660443068064,0.783371317253239,0.508225259445257,0.619109668400561,0.431971593801939,0.843085302933054,1.97579969496776,0.5657779215179,1.03798440430028,1.04472663426836,0.753169849711822,-3707.50924201045
0.336620032067372,-0.678698806101092,-1.33244100604757,0.0804239345305907,-0.335365889721914,0.0584876861790589,-0.287154929600227,0.228665865684732,-0.338100194731162,-0.305071885090229,-0.29047128665922,0.0536067702263985,0.880037999536433,1.09748869266514,0.465930899258238,-1.56341699180624,0.34456918081711,-0.344569180817109,-1.80557840538785,-2.13889401616019,-0.0361889955024986,0.0361889955024944,0.0585523461654401,-0.0281549382299266,-1.88092405766429,-0.616125460992768,-0.580102497771654,-0.191191575714925,-0.135353921613125,1.38345909413352,0.93055687907281,0.629855978377138,0.287433877410121,0.519769720382251,1.37169843196125,0.119338406089728,0.371058733563748,-0.208460093532631,-0.21950786965372,0.390150981872701,0.938647543037338,0.800969602934158,0.863308847401204,0.847529325460489,0.563145817689542,0.646615469052585,0.388773424035755,0.74270737017835,0.781049724437793,0.507664346210405,0.618823352468982,0.431411130196762,0.842971826391602,1.97395282896852,0.565957417952247,1.03838670558674,1.04230941055795,0.754268074634603,-3707.34424310758
