"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_CongAB","b_CongCD","b_CongEF","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec"
"b_Hpico",-0.00630619013340207,-0.0100334768367091,-0.0110483815971463,0.00082336116026537,0.00241681320230457,-0.210285659259068,-0.204489002976899,-0.202019184325738,0.149984351340594,0.148764934191871,0.150890724143239,0.147976808840497,0.144881801606683,-0.144828957129993,-0.147465131135985,-0.128289735021502,0.715319012158938,0.716431477994073,0.0413057943995788,0.0409662575305438,-0.0150249726066157,-0.00982759185710323,-0.00348837247971508,0.081901850142666,0.00992072412213446,-0.00489662289117409,-0.00473046379150629,0.00184302354999753,0.000491039676764363,-0.0536730634317154,-0.0537997348174606,-0.0490616705271908,-0.00381053461042998,-0.00318148558750765,-0.00355729396165366,0.0168563423053724,0.00295512510678369,0.00118293784977224,-0.00375595371283334,0.00189655266006295,6.96293355676475e-05,6.13856594792613e-05,6.11435145849919e-05,6.0965576921851e-05,8.86093861500628e-05,5.57005072035652e-05,5.17230470426779e-05,0.000307406760203401,-0.000243816911932831,-2.0283734800351e-06,-3.83730829289704e-06,4.25111911277894e-06,9.42782274114467e-07,-1.30168543674286e-05,-9.13093865321429e-06,-8.21572206961507e-06,-0.000253376155939258,0.000261861702701713
"b_Joven30",-0.0118217282835297,-0.0180664296601563,-0.0243953008032792,0.00090409683974885,0.00381538135818487,-2.24280705589546,-2.21196237139254,-2.20682042848024,1.56143016273227,1.56833863046686,1.57331061850066,1.57477017405631,1.54437008697535,1.51229817275216,1.52912726803972,1.5146416153108,4.16347239159676,4.18027527034636,0.230809163840707,0.231602884792782,-0.167617245340862,-0.162985242955702,-0.00750880990480699,0.00992072412213446,0.589243801815659,0.193965625197801,0.144642181531185,-0.0066647416328261,-0.0273651797931391,-0.100619586230095,-0.0958862855571591,-0.0906718250647752,0.00243150887695004,-0.0573101581434721,-0.20201898632356,-0.0103072808258816,-0.0165796264163946,-0.0228596944368654,0.00648869407111004,0.0214849027803193,0.000122517205220335,0.000100908497397938,7.52974884449476e-05,3.52709589196127e-05,0.000132242891426321,6.13800985069226e-05,0.000145032138498495,0.0033744008153889,-0.00282003029831091,-5.88099286650671e-05,-3.08098650799502e-05,1.32133039005639e-05,4.26967303349202e-05,-2.2064621477669e-05,-8.77613117620166e-08,-3.80008649537672e-05,-0.00279523010448292,0.00301215492965465
"b_Adulto40",-0.0125894061922448,-0.0159958337434699,-0.0197462781613548,0.0012202898327422,0.00379935144529992,-0.58640925907008,-0.569268262683123,-0.568894529311098,0.400934654908603,0.383911756933723,0.384299176730863,0.381838865221825,0.367685269511242,0.230938369924091,0.245817524517905,0.243736898369808,0.976886025811357,0.974380164704153,0.0616729047466697,0.057450655912428,-0.0389094982438084,-0.045020946739994,0.0134522030306567,-0.00489662289117409,0.193965625197801,0.24279881531168,0.146101425941614,-0.015337361436653,-0.0324637189480852,-0.118316358480368,-0.111762484197915,-0.112218243545404,0.000751735384111678,-0.0364235271159181,-0.0523216571030428,-0.0196163985419735,-0.0218295181363383,-0.0207241839822528,0.00386709930177994,0.00836847902672593,-0.000112960738203179,-9.39064971741856e-05,-0.000122883303171108,-0.000136229057659785,-7.59928803592527e-05,-7.28103702068534e-05,-1.96381232597771e-05,0.0014232023033963,-0.00101602304067932,-1.65883882999824e-05,-1.24430649809509e-05,1.81358425456122e-05,2.40353923351938e-05,-1.44405120509328e-06,-1.2602422747702e-05,-1.0876002951994e-05,-0.00113317955306473,0.00114273166869549
"b_Adulto60",-0.00992572966097502,-0.0104254507638913,-0.0118753481168488,0.000299331519616743,0.00169187158171275,-0.428209438634539,-0.416884873099419,-0.416488225197806,0.303893069893791,0.29723325499276,0.295987904125234,0.294043574350406,0.278027621432268,0.298665774496862,0.307817966944957,0.294561219257826,0.773570678803288,0.776735407063236,0.045978569415205,0.0414441548576805,-0.0297893941418228,-0.0309876742083008,-0.00109662901088616,-0.00473046379150629,0.144642181531185,0.146101425941614,0.171753143620808,-0.0129341560476117,-0.0121784687878394,-0.111949284907668,-0.110198022606348,-0.116190160206548,-0.000628366433917964,-0.0209694195562045,-0.00579275998034326,-0.0112859774809883,-0.00630525768070082,-0.00878051218722932,0.00220185311171985,-0.000656281462688672,-3.20391564002364e-05,-5.66330514086033e-05,-4.47636884243848e-05,-3.64077421660626e-05,-4.8037535740095e-05,-3.33592083728995e-05,-3.82865860390459e-05,-0.000365628644851237,0.000266046962092598,-2.52236076826873e-05,2.07882297111885e-05,3.30939382321914e-06,-5.35094426679553e-06,5.20498040673808e-06,1.39239698412136e-06,6.69105395919158e-06,0.000274640423080752,-0.000320953569892882
"b_USOCINTURON",-0.00527313147210135,0.000480097072742188,0.00163002832139575,-0.00127275517591908,0.00160480120805109,-0.358510578969813,-0.352238594189126,-0.348102859828838,0.25149754467827,0.245865326285194,0.237705162112483,0.232290993583678,0.229012292435695,0.475021562734377,0.485492195500633,0.482515714900687,0.74512032303514,0.743719875515782,0.0313546104424174,0.0315257130338899,-0.0251702116849802,-0.0181150599432005,-0.0240196414176411,0.00184302354999753,-0.0066647416328261,-0.015337361436653,-0.0129341560476117,0.135631428755176,-0.0035458760517466,-0.0718071810422951,-0.0656169492518211,-0.0753899783652586,0.00722099073445854,-0.0013410099056373,0.00351754749883773,-0.00568264257326127,-0.00397039725624687,-0.00301104643533844,0.0133184143861123,-0.0244267636694296,-0.000390092371699468,-0.000227525242490768,-0.000316462979553986,-0.000355089611097067,-0.000325767243161007,-0.000232214749662775,-0.000175634508364451,-0.00115748581793302,0.00149724752514051,9.63458823657423e-05,-6.96624949628615e-05,1.22450401968175e-05,4.91779364491671e-05,3.13964492625898e-05,1.22162914409015e-06,1.30359338634256e-05,0.000973157783491317,-0.00159042377884746
"b_USODISPMOB",0.000281580980448792,-0.00275203086343959,-0.00219197215365468,0.000537610763466126,0.00260168783941549,-0.404056147797007,-0.407915558985567,-0.413110011960166,0.272080315987774,0.28375044002104,0.28747424567891,0.286404624834898,0.291728156169178,0.460231706422443,0.463280113531143,0.455028252206431,0.687392812097887,0.686504923445591,0.0400878971358847,0.0361506514207067,-0.0428549844364476,-0.0390235951821364,0.00506672427631749,0.000491039676764363,-0.0273651797931391,-0.0324637189480852,-0.0121784687878394,-0.0035458760517466,0.0992130072837153,-0.0388988845125479,-0.0319593861714772,-0.0359336767635934,0.00110190782746445,-0.00135740142811048,-0.00832223726531873,-0.0130496207294684,0.00650826620773264,0.0122463148188043,-0.00818546528952618,0.0163803581230865,0.000304692787468697,0.000202368650711948,0.000269234854761873,0.000270552223378556,0.000273496142633026,0.000187038904664622,0.000133196708547262,0.00113933888749198,-0.00128275055222542,-4.84508939576227e-05,4.0309488822305e-05,-2.44986834017999e-05,-1.88405396116329e-05,-2.71966275635373e-05,4.36211318268595e-06,-6.55630877522955e-06,-0.000963397096822724,0.00135045177715908
"b_HTRB_2",474.808376406521,474.820152029827,474.839616141477,-0.00433965940112199,0.00186812108096636,-133084.207121815,-133084.191875282,-133084.165032479,92582.7348808902,92582.7435548052,92582.7357765235,92582.7470497938,92582.7682667949,94797.577892382,94797.5752892217,94797.5912226734,241840.667089913,241840.685851517,13380.4851570262,13380.481599859,-10092.7527030921,-10092.7540806,-0.14177701953512,-0.0536730634317154,-0.100619586230095,-0.118316358480368,-0.111949284907668,-0.0718071810422951,-0.0388988845125479,475.561215961901,475.253711967577,475.29308835966,-0.042426528391253,-0.0263579231018692,-0.0337063575305805,-0.0147286902740881,-0.0400298067778904,-0.0858695890894836,-0.0127168709134995,0.00617571859342243,0.000276896509791812,0.000252932183697933,0.00021667892577603,0.00026651352981578,0.000399917651801418,0.000186088419151588,0.000239581975125469,0.000819137850338922,-0.000625840525413118,-2.93694942945705e-05,-3.1674155580216e-05,7.19961369161336e-05,-4.19138115215679e-05,-5.69578434767527e-05,-9.56047771667531e-06,-2.94223543041206e-05,-0.000624392202001724,0.000797700329739615
"b_HTRB_3",474.774774369777,474.787400548793,474.804735419051,-0.00493832708031333,0.00575715969366902,-133084.446788985,-133084.419786778,-133084.397533689,92582.8826321875,92582.881643968,92582.8924084359,92582.9013811543,92582.911083207,94797.6372737144,94797.6287504686,94797.6357728731,241841.012069703,241841.024523417,13380.5057866914,13380.5087054379,-10092.7730836609,-10092.7745719248,-0.130347110317071,-0.0537997348174606,-0.0958862855571591,-0.111762484197915,-0.110198022606348,-0.0656169492518211,-0.0319593861714772,475.253711967577,475.257255446508,475.267450790359,-0.0579541994194948,-0.0200646100626964,-0.0347423320626069,-0.00604935647948394,-0.0398336277189347,-0.0961300960334119,-0.0072549883902214,0.000152738639397054,3.39124210309796e-05,7.16571837147026e-05,2.77721889569061e-05,4.71704730513873e-05,0.00024577861064687,6.0322275522503e-05,0.000124486248528414,0.000971767881715687,-0.000620357459327587,1.78359223740519e-05,-3.45732234436501e-05,5.10745219253672e-05,-1.92981425542926e-05,-5.34724364051332e-05,-3.46299104665166e-05,-2.0367932508258e-05,-0.000727191871063676,0.000820701548383709
"b_HTRB_4",474.805285507587,474.817695845807,474.838465036325,-0.00559181123146792,0.00854883210112173,-133084.26513886,-133084.244393944,-133084.224069553,92582.7518864599,92582.7563965321,92582.765927479,92582.7695004528,92582.7787351032,94797.415043321,94797.4073966395,94797.440123272,241840.659758876,241840.670480528,13380.487629945,13380.4930270117,-10092.7598793511,-10092.7604378199,-0.124552248054154,-0.0490616705271908,-0.0906718250647752,-0.112218243545404,-0.116190160206548,-0.0753899783652586,-0.0359336767635934,475.29308835966,475.267450790359,475.363297270859,-0.0659063117870253,-0.0202212446280147,-0.0336652251365273,-0.0032486304328798,-0.0498468266613608,-0.104188196589387,-0.00334969345707578,-0.00656082173221355,-0.000123373014149276,-2.64586967071616e-05,-0.000114359899587191,-8.92206787368139e-05,9.35124820711023e-05,-4.20802953122901e-05,5.47056876333768e-05,0.000174141294207568,5.17425477511247e-05,4.47754057219297e-05,-6.19564683392559e-05,7.16613568837643e-05,-1.17211626440506e-05,-3.58922883704705e-05,-2.97454742796305e-05,-1.6464291769182e-05,-9.44157889785687e-05,6.55391110800812e-05
"b_EduBasica",-0.00534947495046305,-0.00629186279997534,-0.00400761800437677,-0.000229472180804887,0.00234620393757853,-0.263182610087071,-0.256225151146453,-0.25289808564209,0.170822668756881,0.171291116914179,0.164884898364246,0.164600360786977,0.161275527750063,0.0594858877836585,0.052305444313698,0.0640997439952004,0.384335266283066,0.382512095481709,0.0267402320190207,0.0247456271437698,-0.0221444346346208,-0.0179887992784879,0.00781614748364283,-0.00381053461042998,0.00243150887695004,0.000751735384111678,-0.000628366433917964,0.00722099073445854,0.00110190782746445,-0.042426528391253,-0.0579541994194948,-0.0659063117870253,0.0904617589799884,0.0228805960250583,0.0034648012809212,-0.00428601138234749,-0.00407420306610345,-0.00621552021039786,-0.00599137734453715,0.0180609660664611,0.000190640191535031,0.000119437498704715,0.000123410364427527,0.000138236694461321,0.000166370417250813,8.84816571470229e-05,0.000127115172504078,0.00139343888875014,-0.00144449814178753,-7.12760733388204e-05,9.70724577682398e-06,2.90811201376176e-05,-2.49917638136135e-06,-2.02312154676637e-05,1.60718284331208e-05,-2.28658719601123e-05,-0.00115144224418997,0.00155208501220293
"b_Exp_1",0.000138872398065876,0.000404335762845092,0.00345818054441111,5.53448330044323e-05,0.00145924945701861,-0.446245877104017,-0.455714100037956,-0.449276718203146,0.31788675903848,0.304705097710649,0.301007827810447,0.297294813969198,0.28561166313791,0.352901617800771,0.345493580577577,0.334155564330188,0.832976291369652,0.823567938848049,0.0490313773740052,0.0459199638438881,-0.0285193226188714,-0.0352056356162629,-0.00575859228397072,-0.00318148558750765,-0.0573101581434721,-0.0364235271159181,-0.0209694195562045,-0.0013410099056373,-0.00135740142811048,-0.0263579231018692,-0.0200646100626964,-0.0202212446280147,0.0228805960250583,0.180568402630655,0.0593457317050687,0.044067226790825,0.0387860754608973,-0.00743241916466806,-0.0035145169408354,0.00599920864714105,0.000164191536371998,0.000122134356863293,0.000148225987296828,0.000160526994894381,0.000132302556915273,9.99773129009562e-05,8.11416969041166e-05,0.000334146067920547,-0.000332130505772311,-1.00756169598536e-05,1.53093263182866e-05,-3.01045877175997e-06,-1.62314188671572e-05,-8.32039639169201e-06,1.00628344250709e-05,-5.48739752783737e-06,-0.000270498671510885,0.000364152198816377
"b_Exp_2",0.000222382297919351,0.00224242139949156,0.0048819125804148,3.19203935706064e-05,-0.0019079248950677,0.766532499817141,0.759756314205892,0.76107796818999,-0.530771824686726,-0.536110534446498,-0.544298843757694,-0.546844565498407,-0.536603918426866,-0.560664648303536,-0.572617187078996,-0.545505089433638,-1.37710706872462,-1.39060306241464,-0.0745970961662642,-0.0770057264755758,0.0598722852668055,0.0599669814943413,-0.00260931825326365,-0.00355729396165366,-0.20201898632356,-0.0523216571030428,-0.00579275998034326,0.00351754749883773,-0.00832223726531873,-0.0337063575305805,-0.0347423320626069,-0.0336652251365273,0.0034648012809212,0.0593457317050687,0.274372385816726,0.042949694773856,0.0443218576174806,0.0118166900996896,-0.00287863715676341,-0.0168418936353719,-0.000135825597011078,-0.000128077722738648,-7.70597258619425e-05,-3.40180090502781e-05,-0.000110858726485364,-7.08280503526159e-05,-0.000146844250056712,-0.00214496873604907,0.00171750271328345,5.94360917297387e-05,5.04462517966492e-05,-3.26710131615696e-05,-5.49689456429528e-05,1.30935185054079e-05,6.41624875708538e-07,3.67580709183513e-05,0.00170037362886161,-0.00193471482812762
"b_Exp_3",-0.00360591955729327,-0.00211608708780981,-0.00484010601278896,0.000241551671167138,0.00156087031760501,0.0429833720538089,0.0520012590275443,0.057096878916565,-0.00865032826153957,-0.0196756374297983,-0.0184980546523124,-0.0142289662900456,-0.0327548088852789,-0.171017160544509,-0.180967254292442,-0.166981293681695,0.0570266763517208,0.0595534375976592,0.0147068210589468,0.00694368611697171,0.00945604065401699,0.00487837972788418,-0.0125263805366454,0.0168563423053724,-0.0103072808258816,-0.0196163985419735,-0.0112859774809883,-0.00568264257326127,-0.0130496207294684,-0.0147286902740881,-0.00604935647948394,-0.0032486304328798,-0.00428601138234749,0.044067226790825,0.042949694773856,0.233599250678199,0.0397988274972233,-0.0110677688109812,0.00151003513674246,0.00176511821285745,4.87223959007552e-05,3.37903379057032e-05,3.50438909186255e-05,3.63492108199084e-05,4.41023152255454e-05,2.71049277945809e-05,2.3206881643573e-05,0.000912148588030478,-0.000592637503437516,-1.54978511609543e-05,1.20830970402993e-07,3.50650417085467e-06,-2.70916464609246e-07,-5.33709075601864e-06,4.19522924139726e-07,-2.36165253112173e-06,-0.000689879831872856,0.00071711849289899
"b_Exp_4",-0.00712574883265938,-0.00800773479174917,-0.00876337077002628,0.000762891174825825,-0.000668997419273837,-0.146417254703474,-0.147456341244658,-0.148349267766674,0.0917300398369371,0.0949544376698235,0.089781879544056,0.0839322573707945,0.101129180304062,0.0827790158634406,0.0658388155126398,0.0855194348124233,0.28629402514888,0.288679640622309,0.0168492881123316,0.0186836883223063,-0.00949777387870854,-0.0109166996810339,0.000182568740641541,0.00295512510678369,-0.0165796264163946,-0.0218295181363383,-0.00630525768070082,-0.00397039725624687,0.00650826620773264,-0.0400298067778904,-0.0398336277189347,-0.0498468266613608,-0.00407420306610345,0.0387860754608973,0.0443218576174806,0.0397988274972233,0.148447262221266,0.00618429750975906,-0.000957519526146115,0.00371693603080068,0.00010250503768407,6.78634710969391e-05,0.00013121345277873,0.000112411385821493,8.00441980166003e-05,7.45639489550905e-05,3.22504203180016e-05,-8.45380242540506e-05,7.36868816418746e-05,1.56069315551184e-05,3.27078841163079e-05,-5.33959575605825e-05,-1.09359705474329e-05,-1.94954861676161e-06,2.50730183959684e-06,4.85193841372357e-06,9.48386865044487e-05,-4.57719445836512e-05
"b_NoInfo_traf",-0.0106543608675465,-0.0135999839165671,-0.0143208916060315,0.000451708831667906,0.00115083365033196,0.0841157379250548,0.072853061073374,0.0710525159721922,-0.0712433476079913,-0.0646781779424814,-0.0633538786798596,-0.0650855688302417,-0.0566894677759968,-0.109431455459375,-0.112864456683954,-0.122560323502051,-0.0827807654335197,-0.080371462809255,-0.00880448426994623,-0.00145561859650423,0.00951918611304068,0.00606956363379909,-0.00241259655745911,0.00118293784977224,-0.0228596944368654,-0.0207241839822528,-0.00878051218722932,-0.00301104643533844,0.0122463148188043,-0.0858695890894836,-0.0961300960334119,-0.104188196589387,-0.00621552021039786,-0.00743241916466806,0.0118166900996896,-0.0110677688109812,0.00618429750975906,0.11857622163482,0.00358905612155496,-0.00270124045310513,-1.28517389865127e-06,6.69802036491976e-06,1.68188368436284e-05,2.80675408878211e-05,-1.31610434968049e-05,9.40346344470268e-06,-1.16074097921117e-05,-0.000371444760137596,0.000168581879527598,2.21936432424928e-05,3.66490689232945e-06,-1.18873019580944e-05,-1.67741819186255e-05,6.20408140463305e-06,-1.6438032124297e-06,5.73011858986198e-06,0.000236063981265266,-0.000272578309314958
"lambda_1",0.000369045004179822,0.0019297021896675,0.00193523908241432,-0.000115184709695837,-0.0010724412600386,0.0215165920707038,0.0193128584403431,0.0156718928659229,-0.0264028737065514,-0.026832731904016,-0.0255899200240344,-0.0273117292866728,-0.0239834324759412,-0.0213632734149148,-0.0150089110147297,-0.00469737625396027,-0.0526424606127425,-0.0540646222752387,-0.00428080678874857,-0.00227733823250786,0.00438337303274461,0.00455742562624849,-0.00184911326238197,-0.00375595371283334,0.00648869407111004,0.00386709930177994,0.00220185311171985,0.0133184143861123,-0.00818546528952618,-0.0127168709134995,-0.0072549883902214,-0.00334969345707578,-0.00599137734453715,-0.0035145169408354,-0.00287863715676341,0.00151003513674246,-0.000957519526146115,0.00358905612155496,0.0251132615867557,-0.00960697379871373,-0.000448901741362173,-0.000280101357901033,-0.000388413387930373,-0.000431292358093127,-0.000422227049927653,-0.000287460592579542,-0.00016636977173578,-0.000193552610614467,0.000458982371955918,6.03341690739298e-05,-8.78605470962047e-05,9.25443043170248e-06,5.32672274129833e-05,4.45986398881652e-05,1.70250073053615e-06,-1.73896879861805e-06,0.000200400098726029,-0.000442711614765007
"lambda_2",-0.0010701167813716,-0.00510774793203119,-0.00565784175306869,0.000673750211814031,-0.000906239883252594,-0.288281600688088,-0.288355155038662,-0.284037971567447,0.206533408162982,0.21183548250077,0.212714833349564,0.213496175731583,0.214052719153197,0.253461258534709,0.248991752407142,0.238525968439994,0.578117395839254,0.572651509825478,0.0319595145729268,0.0303497541329623,-0.0230922798596208,-0.0238621443541295,-0.0012189901747553,0.00189655266006295,0.0214849027803193,0.00836847902672593,-0.000656281462688672,-0.0244267636694296,0.0163803581230865,0.00617571859342243,0.000152738639397054,-0.00656082173221355,0.0180609660664611,0.00599920864714105,-0.0168418936353719,0.00176511821285745,0.00371693603080068,-0.00270124045310513,-0.00960697379871373,0.0454688421428089,0.000558040675678286,0.000392997693475853,0.000449381381439775,0.000454255572444209,0.000498975983222848,0.000324914160830218,0.00036174503281721,0.00510281864920089,-0.00388511225482845,-0.000120792910566877,2.76761758539855e-05,5.99869029772554e-06,-1.11886592518564e-05,-5.2862538869994e-05,1.33657835167244e-05,-5.60054693884564e-05,-0.00369584155705583,0.00484880168063163
"zeta_FRbr",-2.81863848291281e-05,-0.000110244031098569,-0.000129657490839235,1.22465548224075e-05,-1.18837476780566e-05,-0.00265388187297751,-0.00277942879619969,-0.00263426735285893,0.00213052912823085,0.00217503207847068,0.00214275065044624,0.00219437723851731,0.00227061757694515,0.00253214836956186,0.00242484560544523,0.002069459125943,0.006095423491591,0.00597985095598614,0.000351185131508943,0.000349426093955661,-0.000231250381128563,-0.00030873969607959,-6.5677811657986e-05,6.96293355676475e-05,0.000122517205220335,-0.000112960738203179,-3.20391564002364e-05,-0.000390092371699468,0.000304692787468697,0.000276896509791812,3.39124210309796e-05,-0.000123373014149276,0.000190640191535031,0.000164191536371998,-0.000135825597011078,4.87223959007552e-05,0.00010250503768407,-1.28517389865127e-06,-0.000448901741362173,0.000558040675678286,0.00204871200225509,0.000748703211507211,0.000922085322472108,0.000817017843714795,0.000789056940938232,0.000559759053408006,0.000308357657142934,-0.000179360424185715,7.48262465197787e-05,-0.000263225856002204,5.8905295570428e-05,-0.000103573747506316,2.95787054350936e-05,-5.11043047644462e-05,9.38376188807104e-05,2.77950847803303e-05,0.000140079988813377,-8.97712002124515e-05
"zeta_EnfCond",-1.32173433199915e-05,-7.22899159044526e-05,-9.06173573255906e-05,8.14935662954251e-06,1.27815070754305e-06,-0.00190835647956612,-0.00196682075935486,-0.00184473657236096,0.0014017308622834,0.00142948320052359,0.00140617309906158,0.00144209517158204,0.00149953546983071,0.00201366628121502,0.00194809213283115,0.00168019661696648,0.00496149584697636,0.00486593456918974,0.000262261766981626,0.00025898752102389,-0.000138828193965332,-0.000179997717171728,-7.30890747740792e-05,6.13856594792613e-05,0.000100908497397938,-9.39064971741856e-05,-5.66330514086033e-05,-0.000227525242490768,0.000202368650711948,0.000252932183697933,7.16571837147026e-05,-2.64586967071616e-05,0.000119437498704715,0.000122134356863293,-0.000128077722738648,3.37903379057032e-05,6.78634710969391e-05,6.69802036491976e-06,-0.000280101357901033,0.000392997693475853,0.000748703211507211,0.00224879334826289,0.000751322818069693,0.00066000909992576,0.000672194696410361,0.000485017654267258,0.00033006174936805,-2.2141353717028e-05,-4.40911093634413e-05,3.92068968444737e-05,-0.000192301514651423,-7.13783252776338e-05,3.58223104814373e-05,-4.89505847051788e-05,5.07513409225208e-05,-3.93449028611763e-06,4.67138497983499e-06,3.01261275272602e-05
"zeta_AFrSem",-3.12037375447112e-05,-9.95277431213367e-05,-0.000114777165434147,1.08793087220497e-05,-1.61651465021223e-05,-0.00204338592486778,-0.00214917693514691,-0.00203359455732478,0.00163655282519065,0.00167271732773735,0.00164095555364273,0.00167936594020848,0.00177770238353817,0.00247106522476204,0.00238394654320721,0.00206421087931326,0.00515857410057224,0.00504283630416274,0.00027480560544667,0.000273719777248816,-0.000159413481039101,-0.000231097373332467,-7.99113861797188e-05,6.11435145849919e-05,7.52974884449476e-05,-0.000122883303171108,-4.47636884243848e-05,-0.000316462979553986,0.000269234854761873,0.00021667892577603,2.77721889569061e-05,-0.000114359899587191,0.000123410364427527,0.000148225987296828,-7.70597258619425e-05,3.50438909186255e-05,0.00013121345277873,1.68188368436284e-05,-0.000388413387930373,0.000449381381439775,0.000922085322472108,0.000751322818069693,0.00173609429103717,0.000790198088497949,0.000797116714953334,0.000599678904541847,0.0002778133925066,-0.000186257136272563,9.44209651399416e-05,2.34990615233978e-05,5.38475591017601e-05,-0.000336392032960706,5.33987207312932e-05,-5.38787316060168e-05,4.94102772817405e-05,3.82500127391936e-05,0.000149283017493489,-0.000106326971784004
"zeta_CulFr",-3.13266045852633e-05,-0.000103307616947984,-0.000120303136098268,1.0216532500678e-05,-2.45908317028365e-06,-0.00178783690473629,-0.00186707796843212,-0.0017347418177232,0.00150825622243375,0.00155107380061281,0.00152075875035283,0.00155796642168825,0.00163565013296504,0.00190064707248639,0.00179571628669001,0.00146958583838921,0.00493817763428252,0.0048302883785747,0.000272874186216637,0.000265619627673003,-0.000141091796147987,-0.000197955650860091,-5.33776941055063e-05,6.0965576921851e-05,3.52709589196127e-05,-0.000136229057659785,-3.64077421660626e-05,-0.000355089611097067,0.000270552223378556,0.00026651352981578,4.71704730513873e-05,-8.92206787368139e-05,0.000138236694461321,0.000160526994894381,-3.40180090502781e-05,3.63492108199084e-05,0.000112411385821493,2.80675408878211e-05,-0.000431292358093127,0.000454255572444209,0.000817017843714795,0.00066000909992576,0.000790198088497949,0.00367874164299284,0.000732759324846227,0.000525424140010115,0.000268731541552658,-0.000198830504405924,8.7173134915253e-05,-2.03793818856382e-07,4.2201866767569e-05,-6.47677631420634e-05,-0.000243753887778586,-5.80548221299802e-05,4.12106990875876e-05,2.42240118019894e-05,0.000151855072956546,-0.000108672457873613
"zeta_OmLmVel",2.82256856063991e-05,-4.46136576457567e-05,-6.74556080732658e-05,1.1099032748795e-05,2.56415495117447e-06,-0.00374637248720581,-0.00377466400864294,-0.00364425864297881,0.00124545091318537,0.00128380148243221,0.00125370097888098,0.00130905632878709,0.00133353098541884,0.00523738336675032,0.00513165927261519,0.00479055590965349,0.00532497574336168,0.00524831644187738,0.000280607629895874,0.00026942369096237,-0.000145695855364863,-0.000196202241583109,-8.97519030874588e-05,8.86093861500628e-05,0.000132242891426321,-7.59928803592527e-05,-4.8037535740095e-05,-0.000325767243161007,0.000273496142633026,0.000399917651801418,0.00024577861064687,9.35124820711023e-05,0.000166370417250813,0.000132302556915273,-0.000110858726485364,4.41023152255454e-05,8.00441980166003e-05,-1.31610434968049e-05,-0.000422227049927653,0.000498975983222848,0.000789056940938232,0.000672194696410361,0.000797116714953334,0.000732759324846227,0.0161566151668121,0.000611398826013549,0.000361695940033625,-6.48478154850693e-05,-9.5782334673225e-05,5.09741997962267e-05,2.87767368496056e-05,-7.55729835482903e-05,7.31503278171189e-06,-0.000423325207234454,-5.05669895876617e-05,-8.20261668935439e-06,3.12645307689073e-05,7.53471719924597e-05
"zeta_IgPare",-2.64661519633575e-05,-7.1461159669308e-05,-8.48658576767743e-05,6.6276205284097e-06,-1.75579218324086e-06,-0.00136280268358541,-0.00139215389135542,-0.00130297324520431,0.00103895565399463,0.00106813472256596,0.00105251711767316,0.00107980190022392,0.00113140232567361,0.00109893738531955,0.00102727773721538,0.000812796079289048,0.00327966229046536,0.00321931019619489,0.000204461451219309,0.000198574048620862,-0.000109336409511752,-0.000150597792421152,-5.42186308496476e-05,5.57005072035652e-05,6.13800985069226e-05,-7.28103702068534e-05,-3.33592083728995e-05,-0.000232214749662775,0.000187038904664622,0.000186088419151588,6.0322275522503e-05,-4.20802953122901e-05,8.84816571470229e-05,9.99773129009562e-05,-7.08280503526159e-05,2.71049277945809e-05,7.45639489550905e-05,9.40346344470268e-06,-0.000287460592579542,0.000324914160830218,0.000559759053408006,0.000485017654267258,0.000599678904541847,0.000525424140010115,0.000611398826013549,0.00169841003488278,0.000247631440266663,-5.78681893423962e-05,-1.81299394107903e-05,6.37219664123312e-05,2.6805754240567e-05,-9.09030768385052e-05,1.33982738607749e-05,-6.53245249752757e-05,-9.60765191415236e-05,-3.86696922083802e-07,4.00205105560063e-05,1.01238271368914e-05
