"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt_ruta1","b_tt_ruta2","b_tt_ruta3","b_tt_rutaEC","b_dt_ruta1","b_dt_ruta2","b_dt_ruta3","b_dt_rutaEC","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC"
"b_CongCD_rutaEC",-0.0447119121519178,0.00831965283303759,-0.00264372387712083,0.000411975270609373,0.000121660245162955,0.00408942768166061,-4.51305168897514e-06,-0.000301270430409241,-0.000268315655790829,-0.000759229493751781,0.00478541646963785,0.00473614852900099,0.00375336834916187,0.00528372632064868,0.00316556059170317,-0.00935705775381459,0.00167255373974149,0.0422078460767382,0.0603484555045585,0.00359812761772523,0.0232351803453645,-0.00167713495261581,0.00508240108129878,0.00654652806192843,0.0317966144329315,0.000625239287716202,0.0063663482767615,0.00449856830103562,0.0324652872884572,-0.00139028401458031,0.00705094705421588,0.0114748509086876,0.0297573506577867,2.10636106196686e-05,0.0164977088490063,0.0194743055305453,-0.048976633911546,-0.0213106395000881,-0.0533899375406813,0.0156328877697259,-0.0500607354099215,-0.0218517554688052,-0.0471652269634184
"b_Sem_0_ruta1",0.143500214166489,-0.203429829341951,-0.168933426776467,0.0069873787775496,0.000191795105557349,0.00425892507244795,-0.0048986225779794,-4.14039946195877e-05,0.00186695890574503,-0.00389815489625781,-0.00183568665958236,0.00178839502870859,0.00398189186909507,-0.0109852677813636,-0.00635145662453957,0.00703558823768298,-0.000786155928994055,0.00585585734670796,0.00359812761772523,0.239758501929639,0.340973976995844,0.0299079473679301,0.101015615931026,0.186415942051306,0.346773052575843,0.00441341024671914,0.0881809188089335,0.170757962600005,0.342398449336171,0.0158068169172957,0.0786948637439175,0.164302728665074,0.31005337389264,0.0146426394622064,0.0592693933825597,-0.255173688030866,-0.111985745368395,-0.0524444653646878,-0.0560924871715786,-0.256958327645858,-0.113293896115825,-0.060851654753032,-0.0736974336994686
"b_Sem_0_ruta2",9.18339199809585,-0.836777656538746,-0.0199180562014331,0.00915041233996548,0.00299897297830818,-0.0046750661688991,-0.00022783039185125,-0.0109466135254356,0.0122693318860483,-0.0568306616611062,-0.0826836296237608,0.00172322512239875,0.00544195854718324,0.00301940327808354,0.0108388017878034,0.0298599989207402,-0.032582077196069,0.0265167994103864,0.0232351803453645,0.340973976995844,6.95700001395103,-0.366436281564312,0.584978380237446,0.470222800177435,7.24737249956662,-0.289596214933831,0.508711619349076,0.447443874723499,7.38837813711731,-0.341426055440525,0.501319316303762,0.23279212221528,6.65303870616708,-0.0472353579636518,0.334680998300409,0.252993236971508,-0.763129523593399,-0.254273682478802,-0.185556354551314,0.274876316743413,-0.711826671574857,-0.260039500940574,-0.178279412816158
"b_Sem_0_ruta3",-0.728845612645479,0.678658053025348,-0.217818502276881,-0.00056850477832625,-0.00120316122249982,0.00808338569011357,-0.00255707240932415,-0.0084821041979588,-0.00468465144579147,-0.0043929763333568,-0.0143020669922118,0.0045272744624892,0.00130017729971099,-0.0126852527651549,-0.00754231078682526,0.00358550916738615,-0.00886732448262529,-0.00101990104737804,-0.00167713495261581,0.0299079473679301,-0.366436281564312,0.677474082571378,0.0430333605322222,0.00869788683626433,-0.456980859269366,0.410034281972034,0.019944739962132,0.014209853128461,-0.461852735784243,0.388810362771495,0.0151201033966543,0.00217336471926185,-0.411833748573326,0.355486869104561,0.0069305210712898,-0.105107453866634,-0.252178162673522,-0.237383655324125,-0.277945965750025,-0.101340294399831,-0.259283246779943,-0.234011359549455,-0.287331167771503
"b_Sem_0_rutaEC",0.588254971066746,-0.193751674933041,0.10578450852487,0.00119591282326659,0.00164688422432285,-0.00130515128653904,0.00215162702330714,0.00275588142055971,0.00249197995274626,0.00263685900379288,0.0101161520057546,0.00510050587992775,0.00144753773448122,0.00125346702757672,0.00241801768354545,-0.000352276677883017,-0.00137276985292775,0.00598162133930148,0.00508240108129878,0.101015615931026,0.584978380237446,0.0430333605322222,0.203562319891803,0.10109655087323,0.623756622008463,0.0293770793562624,0.152312131405803,0.0916163167064359,0.625560773667409,0.0193285501310827,0.143063070871705,0.0599389482234843,0.560077807893377,0.0428147579768086,0.122607973673907,0.0927374389191721,-0.105028820020628,-0.0601689570846554,-0.0367161680085892,0.0937887878574202,-0.0990039143226039,-0.0618601099748738,-0.0273036930328454
"b_Sem_1_ruta1",0.357709128530138,-0.184890007437059,-0.102508348908443,0.00372947414579724,-0.000354290226949658,0.00256323264364445,-0.00305364263760124,0.00261196632651914,0.00351291031253948,0.000355218503862202,0.00297847433135102,0.00260239446395217,0.00525574286135283,-0.00309895442943442,-0.00109312333834226,0.00251271545301766,0.000460519185612035,0.00678832862556474,0.00654652806192843,0.186415942051306,0.470222800177435,0.00869788683626433,0.10109655087323,0.188864284382255,0.50808739480152,0.00126079455201238,0.101472860698395,0.166566422713422,0.510113853628084,0.0102605068889831,0.0930929974239947,0.152796504153767,0.460761176707896,0.0184996858846713,0.0689965839106984,-0.176202448357383,-0.13127144082234,-0.0516781055068349,-0.0503039621088661,-0.179850080226019,-0.12923659053446,-0.0576920747989762,-0.0623291234962917
"b_Sem_1_ruta2",10.1483733593852,-0.959584496418922,0.0419953291007319,0.00916724830845731,0.00243686467168038,-0.00576783893132324,-0.000319744615545854,-0.00617241964621932,0.0127724102820967,-0.0440644299546417,-0.0660112710846305,0.00493819382458908,0.00903630706947211,0.0857200312350014,0.014705738289272,-0.0664841406247901,-0.0339526891432059,0.0324360219984063,0.0317966144329315,0.346773052575843,7.24737249956662,-0.456980859269366,0.623756622008463,0.50808739480152,8.07631764812019,-0.354589792339604,0.568651682191194,0.481420590377014,8.19770234951821,-0.41400316557297,0.561534877995335,0.244235862605881,7.39296469790339,-0.0816227981172668,0.380371392931519,0.30846271912033,-0.793188036153951,-0.23904236811356,-0.161367052409114,0.333977052635585,-0.730002557452094,-0.242280510736298,-0.149250900341739
"b_Sem_1_ruta3",-0.578532849907157,0.676577584831418,-0.192671634494287,0.000121480194714874,-0.000745106194649153,0.00612251213580524,-0.0024194747416401,-0.00674028071003435,-0.00390208597109957,-0.00843233452701017,-0.0101815554589876,0.00355928354424311,0.00164648728452685,-0.00917888975399472,-0.00441850882960146,-0.00951670940393707,-9.2796230067262e-05,-0.000561353380376595,0.000625239287716202,0.00441341024671914,-0.289596214933831,0.410034281972034,0.0293770793562624,0.00126079455201238,-0.354589792339604,0.488893195991792,0.0275578030548189,0.00756322720227733,-0.356355905572085,0.410898687673139,0.0228628912149838,-0.0107037290196734,-0.315761917239069,0.385781372048272,0.0113773542321327,-0.0833990004951102,-0.249662618467818,-0.237104310027965,-0.269676572360154,-0.0748302403832199,-0.254882115962365,-0.232692435476529,-0.275010293311393
"b_Sem_1_rutaEC",0.542457952639703,-0.181248013495894,0.0903415346703009,0.000923966914277729,0.000436060527897277,-0.000804089154994847,-0.000391958587298816,0.00329342807423219,0.00282745902896904,0.00288520423559457,0.00714866566374159,0.00110995304876438,0.00438354515204422,0.00555280695029473,0.00231216341050957,-0.00856730586449176,5.38333486341343e-05,0.00544171392383854,0.0063663482767615,0.0881809188089335,0.508711619349076,0.019944739962132,0.152312131405803,0.101472860698395,0.568651682191194,0.0275578030548189,0.156363513547495,0.0919885670317502,0.570936777805771,0.0205709097722463,0.142585968098473,0.0615225015339781,0.511416162301594,0.0408954331754262,0.12614077626687,0.0634559223992117,-0.0704566671300795,-0.0380219424464129,-0.0181500155135369,0.0683472509750187,-0.0633180506395828,-0.0383757619461556,-0.00473148830781947
"b_Sem_2_ruta1",0.390078752765421,-0.15457729876213,-0.0895657283179768,0.002423393682756,-0.000115721098884231,0.00217778601714751,-0.00183527786616045,0.0018537843586143,0.00267965821318362,-0.00107384015177176,0.000521845259309761,-0.0011601396534808,0.00319254299638929,-0.00268501911774009,5.70663535742075e-05,-0.00728760384571237,-0.000357770385577174,0.00322157792850365,0.00449856830103562,0.170757962600005,0.447443874723499,0.014209853128461,0.0916163167064359,0.166566422713422,0.481420590377014,0.00756322720227733,0.0919885670317502,0.170173075047493,0.490575719531332,0.0196454679841265,0.0911744786840612,0.147085669258155,0.444408248647002,0.0281118553206532,0.0670703627757048,-0.154344278270131,-0.108794549800955,-0.0469742223636746,-0.044188669078413,-0.151040124123462,-0.107355001684325,-0.0506683203863382,-0.0571345402638912
