"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"b_EduBasica",0.00458993075867771,0.00251616181123245,-0.0263163339966198,-0.00896913595080612,0.00920908170444578,-0.145160565175191,0.120743563608071,0.0562504616947724,-0.114082767902317,-0.091017436195576,1,0.0194633694342803,-0.0146578574805163,-0.0411249720981242,-0.0116967954431833,0.16088567814357,-0.0162584135243502,-0.110309926839958,0.0818480134715979,0.00260030846447438,0.0026205603336144,0.00414536749194612,-0.00331676798957887,-0.00211475938448872,0.000350212901634039,-0.00214563238054076,0.00632577239369825,NA,0.0058237072623562,0.00179531629801967,-0.00379309519596165,0.000796260005655433,-0.00057229548292349,NA,-0.00203820519159227,0.00196590758270251,0.00361855183713753,0.00401580967452972,0.00493245293211969,0.00122169725167284,0.000514918853327663,0.000622395933783995,0.00111332635966473,0.00143363475586906,-0.00364471522604925,-0.003599038321133,-0.00357228759309103,-6.81794689195952e-05,0.000471118721603281,0.000494390289059468,0.000447931401757575,0.00035557024884008,0.000725214884740591,0.000397882881440221,-6.80695053303397e-05,-0.00104977724489474,0.00633405272690465,NA,0.000932036930758908,0.00163498489786574,0.00136708507579093,0.00114714941571813,0.000231082888718782
"b_Info_traf",0.00476060474691062,0.00403912006897572,-0.149704271390357,-0.0178285128183173,-0.00814505377248945,-0.039452640622853,0.0688248890428914,0.028578643396585,0.010596273300991,0.115562514526883,0.0194633694342803,1,0.0360567542274213,0.0848239499706021,0.0325056208942351,0.0668233705470993,-0.112041311566959,-0.11146813990733,0.0941873289646077,0.00253659951471802,0.00259383024116292,0.00461235278060075,-0.0037959806532683,-0.00235141238674123,0.00042271506157118,-0.00247041582683379,0.00701640681174319,NA,0.0057564170115607,0.00179300139948315,-0.00417635458374049,0.000863672514267764,-0.000722631469801472,NA,-0.0035977878749663,0.00163108890496745,0.00328542743041118,0.00370989551516639,0.00471339527486701,0.000856193087653508,0.000194081814514999,0.000328553705310195,0.000907415161640207,0.00109470652131516,-0.0041004814280995,-0.00404256198666618,-0.00399223590235949,-0.000523746302429295,0.000137706557951376,0.000198535035117106,0.000273398203291932,0.000515636661990979,0.000956158511865553,0.000490905089432719,-8.42605250453029e-05,-0.00115550886511117,0.00688532375365914,NA,0.0011771722182713,0.00306860338070099,0.00235381803436319,0.00186574085527846,0.000323336011838933
"b_Joven30",-0.00518873257212053,-0.00313877785484922,-0.295538054217313,-0.0290804313413641,0.0166010763083172,0.00230130738110178,0.127661872481607,-0.00620092442512249,0.34103440575237,0.018815831346488,-0.0146578574805163,0.0360567542274213,1,0.558351168012761,0.544233442719848,0.0378322545561399,-0.144694290658372,-0.0697406481743203,0.0862789248115046,0.00212664903756414,0.00205870994815801,0.00318330527969386,-0.00266146424520059,-0.00173478675391047,0.000312354799564224,-0.00167093501652108,0.00531581526913301,NA,0.00384540020411522,0.00134768147411277,-0.00301985891898342,0.000815717132150433,-0.000387763102582917,NA,-0.00347000347627196,0.00153807909796981,0.00244874049692213,0.00270319738015809,0.00329831630576268,0.00102139882621499,0.000502979998779697,0.000569622813251213,0.00090289713957374,0.00114073665068351,-0.00284669001054628,-0.00282070233139876,-0.00283427376406488,5.09882169679042e-05,0.000554826092538357,0.000574989588777354,0.000539788781349658,0.000311095278263273,0.000926766238447282,0.000551092381058577,3.04884864228055e-05,-0.000684247576484131,0.00522701761130136,NA,0.000737798167542551,0.00289750912148245,0.00221019604371884,0.00172267206351357,0.000268217291135222
"b_Adulto40",-0.00231491997126612,-0.00472357243499222,-0.272797019806613,-0.00223183980925246,0.0303250348998676,-0.0682730975660908,0.105367746623935,0.0545725520375726,0.314526042907929,-0.0394600110116115,-0.0411249720981242,0.0848239499706021,0.558351168012761,1,0.742893187198416,-0.0307182349704924,-0.189632570111447,-0.0945383778682617,0.118791434656954,0.00311638976256837,0.00310308251589565,0.00437368673099814,-0.00399562754646974,-0.00243099043517706,0.000562153703648028,-0.0023086509499933,0.00733181387249638,NA,0.00522728649914928,0.00185040259124316,-0.00419726717574875,0.00110370219518243,-0.000396889439456369,NA,-0.00474636355063505,0.00223725349205843,0.00340997510263978,0.00374684365553852,0.00453629088601448,0.00152036553600708,0.000790720532216361,0.000869274379796355,0.00129279681601313,0.00168244754699895,-0.00392186940451761,-0.00388832686643284,-0.00392250031529899,0.000170918301122696,0.000855751337846463,0.000878117020093068,0.000804820264890728,0.000320837427188484,0.00127969331871915,0.00080816031707528,0.000112599009559507,-0.00101184390251595,0.0074430300356155,NA,0.00122532415471129,0.00400159178926093,0.0030690165560245,0.00237741542015278,0.00035288981085661
"b_Adulto60",-0.00255278826504508,-0.00446903220099137,-0.269037252025933,-0.0202073123339508,0.0270459051767649,-0.0370525776152357,0.0820353507107657,0.037361954041515,0.163919516903967,-0.0809628431608881,-0.0116967954431833,0.0325056208942351,0.544233442719848,0.742893187198416,1,-0.0776801645593119,-0.0613905871587349,-0.00441123580224356,0.0114417710743317,0.000390293804283639,0.000227073465099013,0.000633767322733026,-0.000205975344611925,-0.000504199941783553,8.42910230882631e-05,-0.000480271562939568,0.00103737174832882,NA,0.000496968479163225,0.000243448752361964,-0.000683891822318024,0.000112035310319311,-2.04138418005053e-05,NA,-0.00018463162775842,0.00024750567952628,0.00038909124162906,0.000423349347358051,0.00045653583561078,0.00019924470571487,0.000187544694741182,0.000194946968615381,0.00021465867343396,0.000157184525885184,-0.000598788104661916,-0.000602012004132034,-0.000639107538300597,9.08025402029785e-05,0.000165058491728841,0.000160456842199054,0.000134402649375666,9.17744598089275e-05,6.3088510708704e-05,6.57908701710999e-05,4.19571837630665e-05,0.000176764652049428,0.000740494397248916,NA,0.000113455433411296,0.000249925511102962,0.000189944860497193,0.000126640632747652,2.40039045695392e-05
"b_USOCINTURON",0.0223964331364334,0.0247437358532788,-0.287001787254237,-0.098985816569426,0.0246981323844731,0.159349861194755,0.114573364014926,-0.026280339828813,0.0275542589702884,-0.0284646329573055,0.16088567814357,0.0668233705470993,0.0378322545561399,-0.0307182349704924,-0.0776801645593119,1,0.0237800965135745,-0.0616740948098474,0.154150708882298,0.0028238899509224,0.00317936255288774,0.00340440272799234,-0.00407469708582462,-0.00205139272274559,0.000665742774657385,-0.00156871724474174,0.00662321540343863,NA,0.00359797774227755,0.00157432322274232,-0.00346736263153021,0.00133943513567026,-0.000563481457636563,NA,-0.00520565104698466,0.00235183653948322,0.00258394274044083,0.00277277918394066,0.00323336509873855,0.00176967500192833,0.00100406828475044,0.0010260976384852,0.0012624498124022,0.00191324240083873,-0.00313888096546351,-0.00312066727306649,-0.00321563362766223,0.000563847397261098,0.00125710713770321,0.00126196033001787,0.00111900684143945,0.000606815012451212,0.0017665844196626,0.00102661707257235,-1.0163135323646e-05,-0.000926855380144605,0.00708880001087948,NA,0.00110737910783905,0.00447774895214606,0.00356097670924877,0.00286787266977628,0.000489445719302383
"b_USODISPMOB",-0.0258373095277967,-0.0269705475566058,-0.0867003242373948,0.133786726584613,0.0125680235654719,-0.0043454387577459,-0.164049757628756,0.01579343088641,0.00160934731267285,0.0166127362919731,-0.0162584135243502,-0.112041311566959,-0.144694290658372,-0.189632570111447,-0.0613905871587349,0.0237800965135745,1,0.0465878948221696,-0.0780303793406928,-0.00195285489187734,-0.0017646865328232,-0.00247164010912879,0.00233346596984335,0.00141964004235099,-0.000319235512284295,0.00124581664623927,-0.00388815692400955,NA,-0.00267963321220275,-0.00107479132003177,0.00235884539581804,-0.000731631597432255,0.000753704394750923,NA,0.0017572231319234,-0.00132135517126393,-0.00181084176943438,-0.00197607701820868,-0.00232994987716721,-0.000950527617903924,-0.000548781333651318,-0.000582165171593669,-0.000773975480594799,-0.00101123063853428,0.00217286705338968,0.00215911435654818,0.00220805525604928,-0.000177521753756734,-0.000601848108217497,-0.000620907076523931,-0.000559554287359633,-0.000776963396258419,-0.000847615574177999,-0.000366576951691562,0.000231292252905143,0.000432302305145746,-0.0044506035898956,NA,-0.000547168969777698,-0.00163907273665237,-0.00146200277299698,-0.00126251300020613,-0.000291499331859064
"lambda1",-0.00564298836965788,-0.00328832735016986,-0.150346066854368,0.00418068034823864,-0.0199537069499009,0.112786695229007,-0.114024750669363,-0.117432395781876,-0.108168415222301,-0.0144135029072515,-0.110309926839958,-0.11146813990733,-0.0697406481743203,-0.0945383778682617,-0.00441123580224356,-0.0616740948098474,0.0465878948221696,1,-0.782306060426264,-0.0232601202374789,-0.0234743401070495,-0.0384640396123871,0.0315387078978658,0.0199260393112188,-0.00265562987147482,0.0196350578305617,-0.0614218855611261,NA,-0.0511322513119259,-0.0156892084697666,0.0346789370829292,-0.00747988218835371,0.00517754137599595,NA,0.0300064741454375,-0.0159702561865573,-0.030501461316511,-0.0341163103887181,-0.0429658868389818,-0.00923855088724474,-0.00302230796504662,-0.00410382280114638,-0.00905462063986582,-0.0113461073644797,0.0337442710644023,0.033259876184176,0.0327450088615749,0.00265070243926946,-0.00274466758338291,-0.00314348057876938,-0.00342072331953689,-0.00331766893252642,-0.00827596076921942,-0.00465049309103393,0.000149380192305401,0.00887786946287391,-0.0577762993760691,NA,-0.00923646700490122,-0.0246823472183808,-0.0194568052664082,-0.0153560855164327,-0.00245228745081587
"lambda2",0.00556658317026716,0.00415819498972288,0.0808050823197537,-0.00786839525852005,0.0122598505561831,-0.0798463601703414,0.0468712478233747,0.16295457379405,0.120044480726244,0.0769232724314031,0.0818480134715979,0.0941873289646077,0.0862789248115046,0.118791434656954,0.0114417710743317,0.154150708882298,-0.0780303793406928,-0.782306060426264,1,0.0245376714751144,0.025959476618158,0.0339820253488726,-0.0326066488118131,-0.0182562818423508,0.00397919322706777,-0.0168794417144611,0.0571323119293682,NA,0.042270560879617,0.0147930673675056,-0.0321249450917888,0.00908274311277815,-0.00617128794118169,NA,-0.0370391639965463,0.0187885242967704,0.027670389953397,0.0303320669829548,0.0367386618394704,0.0128534856976679,0.00640345619600362,0.00701234764326586,0.010416355872658,0.0145405597276063,-0.0300733875685866,-0.0297737909876543,-0.0299569942607743,0.00163523021708714,0.00719600332265855,0.00735337227308613,0.00666117269863642,0.00416167976569038,0.0106163585010514,0.00586163491056103,-0.000529916245175656,-0.00892396041208277,0.058252845897348,NA,0.00957720398859058,0.0298839107276325,0.023867568042942,0.0190061785570192,0.00305698981682242
"gamma_EDUBASICA",0.000217458878285823,0.000152281930215055,0.00256658387161423,-0.000452276406635757,0.000857060414505842,-0.00284879701496287,0.0021094498319662,0.00391282281076933,0.00301200148543724,0.00182613819716085,0.00260030846447438,0.00253659951471802,0.00212664903756414,0.00311638976256837,0.000390293804283639,0.0028238899509224,-0.00195285489187734,-0.0232601202374789,0.0245376714751144,1,0.356547858102644,-0.0076419974276647,-0.0241254326552846,0.0365749808699697,-0.0703444646257249,0.0110621907460544,-0.147665005638048,NA,0.057332690006913,0.0321041290503198,0.0425263333209318,0.0166243937404939,-0.0142568031149969,NA,-0.00325432451292187,0.551718850574489,0.428930164054881,0.401114076155159,0.310784224783149,0.535163365214801,0.451232910979436,0.421578631931987,0.333826617542763,0.547515596042075,0.195712831320265,0.185972403332022,0.142850184104952,0.486160347651871,0.499955065206323,0.473350087043548,0.346736038785606,0.00768177265204584,-0.0271382384958338,-0.0204833006867352,-0.00939244825037523,0.0111379564159606,-0.0709664434221166,NA,-0.18805895763468,-0.00771922979464103,-0.00491204115778087,-0.00608485985516748,-0.00327738822250337
"gamma_CSECO",0.000197681518274638,9.85887698956082e-05,0.00265122942757448,-0.000230054450343701,0.000644206230743179,-0.00304709886934662,0.00204598132364656,0.00419391651184751,0.00357822155566159,0.00178201868394176,0.0026205603336144,0.00259383024116292,0.00205870994815801,0.00310308251589565,0.000227073465099013,0.00317936255288774,-0.0017646865328232,-0.0234743401070495,0.025959476618158,0.356547858102644,1,-0.0664224488820979,0.0631708298076033,0.0177217868894501,-0.0087788269074465,0.0960196837684522,-0.187091135091678,NA,0.0651772673015487,0.0141894220327235,0.108443294994785,0.0318130906860753,-0.0326317827303165,NA,-0.00637450621134274,0.690822306780762,0.53339633458108,0.491547294592514,0.357132583142716,0.670007808900997,0.548638597215457,0.50392487190232,0.382487285703006,0.69116746256295,0.291434335388116,0.27769537595654,0.219353014439511,0.614585880182734,0.628321804059024,0.594847794105076,0.424217150359414,0.0200322921863273,-0.0246980567290675,-0.0201809752193977,-0.011324416935688,-9.83426453099246e-05,-0.0130085993611906,NA,0.0991812252215252,-0.00555598595855259,-0.00517134398512123,-0.0042716520931782,-0.00216439958387797
