"","asc_ruta1","asc_ruta4","b_gain","b_loss","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F"
"asc_ruta1",0.0474689129224172,0.0342103559601702,-0.0101589425929155,0.00248052585992738,0.020849757022872,0.000233995385106836,-0.0172491485747385,-0.0139986319017562,-0.00342422586663826,0.000504925391937089,0.00396647232884101,-0.0128632223853853,-0.00427697681833634,0.00780855824463428
"asc_ruta4",0.0342103559601702,0.315719522437572,-0.0893223106037756,-0.0084929059277072,0.0424831950082411,8.27915070245124e-05,-0.00226118464883298,-0.0275419425739791,0.0946042043990664,0.0117304766181519,-0.0145542999003565,-0.0315459562674095,-0.124502414370116,-0.0918808081575434
"b_gain",-0.0101589425929155,-0.0893223106037756,5.89156297529701,0.400320680901865,-0.144531754375379,-0.000391365848801273,0.0245260486231168,0.270516072086004,0.0109306970225775,0.00712750816485301,0.0523240674813488,0.00889541084744968,0.0195265802274863,-0.0181166338601152
"b_loss",0.00248052585992738,-0.00849290592770721,0.400320680901865,0.0810848574681981,-0.00275634379478251,-0.000101380268849645,-0.00744718835166112,0.0281020217851949,0.00331686968817817,-0.00174356213592285,0.0129583773990039,-7.13231835666182e-06,0.00864777929354656,0.00382109146957739
"b_dt",0.020849757022872,0.0424831950082411,-0.144531754375379,-0.00275634379478251,0.0687019039494409,-4.82584741562259e-05,-0.0151208275711684,0.0148487578796649,-0.00314324578090102,0.00309697683428351,-0.00255985748662324,-0.0267033950650506,-0.00847203260083827,0.000142176524270452
"b_Sem",0.000233995385106836,8.27915070245117e-05,-0.000391365848801274,-0.000101380268849645,-4.82584741562259e-05,2.54455770198377e-05,-0.000188556989233814,-0.0043495070581951,-0.000128783017538911,-0.000327952277026741,-0.000323045398222061,-0.000264636613268197,-3.19662635772805e-05,-0.000139958417582214
"b_ACC_1",-0.0172491485747385,-0.00226118464883298,0.0245260486231167,-0.00744718835166111,-0.0151208275711684,-0.000188556989233814,0.113395777973564,0.0349814514038271,-0.000967790145022672,0.00591167499632858,-0.0131201140076006,0.0233098693502761,-0.0184868775433198,-0.0029069755317789
"b_ACC_2",-0.0139986319017562,-0.0275419425739791,0.270516072086004,0.0281020217851949,0.0148487578796649,-0.0043495070581951,0.0349814514038271,0.93945685875671,-0.0117586940312427,0.0474600835046511,0.0371311545502018,-0.00155010423514158,0.016219750347502,0.0242300161735349
"b_SI_CAMFD",-0.00342422586663834,0.0946042043990661,0.0109306970225775,0.00331686968817817,-0.00314324578090102,-0.000128783017538911,-0.000967790145022711,-0.0117586940312426,0.113780844876796,0.00424794226072429,-0.00051568562803817,-0.00363138422317903,-0.00921478388713835,0.0098896087264943
"b_SI_PANEL",0.000504925391937089,0.0117304766181519,0.00712750816485302,-0.00174356213592285,0.0030969768342835,-0.000327952277026741,0.00591167499632858,0.0474600835046511,0.00424794226072428,0.0548327280144524,-0.00571237426300387,-0.000718694982103243,0.00193813748838061,0.000425500007951346
"b_SI_ZER",0.00396647232884101,-0.0145542999003566,0.0523240674813488,0.0129583773990039,-0.00255985748662324,-0.000323045398222061,-0.0131201140076006,0.0371311545502018,-0.000515685628038198,-0.00571237426300387,0.0697430999436441,-0.00612874067260723,0.00540689893062426,0.0192270093609372
"b_Si_MTRP",-0.0128632223853853,-0.0315459562674095,0.00889541084744969,-7.13231835666321e-06,-0.0267033950650506,-0.000264636613268197,0.0233098693502761,-0.00155010423514159,-0.00363138422317906,-0.000718694982103245,-0.00612874067260724,0.145807664757776,-0.00869576327760471,0.0116007646918696
"b_No_Info",-0.00427697681833635,-0.124502414370116,0.0195265802274863,0.00864777929354654,-0.00847203260083828,-3.19662635772806e-05,-0.0184868775433199,0.0162197503475021,-0.00921478388713843,0.00193813748838059,0.00540689893062427,-0.0086957632776047,0.135539483493639,0.00165823073011263
"b_UsoCel_F",0.00780855824463432,-0.091880808157543,-0.0181166338601152,0.00382109146957737,0.00014217652427047,-0.000139958417582214,-0.0029069755317789,0.0242300161735349,0.00988960872649406,0.000425500007951349,0.0192270093609372,0.0116007646918696,0.00165823073011229,0.129003272945336
