"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",1,0.781298311164675,0.537643642966673,0.383615433552283,0.113391305491598,-0.104147499009301,-0.0959145192699406,0.156128398296241,-0.0727734843810359,0.0168128400383898,-0.0632316879439721,0.0160675186658614,-0.054789604353799,0.000112571713780712,-0.0384800968674682,0.0197781399687329,-0.0607997113611316,0.0005030360927139,-0.0939767405280121,0.0586809741598656,0.0427887995284265,0.00539187369341326,-0.00715219236642149,-0.000294505898054002,-0.000170041555151807,-0.00697820810212551,-0.00152169108626555,-0.00486995834607795,0.00345692621052969,-0.008421254274924,0.0110055335381662,-0.000507186485473552,-0.00114532573275098,-0.00403576639208796,-0.00141612246138753,-0.00470720706897461,-0.00514166743880698,-0.00321606634760865,0.00547206936013103,0.00625086922343677,0.00527217096452527,0.00523030363487427,0.00955726970838445,-0.00178726065648662,-0.00445396473828515,-0.00522288462844781,0.0100083660932586,-0.000301584717676495,-0.000113047028106573,0.000563170727385665,0.00351364619803907,0.00526482610354324,0.00420167080274697,0.00113658594613229,0.00628722582168883,8.7952547591032e-05,-0.000517732771318612,-0.001902887672328,0.00329095241499119,0.00356428959664265,0.00336208296189934,0.00110784129117678,0.0036507745039649,0.00284614551408935,0.00216830801798264,0.000646849679173262,-0.00280923870106411,-0.00295533981937284,-0.00131159744124437,0.00263085059481082,0.00743294693823428,0.00761678433164936,0.0063949006368416,0.00184933125260536,-0.00620138891312515,0.00822573928394719,0.0088050567402697,0.00981739956413272,4.16783397540405e-05,-3.41271935581592e-05,0.000351844013399331,2.91939274784689e-06,0.00056561652336889,0.000480745374350084,0.000504171024655312,6.56260076180268e-05,-0.00155079184673879,-0.00154612739846337,-0.0008124377215113,-4.71814966095894e-05,0.00400721063319194,0.00249108998312231,0.002316453005656,0.00212651742080906,0.00343487032742452,0.00124676862221768,-2.05416812903418e-05,-0.00038059735339564,0.0104146661506631,0.0121935051933519,0.0116928845211554,0.00432126716519619,0.00861258667453573,0.010708822456293,0.0075563657476438,0.00482706165494119
"asc_ruta2",0.781298311164675,1,0.538624587554332,0.169764625781234,0.0338756195311882,-0.0516734040636053,-0.0232989572870736,0.0644747184621706,-0.0140494552604461,0.0363964314253032,-0.00239611955075253,0.00693596972701533,-0.0169491388088217,0.0703903501850817,-0.0255859927372169,0.00206115279391539,-0.0256028138772629,0.00568871235232036,-0.0559678452567322,0.0385854446244297,0.0217286296274112,0.0046693890890473,-0.00242324789838067,0.00137168208274848,-0.000424150810695604,-0.00371028535431652,-0.00228340130283082,-0.00297417775610791,0.00270050112617064,-0.00629046499683705,0.00631557746262259,-0.00021907798726751,1.89286435808783e-05,-0.00275764851785477,-0.000697856460406722,-0.00180562256394671,-0.00260971664721096,-0.00185921646576376,0.00207276834663485,0.00367651036278251,0.00328741483724449,0.00343213844002054,0.00426649492931178,-0.000923099286827176,-0.00206207880494091,-0.0021678796375235,0.00477212036821171,4.02797715974071e-05,0.000150782110388208,0.00055809663787766,0.00207258474138002,0.00247622397264589,0.00159400138834631,-0.000182097667685836,0.00322349423462629,-4.41884651213476e-05,-0.000160048161955272,-0.000883723968090907,0.00246059390003893,0.000523804682498041,0.000379019215560679,-0.000734626353020153,0.00227666132356571,0.0014293340011256,0.000969356848036994,0.000184595243970382,-0.00238544992713516,-0.00274666848476334,-0.00180694185242859,0.00131971098183692,0.00509013570646447,0.00534705221600075,0.0045600017685293,0.000834537455109234,-0.00354844661851584,0.00383359935496701,0.00420203333936767,0.00502513593655009,-4.85833889267361e-05,5.72191204862032e-05,0.000398571891032303,0.0002138748973511,0.000305216391144111,0.000740516004751021,0.000939668051419201,0.000678642338452559,-0.00100077909739412,-0.00100362655425799,-0.000499992792337471,2.11224454634712e-05,0.00245248548278354,0.00174068365783859,0.00160805031815238,0.00140503340672384,0.00227372132173564,0.00148869632614111,0.000904607525544195,0.000610356004447138,0.00549418697486684,0.00664518139874954,0.0065583114132645,0.00254017333604528,0.00482826266594597,0.00598167554304462,0.00433963563165207,0.00288512227484246
"asc_ruta4",0.537643642966673,0.538624587554332,1,-0.072372981778049,0.204913112451109,0.19650932930991,0.482074966782328,0.0330002073926752,-0.0471796961741628,0.0625578272097949,0.0154831608198096,0.0684918135181743,0.0287104521819761,-0.0454819676613643,-0.28002750119696,-0.281620069573873,0.0519196065052249,0.406683977451542,0.014293698816533,0.160246358881065,0.101009763160107,0.0358462600765064,0.00917702051918618,0.0214709909898255,-0.0126860019695772,-0.00321824730938927,-0.0488472913090843,0.0119075800762751,0.0176837126164589,-0.0146891954262179,-0.00605656630170507,-0.00351931000731089,0.000187856763593923,-0.00139990018203563,0.0102133171729858,-0.00668988180261508,-0.0166251951064347,-0.0500831707069781,-0.0152540297725943,0.0168413159307593,0.0165822466065753,0.0125447671202079,-0.00108160771985449,0.0102878817027657,0.00787951612751753,0.00148202152744856,-0.00395193992090801,0.0024881280236187,0.00310437758635628,-0.000707026162839872,0.00524444953554247,-0.00361317673884565,-0.0102978252646999,-0.0167258800795848,0.0201609461964768,0.016962130522318,0.0150244007445674,0.0085397113001246,0.0509964198264401,-0.029302358089283,-0.0319848683596032,-0.0377612832636277,0.00382581885543157,0.012329237427967,0.0149144410621647,0.00824527629804576,-0.0281761317829071,-0.0367145769568514,-0.0400561800611791,-0.0295911659115897,0.000909208908832448,-0.00416461131812811,-0.0100537136669712,-0.0363889607254177,0.0115467273004033,0.000688068678255211,-1.26378142128614e-05,-0.00280041822438971,-0.0059166517951304,0.00124694483382109,0.00703545586639569,0.00614906289815796,-0.00155104801353071,0.00675588560796944,0.011593038785687,0.0096759031276396,-0.00674263306125032,-0.00947933524700548,-0.0104592148382328,-0.00937201659849649,0.0225056679062723,0.0266691212963138,0.0244218793538957,0.0211685554273403,0.0236755465244598,0.0153194183611552,0.0109747709716971,0.00980392210169354,0.0269833723127725,0.0328005841161337,0.0343361222681833,0.0191009577176942,0.0528017306938428,0.0471641970988899,0.0222997750984537,0.0147749912853438
"b_tt",0.383615433552283,0.169764625781234,-0.072372981778049,1,-0.26178021198232,-0.161755060747903,-0.258018829164678,-0.0313227797677643,-0.0565531417977898,0.00830852174860666,-0.0674587365431123,0.010887933436102,-0.119570178495733,-0.0745799612359496,-0.0663741503863005,0.063652651148492,-0.112168134430327,0.00122374232089326,-0.129818558172587,0.0380647572083705,0.136001068711819,0.0076931636172944,-0.0264386105445756,-0.00122149686286549,0.00229439001746826,0.00399533415392901,-0.000937102936512886,-0.000490456061398549,0.0009876693667167,-0.0196779751897644,0.0223301513651608,-0.00983243539828043,-0.0122813068518722,-0.0062008380099171,0.00762130827201048,-0.0192216122140523,0.0141956063459155,0.00530298635286963,0.0118708594572603,0.00868109048192565,0.00620934866277813,0.00584670030115638,0.0301645533015628,-0.00540449204058233,-0.0149678622916318,-0.0211468220229668,0.0193534511343795,-0.0027857336905652,-0.00230560634702414,-0.00127320389317565,0.00590611618181242,0.00929103147213617,0.00751698323821999,0.00178372784629886,0.00815639732445455,0.0119154956213896,0.0108775616566629,0.00863712777742978,0.011591027548459,0.00580236400634596,0.00574238585253395,0.00314728042929649,0.0040139049049514,0.00624354770782476,0.00618919650143659,0.00292712066670505,-0.00250293519041739,-0.0024272001863077,0.000240394627666712,0.00319104158619972,0.0158280769885236,0.0163397220868455,0.013979505304889,0.00370411307549617,-0.00977885204475204,0.0220002711045823,0.0218802449569679,0.0218797518482825,-0.000173102133008914,-0.00625698998722474,-0.00724030524212782,-0.00774711554416169,-0.00157678067928567,-0.00650929082416361,-0.0088021747697992,-0.00951931688679131,-0.00242025374052647,-0.00248037398985315,-0.00156946806290226,-0.000314272848666132,0.0044224883832418,0.0103198266015692,0.0107453647603955,0.00917451873521075,0.00286019203730163,-0.00522429627521236,-0.00875500452371083,-0.00955051355101695,-0.00114653230606541,0.00593064222061803,0.0125076131619647,0.0144971268892392,0.00586978455050247,0.0103044242494186,0.0111248084538063,0.00904609427078049
"b_dt",0.113391305491598,0.0338756195311882,0.204913112451109,-0.26178021198232,1,-0.0342264405684684,-0.0184996564444088,0.283615898398939,-0.0712219043909493,-0.0153103291880306,-0.0733516803624197,0.0362545130077354,-0.0792246417023465,-0.114095693917464,-0.0341401376926995,-0.081741590903813,0.0036077688858993,0.0592503436512442,-0.112638266405648,0.126512330023182,-0.112979641000231,0.00538859858281704,0.0345327872648113,0.00169566354710587,-0.00701077925014638,-0.022428964051892,-0.00944791409647886,-0.00711448418062212,-0.00313971891173872,0.00656903429980474,-0.015329712365397,0.0105573788288989,0.0204523685029681,0.00137254087686563,-0.0162413556981893,0.0147683086795927,-0.0341621164114219,-0.0148591799682662,-0.00366967860751598,0.00614571294356484,0.00646266661734741,0.00522969228566741,-0.0267035736836701,0.014482943367383,0.0222910028650358,0.0278208462805178,-0.00129062516260124,0.00375816929057731,0.00298346756086742,0.00155481952902336,0.00120935979512391,0.000302048728387394,-0.00021590431750389,-0.00180914122919305,-0.000263672909501139,-0.0127498314534633,-0.0127891472870071,-0.0138429798510018,-0.00897419871163478,-0.00257225225291863,-0.0036782949161069,-0.00634680704984207,0.000195541014280629,-0.00216460662808566,-0.0024621710641862,-0.00123896074172888,0.00450334815792281,0.00280485809897309,0.00126142805412332,-0.00018510628012184,-0.00296455576663809,-0.0035645480509599,-0.00372759447744127,-7.93077101707377e-05,0.00985746709501871,-0.0134756703395163,-0.0138027050025904,-0.0160788177934104,0.00116206750688619,0.00852352213681942,0.0110753913306165,0.0105352058357742,0.00638282007088817,0.0168473680258088,0.0208657274578165,0.0197551613804835,-0.000615917969010206,-0.00115623696964406,-0.00112675621777312,-0.00103728284815737,0.00386270196231788,-0.00794097570792245,-0.00854700420884648,-0.00649552905580732,0.00459625707299363,0.0106577460154309,0.0135245781944352,0.0144080960640622,0.0270921770176466,0.0221610131874147,0.0120300021679873,-0.0086276143382039,0.0113007652026414,0.0114973607124201,0.00624488756410321,0.00203681505786085
"b_CongCD",-0.104147499009301,-0.0516734040636053,0.19650932930991,-0.161755060747903,-0.0342264405684684,1,0.534816150957471,0.0261558645466079,0.034684201005076,0.0437229081247526,0.069785178288782,0.00240179729927773,0.0563645341226226,-0.0625661881908105,-0.128199654630486,0.0488287365283023,-0.137354885276433,0.16192973468787,0.0147184300640419,0.0208274783623993,0.0857157517645293,0.00700236504669144,-0.0317043554795142,-0.000115006229400846,-0.0149691919999208,0.0160829122460928,-0.0135680450972438,7.42002844740524e-05,0.0143479649317474,-0.0149217299122187,0.0150198746134406,-0.000777663931973501,-0.0139241685959998,-0.00326155778443243,0.0150087333866871,-0.0177666090994256,0.00427052919113529,-0.00360924667366101,0.00125324996517259,0.00659120796458713,0.00469970997564257,5.79672324797912e-05,0.0329273581591674,-0.0100862081049213,-0.0196368695182361,-0.0258711152744027,0.00723369929232313,-0.00128759130395761,-0.00216499594860326,-0.0060635941191132,0.00859624327530993,0.00175347650271872,-0.00456602520467098,-0.0105270562796299,0.00210991371056249,0.0138779339697824,0.0142629822991663,0.0130827387882508,0.0211859329413711,-0.0114721810113883,-0.011269051959928,-0.0113919582900089,0.0043532290624229,0.00297228197409974,0.00236627597851415,0.000592879330705001,-0.0151489536549064,-0.0148100614402325,-0.010482086097547,-0.000691447272650692,0.00854985681164078,0.0088470909388116,0.00626320286315637,-0.00606913122463537,-0.00242197742548742,0.0172003132091653,0.0170341745412874,0.0172740651698861,0.00459644059058085,0.00498688508903563,0.00316524157050938,0.00119449418145303,0.00325248138477308,-0.00291124661344039,-0.0080907367912314,-0.00920532450916574,-0.000825068237478893,-0.0008837021494601,-0.000934491979661701,-0.000447309033034834,-0.00239828397232458,0.00975398537602284,0.0123245570999151,0.0118151314294512,-0.00428678878943516,-0.00968391503871803,-0.0108972021009522,-0.0109072316889634,0.0018028893058799,0.00755892896269486,0.0134677559629876,0.0151678406484324,0.00699274095653603,0.00972278770112821,0.0121315229147467,0.0108639204462342
"b_CongEF",-0.0959145192699406,-0.0232989572870736,0.482074966782328,-0.258018829164678,-0.0184996564444088,0.534816150957471,1,-0.00407484555294965,0.00309560740531796,0.0563015173625614,0.0448150834864909,-0.0189358920393135,0.0935264329403716,0.0216812586474154,-0.136945443423999,-0.0206411098306831,-0.0698180722633744,0.0650366646241643,-0.0485397026405269,0.0924177590932772,0.0390879340415047,0.0153441633960883,-0.0380416415591739,0.00394331188718906,-0.0118209826804616,-0.00255962168905571,-0.000949404477398976,-0.0078912667534359,0.0296122456027202,-0.00898206768800145,0.0293168335795012,-0.00556499370036472,-0.0170193773572181,-0.0154849816232998,0.0136583334927579,-0.0139426042238154,-0.000877946351391636,-0.000809109760815547,0.0177144642867532,0.0286862457029442,0.0241318422775651,0.013114410619489,0.0460017325220944,-0.00633217483985057,-0.0172960543636101,-0.0242046891443797,0.0281493654249671,0.0131504525020135,0.0109192501535751,0.00314773151787941,0.0212707631190887,0.0210370851401324,0.0131457057387873,-0.00178459785373034,0.0272669737309412,0.00875025560023421,0.00689926682949691,0.00392149151992252,0.0292706397276726,0.00697250173536105,0.00683457811988397,0.00388833077089722,0.0149562115311345,0.0132573026237076,0.0103461592509304,0.0026659094240835,-0.0255478792974863,-0.0232590243936984,-0.0157267709394409,0.00585253198196626,0.0057185389062059,0.00477295239364383,0.00175750745157511,-0.00616814177731615,-0.00570928677152516,0.0327804062552701,0.0334618265528279,0.0342325650350124,0.0152571094075056,0.00797887964560813,0.00262250422108294,-0.00257554840241292,0.0131489421825552,0.00274010243891477,-0.00588273287105734,-0.0100559092512787,-0.00513073280696427,-0.00488692244232406,-0.00309251305822252,-0.00104750467914818,0.0122362903814789,0.0194199007389531,0.0175807003101067,0.0142058357218222,0.0106837165279201,0.00313451131666034,-0.00184288909251122,-0.00352740261837442,0.0139134407740966,0.0173687057857667,0.0186833562340258,0.0101154704857578,0.0130134491773872,0.0154764401014079,0.0101155412865485,0.00699188475910033
"b_Sem",0.156128398296241,0.0644747184621706,0.0330002073926752,-0.0313227797677643,0.283615898398939,0.0261558645466079,-0.00407484555294965,1,-0.111409154022153,0.0138399611936584,-0.0669109318564298,-0.0440390956164488,-0.0714284261710717,-0.105362885688652,-0.0256197498718452,0.105988212867991,-0.114752292682978,0.00380214992358665,0.00490737233797763,-0.00103917874244399,0.0866990312071803,0.00175186276697253,-0.021227171825623,-0.00501391985702486,0.00529147945864794,-0.000933686375670522,-0.00807334072026212,-0.00191705978212248,0.0112297096388068,-0.0125134434302173,0.0182997924577824,0.00893935094490366,-0.00793158783671798,-0.000278664799245165,0.0120468619628892,-0.00312235262556016,-4.40795357313739e-05,-0.0144374197482173,0.00352125786785409,0.000912366089477512,0.000250854778720737,0.000743798430365534,0.0199187445183941,-0.0136864157025981,-0.0176736043978559,-0.0175483698788121,0.0080771564282884,-0.00559506070458798,-0.00555239391005379,-0.00428376648776262,-0.00172159039232884,0.00188966408897448,0.0021060798245545,0.00233052861785303,-0.00037982102161906,-0.00365441783326518,-0.00344654614115585,-0.00348287216578865,0.0050954143474067,-0.00905786635723804,-0.00847381444666764,-0.00895513039679696,-5.43842944966578e-05,-0.00250664301704793,-0.00270502376809789,-0.00113714470623762,-0.00972754022015977,-0.00828399150327956,-0.00422239905932173,0.00440658884803829,0.00898531949864441,0.00923090375728187,0.00767206870517607,0.00104074167007517,-0.0115027269787731,0.00931617772515597,0.0110493886712122,0.0152698496547093,-0.00184940021254818,0.00469944901193082,0.00558541468677003,0.00541871837368758,-0.00398780231351059,-0.00845781179863961,-0.00905068127003916,-0.00762765818950293,0.000836420229745946,0.00122594625098918,0.00102342652165522,0.000775781096220452,-0.00430484857036357,0.00334315427434411,0.0057257294846282,0.00589130556995067,-0.00340032892715112,-0.00435328406624798,-0.00465900730077265,-0.00467135389744497,0.00514198722397668,0.00797716859895609,0.0104586043956641,0.0103434397552129,0.0154792377551567,0.0155413247377108,0.00855482043549913,0.0053345492481174
"b_ACC_1",-0.0727734843810359,-0.0140494552604461,-0.0471796961741628,-0.0565531417977898,-0.0712219043909493,0.034684201005076,0.00309560740531796,-0.111409154022153,1,0.113631892516257,-0.0239889006411115,-0.0410085962144182,-0.012779676943169,0.0297831577708535,0.0598995151864888,-0.156408513081186,0.207176459965822,-0.124430789970518,0.0259348965069903,-0.0660733652803112,-0.00747062469790187,0.00162539814085684,0.0115515792567704,0.00862604928233805,-0.00445615552230629,0.0021572484183012,0.0301339556777954,0.00804975090082915,-0.0128692151384114,0.00138577443378851,-0.0205523663628089,-0.0178814287787196,-0.00371993652390647,0.00226943850504867,0.000911742017158801,0.00727863165794633,0.0200625876183118,0.0131116731034174,-0.00713056781366342,0.00332103250804573,0.00372122433083191,0.00395649504027417,-0.0106560892189372,0.0128364820436829,0.0156557608469628,0.0134613834053741,-0.0116182317151496,0.00856643370709814,0.00883437707573139,0.00918617609656613,0.00197126762473758,-0.000729095673444953,-0.000680054384030184,-0.00112729512255668,0.00860501581298283,0.00260510562634705,0.00125861512599861,0.00131288080423332,-0.00822749767009822,0.0265871761125217,0.0261725261620302,0.0260556899602261,-0.000120903532812996,0.00607823852666467,0.00682381072860126,0.00309386190115771,0.0108037843135124,0.00977182649278298,0.00596891160266995,-0.00359128715373033,-0.000733349476865349,0.00047188711595216,0.00155427439687282,0.0033407761772142,0.0157127643954519,-0.00581831268006554,-0.00833721183392676,-0.011680650900313,-0.00248780827428313,-0.0152857973622318,-0.0164728533092921,-0.014559435051104,-0.00424990573305506,-0.00589846410188359,-0.00468942767183831,-0.00471664129436806,7.25962266449271e-05,-0.000308890941687009,-0.000818437838360383,-0.000838940433910116,-0.000300192973112359,0.00431611253762081,0.00242988421708546,0.000139820236037696,0.00200643792108936,0.00543161491421717,0.00666987824778807,0.00652276156046398,-0.027689530425752,-0.0309830692567787,-0.0297023070222311,-0.0150331907981751,-0.0197167535006179,-0.025177265655359,-0.0258473646402936,-0.0204609744824082
"b_ACC_2",0.0168128400383898,0.0363964314253032,0.0625578272097949,0.00830852174860666,-0.0153103291880306,0.0437229081247526,0.0563015173625614,0.0138399611936584,0.113631892516257,1,-0.0110496807503716,0.0378006027619756,-0.0140884045879419,-0.0351719848286845,-0.00202049472044164,-0.0403722701745297,-0.0251323160142766,0.043435180710508,-0.042104373616648,0.0139878620528529,0.0104906904990674,0.00219858750532139,0.00202995705941684,0.00455798599017006,-0.000130767618801878,0.000526666698904964,-0.000565043935629198,0.00187608432746017,-0.00329438953002632,-0.0019905357174042,-0.00183601481884134,-0.00322772349924313,0.00088628850604689,0.000621440897817795,0.00605339392423576,-0.00555512530444217,-3.0496285223028e-05,-0.00329823523468621,-0.00122974762968601,-0.00143727074565168,-0.000916093383552308,-0.00030912378073125,-0.000902413268991702,0.00265775025383553,0.00208651340386697,0.001156607888834,-0.00268594502577569,0.00100471615569917,0.00145177671140156,0.00093061508369351,-2.8729579863786e-05,-0.00140827861969089,-0.00212454711472201,-0.00173323798967272,0.00159214982488008,0.00143477098511989,0.00108188992241786,0.000539329757215374,0.00229926021433506,0.000184605520462158,-0.000270887200313305,-0.00106592120095763,-0.000234088058716061,0.000731383933283411,0.00101761102084332,0.000652291440424938,0.0031939247514527,0.00293882506462786,0.00226533092241849,-0.000271511469321226,0.00201911591308209,0.00235789537893831,0.00221231273230132,0.00117551492942836,0.00169689732454589,1.24868184735713e-05,-0.000536092227643775,-0.00153678965177983,0.000903296582915733,-0.00170168083114662,-0.00158496978074477,-0.00110457422515576,0.000849481148828368,0.00168456929508644,0.00219355255744998,0.00191129029326363,6.99859180556518e-05,-3.18662223532839e-05,-0.000372197240333423,-0.000403414063282122,-0.00247050853412374,0.00324065989531891,0.00461148131270952,0.00449700297308372,-0.00181293969845617,-0.00366402594647619,-0.00365836083734634,-0.00325109080041399,6.28217290236764e-05,0.000397921594202909,0.000713506958557758,0.000984298459207818,0.00265343318141409,0.00176163002114174,0.000233003398995722,0.000108583518578452
