"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"zeta_AFrSem",-0.0483340956510533,-0.12484957174418,0.00287801201672705,-0.0305374519617092,0.104533103907094,0.0322385797012971,0.000709419593036254,-0.0184336351885854,-0.039356156339385,0.0050101106372193,-0.0516470126681271,0.034914552229136,0.00891478576618102,0.0334576234606205,-0.143746317395513,-0.119850724014265,0.0447649774075625,0.0830002703528628,-0.0581100657272896,0.153827054556979,-0.0034161869292697,0.483956479893252,0.16559425401965,1,0.255159880764295,0.048827332171114,-0.127702365874268,0.0856413349221316,0.0181863935451538,-0.0553790575485584,0.159590787819706,-0.256118207113593,-0.0976729623851205,0.0543980509415836,-0.159638394770496,-0.20515340966027,-0.123588378088577,-0.203169808560536,-0.250121780750033,0.261916549123707,0.183316190917891,0.0693297600410356,-0.10435860911232,0.0805951714368778,-0.0159909326715668,-0.0373588332782666,-0.425945655839254,0.520852023733354,0.525412272993876,0.483739968485165,-0.104460237238046,-0.0567761698385159,-0.121486336218339,-0.109845609655438,-0.115410124973322,-0.0579306636346563,-0.107974497039953,-0.0248394380565042,-0.0312312951016057,-0.154516855522891,-0.212559545284877,-0.151486837443165,-0.101805086529133,-0.0492855287242515,-0.0727882468297055,-0.102842865324176,-0.103960023101929,-0.0799968306746083,-0.081689110518842,-0.040095453768526,0.0824941324170306,0.0955107938287637,-0.0156874462974659,0.0373218337049713,-0.114981468460952,0.0904989630733151,0.0675460973784198,0.0533833468844892,-0.0560396129789806,-0.185701911034299,-0.240027355736988,-0.091530984995993,-0.0967843695444804,-0.0944130910049329,-0.0763031838389139,0.0221320239587292,-0.189687641223992,-0.109015745181862,-0.0986231383419538,-0.0612219749166961,0.0338428712574309,0.0377333577165481,0.0113626805026708,-0.0158323004328213,0.0665607174804436,0.122544422673174,-0.0250268149921275,-0.161152639513465,0.117295351202689,0.124126871623672,0.0395424338810889,-0.014540978975815,0.220829565666045,0.192821413992269,-0.123835107290925,-0.155944987091632
"zeta_CulFr",-0.0408377629431012,-0.0720801028722885,-0.000241188610236849,0.0769464375071375,7.24874251943454e-05,-0.0997406776661294,0.00656484943046022,-0.0313267733608598,-0.0649618975115301,-0.0462825726810117,-0.0525133727791971,0.00332318587145146,0.0201657410537339,0.048270376260522,-0.0781143135945757,0.0734262656611728,-0.0976567888256073,0.086567813592328,-0.134862358315174,0.149244259876553,-0.0646413292134991,0.406780617006744,0.0786375454772351,0.255159880764295,1,-0.0692975186621362,-0.21730714033687,-0.0578734337580993,-0.0460436166057592,-0.110400728520623,0.102861498731355,-0.0199396186897924,0.0279903136992652,-0.0828335850560447,-0.122146645275268,-0.124131111089408,-0.170967339206072,-0.122090081712936,-0.268868783323763,0.00300237296650215,0.0153500633606577,0.0150364983255879,-0.0880409980790974,-0.0875011007283326,-0.133913687772193,-0.119659276846583,-0.0978468312716885,-0.105710805128046,-0.143684869746423,-0.0585684286387419,-0.418142733872674,-0.00744804639619994,0.16065541486789,0.346936599745463,-0.100932654543734,-0.124373151117946,-0.109576313217789,-0.0230594298165476,-0.0147825678955505,-0.227770415897899,-0.219853156435066,-0.222935112191327,-0.139812876800923,-0.162124129521438,-0.114333942488982,-0.120222863174214,-0.136646498387771,-0.081293190480474,-0.156017369178035,0.058811478626567,0.155021232922126,0.137383098109208,0.106810932030509,0.0102678329809381,-0.135825517341551,-0.0575866122017731,-0.0593104347425794,-0.0518285444782458,-0.149142517464969,-0.0638299443327634,-0.0669485004705502,-0.0480611573876519,-0.136203128840967,-0.0706037903252805,-0.0272682152493161,0.0119412827470056,-0.0730249260702583,0.0072910872644052,-0.107069046041032,-0.119960446286002,-0.091526517392433,-0.0744004687402659,-0.0723877026482887,-0.0571310318233573,-0.0838560165895105,-0.0438722192048995,-0.0747865098301778,-0.0710522717154758,-0.0110344773562656,-0.0260614423709874,-0.0759812071193848,-0.0837958283539763,0.0355595345932435,0.036905923822399,-0.060995095148243,-0.0460049801395193
"zeta_OmLmVel",-0.0877750461335386,-0.0173505040415961,-0.107321371335594,-0.0321509799088564,-0.11990768012788,-0.0738407502006883,-0.0578172724397576,-0.00948634363039991,-0.0100842403220869,0.0120698017923853,-0.0388450535445181,0.0911875890376887,-0.0142079155285219,0.0483385282162252,0.0993305937013467,0.117342170956595,-0.0459084438720979,-0.0160248226292704,0.170011405249256,-0.254357400403248,0.0672220162652041,-0.000305290388823412,-0.239289127527576,0.0488273321711143,-0.0692975186621359,1,0.452228280543998,0.0925484213016527,-0.0245164572288418,-0.131688455747275,0.0337320490598698,-0.231405396362385,-0.19056645950429,-0.0452967501568541,0.142083362756829,-0.0727735782958882,0.0453877779045326,-0.0513893105873901,-0.0643297348145626,0.0386671704731813,0.06337608079774,0.0186520301766756,0.147663546371682,-0.0267716292307316,-0.0979722767981703,-0.119460507430139,-0.0434831982213621,0.121872835452369,0.111947023534306,-0.0632268536464418,-0.104933371589107,-0.0438321075391704,-0.0343619665323892,-0.00691240579318798,-0.384427321149913,0.770473721924643,0.724670605632819,0.697551432498619,-0.210553253292635,0.324142644331913,0.278150371394117,0.249024571430603,0.0491280677494476,0.163675512556963,0.0274113666994847,0.00995782581912293,-0.0602867359511099,0.0229658798015094,-0.0433132172742204,-0.0271215926283092,0.0764921933426929,0.134208911889417,0.147856856314855,0.0840479880751074,-0.0117253710398129,0.0823602227227927,0.0963630007865117,0.0423058209470639,0.0921885078389751,-0.132521880240997,-0.169406654125723,-0.142672004269956,0.0413212625764935,-0.123478296878692,-0.109169776275023,-0.0950763613760443,0.0566948879694192,0.0726379007593942,0.0755578920845578,-0.000984467448852979,-0.0326613424991273,0.0610932128797738,0.0415974430761526,0.0405589481293719,-0.0547386194095991,-0.0912486180824385,-0.120065291248207,-0.0543213581709037,0.00927928807811866,0.0476782383572434,0.0654634968339607,0.0637534142862965,0.041496992602271,0.0176136057396805,-0.0339405234984944,-0.0442469847974958
"zeta_IgPare",-0.0362950810652963,0.0350968516120174,-0.15288397183856,-0.177271174972877,-0.0450473502839784,-0.04507219563165,-0.0524250155944231,0.00727994181108092,0.067710267288577,0.032853387513028,0.0499732763320847,0.0310576312184403,-0.0216566647943177,-0.0218185032956886,0.258308201912124,0.0252198707781594,0.156896697852284,-0.259365313275655,0.279049589016631,-0.400638960824996,0.0535508351433014,-0.329542635363046,-0.0979480068189737,-0.127702365874269,-0.21730714033687,0.452228280543998,1,0.155311689445106,-0.23302295717073,-0.218122723731049,-0.167935386609884,-0.0220060033233428,-0.0451859394291728,0.0709968615233373,-0.0450112877746993,-0.0178696530765396,-0.119506107634955,0.172531886749675,0.180855205501968,0.00668068345160497,0.0203879415695648,-0.00495371234587051,0.0523326046915504,0.153711763556401,0.191882263438627,0.0552066565077329,0.0564459880401005,0.240518107447816,0.253353268348853,0.096141673411215,0.0645204446888624,0.0968686114046502,0.110253266486119,0.123493855894632,-0.079450456021503,0.302600106371416,0.220595344583944,0.150608040248442,-0.439117172265058,0.823975143872215,0.825091453890202,0.799364762162582,-0.0450892551236113,0.123399675126643,0.0742705912417037,0.166638617151428,0.0416931906921208,0.101913951238219,0.00798270127797689,-0.105448461915233,0.0960622692828919,0.122023625592663,0.151848012961519,0.0501961767682941,0.161626852774066,0.034547472556932,0.0204941863955048,-0.0706668069330823,0.184713904593541,0.0905599493052245,0.0869613963113224,0.0440620978099342,0.156485634077689,0.0561020216255146,0.0509628317445672,0.031662256389849,-0.0537985897150866,-0.0235334972866552,0.0305230457635625,-0.0747303404510496,0.107169581205107,0.0237474210063364,-0.0477073197913376,-0.0866932829582372,0.0553768682996141,0.0234586452621417,0.0971379358405096,0.195744730863766,0.114407299159608,0.0896757949015891,0.00838887185685476,-0.0581858808295186,-0.149972482366033,-0.100280402735308,0.0327460121072917,-0.00487585053419649
"zeta_UsoCel",0.0644718788718275,0.0409255988160592,0.019953393561467,0.0806824016919359,0.05865844205966,-0.0636446763908122,-0.163822612298065,0.0567382535749633,-0.0349092804804423,0.0154829367462207,-0.0464582834921038,-0.0739776895475525,-0.0195932772958938,-0.0950546640928419,-0.0740637548563005,-0.0268946713417015,0.0953611444594387,-0.012543451012745,0.15462087381667,-0.0518679149595015,0.0915957449882739,0.0752754859733068,-0.0696133496482728,0.0856413349221318,-0.0578734337580992,0.0925484213016529,0.155311689445106,1,-0.208293109584892,-0.1475231161559,-0.0199757279234531,-0.0712355779628848,-0.00124090627718409,0.154124915876426,0.183293995106816,-0.0155277757625635,-0.133047990620684,-0.0456758507672955,0.0520614707316819,0.172570321655846,0.148005669003645,0.0312223443115842,0.12521165717167,0.198943780897986,0.14731867312978,-0.0281478069108682,0.0549855133579009,0.185134419999809,0.164054628631707,0.058946746533764,0.0448053980654973,0.134413088467769,0.0354893144086248,-0.0781823303183426,0.0581077813602879,0.0701316087145697,0.0867076680312637,0.00387450557636758,0.0345415529917286,0.0962711799069173,0.111472604345947,0.131213555984182,-0.214938070042597,0.0506514667327186,0.0215327144941569,0.126662881973483,0.0968171799207218,0.194908896356531,0.0775425562106826,-0.133867875848237,0.0993147727025093,0.045689534140973,-0.012362095018412,-0.0230625275625042,0.131232618936213,0.129530703180605,0.0619075935773689,-0.00688159976027306,0.180747861688476,0.00234291084770087,-0.0296016321579224,-0.017917078541287,0.163793657648972,0.0656935415870658,0.124600709043379,0.0561978874195105,-0.0378219523568475,-0.0459721750579159,-0.0538971294886185,-0.00284085341747076,0.0608048188278834,0.106679788309749,0.147891178271713,0.0789200734041198,0.0945784875288142,0.0764924733452602,-0.0802900048062033,-0.0763907940300518,0.212605129296173,0.200983817311415,0.123296554873704,-0.0543361365156079,0.151998970237981,0.0764038358121914,0.00484395615053484,-0.0114021555736596
"zeta_PasoPeaton",-0.0957683952994676,-0.0446633716611068,-0.0194637191034332,-0.010640292419504,-0.0519896769397355,0.021614562505626,0.0774424829890705,-0.0464411477644147,0.00848563106830194,0.0322251507859008,-0.0161201945938643,-0.0850904044570628,-0.0493367842097367,0.0521586212233855,0.0942108628719189,0.0276683359784659,0.00886416660705404,-0.0236661773051042,0.0818533296298271,-0.0323847210064047,-0.12440195167558,-0.156346673032219,0.0496554756621399,0.0181863935451539,-0.0460436166057593,-0.0245164572288418,-0.233022957170729,-0.208293109584891,1,0.420573073102585,0.119789272086427,-0.159840513483944,-0.0463319741764778,-0.152305026602897,-0.137450240196866,0.00492571567641203,0.113214474578975,-0.173626916615591,-0.144799973462008,-0.254107027661452,-0.307691137855419,-0.24603763722946,-0.168599329482992,-0.288643962887459,-0.27840769667203,-0.0871825372058447,-0.241655659505642,-0.136814326275325,-0.132068225055771,-0.0739653470450595,-0.131988857496541,-0.218252564383221,-0.27724400788671,-0.121616552103393,-0.130544754078544,-0.0792222090801853,-0.0880477011697137,-0.00037394990776744,0.00650137390453387,-0.253127763376912,-0.254170955148725,-0.216639854038377,0.0134540204233106,-0.057722106517069,-0.0722062174597628,-0.0223078668287857,-0.647509952611681,-0.59402449659444,-0.399742481887902,0.224100625126741,-0.293970062189213,-0.251888214338886,-0.331178021334808,-0.222927087349839,-0.285029568669659,-0.116877808011005,-0.0922530607345503,0.0246996157844372,-0.165953556544614,-0.212262088244806,-0.179816079233755,-0.114156169377597,-0.151466966842256,-0.174299622260185,-0.119450275682102,-0.00237173570186405,0.0952071929395138,0.0264056438546385,0.0590741809636878,0.106145453328057,-0.04335492654177,-0.106419862549883,-0.145831495047127,-0.108890564307969,0.000525565684446472,-0.0645732072610134,-0.0228263376890605,-0.0681766311280334,-0.184543332611388,-0.177660395293076,-0.114790541740518,0.0614000151281426,0.0314879543809787,0.0493358329556919,-0.132307035185882,-0.118475281447296
"zeta_UsoDirec",0.0062381561340633,0.0230516421484999,-0.0290793660430335,-0.057284382544808,0.0396711335403672,-0.0376047700055923,-0.00130389045963738,-0.100847580606278,-0.000225556653236442,0.0177842732673748,0.0159967965078484,0.0456210398968831,0.0424048014969659,0.0215823603170454,0.234944139983048,-0.0497953414293426,0.0312908543693086,0.00145155215586135,0.0164397669893335,-0.065996041262086,-0.279204449000744,-0.294559282974849,0.306650208105678,-0.0553790575485587,-0.110400728520622,-0.131688455747275,-0.218122723731049,-0.1475231161559,0.420573073102585,1,-0.0249420381236645,-0.0282270953905476,0.193448177405178,0.154169992570263,-0.244073185307202,0.054521036103205,-0.0653297311160795,-0.18392926229809,-0.0933055211559694,-0.312687281259471,-0.430265779515791,-0.384438494292338,-0.33655621769911,0.00933019588590729,0.0107854205225287,0.240112927428932,-0.231905737225061,-0.122301444141735,-0.167311803930187,0.0468981522705152,-0.1836419288058,-0.228493088021197,-0.338476555274153,-0.169406390424949,-0.103560650638814,-0.0141850015386374,-0.00682454845070928,0.0341636837796753,-0.0237116269832401,-0.102913506877226,-0.0997905750302116,-0.122149769742586,-0.00350566113701318,-0.0455894825859642,-0.0572870852994012,-0.107466415447211,-0.0887371344272634,-0.0667739132698309,-0.000723674695038465,0.0832426991572407,-0.579072621357268,-0.677327439719117,-0.659429279886065,-0.1738153698069,-0.163002784834191,-0.169942341456371,-0.128098952236577,-0.0808147638921135,-0.14530370673673,-0.131894254889091,-0.17077358500504,-0.0546194200690039,-0.0716991867912206,-0.00778784853096646,0.0101760040486964,0.0848459559493933,0.0820091705626047,0.0563139056753166,0.0342492540921302,0.0567749360895054,-0.0806492886334992,-0.256791431095192,-0.241667542729226,-0.120629083202544,-0.166281880745281,-0.0447512568800176,-0.0330767536535088,-0.0552266248300055,0.0547178034995324,-0.040442989835213,-0.0751793945879147,-0.0383674931302245,0.0818173141306752,0.0396109403396295,-0.11283860476654,-0.101001969076066
"zeta_UsoPito",0.0111294852497624,0.0137295211058489,0.0762868819316403,0.0544923967538913,-0.0845900294687414,0.0432342915092708,0.149980134434957,-0.0137656367700807,-0.0735932845676367,-0.0088858663764646,0.0261304354763969,-0.0207778653752213,-0.00600518651591635,0.184604518779748,-0.213018330615634,0.176727268155299,-0.202390360119045,0.079858672954141,-0.0425613891664317,0.145296097185497,0.194434667111134,0.182327053212173,-0.0227746199927369,0.159590787819706,0.102861498731354,0.03373204905987,-0.167935386609884,-0.0199757279234531,0.119789272086427,-0.0249420381236647,1,-0.133180651794684,-0.227606907232005,-0.259273767904844,0.14047387257666,-0.197169660304087,0.0359082600015844,-0.0332980212696119,0.145131317570796,0.238642216219293,0.200564644614627,-0.0030512074503565,0.156896603275001,0.0775377417532037,-0.0198539435182514,-0.131198124878125,0.174170018268997,0.143418236793092,0.149372927193273,0.00136567948833682,0.132704133097008,0.219139793471396,0.162045696126447,-0.0500813723227813,0.0775706932804688,0.0657398786878522,0.081768637637242,0.126042847933414,0.273604836868245,-0.0372703834640225,-0.102119173344793,-0.0865893575811053,0.0525440019397102,0.0370095737173378,0.0354243584890014,-0.00554754930306197,-0.295580438928577,-0.224227242208158,-0.187601601905788,-0.00641498238199418,-0.0156496997026734,-0.0874609647946234,-0.102946576466814,-0.0348619521494536,-0.60552446815172,0.616045757439339,0.693782433219471,0.746869221043403,0.0916990514594551,-0.0197537835732548,-0.090887807361014,-0.100712486501051,0.00673996324078842,-0.149947231430451,-0.192908107247099,-0.184156541095476,-0.0967661857707169,-0.0771071696187864,-0.0451147508201217,-0.0152087426138859,0.121026692838855,0.156778692413679,0.131045334340941,0.0990785494359793,0.168217694503256,0.0440723798043928,-0.0577250670881701,-0.154949657311699,0.109063508701599,0.155809121921205,0.231217028392636,0.134074360955216,0.173201020296861,0.221220078331092,0.221970057604241,0.187550344205342
"zeta_PrPer",0.087135000594856,0.0553127936570365,-0.0124464699792222,0.00671044650902507,0.0436095899375881,-0.0165709927996667,-0.0772878452259462,0.0511398788631037,0.0198612022945244,0.0392881776012985,0.0514940331801587,-0.0213591962605292,0.14388165830983,0.00895387446870504,-0.0164290605608277,0.0784440006623196,-0.0989123382081368,-0.0169681000773608,-0.0694383565714914,0.000749046326538832,0.0466607860369755,-0.16280082257973,0.0142830823946502,-0.256118207113592,-0.0199396186897923,-0.231405396362385,-0.022006003323344,-0.0712355779628847,-0.159840513483944,-0.0282270953905476,-0.133180651794684,1,0.549491399457041,0.184941235451605,-0.048216746705832,0.12963464001587,-0.072048415811962,0.23246873056406,0.0376504323194603,-0.170961080796347,-0.1610283642896,-0.141058561521928,-0.0991731032831586,-0.105370406404976,-0.0732394435148869,-0.00141926994267556,0.0256640857426557,-0.207239516105316,-0.214560748492231,-0.0923068592066322,-0.114895447441398,-0.103797195820571,-0.0561666389191482,-0.06012510089577,-0.0580495038544583,-0.183537528105045,-0.150151166080635,-0.121699461505574,-0.155432284508773,-0.0452866474632737,0.0152799355093322,-0.0339347380675796,0.00309895142429204,-0.0314678889335847,-0.027067583931253,-0.0167676398294632,0.180236416202234,0.154428529421418,0.0817941173879361,-0.0780482354354719,-0.0185459478874621,-0.0421752440987327,0.00350804815354848,-0.063009657550914,-0.026928427073903,-0.150166367973275,-0.176045270582936,-0.153213939491147,0.171124669283763,0.675166471557684,0.730878244792212,0.701243483308854,0.17665643886685,0.436839054914226,0.409147541155861,0.346061399041075,0.0168432855130145,0.0393791383383537,0.0742239623150777,0.0517537477945993,0.0534045913712692,-0.0775716409258183,-0.110080877436765,-0.128252124920628,-0.0374833221837721,-0.0588375118347092,-0.0291872254239128,0.0124345780004784,0.0440003514612616,-0.0396622641225923,-0.0464133996677767,-0.090594123949259,-0.140820913517027,-0.098489774859661,0.106395249329561,0.0873197116279369
"zeta_AmbTr",0.0922417989208538,0.0407683950256285,0.00193928761136634,-0.0466366338060053,0.0261191414578152,-0.0402140896328579,-0.0444776085045456,-0.0893468557829223,0.0423775298707025,0.0578369322707107,0.032718488116386,0.0520226410303032,0.107356120638892,0.0443986831740884,0.127177787928811,-0.0784770685109137,-0.0519182970147758,-0.0308735108963022,-0.0258233481183313,-0.0155922558293978,-0.113387775721109,0.00744704338969446,0.366511029360694,-0.0976729623851209,0.0279903136992652,-0.19056645950429,-0.0451859394291741,-0.001240906277184,-0.0463319741764777,0.193448177405178,-0.227606907232005,0.549491399457041,1,0.195872167380058,-0.183871975429771,0.186143121173117,-0.18095907795458,0.00779332421953989,-0.279218787364367,-0.275179597679819,-0.266494738775471,-0.113282292367309,-0.424986712224648,-0.210842559589811,-0.0744318600953884,0.200776641674974,-0.24638752030369,-0.330308913994913,-0.369072720150668,-0.130827838813063,-0.320895192164341,-0.329747408542727,-0.312560158258214,-0.091534220282945,-0.281421665624034,-0.176973186396605,-0.139367575785373,-0.170720671327045,-0.351788310509626,-0.080241097636561,-0.0152202119032574,-0.0679358053555967,-0.123234809116524,-0.197191283146653,-0.180928359042554,-0.127964898056528,0.183804100457949,0.195008430540477,0.152152399044029,0.000503210787561841,0.00351669663134214,-0.106005943776938,-0.0652905417567067,-0.0334183879508112,-0.103129966197852,-0.339732458122497,-0.330512941111238,-0.238580153970285,-0.100233011389887,0.160966180715709,0.177632772325384,0.316816712228349,0.11888015659546,0.60501680466219,0.767933207803152,0.779333112610884,0.0410882708254073,0.112520928097516,0.120155362383769,0.121144623642796,-0.136908812815199,-0.294615257632877,-0.251476497164675,-0.202329572707192,-0.192226469220146,-0.102521759313041,0.0150642745744325,0.034550516709711,0.0508932637619013,-0.0581262326860846,-0.115420220324078,-0.127864753568332,-0.0705817483160024,-0.150721523423425,-0.0589129316156744,-0.0830071576618214
"zeta_ComVrb",0.073962873454798,0.0282681194617009,-0.0539264941141369,0.0352886839446026,0.0642823565525384,0.00828963860168375,-0.121705558091283,-0.00719310026738589,0.0662379101635394,-0.0363656558557816,0.0519733007720834,-0.028377663685527,0.0860171373655442,-0.0703916146800506,0.119637408771179,-0.144803695031011,0.101111252875306,-0.103833994189912,-0.0241925696809954,-0.0468693303250956,-0.141201963117781,-0.158370156885497,0.317003818736749,0.0543980509415835,-0.0828335850560448,-0.0452967501568544,0.0709968615233377,0.154124915876426,-0.152305026602897,0.154169992570263,-0.259273767904844,0.184941235451605,0.195872167380058,1,-0.31666873021282,0.0467037642820882,-0.184593969791084,0.0144201722761068,-0.10175825865138,-0.180165845545251,-0.167216432301377,-0.201686147874976,-0.28716231892062,0.0776153685682779,0.203523348192961,0.293237945438175,-0.211314266869852,0.00683950899177114,0.0420128534625411,0.139843193900937,-0.154119945684723,-0.146531583801685,-0.153900372289686,-0.141482327239124,-0.159520492799828,-0.0496042342768082,-0.0384276283768763,-0.160157297404231,-0.250665878793559,-0.0588347900670802,0.024223304474158,-0.0515772319290496,-0.189514283431317,-0.0926535634146377,-0.0782897252864108,-0.054030043849504,0.128514921537972,0.180178945850215,0.125878506357429,-0.0985489168886771,-0.105442781603762,-0.197801644307411,-0.127009424276196,-0.0783359824815025,0.101853341861383,-0.205075097606746,-0.19637447815961,-0.299289395232753,0.0674333770673762,0.12853127392851,0.118704190317825,0.223030753478534,0.0751564374562223,0.152741882889293,0.175255426872772,0.128389288026119,-0.0195745668234255,-0.0658707259108811,-0.114581737492082,-0.187395669240069,0.0626735833282419,-0.0868805975298937,-0.190579456686116,-0.159907104518894,0.0182001529316827,0.0702225778575083,0.020206793314265,0.0211034830771823,0.14059050960622,0.060894593505894,0.0253622427613965,-0.0897566603527681,-0.0191630975066631,-0.054464210758101,-0.0683760605191876,-0.0689021952183367
"zeta_ComAfec",0.0988326104716127,0.120718052728851,0.121696092106419,0.0558195541574042,-0.146650790167643,-0.0632879876603169,-0.0150995481189688,0.104820572492852,0.0538380667683794,-0.0704151241149416,0.00357094666331959,-0.034583644879579,-0.0950757968317529,0.0141463224937481,-0.0589245637258562,0.0223854069541876,-0.0456824052724093,0.0798278455906814,0.0671179107122804,-0.134924824288384,0.234997654092476,0.0735750250304413,-0.434341379520404,-0.159638394770495,-0.122146645275268,0.142083362756829,-0.0450112877746989,0.183293995106817,-0.137450240196866,-0.244073185307201,0.14047387257666,-0.0482167467058321,-0.183871975429771,-0.31666873021282,1,0.250661295546149,0.298245354841142,0.0833978932817107,0.227416547273744,0.221404771380935,0.193880732431488,0.316096590222746,0.459400453419845,0.0275662549977575,-0.126168543818531,-0.233041398851351,0.327803565233186,0.0245081669377468,-0.0108811278860547,-0.0469621531183049,0.21863876087888,0.230110937512464,0.163887114374582,0.0597529474307274,0.165004943480759,0.124982728791864,0.131638326934308,0.13371509124426,0.283987846280553,0.0246995732701979,-0.0272477473444534,-0.0406895634712258,0.161697994069997,0.133877815563195,0.117896490067298,-0.0113789273408992,0.0916986942525602,0.0937606326817621,0.0246385501307718,-0.0403648922546902,0.174460503507613,0.220045010636007,0.15772742518944,0.116352426560715,0.132095683102546,0.315157786102091,0.243250071202518,0.236735610055715,0.159200683997908,0.0267772133430006,-0.0760538389487293,-0.116595848191957,0.0556147397014192,-0.156727214353819,-0.209576403449069,-0.233776403750032,0.0732806696665363,0.0449599246313179,0.038766467283883,0.0978717948841367,-0.0650189451824275,0.602952285270012,0.692473079839219,0.64656947466762,0.00989067114809824,-0.0528578863239494,-0.0848742091537011,-0.120610082835702,-0.104054512145301,0.0028070255391225,0.103521289163325,0.181018520685994,0.0441342713849906,0.0531406833193022,0.0387179588742159,0.0446104793337144
"zeta_ConCl",0.218080847857365,0.184859876742633,0.133063674458399,-0.104466126821282,0.0287029518186064,-0.0670439094217668,-0.0209391273283804,-0.0667756362465718,0.0846745998290875,0.0339222608885072,-0.0118812171604341,0.0591036224034448,-0.0796890924007716,0.123198353825002,0.112983991999797,-0.192806683789975,0.247940492841824,-0.054909127630038,0.0886228688765397,-0.10913999385544,-0.0947521161195995,-0.0728017335950178,-0.0239235215693755,-0.20515340966027,-0.124131111089408,-0.0727735782958884,-0.0178696530765401,-0.0155277757625636,0.00492571567641202,0.054521036103205,-0.197169660304087,0.129634640015869,0.186143121173116,0.0467037642820882,0.250661295546148,1,-0.0231981001448752,0.132047905312229,-0.127241096536279,-0.0722848564651997,-0.0485432261016864,0.0658672686785922,-0.102339506462518,-0.0986855233061893,-0.147319734085153,-0.0407627296714994,-0.0664215177523632,-0.155489956874051,-0.179944600693206,-0.107241540864428,-0.0864664520988266,-0.13029205169,-0.176601957502861,-0.0473135791272112,-0.152165537682992,-0.137326596523101,-0.151717454117355,-0.0731521455656999,-0.178407121876354,-0.0942698206332296,-0.0632145464079008,-0.0526574599879716,-0.0962286452682234,-0.113197784687149,-0.138432314989313,-0.11137463000204,0.0772844409378043,0.0446316815410898,0.0473184123335145,0.0127545064283027,-0.104449928792795,-0.0816714759718141,-0.020022856362565,0.014825118246173,0.0318505871471606,-0.145889083270539,-0.216997103814465,-0.190515610734224,-0.130789321645993,0.00293810415496914,-0.0375945460983333,-0.0408023982935627,-0.0216065255919772,-0.00538384290334987,0.0532673331133692,0.0381236633450001,0.141340005879898,0.0550140880439859,0.0203816072242832,0.0331658610727593,-0.15625405906413,-0.00213353883682846,-0.0445620068844818,0.0334838174870446,0.166128017376254,0.415826594630666,0.57551752902078,0.528049877717747,-0.0651073021629441,-0.118928116077071,-0.104481036789145,-0.0875334152095832,-0.176371547585942,-0.264075930665847,-0.19804662793736,-0.0981145572569778
