"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"zeta_IgPare",-0.000148085494921305,0.000415203326589214,-0.00950327080806792,-0.0224445105813391,0.000203927983964788,-0.00315148052839106,-0.00213366804420492,-0.00049237533530674,0.00608094767296469,-0.00184105345118641,-0.000261026662247364,-0.00111408969477072,-0.00239998516953261,0.00182295590177321,0.012753594550609,-0.000524583132456087,0.0123290640856261,-0.0172974937701297,0.00825738771561683,-0.0127133066349687,0.000143572114321717,-0.0314059871916472,-0.00778919951181484,-0.00722999296079984,-0.000752959779155591,-0.0121871702671157,0.432133887620631,0.00143321350525685,-0.0101846421278737,-0.00396770323619055,-0.00986826786960233,0.00344038043694904,0.00687879335895171,0.000513074826158168,-0.00624763908028876,0.00209841092217108,-0.0122269980244227,0.0168118119714054,0.0134090075961853,-0.00867095958545427,-0.013463696667977,-0.0282744459478204,-0.00397097149336776,0.00119549919890721,0.0048189158712246,0.0092615786759104,-0.000837824587585827,0.0106461174977354,0.011292933753927,0.0195664150460539,0.000635845238633828,0.00134473361638508,0.00287491186820497,0.00679230242085007,0.0268074429119894,-0.0260240824288169,-0.0323314586372783,-0.0343997156167428,-0.154989579299963,0.549228935162287,0.598385197064376,0.810870517385207,0.00218072588674343,0.00177038528684411,0.00126875829836188,0.000351366795577242,0.00956750736779302,0.00575030736792511,0.00263370712897442,-0.0042704493480054,0.00246279785393535,0.00165586838778042,0.00124294310958399,-0.000772299624062218,0.00337716096411889,-0.00200739492498888,-0.00223384910530576,-0.00219587754168252,0.00374500008695007,0.00248619385021258,0.00284149438740875,0.00775973676672657,0.00399321007716768,0.00617475688549246,0.00902126932467213,0.0123500370931385,9.51057876393874e-05,-0.000119032917352915,-0.000357314560525825,-0.000496232363843811,0.00254760995265236,-0.0055528491424176,-0.0107582300141289,-0.0163938646385866,0.000969820560501004,0.00134036059344471,0.0020205839111428,0.00266049646942949,0.00308806987592135,-0.00338377166142363,-0.00931013750528666,-0.0198832493997196,-0.0161264587142902,-0.0115276897983918,-0.00668661996912382,-0.00562630241224053
"zeta_UsoCel",-0.000139343086311349,-0.000114854157691202,0.000456682298812939,0.000884199621014778,-0.00148452206609719,-0.000178226028822586,-0.000480096752761313,-5.26526476888763e-05,0.000399971265593479,0.000237380770397764,-9.44331612095459e-05,9.57205327686514e-05,-0.000234322677243389,-0.000160603285524509,-0.000149007591048828,-0.000180298996617879,0.000416141816620485,0.000385364229557421,0.00109931606555684,-0.000320966577632491,0.00011991684339935,0.00100417371857821,-0.000618593583708704,0.000331506108512121,7.87877523617622e-05,0.00222977902189184,0.00143321350525685,0.0132703663418374,-0.000751042855195956,-0.0013042137330024,-0.000578971134833656,0.000350990179798169,0.000176999049114996,3.24342935475038e-05,0.000535897702233856,-0.000234988113448916,-0.000519426947291506,-0.000450187090829721,0.000680905247631655,0.00143389545629395,0.00147346751997738,0.00108808024681976,0.00185372324470404,0.000998718365713429,0.00094836749531761,1.03773926108319e-06,0.0010522660245468,0.000892456341464653,0.000726664753829705,-0.000444726347906535,0.00065390824397002,0.000480041742346172,0.000416196007237224,0.00016505644429632,0.000429872727892604,0.00146536352161091,0.00157670665965973,0.00198186665336612,0.00189503776602111,-0.000163590895660721,-0.000265332144791849,-0.000286190181709214,-0.00880437337405969,-0.000900665794053678,0.00156221416530075,0.00640189296616313,0.000434751970458014,0.000128758113028665,-8.7119846866394e-05,-0.000538216097605312,0.00136421355693703,0.00104154003470152,0.000859924202822552,-5.13533971946895e-05,0.00162110548627443,0.000639270088614912,0.000579547153266224,0.000120258972079893,0.000598737548219872,0.000764458917975172,0.00080196860345568,0.00100746414455378,0.000555332404048511,0.000513243834237778,0.000519176774022627,0.000585172039801351,-4.87877941469604e-05,-7.4646290778502e-05,-9.54803341735183e-05,-0.000104608695863453,0.000253897902979278,0.000552647874790408,0.000602591654257227,0.000621224587340979,8.88966529189612e-05,-0.000218221599620361,-0.000445498641442264,-0.000535360168046208,0.000441960667219689,0.00029721374065573,0.000187653634927045,-3.40474885368314e-05,0.000444304702840923,0.000311633757022808,4.83412693131109e-06,-1.25191686165123e-05
"zeta_PasoPeaton",0.000178054108604073,0.000228750631396977,0.00134349455929214,-0.000689731768625538,-0.00143377622687045,0.000957047145334179,0.00201928586190903,0.000189920385724062,-0.000336749834031086,-0.000220029007491726,-0.000145706911519668,-0.000463791426858653,0.000881059188983277,0.00107993822730413,0.000306727098974136,0.00105411492170979,-0.000516082980356108,-2.90254786696229e-05,0.000391923974740783,0.000230903303741594,-0.000586287722767198,-0.00526105398914171,0.000872720351905082,-0.00130251570225851,-0.00114874961420791,-0.00225666539675292,-0.0101846421278737,-0.000751042855195956,0.0335321885208746,0.00531108327225835,0.00183812031704838,-0.00252984417616352,-0.00238845173762129,-0.000511600628584068,-0.00192356980000365,0.000607371750160623,0.00207398825203012,-0.00360212912951697,-0.00137395946314123,-0.00553570129628645,-0.0065054655495638,-0.00988425985916618,-0.00307973208852833,-0.00405980417667008,-0.00461188907041,-0.00344546874257437,-0.00410801030846146,-0.00275793807774913,-0.00281929869785411,-0.00276147351312128,-0.000868239430296087,-0.00156353063697004,-0.00175831735090123,-0.00202878924732629,0.00112945241582079,-0.00165465079919272,-0.00195374649754421,-0.00238106647912994,0.00450998015953206,-0.0118180641193585,-0.012821251489804,-0.0169103032731648,0.000625809818812724,8.69914783995703e-07,-0.000147384372880621,-0.000347380114437116,-0.035474549938894,-0.0217115699702554,-0.0127862984963513,0.00577618892843977,-0.00627678195447013,-0.00430848577596292,-0.00353930552005038,-0.00127916616763424,-0.00335389023453379,-0.00223499695432758,-0.00202910566506307,-0.000845299240779547,-0.00165906236537811,-0.00348687383393746,-0.00420009682357669,-0.00465789022905924,-0.0018553031567429,-0.00308195497318829,-0.00376538021776315,-0.00408689981707486,-0.000142607556554956,-1.33781979952448e-05,0.00016121760055749,0.000290729295020812,-0.000105066814957178,-0.0016350184453512,-0.00258379824126665,-0.00294794577157983,0.000203977701266296,0.000778170750445809,0.00106967648374734,0.00121166711947225,-0.00179941104352153,-0.00115537004428769,-0.000304492110372162,0.00114121472380376,0.00200503838536471,0.000415211785450279,-0.00167629476642314,-0.00215772520630337
"zeta_UsoDirec",-5.70922340359988e-05,0.000117591209855283,-0.0017234853001519,-0.00617732721088801,0.000279052852878991,-0.000882750434550522,-0.000183528378082912,-0.000392980057847963,0.000448338202535337,-0.000810536215331796,3.36778755102374e-06,0.000487238784260429,0.000158766722568423,-0.000132927522000676,0.00642083064136879,-0.00104982547138427,0.00149067691314512,0.00014207867785688,0.000973833164683802,-0.00140495091407311,-0.0059219669795096,-0.0086785989547234,0.00495056017084176,-0.00371210474830565,-0.00160963176217376,-0.00416975947181954,-0.00396770323619055,-0.0013042137330024,0.00531108327225835,0.0384629645648652,-0.00128425517662926,-0.00315587070411802,0.000294435607865234,0.000720687215470776,-0.00267373295833154,0.00155027481113835,6.93031546987448e-05,-0.00213749051097874,-2.28315108187821e-05,-0.00595085265506706,-0.00740886421985233,-0.0131084658334557,-0.00878206982903022,0.000226950525637221,0.00158811961051998,0.00663482046192346,-0.00336017405944952,-0.00231751971703909,-0.00293964348517124,-0.00452619529712591,-0.000518155680927664,-0.00126112485023266,-0.00135851206948999,-0.00146805504019252,0.00172483773169971,-0.00108354727052392,-0.00196470681680748,-0.00332059893347843,0.000677544986464145,0.000782611435286225,0.000575223856678507,-0.00137361373762744,0.000894670249490888,0.000268450103167716,7.45658354975415e-05,-0.000254396399559363,-0.00226216602832856,-0.000371293241196938,0.000360590422084776,0.00200070057732986,-0.0511879328471001,-0.0380792754961977,-0.0306832224165511,-0.00538672314459268,-0.00116812851208647,-0.00248064773819891,-0.00279295738306692,-0.00448431969536067,-0.00129824036697588,-0.00430374245550533,-0.00604723858342901,-0.00731707322846479,-0.00114699205833722,-0.000939086362077048,-0.000192228175445662,0.000491893854251712,0.00050508086028909,0.000355140260069037,0.000210423098915139,0.000117051463915318,-0.000794885691407158,-0.00331493525092161,-0.00440677605019118,-0.0046535557598615,-0.000301070816210798,0.000648738330768869,0.00144618828131746,0.0020868343415749,-0.000340212299137664,-0.000892126160542059,-0.00139773898156963,-0.00175943794344745,0.000993559654508566,-0.000217819640277581,-0.0018244108020601,-0.00239103676544994
"zeta_UsoPito",0.000163824643477821,7.88982359184751e-05,0.000982556526322189,0.00418721944396889,-0.0053229367671859,0.00166954671310896,0.00269649001698912,0.000760541453807573,-0.00193196030692582,0.000364563857904374,-0.000108696322145653,-0.000101341243080565,0.000508042562136396,0.000326343269925108,-0.00982764341571719,0.00473866903236468,-0.00561309331639132,0.000169208380887402,-0.00302851012828705,0.00327257702310317,0.00803026836670927,0.0054245538216856,-0.0129188545358258,0.00116318871104076,0.00193443474927682,0.00052012803191543,-0.00986826786960233,-0.000578971134833656,0.00183812031704838,-0.00128425517662926,0.076683119820642,-0.00285194491988207,-0.00448157384277954,-0.00170363196898769,0.0037505399276476,-0.00321813266273501,0.00243657936555057,0.00102503288210084,0.00831948551151769,0.00749394762769187,0.00582491070286982,0.00221620782931483,0.0262760665036142,-0.00838170643263728,-0.0172184859447448,-0.0338535270331859,0.0122400084719561,0.00215208867845656,0.00157275412944258,-0.00458488179232523,0.00276117259138141,0.00337245007070815,0.0030272749743989,0.00153511136582102,0.00228146689177852,0.0047025352031817,0.00555960633418796,0.00654618013973527,0.00799031440011972,-0.00581813321744739,-0.00614384876981569,-0.00893496647618408,0.00129227308986973,0.000747068365852076,0.000648890182595968,0.000513366818401992,-0.00289695733101145,-0.00194161536667773,-0.00124714351275366,-9.09800167412707e-05,0.00109632952197981,0.000768775694360748,0.000374199065138407,-0.000595913920404517,-0.070243305310805,0.0341621417226441,0.0480633059733169,0.100941433110741,0.00144713124106807,-0.00125950875079137,-0.00385246609243106,-0.00836743501787058,0.000492095258335293,-0.0024810007244028,-0.00602079303026701,-0.0092067449276587,-0.000849655871785307,-0.00045365891413306,-7.2127682700685e-05,0.00019319478468787,0.00101467782767974,0.00395742384548799,0.00524738723437861,0.00632603305003762,0.00025783825690036,-0.00153435529216707,-0.00436939183899334,-0.00648429186902025,0.00246788433776177,0.00308834842056355,0.00340120784979097,0.00422058475307243,0.00298236541872978,0.00320351311796817,0.00310351002908472,0.00299672796479041
"zeta_PrPer",6.50372879637763e-05,1.9608208418208e-05,-0.0014063031264444,-0.00092807323555268,0.00111050305909779,-8.56081029691318e-05,-0.000464242453580581,0.000294992218589139,-0.00119834954660258,-0.00108423004886557,5.63602145444739e-05,-0.00025535723040087,-5.98935240457306e-05,0.00116990839735595,0.000564154433364213,0.0021257850367291,-0.00154926630559623,-0.000355093673295942,0.00107305507582466,-0.000121847440699608,-0.000134874166720019,-0.0047679866305631,-4.31272606707243e-05,-0.00445565710011823,0.000618007855820225,-0.00226661090148817,0.00344038043694904,0.000350990179798169,-0.00252984417616352,-0.00315587070411802,-0.00285194491988207,0.0421170276028572,0.00697058125361218,0.000802525635666302,-0.00207656462687291,0.000427146399560784,-0.00383492565370028,0.00358211393414921,0.00259550520693092,-0.00364871302982336,-0.00454978961195387,-0.00593423721733512,-0.00221672475354894,-0.00123043593799669,-0.00129323246720042,-0.00197376607255018,0.00215966781129026,-0.00438572232526145,-0.00507463423566877,-0.00559184678781991,-0.000648783501161271,-0.000320677750450652,1.67110174693982e-05,0.00121532186547083,0.000622962181691852,-0.00481736062778648,-0.00544384529511296,-0.00733411036997681,-0.00284573769685831,0.000776900403947735,0.00109550110184087,-0.000385184721917183,-0.000267714665235979,-0.000310469631040093,-0.000324993148062471,-0.000350014032613938,0.00230042201594363,0.00116685461193079,0.0003687949836322,-0.00121246605714952,0.00393925675947631,0.00281176343333557,0.0021429439925149,-8.94255423947141e-05,0.00167568017007431,-0.00204027073576999,-0.002344488505921,-0.00511671748353234,0.00617479683554279,0.044799174048449,0.0656495226143966,0.0868610410972298,0.00442150254645854,0.00735177377996358,0.00951411243910105,0.0122288180621525,5.64344944023311e-05,-0.000160698900896592,-0.000455924236725517,-0.000665681843979392,0.00180868562341131,-0.00156947281041553,-0.0026514530216091,-0.00319321114535462,0.00102327325115931,0.000580143479053287,0.00055082992137483,0.000935515380106375,0.00254989283097853,0.000957626090579577,-0.000395059319191151,-0.0026817365675039,-0.00228277164270977,-0.000986493571873706,0.00120583601215215,0.00150158251344832
"zeta_AmbTr",3.30117563772625e-05,4.99788424529725e-05,8.57561701682524e-05,-0.00193044688679141,0.00360628191157642,-0.00062957402128956,-0.000738285345847991,-0.000222631256803372,9.43767850877928e-05,-0.000363294307278103,0.000396351085615919,0.000259510102774774,0.000247731886358352,1.16237656185911e-05,0.001310937114793,-0.00249580594978576,0.00104872071127962,-0.000129776614150742,-9.34006355102221e-05,0.000790278034131936,-0.00157116989637345,0.00350629624213875,0.00645136588964175,-0.0027573570976936,0.00081832527191864,-0.00415321126527351,0.00687879335895171,0.000176999049114996,-0.00238845173762129,0.000294435607865234,-0.00448157384277954,0.00697058125361218,0.0366757010012506,0.000679690117698194,-0.00164813340004237,0.000699801151323766,-0.00566202822352369,0.000526276869044135,-0.00443425023815571,-0.00101601904429019,0.00013894594706965,0.00385611998381946,-0.00933594832617604,0.000484459285592018,0.0033341392899504,0.011869473058538,-0.00161544667716338,-0.00613411500747421,-0.00702568235871143,-0.00881215084520965,-0.00116247428559687,-0.00120856134398023,-0.00098667312592474,-0.000219134920177726,-0.00123711408477633,-0.00709374350456302,-0.00749330430071132,-0.00888425735227844,-0.00880414419963749,0.00643515655683673,0.00735170558900947,0.00926767582707296,-0.000962393272145976,-0.000951478645641837,-0.000861906285905292,-0.00069844307487942,0.00320288360276137,0.00200083007690834,0.00101687149800095,-0.000758074553049592,0.000311068944538864,9.25151146501906e-05,0.000147201866389207,0.00016205129257823,0.00217175963694341,-0.00385887076684085,-0.00484681913464018,-0.00859843216822902,0.00143096466840604,0.00522360515860935,0.00744600506169929,0.0114160242347973,0.0112219717436698,0.0310224583910959,0.0494385309980058,0.0635043268739738,0.000435408850086463,0.000199221148126857,-6.70407602451197e-05,-0.000245297080271495,-0.000119987161447143,-0.00346886758914434,-0.00435304589602329,-0.00492552829310566,-0.000898887061310902,-0.00123370887452811,-0.000799882010183295,-0.000275205718897145,0.00256484044787663,0.000507641756820128,-0.00146231867297007,-0.00558285789595139,-0.00100174443694129,-0.00106055468508648,-0.00137434086536365,-0.00155571124617799
"zeta_ComVrb",-5.85777349563517e-05,-4.79768736032986e-05,-0.000191409787148048,-0.000416719194039662,0.00021834507210657,-0.00017986686131002,-0.000551037205951439,-1.94895264328438e-05,0.00011513028393697,-7.85436255769827e-05,-3.94397990940063e-05,0.000183736525497714,-0.000166544151660093,-4.07121173832042e-05,0.000839449110854178,-0.000209304823081334,0.000152863896610469,0.000489598211634688,0.00037136349500039,-0.00040372023316577,-0.00075216309676993,-0.00137446290823268,0.00365854768054316,-0.000569428786945672,-0.000369984805860448,-0.000405577865328104,0.000513074826158168,3.24342935475038e-05,-0.000511600628584068,0.000720687215470776,-0.00170363196898769,0.000802525635666302,0.000679690117698194,0.00988569765672252,-0.00154493239280996,0.000276684515978214,-0.000303066281779427,0.000327418626229071,-0.00123518709771986,-0.00177321426381134,-0.00181374069323573,-0.00233556886875295,-0.00478116265856389,0.00134794191895614,0.0024689330537447,0.00571137664946601,-0.00185678587295221,-0.00104170920663674,-0.00107951418239403,-0.00132357571802108,-0.000446330296975523,-0.000674744854405977,-0.000677759764625803,-0.000609179929201622,-0.000613795298557425,-0.00106158180621653,-0.00104339823372679,-0.00114709721751384,-0.00143249395629091,-9.13848025545634e-05,2.90662929662301e-05,0.000405894287621227,-0.000245667554786451,-0.000216652872259225,-0.000199193772778862,-0.000159759845069305,0.000785435440049211,0.000500089530231488,0.000281854243069124,-8.63936150900114e-05,-0.00102212518743522,-0.000719579788712354,-0.000535119990943995,-5.07852455865017e-05,0.000782121648199475,-0.00138349184142089,-0.0017277545153437,-0.00336753525047718,-0.000220829072317079,0.000841470741179894,0.00126966032265862,0.00209529717272962,1.66470832186726e-05,0.000622329801021874,0.00102825194264268,0.00149119727190086,0.00248542948430712,0.000448285632868021,-0.00163894919798675,-0.00282101632680904,0.000248036758783928,-0.0010371039261875,-0.00175543165205968,-0.00198961077279326,0.000205821213142905,0.000388386005842394,0.000746510659030322,0.0011719124110534,-0.000299843760982091,-0.000412945097872248,-0.000606754730835568,-0.000920227111170765,-0.00070452850587026,-0.000603013670771428,-0.000431278732918904,-0.000426099709269487
"zeta_ComAfec",-0.000103142605060558,-0.000111097408313421,0.00113095796103352,0.0038277737051079,-0.00649423900345762,0.00124112534417093,0.000984828471059349,0.000425917838121618,-0.000534364601295337,0.00151513158774752,-0.000295741778063108,0.0001660007407579,-0.000196588857289924,-0.000588222364677623,-0.00196998423115271,0.000721173483923897,-0.00295110614348132,0.00186806647947857,-0.000515889785127121,0.000180092118475797,0.0021660739076633,0.00239857742627444,-0.0109358605958912,-0.00220655938630821,-0.000463711631969563,0.00586492947826963,-0.00624763908028876,0.000535897702233856,-0.00192356980000365,-0.00267373295833154,0.0037505399276476,-0.00207656462687291,-0.00164813340004237,-0.00154493239280996,0.0422873735470281,0.000118700468605995,0.00460830235166968,-0.00157723627121077,0.00684388923822971,0.00690132760307811,0.00673357443339409,0.00697728082989856,0.0191382985585106,-0.000696414701510636,-0.00452798765137578,-0.0156087083893091,0.00981011282555717,0.00256197076802869,0.00178239909269268,-0.000762103197908397,0.00364281361331084,0.00310362932700312,0.002693096244625,0.00126025234724562,0.000390456977391514,0.00733272832985243,0.00812741518882718,0.0097302686285932,0.00822189289265771,-0.00823771903144113,-0.00924340195598893,-0.0126606622814632,0.00057443316565476,0.000705061973474018,0.000725443575905004,0.000836444308148349,0.0014793657042497,0.000686313508899959,0.000208765171673264,-0.000903881907147889,0.00356850283471489,0.00230555258686009,0.00156859229979385,-0.000233813680306218,0.00248908333889482,0.00634193378956686,0.00668955362290406,0.00947522138349303,0.00153181638953409,-0.00131869982128039,-0.00360211989058524,-0.0061034296373833,0.000863012534953626,-0.000787043565351477,-0.00268206300084288,-0.00406709619761628,-0.000481338833006676,-0.000152359518948076,6.46315138649115e-05,0.000199634177934255,-0.00212358063731706,0.0361312423639457,0.053774110365472,0.0644438426445465,0.000206091551431904,-0.00106362006208899,-0.00236005942529163,-0.00351086347487204,-0.000287905557742506,0.00134992608740471,0.00281161854923374,0.00566544356923642,0.00323410624749508,0.00248942098725051,0.00141466449057717,0.00146754723881634
"zeta_ConCl",8.10004606435334e-05,0.000134822642346892,-0.00116400442969423,-0.003879688066285,0.00282875246800335,-0.00100056889471717,-0.00077108265999485,-7.2565697561335e-06,0.000459589371994705,-0.0011208061562075,-0.000115096483159835,-0.000113425451644912,0.00038914776290815,9.96374231597893e-06,0.00186483976247661,-0.000877388260169177,0.00271781513189265,-0.00148803453038132,0.000973385553760311,-0.000564500080950674,-0.00157561673207383,-0.00371322370116274,0.0036731835660696,-0.00261434234358354,-0.000708869712217214,-0.00277847923564168,0.00209841092217108,-0.000234988113448916,0.000607371750160623,0.00155027481113835,-0.00321813266273501,0.000427146399560784,0.000699801151323766,0.000276684515978214,0.000118700468605995,0.0328721379717486,-0.00306050808749176,0.000466077384429889,-0.000546233214189322,-0.00163191292172741,-0.00178616026574115,-0.00317461664104876,-0.00611273557427181,3.12322702120237e-05,0.00130417484198684,0.00455623483239442,-0.00159376953372147,-0.000780361542277283,-0.000963927034815119,-0.00110412380184184,-0.000386590326865652,-0.000429339382829363,-0.00031586769622671,-4.66750675233466e-05,0.000233601642988953,-0.00303524329711675,-0.00388017312830936,-0.00505462144419987,-0.00274092562507769,0.00310338397057295,0.00314593276523539,0.0031075756329113,-0.000144627164454904,-0.000186848885964697,-0.000214991746037147,-0.000272038867566677,6.04441390716628e-05,0.000298948998696407,0.000425050545240158,0.000597254110161229,-0.00177046255835022,-0.00109222850729317,-0.000703117883693217,0.000339203884142205,0.00165561635534874,-0.00281968593249719,-0.0035899377944882,-0.00675666097320034,-2.70861208865695e-05,-0.000168575106379802,6.06564174965699e-05,0.000957550894361987,8.95933532205921e-05,0.000281325660456997,0.000602013270338919,0.00111006999864023,0.000347354146604774,0.000213216998524832,9.80274150543465e-05,2.01723894663743e-05,-0.000210204487274069,-0.00130055361135275,-0.00149564283839688,-0.00150104482011837,0.0121771535153348,0.0275712567334367,0.0423252079328457,0.0490870382052451,0.000838703074737497,-0.000656314910957407,-0.00184400886329742,-0.00348038296576449,-0.00147367301834094,-0.00159247328474623,-0.00139055914665791,-0.00130157942130147
"zeta_Ans",-0.000100715204434373,-3.18573567124323e-05,-0.000146172371750825,0.00692415980466216,-0.0086229787502889,-0.000620847883489502,-0.000764069127849019,7.94772746298935e-05,0.000750744111863736,0.000849592589326993,-0.000419822189155872,0.000119701040307646,-0.000224025182262956,0.000261282450894072,0.00361488143424461,-0.000227911669261647,0.000810561261905992,-0.00159340989583605,0.000899132525775804,-0.00190479915293485,-0.000809892597873996,-0.000929820421444094,-0.00793164935503398,-0.00433030691123529,-0.00223699297952679,0.00190127139010579,-0.0122269980244227,-0.000519426947291506,0.00207398825203012,6.93031546987448e-05,0.00243657936555057,-0.00383492565370028,-0.00566202822352369,-0.000303066281779427,0.00460830235166968,-0.00306050808749176,0.0947036561200801,0.00854642213659188,0.00512831738283658,0.000775345473542644,0.000189141819364846,-0.00173625388461716,0.0104723407021198,-0.00319667570790076,-0.00678508333530948,-0.0191455354314546,0.00659933962016763,-0.00313038992814939,-0.00419238417162729,-0.0092647226216927,0.00464360302301387,0.00133093304528672,0.000225379670929225,-0.00239950721872796,0.00432526053643126,0.00530708598144328,0.00489863910332598,0.00497912464319685,0.0136234785680866,-0.0132032158280842,-0.0156582499518621,-0.0218727150798026,0.00190579885910168,0.00125992111940487,0.00106210376782284,0.000793591078652044,-0.00246178107674278,-0.00225043868279589,-0.00172099499527467,-0.000659473800440279,0.00128606368132316,0.000377644674604227,-0.000230893758077273,-0.00103608056053623,-0.000661258016361871,0.00320842067524378,0.00318099066656184,0.00308701422139443,-0.000446227303004038,-0.00291399964009042,-0.00487327947252737,-0.00764105928634672,-0.00185102508690783,-0.00487487910809622,-0.00749131667904592,-0.00982215106645916,-0.00051790404258289,-0.00048297809521569,-0.000438045274925728,-0.000369109128150017,0.00130982339023428,0.00614622512982149,0.00838088216989319,0.00935948991289865,0.000538056753950834,-0.00157292067924768,-0.00389313226586184,-0.00530584872825306,-0.0546620260458046,-0.0266846128594243,-0.000803783070480645,0.049056842294811,-0.00332018100843987,-0.00294137945356654,-0.00186470814043634,4.49668142726508e-05
"zeta_StrC",-0.000302896765122149,-5.71160065253256e-05,-0.00485808054949042,-0.003478970729347,-0.000838874031894927,-0.00071933778450311,-0.000509801361783664,-0.000312468688883625,0.00101444057900216,-0.000406902077663141,0.000639207028174196,-0.000304018573990441,-0.000518540645845149,0.000524757211591939,0.00420158524440609,0.000960136625416425,0.000140391485529023,-0.00427483328691495,0.000285175941485618,-0.00327313615814688,0.000672215929129332,-0.00964563796101011,-0.00738871835293751,-0.00590055498365175,-0.000340587078714828,-0.00231420087549647,0.0168118119714054,-0.000450187090829721,-0.00360212912951697,-0.00213749051097874,0.00102503288210084,0.00358211393414921,0.000526276869044135,0.000327418626229071,-0.00157723627121077,0.000466077384429889,0.00854642213659188,0.0737822310012905,0.00884772360768627,-0.00174614868792157,-0.00289824636723685,-0.00603133313291877,0.0100997510050813,-0.00282086692768904,-0.00458273216346575,-0.0141970951065951,0.00660632353084238,0.000772718350616374,0.000631407674066814,-0.000928977125712674,0.00213223967000471,0.00146016848583538,0.00168141446927216,0.00245551957147184,0.00366771253115679,-0.00470265635044438,-0.00578006891444755,-0.00633293874858323,-0.00482840119170736,0.0167918011002104,0.0180745079019201,0.0281322574718821,0.00106311377584685,0.000335420744014841,4.1056591985305e-05,-0.000493814073135921,0.00356517394718539,0.00226378018469846,0.0013729883134973,-0.00110580664189443,0.00248096024098123,0.0019014548800284,0.00144461665008011,0.000149598375997133,0.00138486998306323,0.00191436104163728,0.001960870630142,0.00134209118070249,0.00369143804778818,0.0062126461991487,0.00710563571820547,0.00833933733799712,0.00343977234339926,0.00321703535704655,0.00205985059428419,0.00141272946633458,-0.000258421681433395,-0.000338950766658019,-0.000441993804616391,-0.000536022103473169,0.00281209626951856,0.000371920318180937,-0.00072755225057455,-0.00220670527114818,0.0021787743756647,0.00187104781098605,0.00100743747664957,0.000405996096104722,-0.00607372366208601,-0.00570160504344656,-0.00659146284429697,-0.00739569924178713,-0.0477764117366759,-0.0225734554310805,0.0164759928889912,0.0258922634633019
