"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-4,-2,2,4,-2,-1,1,2,-2,-1,1,2,-8660.60581031639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-4,-2,2,4,-2,-1,1,2,-2,-1,1,2,-8660.60581031639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-4,-2,2,4,-2,-1,1,2,-2,-1,1,2,-8660.60581031639
0.129719846881926,-0.342280138283968,0.746840436477214,-0.0537869927939028,-0.0578912440687418,0.126540166093037,-0.452426422270946,0.342547267791815,0.0123497738968581,-0.125197184388526,-0.171123712789267,-0.253125865128823,-0.0820905697764829,0.0144617515616119,0.551359927863814,0.662935806554742,0.124890266102738,0.450872259330936,1.58325435384177,0.315448236302473,0.378363965661265,1.5463341367431,1.48749466077425,1.58030615036841,1.0184844393516,1.59094281459693,1.6354239594657,0.775551070342772,1.10177312651649,1.23365957895294,1.30949886422604,1.22967081167735,1.3481857420411,-0.720357351587154,1.558629486477,3.07106387824751,1.47032996371854,1.4508917190833,-2.27405707805883,0.0294582461938264,0.730772440670989,2.20920229144394,-2.38003678491805,0.0390795359853657,0.863552089664154,2.11062182602473,-2.33045474265236,0.234036462847144,0.784676576382481,2.17370427667629,-2.37487491499633,-0.420754102175124,0.382750887889415,2.370923182345,-2.37642788083758,0.209582958836109,0.93984452157747,2.02736409078352,-2.35899132490158,0.273474510526285,0.912465646048076,2.05362479714677,-2.52956530998927,-0.317330963094719,0.469036687514745,2.29899973014835,-2.12479819997679,-0.607348683639429,0.354273692006245,2.3221118968213,-2.15747960424051,-0.812463487614878,0.00330704986117758,2.10190818284173,-2.51085965242237,0.056143446476199,0.747160880360752,2.1186244917335,-2.08064984285738,-0.247953892336227,1.01718486601021,2.1005978701869,-1.7486235370161,-0.571531734545715,0.957489824737422,2.08481944678351,-2.17366376414429,-1.01611877814867,0.637151267961599,1.5078856300097,-1.87648085516412,-0.378796142991632,0.9435591744259,2.03528545494191,-2.65745949500706,-1.75528246432077,1.95631612546276,3.9308039114112,-1.63538651354611,-0.769103204016574,0.613044332363643,2.16514916205779,-1.73244742432144,-0.808921827934682,1.10900538472924,1.97611963772215,-6382.6156839154
0.3081846845914,-0.430065493560877,1.14734907922099,-0.0699277224752839,-0.0975099770705027,0.163111811179453,-0.625224747782518,0.485768186788287,0.00111529436693776,-0.236102700446052,-0.310746051370902,-0.368233521289466,-0.143283086517972,0.0131676718790556,-0.0475078549597491,0.210359444684014,-0.701493326707276,-0.199046016276562,1.71072671910758,-0.486117823809839,-0.362684370366543,1.78284212871528,1.61068132035133,1.84691392390869,1.12425050118707,1.80934796935884,1.82605272140256,0.886982414822646,1.19496013212337,1.26781239082156,1.48641785146598,1.41626566769718,1.45539397657693,-0.174829328226905,1.59093401823454,3.07355547710085,1.52212219532158,1.55329685201305,-2.22512216972678,0.151379372179379,0.740125793429689,2.35817729431155,-2.37484629584025,0.174021596788488,0.902680941552904,2.21245062759154,-2.22705893827172,0.465652768005938,0.769576645573801,2.32106216046556,-2.35299897034309,-0.604481621479877,0.399449306581708,2.44453200869299,-2.33700167905724,0.4147532643134,1.00682141578753,2.07125601731902,-2.30322959736989,0.566700614649109,0.909215048689474,2.11895688929647,-2.42245787330337,-0.498138902776071,0.509325359196533,2.37408706718117,-2.10378596789411,-0.623180188292253,0.352641353796421,2.23415028605875,-2.2766069544633,-0.883703296333129,-0.244853205876984,1.72635534965284,-2.47131252032,0.135638482137471,0.722845898077211,2.1850917089734,-1.8890321084455,-0.146812599790338,1.16434792537651,2.21285868721131,-1.6255084601486,-0.369736585585103,1.00236246536929,2.17121803210937,-2.13692039139551,-0.712047485574871,0.664985727573295,1.46696455767611,-1.99952010051666,-0.155941419421268,0.970911965870575,2.09277237218629,-2.83183078086037,-1.38655868017356,1.95918458273331,3.91403604148948,-1.66595667248922,-0.602260468304582,0.419943804868484,2.20234939420579,-1.82393765998623,-0.664456094512586,1.20245516625844,1.97090451298507,-6345.27415535819
0.752324533019997,-0.357387814005743,0.980958603010506,-0.0250477197205258,-0.120578325518505,0.127698736209138,-0.380034809626964,0.493195778475259,-0.0376162633965049,-0.328396783621129,-0.406942391423054,-0.404311038504828,-0.181368671566733,-0.00355488482043089,-0.0255003697729921,0.268191610737626,-0.659302771289375,-0.152782382352424,1.8138398202723,-0.597004237215944,-0.347828364552441,1.99905973735554,1.73301321062473,2.06654319422009,1.25084688281996,2.00542299268393,1.99762634896683,0.983398138382831,1.22292819370105,1.14610064783716,1.6348714724026,1.54026887391668,1.53008239842802,0.0494247586896075,1.66571921943658,3.04783685280708,1.55947764534433,1.64259042603534,-2.18745795170712,0.236108003818019,0.799155864899851,2.52450340891786,-2.3523987779679,0.284970353097912,0.976837562512633,2.3295279460087,-2.13404478296494,0.616896027107928,0.839967386511249,2.48756101422012,-2.34722418312645,-0.744658221152607,0.395168332659909,2.51895683384166,-2.2909274391061,0.584133303075955,1.10687728758702,2.12510647275779,-2.23063198426181,0.805205410554562,0.953817473344503,2.19448539971968,-2.32273625080085,-0.626590497273118,0.513788100065697,2.4526590432916,-2.10442322970701,-0.681994207211987,0.305329357410059,2.10857198583559,-2.41836967799059,-1.03902845287629,-0.513474431708401,1.28325243500191,-2.43453663484347,0.178120273473639,0.73869647165822,2.25888779141692,-1.73928711635082,-0.0471921507203659,1.33424371205694,2.35122619337676,-1.51491747241477,-0.187722000830617,1.08175074499872,2.27090736655007,-2.0627961841376,-0.468616562711769,0.629883503614346,1.33169788385227,-2.06665134704821,0.0321305267880278,1.02226947600515,2.15971457253366,-2.95582610751547,-1.02908612063018,1.96505294884331,3.89812211904374,-1.68176254541355,-0.499708661832794,0.270374651018045,2.22689689674316,-1.89910219073953,-0.564362752005013,1.30366431477826,1.9731012065962,-6219.06686902286
1.27605006933163,-0.216000646365649,0.870909448959893,0.0310202335383809,-0.159401549739713,0.0943702103430187,-0.114782711880545,0.521356914257857,-0.100014560874692,-0.471677205114542,-0.558420448003443,-0.450838715976445,-0.23042958202559,-0.0273023385025876,-0.0839342214817861,0.256184592932477,-0.692190197692406,-0.186380581295293,1.80277411199761,-0.941155492966964,-0.401446730977939,2.19372204243392,1.82356575042635,2.2350130158084,1.39513877731988,2.17703550987318,2.13306985636373,1.0472654552634,1.21349927124651,0.969281584331982,1.7118903162125,1.5456615745618,1.52992716680381,-0.226890829029045,1.71413351768935,2.9634772209937,1.56596481210741,1.71919544620969,-2.1894625101463,0.267225885022742,0.971962562548633,2.78440652218962,-2.32936846096844,0.356860673256349,1.1461716586208,2.51759312801181,-2.0657417343998,0.56791841608041,1.18707913271048,2.75427494818825,-2.42385675879442,-0.819233623233336,0.366589867371914,2.61348258859206,-2.24537261831169,0.70247022906691,1.32479634190062,2.22538105179205,-2.13441516489212,0.656206538533,1.44986135573873,2.31901372138136,-2.28156908259895,-0.649037752950524,0.480322168495967,2.55497014002999,-2.13014307919341,-0.772856448473169,0.220042110826891,1.9221331282777,-2.62243630020915,-1.41588655774437,-0.729733117979242,0.736602395504838,-2.43237473582046,0.158311625979156,0.829392148306934,2.37346603661087,-1.62953278230027,0.120264847478258,1.59113297024121,2.59832116108984,-1.36849831753131,-0.0106639596712302,1.27690908269044,2.43650161393113,-1.90271416163255,-0.449603928723463,0.521871781770368,1.16615501860196,-2.11610735877469,0.158945482797491,1.1598926038674,2.27225178559503,-3.06014947922441,-0.564323944510683,1.98289359692102,3.87330180099628,-1.68754069388535,-0.598635954174578,0.275350152042232,2.22821271033599,-1.9839666953762,-0.539376880502998,1.42279128910722,2.01593028707458,-6121.48152377703
1.50235901644299,-0.0311169845398729,0.84699535782709,0.0722909905060379,-0.187953581432569,0.0860919424987194,0.0303204626018456,0.548636682828743,-0.151757548744492,-0.578154979098011,-0.666562683327535,-0.461993543411122,-0.253385869077279,-0.046367111322603,-0.0672360869515012,0.23497162154285,-0.666430135391348,-0.183671019479423,1.71939414841509,-1.22483153780846,-0.346913103461364,2.23632750222352,1.79843838431659,2.23424943754279,1.44693533859283,2.18355994526977,2.11904143587214,1.0263195895841,1.12241554172502,0.888104846601813,1.66479444741697,1.42178662054451,1.41042280196738,-0.0847595849850598,1.70623818443767,2.89979598243536,1.54872559971126,1.73317309439069,-2.25129443305234,0.295692319592183,1.09433869641461,2.99250242599447,-2.33120416239982,0.378799112129049,1.27904616606001,2.67589909689478,-2.10819049264283,0.717744750014581,1.26712878866471,2.98841012094259,-2.54269051997416,-0.784133134681814,0.348450164911218,2.66549861378015,-2.24503743452876,0.733011157306567,1.47877572655202,2.33526113134946,-2.12203895237896,0.760971005560601,1.59228735466064,2.47310492119466,-2.33539030642046,-0.5509438629573,0.462072808231468,2.60797529071738,-2.19287804025804,-0.837083554500259,0.117254375612584,1.81236467648663,-2.79369830398463,-1.58592509107876,-0.991639119187402,0.643042250756783,-2.47427093901644,0.161536620955913,0.887661453445385,2.46573118807835,-1.60932455366402,0.246984616223946,1.77456063902739,2.82466721097494,-1.2831195735822,0.0571541087872646,1.46588404768836,2.58591148362782,-1.75940375541423,-0.586969855659129,0.544353431372675,1.25078075883037,-2.09788184950638,0.133433820729232,1.30349883631712,2.37849940554189,-2.99829676256408,-0.299378685278866,2.01608361873002,3.85440073885065,-1.72096222694815,-0.713415039302555,0.344550419271336,2.20784290109585,-2.01869967059143,-0.621460245583257,1.45156736299339,2.09916355503807,-6063.0254870534
1.58493689806138,0.244709685056236,0.896456658424665,0.117663945876658,-0.220359272283427,0.0990042821388345,0.120008409209715,0.585367009929135,-0.211536239582058,-0.700377534292643,-0.775617514390047,-0.452477530039002,-0.270214734343287,-0.0698233494994782,0.0322226801298809,0.170686073083256,-0.655000870179923,-0.176337312311067,1.59153875283044,-1.557212750647,-0.174112666230107,2.24607783646972,1.73532375959935,2.19006480114638,1.47847268398386,2.11588770500348,2.03989360927021,1.03910818484577,1.02328619711011,0.998708051132166,1.63987934541206,1.3556628740294,1.2778739621264,-0.197613713821279,1.66966718625009,2.76563303020956,1.54963389581289,1.73224833627752,-2.31997017607189,0.338298519208757,1.19506507046428,3.23227492821627,-2.32920450836231,0.404177266933296,1.38332858329951,2.86729192797937,-2.1347476859818,0.86141958976433,1.31920848479097,3.25812892079276,-2.61816817852407,-0.849859565901167,0.407773360682321,2.7001252535036,-2.22737779293578,0.774674254964303,1.57949879762559,2.49922154028392,-2.08870417305709,0.97186071219756,1.60702833115554,2.6915870586943,-2.29937203993463,-0.598194960869924,0.572674500496774,2.63687048352412,-2.26007348941033,-0.932300861891876,0.0570088037629788,1.69667129011588,-2.99033058859401,-1.79842908653596,-0.986773883659322,0.621726534309196,-2.4835151301823,0.178882626151766,0.919997735326936,2.56498631409456,-1.48089622155375,0.332512896334729,1.96311141334283,3.09345480742591,-1.17396869077628,0.164736745546799,1.62355468405767,2.77836029181262,-1.70737614551704,-0.563365403353263,0.493795765003957,1.2271384442098,-2.04115366222638,0.112090818960187,1.42743466681718,2.52868138145141,-2.84131830575023,-0.0700387705725398,2.0783753276346,3.83711437406957,-1.82456418214584,-0.663847232512666,0.30373086095439,2.18557118453158,-2.07896777385584,-0.709966168060035,1.45410110914335,2.19767542890091,-6011.25444595431
1.60715289428736,0.580693567641462,1.01568449462757,0.173106388967737,-0.263658966640964,0.137121895805752,0.164119383857306,0.616633203844945,-0.274935452077032,-0.852129659295034,-0.880727522684856,-0.422625377304891,-0.292216227800201,-0.103565025796855,0.26220010912956,0.035551596040107,-0.66563913912383,-0.13370903258824,1.42726256139416,-1.95990560023657,0.170521607074144,2.27320623762678,1.73629660937023,2.15455024715785,1.51928496765713,2.02561571781955,1.94304780456036,1.04775349381701,1.08248804431623,1.17307259565348,1.65055232989523,1.35410851699222,1.25571705743746,-0.151892890659958,1.63497024528528,2.56643695612121,1.63220837795456,1.79010021950398,-2.36219895287448,0.391208616035217,1.29097275949909,3.51373802593277,-2.29533303954685,0.460303034063294,1.45494912304052,3.09208618811202,-2.09056449899832,0.813591166375849,1.52490690093908,3.56021503180641,-2.67677766373352,-0.888441787251375,0.422695305092802,2.74488118868719,-2.12100674401643,0.878548677246477,1.65433809690748,2.71689145464373,-1.93040281946509,1.07995277715425,1.71658920283125,2.9424600264717,-2.26915560806875,-0.518875391342739,0.607742102315766,2.6791385318498,-2.3089244937347,-0.951803010810651,-0.0147834760348868,1.61320342288873,-3.25993423616966,-1.84297746880305,-1.07274308308652,0.707887495868194,-2.47201740894805,0.203277681032825,0.94642644327277,2.66801638326569,-1.28736243287704,0.462368076881437,2.15268967474402,3.40671037715699,-0.968385029136933,0.327007014714609,1.73801431118588,2.99863822404007,-1.73164849661488,-0.450434076094316,0.587750307126917,1.13195546147895,-1.94309430463803,0.185658675247122,1.51853527847739,2.73491598161337,-2.52272560603814,0.140085147668958,2.1822603708894,3.82120678021769,-1.81960477734644,-0.711989850457124,0.273038696209177,2.15768160316954,-2.15923514026851,-0.751338912199891,1.47104669069036,2.27175609302218,-5955.11231084554
