"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"lambda6",-0.414252082578082,0.246241714887394,-1.68229856085724,0.0925109600623053,0.293482809146159,-1.41150373946359,0.158096133772941
"lambda7",0.281439227499598,0.22983016258858,1.2245530540019,0.220743665231417,0.259409607216015,1.08492214502001,0.277956138950566
"g_EXP_3_LV1",-0.408,NA,NA,NA,NA,NA,NA
"g_HTRB_2_LV1",0.311,NA,NA,NA,NA,NA,NA
"g_USODISPMOB_LV1",0.194,NA,NA,NA,NA,NA,NA
"g_EDUBASICA_LV2",0.22,NA,NA,NA,NA,NA,NA
"g_EXP_2_LV2",0.798,NA,NA,NA,NA,NA,NA
"g_EXP_3_LV2",0.41,NA,NA,NA,NA,NA,NA
"g_EXP_4_LV2",0.41,NA,NA,NA,NA,NA,NA
"g_EXP_5_LV2",0.42,NA,NA,NA,NA,NA,NA
"g_LV3_LV2",0.709,NA,NA,NA,NA,NA,NA
"g_EDUBASICA_LV3",-0.301,NA,NA,NA,NA,NA,NA
"g_JOVEN30_LV3",0.329,NA,NA,NA,NA,NA,NA
"g_ADULTO60_LV3",0.347,NA,NA,NA,NA,NA,NA
"g_EXP_3_LV3",-0.241,NA,NA,NA,NA,NA,NA
"g_LV4_LV3",0.398,NA,NA,NA,NA,NA,NA
"g_LV5_LV3",-0.456,NA,NA,NA,NA,NA,NA
"g_LV6_LV3",0.353,NA,NA,NA,NA,NA,NA
"g_ADULTO40_LV4",-0.44,NA,NA,NA,NA,NA,NA
"g_ADULTO60_LV4",-0.478,NA,NA,NA,NA,NA,NA
"g_EXP_2_LV4",-0.481,NA,NA,NA,NA,NA,NA
"g_SININFOTRF_LV4",-0.29,NA,NA,NA,NA,NA,NA
"g_LV1_LV4",0.458,NA,NA,NA,NA,NA,NA
"g_EDUBASICA_LV5",-0.422,NA,NA,NA,NA,NA,NA
"g_JOVEN30_LV5",-0.469,NA,NA,NA,NA,NA,NA
"g_ADULTO40_LV5",-0.295,NA,NA,NA,NA,NA,NA
"g_EXP_2_LV5",0.365,NA,NA,NA,NA,NA,NA
"g_HTRB_2_LV5",-0.262,NA,NA,NA,NA,NA,NA
"g_USODISPMOB_LV5",-0.267,NA,NA,NA,NA,NA,NA
"g_ADULTO40_LV6",-0.194,NA,NA,NA,NA,NA,NA
"g_EXP_5_LV6",-0.15,NA,NA,NA,NA,NA,NA
"g_HPICO_LV6",0.159,NA,NA,NA,NA,NA,NA
"g_CSECO_LV6",-0.221,NA,NA,NA,NA,NA,NA
"g_SININFOTRF_LV6",0.14,NA,NA,NA,NA,NA,NA
"g_LV1_LV6",0.656,NA,NA,NA,NA,NA,NA
"g_JOVEN30_LV7",-0.338,NA,NA,NA,NA,NA,NA
"g_ADULTO40_LV7",-0.264,NA,NA,NA,NA,NA,NA
"g_ADULTO60_LV7",-0.23,NA,NA,NA,NA,NA,NA
"g_EXP_2_LV7",-0.224,NA,NA,NA,NA,NA,NA
"g_EXP_5_LV7",-0.163,NA,NA,NA,NA,NA,NA
"g_LV1_LV7",0.789,NA,NA,NA,NA,NA,NA
"zeta_FRbr",3.56334309853324,0.446740016382373,7.97632396441359,1.55431223447522e-15,0.62258612125667,5.72345411642127,1.0437976705191e-08
"zeta_EnfCond",3.24930797533477,0.465527598407906,6.97983961949265,2.95519164694724e-12,0.53983570343043,6.0190683103892,1.75423831016985e-09
"zeta_AFrSem",3.93060874110359,0.466609926023629,8.42375723679856,0,0.503699535470235,7.80347898759548,5.99520433297585e-15
"zeta_CulFr",1.60965522429145,0.177237848122676,9.08189329390476,0,0.192784658098665,8.34949855536553,0
"zeta_OmLmVel",2.74482536928853,0.339268114666971,8.09043128613154,6.66133814775094e-16,0.396121199461498,6.92925643217264,4.23061585763662e-12
"zeta_IgPare",3.91094161805741,0.644258466035211,6.0704543661265,1.27548860362481e-09,0.694143216210942,5.63419986930899,1.75872958418921e-08
