"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",8.85969304595135,21.788529595832,0.406621888227196,0.165434086105548,53.5542176011949
"asc_ruta2",7.88208121622272,21.7892987327775,0.361740931311651,0.245548232261329,32.0999306068475
"asc_ruta3",7.19768715416314,21.7910200347509,0.330305196483906,0.416443076086104,17.2837239168672
"asc_rutaEC",0,NA,NA,NA,NA
"b_time",0.0733663551078192,0.0260069539716089,2.82102837525345,0.0331550965697613,2.21282284470051
"b_dist",-0.342455688711407,0.135035063715662,-2.53605011386156,0.135586239786222,-2.5257407333617
"b_CongAB",0.0802867871646051,1549.73086962919,5.18069225683137e-05,6.34167245509,0.0126601914137279
"b_CongCD",-0.288510416349983,1549.73082344418,-0.000186168082860214,6.34165024661885,-0.045494532989076
"b_CongEF",0.208169616152601,1549.73084550048,0.000134326303665572,6.33863663907011,0.0328413865640261
"b_Sem_0",-0.366351739762133,NA,NA,4.33759168602541,-0.0844597108903595
"b_Sem_1",-0.264693306327342,NA,NA,4.34556789368482,-0.0609110967319154
"b_Sem_2",-0.280025820961762,NA,NA,4.32347519366306,-0.0647686891721266
"b_Sem_3",0.0450564845637715,NA,NA,4.30507118884086,0.0104659092933381
"b_Sem_4",0.865996457751851,NA,NA,4.32473036864647,0.200242878499472
"b_ACC_0",1.009898115616,3399.979485155,0.000297030649751101,5.79861104888129,0.174162072107051
"b_ACC_1",0.472481218654437,3399.97949008961,0.000138965902597837,5.70773033973745,0.0827791767534993
"b_ACC_2",-1.48235258990535,3399.97958335663,-0.000435988673920769,5.80580108456337,-0.25532266233624
"b_NO_CAMFD",0.36511831378833,NA,NA,11.2680293492378,0.0324030318409692
"b_SI_CAMFD",-0.365107935761234,NA,NA,11.3235632880838,-0.0322432017618914
"b_NO_PANEL",-24.2456203734782,NA,NA,0.647263452731347,-37.4586580953483
"b_SI_PANEL",-24.6137877016212,NA,NA,0.654027771253536,-37.6341629262094
"b_NO_ZER",0.0123962310471895,NA,NA,0.523021473420074,0.0237011894867905
"b_SI_ZER",-0.012395883547295,NA,NA,0.506804931736422,-0.0244588850089206
"b_CSECO",0.0155574176500836,0.37275428190695,0.0417363888363517,0.362283244149367,0.042942691668261
"b_CLLUVIA",0,NA,NA,NA,NA
"b_Hpico",-0.0347358807365079,0.286184992867666,-0.121375619274942,0.283712533292846,-0.122433367089404
"b_Hvalle",0,NA,NA,NA,NA
