"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_CongAB","b_CongCD","b_CongEF","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec"
"b_Sem_2",-0.214495629493397,-0.147815959314341,-0.196454532762069,0.120681892222296,-0.137357722997841,-0.996458530395135,-0.993148781977443,-0.991179893404454,0.996234698340481,0.995014826002886,1,0.999692606735786,0.99593336351609,0.64069474529475,0.651737928632283,0.640381473377077,0.982264429140633,0.980775415434569,0.968316684287937,0.962734271571107,-0.962870693990242,-0.927349901796555,0.155291430911342,0.093771696466424,0.509829152842931,0.235877278066375,0.21853604174173,0.138673344674289,0.215856321018904,-0.321097281100699,-0.364620997325701,-0.369555445658935,0.143786196382677,0.14306960798475,-0.273861364973104,-0.00739224673238968,0.0561951497227372,-0.0281837689776725,-0.0783239791601304,0.28207239543625,0.0529600358985736,0.0363604056324277,0.0232374814336728,-0.0122536025426691,0.0788306958686586,0.0600105019155679,0.0736656878340493,0.188088996668234,-0.12689781463168,-0.0098442119302907,-0.00431543166569298,0.00715873180106403,0.0779600067402481,0.0256636468715104,0.0240768227307575,0.0619988030188365,-0.173022951437264,0.159366616162393
"b_Sem_3",-0.211986095209841,-0.151781667713545,-0.197521401290361,0.109378128628817,-0.140414918924761,-0.995751871980199,-0.99246434661395,-0.990472654241509,0.99314995582093,0.991983152434728,0.996660516462306,1,0.993966895639719,0.64240685921664,0.654067192972821,0.64147617110319,0.981377541504464,0.980024675334171,0.971238166722662,0.963535364165446,-0.962304482036312,-0.929780731043482,0.155603171486098,0.0952740957278739,0.510271525408957,0.235440577377391,0.220666122687178,0.138633028683118,0.213505734097408,-0.317633351882977,-0.35972102696825,-0.367037431213897,0.145542637803034,0.137348893969714,-0.275172652065195,-0.00587522105699095,0.0477671484305321,-0.0350435505795477,-0.0764682734309103,0.282304624794669,0.0562701045799961,0.0419953314440887,0.0257893692374889,-0.0120152436662395,0.0826838131264687,0.0616969415280764,0.0793904743800687,0.190951155460339,-0.13113043333011,-0.00491102980454773,-0.00390252110992047,0.00720603424919,0.0783060666067213,0.0285109503557947,0.0286850736774558,0.0581472516208148,-0.175395705811811,0.163981508759295
"b_Sem_4",-0.215598182118586,-0.148518203925375,-0.204115340373219,0.111101280188524,-0.155625333380611,-0.993332523435244,-0.990349652752604,-0.98798761297163,0.992368227016537,0.991303801591934,0.995661100546928,0.996724678910187,1,0.645655019458413,0.656222799008586,0.643829442505002,0.978312304250466,0.976927339172069,0.963308986821267,0.960345748420051,-0.959328250032399,-0.923714851525519,0.151461689141725,0.0893046908469765,0.512938019968633,0.233059911446617,0.219923372632976,0.143084514292585,0.201401379316231,-0.315573149911799,-0.361435875050198,-0.367841557752797,0.146195009136516,0.133357027660101,-0.269523788013648,-0.0190676816618654,0.0645161959082561,-0.0344363356815557,-0.0652479825327803,0.273599388408144,0.04845948659943,0.0321333628379141,0.0203806361212641,-0.0160474578893717,0.0777632023498203,0.0649140565090883,0.0700127881279826,0.176530540627712,-0.121802005186901,-0.0113357277636079,-0.00962997630992113,0.0133130751920142,0.0787936963113338,0.0260076893676025,0.0212514116053009,0.0597136682704774,-0.161006723670961,0.155057842251665
"b_ACC_0",0.210765389237636,0.0664880304472006,-0.0341178927999759,0.0900411200827835,-0.0178437600683433,-0.591035276299964,-0.591472750067276,-0.586719341750097,0.648278582612438,0.645799270206682,0.646410800042318,0.650952254893782,0.648019916458518,1,1.01365392355837,0.991580572834864,0.703208175089442,0.703269024834656,0.541860907886289,0.530887526661283,-0.485429785558695,-0.571713442376932,-0.502045679336641,-0.0812600005962476,0.354238081173905,0.121315570086673,0.159507835355346,0.16553213549256,0.241596487566092,0.107874746991655,0.106829691288819,0.0756591154396991,0.0612765281009291,0.10278251983602,-0.242581402807567,-0.0618911756913676,0.0140128241506327,-0.109027545823446,-0.124943770199353,0.241185793723782,0.0956457756182342,0.069573291303171,0.0778441439835983,0.042529498009435,0.0455741932382446,0.0470603217454488,0.0173527863290163,0.130981563249572,-0.070332316903197,-0.0260762673593217,0.0124060933452413,0.00149345009620796,0.00795877292400624,0.012946004216444,0.0568529872910092,0.0458130099626844,-0.113695828197194,0.102873478851713
"b_ACC_1",0.198213095335061,0.0637685034498461,-0.0424683486969597,0.0978332876341342,-0.0238326269089422,-0.59346833800339,-0.593592420396475,-0.588870825954165,0.647438741985451,0.644618862425968,0.645314300370093,0.65046566965934,0.646398204802875,0.98307959263789,1,0.976648856919286,0.710890239581273,0.710805732018461,0.554690001134979,0.539920275055994,-0.491375750415817,-0.58133585058404,-0.505890495836558,-0.0860552209842277,0.365319814578326,0.135540615522598,0.172456107785489,0.172709036128647,0.243159656279475,0.106681358106888,0.104484472016797,0.0728877605994928,0.0538022222045909,0.0974232382113495,-0.252829403227255,-0.0659356611060525,0.00207074618332992,-0.118101764936269,-0.113888385438306,0.241204355332622,0.0956849585841475,0.0721303391534368,0.0792859869737943,0.0411107962043636,0.0441036865645243,0.0503164917655294,0.0173656134414136,0.13468212571869,-0.0741240071749026,-0.0281042823331253,0.0101022508587733,-0.000921578383727128,0.00834783697110162,0.0126455177178324,0.0593485254324379,0.0431104702849919,-0.118810596750078,0.108479409442275
"b_ACC_2",0.209279877833993,0.0841239368438507,-0.0365075171212043,0.105617223919366,-0.0284069770444655,-0.588410594092606,-0.588160393781536,-0.584217932634223,0.644364513923697,0.641534678154846,0.642303852860011,0.646208199778824,0.642405913290384,0.987216498724569,1.00275176258121,1,0.701112972928849,0.701721873695826,0.541973483926167,0.532178303909038,-0.489371283495503,-0.571394543029696,-0.501164309026213,-0.0785137475080567,0.365835132385823,0.138691005059883,0.172124308716954,0.162909305568475,0.234842664744025,0.107100283976272,0.107664093567976,0.0782065462918555,0.0562896576477861,0.0829063005874622,-0.248415125028532,-0.0653492520462274,0.0119391535577765,-0.116638917382691,-0.092153740768939,0.236555147694706,0.0762761909088507,0.0640063160672884,0.0637189797833116,0.0293247876814937,0.0416424899257727,0.0448650779534447,0.0124363325586618,0.134593376277835,-0.0738916380396007,-0.0259214789765892,0.00726382737348603,0.0011328550733875,0.0195698131004736,0.007374694957518,0.0512975412337413,0.052148495316418,-0.116012783950575,0.106689147846571
"b_NO_CAMFD",-0.182460881748667,-0.147376190507083,-0.198273792326825,0.133447617908402,-0.112237260215366,-0.968936639506808,-0.965962234744221,-0.96336707895314,0.979072419816115,0.976631110035341,0.980167550621558,0.982549363305725,0.977200510987156,0.704894086030795,0.71677885755744,0.704542928396893,1,0.998084732993132,0.956168122448582,0.951281863366259,-0.911667263067858,-0.89762918896442,0.0182931654956635,0.201055826537776,0.509012751133754,0.226445206109048,0.215700328765006,0.172764369606095,0.199920459394877,-0.3002513706877,-0.343273626169572,-0.349274782448066,0.128841590548827,0.147387060457135,-0.26293755691918,0.0153581130646013,0.0565750049325818,-0.0128370125832567,-0.0743995586242633,0.282730516720435,0.0416314099755049,0.0287114369648133,0.0138302911277132,-0.0260506286565147,0.06908988590893,0.0435293260276326,0.0737177746762089,0.197786464801718,-0.133583761137381,-0.00847471687798256,0.0026960292657844,0.0217247416229551,0.088757267136273,0.0304992301957097,0.0250528260042069,0.0488672534892955,-0.175071892888123,0.171962440197859
"b_SI_CAMFD",-0.176419736020564,-0.138976126589432,-0.19076198295321,0.126378543185364,-0.112655156891934,-0.971250230374038,-0.968203623585676,-0.965710021446753,0.981796589382197,0.979371198303166,0.982964429996582,0.985484637624868,0.980095366826904,0.711875858005561,0.72370499053901,0.712055616728218,1.00137376298221,1,0.953876437153686,0.949511346155933,-0.91377706010358,-0.898700292197249,0.0166561427040493,0.200519640146899,0.507785087521859,0.223678847609341,0.213786385509889,0.17043220009575,0.198995047593773,-0.294516170903018,-0.337453298423836,-0.343721489221271,0.128456146705583,0.146285607784924,-0.262539990035993,0.0159184862123195,0.0581159267638229,-0.011901547529788,-0.0744685922267125,0.280033650024417,0.0409590596600099,0.0286443050628413,0.0128653950076726,-0.0272845673459986,0.0699592674208422,0.0453430647494359,0.0737576100893082,0.195810057101159,-0.13362031569619,-0.00871089547012284,0.00172317608957734,0.0220991368012567,0.0892319426345981,0.0307484249682326,0.0265923813476636,0.0532098139428814,-0.172719395129293,0.170756484208848
"b_NO_PANEL",-0.276860336099652,-0.191167074750732,-0.222074706349736,0.133114453761135,-0.149203573810611,-0.975709278639481,-0.971980732924279,-0.96990202156925,0.965182546867731,0.963158029505528,0.968323030263556,0.971136978772406,0.963572029884024,0.542868210867322,0.554368918413894,0.542839733135616,0.956309887661573,0.954266465176035,1,0.955655242689025,-0.944563467045098,-0.918827576727033,0.225459002136909,0.199085238348266,0.483201427053985,0.240909991718528,0.222454409353967,0.13940582570988,0.2064262865793,-0.383104638652002,-0.441789928220733,-0.445044102171203,0.143767918936197,0.149787879020195,-0.235661227699031,0.0413962597294352,0.061925781055609,-0.0229245203824621,-0.067191678944526,0.27147600826369,0.0508206592046361,0.0456198875430125,0.0185916803712995,-0.0187135533460897,0.0920151058702131,0.0632772386208252,0.0884063348542532,0.203906007643452,-0.135323586645896,-0.00378721425869653,-0.0161448117223764,0.0166548886105188,0.0793903066786864,0.0357634667890261,0.0311395366430727,0.0503198280020395,-0.186958184597242,0.175502358506989
"b_SI_PANEL",-0.27002934465424,-0.179914125338252,-0.20563329917784,0.117104575974648,-0.122865938521366,-0.969570770380669,-0.966174436879326,-0.96557201877255,0.9608080856622,0.959746191093739,0.962802646352519,0.963497582390084,0.960668147453535,0.532181437488633,0.539904266863091,0.533332252243569,0.951186984225927,0.949663315909647,0.95563949133566,1,-0.93271057495703,-0.920886919427905,0.227796640596828,0.195157190358641,0.507214583385394,0.227055424640994,0.192213077953841,0.121401551312135,0.198775754936698,-0.397313208225902,-0.437473836177508,-0.429986712162537,0.153820578199959,0.159379423999832,-0.25747126805534,0.0341169241597117,0.0841421953385782,0.0216341219887197,-0.0510936622017775,0.274265699865667,0.0294849570404072,0.0135909464699563,0.00398680434204098,-0.0398950092717538,0.0721472196427913,0.0553211612367309,0.0852048299335933,0.171854739717494,-0.131958800235588,-0.0150159184058938,0.0100944096395514,0.00885228154914967,0.109114049485799,0.037286813064252,-0.00664707195741193,0.0494493477307495,-0.155435693365658,0.169470160601703
