"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_CongAB","b_CongCD","b_CongEF","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec"
"b_NO_ZER",0.0241854777477347,0.0225976447881908,0.0445654904784641,-0.00133156956493893,0.0117505670298157,3.21066174614865,3.19679387795169,3.18963495162886,-2.15584312319212,-2.16041151628742,-2.1610529676701,-2.1549014536509,-2.15404260732057,-1.44766917675334,-1.45097293723257,-1.45215517530112,-5.33688229145499,-5.3567219697905,-0.319770014100104,-0.319155028749264,0.273551461658506,0.229061727616889,-0.0602774670653524,-0.0103310400045568,-0.186483471554776,-0.0561450347616431,-0.0456752982419691,-0.0252404269991406,-0.0394348180673672,0.17863888384186,0.162499016320994,0.17950571372823,-0.024277509030444,-0.0268424927901104,0.0685194826077375,0.00776151694321019,-0.0126150915478314,0.00563342534629525,0.00692494906214997,-0.030982006327029,-0.00149520868174321,-0.00110637536123796,-0.00049313316898192,0.000297934355285223,-0.00684617764983261,-0.00175221115547781,-0.0030763165343886,-0.0113643437111663,0.00485673776389983,-0.000292676906134294,-1.80949979274238e-05,-0.000321507903420968,-0.00157228196165485,8.41721254883272e-05,-0.00054960327871472,-0.00110935489745593,0.00735357404034813,-0.00678171517092433
"b_SI_ZER",0.0192849411809935,0.0172588466651579,0.038369659616619,-0.00264276479682012,0.00884058439689413,3.0350037774654,3.03055012883339,3.03306550095964,-2.0146086243897,-2.01644477099524,-2.01728830034523,-2.01833403515069,-2.01028121215901,-1.64962433869293,-1.65975390988934,-1.6414612346352,-5.09681871141469,-5.10909395029703,-0.30143657257967,-0.305366871489504,0.228929628044018,0.256851238832359,-0.0606756139938254,-0.00779726196776982,-0.17255402094821,-0.0641100873704211,-0.041897038492973,-0.0136430010114687,-0.0436811986861319,0.171863078758853,0.159264774283586,0.173007742419044,-0.0227595416871191,-0.0248004539699329,0.077759383551516,0.00480014665204597,-0.00866040974926955,0.00574882300718562,0.00806311400343697,-0.032199251063154,-0.00271926069992736,-0.00204296963753666,-0.00183186806956299,-0.000239017580590479,-0.00862282591364964,-0.00278556822112235,-0.00292313723740578,-0.00962554831501644,0.00421285581631351,0.000721804431383214,0.000640018981136705,2.68675177663564e-05,-0.000748558542491242,-0.0014750620572355,-0.000528957303484706,-0.000358189251266473,0.00667964502218444,-0.0070522304145775
"b_CSECO",-0.0228396523493703,-0.0135084377636475,-0.0138525631782878,0.000126350489584799,-0.00592361496513926,-0.588078925599142,-0.586435904356914,-0.603094859859871,0.233270817323664,0.2372504514425,0.243236485212723,0.242687282944537,0.237306742629703,-1.05466722392865,-1.04608802215543,-1.05412119597894,0.074676691409343,0.0683291388069764,0.0528684908258581,0.0539748885215991,-0.0602774650025437,-0.0606756129494879,0.13124914899139,-0.00630071841232319,-0.00197723431485184,0.0191526155522069,0.00208953226288292,-0.020748047763704,0.00783843377237818,-0.14357845114326,-0.128797357789443,-0.131153076247417,0.00920074362058879,-0.00564929989428451,-0.00102263877807516,-0.0128256651101649,0.00245003158490681,0.00468622836721504,0.00254983737331832,1.35276914756885e-05,0.000190635106036219,0.000491142754426368,7.43398557084186e-05,-7.46115669391635e-05,0.00456148352895825,0.00091180427149078,0.00172045173208725,-0.000230299806829928,-0.00032062619828707,0.000296865800423203,-0.000789784382569805,-0.000225322608117149,-3.80490401564345e-05,0.000255749280964624,-0.000537526137407571,-0.000319129305096605,-0.000455956093752771,0.000637211374130053
"b_Hpico",-0.00668693775280322,-0.00735201083313714,-0.00795740813873583,0.000130620860653535,0.00373193027238863,-0.161083452602868,-0.155029384994309,-0.155085745709167,0.109487515773386,0.113515748885491,0.115022628649375,0.116368037856802,0.109575089995508,-0.133683969591886,-0.139353897990954,-0.129326159480687,0.642751588794248,0.644196784850166,0.0365593668280345,0.0362125631899634,-0.0103310403315018,-0.00779726263749046,-0.00630071841232191,0.0804928015474443,-0.0019005094941437,-0.00932755896849473,-0.00634375979224678,0.00509622465354931,0.00372001557447851,-0.0608831815964552,-0.0542204889505839,-0.0501941672496104,-0.00456582079444993,0.00202110812373084,0.0149055066590447,0.0253207699510648,0.00459419328088828,0.00437090258878338,-0.00367532677019497,-0.00198892655777407,-0.00173129189187413,-0.00198048283267218,-0.00213486828486215,-0.00185803760274628,-0.0018527573354266,-0.00178680491138537,-0.000246347507887686,0.000847056232892661,-0.000358912168085617,-0.000688332397328862,0.000110766180988843,0.0011085800596341,0.00100226745319445,-0.000405138669115798,-0.000440588080062926,4.33755452527839e-05,0.000243961641992943,0.0007086343078843
"b_Joven30",-0.0170084629140106,-0.0109802989629757,-0.0367513817894446,0.00170059880890093,-0.00271490552623509,-2.4163904260431,-2.38803554181652,-2.38081266866755,1.67172079563257,1.68009783281221,1.68424440158298,1.6785301597272,1.69500661226912,1.56951919267102,1.59325077480681,1.62291202059652,4.38252199722018,4.39349888272848,0.238977369899048,0.253475159016561,-0.186483471002728,-0.172554021715747,-0.00197723431485152,-0.0019005094941502,0.583841503262025,0.225676146362885,0.171686830564971,0.00686411588917343,-0.0154195216110523,-0.149775507007963,-0.14213714297976,-0.130385539594536,0.0147958846259571,-0.0619124631769514,-0.235852880309327,-0.0231724980458209,-0.0282768431072166,-0.0227931788493843,0.0159629659410901,0.0304622161265254,-0.00257411016488026,0.000391897555277797,-0.00253538593773385,-0.00402599339518596,-0.00155623189191319,0.00175752603826838,0.00443759110857422,0.011088521313815,-0.00776833973459226,0.000931436857066814,-0.000370647862566814,-0.00152975751140656,0.00335056809390989,0.00337916047641848,0.00147877792109069,4.27736803492039e-05,-0.00860377121285904,0.00460415643261815
"b_Adulto40",-0.0137166357710954,-0.0221501040631062,-0.0345983953344634,0.0027047193575437,0.000841825374338402,-0.827841109177618,-0.809962231613647,-0.808858914335277,0.553967551958445,0.535337377539044,0.537097323495604,0.533820886809959,0.53083618259602,0.370488213304555,0.407442971329305,0.42407661989574,1.34383209824691,1.33395731723555,0.082123945104175,0.0782099444057519,-0.0561450361967919,-0.0641100889342481,0.0191526155522074,-0.00932755896849646,0.225676146362891,0.277375317247845,0.170831459555338,-0.00191164281586248,-0.0282534132107919,-0.142569322889847,-0.135185720164565,-0.13303572430766,-0.00357395216471882,-0.0448481705196274,-0.0805244335759064,-0.0240298599288443,-0.0398373143038787,-0.0356042946596476,0.0153862613532001,0.00942057470372866,-0.00171562651532857,-0.000309308807309584,-0.00183987840186674,-0.00268180006086987,-0.00196525190003511,-0.000543306131119902,0.000600404646973182,0.00644532315323079,-0.00374298655060128,0.000601347885625757,0.000462013201253021,-0.00115990984943073,0.00159686331849428,0.0013141959312782,0.000860459536794277,-0.000343312549219709,-0.00510163147812911,0.000895622864745669
"b_Adulto60",-0.0102257379208815,-0.0197262310554173,-0.0300119746311165,0.0016065639532606,-0.000684656815613197,-0.608530921212334,-0.599886811289313,-0.595063154435563,0.422239036792144,0.411669505617205,0.411301112750951,0.413542210873877,0.414032333712447,0.402633420855964,0.428495136009396,0.435018965053125,1.05804128020852,1.05382133508483,0.0626795605751637,0.0547246460254584,-0.0456752986911516,-0.0418970388259547,0.00208953226288308,-0.0063437597922471,0.171686830564978,0.170831459555338,0.189499330312334,-0.00429908557058033,-0.00802953915605066,-0.124291942459083,-0.131167811206596,-0.135300611143678,-0.000791162962750314,-0.036920873624154,-0.0251506937744898,-0.0157061231350371,-0.017015561998766,-0.0207554685640493,0.00669943607547695,0.00183511326392612,0.000334667244634425,-0.00118511510831927,-0.000390875656578754,-0.000900604005370998,-0.0028442252072855,-0.000305943144154088,0.0011047845114808,0.00137744211726865,-0.0012363342006763,-5.60697627579415e-05,0.000640548137989296,-0.000569877195619622,0.0010167576779249,-1.82281921024041e-06,0.000142487102451442,0.000477514274835288,-0.00127243904244988,-3.96950700378813e-05
"b_USOCINTURON",-0.00541453254285422,-0.00057364198304641,-0.00884735737606086,-0.00109731804913632,0.00116539402965822,-0.33992995698915,-0.33066551904751,-0.318333180612482,0.233217018660481,0.223777977664103,0.218098626769859,0.21710710091153,0.225101625528019,0.349167052977809,0.358596060264103,0.344060657978348,0.708156291216623,0.702039776299934,0.0328238082299042,0.0288833380352648,-0.0252404291036364,-0.0136430032094074,-0.0207480477637027,0.00509622465354885,0.00686411588918305,-0.00191164281586109,-0.00429908557057995,0.132328661635814,-0.0133114430441402,-0.0644966486227187,-0.0689199665325558,-0.0711963092989903,0.00359203431717868,-0.00871882773138938,-0.0148111817033949,-0.00997949284964341,-0.010630498788265,-0.00221096905132173,0.0137779044572076,-0.0237766318054004,-0.000474215100910064,0.000626812433503988,-0.00132195801557965,-0.00167041879256847,0.00489610581881984,-0.00188483877099656,0.00197308144313953,0.000804185985462169,0.00248919376993683,0.00156793813422619,0.000780708124231664,0.0028935072644348,0.000599051111853378,-0.00143911289082967,0.00174076144916297,-5.20805389604993e-05,-0.000749523919552864,-0.0003338866358727
"b_USODISPMOB",0.000202115775114173,0.000794192772325363,0.00257988628136622,0.00124570798794296,0.00319526110304604,-0.402125858744921,-0.402799243049768,-0.408768287538099,0.281229535599058,0.28552936442509,0.287911783072775,0.283564318815308,0.268709591204338,0.432191555253323,0.428170445907042,0.42063057538419,0.694971354554457,0.695163662140896,0.0412199807781888,0.0401071036251904,-0.0394348190783723,-0.043681199969399,0.00783843377237961,0.00372001557447788,-0.0154195216110452,-0.0282534132107915,-0.00802953915605095,-0.0133114430441412,0.0951751127803135,-0.0296450375030822,-0.0273073269210833,-0.030777442118694,0.00134683498575206,0.00384299337351577,-0.0052444922101331,-0.0021537646844686,0.0144018730409924,0.00599286260690815,-0.0160740493103632,0.0168810485536275,0.0030718983619822,0.00130888890164276,0.00253630332327831,0.00248207433944093,0.00243906056729442,0.000862992765608464,-0.000612885063859832,-0.000124314266037951,0.000135340809733986,-0.00169897492918912,0.000197330344375466,0.000207708452141975,-0.000389400563617933,-0.00201695184895721,0.000347208522412454,-0.00044442790810595,0.000642309216672982,0.00213341897995271
"b_HTRB_2",0.102449621659929,0.111110549635801,0.16393612082096,-0.00706008069257846,0.00878325399612266,2.15732011009155,2.1752480934567,2.18180025633334,-1.30920396402627,-1.27960446403916,-1.28635246230066,-1.26662747966724,-1.26582063597546,0.575281250896783,0.571537618202666,0.573114945331741,-3.13583662965099,-3.09560130101733,-0.229717955438944,-0.240742675419527,0.178327250085523,0.17145354904607,-0.143578450547146,-0.0608831817486132,-0.149775504518146,-0.142569322680924,-0.124291942484709,-0.0644966488437546,-0.0296450374573783,0.858031106507767,0.564563539119238,0.605076457731865,-0.040264509672319,-0.00869641644172608,-0.0303571487720472,-0.0180256289689261,-0.0222746313900461,-0.0961156628198884,-0.0122036154828496,-0.00211322495662146,0.000260870057212676,-0.0032154751249278,0.00420003083414004,-0.00044016120090695,-0.00843602184541172,-0.00101567048970332,-0.00854198583152413,-0.00316700513531776,0.00526018017025234,-0.00190715080642966,-4.33304889477884e-05,-0.000852916233828228,-0.00302144588604672,-0.00358909164521766,-3.45091507389442e-05,0.000862495674055279,0.00218724104031076,-0.00883420274700516
"b_HTRB_3",0.0682377674922425,0.0683998206186381,0.114334424974221,-0.00703546649779603,0.0142424114461013,1.99667594004117,2.02344518248832,2.02936189242894,-1.20470603069569,-1.1936939523464,-1.18574564290161,-1.16441657847099,-1.17696431503666,0.455679557908907,0.449974509899355,0.461176719096536,-2.91337064628851,-2.88265079308805,-0.214851306950422,-0.214992054586792,0.162402771768353,0.159070633617193,-0.12879735736613,-0.0542204890900598,-0.142137141430745,-0.135185720126202,-0.131167811339504,-0.0689199669601896,-0.0273073270961201,0.564498698536167,0.564526475044625,0.574913375388212,-0.0523886315687526,-0.015465489464223,-0.0182396806287244,-0.00509137987335996,-0.0333692566936907,-0.0973274482732728,-0.00873411419192474,-0.00102562488032946,-0.00138979757523962,-0.00103634673193372,0.00226841368201078,0.00122703723348672,-0.0110221115735426,0.000234112160926327,-0.00797163178362171,-0.00322668048736088,0.00343314182629558,0.000501678808374347,0.000307815251908152,-0.00304375430704878,-0.0023237713792202,-0.00196107457471586,-0.0028787615042799,0.00113602002128385,0.00192027828070911,-0.00589764481858953
"b_HTRB_4",0.100829596385116,0.102279107259447,0.156570148946751,-0.0085079961130545,0.020781142756048,2.18168335675689,2.20459522302679,2.20693508037282,-1.34653396235566,-1.31882532507855,-1.31108658463,-1.2961809153327,-1.30661273396672,0.344456612023866,0.33749197653807,0.358312329927962,-3.2231460144245,-3.19195821818661,-0.236195246376623,-0.230604051965602,0.179157934294959,0.172562066830367,-0.131153075987205,-0.0501941679801988,-0.130385539806027,-0.133035724784517,-0.135300611667721,-0.0711963099365525,-0.0307774424702581,0.604919074730034,0.574820832775063,0.672584735518118,-0.0571514251085384,-0.00994706865825829,-0.0281304145042319,-0.00524162212263341,-0.0371307512525014,-0.104475366605974,0.00096471564863541,-0.0141656756943952,-0.00362138576808666,-0.00250599932203291,0.000584433764975374,-0.000708544842885028,-0.0134105303401737,-0.000959727346543946,-0.00864482170967289,-0.00357988553330776,0.00505530093242158,0.000586188190901597,-0.000245277111883118,-0.00305293550959755,-0.0018880524790614,-0.00215039564447938,-0.00249984194180153,0.00131335156473307,0.00208464115603964,-0.00883848919909339
"b_EduBasica",-0.00334814537240908,-0.00238691459803877,0.00512182014385531,-0.00119970285993948,0.00116354820768268,-0.303056178090527,-0.298369489479669,-0.293859275779661,0.199255198961431,0.197588798260031,0.190859608294767,0.192368713980616,0.194113364785594,0.109089262180798,0.0942817449904709,0.100335506480392,0.445725928933008,0.446582653140265,0.0285697817224796,0.0308869112276999,-0.0242775098423563,-0.0227595427175906,0.00920074362059006,-0.00456582079444997,0.0147958846259639,-0.00357395216471757,-0.000791162962749751,0.00359203431717876,0.00134683498575254,-0.0402645095862948,-0.0523886313580227,-0.0571514247397114,0.0942600585941707,0.0218614462566862,-0.0101235745654948,-0.00185454544388024,0.000809076320354177,-0.00942220969222098,-0.00684904338562696,0.0235505318476242,0.00121948723537778,0.000845721947365044,0.000215483495340729,-0.000311582910474534,0.00539080196783808,0.00102870770561948,0.000884026609318173,0.00278092945491249,-0.00408780490735318,-0.000264239910487549,0.000718515603896848,-0.00026424047640945,-0.000330196312984919,-0.000707727161213235,0.000426729367421222,0.000462042289391249,-0.00271741138052678,0.00347064531174813
"b_Exp_1",0.00320732089291332,-0.00236783819529344,0.0056240557791659,-0.000334352981048178,0.00408366206533283,-0.358117857430054,-0.369434920322702,-0.363276651992845,0.271610147841174,0.266795338464104,0.255565211739767,0.244301922540099,0.238284785095889,0.246243377344157,0.229745705625489,0.198870795536482,0.686165224643976,0.684393819988875,0.0400570659116692,0.0430675156728716,-0.0268424937403658,-0.024800455291053,-0.00564929989428324,0.00202110812372966,-0.0619124631769469,-0.0448481705196276,-0.0369208736241549,-0.00871882773139075,0.00384299337351538,-0.00869641668613749,-0.0154654894775958,-0.00994706834810467,0.0218614462566855,0.170703630121801,0.0601901412282992,0.0454184806838936,0.0450416470633766,-0.0027338876727346,-0.012743522800996,0.00993061786000235,0.00329309999865829,0.000914623711550313,0.00258045665955563,0.00208350935745119,0.000259429168657143,0.00135994633593792,-0.00131873057718992,0.0015055089109007,-0.000880295384063433,-0.000706722801678575,0.000679396217091169,-0.000354429316406966,-5.22825601205174e-05,0.000347667447087623,-0.00168670345797408,0.00188329157750072,-0.00176986348972238,0.00414094349941817
"b_Exp_2",-0.0012625686692175,-0.0159884148581635,-0.000401037163443086,-8.62857882228984e-05,-0.00229208008649599,0.9440806609933,0.928725171607823,0.934749166168295,-0.643977350435471,-0.649787239894512,-0.658549861423389,-0.658886381428136,-0.648307514997708,-0.782359531722528,-0.802631053485188,-0.802167546343878,-1.64787973101555,-1.65349729320096,-0.0848387267905921,-0.0936590788095433,0.0685194844519079,0.077759385967588,-0.00102263877807615,0.0149055066590465,-0.235852880309336,-0.0805244335759059,-0.0251506937744888,-0.0148111817033923,-0.00524449221013238,-0.0303571484392706,-0.018239680647227,-0.028130415040641,-0.0101235745654934,0.0601901412282989,0.309349801306074,0.0496437540102775,0.0544263697220247,0.0133661357174203,-0.00907485264604705,-0.0221258360497039,0.00150711897782239,-0.00159855534896885,0.000924805161502843,0.00164894778917822,-0.00103656140457819,-0.000476277666135912,-0.000831232883921725,-0.00858172712709984,0.00694436626621647,-0.000681718632366671,0.00101042481866496,0.000155099881236251,-5.0150909434751e-05,0.00115826366189264,-0.00173159186777601,1.31090025186435e-05,0.00701236122734164,-0.00415128617095341
"b_Exp_3",-0.00225670666109061,-0.00226741669699398,0.00991151264882268,-0.0011219554181704,0.00239970402782953,0.0478707385563293,0.0598893874607272,0.0659847942483795,-0.0228647854729039,-0.018181241173344,-0.0151210666320308,-0.011966787931806,-0.0390148542365754,-0.169795352332915,-0.178056117606736,-0.17950471438776,0.0818764381260348,0.0852821245321094,0.0126769644840121,0.0105569665053777,0.00776151720806258,0.00480014680469837,-0.0128256651101653,0.0253207699510648,-0.0231724980458215,-0.024029859928844,-0.0157061231350373,-0.00997949284964319,-0.00215376468446849,-0.0180256289620734,-0.00509137991027385,-0.00524162201973464,-0.00185454544388025,0.0454184806838937,0.0496437540102774,0.223844366331026,0.0415756218818133,-0.00789873083645514,-0.00335981235737917,0.00584191414741145,0.00174493591777826,-0.00083093646605346,-0.000436074019215069,-0.000454668199971013,-0.00434167737991445,0.000694364969786991,0.00108938373261398,6.05260233128452e-05,-0.00218045246515704,-0.00336307146734141,0.00178977251274358,-0.000381189569919,0.000919065102668293,0.000284092455005475,-0.000705573569407988,0.00118626704694366,0.000407451483081879,0.00197985745677298
"b_Exp_4",-0.00403872448096778,-0.00303945499758375,-0.00213741629093274,-0.000630539362543343,-0.000186987068482108,-0.133432258159933,-0.131866519733111,-0.132425563354478,0.0845403502390684,0.0977703270794983,0.0924065189694414,0.0782132733968037,0.106120328647642,0.0309043986375562,0.00449532869723529,0.0263636987701579,0.242461825320168,0.250293213756606,0.0152448578361635,0.0209305590745782,-0.0126150916704788,-0.00866041003130378,0.00245003158490678,0.00459419328088793,-0.028276843107215,-0.0398373143038786,-0.0170155619987663,-0.0106304987882654,0.0144018730409923,-0.0222746314513225,-0.0333692566961366,-0.0371307511137819,0.000809076320353776,0.0450416470633766,0.0544263697220247,0.0415756218818132,0.144657715177641,0.00853880016073628,-0.00721145410794538,0.00771258157062864,-0.000121095495574057,-0.00161301049433812,-2.96442985223438e-05,-0.000804276293411887,0.000942226219703332,0.00233279742271929,-7.91002700651611e-05,-0.000357548105646239,0.000165515276547298,-0.000822229278050583,0.0010005079010465,-0.000792683665038869,0.00140252462442892,0.000797865935820984,-0.000509824169818095,0.000892635502329569,0.0016731963332104,0.00236766808173203
"b_NoInfo_traf",-0.0144422753654494,-0.00918732317450052,-0.0160426218082741,0.000718200267480556,0.00129326997977924,0.0503850735778201,0.0356860302988479,0.0350012332876026,-0.0436262212090772,-0.0427395392877544,-0.0427625360007936,-0.0529443787549628,-0.0522645701491265,-0.221866445941517,-0.236565417144345,-0.237649577758434,-0.0507625419747082,-0.0472952926922007,-0.00520730216855004,0.00496554463706652,0.00563342519504098,0.00574882314567196,0.00468622836721594,0.00437090258878377,-0.0227931788493834,-0.0356042946596469,-0.0207554685640491,-0.00221096905132117,0.00599286260690857,-0.0961156626606713,-0.0973274481914614,-0.104475366539063,-0.00942220969222067,-0.00273388767273419,0.0133661357174197,-0.00789873083645525,0.0085388001607364,0.123158066071875,0.00341890388611651,-0.0032152676205704,0.000177148760038201,0.000846493704666019,-0.000466725887688917,0.000551947065211764,-0.000760590268385376,-0.000686014118052051,0.00383998094894121,0.000377159436087535,-0.00173269916599498,-3.87564596957506e-05,-0.000738722819317805,0.00125355409653561,0.000264723456000166,0.000762630115836016,0.000627575208192763,-0.00106757487295896,0.00127475975620357,0.00246227195979881
"lambda_1",0.00188405192482795,0.00328590185395998,0.005378084548955,-0.000375895258382917,-0.00106508672941228,0.0540037493286461,0.0570378810313283,0.0499980072120174,-0.0586729287690834,-0.0616275688520277,-0.0593141360805482,-0.0576623206000688,-0.0494261310978213,-0.126902175397262,-0.113860575334794,-0.0937142436429304,-0.14684150373906,-0.147702126796242,-0.00761775633591842,-0.00585320479759782,0.00692494905269344,0.00806311403423213,0.00254983737331832,-0.00367532677019487,0.0159629659410902,0.0153862613532002,0.00669943607547709,0.0137779044572077,-0.0160740493103631,-0.0122036154442266,-0.00873411416440227,0.000964715648716806,-0.0068490433856269,-0.0127435228009959,-0.00907485264604724,-0.00335981235737917,-0.00721145410794534,0.00341890388611651,0.0306803984021276,-0.013078678220807,-0.00219359854297367,-0.000683429665764624,-0.00172209390924205,-0.00256835396043938,-0.00468378393421101,-0.00229469883257091,-0.000747193459024946,-0.00146330915799645,0.000879171634000673,0.000735629786870664,0.000199962085805268,0.000727813942370151,0.000722257237411501,-0.000671453342238735,-0.00118554326796426,-0.000217111012019846,0.00133904975061197,-0.00150553873222473
"lambda_2",-0.00334105568753313,-0.00565192668698296,-0.00416966426096211,0.000406272795436305,-0.00317329178354519,-0.391906993246095,-0.390227526515705,-0.382208618892478,0.282133257087181,0.289742649076075,0.285323307310765,0.284342660899659,0.276832991075184,0.327204570058269,0.322101162489191,0.321320343627732,0.745357016452652,0.741885723803089,0.0411108292379163,0.0419673341751191,-0.0309820064393963,-0.0321992513936773,1.35276914762969e-05,-0.00198892655777454,0.030462216126528,0.00942057470372829,0.0018351132639254,-0.0237766318054015,0.016881048553627,-0.00211322513551485,-0.00102562492316258,-0.0141656754970439,0.0235505318476236,0.00993061786000224,-0.0221258360497035,0.00584191414741153,0.00771258157062859,-0.00321526762057053,-0.0130786782208071,0.0547378068308186,0.0025462929990778,0.000885013549898669,0.00263185248619554,0.00116334219488924,0.00520418518127483,0.00272529440190262,0.00226837633419499,0.0136669178095419,-0.00814146582529051,-0.000147284629322537,0.000936486370314551,-0.000967200705939466,0.000826395569255651,0.000546053432810152,0.000167000262274648,-0.000347967367029686,-0.00919869832667291,0.00931597682935707
"zeta_FRbr",-8.95119673942593e-05,-0.00214820615989474,-0.00169352019239246,8.33886799423888e-05,0.000676700403374589,-0.0210285273700018,-0.0240505568999495,-0.0211880706638982,0.0136296824439757,0.0129991236045296,0.01476792498492,0.0156241462225742,0.0135168682016936,0.0357707465214926,0.035224542115244,0.0285620505467791,0.0302557081975132,0.0299137817760756,0.00212158098305542,0.00124375523853133,-0.00149520869356542,-0.00271926071449318,0.000190635106036216,-0.00173129189187414,-0.00257411016488021,-0.00171562651532856,0.000334667244634418,-0.000474215100910067,0.00307189836198221,0.000260870057467287,-0.00138979757389451,-0.00362138576278528,0.00121948723537778,0.0032930999986583,0.00150711897782238,0.00174493591777826,-0.000121095495574057,0.000177148760038199,-0.00219359854297367,0.0025462929990778,0.0041598384863801,0.00226711230601468,0.00315678446207373,0.00240910118171922,0.00520600482648784,0.00120103594240582,0.000205946609191894,-0.000636328118126067,-6.14961825447692e-05,-0.000814317178553879,0.000475511399118495,-0.000364320040287789,-0.000265858917675303,0.000220085112138506,0.000959039239561127,0.000383810476230917,0.000451475262555748,-0.000291782527325991
"zeta_EnfCond",-0.000688277438631185,-0.00107926398020649,-0.00267256539610943,6.74866748007724e-05,0.000361008970539404,-0.0174332268569019,-0.0198409598003081,-0.0187212356202736,0.0113860819433914,0.0101211117356898,0.0100395643883292,0.0115460791047359,0.00887500059739472,0.0257643803442682,0.0262926645042165,0.0237322087012163,0.0206612254404864,0.0207145058906015,0.00188576891769191,0.000567674085159726,-0.00110637536739575,-0.00204296964685688,0.000491142754426363,-0.00198048283267218,0.000391897555277833,-0.000309308807309588,-0.00118511510831927,0.000626812433503984,0.00130888890164277,-0.00321547512557967,-0.00103634673133863,-0.00250599931950599,0.000845721947365038,0.000914623711550319,-0.00159855534896885,-0.000830936466053462,-0.00161301049433812,0.000846493704666016,-0.000683429665764624,0.000885013549898671,0.00226711230601468,0.00407855529271952,0.00224695793491582,0.00152339199153661,0.00466036844913701,0.00104089478924878,0.000612828411707028,-0.000517700279046911,-0.000188821861104341,6.11295660779307e-05,-0.000826977845291488,-0.000287294852267165,-0.000122023929027628,0.000436168039871778,0.000835669142230124,0.000229978338714688,0.000259957903600002,8.75878268641995e-05
"zeta_AFrSem",0.000125582021034122,-0.000997696534661514,-0.00148795447725363,3.37229527797953e-05,0.000421059762414289,-0.00937088917757955,-0.0111663297648293,-0.0089528649176245,0.00604948515945736,0.00588038877810674,0.00642011584543623,0.0070948284139935,0.00563245339596316,0.028845014518482,0.0289188304104474,0.0236402357852584,0.00995864213030443,0.00930951522681793,0.000768989782821558,0.000166625686111841,-0.000493133174483221,-0.00183186807709513,7.4339855708429e-05,-0.00213486828486216,-0.00253538593773381,-0.00183987840186674,-0.000390875656578759,-0.00132195801557965,0.00253630332327831,0.00420003083334587,0.00226841368272899,0.000584433767980248,0.000215483495340726,0.00258045665955564,0.000924805161502839,-0.00043607401921507,-2.96442985223436e-05,-0.000466725887688918,-0.00172209390924205,0.00263185248619554,0.00315678446207373,0.00224695793491582,0.00408358574775513,0.00205765038893156,0.00562236077683888,0.00173030885247263,-0.000564843043006042,-0.000652953740418949,0.000348149502580419,-0.000362836408727643,0.000158156059779623,-0.000653035579263013,-9.37632668587272e-05,0.00039684684149987,0.000972698697598757,0.000441573235986296,0.000673702368433176,-0.000360060936587534
"zeta_CulFr",-0.000318662003305109,-0.00172236551457234,-0.00167172695405979,0.000276450390901884,0.00033244113718925,0.0071097293955865,0.00394917235508144,0.00568932771855881,-0.00405220633115188,-0.00397750673239649,-0.00311555803320765,-0.0030419495229941,-0.00408135495048674,0.0145028486055776,0.0137993434284753,0.0100123520513147,-0.0172625625482177,-0.0181693450346587,-0.000712322120410689,-0.00153445390329856,0.000297934351476356,-0.000239017587035506,-7.46115669391665e-05,-0.00185803760274628,-0.00402599339518594,-0.00268180006086987,-0.000900604005371004,-0.00167041879256847,0.00248207433944093,-0.000440161201219444,0.0012270372340823,-0.000708544840228362,-0.000311582910474539,0.0020835093574512,0.00164894778917822,-0.000454668199971014,-0.000804276293411887,0.000551947065211763,-0.00256835396043939,0.00116334219488924,0.00240910118171922,0.00152339199153661,0.00205765038893156,0.00345842349034997,0.00321565403605877,0.000987278438703222,-0.000126703754224185,-0.00121919780203966,0.000656516261453784,-0.000114618925975226,0.000229112875232337,-0.000217682070946437,-0.000666993353305746,0.000553793410813841,0.000706254874944688,0.000209855998189024,0.000654165886667107,-0.000558290822791603
