"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc1",-0.0223554493851321,0.0533866485765061,-0.418746071933987,0.0579955000897262,-0.385468688959411
"asc2",0,NA,NA,NA,NA
"log_tt_a_mu",-1.59912957345031,0.201875451145983,-7.92136718146041,0.308506723041458,-5.18345129624748
"log_tt_b_mu",-2.47625280713408,0.112757437582264,-21.9608822285226,0.131743902654585,-18.7959575907393
"log_tt_a_sig",0.559861944522568,0.0852695363100867,6.56579088792747,0.0718303768237833,7.79422257377321
"log_tt_b_sig",0.68168374737313,0.0744300666687457,9.15871472219679,0.0724389806528109,9.41045471968106
"tc_a",-1.24069364191836,0.225656739864126,-5.49814573526772,0.425251691838444,-2.9175513366087
"tc_b",-0.170868130630292,0.0228196273239956,-7.48777042693499,0.0296226155993817,-5.7681648690691
"hw_a",-0.0460863967083047,0.00712579999607353,-6.4675400283055,0.0125378500232631,-3.67578146355194
"hw_b",-0.0508064918733514,0.00374648119982022,-13.5611228679833,0.00562394583471948,-9.03395825039727
"ch_a",-0.521919575670935,0.1571616854155,-3.32090849173001,0.270889956604133,-1.92668485097676
"ch_b",-1.83013343090738,0.106847500543021,-17.1284627305858,0.193800665222172,-9.44338054159582
"delta_a_mu",-2.48697981656147,NA,NA,0.976267109545449,-2.54743788072447
"delta_a_sig",3.02986604425888,NA,NA,1.5258523878503,1.98568752022436
"gamma_commute_a",0.7132313089521,NA,NA,0.663930021481726,1.07425675278299
"gamma_car_av_a",-0.531885169264141,0.585889868509971,-0.907824486907114,0.842623207022871,-0.631225398055888
"delta_b",0,NA,NA,NA,NA
"gamma_commute_b",0,NA,NA,NA,NA
"gamma_car_av_b",0,NA,NA,NA,NA
