"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr"
"b_EduBasica",0.0608675140797183,0.0446150484416537,-0.0326785477236438,-0.0265001562462013,0.00639416150828709,-0.155779365342507,0.09457171675498,0.0514146716619584,-0.0934413549815586,-0.0947473803037881,1,0.0189489490102241,0.0105504118277369,-0.0671041734360977,-0.0029764923465967,0.123439540071154,0.0444646470674358,-0.0691631914369965,-0.0129067875042056,0.0669593284349027,-0.0776210512211976,-0.0144083429519191,-0.0106007678163423,0.0365187949676898,-0.0540078206068232,-0.0299507115320162,-0.0046580681222321,-0.0241187787226018,-0.0231145344127276,-0.0784424376833932
"b_Info_traf",-0.10312116274877,-0.034673664602067,-0.220089222047549,0.0300774136299922,-0.0555772959373443,0.0199072614173048,0.0903579216778101,0.0231360485089843,0.019854102469681,0.129085124333717,0.0189489490102239,1,-0.002833519714687,0.12051584153836,0.107155297023364,-0.0110637780868572,-0.0546644334777122,-0.0617918058136539,0.0742642417358762,0.045116033901236,-0.0424354102377186,-0.0452799841910512,0.0552759864814808,-0.0664286943462743,0.101797749649141,0.0144934311809698,0.0102533254158553,0.024474888431898,-0.105536542989311,-0.0243389992328278
"b_Joven30",-0.030145304631177,-0.0204232791662497,-0.255856756157909,-0.0112277255553033,-0.0494692182669281,-0.0429335331149043,0.113509297367745,-0.0825313131549541,0.31992768715835,-0.00119549454691162,0.0105504118277373,-0.00283351971468654,1,0.551387838494826,0.54859104624279,-0.00858184159099359,-0.142046452042293,0.0151613199510087,-0.0270037291357273,0.0153758820680318,-0.00885533194191142,-0.0163434219771325,0.0233049938805755,0.000719640319733816,0.00233308837122621,0.0378718748957422,0.0106573296794176,0.0570420927150241,-0.00920201433546741,0.0949733751381836
"b_Adulto40",-0.0592169555782576,-0.0419803845855043,-0.289875411301523,-0.0111378155213432,0.0138064262115781,-0.0725635933868126,0.121973494867861,0.0166971992775311,0.276943296915438,-0.0353320342871835,-0.0671041734360975,0.120515841538359,0.551387838494824,1,0.743457773355202,-0.00854685698149547,-0.168882792949757,0.0307662626755527,0.021595499503912,0.0205599242998222,-0.00070328725587615,-0.0243826577330308,0.0195815546976599,-0.0644224827098919,-0.0158787764751581,-0.004699406602231,-0.0275751688655791,0.0614750071659118,-0.0231666125275084,0.0449025441504438
"b_Adulto60",-0.0797443011714444,-0.074520812176269,-0.282635036505924,-0.00154643037062383,-0.0164274774740131,-0.0523263056737347,0.114713908280297,0.0277789051420959,0.136249794237773,-0.0698866247194997,-0.00297649234659669,0.107155297023364,0.54859104624279,0.743457773355205,1,-0.046673747960195,-0.0413366999607525,0.0279169328106902,0.0195151385741906,-0.0179019419295064,0.0160857355208657,-0.000319830971840721,0.078340635126253,-0.08762356164048,0.00628876997766141,0.0179714747789952,-0.0410394587840289,0.0864063042440592,-0.00869219486902129,0.0364757450391447
"b_USOCINTURON",0.0527214741672014,-0.0150479591436706,-0.299561943620485,-0.0946001386888218,0.0373787905147658,0.166901117313197,0.128297862331309,-0.0617179162758799,0.00528167069310078,-0.051723732637335,0.123439540071154,-0.0110637780868575,-0.00858184159099529,-0.00854685698149357,-0.0466737479601936,1,0.0244402633059944,0.105985928315615,-0.0674814879936234,-0.0367954811027257,0.0832605788414598,0.080554219098475,-0.0268831365103133,-0.0223590476829117,-0.0731334128705232,-0.0713828367426583,0.0548725769989786,-0.00544510512960733,0.122332497288088,0.062802091636672
"b_USODISPMOB",0.0109816792741698,-0.00809170760401474,-0.129520084586392,0.216355028621328,-0.0439097902102802,-0.0253204956668115,-0.181650753215749,0.0449745022233081,-0.0217796040493098,0.077247597392557,0.0444646470674359,-0.054664433477712,-0.142046452042293,-0.168882792949756,-0.0413366999607517,0.0244402633059946,1,-0.116602914918764,-0.0141138640099469,0.0468421322826967,0.0661388905260046,-0.0577320110656953,0.0292650138034925,0.0879234182717387,0.0165628958716446,0.0194793836873501,-0.108850873711812,-0.0469601483075168,0.056342929845507,-0.0248331954170509
"lambda",-0.0450564979409377,0.0619266170160694,-0.0845065793941017,-0.0896940536743442,0.049994095424533,0.0204277351176952,-0.0669418687066429,0.0125784547574097,0.0239252912105769,0.0831855198961895,-0.0691631914369963,-0.0617918058136539,0.0151613199510084,0.0307662626755531,0.0279169328106901,0.105985928315616,-0.116602914918765,1,-0.0309246942942977,0.191502892539301,0.0871394844933878,-0.142738913176623,0.0503160129229085,-0.13107146444654,0.0276411685002518,0.0429990075599011,0.0155173053036693,0.103798040282074,0.08943435491679,0.0310202486106652
"gamma_EDUBASICA",-0.0156504595455724,0.0610105088303611,0.0421211671451346,0.0641937972800293,0.000577567219195237,-0.174838143976632,-0.176247264921448,-0.0586463192899981,0.131568221665864,0.031088004521532,-0.0129067875042056,0.0742642417358762,-0.0270037291357273,0.021595499503912,0.0195151385741906,-0.0674814879936234,-0.014113864009947,-0.0309246942942977,1,0.0461692885607324,0.0508155873067411,-0.547931076350227,0.0715413939308935,-0.132081254499852,0.00900612219810953,-0.00269576788467997,-0.0801264910730418,0.247008824768958,-0.042089304556692,-0.0283874219334086
"gamma_CSECO",0.14010315218329,0.0505232630170816,-0.0827081261796589,-0.022792763158908,0.0489107087929711,0.084601839422687,-0.0377601193711383,-0.0402998727700416,0.119966617347297,0.062450317154569,0.0669593284349026,0.0451160339012361,0.0153758820680318,0.0205599242998221,-0.0179019419295065,-0.0367954811027258,0.0468421322826967,0.191502892539301,0.0461692885607329,1,0.127042185667923,-0.722146066507395,0.329876794372776,-0.00332888263287324,0.358980777779333,0.174409073710562,-0.0323343619929143,0.247505111026976,0.0923974379221831,-0.0353946840776737
"gamma_CONG_EF",0.00639846738382225,-0.0175688297330749,-0.0273145335782273,0.052651394544531,-0.0528780282082529,0.0067691036357355,0.0119088042058103,0.101219796708651,-0.0601583088890026,0.0101196598534655,-0.0776210512211976,-0.0424354102377187,-0.00885533194191145,-0.00070328725587613,0.0160857355208656,0.0832605788414597,0.0661388905260046,0.0871394844933878,0.050815587306741,0.127042185667923,1,-0.306225703448028,0.286465520308059,0.133742461687893,0.262181892302332,0.203786599481577,-0.081281183328076,0.0343911310672567,-0.0599172883869332,-0.0767522543950792
"gamma_SININFO",-0.100174198212823,-0.0990627274184551,0.032372630242649,-0.00720435967344968,-0.0421468139655136,-0.0141599725378552,0.106759313814006,0.0160268784588796,-0.142977236724223,-0.0394055521377686,-0.0144083429519191,-0.0452799841910512,-0.0163434219771325,-0.0243826577330308,-0.000319830971840695,0.080554219098475,-0.0577320110656953,-0.142738913176623,-0.547931076350228,-0.722146066507395,-0.306225703448028,1,-0.195477671260976,0.116941681005059,-0.193272259023774,-0.140760471125994,0.0951508304088873,-0.229748482680207,0.0496275386225334,0.0680544558670376
"zeta_FRbr",-0.0898447851267819,0.0508225457766307,-0.0676563540904363,-0.010262448289692,-0.0181042103968925,-0.0642370983437045,-0.00950449711392147,-0.000311906870232477,0.0561282758773939,0.0884496629853376,-0.0106007678163423,0.0552759864814809,0.0233049938805755,0.0195815546976598,0.0783406351262529,-0.0268831365103133,0.0292650138034925,0.0503160129229086,0.0715413939308934,0.329876794372777,0.286465520308059,-0.195477671260976,1,0.268770044869546,0.619666527103283,0.472114881181764,-0.456397086382634,0.324010605849989,0.114244248428873,-0.0768345172019091
"zeta_EnfCond",-0.0105371683580631,-0.0522706576141564,0.0787048348435757,0.0606410171612397,-0.0582430865286978,-0.0629181402902286,-0.0156656395522675,0.052471523177595,-0.0250376884624828,-0.0563160892993143,0.0365187949676897,-0.0664286943462743,0.000719640319733858,-0.0644224827098919,-0.08762356164048,-0.0223590476829117,0.0879234182717387,-0.13107146444654,-0.132081254499852,-0.00332888263287323,0.133742461687893,0.116941681005059,0.268770044869546,1,0.281871147763759,0.11941241105302,-0.0218525422094039,-0.287160781127047,-0.0187866792960606,-0.0519541921925329
"zeta_AFrSem",-0.0458697337037164,0.0151862470921488,-0.0372812712257957,-0.0149814615699445,-0.0243427370747492,-0.0572547078713911,0.0345624738718272,0.0449152352376301,0.0776333631547315,0.0814035524332806,-0.0540078206068232,0.101797749649141,0.00233308837122622,-0.0158787764751581,0.00628876997766142,-0.0731334128705233,0.0165628958716446,0.0276411685002518,0.00900612219810958,0.358980777779333,0.262181892302332,-0.193272259023774,0.619666527103283,0.281871147763759,1,0.347498993884781,-0.0975710149430262,0.155821347013099,-0.276643610889622,0.0263211529234579
"zeta_CulFr",-0.0494131225541447,0.0272771140595014,-0.0376898562951023,0.104582049563893,-0.115212955092697,-0.0334394603774862,-0.079669226181295,0.0142004966805162,0.117282905974945,0.0502697782663016,-0.0299507115320162,0.0144934311809698,0.0378718748957422,-0.00469940660223103,0.0179714747789952,-0.0713828367426583,0.0194793836873501,0.0429990075599011,-0.00269576788468,0.174409073710562,0.203786599481577,-0.140760471125994,0.472114881181764,0.11941241105302,0.34749899388478,1,-0.103531802129071,0.168336958128198,0.0991200250758318,-0.397414112988561
"sigma_FRbr",0.0337444986140665,-0.0654517182737932,0.0167895641292313,0.0148690833529169,-0.0628212668982854,-0.00690667000875318,0.067055645281536,0.0507058666457268,-0.0107279394676731,-0.0237460241149953,-0.00465806812223208,0.0102533254158552,0.0106573296794175,-0.0275751688655791,-0.041039458784029,0.0548725769989786,-0.108850873711812,0.0155173053036692,-0.0801264910730417,-0.0323343619929145,-0.081281183328076,0.0951508304088873,-0.456397086382634,-0.0218525422094039,-0.0975710149430262,-0.103531802129071,1,-0.162818128304946,-0.0823892889653635,0.0156044922856967
"sigma_EnfCond",0.00195070923103168,0.131900420536539,-0.0724745364696041,-0.058043005739193,0.0165445194583055,0.0741056825063976,0.00494260571150476,-0.0391059062940512,0.0672739492321693,0.0305174496231107,-0.0241187787226018,0.024474888431898,0.0570420927150241,0.0614750071659118,0.0864063042440593,-0.00544510512960732,-0.0469601483075168,0.103798040282074,0.247008824768958,0.247505111026976,0.0343911310672567,-0.229748482680207,0.324010605849989,-0.287160781127047,0.155821347013099,0.168336958128198,-0.162818128304946,1,0.231544332143075,-0.0331644585991104
"sigma_AFrSem",0.0515194557965251,-0.0224317727095754,-0.00627906032282542,0.0326125109340557,-0.0192286124182194,0.00243105412798613,-0.124730226539248,-0.0637730158130366,0.0220818421840684,-0.0257553254108475,-0.0231145344127276,-0.105536542989311,-0.00920201433546737,-0.0231666125275084,-0.00869219486902134,0.122332497288088,0.056342929845507,0.08943435491679,-0.0420893045566921,0.0923974379221834,-0.0599172883869333,0.0496275386225335,0.114244248428873,-0.0187866792960605,-0.276643610889622,0.0991200250758317,-0.0823892889653635,0.231544332143075,1,-0.206716156216647
"sigma_CulFr",0.0417923369135635,0.0296617725497109,-0.102972998762373,-0.116291174754422,0.089020611167575,0.0396061219345191,0.104794313319759,-0.0704921720141013,-0.0475659794194649,0.118714046062947,-0.0784424376833932,-0.0243389992328278,0.0949733751381836,0.0449025441504437,0.0364757450391447,0.062802091636672,-0.0248331954170509,0.0310202486106652,-0.0283874219334085,-0.0353946840776737,-0.0767522543950792,0.0680544558670376,-0.0768345172019091,-0.0519541921925329,0.0263211529234579,-0.397414112988561,0.0156044922856967,-0.0331644585991104,-0.206716156216647,1
