"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr"
"b_EduBasica",0.00267038195644417,0.00280548850880748,-0.00698152344847448,-0.00018871069373239,0.000123976181219972,-0.011811189053639,0.00176870070037855,0.00288034975080001,-0.000292273908480086,-0.00123788311864625,0.057395064503447,0.00136547386951598,0.00143175015741324,-0.00658645610279985,-0.000257759512804694,0.00886391975007737,0.00275522555695945,-0.00199067840769246,-0.000338784360725171,0.00186514529072219,-0.00356402729189272,-0.000460322920480506,-0.000129685861531247,0.000409862987815075,-0.000669503713632966,-0.000329789392181761,-5.44467581221701e-05,-0.000281745754934895,-0.000238346222652246,-0.000647593374662946
"b_Info_traf",-0.00568014391641813,-0.00273747768393255,-0.0590350515530007,0.000268913300578792,-0.00135293142379638,0.00189504238784549,0.00212169535859879,0.0016273128862325,7.79695265383249e-05,0.00211744600745032,0.00136547386951597,0.0904736235837196,-0.000482778347736586,0.0148514933925891,0.0116505732482471,-0.00099746736423528,-0.00425276003976906,-0.00223295867815205,0.00244742089309443,0.00157781547520852,-0.00244632201785278,-0.00181626221252943,0.000849015324425562,-0.000936055712291966,0.001584375921659,0.000200366203294445,0.000150471638361589,0.000358960372421166,-0.00136631144364687,-0.000252277053991639
"b_Joven30",-0.00312702084156731,-0.00303651812646311,-0.129243175969355,-0.000189044107048884,-0.00226784296806799,-0.00769668298462224,0.00501935357200478,-0.0109320143530864,0.00236606147949587,-3.6930340158814e-05,0.00143175015741329,-0.000482778347736509,0.320864083359914,0.127962504726935,0.112326422178001,-0.00145705281162176,-0.0208111451484813,0.00103177825923568,-0.00167591587908698,0.00101266289434465,-0.000961367918171028,-0.00123456748788549,0.000674105050808741,1.90968189159449e-05,6.83834182410281e-05,0.000985983444515864,0.000294535651054494,0.00157550866923623,-0.000224351670664082,0.00185385800505066
"b_Adulto40",-0.0044428496654661,-0.00451441271355271,-0.105907460225503,-0.000135636264022423,0.000457787206300124,-0.00940871241299662,0.00390109264979447,0.00159966672724773,0.00148139031151259,-0.00078942121747757,-0.00658645610279983,0.014851493392589,0.127962504726935,0.167853342002136,0.110101683816387,-0.00104955615417837,-0.0178959778473002,0.00151435796668805,0.000969384719796423,0.000979379055542045,-5.52232510985848e-05,-0.00133216287742388,0.00040966626396791,-0.00123648098770852,-0.000336620914295835,-8.84912404152444e-05,-0.000551203660746437,0.00122808486271299,-0.000408520053965415,0.000633942672389376
"b_Adulto60",-0.00527864991573886,-0.00707033657731222,-0.0911063891952569,-1.66155159095983e-05,-0.000480574715056292,-0.00598603357564159,0.00323701368171374,0.00234805717418255,0.000643016561319525,-0.00137765946175533,-0.000257759512804694,0.0116505732482471,0.112326422178001,0.110101683816388,0.130660800841754,-0.00505684428892673,-0.00386467960268751,0.00121235320771223,0.000772880263347406,-0.00075237976444743,0.00111439154521206,-1.54171630042621e-05,0.00144603159078334,-0.00148381087220474,0.000117624402833314,0.000298571698984502,-0.000723774368225714,0.00152294030946399,-0.000135234643773032,0.00045435035391865
"b_USOCINTURON",0.0028938254883012,-0.00118386369107018,-0.0800702280293239,-0.000842823860372445,0.000906727671922562,0.0158321504126403,0.00300199156465569,-0.00432579950261872,2.06689879466735e-05,-0.000845472059505501,0.00886391975007742,-0.000997467364235311,-0.00145705281162205,-0.00104955615417813,-0.00505684428892658,0.0898397413444229,0.00189472053250332,0.00381655267901994,-0.00221608705341671,-0.00128231002272034,0.00478297266747146,0.00321983655728061,-0.000411464355252304,-0.000313958711201699,-0.00113425094828741,-0.000983377603627285,0.000802450993900643,-7.95802519176394e-05,0.00157819963024614,0.000648667883834229
"b_USODISPMOB",0.000520144889868735,-0.000549332212813284,-0.0298739282164596,0.00166334689086584,-0.000919144463677879,-0.00207263894510604,-0.00366773574959098,0.00272014643848149,-7.35476262275872e-05,0.00108959517273563,0.00275522555695946,-0.00425276003976904,-0.0208111451484814,-0.0178959778473001,-0.00386467960268744,0.00189472053250334,0.0668975278673279,-0.00362329127837526,-0.00039996213952627,0.00140865939263998,0.00327858287985331,-0.00199128310667126,0.000386519850366033,0.00106535558708646,0.000221666656078048,0.000231564782479519,-0.00137361767405983,-0.000592242116433717,0.000627235038132923,-0.000221335808892323
"lambda",-0.000991281007260069,0.00195279211801352,-0.0090537710680359,-0.000320304663102823,0.000486099193380766,0.000776703820184502,-0.000627830542337829,0.000353375945635601,3.75283685453739e-05,0.000545019068672475,-0.00199067840769245,-0.00223295867815205,0.00103177825923566,0.00151435796668807,0.00121235320771223,0.00381655267901996,-0.00362329127837526,0.0144336979730252,-0.00040706348042541,0.00267502872200201,0.00200644851287446,-0.00228687528514603,0.000308683248188598,-0.000737703675957712,0.000171832088570441,0.000237432137597727,9.09565602246974e-05,0.000608054847032401,0.000462465175236746,0.000128424570590927
"gamma_EDUBASICA",-0.000314011504604004,0.0017545365427141,0.00411546104799355,0.000209060405588166,5.12138983063916e-06,-0.00606248286269261,-0.0015074610746404,-0.0015025521877595,0.000188205612317541,0.000185753036333536,-0.000338784360725171,0.00244742089309443,-0.00167591587908698,0.000969384719796425,0.000772880263347406,-0.00221608705341671,-0.000399962139526271,-0.00040706348042541,0.0120042723340604,0.000588146350804993,0.00106706062824444,-0.00800580745495504,0.000400261070355231,-0.000677944425406835,5.10581198933128e-05,-1.35750887860369e-05,-0.000428324543184168,0.00131960873938836,-0.000198484007061959,-0.000107178559085533
"gamma_CSECO",0.00298306527779126,0.00154186214945987,-0.00857556346635556,-7.87720385603844e-05,0.000460241355401842,0.00311308176065626,-0.000342731059882949,-0.00109569294328908,0.000182111916030165,0.000395980781353911,0.00186514529072219,0.00157781547520852,0.00101266289434465,0.000979379055542039,-0.000752379764447434,-0.00128231002272034,0.00140865939263998,0.00267502872200201,0.000588146350804999,0.0135185032333898,0.00283097796008247,-0.0111969733162997,0.00195854748321616,-1.81320862866905e-05,0.00215970564059593,0.000932020884452028,-0.00018342457308938,0.00140317962624116,0.000462391756476972,-0.000141813111645823
"gamma_CONG_EF",0.000224569479854599,-0.000883805931421548,-0.00466840144561102,0.000299947266055855,-0.000820194509782816,0.000410583797072642,0.000178175580588084,0.00453639196441582,-0.000150533615207795,0.000105770680182379,-0.00356402729189272,-0.00244632201785278,-0.000961367918171031,-5.52232510985833e-05,0.00111439154521206,0.00478297266747146,0.00327858287985331,0.00200644851287446,0.00106706062824444,0.00283097796008247,0.0367323279914903,-0.00782667240638386,0.00280359074959196,0.00120082170296737,0.00260007565067935,0.00179511432692945,-0.000760051745437448,0.000321392309212343,-0.000494267695786771,-0.000506908307586983
"gamma_SININFO",-0.00244634503005041,-0.00346745968741106,0.00384981140333117,-2.85573219447976e-05,-0.000454876413117328,-0.000597613110331181,0.00111140632276214,0.000499782582693774,-0.000248938365447612,-0.000286578668831283,-0.000460322920480506,-0.00181626221252943,-0.00123456748788549,-0.00133216287742388,-1.54171630042608e-05,0.00321983655728061,-0.00199128310667126,-0.00228687528514603,-0.00800580745495505,-0.0111969733162997,-0.00782667240638387,0.0177837185794317,-0.00133114841714241,0.000730576351393304,-0.00133364387641251,-0.000862748601904468,0.000619088572630993,-0.00149392479175387,0.000284852394143712,0.000312738893999665
"zeta_FRbr",-0.000840158943966291,0.000681183785556174,-0.00308089434166613,-1.55768565040812e-05,-7.48195345061752e-05,-0.00103812671383551,-3.78881132489724e-05,-3.72446468511006e-06,3.74208271146655e-05,0.000246314156383501,-0.000129685861531247,0.000849015324425562,0.000674105050808741,0.000409666263967907,0.00144603159078334,-0.000411464355252304,0.000386519850366033,0.000308683248188598,0.000400261070355231,0.00195854748321616,0.00280359074959196,-0.00133114841714241,0.0026075705637645,0.000642959899974125,0.00163732591546772,0.00110804650551108,-0.00113707684123601,0.000806755723325066,0.000251095095051772,-0.000135203658368374
"zeta_EnfCond",-9.03981315234262e-05,-0.000642736264226402,0.00328803612308076,8.44427306632362e-05,-0.000220824242761172,-0.000932840264061342,-5.72913320085863e-05,0.000574816922757975,-1.53141489214414e-05,-0.000143877417302224,0.000409862987815074,-0.000936055712291966,1.9096818915946e-05,-0.00123648098770853,-0.00148381087220474,-0.000313958711201698,0.00106535558708646,-0.000737703675957712,-0.000677944425406836,-1.81320862866904e-05,0.00120082170296737,0.000730576351393303,0.000642959899974126,0.00219467379527198,0.000683273656224085,0.000257114589243859,-4.99477435361043e-05,-0.000655956302358917,-3.7880949839161e-05,-8.3872507496769e-05
"zeta_AFrSem",-0.000434646141311649,0.000206252573829254,-0.00172028322932747,-2.30422057787052e-05,-0.000101940286766012,-0.000937598024404892,0.000139611015121399,0.000543467561831647,5.24470553961198e-05,0.000229708770302603,-0.000669503713632966,0.001584375921659,6.83834182410284e-05,-0.000336620914295835,0.000117624402833315,-0.00113425094828741,0.000221666656078048,0.000171832088570441,5.1058119893313e-05,0.00215970564059593,0.00260007565067935,-0.00133364387641251,0.00163732591546772,0.000683273656224085,0.00267743001377879,0.000826427726180538,-0.000246325176468279,0.000393143239621988,-0.000616120356025645,4.6932967361657e-05
"zeta_CulFr",-0.000415896349793752,0.000329064122869839,-0.00154478101902142,0.000142876306597016,-0.000428559334254536,-0.00048640489966219,-0.000285850307391968,0.000152621839425643,7.03786006854019e-05,0.000126001115155996,-0.000329789392181761,0.000200366203294445,0.000985983444515863,-8.8491240415245e-05,0.000298571698984502,-0.000983377603627285,0.000231564782479519,0.000237432137597727,-1.35750887860371e-05,0.000932020884452028,0.00179511432692945,-0.000862748601904468,0.00110804650551108,0.000257114589243858,0.000826427726180537,0.0021124407063098,-0.000232164040641745,0.00037725632775692,0.000196082807477472,-0.000629433119684808
"sigma_FRbr",0.000301496615827863,-0.000838184875102161,0.000730497135155985,2.15637314580545e-05,-0.000248057855944379,-0.000106645869505984,0.000255399512048262,0.000578506191178699,-6.83374668574517e-06,-6.31822337793715e-05,-5.44467581221699e-05,0.000150471638361589,0.000294535651054492,-0.000551203660746437,-0.000723774368225715,0.000802450993900642,-0.00137361767405983,9.09565602246974e-05,-0.000428324543184168,-0.000183424573089381,-0.000760051745437449,0.000619088572630993,-0.00113707684123601,-4.99477435361043e-05,-0.000246325176468279,-0.000232164040641745,0.00238044325117532,-0.000387343674563805,-0.000173015702497862,2.62356966386584e-05
"sigma_EnfCond",1.74183847337291e-05,0.00168811032190373,-0.00315137742451009,-8.41250800715702e-05,6.52884458062843e-05,0.00114356991687576,1.88138016697581e-05,-0.000445890309770278,4.28277602466721e-05,8.11499367518781e-05,-0.000281745754934895,0.000358960372421166,0.00157550866923623,0.00122808486271299,0.001522940309464,-7.95802519176393e-05,-0.000592242116433717,0.000608054847032401,0.00131960873938836,0.00140317962624116,0.000321392309212343,-0.00149392479175387,0.000806755723325066,-0.000655956302358917,0.000393143239621988,0.00037725632775692,-0.000387343674563805,0.00237754961151719,0.00048594240410333,-5.57252143098715e-05
"sigma_AFrSem",0.000406076317543232,-0.000253419072066388,-0.000241007569984909,4.17235151036007e-05,-6.6980930108937e-05,3.31151628183918e-05,-0.000419095850914917,-0.000641864992073873,1.24089432025905e-05,-6.04544182253613e-05,-0.000238346222652247,-0.00136631144364687,-0.000224351670664081,-0.000408520053965416,-0.000135234643773033,0.00157819963024614,0.000627235038132923,0.000462465175236746,-0.00019848400706196,0.000462391756476973,-0.000494267695786771,0.000284852394143713,0.000251095095051772,-3.78809498391609e-05,-0.000616120356025645,0.000196082807477472,-0.000173015702497862,0.00048594240410333,0.00185255750923686,-0.000306601525743827
"sigma_CulFr",0.000263731037733363,0.000268287842472891,-0.00316437234959816,-0.000119116411560195,0.000248268712446872,0.000431939357894599,0.000281908102559877,-0.000568035945282235,-2.14005103693365e-05,0.000223095753512934,-0.000647593374662945,-0.000252277053991639,0.00185385800505066,0.000633942672389375,0.000454350353918651,0.000648667883834229,-0.000221335808892323,0.000128424570590927,-0.000107178559085532,-0.000141813111645823,-0.000506908307586983,0.000312738893999665,-0.000135203658368374,-8.3872507496769e-05,4.6932967361657e-05,-0.000629433119684808,2.62356966386585e-05,-5.57252143098715e-05,-0.000306601525743827,0.00118748486448965
