"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_ruta1",1.16034287615894,0.219179094670392,5.29403991700898,1.19643299267835e-07,0.233583260117549,4.96757719527935,6.77945741323072e-07
"asc_ruta2",0,NA,NA,NA,NA,NA,NA
"asc_ruta4",0.82231926931872,0.488002580594488,1.68507155908267,0.0919747661081931,0.495669280816253,1.65900793360555,0.0971141936371089
"b_tt",0.423679123825662,0.107515017623325,3.94065064761471,8.12608989122499e-05,0.114008898058002,3.7161934817589,0.000202246730919953
"b_dt",-0.143632632376692,0.268761840423483,-0.534423458889746,0.593048592257599,0.259278556779382,-0.553970348187752,0.579599138858529
"b_Sem",0.453051825872104,0.195235146558162,2.3205443991978,0.0203114460013942,0.165532159885023,2.73694142689124,0.00620133334802642
"b_ACC_0",0,NA,NA,NA,NA,NA,NA
"b_ACC_1",-0.484264534797383,0.361009087927165,-1.34141923567056,0.179784375687125,0.352845516904007,-1.37245483249013,0.16992189053085
"b_ACC_2",-2.21625435215316,1.23959020724074,-1.78789275617659,0.0737933118242757,0.82730172983359,-2.67889486052321,0.00738655834141744
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.456037615497463,0.329798609468305,-1.38277604090775,0.166733547567378,0.335091666828358,-1.36093391940736,0.173534573138904
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.497941293160582,0.24923000695207,-1.99791870670028,0.0457254742111648,0.222678651214617,-2.23614293711823,0.0253424096571797
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",0.029579241898747,0.290739204869774,0.101738057349355,0.918964593461795,0.263683141553212,0.11217722044918,0.910682890601018
"b_No_MTRP",0,NA,NA,NA,NA,NA,NA
"b_Si_MTRP",0.245951851973705,0.381750582664768,0.644273678004274,0.519397981175215,0.392726268329296,0.626267891424765,0.531139242986416
"b_No_Info",-0.441497647099958,0.361202516644201,-1.22229947676375,0.221594397061269,0.369629630325638,-1.19443250994517,0.232308826198587
"b_Si_Info",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_P",0,NA,NA,NA,NA,NA,NA
"b_UsoCel_F",0.0812383960757459,0.383662011755735,0.211744696077619,0.832306216204356,0.378557917660309,0.214599648523647,0.830079467988185
