"asc_ruta1","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.217,-0.423,-0.124,0.211,-0.226,0.982,-0.31,-0.407,-0.269,-0.29,0.181,0.261,-0.27,-0.565,-0.281,0.431,-0.285,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-3456.03090596784
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.217,-0.423,-0.124,0.211,-0.226,0.982,-0.31,-0.407,-0.269,-0.29,0.181,0.261,-0.27,-0.565,-0.281,0.431,-0.285,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-3456.03090596784
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.217,-0.423,-0.124,0.211,-0.226,0.982,-0.31,-0.407,-0.269,-0.29,0.181,0.261,-0.27,-0.565,-0.281,0.431,-0.285,1,1,1,1,1,1,1,1,1,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-3456.03090596784
0.0165610981639475,0.414877798903035,0.412180052080657,-0.193260762898717,0.263565823843237,-0.018100570741808,-0.0485714008391369,-0.0928582267079037,-0.158504302817164,-0.0167206417245325,0.0561030283279251,0.329755890561501,0.296771315333899,0.228856300760526,0.564659960014978,1.33029091355274,-0.419792038180633,-0.540805262561888,-0.348879124289146,-0.0608120122153778,-0.465221750234719,1.30056603527558,-0.665714444594923,-0.53243766933959,-0.501534890528768,-0.870043037189171,-0.666792580316309,-0.219757644254482,0.530818008428905,-0.486524544333806,-0.0351909397114068,0.631125094124815,0.0939017755480019,1.33960611835937,1.46756807569182,1.44053748206352,0.521344645472709,1.51271438496769,1.5905040052312,1.06272236350924,1.1264326274395,1.31453915653401,-2.43224099135841,-0.303761404007673,0.726046200521523,2.1997381223191,-2.44402087951312,-0.168259877478704,0.884854583797278,2.09921982564265,-2.49485091949464,-0.0831167524447662,0.808358083100757,2.15363475904451,-2.51882987463614,-0.637255998095497,0.457317284395685,2.30542574677384,-2.28618102078326,0.00337766707525611,0.926831478660461,2.03573489084374,-2.25943767468561,0.0518773997318933,0.904978998529259,2.05570442226599,-2.11532603821252,-0.699672636779724,0.493762996280566,2.25085925881285,-2.12604764197022,-0.857477112527704,0.197916822595289,2.08202944445657,-2.50454710435588,-0.205160325800534,0.805299717991147,2.08986045577331,-2627.93617134471
0.086108162500855,0.412464073211546,0.419281907497802,-0.215439702707648,0.286112853438967,-0.0231674744343946,-0.0564459590676003,-0.107489842288666,-0.176026367135497,-0.016600552940822,0.0638068786161684,0.322447899835506,0.277800926396808,0.151886288107557,0.517381092286431,1.32708288032188,-0.27316246549808,-0.539270677476374,-0.217503812581062,0.0795852691068839,-0.319019780524554,1.20267386979789,-0.622798476974496,-0.54861266994548,-0.525842571735432,-0.831389228154807,-0.615812454669652,-0.177708802011149,0.571722394115184,-0.483334004163939,-0.0366107491287231,0.652393160530568,0.104985348195705,1.30984442228182,1.46476138448516,1.43770588504757,0.501291479118307,1.58925058042929,1.68341021509069,1.06073613645946,1.16837425516771,1.27629994738298,-2.52398046244501,-0.22318104593492,0.673373362404485,2.23567659530951,-2.53695198060213,-0.0699361375521153,0.863952518274595,2.12020536330682,-2.59200038726361,0.0349587504639723,0.767449891542637,2.18487743668704,-2.57583439960863,-0.602346266108748,0.37560556798993,2.34514037782158,-2.3208208332976,0.141921440104676,0.915253051823933,2.04384700105909,-2.29350635624131,0.206550277754379,0.884771947662767,2.06889114419894,-2.12096932728821,-0.650444174966035,0.438133501894681,2.27833550001641,-2.149212287994,-0.834211443487548,0.0816512560947985,2.05916941856549,-2.60064834480595,-0.113803437312309,0.767191240112289,2.10390233009349,-2520.16458841613
0.549578913603774,0.125211977617521,0.235377177985735,-0.229601424243729,0.285313475163754,-0.0505731887004641,-0.0831479616983159,-0.14695469272192,-0.203930421607532,0.00247246668274394,0.0859979214693285,0.0600157166548291,-0.0417127198900827,0.266030643505581,0.606945098875119,1.13467285599373,-0.147394167881108,-0.619727964348621,-0.121530231157743,0.190195877618052,-0.269637623871092,1.51335928681844,-0.603788909042949,-0.622545962814352,-0.608803778791682,-0.840142725020683,-0.554269156080186,-0.111353080713825,0.413440116695224,-0.500903313494096,-0.183332351245977,0.675709333086149,-0.0177780052081538,1.38349772542225,1.50258158621979,1.5068007006949,1.10538079676949,1.68326269461086,1.82503635550342,1.06617479134931,1.32627009978644,1.32659999639389,-2.75919870596055,-0.0718533660540357,0.555819393897897,2.37194819277492,-2.78411306827795,0.147429667508808,0.845439864088554,2.21565501199462,-2.83745207480516,0.332849569976337,0.664390999964623,2.31687519434735,-2.59385058607414,-0.610781780254606,0.243431161165407,2.44357015760683,-2.52413309651058,0.393540160539071,0.908417685864534,2.07389402377881,-2.5215546567942,0.546612073190461,0.820752544115691,2.12200577754062,-2.08644131308971,-0.561306338721697,0.405659843306095,2.30099615495435,-2.2326677547892,-0.818312414036601,-0.197745139199906,1.85598079636479,-2.81614024399461,0.0690059843408996,0.683457673861847,2.15518518080755,-2454.26709469629
0.797439844698735,0.0276537861905123,0.235395951436496,-0.248321126246307,0.328653698797446,-0.0790923624100326,-0.11030923080793,-0.197166564985323,-0.246188309631307,0.0223535805599736,0.116111287325756,-0.0417629157244632,-0.201419885199768,0.0139840906582657,0.481317196676141,1.04727213504406,-0.125091238242216,-0.680445827072122,-0.12429016118956,0.233655990467803,-0.286095196787001,1.68092533351112,-0.527387754857252,-0.665813662835172,-0.649444108183452,-0.762058992525896,-0.402259251281023,-0.0109783135657996,0.3430304906505,-0.509189202572512,-0.289014160669295,0.698636258562994,-0.0921803549343076,1.54356222245388,1.59137374472467,1.6112671188683,1.07263507834317,1.75516490616254,1.92119416599692,1.08765803097534,1.39092894865075,1.48355149594783,-2.86116458676771,-0.0999905598606358,0.574024757171515,2.48089430981258,-2.87905688861314,0.189381670652649,0.904026940645071,2.30540465601618,-2.92951263808921,0.391665546188771,0.702583830641244,2.43146052975675,-2.7109432129072,-0.823607375240837,0.261555174526939,2.4944139865871,-2.62191945564419,0.397487344254384,0.964219523495724,2.10132655340838,-2.65421075821325,0.604971603332764,0.843750873483954,2.16915237159059,-2.02582283263248,-0.567117234696374,0.510789881065754,2.2733117083039,-2.30106104732275,-0.91621262657356,-0.247798209558697,1.67488520255994,-2.88081027054578,0.0614762743083526,0.702969466842057,2.19671568812921,-2414.02156756825
0.985586560664484,-0.0598905989601242,0.304247029530665,-0.235938903300161,0.369784215590489,-0.124442675440892,-0.144119027175246,-0.249129702908336,-0.294177980622266,0.0473031130869718,0.152403970238706,-0.141776655662191,-0.348658275838497,-0.197978080139091,0.395800346441579,0.913565667643003,-0.131446231034748,-0.729721588272913,-0.155679978249841,0.335259284696696,-0.298767507128559,1.67067101902323,-0.610464830904513,-0.728167304278389,-0.723376263341544,-0.823252942249124,-0.464606952836843,-0.102186670493012,0.294788026106389,-0.512602991680773,-0.381512806040976,0.727767101109443,-0.153383105449474,1.56115055931624,1.5927445155841,1.61088628910931,1.11015572966255,1.90818195612122,2.09710102891366,1.14944358684959,1.40660603075183,1.44212464087087,-3.02048293915167,-0.198522229076814,0.624728255229052,2.62697285687669,-2.97827372452243,0.157028702524557,1.00374402035965,2.4355164000532,-3.03183533575411,0.340264680265316,0.820276140576405,2.58999641155747,-2.83767862214241,-0.962920857140065,0.222565500679365,2.5394521784863,-2.64628192803363,0.355755253906654,1.03423558332121,2.14762162888077,-2.71585283435241,0.555033234497439,0.938203886936057,2.23847340544293,-1.95892400689776,-0.544059480351524,0.578953946253869,2.23478635325796,-2.3990869887137,-1.04096198324704,-0.316780195242756,1.49798600116907,-2.99270634666515,-0.0275443694521346,0.746402521593462,2.26399106225347,-2389.15663289512
1.14940201011184,-0.0956122103858023,0.935464833227107,-0.0628170507674829,0.552599958216048,-0.408939687840641,-0.318309412746481,-0.425808068430898,-0.535067547157106,0.127526785981127,0.305280749131866,-0.327758264399538,-0.523310017155199,-0.114566062818589,0.492810768643716,0.415832349427523,-0.42733354924109,-0.976234445378944,-0.523920193217178,0.470277790283801,-0.627661720760878,1.73897021980038,-0.319666791430738,-0.874498318164386,-0.844844390655935,-0.619544838016967,-0.105326838985026,0.120691582306731,0.57541768758487,-0.492597151040015,-0.533693617524204,0.901832319700577,-0.0912601669323286,1.49440055627376,1.52540271433176,1.53619798758859,1.15529965811771,2.21108136317095,2.55406377471941,1.57528560975954,1.09412302220212,1.15182366146847,-3.79890545750909,-0.617846135577271,0.748042635779204,3.3151493023441,-3.35435973902943,-0.077021034034515,1.3983451061036,3.09604372114815,-3.44979740019705,0.230965841052002,1.11954990667483,3.37791026034868,-3.53107148121537,-1.2198333109081,-0.202953399831978,2.67396922108574,-3.00918374647178,0.0582058562921822,1.20369212588439,2.41826435188256,-3.23601537945789,0.279145477809983,1.1487422435415,2.61994464297792,-1.79676511109323,-0.370664987778488,0.473368832531023,2.19333491431171,-2.97212330487372,-1.58654311397049,-0.957018490302573,1.01425665584533,-3.45877400520417,-0.402475454787684,0.799868266672937,2.59113850125273,-2387.87829317868
1.12434567473217,-0.0439605693974297,0.977452065746903,-0.0267059718887342,0.574255297749251,-0.484171016781846,-0.364560241884125,-0.464316848230338,-0.584334694789233,0.137453637222612,0.338542129136019,-0.335695851009308,-0.485038441265805,-0.0504628191958739,0.583955787114957,0.319601709065076,-0.43907756507001,-1.02654219520775,-0.552488208604722,0.554295455873675,-0.6333175748691,1.83780210768361,-0.282737423781997,-0.901542573304012,-0.885044836132351,-0.660509612911648,-0.133851998571605,0.135412457635467,0.481918946127373,-0.506127162478826,-0.604527403510924,0.893952505908387,-0.133372966202907,1.47701666493333,1.43593343585335,1.45248009962515,1.02808022986083,2.24207506042269,2.61367347433742,1.61300077792698,0.991828379227072,1.20272381807466,-3.98457300248905,-0.715174419258248,0.735859776633911,3.48132903296951,-3.4569325388203,-0.150661769996981,1.46365465073159,3.26870353610559,-3.55988391870236,0.217550810458252,1.13184272295989,3.58084578443131,-3.69721416731874,-1.31656958455399,-0.291672289664814,2.68097825989919,-3.10470254698311,0.013264466968118,1.21290839471804,2.50353450374044,-3.3669053946373,0.253377919482267,1.14916348519961,2.73539824115188,-1.79217171210481,-0.386876466027857,0.478629063478396,2.23351158236136,-3.1238262472486,-1.72355226120397,-1.07955982408956,0.930772049663182,-3.51899615838314,-0.467331170972028,0.765510694602346,2.66296847391814,-2369.47093268007
