"","asc_ruta1","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"asc_ruta1",1,0.193904978876716,0.312022330953779,0.23940278182666,0.148897702117898,0.00169353420537526,-0.12720354287544,-0.134940746852004,-0.000837657953548021,-0.109563424697661,-0.164190340797391,-0.011343876340393,0.0239363620462802,-0.0339934409872682,0.0317737551326946,-0.0832925877143657,-0.0566021964737927,-0.0503924546059802,-0.0991915225997571,0.0351508638944694,-0.0291808558255975,0.0696679333968554,0.0789434459383495,0.00676751576992974,0.122121624433534,0.0544475215811961,0.128670642922057,0.0511441608055984,0.00800720534489981,0.0606941274170285,0.0299380844410191,-0.0552103185651922,0.0255021171291294,-0.00292912547906069,-0.0655758437364989,-0.194813111831349,-0.0262377110111419,0.0972463113017994,-0.24950471570996,0.0488314544199759,-0.0503973783620277,0.0132429936473176,-0.00208977569205051,0.0457364829400329,0.0338918589605579,0.0464952712538024,0.0190709338036459,-0.0272315090859078,-0.0271930152418043,-0.0355410467096007,0.118228478035198,-0.22351807666953,-0.220771928060781,-0.208736900406116,0.00708605972634259,0.0443593218712445,0.0538168081733812,0.0269435790930521,0.116528496459852,0.159624120134379,0.161353920523331,0.159810543210867,0.204648483395857,0.0502156661113883,0.0586628417018188,NA,-0.0256457752901879,-0.0204955223817426,0.00318288231139673,0.0195928098057956,0.077787919746842,0.0525282898552103,0.0480094629306838,0.0281005237858016,-0.0164514668013133,0.0229988911512841,0.035402044866238,0.0792412335812807
"asc_ruta4",0.193904978876716,1,-0.144314985767114,0.0838091106244025,0.0357297242524883,0.0933578193835998,-0.178478947283992,-0.125217086466686,-0.0680295550966793,-0.117236130656278,0.00545036804663597,-0.537576732055014,-0.787896628398282,0.0613343069718394,0.0473615447529604,0.386973596942877,-0.0460727288669171,0.000338507650879757,-0.0230171570561821,-0.0804113967680738,0.0799164188826534,0.00488708262326114,0.0650292655037275,-0.0821341447355558,0.057683584389941,0.0101312975185602,0.079363548587261,0.118311385953827,-0.161532103683368,-0.0310651442329652,-0.0679010705528269,-0.0324888019681989,0.040056742419519,0.255738168907524,-0.181433269075213,0.0114174009070215,0.0109056972049315,0.00701167117666735,-0.110933343848497,0.0190920151066197,-0.160040136085283,-0.178516928508603,-0.106369329337005,0.243187824109663,0.26344768187128,0.29385131813289,0.061026643589232,-0.206604945718754,-0.240682947180376,-0.175919894950368,0.0314924564175093,0.0222953435136923,0.0216414812171741,0.00618982370671985,0.0467685041463747,0.0623495913291721,0.0570556311387782,0.048987398454695,0.100353497812943,0.0720146563836619,0.0796709155153822,0.0708263498363865,0.14462536039113,-0.0266015544497494,0.156091313542311,NA,-0.102916972164733,-0.135645225509622,-0.125368206415668,-0.122750449850648,0.0854849692142652,0.0403938218136576,0.0266064534211309,-0.118058622090053,0.0843709839619419,-0.11969460279428,-0.130852612209375,-0.208369614690501
"b_tt",0.312022330953779,-0.144314985767114,1,-0.138871388228776,-0.0768982663180279,0.0243894317702021,-0.37355533459722,-0.0717182838067678,0.0323342592126036,-0.0584981608879715,-0.0803268695405789,-0.0470672340698582,0.12410708296184,0.0297973652320035,-0.0315934227755311,-0.165210147066608,-0.00807455221948799,-0.0269494466762203,-0.0241667038052098,0.0386325815434226,0.00123157859675714,0.0520342178502638,0.0294704306046429,0.020680572972539,0.0432238803233058,0.0180378970727608,0.0448172885194171,0.0124933399449179,-0.0178232831899822,0.0809290468534576,0.0588167993942543,-0.0682701184676794,0.00278506452104222,-0.0612984461561901,0.0093446493497408,-0.0954206214379457,-0.0237344557403552,0.0177110330957577,-0.0671106572508622,0.0513228599604362,0.0106032012780494,0.0246545848926259,0.0674404223599852,0.00982091074259525,-0.0031711552533135,-0.0196998973574699,0.0421700145068761,0.0729364655893333,0.0737137882048398,0.0666665544259573,0.0768542439664577,-0.0877465798123382,-0.0883572102881287,-0.0824682578650899,0.0268334627178268,0.0479740033207386,0.0496627440623876,0.0174706686286884,0.0495482074610371,0.0363457145329693,0.0331266721237553,0.0382743134799329,0.078213911393844,0.0284036048605015,0.0269852232169325,NA,-0.0421586112990298,-0.0395399489282652,-0.030277406232371,-0.00794227177169188,0.0025645452082292,-0.00693960443257853,-0.0110454433566044,-0.0123119876048776,0.02066163186623,0.0619458049126487,0.0635037522826595,0.0844187275253347
"b_dt",0.23940278182666,0.0838091106244025,-0.138871388228776,1,0.275345493703746,-0.0249067434156303,-0.29285512223927,-0.200768419470667,0.0723723433491168,-0.182103179578633,-0.224771073648003,-0.0300716039154324,0.0543763064044811,-0.19902725675646,0.187608529634846,-0.187437553482406,-0.0592938769722832,-0.0574025800609809,-0.165776474046854,0.067118943499978,-0.00938255455158062,0.103503833755017,0.0907083223938188,-0.00688387808873005,0.169839854168029,0.0579878059241123,0.192497516954036,0.0785250172109398,0.0213594601314062,0.0669241530885492,0.0211931702478641,-0.0616867582414358,0.0384383488470784,0.036253467251462,-0.15231997231825,-0.324806705681513,-0.0137182381550991,0.187378891242207,-0.222349336411935,0.0501988463220501,-0.0314459644984534,0.00626993794399671,0.00834281918376586,0.131484370250705,0.109926606275313,0.131392344079473,0.0910660923151705,-0.0531995153855601,-0.0778112209193556,-0.114770753386481,0.213095111206693,-0.364607544387204,-0.363673377035326,-0.355700073109307,-0.00293726929032907,0.0886255815313631,0.111947474483353,0.0816670780621489,0.145710995902901,0.270832857773214,0.273990876635872,0.268089074622473,0.262641826428613,0.172041911030082,0.214361005803879,NA,-0.0196648420573884,-0.0132439944866323,0.0130574981986761,0.0270740671356103,0.0795572321400001,0.0411260322717469,0.0396287652131334,0.037501165933843,0.0268609306862292,0.0591634334566779,0.0696471961866069,0.111175329178844
"b_Sem",0.148897702117898,0.0357297242524883,-0.0768982663180279,0.275345493703746,1,-0.0652213122927162,0.0459347927990248,-0.0334473260633561,-0.042625276872093,-0.06934530754573,-0.120215980053739,-0.0073121234067908,-0.013598199510684,0.0742219684711767,-0.0768283491636634,0.0500333285051141,-0.0272009930848331,-0.00565355292887874,-0.0342418865545561,-0.0222479517343585,-0.0289183050130447,0.00258952170348948,0.0310603524773107,-0.0173326975403874,0.0171866289641696,-0.027752263873809,0.0359962350925858,-0.00459593871191382,0.0176954780348549,0.023722894132449,-0.0171683324114907,-0.0117055692806144,0.0347628096314644,0.0142302856626024,-0.0576288882366514,-0.0216725759728165,0.00318880925448507,0.0119852017106218,0.0687137483757801,0.0225729812443228,-0.029035977832227,-0.0332547973986347,-0.0409234412737565,-0.0214560303251842,-0.0245229034375032,-0.00638078590080763,-0.0170479162617565,-0.0950311270208379,-0.10386364452517,-0.102428629873384,-0.0136896557397322,-0.0486945126624045,-0.0453785603013088,-0.0461166252409106,-0.0225110568803886,-0.0255507070795537,-0.0208545888989676,-0.00927419513973208,0.0294839460487762,0.0148997077451514,0.0175875303653091,0.0117578461984654,0.0759876372014357,0.0550664743330131,0.110847986439979,NA,-0.000315150417036611,0.0055633126230356,0.0154524894881646,0.0223259080713011,0.0385102713622644,0.0341235173623253,0.0338146457857198,0.0270854061193239,-0.0226613502606368,-0.0633047696683269,-0.0624925803871913,-0.0607197748720417
"b_ACC_1",0.00169353420537526,0.0933578193835998,0.0243894317702021,-0.0249067434156303,-0.0652213122927162,1,-0.0981116820051871,-0.0689793746356564,-0.067556708095241,-0.0448771871687253,0.0501749940311001,-0.134027979675358,-0.0524445303519043,0.00229213663315354,0.0480472374325598,-0.0450723028607785,-0.0586511033807405,-0.0465207030897499,-0.0639099564862836,-0.0298066839954523,0.00216941560555857,0.0173206707163235,0.00963993308521498,-0.0326447845896908,-0.00339721562875293,-0.0682161042905668,0.0614451945487771,0.00564117531440739,0.0280988743821402,0.0159117432719987,-0.0140649312570171,-0.0279589276799455,0.0768309564402219,0.130609274742839,-0.118873373194592,-0.0291738727960496,-0.00553547032737733,0.00353446541650954,0.241811745906684,0.0483843473115413,-0.0358262808748519,-0.115378659098592,-0.116922685075032,0.0535879825148193,0.0603927257735335,0.129394184950531,-0.0265293236835184,-0.190602919440812,-0.212202271681004,-0.172819132202826,-0.0253376583676202,-0.0729712401732659,-0.0649328631709146,-0.0754270686862995,-0.0382675551945432,-0.0446577479648424,-0.0401286158981274,-0.0423669209627331,0.036156478396852,-0.00980934436407522,-0.0136987284262338,-0.0279971562350642,0.0881113279670899,0.120613018231011,0.279959329621503,NA,-0.0112976060502606,-0.00169064178448786,0.0205680600792159,0.0464426177914014,0.0612952238999616,0.0463909189464078,0.0501383551265308,0.0428391780932885,-0.0278857753983839,-0.156059746583601,-0.164586710084509,-0.172400450764659
"b_ACC_2",-0.12720354287544,-0.178478947283992,-0.37355533459722,-0.29285512223927,0.0459347927990248,-0.0981116820051871,1,0.456819723903,-0.884541507082444,0.232235798935155,0.394480080401663,0.307668770877574,0.272717620125419,0.409751619903973,-0.487253286746278,0.410783991377863,-0.267968519104811,-0.0233489099269998,0.456880301670711,-0.909568779043038,0.135391702898181,-0.454363658012866,-0.296389211912561,-0.0660125715551641,-0.864069554839688,-0.435626391728675,-0.378256227130204,-0.256413628324823,-0.0899674320357251,0.0883826326834636,-0.0140710347497596,0.0135109729401914,0.16321609053239,0.430095725331075,-0.0270916045232109,1.71447993064671,0.188912891723739,-1.22592723833989,4.11693303287467,-0.0119840115883545,0.334726158344685,-1.33975657951317,-0.87845855563032,-0.528622988239294,-0.417563329500559,-0.325500638500663,-0.663998463519032,-1.12929578927222,-1.25551250272521,-0.3986013754774,-1.56849833604096,1.59714077668517,1.70543917014773,1.61275434464443,-0.523373096259513,-0.918786231421965,-0.908552370650524,-0.456934204092948,-0.357512972425513,-1.481531838724,-1.5567977440761,-1.69615081582376,-0.672307217098032,2.00822668797102,3.1309151031419,NA,-0.038556706000052,0.0987610499202551,0.108726080050758,0.180020260178965,-0.321129520443465,-0.384550600994056,-0.309890894572812,-0.146187384363968,-0.170626039839254,-1.64573423687837,-1.82771565993888,-2.44839726244057
"b_SI_CAMFD",-0.134940746852004,-0.125217086466686,-0.0717182838067678,-0.200768419470667,-0.0334473260633561,-0.0689793746356564,0.456819723903,1,-0.0829251466440397,0.187303187005042,0.132605257323274,0.0605431418314258,0.107237389819726,0.00534338553875082,-0.0529270684646997,-0.0388193552844621,0.06833626297595,0.0532404199321572,0.0701604967364283,-0.0431655549032216,-0.0504026021177487,-0.0650664671150809,-0.0771991958588711,0.038789028448571,-0.119237331432115,-0.0542216680449228,-0.12907556705994,-0.0768999403498307,0.0190197350468805,-0.0238689642641086,0.0167716825520693,0.0262970412625304,-0.0578385580770657,-0.100962104390015,0.104965467849533,0.183152546234289,-0.0141293090797809,-0.130169009758985,0.1420527978967,-0.0505107545789365,0.108776970414313,0.0447434776545173,-0.00580702498892516,-0.175320757052934,-0.166915046870139,-0.19635600733218,-0.0975418271124196,0.0329693240376003,0.0527235592407396,0.0376352470450909,-0.150118208215782,0.193808451921975,0.191209742613651,0.18299280033027,-0.0109891453996328,-0.0877235487441057,-0.105731619701313,-0.0880719673315784,-0.09841469642868,-0.185482641212241,-0.191080318727445,-0.196139253517127,-0.206656490216864,-0.123728378299387,-0.180289130029887,NA,0.0411251377657919,0.0474275283081014,0.0242331572374576,0.00264280507113708,-0.117331907273513,-0.0827912153109723,-0.075454074015397,-0.0176592990406843,-0.0788547484968659,-0.026145427098124,-0.0262994247026448,-0.0257363024220465
"b_SI_PANEL",-0.000837657953548021,-0.0680295550966793,0.0323342592126036,0.0723723433491168,-0.042625276872093,-0.067556708095241,-0.884541507082444,-0.0829251466440397,1,-0.00764602918267557,-0.0903570129987517,0.1191683230746,0.0866704938813955,-0.0851536994722034,0.0584074732717102,-0.0129368454989865,-0.0692601132343371,-0.0740639187157686,0.00342428272445119,0.0291311776431817,0.0645664447922904,0.0710248944543079,0.011154210902727,0.0114407318483337,-0.00172261295602146,0.0244488051381135,0.0288298644243108,0.00947098501572138,-0.0313164306030504,0.0235447310764296,0.00260583194750267,-0.0187727228509911,0.0122395737249885,-0.0455172748429393,-0.0425183780643433,-0.0189133344252959,-0.036182648901474,-0.0826305518937184,0.177005493844489,-0.00877374430111645,0.0844359702145694,-0.106531233665956,0.0252902140039195,0.0180970685109859,0.0130384203653248,-0.0129757270652404,0.0500289109193575,0.0193085075942078,-0.00350733112582715,0.0275766612304575,0.00846586895362444,0.00628169239797104,0.0114144972440208,0.00725073947072643,0.00467109791462845,0.0184168677770457,0.0217964673234386,0.0134993096424505,0.027586843888624,-0.0698448299756695,-0.0737050787988533,-0.0750440272915245,0.0205955798792181,0.206291187495413,0.275811731985249,NA,-0.00392877223724565,-0.00623534397066421,-0.00987960373626445,-0.000850789231231136,-0.0731481627623051,-0.0902433862243078,-0.0848324328049029,-0.0439093672901934,0.0457957962624887,-0.0182765561120048,-0.0327589095663229,-0.0695305193922175
"b_SI_ZER",-0.109563424697661,-0.117236130656278,-0.0584981608879715,-0.182103179578633,-0.06934530754573,-0.0448771871687253,0.232235798935155,0.187303187005042,-0.00764602918267557,1,0.00469237311879882,0.0200555309738959,0.0996479620055263,-0.00194355111039134,0.00896738695760383,-0.0620538486969692,0.0627562098215095,0.0547784262172418,0.0384550006677781,-0.0277245652658523,-0.0360730643668549,-0.062831751631965,-0.0694777782313462,0.0260942551389227,-0.0968445612799849,-0.0617505462456232,-0.099151025306747,-0.0614059113030415,0.0373999726947774,-0.0114785261566573,0.0136650381824898,0.0189221986626595,-0.039064435743745,-0.0651513143424667,0.0708299982647326,0.130351889461546,0.000702081027600781,-0.0974042407393637,0.153819199045184,-0.00569157551320821,0.055306849192275,0.0366433159779219,-0.00911896929454773,-0.132117773379033,-0.127858396332394,-0.144466377524075,-0.071318475457545,0.00777226680530673,0.0186077361108055,0.000504830334291845,-0.108374803848263,0.130434582508606,0.127604539790636,0.119868789988529,-0.00954015643565304,-0.0644800572642227,-0.0771602024974299,-0.0663796464132278,-0.089623760331026,-0.14995220331677,-0.152634836926623,-0.153576860627511,-0.172692736093793,-0.0848863799255896,-0.114815175111915,NA,0.0186607732207103,0.0269663457326301,0.0218574671925742,0.0235126230205507,-0.0609706919207524,-0.0307229094752387,-0.0235074523808567,0.0169286546459969,-0.0609914583469122,-0.0306926339330601,-0.0312752329913396,-0.0290397044043966
