"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-475.498965864122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-475.498965864122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-475.498965864122
0.305999999454798,-0.309999999899446,0.505999999859341,0.186183443929622,-0.867286217271612,0.315187772230274,-0.00799999997980194,-0.13600000011138,-0.135999999656633,-0.231999999869004,-0.0500000001011358,0.00799999997980194,0.379999999950087,0.411999999869295,-433.613991562846
0.786279392358232,-0.406356115140113,0.39315776917254,0.0966331612894892,-1.20243426532987,0.397280991977731,-0.0270755591107549,-0.233126885146832,-0.21609439769916,-0.337992711079368,-0.0363512242704388,0.0068870844138158,0.23336806928249,0.292689107870935,-409.148899022822
0.944860165613902,-0.399979878558373,0.360437345131742,0.345562827432669,-1.23314959539761,0.405609354575379,-0.0484596029700639,-0.313539604674803,-0.281146727103783,-0.410393663215933,0.00860716231111717,0.0224474595658788,0.14985223926169,0.23841122221717,-402.426434026788
1.09357602785321,-0.236557555744999,0.525611923991348,0.321684784114962,-1.11171756826526,0.280491479878679,-0.152495470176616,-0.610486582978467,-0.551104368010577,-0.584256558612891,0.146218592338236,0.0630324022954847,0.0604275009626077,0.316806669270237,-396.747610227255
1.2449708914447,0.0792030783851906,0.784210222424495,0.290942558862273,-0.948993189759132,0.519747449579063,-0.236969399385712,-1.10252310474253,-0.734309061920383,-0.484405896159379,0.239611456840887,0.116478213887397,-0.116338547297963,0.355764142613165,-391.64238315048
1.51927790670733,0.229193826975952,1.13549883783613,0.295452218893622,-0.749285959391075,0.446654610362235,-0.257310439275201,-1.64315410866111,-0.661895184068913,-0.27349774231808,0.16757586070134,0.120304103021024,-0.203977773730051,0.352239978872528,-386.985004593522
1.56860586617502,0.440095883027948,1.32795414482363,0.283752845609354,-0.714716824140018,0.418478467584398,-0.252768359229061,-1.98959872119889,-0.494988524634055,-0.370436363234025,0.111865618706641,0.0808365505171252,-0.205598083229187,0.194926727213644,-384.500721897181
1.58458019437635,0.3923587075251,1.40144446693758,0.263716467813555,-0.634886466020079,0.453264948711693,-0.238924625330026,-2.12978053032769,-0.454312944352139,-0.416337427562098,0.18485818951257,0.0980623111229096,-0.168085518142586,0.0948915455953513,-383.628222587288
1.38310565342341,0.326450960326613,1.53581791240408,0.250513591962108,-0.69151816111969,0.29529794321806,-0.245842779030539,-2.70077566104309,-0.634895800437794,-0.254246757856937,0.34674199212468,0.185444624421714,-0.211835693285428,-0.256932536452856,-381.86618114135
1.21173265749734,0.130008509503176,1.50079738396328,0.22597820390503,-0.459750458084704,0.309009369998941,-0.316233191597566,-3.42756092918936,-0.75954516853181,-0.418722233275905,0.0265164749934076,0.216311142111792,-0.542210048271621,-0.169098289338437,-380.92241291064
1.3285551618597,0.311323909102096,1.30489613360541,0.231862401417455,-0.386999000532943,0.264665316042434,-0.343454607680229,-3.67626069560946,-0.511056626565098,-0.410953153194251,0.311299760311143,0.124684464255285,-0.57152131302872,0.21511788897851,-380.192069485644
1.48251717915922,0.466046658462108,1.22538749786911,0.243900498383867,-0.324877083947157,0.294317040996535,-0.371088402136269,-3.57070733867371,-0.561445433912382,-0.372213283980377,0.247961983777041,0.165836254559549,-0.302867151407314,0.202980996332794,-379.735817398846
1.62252466733245,0.501587571319867,1.72034147892115,0.266944391919305,-0.445645497141757,0.3813730475348,-0.240863115517157,-2.55190904168555,-0.575317274658257,-0.332253333219607,0.265416179146669,0.0140856164387891,-0.363073025442975,-0.148573381548201,-379.669995932808
1.58746886871139,0.480602921663552,1.67138704860806,0.261661280520512,-0.459725391159184,0.365905972846377,-0.293308583511426,-2.607857092971,-0.532310469971978,-0.339782325087907,0.263895922617222,0.143213335683295,-0.372070772579769,-0.120944307497841,-379.403142924713
1.50582590586699,0.42943613796567,1.48843717744332,0.253959950665893,-0.442958715568169,0.340822058605826,-0.24762109850996,-2.85554944180745,-0.550503626597092,-0.350370388838754,0.256283829909184,0.138098915111727,-0.339451501593144,-0.0298821500729664,-378.980379963183
1.4998345027041,0.42266743484815,1.47725500109934,0.253860949724232,-0.439930253554187,0.340543912215924,-0.277016658358735,-2.87033447298538,-0.549652507101982,-0.348480553638312,0.256280443110459,0.122822806413574,-0.335794177799912,-0.0266286536059855,-378.9481711337
1.48447110100157,0.431668227781916,1.43365653054001,0.247352285126546,-0.40241687923672,0.321681784384669,-0.311861015888749,-2.88130711547231,-0.548083777132133,-0.357685663107767,0.249106393909628,0.160206592916804,-0.351776027519791,0.0245749583728134,-378.86826947552
