"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F"
"asc_ruta1",0.175737393226632,0.138886918810278,0.153010074894558,0.0183557350072274,0.0494509874948767,0.0092638153868823,-0.0143498926559831,0.0302855658493308,-0.00322319130407327,-0.002194486394733,0.00239754438154325,-0.00307693686715134,-9.92297145102956e-05,0.00649759133579998
"asc_ruta2",0.138886918810278,0.151470335295321,0.131505179358481,0.0116494771794114,0.0365479911761059,0.00629509436288586,-0.000452472269202744,0.027005039104858,0.00245525672362509,-0.0049738459012642,-0.000422408377744254,0.0107300040350755,0.00477522175802432,0.000914614783590909
"asc_ruta4",0.153010074894557,0.131505179358481,0.347821114236381,0.00506210130094286,0.0659338391121995,0.00492934070126114,-0.0117990143044382,0.0150095120985301,-0.0134594917955469,0.00325989924813209,-0.00687613053469206,-0.0141121408064986,-0.109762326509549,-0.101588833192665
"b_tt",0.0183557350072274,0.0116494771794114,0.00506210130094282,0.012092557316827,-0.00277454459191998,-0.00272725007411194,0.000850439296844907,0.0134619891865981,-0.00782217180708464,1.96688785203821e-05,0.000885126664692263,-0.00294135370680904,0.00250795089673738,-5.25253954925323e-05
"b_dt",0.0494509874948766,0.0365479911761059,0.0659338391121996,-0.00277454459191998,0.0448224714228368,0.006206240710855,-0.0135924001907896,0.00334023494575381,0.00270538641733582,0.00409497755593083,-0.00377431175071326,-0.0103101285797185,-0.0055330514767309,0.00195547650586751
"b_Sem",0.00926381538688229,0.00629509436288586,0.00492934070126118,-0.00272725007411194,0.00620624071085501,0.0214601088003039,-0.000644449688684109,-0.00889552520675257,0.00239967793301388,-0.00242861682978685,-0.000450434052375018,-0.00179912530116402,-0.00367763737673002,0.00375237269285925
"b_ACC_1",-0.0143498926559831,-0.000452472269202749,-0.0117990143044382,0.000850439296844908,-0.0135924001907895,-0.000644449688684106,0.104834352567198,0.030059464983472,-0.0173323382966832,-0.00553617651551094,-0.00554483245674044,0.00830694637914655,-0.0111675900656338,0.00171984622031194
"b_ACC_2",0.0302855658493308,0.027005039104858,0.0150095120985302,0.0134619891865981,0.00334023494575381,-0.00889552520675257,0.0300594649834719,0.588828675140973,-0.0097590054339653,-0.00210301065643905,0.0142731711780112,-0.0202378152231243,0.00241497001323736,0.026694607500635
"b_SI_CAMFD",-0.00322319130407326,0.0024552567236251,-0.0134594917955469,-0.00782217180708464,0.00270538641733582,0.00239967793301388,-0.0173323382966832,-0.0097590054339653,0.0914537085351716,-0.00373291027044629,0.00775333258891754,0.0137473357161401,0.00725161735829815,0.0235792464127672
"b_SI_PANEL",-0.002194486394733,-0.0049738459012642,0.00325989924813206,1.96688785203818e-05,0.00409497755593083,-0.00242861682978685,-0.00553617651551094,-0.00210301065643905,-0.00373291027044629,0.0395377438237748,-0.00788972560132387,-0.00496088198818629,0.00508004237597676,-0.00321854406346378
"b_SI_ZER",0.00239754438154328,-0.000422408377744248,-0.00687613053469211,0.000885126664692262,-0.00377431175071326,-0.000450434052375017,-0.00554483245674044,0.0142731711780112,0.00775333258891754,-0.00788972560132387,0.0675210854130888,-0.00584511675615349,-0.00155329229413579,0.0168849515604719
"b_Si_MTRP",-0.00307693686715132,0.0107300040350755,-0.0141121408064986,-0.00294135370680904,-0.0103101285797185,-0.00179912530116402,0.00830694637914654,-0.0202378152231243,0.0137473357161401,-0.00496088198818629,-0.00584511675615349,0.111817608799933,-0.000417112519668957,0.00726759264789942
"b_No_Info",-9.92297145102649e-05,0.00477522175802446,-0.10976232650955,0.00250795089673739,-0.00553305147673089,-0.00367763737673003,-0.0111675900656338,0.00241497001323736,0.00725161735829817,0.00508004237597677,-0.00155329229413579,-0.000417112519668953,0.131574934524252,0.00288343165568582
"b_UsoCel_F",0.00649759133580009,0.000914614783591005,-0.101588833192665,-5.252539549253e-05,0.0019554765058675,0.00375237269285925,0.00171984622031194,0.026694607500635,0.0235792464127672,-0.00321854406346378,0.0168849515604719,0.00726759264789943,0.00288343165568566,0.130806019470773
