"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",0,NA,NA,NA,NA
"asc_ruta2",-1.14269373779692,0.215540051327089,-5.30153783837993,0.214476728567028,-5.32782155635968
"asc_ruta3",-2.09734200123504,0.298183473493188,-7.03372985989097,0.327742365933141,-6.39936187457345
"asc_rutaEC",10.3460646722331,NA,NA,13.6093431632864,0.760217781864995
"b_time",0.144520622255763,0.0599632819732562,2.41015197133839,0.0584608172593599,2.47209377204908
"b_dist",-0.865279841256348,0.183806463237975,-4.70755938617929,0.215535494189317,-4.01455845827566
"b_clima",-3.84601187887794,6.99089119617324,-0.550146150319606,9.5359329527126,-0.403317839790798
"b_cong",0.753234208679676,0.256647736187466,2.9348951986449,0.230653348610879,3.26565477248029
"b_Hpico",0,NA,NA,NA,NA
"b_Hvalle",39.9116911673741,7.58222508776093,5.26384942486061,4.31082847929218,9.25847348348396
"b_T_prof",1.6219650719564,0.257396583310552,6.30142425006272,0.189214994748085,8.572074713824
"b_Hor_trab",-4.04153832747118,NA,NA,0.688308292191921,-5.87169786172543
"b_EduBasica",52.8524144364661,17.819207574441,2.96603618402622,25.3379328437154,2.08590080187126
"b_EduSuperior",0,NA,NA,NA,NA
"b_Info_traf",26.3677755353004,4.6158477321272,5.7124448347322,1.84670143759414,14.2783099631156
"b_Joven30",-57.2969098898579,4.0044311771472,-14.3083767344646,4.42235352243572,-12.9562029808735
"b_Adulto40",4.84417195566424,5.11680243580261,0.9467185838111,3.11848441074228,1.55337379240296
"b_Adulto60",-31.0359612162404,5.37609599156695,-5.77295518251982,2.57606736240891,-12.0478065399728
"b_AdultoMayor",0,NA,NA,NA,NA
"b_USOCINTURON",-52.7682316976538,7.45002380523803,-7.08296148806304,4.36855184395879,-12.0791130751089
"b_NOUSOCINTURON",0,NA,NA,NA,NA
"b_USODISPMOB",-41.2666204025116,4.82374439611754,-8.55489367051157,3.08165614908295,-13.3910528644774
"b_NOUSODISPMOB",0,NA,NA,NA,NA
"lambda1",-9.34918918570818,2.01482234845795,-4.64020522348463,0.673153618358807,-13.8886413602026
"lambda2",-19.7443686384256,2.55567192266614,-7.72570550363435,0.806526751640016,-24.4807361916722
"lambda3",219.964336812314,11.1730582786832,19.687030294291,7.94341562567526,27.6914047026987
"gamma_EDUBASICA",0.0483682702522935,0.0854949963767111,0.56574387159655,0.123501806965849,0.391640182768081
"gamma_CSECO",-0.00373494351790114,0.0846201216031793,-0.0441377706287863,0.116104627160218,-0.0321687740553795
"gamma_CONG_EF",0.47447884296802,0.014266942205905,33.2572205115989,0.00903455595359621,52.5182250688429
"gamma_SININFO",-0.371840935636582,0.089854513711923,-4.13825550076113,0.114101451639277,-3.25886244473147
"gamma_HORAS_TRABAJO",-0.0248662230197584,0.00191026413279558,-13.017164795618,0.00137417330031294,-18.095405444201
"gamma_HPICO",0.116079221559175,0.0165034575507053,7.03363045001522,0.0143528263795661,8.0875514333842
"gamma_CONG_CD",0.308714319797896,0.0123941401038035,24.9080869840383,0.00557035940184565,55.4208979218843
"gamma_USOCINTURON",-0.0412487803571193,0.0166216149099553,-2.48163494224703,0.0158843042135969,-2.59682638927367
"gamma_USODISPMOB",0.0518995586904865,0.0156438656013896,3.31756613185658,0.0171175873965878,3.03194354952335
"zeta_FRbr",5.47458977097889,0.682448054668484,8.02198751029968,0.890493754143585,6.14781377803595
"zeta_EnfCond",3.00372617397221,0.283984322741532,10.5770844847166,0.375546048832058,7.99828991228571
"zeta_AFrSem",5.99044491566538,0.803294164379311,7.45734897787297,1.31105492994442,4.56917919977565
"zeta_CulFr",2.01097682829055,0.191606588920725,10.4953427730117,0.198461192575332,10.1328466396634
"zeta_OmLmVel",3.9769444705462,0.366866607892087,10.8403010385617,0.522604881239124,7.60984945474802
"zeta_IgPare",102.307381844691,NA,NA,4.42942051155003,23.0972384712441
"zeta_UsoCel1",1.03609853598051,0.135365595326834,7.65407586380347,0.120125677082801,8.62512129914021
"zeta_UsoCel2",0.16165578722188,0.121737311883784,1.32790666000744,0.150952944154476,1.07090185042334
"zeta_PasoPeaton",0.503139068002865,0.134738947117255,3.73417693078018,0.192429476013215,2.61466734944656
"zeta_UsoDirec",0.496290889455227,0.134974030037101,3.67693614333667,0.18983591218032,2.61431508798932
"tau_FRbr_1",-3.14890246783972,0.804425731521047,-3.91447257894849,1.05894578146765,-2.97362010685332
"tau_FRbr_2",2.83781648215835,0.835832918690306,3.39519588030227,1.04448772688361,2.71694574202935
"tau_FRbr_3",4.07736737356259,0.889725694729195,4.58272408869074,1.10835974299019,3.67874004748897
"tau_FRbr_4",9.77285873871902,1.43625124593911,6.80442141745813,1.72513902722814,5.66496878481817
"tau_EnfCond_1",-1.76036696337564,0.44703001777962,-3.93791667977759,0.551040697750361,-3.19462241275895
"tau_EnfCond_2",2.22727339428225,0.445214914487937,5.00269268122777,0.566753180845336,3.92988247716612
"tau_EnfCond_3",3.22872638039252,0.474331365013437,6.80690044669734,0.583171883180889,5.53649185345075
"tau_EnfCond_4",5.94978243952579,0.66866652812398,8.89798156372293,0.807022238696232,7.37251361144377
"tau_AFrSem_1",-3.23709199494062,0.923055040915751,-3.50693279539337,1.10887803189513,-2.91924981993579
"tau_AFrSem_2",4.35658658376387,0.937461320664355,4.64721742404953,1.34956736028385,3.22813570628114
"tau_AFrSem_3",5.34290960378227,0.983401897097837,5.43308856689211,1.44285161982166,3.70302083068159
"tau_AFrSem_4",12.0578449975291,1.76676227376868,6.8248259409618,2.67327779046481,4.51050954769373
"tau_CulFr_1",-2.72937151810584,0.343378866260154,-7.94857163992729,0.384196416049656,-7.10410457799034
"tau_CulFr_2",-0.186835860759942,0.296768755771279,-0.629567153302138,0.368306292020556,-0.507283923212243
"tau_CulFr_3",0.816624758048118,0.300706659271077,2.71568564536497,0.37391988245117,2.18395650077463
"tau_CulFr_4",3.93706559571783,0.416798477093968,9.44596924434108,0.49197928235709,8.0025028225888
"tau_OmLmVel_1",-1.33918315449468,0.258011383327802,-5.19040337376609,0.217356077338396,-6.16124090429614
"tau_OmLmVel_2",4.01119719798546,0.37973108011524,10.5632575473363,0.542163731093307,7.39849784842049
"tau_OmLmVel_3",4.96811859363921,0.439038876527244,11.3158967445812,0.555313791771678,8.94650676294007
"tau_OmLmVel_4",6.87542376546228,0.624137902437514,11.0158728361327,0.767807185579654,8.95462284619243
"tau_IgPare_1",-22.6991760058688,4.23665608918882,-5.3578047233508,2.47782635807732,-9.16092281118612
"tau_IgPare_2",99.2641513735884,NA,NA,5.89553685692121,16.8371691641712
"tau_IgPare_3",113.235818411696,NA,NA,6.72114165964664,16.8477059621519
"tau_IgPare_4",164.09780861018,NA,NA,8.94918830196314,18.3366136763691
"tau_UsoCel_1",-1.72738236403299,0.110981484366369,-15.5645995716781,0.139456180694534,-12.3865601038986
"tau_UsoCel_2",0.301291139417257,0.0837115634563399,3.59915795354123,0.120360615029962,2.5032369545657
"tau_UsoCel_3",1.11750116932064,0.0941894985344058,11.8643923867207,0.128452243422357,8.69974038247235
"tau_UsoCel_4",3.64817238428291,0.231815830222305,15.7373738488196,0.323538758654208,11.2758434243175
"tau_PasoPeaton_1",-1.918576802349,0.166838041112172,-11.4996363512747,0.166930683648536,-11.4932543281765
"tau_PasoPeaton_2",-0.606747206284101,0.120383294181718,-5.04012795469958,0.128643153417266,-4.71651378380053
