"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4"
"asc_ruta2",0.0464575137260844,0.0261782895006277,0.101720625995544,-0.00542242526279492,0.012266927386924,0.00446230571475474,0.00457855379878853,-0.0366366433921912,-0.00129626730484847,-0.00428193278018551,-0.0696617558958295,-0.0157785260148356,0.0180900584891525,-0.00990965863953907,0.0325007500153147,-0.00225907386573008,-0.0161139489886865,-0.00597716012164221,0.00369020002861332,-0.0799644634332475,0.000211766441557659,2.4079978024949e-05,3.73828237252856e-05,-6.89166212818981e-06,1.22291827482695e-06,2.39374823895411e-05,-9.61509652059068e-06,4.38056008840361e-05,2.26563455400424e-05,5.32026526036069e-05,6.47782387201768e-07,-0.000119704358791187,-3.87835319312598e-05,6.63429558351535e-05,0.0122724792875677,1.58495513109054e-05,3.68535637184425e-05,4.95217930959765e-05,-2.60090637297175e-06,0.000862893482495115,0.000887692844909717,0.000926835518863856,0.00122221542733939,0.000482778755449836,0.000481411606743848,0.000501084806859732,0.000561357661547447,0.00103721859061026,0.000899738536615326,0.000914458176971151,0.00103344243604897,0.000356622877437912,0.000324001901923592,0.000315812571281435,0.000315379972185208,0.000236382674847463,0.000313170812336123,0.000328718006308262,0.000347516672753068,0.00477223042181417,0.0183028223084569,0.0242568299389262,0.0275374549312028,4.67085988604976e-05,5.15851007257756e-05,5.40745437241658e-05,5.97485610220246e-05,8.61042348955789e-05,9.29978797708272e-05,9.89153322800556e-05,0.000116571047010692,9.11240717279153e-05,9.04614933707916e-05,8.92363561112787e-05,8.81290113019668e-05
"asc_ruta3",0.0261782895006277,0.0889133838644627,0.121447822510015,-0.00928998617685971,0.0248536725265063,-0.0184748623572196,0.00659146039903747,-0.0431583663504818,-0.00154630795133852,-0.00222671082069865,-0.0994464035489262,-0.0236469944297664,0.0330577000613479,-0.0145691481671673,0.0594302477477735,-0.0224184592300542,-0.016420662783132,-0.0143820960319015,0.00897024341498073,-0.108129600858982,0.000293843267810343,3.49555729280661e-06,3.48544625732707e-05,-1.82315875839579e-05,1.80570689489123e-06,2.25164032146103e-05,-2.12928285529686e-06,5.9174101865178e-05,2.92632073386878e-05,5.16646778787226e-05,3.04111215581164e-05,-0.000165541477239452,-3.97962925628947e-05,0.00011625055954169,0.0127716208186063,9.94920564406718e-06,5.25447533305672e-05,7.6755291208183e-05,-8.57657289803449e-06,0.00105646372194179,0.00106228904188494,0.00111201624829453,0.00148761290350291,0.000576111928816611,0.000598430852541048,0.000627999298748702,0.000722878064151458,0.00126920319210209,0.00107169260004473,0.00109731899224417,0.00124566502616758,0.000427366866627096,0.000390047972268527,0.000382467398485196,0.000389897604499589,0.000286033255548633,0.000421419144598624,0.000448507851492914,0.000482779517599376,0.00684630052867297,0.0203240564121462,0.0273330146243429,0.030310635517219,6.49218418690137e-05,6.83920255568706e-05,7.05808340794366e-05,7.58640069614722e-05,0.000121860826000915,0.000132779900601941,0.000141914070440904,0.000168590037976754,0.000130925350848699,0.000128944786815019,0.000126527793820185,0.000123565772859335
"asc_rutaEC",0.101720625995544,0.121447822510015,-392.026741573301,-0.0501141925477738,0.0698812727467709,145.638394007729,0.020244650532543,-22.989609626183,-0.387455884830169,17.1740177564962,144.333800718277,3.005298022698,-114.506618356673,22.0890159484314,-12.5539188345044,7.6869728462211,40.8126865034749,-6.37587661285638,5.58779781536151,144.367558107061,-0.519050234435922,0.0353982803060787,-0.056442645422107,0.0893041238156524,-0.00619961840312468,-0.0436282675327601,-0.0320389281293041,-0.0814437851264404,-0.0669496118048696,0.0205031820861559,-0.00896712102286517,0.174407097417508,0.133032016677034,-0.334225556782736,-34.6237662363842,-0.0262330499180837,-0.00779099026584448,0.00472319839513686,0.194400717985534,-1.40042342363273,-1.48389055761185,-1.53359193851692,-2.07656553802985,-0.774441704031598,-0.835889006341621,-0.875122973316143,-1.00948750206729,-1.60991618004962,-1.56237186916098,-1.61080148704213,-1.99208207578034,-0.629673598279282,-0.539964910220544,-0.518940027494413,-0.501805545393997,-0.761926859043995,-1.04772130039075,-1.11917052668912,-1.21378434803411,-14.8436579289336,-52.4301681395421,-64.8648183123579,-77.3070755982122,-0.140333006640203,-0.141067694621273,-0.141981556928946,-0.150468359379328,-0.204961870566577,-0.198436238094898,-0.197848700218319,-0.201715921040352,-0.250317913356467,-0.232328335241142,-0.219110734765295,-0.14813313422762
"b_time",-0.00542242526279492,-0.00928998617685971,-0.0501141925477738,0.00359559518500423,-0.00764623902530212,0.0187676504007228,-0.00596401687261204,0.010516960328459,0.00028195954520808,0.00133298387173106,0.0131588286438617,0.0042161933695609,-0.0241168878265101,0.0106638669115241,-0.0167002177677291,-0.00254217019217448,0.0113181557171678,0.00357233672343573,-0.000724311523304131,0.0452313275480396,-2.2188430028223e-05,1.8727244112826e-05,1.07888278126164e-05,5.59935333550637e-06,1.25045927541046e-06,6.6782133363404e-06,9.98215738066357e-06,-1.00342541897942e-05,-4.68644692943521e-06,5.80932913883662e-05,-2.23334729656464e-05,3.93155029693941e-05,4.95218316135684e-06,-4.38285363762312e-05,0.00565826473685767,9.83956806920103e-06,-7.16540371590401e-06,-3.76444587451719e-05,-1.61073706587673e-05,1.33065600772317e-05,7.60989525999222e-05,7.39183410904753e-05,9.95707180222839e-05,3.34065882766089e-05,1.3215235222027e-05,4.60082886823547e-06,-1.81665147069281e-05,2.99612164027354e-05,6.51117410609707e-05,5.49682310211437e-05,7.26820393171978e-05,6.84047193525151e-06,1.920368122387e-05,2.05013256179188e-05,1.62770999220602e-05,0.000106349195795151,5.40128141352723e-05,4.46142982556974e-05,2.68020242388254e-05,0.000590906595614738,0.00770308577485679,0.00821743081510085,0.0104806319187063,6.96735228662029e-06,8.25587646410828e-06,8.77097537180596e-06,1.11970490301395e-05,-9.80042771285875e-06,-1.67290960502571e-05,-2.113875304334e-05,-3.2454394820967e-05,-9.31118935721002e-06,-1.14231417433891e-05,-1.26604791232017e-05,-1.83991106226852e-05
"b_dist",0.012266927386924,0.0248536725265063,0.0698812727467709,-0.00764623902530212,0.0337848159280531,0.00103942917215579,-0.0018297078629366,-0.0506259331436778,-0.0017194360738616,0.00101005024528358,-0.129699968731688,-0.0301399711478918,0.0101319033784139,-0.00725336548388456,0.0689265377598576,-0.0491286715612319,0.00207350095618944,-0.0190103646074568,0.0148521822278267,-0.0905204962897952,0.000403827126661948,1.00280159736828e-05,6.79999558708934e-05,-3.83382713629224e-05,4.06765948439653e-06,4.18999597133693e-05,6.63250378243793e-06,7.37919787997688e-05,3.48965970550026e-05,0.000140771286594392,-6.27139484919205e-06,-0.000206829368252314,-6.35374678150519e-05,0.000115146120862651,0.0266391571704511,2.6384534212951e-05,6.22214802644524e-05,5.70326437845632e-05,-4.55685415569045e-05,0.00140690945970338,0.00152246426189513,0.00159285320886726,0.00218557884502787,0.000811173656571346,0.000813318349459058,0.000842105610017619,0.000944419545734646,0.00172730928900341,0.0015071692925756,0.00153339733929181,0.00177539389221649,0.00058587230220832,0.000544712504606588,0.000534943702536239,0.000537685448045086,0.000547119573797597,0.000672370421833867,0.00069864958808102,0.000725063264182154,0.0100775721892956,0.0399206827457406,0.0510754982476683,0.0585639081916344,0.000102699140695592,0.000108543013969771,0.000111953466926367,0.000122361988028782,0.000165919870960157,0.000171223390392389,0.000177549567916278,0.000199581640352459,0.000181992805521742,0.00017434501158438,0.000168062053877682,0.000151979177605218
"b_clima",0.00446230571475474,-0.0184748623572196,145.638394007729,0.0187676504007228,0.00103942917215579,48.8725597167325,-0.199682059712545,-47.5526571039616,-1.84892699623492,-13.6760153727263,-117.26577772204,-18.246561121425,28.395671454476,10.0537370595075,22.316352693023,15.2460288883367,-13.3850836157887,1.56260623034497,0.152421645387995,-98.5809869239174,0.444838239195353,0.0752710360285054,0.0713444567155299,0.0170270545971015,0.00523555979484867,0.0495156514261379,0.0154121795221386,0.0705623012347885,0.0455388360781932,0.228801410985079,-0.0641772557884242,-0.11438207960125,-0.0864331968164864,0.0976648256680151,32.8399812706243,0.050759463461824,0.0640954861348869,0.0201156608701583,-0.070226109335984,2.02246223869328,2.19281891036523,2.27062252075981,2.95500295825588,1.19010875177288,1.12359526047413,1.14545979335407,1.22307801016977,2.41370943072335,2.24049457817833,2.25981479044317,2.61125270798349,0.843890826814314,0.786595547642707,0.765669871468868,0.74908282309468,0.692898285049643,0.79443281780377,0.814568062035402,0.829324818954624,11.7957902798085,48.6355755715436,60.8170781197974,71.4014019571071,0.112622819396751,0.126078423508931,0.132723497578526,0.149317594250374,0.1710444232349,0.169368441515714,0.171203563761081,0.182227392180262,0.19037862366608,0.182993083623654,0.176959187471367,0.149851437747256
"b_cong",0.00457855379878853,0.00659146039903747,0.020244650532543,-0.00596401687261204,-0.0018297078629366,-0.199682059712545,0.0658680604901511,0.0827014972875584,0.00405309651680737,0.00461070674650492,0.401200366759393,0.0567662369159888,0.162675041215548,-0.0793534156912007,-0.0683803808620332,0.157805748842891,-0.0767716948633987,0.0179797842852021,-0.0255628035273376,-0.0850435392114218,-0.00159538858877645,-0.000401525597111415,-0.000460641682048905,5.38231087612683e-06,-3.67953951908759e-05,-0.000294491042922501,-0.000167414767088894,-0.000213975503349114,-0.000129474170435586,-0.00145866488664089,0.000200758780630235,0.00026149427650257,0.000197837430392746,-7.3654143216467e-05,-0.203998306109804,-0.000272801854095709,-0.000185649778014661,0.000208855362265005,0.000396824599458592,-0.00767614244926343,-0.00887680972753802,-0.00918171579725162,-0.012260537869307,-0.00467571230857887,-0.00443866328631822,-0.00448244692280088,-0.00471075418062456,-0.00940181938646465,-0.00883082225434126,-0.00882455446227532,-0.0103220912950762,-0.00316570392826552,-0.00309702430347842,-0.00305801574874592,-0.00302149018070418,-0.00408974833221531,-0.00405695911560564,-0.00408552847445015,-0.00402674333002257,-0.0591139741258225,-0.296920377486737,-0.356675003661622,-0.424645763604745,-0.000586382262279577,-0.000634673850053509,-0.000658819003707559,-0.000741113208820454,-0.000649015101396967,-0.000587246026388278,-0.000562020670420238,-0.000524231351488578,-0.000724229874752672,-0.000669482473333294,-0.000629134996454088,-0.000487131897151306
"b_Hvalle",-0.0366366433921912,-0.0431583663504818,-22.989609626183,0.010516960328459,-0.0506259331436778,-47.5526571039616,0.0827014972875584,57.4901372814713,1.25191837642838,3.95909244032104,43.0807379816153,8.8706037618834,-16.5854881346223,-6.17859417844017,-15.7689828388554,-11.5656582130828,-2.18347655675071,-2.63191927016336,-1.13963049452608,73.429039760745,-0.125547550273474,-0.0608855734277826,-0.0315699195135099,-0.016653439305076,-0.00177077004907193,-0.0276062878411207,-0.00552153403070239,-0.0364348518593824,-0.0258766207271892,-0.146829519684438,0.0321787202683621,0.00366129072498014,0.0246623418332841,-0.0178848896880713,-12.8581017925721,-0.0299284134632167,-0.0306461670476666,-0.0284180501681638,-0.0186819755470609,-0.758167817986304,-0.841672284093319,-0.880873460057658,-1.17064668014903,-0.462204124886219,-0.412083905405857,-0.417046826576449,-0.434497664341467,-0.919844957715848,-0.858393781141922,-0.864953774435577,-1.012788755759,-0.321730677972904,-0.298518944281858,-0.288806116709961,-0.282127459730983,-0.329019936433779,-0.338964618844673,-0.345573426818531,-0.348245684184387,-5.89949492685634,-19.7939376535156,-25.3319197429718,-29.5295671765347,-0.0480784552776347,-0.0549316266553982,-0.0582759664653921,-0.0666252665273543,-0.0565247237350867,-0.0603390613910092,-0.0637647077010374,-0.0746719912654072,-0.0551523767678106,-0.0583023819409699,-0.059895279254542,-0.0655995757849089
"b_T_prof",-0.00129626730484847,-0.00154630795133852,-0.387455884830169,0.00028195954520808,-0.0017194360738616,-1.84892699623492,0.00405309651680737,1.25191837642838,0.0662530010999462,0.135758002544502,1.99789709160429,0.265386694649873,0.110579031491704,-0.478629689868247,-0.575738335108162,-0.391421785487936,-0.00704769029283324,-0.035006355736999,-0.034644681062142,1.50366438407648,-0.00808976579994942,-0.00268132101621969,-0.000989366932541611,-0.00067079784510786,-3.52324194532365e-05,-0.000713197610547093,8.02889868454973e-05,-0.00123178608049098,-0.000633481128721302,-0.00552443735603909,0.00142751014096972,0.00120398360554683,0.0013085655909945,-0.000515262209012395,-0.350561872064254,-0.00116588175657723,-0.00149826218339083,-0.000360373000294378,0.000606135613360689,-0.0439965615432663,-0.0473060380555206,-0.0488033523416599,-0.0616953322227769,-0.0258867475196132,-0.024001072722119,-0.0243019199954323,-0.0253365672967545,-0.0522101847242257,-0.0485935035122819,-0.0488921937379141,-0.0550337681473621,-0.0178044577560415,-0.0169991053295485,-0.0166246982626205,-0.016268451652214,-0.0089062599689843,-0.00918214841995985,-0.0091424251527841,-0.00891414133268554,-0.154589208521901,-0.519124724065413,-0.699913958115629,-0.789278513210543,-0.00144936526734159,-0.00178853082925878,-0.00193891714195217,-0.00226134195868697,-0.003060126482333,-0.00302646795316253,-0.00304621426357533,-0.00324060251783837,-0.0032491180631467,-0.00316021437561823,-0.00308357352856691,-0.00283124186912224
"b_Hor_trab",-0.00428193278018551,-0.00222671082069865,17.1740177564962,0.00133298387173106,0.00101005024528358,-13.6760153727263,0.00461070674650492,3.95909244032104,0.135758002544502,-0.00233504979593109,-3.674047139426,0.580419238842295,5.72016319413046,-2.61034894265719,-0.228092032235599,-3.16227462338239,-1.46506010067149,0.394782639870099,0.0206888773796276,-4.63344183634042,0.00752281599084927,-0.00273468339244072,-0.00286679458284957,-0.000784723369858677,-0.000117604690285255,-0.00141540102895461,0.000401598395287676,0.00102165738816063,0.00133544740190718,-0.0124664674791224,0.00722115164864661,-0.00188610868153799,-0.00130860648777742,0.0166952182310771,-1.3183333552491,-0.00243778469158657,-0.00418352211201965,-0.00187121117941942,-0.00982931844579461,0.012766923801984,0.00948892473804418,0.00726877619180259,-0.00219765137051287,0.00226037235991243,0.0118176570056724,0.0129774124012869,0.0170427903578333,0.00708242240263757,0.0147616259793253,0.0161774433012698,0.0142919617180501,0.00501061324639718,0.00380913128223648,0.00404744173932513,0.00447224424498752,-0.00778251816848479,0.00374964944369152,0.00723218156835596,0.0130261579263176,0.202523665049996,-1.53700665816264,-1.72776830748507,-2.2360517938809,0.000476581079301873,-0.00053104046684134,-0.00103797953410315,-0.00189685065860319,0.00295316609279277,0.00253404931541646,0.00235659940638636,0.00183581193252812,0.00515012261374647,0.00420755002846923,0.00356158010990445,4.25487883697485e-05
