"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",0.107820488542403,0.0834392329282807,0.0768604023531937,0.0284693369251549,0.00984245959850717,-0.0102774074012852,-0.0103031539503856,0.00820107344558912,-0.00769204281565955,0.00647526267617627,-0.00599297921438106,0.00114465307292355,-0.00481049254470526,1.3073621350425e-05,-0.00450080967035679,0.00133556767512378,-0.00495870171815599,3.62086574622055e-05,-0.00649370482505701,0.00474470908698177,0.00322914669037281,0.000790943048780052,-0.00109328972699288,-4.5123067703881e-05,-9.89605691660353e-06,-0.000777387601404097,-0.000321912083161287,-0.000184174749763263,0.000221917124502891,-0.000557448317972707,0.000981405284666635,-3.39378951675629e-05,-7.14519721666686e-05,-0.000130602646693312,-8.79707603673919e-05,-0.00028691367293096,-0.000480999843120722,-0.000244561308086412,0.000658331202732825,0.000805995594845314,0.000826537993262601,0.00161833493374198,0.00165098961689408,-0.000228685592265338,-0.000742030708933231,-0.0017783314368293,0.0012869356140466,-5.61133622008753e-05,-2.3319517418102e-05,0.000228044011272481,0.000270765108359878,0.000288682594169588,0.000252068484929821,0.000142405879900536,0.000659571673185248,1.33250317689996e-05,-9.21054374101588e-05,-0.000442895527395684,0.000459181395751919,0.00113003786395576,0.00115278018194548,0.000523781647371874,0.000222841147055703,0.00012943434647864,0.000110140915207263,7.86585765937854e-05,-0.000275237467907015,-0.00019857239475701,-7.2473670265245e-05,0.000164028999565568,0.00108493935560215,0.000708581840102657,0.000493672973981491,9.70550104728019e-05,-0.000722913963090283,0.000742537790152114,0.000930292371255661,0.00182539806169739,2.63538694375559e-06,-3.13603812769598e-06,4.64017127362318e-05,5.81148541676255e-07,3.4163072105107e-05,3.66945283153707e-05,5.43923482904807e-05,9.64828215065174e-06,-0.000103504164073096,-7.2192443325852e-05,-3.40101830917343e-05,-2.09585851522693e-06,0.000233125470028757,0.000214249279973007,0.000273049287714134,0.000351571914580927,0.000219315767017203,0.000109293342552212,-2.48096977288705e-06,-5.6005532434231e-05,0.00107210208918984,0.000992587641035526,0.000837877030937816,0.000448215128639573,0.000786653462921077,0.00077986723787029,0.000613168054719401,0.000482434409705917
"asc_ruta2",0.0834392329282807,0.105780481456141,0.0762687160057138,0.0124790235227579,0.00291248202617646,-0.00505072731060758,-0.00247898809958512,0.0033545199060101,-0.00147088978292624,0.0138844038094757,-0.000224940989317315,0.000489423001785239,-0.00147397847042597,0.00809714417801234,-0.00296420943713021,0.000137861424786536,-0.0020682655035205,0.000405582653405222,-0.00383056534011352,0.00309020937505281,0.00162420981750237,0.000678449754485026,-0.000366898593838541,0.000208166197242656,-2.44500380681197e-05,-0.000409404985669744,-0.000478459462891332,-0.000111409925824798,0.000171710633972896,-0.000412441825719248,0.000557830786207548,-1.45200494475784e-05,1.16965240386081e-06,-8.83928205472412e-05,-4.29393790585435e-05,-0.000109010175083827,-0.000241816777544703,-0.000140037654440228,0.000246999307735164,0.000469548190953454,0.000510481454972991,0.00105186117853732,0.000730018482644399,-0.000116990728716961,-0.000340276913523205,-0.00073112151040055,0.000607795034987066,7.42328410502507e-06,3.08079179258345e-05,0.000223841252362785,0.000158197307996121,0.000134486476079321,9.47190526191671e-05,-2.25986317494626e-05,0.000334951522352692,-6.63102809978718e-06,-2.82021635359562e-05,-0.000203730897289024,0.000340059370190708,0.000164490761448744,0.000128721599110175,-0.000344026070441165,0.000137645154675712,6.43840484914819e-05,4.8771207692555e-05,2.22338845109886e-05,-0.000231494852117389,-0.000182797315887488,-9.88953778607206e-05,8.14995861487905e-05,0.000735912049416735,0.000492702659201849,0.000348676505521071,4.33811646116049e-05,-0.000409720829235089,0.000342769732977805,0.000439742981362417,0.000925467249653854,-3.04280349969673e-06,5.20803697072828e-06,5.20646117745066e-05,4.21702876700103e-05,1.82597490491949e-05,5.59851397521146e-05,0.000100412206295078,9.88250592121206e-05,-6.61598727403061e-05,-4.64163225992295e-05,-2.07316923875656e-05,9.29365546493645e-07,0.000141320810984668,0.000148286607570652,0.000187745402264509,0.000230082719286782,0.00014379668199902,0.000129260574918882,0.000108217576720756,8.8961174861087e-05,0.000560204181821143,0.000535795742768471,0.000465481881681845,0.000260970170034324,0.000436810293196208,0.000431473305785967,0.000348796355386214,0.000285608926035657
"asc_ruta4",0.0768604023531937,0.0762687160057138,0.189546156127088,-0.00712138704259188,0.0235830775124835,0.025711341917044,0.0686605468194619,0.00229832959471831,-0.00661196439968189,0.0319451409786103,0.00194569366119656,0.00646949786869665,0.00334224480815919,-0.00700346097229632,-0.0434272190669255,-0.0252145311902512,0.00561441747765761,0.0388129972319935,0.00130955467609929,0.0171793721647638,0.0101071303770018,0.00697198105028012,0.00185996437688713,0.00436177795973145,-0.000978900913645978,-0.00047535706286441,-0.0137011843924441,0.000597083673013542,0.00150515421292733,-0.00128923676122752,-0.000716094947707206,-0.000312235010728361,1.5538850243284e-05,-6.00661604508433e-05,0.000841223113213329,-0.00054064629323463,-0.00206212290120139,-0.00504965151625268,-0.00243323625627135,0.00287922179626026,0.0034468592462727,0.0051464878758311,-0.000247734859313273,0.00174535475542169,0.00174052993255071,0.000669057785351095,-0.000673768671255644,0.000613813628471543,0.000849066666803372,-0.000379595387514416,0.000535847765919414,-0.000262683392845404,-0.000819122564672842,-0.00277857076362177,0.00280427557912287,0.00340727411155158,0.00354391760232519,0.00263534922384111,0.00943428978650022,-0.0123176944551444,-0.0145408396981779,-0.0236715293377003,0.000309628994774325,0.000743422145668902,0.00100448054711622,0.00132939723942604,-0.00366021944662123,-0.00327082131735065,-0.0029346483519221,-0.00244620793667402,0.000175960406429053,-0.000513688303702348,-0.00102905575795615,-0.00253209355110399,0.00178469249390631,8.23535362917554e-05,-1.77037843329197e-06,-0.000690384220446566,-0.000496040153969108,0.000151926957925946,0.00123022041982058,0.00162296967840776,-0.000124212960973127,0.000683715342973509,0.00165830365707484,0.0018861332256806,-0.000596678902260787,-0.000586855515155815,-0.000580530200082923,-0.000551988641299991,0.00173598633789686,0.00304120366692511,0.0038168358135082,0.00464027046177313,0.00200431679170146,0.00178056144125864,0.00175746949412945,0.00191281012260094,0.00368293333998081,0.00354020749102949,0.00326224605354209,0.00262686273691257,0.00639447441656739,0.00455405473909406,0.00239924100936528,0.00195789549416652
"b_tt",0.0284693369251549,0.0124790235227579,-0.00712138704259188,0.05108122061342,-0.0156401417895147,-0.0109868346844531,-0.0190773136687436,-0.00113247618886597,-0.00411438801479275,0.00220252099196511,-0.00440074480102561,0.000533888428524004,-0.00722593822950907,-0.00596168140537254,-0.00534359397926298,0.00295853652702351,-0.0062967427338816,6.06293958766802e-05,-0.00617431713410538,0.00211843588391424,0.00706447639970189,0.000776766447771867,-0.00278172820209639,-0.000128818121661556,9.19082181070672e-05,0.000306356279349949,-0.000136451422085571,-1.27668846237913e-05,4.36407571177766e-05,-0.000896578298754004,0.00137059436877274,-0.000452854114786201,-0.000527363138132312,-0.000138119923860411,0.000325872001977005,-0.000806413405645024,0.000914060379568651,0.000277564068035928,0.000983003343419716,0.000770453661776894,0.000670037899884379,0.001245180542166,0.00358663666497616,-0.00047597679001346,-0.00171638562631558,-0.00495595516810927,0.00171290013028468,-0.000356760318590611,-0.000327359955998591,-0.000354859586549684,0.000313268438178865,0.000350655362600711,0.000310398844320707,0.000153827583497585,0.000588953890851502,0.00124254442906223,0.00133195990829292,0.00138368576197901,0.00111317797432019,0.00126620775339093,0.00135522196666398,0.00102420798162024,0.0001686387759255,0.000195435680359365,0.000216392379267061,0.000244998444844209,-0.000168790694834529,-0.000112252760608196,9.14290986634003e-06,0.000136942073784739,0.00159020300702801,0.00104626816265675,0.000742809313605998,0.000133803499835857,-0.000784631077429898,0.00136694688281192,0.00159118056644176,0.00280016417969346,-7.53383985620734e-06,-0.000395754811904284,-0.000657235035691626,-0.00106148691832387,-6.55520238903095e-05,-0.000341979329393432,-0.000653626873095854,-0.000963296052265195,-0.000111184743561117,-7.97156549100001e-05,-4.52221658746516e-05,-9.60897572955785e-06,0.000177090082409912,0.000610917184181473,0.000871803688359425,0.00104401925043152,0.000125699829188961,-0.000315221352716026,-0.000727816415556401,-0.000967323808460802,-8.12375975375761e-05,0.000332293622622651,0.000616897557679982,0.00103499277775195,0.000369021780229054,0.000516514685932489,0.000621353969930489,0.000622295306141074
"b_dt",0.00984245959850717,0.00291248202617646,0.0235830775124835,-0.0156401417895147,0.0698789668485242,-0.00271906164393563,-0.00159982355916664,0.0119933900757221,-0.00606044753123102,-0.00474704587093673,-0.00559681115525902,0.00207926446390825,-0.00559982242473658,-0.0106673972573589,-0.00321471406014585,-0.00444371430137634,0.000236879657356574,0.00343341847206149,-0.00626586037995363,0.00823507803905891,-0.00686405022105404,0.0006363615427465,0.00424962202055256,0.000209154346761373,-0.0003284702180854,-0.00201152529380008,-0.00160904914080246,-0.00021660618327749,-0.000162260969254348,0.000350067624956853,-0.00110050973045826,0.000568716628504168,0.00102719146247205,3.57580507271508e-05,-0.000812236314110357,0.000724671685958778,-0.0025728135232144,-0.0009096622696378,-0.000355421312530843,0.000637950697240941,0.000815657210060706,0.00130268746177761,-0.00371366287350221,0.00149186776834008,0.00298969787121014,0.00762597188845545,-0.000133603044458318,0.000562931939733574,0.000495455118295361,0.0005068520129566,7.50261717551845e-05,1.33332545350609e-05,-1.04275059277635e-05,-0.000182482281012316,-2.22685037734055e-05,-0.00155505897191639,-0.00183165549273357,-0.00259382289154601,-0.00100804739767762,-0.000656532393018323,-0.00101532998677279,-0.00241574235996167,9.60883708260693e-06,-7.92490397923309e-05,-0.000100685867969304,-0.000121289401051559,0.000355203327086567,0.000151720733169052,5.61131656710298e-05,-9.29112267134728e-06,-0.000348358687124177,-0.000266959526013304,-0.000231663066804083,-3.35074403065005e-06,0.000925093375026024,-0.000979301881710805,-0.00117401621934227,-0.00240678791354794,5.91545189882295e-05,0.000630554227842598,0.00117588680070569,0.00168834129410294,0.000310363057494127,0.00103523953330272,0.00181224139784348,0.00233817591453346,-3.30940392582096e-05,-4.3462620304715e-05,-3.79726969906032e-05,-3.70945438986442e-05,0.000180909487759064,-0.000549827443771627,-0.000811062014098337,-0.000864534540096882,0.000236257938394731,0.000752135003974856,0.00131501832703512,0.00170684605159585,0.00224521163448484,0.00145228716108929,0.000693979944918455,-0.000720424887046526,0.000830960337324774,0.000674061782702872,0.000407956411929122,0.000163881381889878
"b_CongCD",-0.0102774074012852,-0.00505072731060758,0.025711341917044,-0.0109868346844531,-0.00271906164393563,0.0903167204218105,0.0525803872942574,0.00125745168867694,0.00335531771596258,0.0154119922493254,0.00605347314957911,0.000156601114833091,0.00452929632798742,-0.00665027727646449,-0.0137238125781773,0.00301779247939161,-0.0102528359790316,0.0106677618530822,0.000930822957833364,0.00154128303646894,0.00592040943813651,0.000940120846544897,-0.00443555982515189,-1.61272165522753e-05,-0.000797331472316221,0.00163980353098994,-0.00262700858580842,2.56828871833012e-06,0.000842993925879,-0.000904024988852731,0.00122584914847718,-4.76258368392405e-05,-0.000795038036875949,-9.66016329632991e-05,0.000853326060839058,-0.000991119271914806,0.000365642002065324,-0.000251196015183969,0.000137995199688687,0.000777840768355912,0.000674338299361017,1.64156281424451e-05,0.00520595991068747,-0.00118116961144745,-0.00299419989468428,-0.00806214966893551,0.000851309577758012,-0.000219264552922779,-0.000408743565472675,-0.00224720221212753,0.00060628496701155,8.79974223179755e-05,-0.00025070804171737,-0.00120716328033422,0.000202582096991287,0.0019243234768365,0.00232232709279596,0.00278689267554111,0.00270547612825876,-0.00332888992876035,-0.00353637970211592,-0.00492951902766448,0.000243195384392597,0.00012371315266137,0.000110008573212596,6.59845801900176e-05,-0.00135842285527386,-0.000910755368938414,-0.000530103717039438,-3.94563539254541e-05,0.00114218566208486,0.000753272794100829,0.000442522606893445,-0.000291516547183666,-0.000258405151585201,0.00142106324891505,0.00164718290168661,0.00293960585488478,0.000266004548284274,0.000419414606853687,0.000382053460708545,0.000217626660573017,0.000179797264965775,-0.000203375495246957,-0.000798879783968966,-0.00123864412081231,-5.03996607991915e-05,-3.77646798744417e-05,-3.58036992735845e-05,-1.81857555522733e-05,-0.000127697263517762,0.000767795367889931,0.00132960398199995,0.00178779294068359,-0.000250509976909963,-0.000776948525874202,-0.00120457521679257,-0.00146897071096141,0.000169860846465849,0.000563162841633865,0.000883257420405997,0.00143990083251195,0.000584562195438617,0.000648042058004345,0.00090098031953116,0.000993746103924993
"b_CongEF",-0.0103031539503856,-0.00247898809958512,0.0686605468194619,-0.0190773136687436,-0.00159982355916664,0.0525803872942574,0.107021337457198,-0.000213247765350684,0.000325985993177661,0.0216033423828192,0.00423171825883447,-0.0013439879460767,0.00818107345075606,0.00250862447103382,-0.0159582997120302,-0.00138866675111528,-0.00567307937621997,0.00466397351634762,-0.00334159503168142,0.00744478650237485,0.00293890080698224,0.00224250416013286,-0.00579348476298597,0.00060193595867952,-0.000685401793653798,-0.000284088735672379,-0.000200099773380898,-0.000297328202680861,0.00189389801589218,-0.000592364046917602,0.00260458713883538,-0.000370993625447836,-0.001057823982783,-0.000499253585318383,0.000845317357002498,-0.000846674306870501,-8.18264046477266e-05,-6.12991889950412e-05,0.00212327090483353,0.00368511044538365,0.00376919281024106,0.00404273080959292,0.00791715646219519,-0.000807213368694737,-0.00287082477517912,-0.00821081604284667,0.00360617488900797,0.00243771088936856,0.00224407704865508,0.00126987455383363,0.00163306052475701,0.00114922925312851,0.000785714873147934,-0.000222766840657183,0.00284986583756942,0.00132076365122553,0.0012228328433592,0.000909335113699646,0.00406892265724887,0.00220238470823846,0.0023347174387112,0.00183155713452173,0.000909528924133441,0.00060066474747428,0.000523590072381558,0.000322977780217424,-0.00249378096746046,-0.00155699594516582,-0.000865772517435548,0.000363540487930201,0.000831599176048607,0.000442374414753513,0.000135172163853385,-0.000322509222844066,-0.000663077119003526,0.00294810190778345,0.00352226059203601,0.00634139928574941,0.000961149134757132,0.000730478120055609,0.000344575647138496,-0.000510797640977064,0.0007912435534478,0.000208371123759749,-0.000632300599879117,-0.00147292249714925,-0.000341167969765955,-0.000227335076674159,-0.000128977802116541,-4.63586477874811e-05,0.000709221459331547,0.00166403133763651,0.0020646111294923,0.00233989600906681,0.000679620396783406,0.000273755104652024,-0.000221752857723146,-0.000517135960521846,0.00142695366908089,0.00140861495130511,0.00133382255906673,0.00104531220252832,0.00118420478875391,0.00112288315886137,0.000817787025880442,0.00069620034049511
"b_Sem",0.00820107344558912,0.0033545199060101,0.00229832959471831,-0.00113247618886597,0.0119933900757221,0.00125745168867694,-0.000213247765350684,0.0255903542871245,-0.00573689500557608,0.00259680108380889,-0.00308953113363033,-0.00152844902336972,-0.003055272593412,-0.00596131104643806,-0.00145987905678988,0.00348678785111083,-0.00455948026428542,0.000133330655725665,0.000165199480715851,-4.09345509423994e-05,0.00318756770552704,0.000125196759355673,-0.00158079559661592,-0.00037425663657435,0.000150027797070912,-5.06736533666917e-05,-0.000832054099977602,-3.53205940851632e-05,0.000351201802018974,-0.000403545180361553,0.000795007007250872,0.000291414206558724,-0.000241064268165588,-4.39334766927269e-06,0.000364585145685206,-9.27165776125635e-05,-2.00893305537061e-06,-0.000534859647460991,0.000206385023014837,5.73124391629233e-05,1.91594578909207e-05,0.000112120303956199,0.00167633171960388,-0.000853155386584173,-0.00143445766576757,-0.00291089509776188,0.000505987318191635,-0.000507164989073578,-0.000557992266540939,-0.000845068452711497,-6.46326558914263e-05,5.04787601964544e-05,6.15543653080194e-05,0.000142255013675738,-1.94119621290685e-05,-0.000269727689837621,-0.000298710997641971,-0.000394923682638104,0.000346361561031149,-0.00139905060245955,-0.00141548257496023,-0.00206268136427701,-1.6172284658726e-06,-5.55357223311866e-05,-6.69400900445861e-05,-6.73668051569907e-05,-0.000464311507979205,-0.000271168097649804,-0.000113664925789877,0.00013384880044541,0.00063894791411115,0.000418359931904739,0.00028853967392197,2.66093151346822e-05,-0.000653259836908706,0.000409702757948952,0.000568739055971402,0.00138319490565684,-5.69708086881029e-05,0.000210385208193667,0.000358861418488719,0.000525507246556823,-0.000117342666293684,-0.000314508012384207,-0.000475695123214814,-0.000546327089641353,2.71967082829133e-05,2.78872311116227e-05,2.08719516177718e-05,1.67886951455655e-05,-0.000122009299697067,0.000140079271809102,0.000328803083166128,0.000474508809861942,-0.000105771323934422,-0.000185914110657493,-0.00027413619400265,-0.000334884801832607,0.00025787502570584,0.000316356358950676,0.000365106749787499,0.000522670374363532,0.000688790146624358,0.000551384425107882,0.000338193261201927,0.000259741091264467
"b_ACC_1",-0.00769204281565955,-0.00147088978292624,-0.00661196439968189,-0.00411438801479275,-0.00606044753123102,0.00335531771596258,0.000325985993177661,-0.00573689500557608,0.103618130377196,0.0429026163568818,-0.00222887426642574,-0.00286396163971785,-0.00109996403462962,0.0033908188983183,0.00686823311115889,-0.0103539978112439,0.016564338754826,-0.00878027993358683,0.0017568064337843,-0.00523728165073105,-0.000552690270678433,0.000233739704362911,0.00173103030461094,0.00129563831946692,-0.00025423461673073,0.000235592293772788,0.00624934002709217,0.000298438268415341,-0.000809878736004124,8.99264815448151e-05,-0.00179666187371815,-0.00117296938384229,-0.000227503435629496,7.19965367620054e-05,5.55234869114292e-05,0.000434915526451038,0.00183990384177029,0.000977435459192807,-0.000840977136608159,0.000419790503949101,0.000571908322659128,0.001200105320772,-0.00180457765807072,0.00161014191104273,0.0025569162974555,0.00449323564575999,-0.00146453885659323,0.00156251518848826,0.00178650225848916,0.00364653673924805,0.000148918100495988,-3.91911779996367e-05,-3.99951565627926e-05,-0.000138461966736237,0.000884956324169943,0.00038691217393015,0.000219502660601034,0.000299557825078322,-0.0011253760733051,0.00826341288780434,0.00879733128675279,0.0120765403111025,-7.23463451318261e-06,0.0002709801021561,0.000339798850813153,0.000368816947249161,0.00103767665100239,0.00064365689128007,0.000323327072817195,-0.000219503682741337,-0.000104935550590258,4.30351882632264e-05,0.000117625226574944,0.000171877037736318,0.00179563255894526,-0.00051488223302169,-0.00086352589446162,-0.0021290967191499,-0.000154211980811051,-0.0013770067996854,-0.00212970722638584,-0.00284122991829323,-0.000251640972515174,-0.000441359383369745,-0.000495960394296141,-0.000679788929832506,4.74991228032121e-06,-1.41390055618174e-05,-3.3587046718285e-05,-3.65332747795576e-05,-1.71204550629427e-05,0.000363906609701782,0.000280782710661496,2.26611783275824e-05,0.000125589249240747,0.000466771192466734,0.000789715425090443,0.00094094426119588,-0.00279430371732475,-0.00247247530108209,-0.00208648869365691,-0.00152859977488088,-0.00176543807385005,-0.00179744143248474,-0.0020561275289539,-0.00200469807056009
"b_ACC_2",0.00647526267617627,0.0138844038094757,0.0319451409786103,0.00220252099196511,-0.00474704587093673,0.0154119922493254,0.0216033423828192,0.00259680108380889,0.0429026163568818,1.37572403291429,-0.00374087107556817,0.00961919668504758,-0.00441843236195487,-0.0145907802341223,-0.000844164774182687,-0.00973819885283518,-0.00732173478976046,0.0111678590193256,-0.0103923649828566,0.00403997455493352,0.00282798278126129,0.00115203128576346,0.00110840364711832,0.00249455234326633,-2.71845623875336e-05,0.000209577456972607,-0.000426980473485001,0.000253438279529719,-0.000755423812207499,-0.000470665990162955,-0.000584828444266243,-0.000771486923977986,0.000197503744342232,7.18357787939418e-05,0.00134323341016572,-0.00120947477724416,-1.01906739539188e-05,-0.000895899698152362,-0.000528474278746597,-0.000661981504546543,-0.000513012677383884,-0.000341655910416337,-0.00055684072063485,0.00121473093440196,0.00124168460881508,0.00140670631765374,-0.00123368922197005,0.000667752251603571,0.00106973264390504,0.00134605777397493,-7.9082239572421e-06,-0.000275829154761448,-0.00045527930460842,-0.000775709041952858,0.000596625599850288,0.000776457035588369,0.000687507916795365,0.00044839167351462,0.00114595039859853,0.000209064219316538,-0.000331773408839319,-0.00180016719834514,-5.1039293120059e-05,0.000118809964206901,0.000184639460010905,0.000283334467924933,0.00111778584448625,0.000705342735192881,0.000447122333005215,-6.04682841410035e-05,0.001052738962595,0.000783534104941683,0.000610052322545748,0.000220366926921012,0.00070659119955786,4.02633988743071e-06,-0.000202321402028872,-0.00102068224449288,0.000204023108950953,-0.000558565206514739,-0.000746654773415869,-0.00078542468550538,0.000183275152561082,0.000459293278878023,0.00084532358354452,0.00100372716782373,1.6685145244098e-05,-5.31486283695399e-06,-5.56553673417993e-05,-6.40112483794974e-05,-0.000513391798601658,0.000995585183324333,0.00194165927394186,0.00265572693479702,-0.000413483212778184,-0.00114731163926526,-0.00157829085460022,-0.0017088710009132,2.31001972885897e-05,0.000115705184204327,0.000182629887621821,0.000364684422850273,0.000865711174558946,0.000458256543387514,6.753731963408e-05,3.87645150597098e-05
