"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"tau_CulFr_3",-1.39205468288958e-09,-8.80777664597687e-10,-5.68816980300679e-09,-2.73567853210591e-08,-9.17855382730365e-09,-4.47908575727787e-09,-9.83948285607556e-09,-1.01094477071742e-08,-1.03796307621992e-07,-6.51625720759988e-08,-1.43901521540175e-08,-3.67500920731425e-09,-2.57924151141284e-09,-5.09281184018553e-08,-1.31605047891194e-08,-1.63630875414706e-08,-4.25031319236296e-09,-5.50623627901761e-15,-5.52722825621451e-15,4.40184419901904,6.28441344966465,-15.0619739896038,6.05518141807241,-314.213497193804,-74.3358569986001,-1.49209919569399,14.6153884643291,-0.0202917905261228,-2.6444444920874,-1.89796754959093,-2.07119359110708,23.4337578111237,0.0403548538523165,0.00182560542724653,0.0513093687439498,0.724440668676651,1.52873513586937,0.592432443954591,0.105826580676756,0.889350105513654,1.13520231251553,0.266636747031986,0.0670122159194901,0.659519671175842,1.05459069283162,0.346971769070206,0.0523930064327557,-1.34761769010265e-09,48.8022583349867,-77.3196851734061,4.81981451436054,0.00793523840637648,0.00339155732893725,-0.0239183947909345,-0.0129378899436031,-0.000160079356724544,0.00116226950260231,0.00129818518224698,-0.00273765723489541,0.00537540004259938,-0.00660599665881467,0.00313702301057938,0.00152440278121556
"tau_CulFr_4",-6.9390198090357e-13,-1.80556531954031e-10,-1.11754280483572e-09,-5.60087643252499e-09,-3.75584870106444e-09,-2.33127540457194e-12,-9.81550674624688e-12,1.57667076415789e-10,-2.0392717406833e-08,-2.45396777654364e-08,-2.94796073125739e-09,-6.91721237098331e-10,-4.85148651607051e-10,-1.9179657132278e-08,-5.62486418892698e-09,-6.69591753001898e-09,-1.73922080778087e-09,4.44206648279206e-15,4.4592195856673e-15,4.60703566111104,4.39171369324481,1.560525482515,4.50448322409322,-161.485116664438,-1.69404834847187,0.0287703368751445,10.9141950475494,-0.0280114454690078,-0.909008332972961,-0.730119323585656,-0.916831746420023,13.2103135188158,0.0198087813486132,-0.00153916635676535,0.00331401173515868,0.0411597969617489,0.170013250804916,0.246985094472443,0.167289121421688,0.0637658719675113,0.177865789114289,0.174179872668825,0.0957365202645268,0.0318026770857929,0.222006537214759,0.240106960139507,0.103748390564233,-2.64762904741525e-10,-4.23222600351338e-10,4.81981451436054,-12.6781214672939,0.0138850923096125,0.0050394711960102,-0.010415452602555,-0.0044085344908236,3.14613210689208e-05,-0.00329011398267004,0.00176504565307914,0.00197717444287807,0.00626418342841312,0.000353546990843896,0.00146082442606303,0.000548504706326843
"tau_OmLmVel_1",-8.00765785247713e-10,-5.28652270729301e-10,-3.26987874289571e-09,-8.55529750754381e-09,-5.50540144579854e-09,-1.40254875920236e-09,-5.42189801074892e-09,-2.78501336139409e-09,-3.11896516320847e-08,-3.75071816989496e-08,-4.13407792431548e-09,-1.0564853227413e-09,-6.75891094635744e-10,-2.93146613360422e-08,-8.60298398700081e-09,-1.02410779253514e-08,-2.66004796805987e-09,2.40108973449124e-15,2.41074062537743e-15,-0.365552455215138,-0.344646045513629,1.59430113849947,-0.314268287218634,300.094556733541,28.119422864804,-12.3077619644597,31.0315917265296,17.3638635494218,-0.0386429970746911,-0.0820481778158221,-0.101076580314815,0.0351052750445506,-20.5875323845375,0.00569301078588632,4.72675758280532,-0.023186634214063,0.0152779434213894,0.00187137475422973,0.0152831380797873,-0.0186067667149728,0.00158069876889148,0.0117617368104543,0.00903352170543147,-0.0132017950513326,0.0214815480923981,0.0205529958976937,0.0106717898162755,-0.0570256427355163,0.00774291092263165,0.00793523840637648,0.0138850923096125,-24.9153888566408,1.98790792471283,-2.07712584949839e-10,-2.42385220561186e-10,0.00728192357948492,0.000680966832342412,1.19208130077417e-05,1.95764113293815e-07,1.75817356457259,1.76464936380008,0.818067519722635,0.068790775334344
"tau_OmLmVel_2",-6.22546696860138e-10,-3.74319934376112e-10,-2.54383299049942e-09,-1.16262905842192e-08,-8.56023217702588e-09,-2.09007041507318e-09,7.73109159054601e-10,4.03961847238232e-10,-5.062626012421e-08,-6.08804577250183e-08,-6.11154718288754e-09,-1.71486121164409e-09,-1.09709048813951e-09,-4.75827152532022e-08,-1.28215770009476e-08,-1.52602882427726e-08,-4.14085424757602e-09,-9.76429948886571e-16,-4.90755794974223e-15,-1.1186510634863,-0.448464568912212,-3.91547010195346,-0.649812336988666,-101.965184311789,-14.0206656782802,5.48902621379472,1.68597182309456,12.5877470554726,-0.0433940397750888,-0.0224342504082254,-0.13540509836622,0.0644276955203392,3.78099533008681,-0.00284233122001914,0.697041013686749,-0.0408643132296963,-0.0110486214506988,0.0457813306329468,-0.0067670359261244,-0.0351207617482938,-0.00714813581916163,0.0344882431591937,0.000998349016066909,-0.0361685578354458,0.0462137465326682,0.0611452905072853,-0.0135710026465674,-0.0116288721325613,-0.0377387798477707,0.00339155732893725,0.0050394711960102,1.98790792471283,-30.8989767222141,15.7032465357018,-3.76617656490977e-10,0.00102615211441849,0.00416139051784861,0.00179655988681612,2.77352400576506e-05,0.182253784283588,0.7949902432453,0.767739401979923,0.100447198191532
"tau_OmLmVel_3",-4.18854890769881e-10,-2.76522874043117e-10,-1.86164947710156e-09,7.53528237867438e-10,-2.87970082004159e-09,-1.40425971536579e-09,-5.91293862106727e-09,2.6722074509064e-10,2.69649875456686e-09,-2.13540682970394e-08,-4.50850430316561e-09,-1.15216717625303e-09,7.09939249840147e-11,-3.19910993970147e-08,-8.61445836251732e-09,-5.13005905139986e-09,-1.33350081719813e-09,6.68186484840542e-15,6.70574719780763e-15,0.418026458141711,0.562303675955378,1.51990024301518,0.602426609942548,-52.2647386680113,10.2292601438112,7.43720997498785,5.1241488162551,10.078370649796,0.0386136606237771,0.0339993841849373,0.0307319619205027,0.0462245249908219,3.04570836030627,-0.00190479763479898,-0.0583946812856822,-0.0154679528307269,-0.00015231853400421,-0.0169923254602114,-0.0104429786987118,-0.0141671567210094,-0.0173587571926562,-0.00134367390775738,-0.00589322853519773,-0.0111419894106909,-0.00893929859466496,-0.00236184383943237,-0.00652151982823831,-0.00272498984110433,-0.00567411583412694,-0.0239183947909345,-0.010415452602555,-2.07712584949839e-10,15.7032465357018,-22.6749351094672,3.07631254201031,1.36507334716423e-05,-0.000245142977695519,0.000452934475498935,0.00137593638216465,0.00719110633073928,0.0349326857890198,0.0234145968189053,0.00456723917881413
"tau_OmLmVel_4",-2.54313173889505e-10,-1.52912031215384e-10,-1.13045108900407e-09,-5.20749267449373e-09,-3.650491411485e-09,7.61940336037684e-11,6.36644464894746e-10,1.65029816502431e-10,-1.89889050367958e-08,-2.4870056458461e-08,-2.74122508270193e-09,-7.00531558490264e-10,-4.91325859146891e-10,-1.94378436021739e-08,-5.23040169232797e-09,-6.51225505925459e-09,-1.6915620909123e-09,-1.69684873386452e-16,-1.70371857441577e-16,0.41690660229741,0.388893114387078,0.977796440582934,0.564909382260904,-50.4527742963927,7.29838160795759,4.56200187247836,4.33602060022208,7.06166659735691,0.0147596769704697,0.0304403187689795,0.0265079970456095,0.00936335348882575,3.30797315875912,-0.00261982638757652,-0.0279230478356116,-0.00308981215445902,-0.00442556373450835,-0.0107314587521278,-0.00255356445040705,-0.00616604142806794,-0.0160659984191875,0.0028939006394966,-0.000996406613981837,-0.00291162358566775,-0.016782128363549,0.00451892212862676,-0.00329099459175893,-0.000346151225975368,-0.000861876943616145,-0.0129378899436031,-0.0044085344908236,-2.42385220561186e-10,-3.76617656490977e-10,3.07631254201031,-5.86717882492339,8.95226871252259e-07,-8.4671618916063e-05,2.97761344710629e-05,0.00210927797205019,0.00158869810361151,0.00821415792048294,0.00533877578109361,0.00711615356915297
"tau_IgPare_1",-2.07077741197823e-13,-1.24373174898325e-13,-8.44862099152052e-13,-4.23971263740347e-12,-2.84335518093333e-12,-7.56178188848502e-13,2.56669465223182e-13,-1.5018815115726e-12,-1.68160652950945e-11,-9.674885231583e-12,-2.03053094620618e-12,-5.69752358167476e-13,-3.64354049576745e-13,-7.56925386566662e-12,3.67931434878315e-13,-5.295855464918e-12,-1.37566853851919e-12,7.04903507698512e-17,2.81961403079405e-17,0.00736825980844781,0.00348761553771953,2.17613422658962,0.0150802984655359,28.1386236168442,5.28099541596071,1.63420936675068,3.69152714860335,0.387391193516701,0.000999380082650238,0.000796390195753852,0.000937416281162784,0.00131592475599228,0.00825936149354789,0.000212457254048951,0.00479032691021087,9.38760309795256e-05,-0.000623522130012361,-0.000476767468952141,0.000203273159346536,0.000133384189107161,-0.000403409343490205,-0.000199135180760486,8.10639768632462e-05,-9.8937380756778e-05,-0.00048380949906031,-0.000579326304377573,0.000113571863594368,0.000408734162928041,-0.000184639025847924,-0.000160079356724544,3.14613210689208e-05,0.00728192357948492,0.00102615211441849,1.36507334716423e-05,8.95226871252259e-07,-0.000441024465780841,7.57505563784246e-08,-5.24271983850768e-17,5.84436599644567e-18,0.00171890575482524,0.00270734314511064,0.000851471987027852,6.14729861108154e-05
"tau_IgPare_2",-4.39859788803872e-15,-2.65043718894641e-15,-9.24833402100448e-15,-6.67684602492031e-14,-4.64988189046308e-12,-1.34213627865797e-14,-3.33842301246015e-14,-2.75194329405499e-14,-2.92337582712727e-13,-1.58981117512292e-11,-3.66098685758299e-12,-9.34758443488843e-13,-6.09036630651514e-15,-1.23882562056967e-11,-6.9718904371026e-12,-4.1531786827984e-12,-2.14595184655673e-12,-4.68055929111812e-15,-8.0077038474551e-15,-0.00139440791615186,-0.145325355179209,5.87910296627268,-0.0961524583298106,1481.04667867741,103.877613904879,0.209720249193216,58.573097866406,0.793648319527132,-0.0153585672553328,0.00866808971956867,-0.0190100423233015,-0.0195774745069183,-0.00582779219927798,0.00969775082021471,-0.00167772189721214,0.0109569340427098,0.00364483701781782,0.00138224686356449,-0.00480365013003006,0.00897490554030262,-0.00399800120598142,0.00180853110554374,0.000189059511771502,0.011079577500253,0.00358467981032876,0.00195371892329101,-0.00322608020652936,0.00698615929119817,0.000759350259517732,0.00116226950260231,-0.00329011398267004,0.000680966832342412,0.00416139051784861,-0.000245142977695519,-8.4671618916063e-05,7.57505563784246e-08,-0.0174139813957453,3.61216584038293e-06,-7.70988211545248e-19,9.7172012584532e-05,0.00104684139403735,0.001126446881216,9.05161034360559e-05
"tau_IgPare_3",3.92772234489611e-14,-1.40275798032004e-13,-9.51901696796071e-13,-4.76898238712382e-12,-3.20172812424726e-12,6.06780939426879e-14,5.59411423709539e-13,2.85344939916358e-13,-1.73760406416102e-11,-2.27400743737928e-11,-2.51103547126395e-12,-6.43153960424122e-13,-4.12791494108249e-13,-7.79566887233938e-12,-4.79244157586003e-12,-5.94600206813849e-12,-1.54402064326282e-12,-3.77828280126402e-15,-2.67863332925435e-15,0.0900085274349764,-0.0865080615767681,-0.485154289824618,0.0909828105121559,749.854623780649,-6.65969798749749,-1.04907578476252,59.6339091913839,-14.7326233207093,-0.00817539978676568,-0.0123469654581935,-0.00646496170497327,-0.00574009610442929,-0.00339861918391295,0.00553190049544706,0.000454035002947465,-0.000184509327276655,-6.98311302830814e-05,0.0026167170394202,0.002289655826267,-0.000264166330108339,3.11045112850774e-05,0.00664006984605695,0.00168140482653692,-0.00035734685080761,-3.76082084974929e-05,0.00393994637522162,0.000608284760659051,1.91938720964984e-06,-0.000213828746411727,0.00129818518224698,0.00176504565307914,1.19208130077417e-05,0.00179655988681612,0.000452934475498935,2.97761344710629e-05,-5.24271983850768e-17,3.61216584038293e-06,-0.00750477437388804,1.24138246437505e-08,2.15013156451824e-06,-1.93214013291611e-05,0.000535218598359609,0.000244293338616144
"tau_IgPare_4",2.35437771571303e-14,1.55642694499831e-14,4.77642616816512e-14,2.41584530158434e-13,1.62804514138048e-13,4.0292284500047e-14,3.32940024756161e-13,1.72391201842748e-13,8.6798998323964e-13,5.4858410583129e-13,1.24063017354938e-13,3.20308153898204e-14,4.59879048422509e-14,-4.47619366616617e-12,2.43163514015679e-13,1.45379299427741e-13,3.72471013467894e-14,-8.45884209238214e-17,1.83274912001613e-16,-0.0925844873641601,0.128387764188947,-0.030187626491368,-0.0910214356710767,166.751044127754,0.153597079359983,0.223380561666517,0.0750948562387754,-0.012942615812022,0.0034613627224029,-0.00738506834038217,-0.0065632359776133,0.00567304315671807,-0.00369273830559309,0.00220993263253434,-0.000217203279268473,3.70796143966251e-06,-0.00456088336731597,-0.00346349181163887,0.00359131781045709,-2.72430525190733e-05,-0.00303432144918355,0.00133851434196797,0.0022651494211125,1.55075502505155e-05,-0.00424277194480252,0.000509043752801591,0.00308887520719221,1.25103091595427e-06,-0.00226850325954713,-0.00273765723489541,0.00197717444287807,1.95764113293815e-07,2.77352400576506e-05,0.00137593638216465,0.00210927797205019,5.84436599644567e-18,-7.70988211545248e-19,1.24138246437505e-08,-0.00172852662060358,2.60729694215496e-05,0.000182291756430239,1.59306549472472e-05,0.000183320038913753
"tau_UsoCel_1",4.25585526158948e-11,5.71027752908803e-11,1.76711387478209e-10,1.78774278782607e-09,-6.77019333708558e-09,1.45189617647529e-10,6.11388146458072e-10,3.19460473203366e-10,3.17325699262209e-09,-2.30774850356957e-08,-5.31457177235661e-09,-1.35627000986043e-09,1.67105239209007e-10,-3.76327140959673e-08,-1.01404825431003e-08,-5.49997485955758e-09,-1.5697328077784e-09,-9.5491319738503e-15,-9.58794067482575e-15,-0.668585354937077,-0.284082098234341,0.637350175446117,-0.0107530631354434,129.859882695571,8.46333263381183,-2.5417163715461,11.176840820414,4.56070291322531,-0.0518611969856521,-0.0721558843175523,-0.0760314709642144,-0.0308013417780405,1.89006103233146,0.00133823236620887,-39.4837744592507,-0.0596619385304771,0.0108346762636001,0.0191517233966199,0.00595921045284587,-0.0538085659962222,0.0167199885995787,0.0147260973673082,0.00104234075134914,-0.0279622830643746,0.0120633556603603,0.031842265817872,0.00333836573757129,-0.07822925037034,0.0126946275872702,0.00537540004259938,0.00626418342841312,1.75817356457259,0.182253784283588,0.00719110633073928,0.00158869810361151,0.00171890575482524,9.7172012584532e-05,2.15013156451824e-06,2.60729694215496e-05,-45.3932284480965,18.9721413460868,-1.25055047224911e-09,2.04676575217501e-11
"tau_UsoCel_2",-3.81256518347828e-09,-2.29238499954975e-09,-1.55788089531947e-08,-7.81771379930891e-08,-5.24241892175903e-08,-1.27998999194064e-08,4.81014984076052e-09,-2.76846125791237e-08,-3.10042756770587e-07,-1.78446227001187e-07,-3.73705376302649e-08,-2.1912075219103e-08,-6.70847230723483e-09,-1.39571383013596e-07,-7.85212315508807e-08,-9.76291712219709e-08,-2.42760228253714e-08,7.89931942743229e-15,7.93100092233385e-15,0.134597344624091,-0.556685870349537,-0.860979843160576,-0.203373508311893,65.0458162511507,11.5569348210794,-2.49437787669012,8.80510038474856,11.1024375848046,-0.0213106137475916,-0.00760079939609665,-0.0563862951564676,0.0493610014429155,1.3894059565674,0.00146495916030402,-19.7988793272128,-0.0185085329546735,0.0247661510268308,-0.00388422689268426,-0.00219773237540643,-0.0149436032817965,0.00679767285426979,-0.00039900906324113,-0.000821509401564272,-0.0115417441277161,0.0234035813655906,0.0148787191279949,0.000479976479823839,-0.0148611969124594,-0.00664520697895794,-0.00660599665881467,0.000353546990843896,1.76464936380008,0.7949902432453,0.0349326857890198,0.00821415792048294,0.00270734314511064,0.00104684139403735,-1.93214013291611e-05,0.000182291756430239,18.9721413460868,-129.734575590107,72.2020435308213,-1.80447308582714e-09
"tau_UsoCel_3",-4.68996817544527e-09,-3.09624085752039e-09,-1.91506311917057e-08,-4.80507286340249e-08,-3.22442656298725e-08,-7.16421875160082e-09,-3.01667390671263e-08,3.04545431606759e-09,-1.75216433272621e-07,-2.29482021005643e-07,-2.30014745361551e-08,-6.45495235517773e-09,-4.12270812572687e-09,-1.71691677799864e-07,-4.39553170931489e-08,-6.0090270626093e-08,-1.49418023960678e-08,-7.15492724239354e-15,-7.18355417379531e-15,-0.0899737605516111,0.531118359942327,-0.463415602864621,0.336783881116758,32.8436276991186,-4.83004919368227,2.79686126676051,1.59332709991935,4.62588657374194,0.0100459736578374,0.000874172300377983,-0.0165336940840708,0.0319930859685342,0.367812600183611,-0.000323689853427398,-1.83015791525032,-0.0267879518252757,-0.0179845828413028,0.00947850154791991,-0.00465794558540131,-0.0217848719271236,-0.0154359613065883,0.0121536366529871,-0.000274523362824118,-0.0262872783172527,0.00471983571861436,0.0162647752016943,-0.00788916508050873,-0.00998037943866962,-0.0253378475920884,0.00313702301057938,0.00146082442606303,0.818067519722635,0.767739401979923,0.0234145968189053,0.00533877578109361,0.000851471987027852,0.001126446881216,0.000535218598359609,1.59306549472472e-05,-1.25055047224911e-09,72.2020435308213,-103.31907444222,6.36709554361147
"tau_UsoCel_4",-1.10565476045518e-12,-2.62890043449807e-10,-1.77213351201026e-09,-8.88153985426444e-09,-2.7377289376139e-09,-1.85313541878416e-12,4.93868847990997e-10,2.54022189135465e-10,-8.24822340957749e-11,-1.86380681595644e-08,-4.67470238916818e-09,9.6232525788625e-11,-7.00763911605674e-10,-1.45573433895236e-08,-2.27187588737196e-11,-4.87714250165488e-09,-1.38073751442663e-09,3.99135962006473e-15,1.49874228377974e-15,-0.0274612841306798,-0.00727552042548709,0.368780614379685,0.0524115682859101,-31.8803810026563,-0.425000670835924,0.338577803863613,0.244354720597917,1.21454387473141,-0.000966143291733705,-0.00272799597117823,-0.0111087904839387,-0.00118578753109591,0.00188910554580145,-0.000412586613311166,1.77706908763577,-0.00329297619878481,-0.00496980961666614,0.00590517301239074,-0.000997084867050955,-0.00342242168126328,-0.00324323349119426,0.00572200725900148,0.000208918786362569,-0.003437607977041,0.00118397669712025,0.00849810790450576,-0.00162726587753036,-0.00074738736071929,-0.00318409650489809,0.00152440278121556,0.000548504706326843,0.068790775334344,0.100447198191532,0.00456723917881413,0.00711615356915297,6.14729861108154e-05,9.05161034360559e-05,0.000244293338616144,0.000183320038913753,2.04676575217501e-11,-1.80447308582714e-09,6.36709554361147,-10.0725144829231
