"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","logLike"
-1.76756319813663,-2.62970547259973,-0.603325257843125,0.08377750460992,-0.207517812336081,-0.619940018926328,0.112227243111296,-0.0228674044804326,0.0129546601071717,0.0260208272350876,0.0151370346480295,-0.904476289125563,0.651046735664176,-0.573359220215848,-0.397000316584362,-0.14761550520073,0.297411537773101,1.00000094545597,1,-0.313503077376052,-0.390101193759237,0.215786442853623,-0.672984493264593,-0.22847967968537,0.0167474100596117,0.338312502308096,-0.723165694041509,0.175421699011648,6.18164823998405,3.11580468074846,6.10186821017322,2.05782051397136,1.91750295881575,1.98929737624939,0.81880362913911,-8.46371872701527,-1.94556040167462,-0.734879748883251,6.35581547835824,-4.32185944143305,-0.232281068592043,0.967679064488044,3.93799829114408,-8.17660318333878,-0.70183913171296,0.150093038112585,8.31460766012866,-4.33006632894568,-1.81888764550735,-0.665940484158997,2.5438856879885,-7.20972460818337,-3.04122700486595,-2.08787227980067,-0.485615077955283,-7.28451759159126,-3.00822248250967,-2.17784602912483,0.084091009390076,-4.4663113213325,-2.38830551755727,-1.33066174842857,1.11482227242798,-2827.72347226783
-1.7600552775454,-2.60730784501268,-0.576877851943638,0.0773632854269992,-0.200180356346148,-0.417655413621185,0.104691372992578,-0.453456729581457,0.00740267548819406,-0.0369558858222278,0.273454271812326,-0.731845894478326,1.034863461117,-0.208546090942542,0.10818777342002,-0.0513390644915291,0.639196702974265,1.00000092088706,1,-0.276247852990966,-0.328440968181456,0.234945989978709,-0.654511700690603,-0.233890743478632,-0.0636638501784161,0.405718644047126,-0.755887972721771,0.0961762767114754,6.16012625279665,3.14551625191412,6.05063859680359,2.04597788268961,2.0127244433965,2.13727187338475,0.844897063927994,-8.21395563270099,-1.73662860772834,-0.495972972927571,6.6837682413935,-4.24090983423972,-0.116801192722483,1.09732523089164,3.76014441147196,-7.92643942938899,-0.269222670241738,0.602608712519996,8.46309488837132,-4.27255270645865,-1.79432465104698,-0.660977793453167,2.50940005761691,-7.57360753214578,-3.39701011836788,-2.43744576160853,-1.05388144136819,-7.89831840689296,-3.44349156904904,-2.58909321788916,-0.00389261904911342,-4.60619278731606,-2.50041440522799,-1.43904084965308,1.1614469548532,-2822.59917713262
-1.73669173709375,-2.57686686736445,-0.573215074224043,0.0760781212863647,-0.195684428552056,-0.531769273350374,0.095244860550125,-0.473365031843064,0.00890606783082169,-0.0427240995967051,0.355599517363054,-0.598329064277855,1.05101912845705,0.107458206123313,0.178154117776367,0.107807269226689,0.311699185705231,1.00000092693304,1,-0.248592313642384,-0.310232790486335,0.251966242860416,-0.642667692951417,-0.230135651157539,-0.107899759184052,0.330765522382074,-0.646787790925233,0.0416322537730929,6.19700484913565,3.14641132632882,6.05113608163709,2.07813009813329,2.09042742078114,2.18600002663023,0.89343054804493,-8.17604025837226,-1.51639350203445,-0.237574630250022,7.01112497396255,-4.16335277903558,-0.11025627071637,1.13013221779066,3.95958347765933,-7.82046788652076,-0.0997314452386218,0.795504485294972,8.68786210103515,-4.33894743762462,-1.8284751826701,-0.70222852482418,2.53912352947835,-7.77514230965506,-3.58483507168921,-2.60902144881082,-1.32034727214562,-7.95871494787513,-3.50488433094234,-2.63458084246895,-0.42884958331673,-4.7651561372798,-2.63974029944849,-1.56930530226883,1.12370702662763,-2817.57051745431
-1.6946854929801,-2.48666725349038,-0.537871481129932,0.0701269004068452,-0.187007564014193,-0.556677850928444,0.108613658071116,-0.108565891601786,0.0137192147846441,-0.0548126511199323,0.392901681265996,-0.424464974560082,1.09683753191521,0.167153777630432,0.335829215298913,-0.150978704008394,0.505009568768581,1.00000094587572,1,-0.223940883115358,-0.295885829630244,0.278615409854783,-0.645241111743807,-0.227172266573102,-0.0398576429976139,0.239718244419474,-0.616116199184952,-0.0277258521864235,6.18020899894868,3.12243032929739,6.01940241898377,2.06633494184217,2.27699865094486,2.30430530132504,0.984872889356646,-8.01917548580335,-1.40242727791696,-0.0523389292253168,7.52565545644145,-4.07191305414594,-0.0722593627665502,1.22248834027057,4.36604516817613,-7.62498704378056,-0.0535408513931515,0.886281757246016,9.04178601985305,-4.29208817680823,-1.78886551156669,-0.677038048844232,2.75109394857224,-8.40809551544452,-3.94323389556105,-2.92481689795743,-1.25856914604703,-8.25438174750871,-3.54038780237043,-2.63236103173015,-1.04475030607559,-5.10802082864786,-2.90651548508853,-1.81997218409061,1.00104901075895,-2811.5979078924
-1.62890543496554,-2.38212401561343,-0.465873432123978,0.0680621858086593,-0.186800969301064,-0.569577132617018,0.109755158818429,-0.353271531868254,0.0207162829607357,-0.0315016272766543,0.175198435677831,-0.537053920218693,0.921593031310006,0.208667404375032,0.241700850613039,-0.13708297806594,0.47352997491772,1.00000095012476,1,-0.21191763284728,-0.303892889766221,0.287737935357241,-0.65108356969623,-0.224144460283741,0.0334600628693902,0.19120844699815,-0.608397796024421,-0.0460457391766854,6.18331566353095,3.13410516839995,6.03377552146853,2.01137656920569,2.39678080436634,2.43573710373433,1.05090555336461,-7.92620871865487,-1.35199091739824,0.052556981113488,7.74536393577775,-4.06474928117757,-0.114182992450033,1.21788029807942,4.43258383069332,-7.56834181101203,0.0907113611302228,1.0666472971166,9.16995936700983,-4.15320392164995,-1.67895705342657,-0.584341953967579,2.95341671127631,-8.74075355227409,-4.13385978591826,-3.09369719131111,-1.28316299877124,-8.62555767274777,-3.72276899966774,-2.77462756740001,-0.965788484756778,-5.32479782962257,-3.08574753635488,-1.98989331866002,0.935499035523336,-2806.60431411612
-1.51212734531782,-2.23188275030775,-0.376417097301571,0.072064358304612,-0.205547793377899,-0.311745773393251,0.106892607670986,-0.0465221521967707,0.0233034162959397,-0.0756444769643916,0.329047238847153,-0.454494397188667,0.751736135108156,0.0164290144738419,0.142833570021934,0.174869734219177,0.483763432992816,1.00000092993767,1,-0.193054416472217,-0.311694261967819,0.269603558193196,-0.625509712910501,-0.214648727221515,0.102253651198205,0.0869263209588589,-0.587336225275502,0.00545655485770822,6.28023158358967,3.18758902792071,6.09398536131646,1.96303191892663,2.5526268914704,2.65312535115784,1.11503691328213,-7.89476441037268,-1.03908846969124,0.446287505723224,7.96493352639501,-4.04150160121827,-0.0106889569971413,1.36850734634696,4.39467828619402,-7.47239149353566,0.395731344952701,1.42455627987905,9.33883587260379,-4.03700498145813,-1.57164505183644,-0.516804173835003,2.88489742138853,-9.06035196020847,-4.36250424598243,-3.30259799807754,-1.59975209442816,-9.21259200577606,-4.09072480318706,-3.08758779868166,-0.769426850623308,-5.41744896821915,-3.19683703696192,-2.09928326488112,0.548485958347402,-2801.99213163013
-1.39035418814834,-2.11071751265454,-0.261875949898482,0.0691840210393336,-0.207712898411532,-0.516617232016488,0.10802128987482,-0.107005540622588,0.0250748271124063,-0.0408013981538966,0.283607079256682,-0.359164808443641,0.765202668078148,-0.121637846976669,-0.0874419436811284,0.253132859869357,0.509246049823652,1.00000088885927,1,-0.19337228099098,-0.309325356147685,0.245525159825584,-0.616840907630813,-0.215510020996721,0.105151209670214,0.0894481914256428,-0.594715702338109,0.0252943157808494,6.2903105350935,3.09109159279214,6.06204296383471,1.94505037246586,2.67438889229943,2.79090345284143,1.14992074214367,-7.86919694629477,-0.759582932704655,0.765599684174462,8.02587623303564,-3.82012814266923,0.0959142891726298,1.49034495533682,4.47780254852751,-7.34053431364568,0.515980554149245,1.57036326010393,9.42222611533501,-4.02122472244745,-1.52617251991946,-0.503835417350739,2.75366273098952,-9.43660142770369,-4.61317984171466,-3.54402166404253,-1.74028083278224,-9.64530334426903,-4.37189438049612,-3.34617877824515,-1.00873350577971,-5.52641894576043,-3.27553704070199,-2.18745221824579,0.560897085564076,-2797.75087255854
-1.21326734537825,-1.97953682209815,-0.121034110415724,0.0698290181612027,-0.22644757673505,-0.335200212377658,0.105370577792038,-0.157711499144152,0.0216179542444027,-0.0313795135940043,0.125372753556812,-0.483969410597495,0.629021246860687,-0.0664365560957055,-0.147205701260831,0.317907070011453,0.412564510737257,1.00000081948055,1,-0.188876453796373,-0.309308847906251,0.216612122492483,-0.596999411944242,-0.210138949403905,0.0200806572901659,0.0995325460966245,-0.606387815866171,0.0322015566680672,6.27577303894662,3.03354567723249,5.97799881918846,1.83586403621478,2.87131320643209,2.99696146163076,1.18446974802637,-7.67664684247003,-0.645616985265895,0.936423204036341,8.23308576869507,-3.64591201504399,0.28364130795868,1.69931720259564,4.68148038714135,-7.06858599287361,0.890929685102803,1.98608535176425,9.66562534723616,-3.79917354795885,-1.30862322786857,-0.344871498525975,2.91464282381255,-10.0332546614638,-4.98533226517291,-3.90795007561653,-2.11549493198728,-10.2436488889988,-4.76700657655307,-3.7125824874397,-1.70369854427816,-5.60226297978283,-3.3049751368506,-2.23990304848846,0.442125807216646,-2792.00273770917
-1.16494584568932,-1.93895816201756,-0.0710161250806533,0.0691742622701065,-0.228617584048191,-0.368506279983811,0.104971829941446,-0.179895671163443,0.0218737461877241,-0.0176414045891362,0.0709484030820162,-0.558454563016457,0.652339569555827,-0.0278002900162227,-0.139180343431569,0.216335571366965,0.463419747374106,1.00000080368976,1,-0.165065086907608,-0.28940772163214,0.234273889132322,-0.58133836315535,-0.209071434586831,-0.00674469708024672,0.145339371086217,-0.595344287733591,0.0222947438173786,6.25167133292457,3.08711673743949,5.93316300726981,1.74756487461168,2.98752157562755,3.12677360379778,1.21513107071788,-7.45474872774718,-0.350393522701196,1.26929614161674,8.40838105487947,-3.64134378227098,0.375164307046884,1.80407163441669,4.79326958826231,-6.82110840095923,1.10434505432194,2.22520883920311,9.80925027295547,-3.54942075713976,-1.135925979897,-0.204126907554627,2.84399301586898,-10.3632262347338,-5.21655955410587,-4.13388870261739,-2.36103510389741,-10.6092486040673,-5.01985530321462,-3.94634817203003,-1.90817193715013,-5.69228793870174,-3.37696282198093,-2.32217757705793,0.441386563781133,-2789.12926667722
-1.11027380288769,-1.9158654092501,-0.0227403558221604,0.0686656603334665,-0.229215178646807,-0.38813058371128,0.1046583788216,-0.2836808833206,0.0252833952498611,-0.0157996484740974,0.0593110452544432,-0.533564336701526,0.865396367259471,0.00191534523621848,-0.171873307168612,0.265439124344971,0.439259122667844,1.00000078110516,1,-0.128026902157403,-0.251548400420736,0.294102455560517,-0.559319418505466,-0.21133064439725,-0.0167398474635896,0.268194736399711,-0.620788733610818,0.0163255990623965,6.08063756727276,2.99441861621074,5.78500486433636,1.75733468497836,3.24923683196396,3.41392049720817,1.26064462344549,-6.78974635527048,0.10017694564653,1.79318431812581,8.74853340126385,-3.30553930510418,0.700914536147546,2.14932724650202,5.01027587593977,-6.25116906522111,1.57738648745028,2.74706826566779,9.99881849925324,-3.51677369158296,-1.02355097665816,-0.131719674276572,3.08787655299652,-11.1759471134372,-5.75301583253952,-4.6500871494882,-2.7041228838698,-11.4858334382388,-5.57474583273977,-4.46718551296361,-2.19202102423058,-5.82882794828434,-3.46761176369525,-2.43713573384011,0.195958882339453,-2784.37405179627
-1.11280783453801,-1.91774471215621,-0.0100789535912675,0.0662329452426635,-0.223148682978156,-0.457669654340779,0.107863768118801,-0.271841519071371,0.0230767650346943,-0.00400836602989218,0.0413688294202398,-0.559765727669051,0.897342163136567,0.015473931477747,-0.130862333338937,0.160927986950416,0.506905718615255,1.00000077091569,1,-0.111647402498448,-0.249927098019115,0.294284281514891,-0.54385500693002,-0.207379110765354,-0.0316276857947231,0.260200681536418,-0.626400683269804,-0.0109321303846055,5.96890006768338,2.94932369293298,5.69970585006559,1.76566498047094,3.36243680413847,3.55586280671503,1.28512346479487,-6.40388378092336,0.265390428592529,1.99090517128241,8.93509217828515,-3.14884991844979,0.856016952594207,2.30810036016753,5.10681730063277,-5.97178624377763,1.91761519599834,3.11028524454982,10.1128719306108,-3.50359641172644,-0.991834788307086,-0.114808509605117,3.01428978888354,-11.4661521988112,-5.96968032052331,-4.86420151422339,-3.00409182659299,-11.8796695752633,-5.85242243834965,-4.73336978968034,-2.38454760134128,-5.90703527309725,-3.51991039652466,-2.50344828408699,0.21176276156273,-2782.36891803181
-1.14792628580418,-1.95698309255605,-0.0251372904693522,0.0677333084583157,-0.223903826483911,-0.448979212830289,0.106053758939197,-0.268725851556749,0.0209117352464794,-0.0096462002804438,0.0892741008779911,-0.563609093995899,0.960961284850101,0.0478450142607218,-0.0848029766993016,0.164807036499759,0.492030432543997,1.00000074991797,1,-0.0685984132138498,-0.230263471325018,0.268125618739202,-0.48853570739582,-0.206818239728993,-0.0484339657470165,0.223508161625551,-0.643682592896641,-0.0381302525606713,5.76371588526675,2.97680854291558,5.52874970143044,1.68309244749842,3.63608722123221,3.87137510234406,1.31657481528117,-5.62056767606694,0.916236236786587,2.70800144575253,9.2744354692273,-2.97005360162028,1.11508251503786,2.56493472949977,5.25796872271704,-5.29726747324186,2.42513001107677,3.66119351437899,10.3628086334331,-3.17830557630421,-0.73758168700163,0.107917571110604,3.15583217165964,-12.2877331779206,-6.52761389963117,-5.41731066629791,-3.47902821983386,-12.824108615562,-6.50641768607322,-5.36842024507104,-2.8720968603615,-5.99908731811257,-3.58031315745971,-2.59904596141478,0.0731211455977679,-2778.68158621693
-1.20124770474626,-2.01841226730799,-0.0672912619764786,0.0684907545141359,-0.219390665576072,-0.363358918295444,0.105970866455097,-0.295695216500964,0.0193083941370958,-0.0118379563346621,0.0531152224474942,-0.563283607878571,0.932760662817677,0.0488171978865416,-0.0683040128098223,0.0862646104644083,0.474716814699317,1.0000007549564,1,-0.0353241981395145,-0.197521672257767,0.270387734470753,-0.451972224341265,-0.206265968289571,-0.0459832705927512,0.222328999864207,-0.616869675440351,-0.0186964223952868,5.74369460575414,2.90428814714505,5.38577517553379,1.66516252215461,3.80097013164224,4.05560349599134,1.31662997941644,-5.29685188678834,1.30930347435653,3.14433699535134,9.52795121502583,-2.66249713442314,1.36105396098789,2.80787251406918,5.35730400860308,-4.73312172010345,2.73239002972487,3.99438242242462,10.6544068950487,-3.02951857808721,-0.613201544064927,0.22897859598176,3.26668746856826,-12.7456424993962,-6.82414962842657,-5.70746789586142,-3.71991114778787,-13.3292184421985,-6.83099930541333,-5.68307391929573,-3.10185563649878,-5.9618809389217,-3.52640948222795,-2.5603859485295,0.143540724152387,-2776.63213346662
-1.27247901518156,-2.09814468284616,-0.129881213015241,0.0686000422175924,-0.216424661252216,-0.500187747238934,0.108383283773384,-0.27015502370694,0.0181762564439416,-0.0108594744998841,0.145330988421913,-0.602012865309431,0.876228590496766,0.00821373277656454,-0.0801106830056061,0.144331636949994,0.52954341891504,1.00000076069546,1,-0.00606024605587383,-0.165859691765105,0.287413274912106,-0.424468386296573,-0.204417209840124,-0.0599746987313751,0.22424924379876,-0.603729994070827,-0.00405699638936807,5.6173005684615,2.90250672322074,5.32265288075499,1.65790511832749,3.94632019615932,4.21194052020831,1.30800953430214,-4.75321788593465,1.63808208561204,3.50465284246744,9.76295016274405,-2.48577447990251,1.53923206008874,2.9778542536675,5.57943909580769,-4.35354681496871,3.06850228635055,4.35019395319098,10.7720111473599,-2.89260734199714,-0.497961586958574,0.35509527474097,3.41914239741709,-13.1405897064897,-7.09246063426505,-5.97031075639623,-3.92165708886938,-13.7332616508436,-7.10868805280552,-5.95978245844029,-3.32800734317664,-5.89308779177839,-3.46342939606026,-2.51128786036165,0.179708541534048,-2774.80416447337
-1.42316594962028,-2.2252795287053,-0.260169111694801,0.0705810888822777,-0.211044462430563,-0.342253373409588,0.108398151046974,-0.279691033544454,0.0194509001920378,-0.0245081605232442,0.056997950175108,-0.553302959472934,0.84805880301752,-0.0509630626160098,-0.0988740420335042,0.0624960369295151,0.485110605495385,1.00000077796827,1,0.0214191426293474,-0.129000552844531,0.309869729622668,-0.40284645801856,-0.202605662734122,-0.0849928148969698,0.21053738126288,-0.592529947764028,-0.00938392687386573,5.45830957232462,2.90398587665795,5.2459372231473,1.70871600646232,4.0960389726911,4.37919225041891,1.30182448471131,-4.12678752404264,2.0797127455175,3.97275465094395,9.99061087891255,-2.29867131039679,1.76731556334273,3.18466114331452,5.91382810549653,-3.91253518757001,3.34956042421053,4.64541457134048,10.8152071881333,-2.86169923399949,-0.442378514423379,0.443049644344686,3.49665272758285,-13.5368662259438,-7.3747958066552,-6.25186107455382,-4.20149745353678,-14.1596430591066,-7.43247714228702,-6.29419096820022,-3.54953762706751,-5.85790935674546,-3.43985631806028,-2.50358258225859,0.23132489772042,-2773.05219766298
-1.5852912823431,-2.37324803870152,-0.405160988134286,0.0722563166863748,-0.205933190353657,-0.416823573824119,0.107637787296179,-0.240028969091153,0.0194462194723455,-0.032721367567639,0.104084906449398,-0.509582645153695,0.856231521099192,-0.0864008125462639,-0.101068035241104,0.0763198286119402,0.475817022989468,1.00000080822249,1,0.0474038195008541,-0.0826982883364689,0.318845514853656,-0.385814917081863,-0.200786309455526,-0.0978039818986972,0.191821670165054,-0.589723876950546,-0.0269897494650627,5.49000398957526,2.89508426726608,5.09345611689386,1.72994708153957,4.21674603355878,4.51181380656443,1.28956067559356,-3.85489929462863,2.34118166576509,4.25194834531246,10.1831731783514,-2.08610314475676,1.95475538132354,3.34085988021694,6.09226623352253,-3.31696198428656,3.65339947026534,4.95477658132511,10.8801951904384,-2.74602002336666,-0.33848183084484,0.586556392544926,3.63502904107057,-13.8485123467251,-7.59325262116536,-6.4723196969762,-4.36695931112517,-14.4774954158177,-7.67015443597316,-6.5507416676966,-3.6934216087859,-5.81715295781149,-3.41622273016232,-2.49465589726183,0.247226213286953,-2771.184089739
-1.70954311799927,-2.49380383742117,-0.527069041939857,0.0727040965570058,-0.206273662385695,-0.48748921936109,0.108349963127223,-0.189252904916756,0.0182780711218695,-0.0411328403055976,0.162809960647731,-0.620410591141239,0.788912222430143,-0.038527292962854,-0.028795679111086,0.0830277478946764,0.484949988964105,1.00000083800673,1,0.0654508179142498,-0.0439596474514504,0.320849647647777,-0.379516528235482,-0.200422018045239,-0.0917670061969396,0.1839380656714,-0.586584446206944,-0.0329670101672333,5.46824409330917,2.79747432872392,5.12437700500469,1.7478033545615,4.29349941505762,4.58977266132601,1.26047867168657,-3.55860059415037,2.58047767917374,4.49432258809065,10.4251246156138,-1.76133005235271,2.13247025391688,3.48068349339639,6.02598204611741,-3.16175275784268,3.78175217327831,5.08290259094275,10.9884747305839,-2.65199876619308,-0.254797052192905,0.706682691341893,3.72699896782762,-14.0311169594378,-7.72516533428173,-6.60619275554529,-4.4376893623859,-14.628760789177,-7.79194486324718,-6.69560144595553,-3.79228478141113,-5.71192951607197,-3.3409656915011,-2.4331283461276,0.278110470454355,-2770.13544338528
-1.96167556890114,-2.72757103997633,-0.790779827005891,0.0731202862374598,-0.208597968280412,-0.577813735812598,0.111583511654785,-0.144674163437171,0.018303145700124,-0.0489432593556477,0.191356507007896,-0.313243956648662,0.749251691548763,-0.115863378898604,-0.0911644188390201,0.0464943872188059,0.373395846748932,1.00000089154195,1,0.11315074618366,0.0271138380240088,0.309382988276933,-0.35734875649905,-0.204738138627577,0.0059382983712664,0.224623324795774,-0.554972127980487,0.0435947816285659,5.31997887842244,2.93715388969814,5.02638544738293,1.80194086271231,4.39927904654864,4.69612086138163,1.07888019867877,-2.68935177253099,2.99049201817712,4.85219624278032,10.5222017005442,-1.62786524029513,2.38764578762621,3.59650068197531,6.26220337074625,-2.53732596174006,4.21024472494874,5.47958743017736,11.2175693607768,-2.41533752144343,-0.0248619338290646,1.03833706747749,4.11790666472063,-14.1341508178319,-7.8083930213123,-6.7124970632477,-4.58740143132594,-14.6369419926896,-7.84718399594006,-6.84565379995832,-3.92201969058761,-5.01113806816636,-2.75077056240398,-1.89537613824232,0.846271691222153,-2769.57193988608
-1.9567611691533,-2.7268244345576,-0.796107328070027,0.0731703758079972,-0.210846110336677,-0.560007371068343,0.112626227345751,-0.14001704440935,0.0178293860751519,-0.0537185157312615,0.204325784548025,-0.506854588299336,0.671869951250295,-0.0755584572820719,-0.0541445527242898,0.0873654494357861,0.42023539252015,1.00000089308316,1,0.113701601186073,0.0250526230672206,0.308432726363948,-0.351918347850448,-0.203887882710857,0.00350626620898782,0.230588001031992,-0.56370952283106,0.0447711338726916,5.34371391958575,2.95724631659645,4.98810913128221,1.85557369438133,4.39620523853759,4.69246487876372,1.05848058030515,-2.7229246211565,3.04983748523431,4.90113362081854,10.4366289602213,-1.63783958583352,2.37849632359394,3.57003015462187,6.32111622729404,-2.44075759948271,4.2116430694353,5.47304719866078,11.1875626584248,-2.50614427230971,-0.0717772477386489,1.00426865723099,4.10191287468784,-14.1031688725144,-7.7847242466283,-6.6889820625889,-4.47219139718808,-14.5976040370121,-7.81158505304407,-6.82267897466238,-3.89655437524795,-4.93185244007234,-2.68598075487048,-1.83534111927356,0.862834877670212,-2768.63610611775
-1.90459012489827,-2.66943228759554,-0.747705186046214,0.0730830765835724,-0.212632473779365,-0.531478075325136,0.111127872533641,-0.166493229019729,0.0187466313148807,-0.0514892873432267,0.184230767733176,-0.520677009124571,0.697495836188606,-0.095005526898394,-0.0891624917763449,0.103351655917162,0.440105260316756,1.00000088932858,1,0.104829906382656,0.00282126101171632,0.312289103494755,-0.355931275146762,-0.197900128651547,-0.0535408257348321,0.216894568636814,-0.574224634116956,0.00633308128387022,5.43240281971197,2.94706416743094,5.03925408462405,1.87856436890251,4.35751964990418,4.66314411392567,1.06807397919447,-2.96122127461359,2.95815962828638,4.80139221339923,10.3994895941605,-1.67148430185037,2.32430688428064,3.51296073707446,6.2622355820873,-2.59582228994818,4.09427653603722,5.35034802466385,11.1432391630054,-2.56416045169399,-0.112332977341641,0.963510660962285,4.08912309040766,-13.9542526839613,-7.67298787287027,-6.57552808533635,-4.32529637969654,-14.4996839382271,-7.73650803792628,-6.74852635642267,-3.78890689262571,-4.96816906889223,-2.72383405735475,-1.86867062364503,0.799489868481765,-2767.21849705943
-1.65759377767616,-2.4259899623554,-0.519459962663131,0.071591107692101,-0.218641999824991,-0.449671440105165,0.108437760369177,-0.218006676384179,0.0198520919840375,-0.041336058214938,0.128993704471318,-0.606419507804633,0.707007075798672,-0.0825382003025812,-0.112596816850868,0.130727434934758,0.502475038942745,1.00000089330647,1,0.0656548354566654,-0.04745589232815,0.313958709434225,-0.365712709477053,-0.202042764730219,-0.081795826721672,0.199326224586195,-0.506559077986463,0.00845564406353483,5.5935606672938,2.88984574448239,5.12027226136806,1.94047663387068,4.25421834829848,4.55615607042026,1.09190627676935,-3.51312937847626,2.71094844536301,4.51622655282787,10.4572066019276,-1.76825789963629,2.22297634871204,3.3918939277482,6.15975508546167,-3.00239436178163,3.88389990826759,5.11747128425389,10.9021255371803,-2.74768798719476,-0.23603508645629,0.820080401326438,3.93446333011424,-13.6126867136081,-7.44486398036461,-6.34417291850227,-4.05880535878059,-14.1689473425023,-7.45661226661981,-6.47747123221309,-3.49775032812481,-5.09112626606277,-2.83776546689425,-1.97898730702444,0.667134870037922,-2766.17001728414
-1.53942849575787,-2.31546741025122,-0.408777511074377,0.0712809306558095,-0.222738472513842,-0.445557236933905,0.106683654364556,-0.231557163458513,0.0205843626988459,-0.0337882935135201,0.118062075229632,-0.595297059639275,0.767255705669461,-0.037245320800197,-0.0897537307599094,0.115515631769063,0.489472882401097,1.00000088075053,1,0.0534924364871808,-0.0425399279071777,0.308756598715195,-0.365384412862059,-0.191540784550473,-0.0914951819618183,0.197772383016588,-0.586546930904343,-0.0244972823302689,5.6218891906334,2.89448483207462,5.14376093540316,1.98890733498385,4.22770524752399,4.56591384206217,1.06486295185261,-3.53065811528007,2.77310515048574,4.54601995358874,10.5271453564932,-1.76022473829787,2.20922574626403,3.3319172680078,6.04992095319218,-3.03010072132949,3.87101112066641,5.08888819220496,11.0769589911881,-2.78910964310466,-0.237419178420332,0.819688731454101,4.01866732936919,-13.3957444307433,-7.24037947336227,-6.13959981131273,-3.7861582836529,-14.1060163547198,-7.33265437837076,-6.3723435961951,-3.33961233518036,-4.96677087269888,-2.72150844443377,-1.87420262190115,0.768419003568792,-2765.2308707259
-1.46923337350645,-2.24447697647089,-0.33414036464465,0.0723959429118031,-0.22571532463551,-0.434456531395861,0.105277343221575,-0.218876773164709,0.0205169991683014,-0.0307730476282364,0.124909079454812,-0.576656526932486,0.784147785292063,-0.0315990793317872,-0.0721552749800862,0.127006574773428,0.488604126199865,1.00000089066841,1,0.0643785136163925,-0.0438532389101748,0.317315568334917,-0.363085196532935,-0.189019944554592,-0.08491528356666,0.203567725731287,-0.593502765635435,-0.0178759584949143,5.67826874779633,2.91688627121009,5.16927949647375,2.00898728868183,4.25251982959034,4.59305522554744,1.03181515014027,-3.49955394999124,2.86965783348839,4.60872810831493,10.6381440346115,-1.76645263195929,2.25332394369857,3.3243632649198,6.12158346907019,-2.99157705855221,3.94012246573402,5.1407409573901,11.246641683012,-2.7544762067514,-0.188270970595383,0.870737596669721,4.09348700122836,-13.3674999196979,-7.17097405436641,-6.07290330935749,-3.70510797704546,-14.0570414553251,-7.20388522558731,-6.26430694227754,-3.19305134331625,-4.80484361072294,-2.5729065290684,-1.73703838379306,0.92060520254514,-2764.33985528574
-1.24952699952924,-2.04162589072765,-0.111735012614133,0.0736994212343044,-0.230300345644948,-0.430289019147243,0.105010227015074,-0.195791352470255,0.0209787609373384,-0.0192451431151722,0.158713442180897,-0.492722487871839,0.826843445592469,0.00822177224501749,-0.0364094882854454,0.13435900062592,0.458522295626815,1.00000090337298,1,0.0956029943179414,-0.0247908411171276,0.307458258068882,-0.341243590120335,-0.184358205046833,-0.0529316334405657,0.223706720114506,-0.580362524177501,0.00794877735266705,5.76464483284637,2.9195440583279,5.18983589603692,2.05676838966876,4.30637573165415,4.71339594340104,1.02985753486488,-3.21770982781841,3.24469634371696,4.88969918710262,11.2653036724544,-1.67318296053508,2.41854729625224,3.35390254050462,6.24172324680842,-2.75164236655626,4.26178976755829,5.41832906658816,11.8660630605029,-2.66100279288802,-0.0599387501958274,0.985396302379219,4.30480350189396,-13.1530068867216,-6.82738453507749,-5.72952849220876,-3.35176112756599,-14.0551413893243,-6.91034800457074,-6.01617637632196,-2.86878639959511,-4.72957390827101,-2.48875392031334,-1.67809050455891,1.04125427339769,-2762.62260054315
