"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
-1.17915385128709,-2.17867411761597,-1.55085229486341,0.162281109199771,-0.840210782607391,0.959048260446476,0.670373822979182,4.15416718132571,0.18184069189322,-0.377371470071845,4.03289206623657,2.21870617880248,-3.4384951582904,-0.399125019824875,0.575088316181653,-1.99662838823193,-7.90500681445705,-2.92857691205006,3.35886708401187,18.202255356231,-0.0958775275667354,-0.38520916062618,0.28243345426934,-0.75185038049727,-0.132170791521716,0.0549053264641317,0.263926614752868,-0.0847370198549764,0.304133848045186,5.25288596691003,2.89691612280098,5.45167988645945,1.88824231462754,3.11558236961854,3.32828718042742,0.381505351723942,-0.163999145155696,0.186907096506985,0.256469057277402,-7.3817896723817,-1.44785468409411,-0.105163064070154,5.92713114901635,-4.12487458104979,-0.112577511729807,0.874660384768795,3.66513965598,-7.45434965101024,-0.202496931245348,0.785778055115559,7.4733166766122,-4.17048271166021,-1.6851082013476,-0.691051159311989,2.50335240270348,-5.8641439644974,-0.661721606469329,0.286310751227114,2.17500413495047,-5.91058992907443,-0.279037368411981,0.503060337199399,2.66280682861618,-1.89562295359685,0.0226414971918784,0.809315782936673,3.22991291791479,-1.85724657264448,-0.648904683968106,0.0140615968014001,1.55362080558982,-3.18986772532296,-1.71426129406972,-1.11383459885032,0.636280596524142,-4300.69353091302
-1.13172463039844,-2.16366934933137,-1.58703959640589,0.167416135413905,-0.914415489771916,1.06682833648719,0.679594938608731,4.1270458768382,0.181740311280213,-0.397564601916548,4.22658738556853,2.1736822673208,-3.51653290267155,-0.414218788999605,0.583306101823506,-2.00904245442132,-8.04587472649816,-2.99853555176689,3.36841795745447,18.3479333549554,-0.0996160898943984,-0.38067474968209,0.278951079005082,-0.751903456141174,-0.132240581848527,0.0700532516832692,0.25675254060376,-0.0767855904257035,0.303948386438339,5.27337586513944,2.89671144213801,5.44171581534085,1.90904399149681,3.15801774360231,3.37847212700004,0.382232552479715,-0.169423436010483,0.215859783271149,0.261775713264179,-7.4039767014721,-1.44451097652988,-0.100896626731212,5.91933105478358,-4.11756729180166,-0.0814680268606729,0.95186769366231,3.70460292049246,-7.44653188808974,-0.187647086341771,0.805380439126899,7.54882670502139,-4.23562572705298,-1.67338521358894,-0.674010252616292,2.50046647640694,-5.8931220704052,-0.684870776284897,0.266117615505135,2.16900137669231,-5.96300695677632,-0.275094355968045,0.509763005101152,2.72201622378287,-1.90359475584795,0.016507750368397,0.800802905350599,3.22577449544349,-1.85439075808604,-0.6237621279835,0.0441862207288153,1.60737498137819,-3.18059145515716,-1.7343074917958,-1.13257609089671,0.629108682740948,-4299.71500756778
-1.21499315853115,-2.20730466254097,-1.77438540520992,0.138881853322844,-0.881043479744021,1.64156796079419,0.688857166588784,3.87490166905705,0.180113402869153,-0.491040029393294,5.37137417093589,1.87194210149428,-3.95839062477614,-0.449034717725782,0.600412873422443,-2.09811994498162,-8.75613688346725,-3.24455233596698,3.3662724008789,19.2072943762595,-0.133062687091459,-0.367719356927797,0.266284718129556,-0.737798799480455,-0.127605953558747,0.0463344133320404,0.235260993440627,-0.0526504600245877,0.306728777177976,5.44178806497749,2.91607235982025,5.50623482397521,1.99799375909096,3.40312614035468,3.67740538865522,0.342678674473121,-0.0599453963229011,0.250828127959232,0.319601583865287,-7.42643640647756,-1.54437456408849,-0.287757311382775,5.94280501497428,-4.00349466124553,0.00357624523202431,0.990059188468668,4.06810960089236,-7.37924417818379,0.0422238472778673,1.11357186644883,7.93996038683985,-4.26006113399405,-1.75901068473703,-0.757512148906045,2.5656150695705,-6.07371508740756,-0.742901984853869,0.123357446684571,1.8953296749456,-6.29416558043749,-0.256605622092472,0.540074489031127,2.96523644018452,-1.82127479829128,0.0948615325571418,0.858246980839608,3.33358697611541,-1.94470985365912,-0.672530725561714,0.00862994303563948,1.55377675629226,-3.16559191616252,-1.72147941417322,-1.12309578211016,0.65002989621469,-4296.95995017639
-1.24382469619895,-2.20353530568259,-1.80487209571939,0.137308294867971,-0.871372507021143,1.73314221385271,0.658644200919197,3.81916715303915,0.180608451642922,-0.512266958322325,5.58202570131276,1.81483807294643,-4.03789994613091,-0.445878941211527,0.599086516972519,-2.11738930183187,-8.86802495791811,-3.25107171083751,3.33064678808145,19.3751808528359,-0.124902346354057,-0.352304218406556,0.268183352860118,-0.72429062777532,-0.130097706980315,0.0473366455379563,0.233984982619871,-0.0417425387522859,0.315477080140632,5.5034195514003,2.95148445193208,5.55527229669852,2.00008123996393,3.46223451470545,3.73948914549068,0.342287104480431,-0.100724541502329,0.23925645209194,0.326189475821679,-7.41458729349749,-1.54965481563125,-0.252163783778142,5.98730965077663,-4.01950659970529,-0.0128146973693025,1.01478904240918,4.11147302339439,-7.37294900920828,0.109338414345082,1.12541640709053,7.99411082345145,-4.27629085557578,-1.72113158286371,-0.71045750884848,2.57128348348611,-6.1584037847463,-0.764202061962895,0.128702894142338,1.88890050352398,-6.39719422151272,-0.26560790897006,0.558877329201513,2.99416450811381,-1.81858417837881,0.0893973016950541,0.85445699223536,3.35087395293383,-1.93265845072238,-0.673664230162199,0.00882928697249065,1.54933204168984,-3.18159869447971,-1.67088034344422,-1.07138467946909,0.671801173901514,-4296.18752359023
-1.28359598531662,-2.31053116272649,-1.90600051677937,0.15031369748946,-0.904433211036739,2.05753850051877,0.585219339042112,3.53199305520984,0.173932883875105,-0.546322620440616,6.50912754207281,1.5727264455525,-4.37623705696721,-0.378292136518351,0.569132049590282,-2.19961768026921,-9.26977195509637,-3.09194270730054,3.45936849278637,20.2632095501484,-0.160667317066179,-0.336758907695216,0.282236846926973,-0.705017756165327,-0.126322404761539,0.0197173631653705,0.229568076383597,-0.017917439389213,0.335638703017351,5.56053427610947,3.15342798365157,5.66651984855958,1.9037465439231,3.74359580924948,4.01284964795514,0.357472245744454,-0.11594588539225,0.24852934695103,0.306672522839725,-7.44987739220474,-1.27843087441722,0.00578022150803759,6.39489203488329,-4.27609533382247,-0.0621344019592714,1.06336660749337,4.11065247019644,-7.44124563033772,0.0532475150282769,1.15115861482454,8.13072373607892,-4.02125427727077,-1.5901950764553,-0.573066450094926,2.61273440163331,-6.50298614418575,-0.817078003278657,0.148051361218658,2.16262780300573,-6.70080790902151,-0.305590338964171,0.577081148770788,3.05135324081763,-1.82445966368061,0.0677599758926248,0.827844096999486,3.31170853346304,-1.92566488344317,-0.64728697471026,0.0380056555168183,1.55028254947212,-3.13841033965178,-1.65989264534441,-1.06093859540118,0.674459420034576,-4293.08184540127
-1.19473863727806,-2.20014638457114,-1.92978311863546,0.130181543702766,-0.87459566326585,2.17468077406277,0.727504249901605,3.36675462417526,0.173913504679631,-0.589610860614756,6.93087159904299,1.5188614748098,-4.54504943451903,-0.303824692154433,0.551882246591071,-2.21527235839848,-9.36165510322005,-3.13907954345242,3.40056576499204,20.8174001870054,-0.163175793778851,-0.332831532807059,0.282765151640448,-0.694012019058785,-0.124010663776521,0.00107753576263533,0.231798115878978,-0.0200206099541594,0.33106581897144,5.59767872815823,3.12271135373262,5.74948879995053,1.93177878479296,3.87461026989166,4.0982260375441,0.368528327122783,-0.114686918755878,0.27675146158069,0.316898896717834,-7.39849108761388,-1.22588828275557,0.0537404962599885,6.6319948125083,-4.18253198023339,-0.000685754271953394,1.12591502869702,4.06789777970915,-7.47767853535669,0.094506609966731,1.18542864038306,8.08861243615999,-4.04753692625362,-1.58509496507672,-0.568650716098941,2.57533455265655,-6.68041323677314,-0.735317489136909,0.292110963376747,2.33189637692623,-6.71732417061754,-0.376484332880756,0.492362894847963,3.06611707124365,-1.83524498644849,0.0657548403685831,0.834467030866274,3.31840011867059,-1.91686009564333,-0.629833367067044,0.0690633084281549,1.57992555933808,-3.2980292082305,-1.69259007251763,-1.08533023713782,0.673331734577232,-4291.51755583847
-1.14147059721036,-2.15804419698748,-1.94951110591687,0.148424410492685,-0.862920753627867,2.2785472055242,0.57465455274748,3.15594566464152,0.181477642185519,-0.665752192131853,7.40214928644886,1.48995667687316,-4.74368497286117,-0.20281600055287,0.530575087295559,-2.27059205992597,-9.44394727459645,-3.27795905879497,3.28622303792149,21.5213414795481,-0.167402171129555,-0.331465642774978,0.311115176300963,-0.684279855022417,-0.120075586825573,-0.0450539774144634,0.274689872642495,-0.0287158604699666,0.322412450659029,5.61943154410946,2.9895473277867,5.76949868709409,1.98442444167603,4.00358312387415,4.20834474567061,0.391419926621043,-0.118089515390859,0.299766499468569,0.332856812426659,-7.42718349382598,-1.12039040699269,0.186011002670848,6.88625143962958,-3.9745417556278,0.150003538088471,1.26162439780152,4.06618358426818,-7.50168014586679,0.196403378407307,1.31232221480176,8.04728452075748,-4.1679822756671,-1.62466535718231,-0.604361884037282,2.59813449264305,-6.78830662081197,-0.712892611438075,0.334330267718649,2.52446839232239,-6.75938660529771,-0.262945388271118,0.609361895512036,3.07985611694864,-1.84981577801558,0.045119041389916,0.827656266195533,3.327113405893,-1.90997671931815,-0.625716440019678,0.0787307405380403,1.57513163793643,-3.16239654844063,-1.6601958721649,-1.05182589657712,0.672555234475713,-4290.10019186223
-1.1955373337467,-2.24139400142399,-1.97017533483207,0.142009473438607,-0.912049802118309,2.32641253157419,0.826909810129354,2.94963385925242,0.181700639100698,-0.724800289246024,7.77851112765366,1.45071673464655,-4.91901719800239,-0.119242859040341,0.507310414229271,-2.38841552898239,-9.48513692351506,-3.34456764215457,3.22154979392881,22.1446660800473,-0.153972324117627,-0.312406576005807,0.297490117501239,-0.66184495499179,-0.113197985349344,-0.10192596424616,0.271381118738969,-0.00549905026823999,0.316233087280941,5.75423663379918,2.92804452954875,5.79915881216312,2.00020929942193,4.11402116176122,4.3226448635177,0.434968966042885,-0.132008938473795,0.34171874080061,0.379158438486179,-7.42977543788179,-0.983999612678816,0.353060129969019,7.03375754857688,-3.77731645281746,0.190199981754384,1.2544676875329,4.128816225173,-7.33640974016626,0.336103541788749,1.44991892323889,8.10173834165663,-4.16982861388909,-1.56690266811329,-0.555338194253341,2.63145724522923,-6.81411075960387,-0.703457811591702,0.404515174146723,2.60797070054233,-6.7908427450447,-0.0842864634565041,0.832961183251401,3.21499578404685,-1.89662825355592,0.00707128309745594,0.801189260459801,3.18661007936858,-1.87576133527421,-0.593043705504708,0.112897003696128,1.61779492508687,-3.05130386635951,-1.63281190170439,-1.0244722565182,0.69097779921678,-4289.55046538137
-1.19301547017724,-2.25558923734895,-1.98447367436046,0.154437457763231,-0.915132395029745,2.33945476287869,0.797941620566435,2.74388500533374,0.184149349736077,-0.771283023222675,8.090009454901,1.38991045853191,-5.06258922192987,-0.0314363687038244,0.460699422877933,-2.57389794750501,-9.47609085813119,-3.363813142211,3.07446932515453,22.6784052352907,-0.138007089515166,-0.303738831724553,0.297959291208392,-0.660313069706748,-0.111313475123855,-0.113781390070269,0.289113977113123,0.00687612229366337,0.30480217339087,5.84847696831553,2.95245553275815,5.70139306679098,1.94176267448972,4.18559234192687,4.39890060439588,0.451917498775984,-0.142750783607317,0.348416050802824,0.365732762256261,-7.44666771178327,-0.898715803258732,0.474551335024902,7.12655387080293,-3.74032783772902,0.267844158948118,1.33610807790027,4.18024422223996,-7.06110354976637,0.444799499559595,1.52832871739396,8.26360581979653,-4.02350889418572,-1.46130022534846,-0.460347092848608,2.68630100021463,-6.80522873252578,-0.613771173359186,0.490941679585679,2.57852138469388,-6.77199710029089,-0.000722183877327282,0.9217209893652,3.46870432149902,-1.91583006328073,0.00240494767930491,0.806666328713595,3.20311972212553,-1.87086390617229,-0.58869573590951,0.119515056583326,1.63614403624728,-3.1653734682208,-1.68825604994191,-1.07047850213655,0.671378683723757,-4287.858108054
-1.14227648024104,-2.14252289459452,-1.98644859620745,0.152855213789537,-0.885246216589088,2.33699304188291,0.805266981415545,2.5031640786846,0.182766615968335,-0.79774437427016,8.42253412135618,1.24703806854525,-5.20449389061818,0.0771086214936807,0.369846046555592,-2.84902212661879,-9.38908450663881,-3.31252059091328,2.89081063119922,23.1565118499542,-0.128505220325168,-0.298765230672434,0.296184598415253,-0.650705728305226,-0.111919898963728,-0.102285417405051,0.28790221281356,0.0388650915651424,0.286494693550851,5.89668350364904,3.01722183960879,5.58287048189466,1.94296758262306,4.22761297584301,4.44675283670054,0.45293832577542,-0.141195263259177,0.373433658640079,0.381642368643502,-7.43852867297327,-0.796717258487039,0.62406325247319,7.33127500008268,-3.7952070595177,0.298157135167266,1.38011753987899,4.25285814325205,-6.80599502918251,0.657196885014365,1.74185907085862,8.49195669278533,-4.00922641077694,-1.45118138254408,-0.44788185001538,2.7228420166259,-6.74507327845917,-0.472161426031226,0.648193834318606,2.69721669194781,-6.70403312029943,0.0459984426393239,0.954635875187205,3.6482669426494,-1.90707060828619,0.00575780473421329,0.812951118399949,3.19025749619464,-1.88854871686584,-0.592530957668549,0.112251060517944,1.64715997792278,-3.1110738982917,-1.69095893653484,-1.07191041540541,0.679786577984182,-4286.12681173631
-1.11991722385211,-2.1056494384208,-1.99014309645487,0.163185512854414,-0.873728550308533,2.34605608252439,0.790789594103869,2.09465388092429,0.186301639889124,-0.884522262091563,9.0269335000724,0.882176902624452,-5.47693980673047,0.284136114696492,0.151497391507323,-3.3083394795473,-9.2226616824727,-3.30535875925564,2.45974176350188,24.0177142122904,-0.107364625821169,-0.30022131702024,0.277093291034278,-0.643233162876508,-0.109679010608442,-0.0876720511388967,0.275927777372794,0.0871755118739036,0.251067122029368,5.94100706526104,3.00823117460072,5.47114887868378,1.91141214413434,4.28724779708531,4.54818145861033,0.465451056536145,-0.0980357994416151,0.41852416182003,0.412198300760508,-7.28292986080878,-0.626989591255519,0.855943770041611,7.77239152240635,-3.67339160694761,0.419545699870836,1.50585056528839,4.39390152280522,-6.45797085814552,0.806922083468258,1.87129734634435,8.81470936577066,-3.90683711604038,-1.35025008575164,-0.35962025703119,2.82407135851553,-6.52717288314551,-0.214862580219515,0.898769936201737,2.90058772921202,-6.57070763191771,0.365636977965285,1.27114168056064,3.78269901923857,-1.90877829478964,0.0121209177275445,0.824662314470023,3.23559076466512,-1.87863454276894,-0.583836451676657,0.111114329182086,1.6649757272919,-3.23779022419598,-1.70895785254231,-1.08309182149374,0.694686138243145,-4283.50021606347
-1.15263108804241,-2.14308437643516,-2.03509249509179,0.172541279388385,-0.889263534323341,2.28807513233184,0.760478986010523,2.00419811632601,0.185398808980961,-0.920109537765435,9.26579535434079,0.65667338539726,-5.66621706304835,0.367544446108349,0.0402613187661381,-3.53429977449064,-9.25517324330506,-3.25793264097481,2.2158734023758,24.4887892003387,-0.0893651760792987,-0.297480817874282,0.273359854342973,-0.640446414427717,-0.109017080429702,-0.0711548964199858,0.27000770833267,0.109274181669486,0.254082420042362,5.97374160573469,2.98733769880788,5.46673177084999,1.89658483893936,4.32480594506431,4.57185654658418,0.468773588157845,-0.0903469601976922,0.4221115327031,0.414962835199379,-7.16599267486702,-0.491368610406339,1.00026716693008,7.9692194139703,-3.56540615991478,0.514102754584021,1.58868431285435,4.45731209504767,-6.3215307256218,0.902767299021624,1.94681371566358,8.95807246845901,-3.83374465722914,-1.30547218684287,-0.323147603044835,2.81132535685574,-6.43585518160766,-0.0213548670373028,1.09422906753911,2.96109902841585,-6.40958651784315,0.468916320270018,1.36943597632995,4.01056173250665,-1.90721348198187,0.0232456134761833,0.835079372733796,3.2495905495554,-1.8912672914725,-0.582913041370387,0.109382409009076,1.67371673160009,-3.18373379296125,-1.69205367953489,-1.06788003906382,0.711268430388956,-4282.33360060627
-1.09607949689976,-1.97583795075997,-2.16739906373117,0.16390531989361,-0.842178556691128,2.11787291427406,0.745227826005868,1.88209768242692,0.179473419652785,-0.955007738865962,9.72937861282066,0.147450808359285,-6.12314734266915,0.572569422052812,-0.234326550374515,-4.00812463012105,-9.36217615269598,-3.02885628823652,1.7193718362364,25.5526379734735,-0.0669208970765117,-0.294532461090006,0.282437547746602,-0.632907946632838,-0.106520045580196,-0.0373952700026214,0.256267020051948,0.147116921994574,0.273862253203136,5.98506509944536,2.95738082121355,5.40455597162258,1.85312266652481,4.39981683955263,4.65362770563042,0.47584470113273,-0.0522216998829529,0.426322286608763,0.417422064162134,-6.94358640766798,-0.262290012841161,1.2433867464221,8.31601250189519,-3.41961521609101,0.652986707562175,1.7261390854218,4.59477986068095,-6.0648469993715,1.21432958147061,2.28552954443182,9.2547728170196,-3.68135885195433,-1.18909858761316,-0.208323302803076,2.99948799512119,-6.18149968749331,0.251731822977006,1.35119205587279,3.27831524373068,-6.15052813216957,0.864958762898407,1.82170855368582,4.5314769362284,-1.88253406241737,0.0392532726525543,0.850152668408799,3.2933045689835,-1.88307599114957,-0.567275410033384,0.119742540680373,1.67254429149777,-3.27689362755346,-1.69647741028263,-1.06790001127757,0.72628926232754,-4280.54875303438
-1.17406495712024,-2.11369052868861,-2.54381655091487,0.198012344723391,-0.934377878181671,1.80929304422311,0.613917053482455,1.89994420466613,0.173145706644656,-1.1126560372664,10.4546969058378,-0.941776117704231,-7.19879232915754,1.25892065875994,-1.26026448034235,-4.80530124326294,-9.24931806067764,-2.44819537753171,0.310951578036371,27.8249465457334,0.00376204970299773,-0.284428772128523,0.313703899969261,-0.625222966148137,-0.0925040704893176,0.0489891529139626,0.254020018543962,0.135374901266093,0.259998777579292,6.07728485143361,3.07631129686434,5.2982997186872,1.75885204327441,4.3349767329187,4.77191681730893,0.515265687632151,0.0213582209277758,0.441666009482906,0.458058141747699,-6.45138612068508,0.347888747435921,1.82660405647395,8.46508250746866,-3.3316851731868,0.885665842516962,1.93786895198879,5.10171997417169,-5.43281994959967,1.83571149393909,2.85647158776471,9.65361012284199,-3.32541449337029,-0.928096213207794,0.0204035731957555,3.18085830021253,-5.07328419874337,1.29946280630634,2.36857485491438,4.1940426788009,-5.34811401470027,1.72089560769538,2.77972589161077,5.78511684553194,-1.88041927398504,0.0610789474765111,0.853664807857959,3.28706698135146,-1.85184856463932,-0.527879274657153,0.156279640582923,1.70168668153069,-3.13249062772795,-1.57421089045637,-0.9606606250544,0.838172723039642,-4276.86093747748
-1.22930884078967,-2.2090857392408,-2.70072303089125,0.207408896953021,-0.970894846121121,1.64220159162601,0.595681938478706,1.96343341393814,0.168043103629299,-1.14668878876225,10.614458581504,-1.30157661755906,-7.56130627526861,1.45145532561083,-1.62822578159997,-5.19598945041555,-9.21127254783623,-2.18461141466339,-0.204548773194283,28.5442481743075,0.0277305821050384,-0.283202684074575,0.336522882272526,-0.621537807696472,-0.0908681910829319,0.0735272453682795,0.255681691108857,0.145910782258708,0.267856920008092,6.0192670661183,3.09577582639912,5.25324930054,1.81351805000173,4.35103590147944,4.71607546621833,0.523474703016288,0.030051833576442,0.441229874405287,0.467937622707249,-6.09526575797369,0.596115820553183,2.04402489684688,8.64216978744875,-3.24692540434089,0.976164914143994,2.02336585573999,5.214065095806,-5.1498847527236,1.96884953358989,2.95968442889479,9.82621763824172,-3.3641560261207,-0.929039813147274,0.0206336376044008,3.20645108650416,-4.84017903606224,1.60001582243084,2.65819244084495,4.45227854172545,-4.90194076219769,2.10388679800735,3.1729539754373,6.12611929706624,-1.87868469809947,0.0709833462651605,0.855575061379876,3.31595741228381,-1.84159673394999,-0.517573134972942,0.163272902613506,1.71449449694522,-3.11951266262143,-1.5456301567085,-0.936903097593009,0.863107272806792,-4274.78758680815
-1.2474642520952,-2.23027288512262,-2.93965814066672,0.201572295866985,-0.978682895282133,1.45418982520776,0.61467753798978,2.00391164497467,0.161817458012589,-1.18870284140407,10.8448716470874,-1.74554258800778,-8.06916653747237,1.63206550550999,-2.1337634722983,-5.8821768854764,-9.26779801807185,-1.93219169581242,-0.911198696947852,29.6257878254977,0.0582215877070634,-0.250437278251016,0.376869459148941,-0.599870452367802,-0.0887119495620767,0.0925757624483621,0.268308423229626,0.176860404488176,0.277193063875688,6.0023676288067,3.0005512417183,5.31684062309528,1.79432738886369,4.33240257249517,4.70257255752341,0.544420487713145,0.0253755582029433,0.452854417699206,0.498660894051607,-5.64594029324529,0.987924943359904,2.41163417220696,9.02906832966495,-2.90915881425439,1.21785438590934,2.2428117308547,5.38998053995281,-4.88234344464047,2.24210078729532,3.23289906048037,10.1078726019395,-3.18342102429319,-0.792094625491875,0.158422938065711,3.30743866561101,-4.38632751951194,2.06351739706991,3.11561923021282,4.92647682150351,-4.41337624385238,2.57000480870888,3.62760278668339,6.48980700251522,-1.86397680909273,0.0912337445553658,0.867004815924195,3.34150152179331,-1.83972150438761,-0.511433677018447,0.175228566952925,1.74028616560972,-3.04019500708049,-1.51747116414748,-0.910864333608586,0.886459398656367,-4271.26010394383
-1.23676272400119,-2.21287361971712,-3.20452959625363,0.189019672430191,-0.95743498784902,1.42732929029323,0.639069377832253,1.91730659808475,0.154657785453012,-1.2396947802082,11.1872282386027,-2.1628809669005,-8.7134972694261,1.84656940095214,-2.70856602167807,-6.71581812151713,-9.48664669808018,-1.596427662996,-1.64178485865947,31.056755943855,0.0900877091920367,-0.202620153690036,0.408260204706372,-0.555895504631018,-0.0830075795090228,0.0991172406207357,0.2948165883926,0.216580850570515,0.278789062060066,5.97571940870001,2.96863938494476,5.36576533054561,1.84652463580834,4.41756746810898,4.71105231849267,0.584386385800357,-0.00415836166810948,0.45662853463302,0.514140280141216,-5.10385772038828,1.46081790824056,2.86810771392045,9.67506367152762,-2.62168766044252,1.44396921278913,2.46159599090431,5.50870721360882,-4.51083545157874,2.63537780660021,3.6386048191068,10.4195557926961,-3.12339509869035,-0.704543860132467,0.253131119024774,3.4131520493239,-4.03972120540627,2.50448468274324,3.56239862780135,5.40953766757109,-3.83912448784025,3.14346947281636,4.19443551683983,7.04931768923325,-1.85402965857951,0.103062648875764,0.877695574706639,3.36194849767284,-1.82404692560452,-0.496925737357175,0.193634796821524,1.7714024591399,-3.00292004556494,-1.50887078440258,-0.900537397832167,0.90187183793108,-4267.80868363119
-1.19121627155885,-2.17712733587624,-3.75512615605803,0.156106969296507,-0.874029499335434,1.29001860982741,0.755415319349831,1.68106813827106,0.127956830281348,-1.22746564486914,11.3092423690897,-2.705004102785,-10.0815421826716,2.32303930728844,-3.8848903631989,-8.74799165165967,-9.8033334167836,-0.609140346179072,-3.04606259696223,33.7273337142811,0.120726190006428,-0.116659512747962,0.460413010305836,-0.482290135374921,-0.0738520794485466,0.0822597847373411,0.368246005864178,0.291496422818832,0.27416254460291,6.03176522194896,2.81743927019481,5.31302996887542,1.92741178191275,4.28988024538424,4.7952349804011,0.66866436910314,-0.0561218584898381,0.447824218639121,0.521262043039406,-4.38135169314566,2.29505914938027,3.69267224288376,10.7602178961169,-1.99411384562596,1.91696949035114,2.94210230791596,5.67621716385518,-3.65711544553907,3.35055863962416,4.36940369166611,10.8034821395486,-3.04404801867365,-0.497857929928195,0.482665111643743,3.67378487339785,-2.77663890126337,3.49215458079682,4.50911915171322,6.57861297909408,-3.04408248668479,4.18891451957049,5.19362138111012,7.80100401453053,-1.81702907025065,0.147372575812582,0.925578015083312,3.44612745942904,-1.75216814496629,-0.4481716131303,0.248108633728853,1.83077798424874,-3.00438478468898,-1.48906370319458,-0.874874541047955,0.916457607198771,-4266.48831099002
-1.13726530748626,-2.09554635779887,-3.89203377343029,0.140326581976223,-0.82800717021259,1.26847175542622,0.784060298656835,1.62974615177682,0.122635234534784,-1.21948899942113,11.2827843302209,-2.79396519726941,-10.4159617888934,2.379494891705,-4.11716892884505,-9.2228848062805,-9.86072990192381,-0.442863233181171,-3.36501635599189,34.3145767383752,0.118676792419846,-0.0928738048457702,0.459355212940428,-0.45785896728332,-0.0697961831904435,0.0698445122186436,0.372966455637733,0.301241369652888,0.271033364513324,6.03893558028668,2.77577461349043,5.38066769912367,1.86166278033055,4.37586791805214,4.68124673873739,0.694243906342456,-0.0650531805449304,0.444350377278756,0.52430853062916,-4.26296293139941,2.50081636907486,3.91585181910073,10.9329434483345,-1.86504327188194,2.04248991600843,3.08075242728547,5.81674180161331,-3.61627548177382,3.54587726493524,4.59728366086846,10.8726126781818,-2.86269212797476,-0.358459946877272,0.62595285558994,3.75179078395138,-2.77503540431999,3.6303147769216,4.6785038706912,6.8925422204334,-2.52923152008426,4.50939743238796,5.46697551404871,8.00380708157908,-1.7949691167536,0.163615181977221,0.94392562333449,3.44226816875858,-1.74890242460925,-0.439517929467113,0.258850107279867,1.83696671235616,-2.96524128140356,-1.48847523515151,-0.870943412533695,0.924242151154601,-4264.87757495361
-1.12542644459318,-2.07392051442702,-3.91524175629172,0.137292202319568,-0.816775554775038,1.25107808393094,0.780138327466253,1.65797249799883,0.122092471051063,-1.20675851722033,11.208130133587,-2.76353302152111,-10.4481357643038,2.26333372643486,-4.04101831285595,-9.2226076376307,-9.90401271251466,-0.461746286716224,-3.3216623542495,34.3619316482593,0.104846431456925,-0.095798651715017,0.456762634561529,-0.449806582493396,-0.0669771571800243,0.0649955299389191,0.362916341101234,0.290118859089346,0.279429015128806,5.92237343538203,2.83193379191217,5.42084219434001,1.86083227447202,4.38582744808318,4.69059827305877,0.707831463106174,-0.0586612520833061,0.442145398238247,0.516348212334719,-4.12746318159962,2.54671510120943,3.94558844572684,10.859997643639,-1.96150190043338,2.01421130006795,3.07141125470619,5.82505925341826,-3.70465795764464,3.54333556829108,4.60921826930147,10.8773522057359,-2.86220023873418,-0.354083515732166,0.630909987658445,3.75747080116711,-2.76701209653108,3.63756738386553,4.68821559434855,6.93293028640977,-2.50763149792691,4.52352912453742,5.47525706167116,8.03269307850185,-1.78886818312888,0.169096063775087,0.955528911137317,3.45741018118067,-1.74841560959676,-0.44204801299516,0.258324925792307,1.83060596369933,-2.98388123350093,-1.50236234267975,-0.884553313755091,0.914075154301851,-4262.97240518203
