"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4"
"gamma_EDUBASICA",0.0114918105771135,0.0115263413617995,NA,-0.00432813183487122,0.0256976856399159,0.744267185992403,-0.072709029075461,-0.19367379918418,-0.367614364348103,NA,-0.972564973275302,-0.0511839462400246,-0.668852439250112,0.35603980170421,0.238665658605694,-0.290969331354645,0.0849521832972048,0.0348019700660748,-0.0776414792543408,0.333050877870973,1,0.180626993981915,0.143594481559174,-0.0608493702042853,0.0135074748455034,0.0866048662707022,0.0150317799462959,0.233796438762983,0.0444283777865398,0.036742560720574,-0.0307186567981474,-0.0244914978883817,-0.0663093983056388,0.0233605506476485,NA,0.00771100055178116,0.108675581713361,-0.00549657131425599,-0.114465402367901,0.471448086023763,0.474923218415389,0.452825135627931,0.344529794408254,0.485584687339946,0.46994984654036,0.446526287385847,0.332841562166764,0.478897450506686,0.434889579478956,0.417658793485476,0.257653239614677,0.429823262669274,0.489250670318223,0.47485868198915,0.332944922065507,0.0862607582703329,0.0694133761215398,0.0597960737958148,0.041118749705154,0.132530003095414,NA,NA,NA,0.0691435083666022,0.105772382350975,0.0972614193832811,0.0418379310925521,0.16889903221772,0.225074825511953,0.229235040250928,0.172636115851424,0.11417112445672,0.190979507736548,0.214177009981527,0.17808283715873
"gamma_CSECO",0.00132024478052086,0.000138534904647592,NA,0.00369075172528518,0.000644734029898754,0.127239427278721,-0.0184885202666666,-0.0948951644344109,-0.123104063695315,NA,-0.177015692158677,-0.0605194889933991,-0.160979493196641,0.0864744219507489,0.0394456349893075,0.000844160986512864,0.000590313307690752,0.0108685363447633,-0.0146062437905008,0.014658919584063,0.180626993981915,1,0.0569122328296853,0.23272368571157,0.0659890269817942,0.00612566310746089,0.0471758776003787,0.0847857814232582,0.00125324326907137,0.118265204527088,0.0455175812779591,0.10390357700504,0.0723696695771913,-0.00515136381831095,NA,0.0147281968471226,-0.0351019154871681,-0.0498226193149195,-0.0672856197695285,0.586378963442085,0.6246338427342,0.588330358767208,0.395351247031934,0.614910077551662,0.602283192683273,0.561054599644472,0.3877651170154,0.565398854186083,0.607594874521779,0.579266678701539,0.348916511864099,0.517864255550069,0.615298163368421,0.608187822887955,0.43697588823785,0.0503979093667411,0.0255330905237947,0.0233120200845377,0.0169915078807361,0.0583931302366775,NA,NA,NA,0.0179549259178221,0.0247900472912241,0.021853524202448,0.00885076135459896,0.039692849345207,0.0411694214561057,0.0367164893641988,0.0176226152989639,0.0327654232976065,0.0501000997626372,0.0510285579003764,0.0260092879152658
"gamma_CONG_EF",0.0121566305680337,0.00819301819314574,NA,0.012611245058152,0.0259308617874955,0.715314107359658,-0.125804128514738,-0.291840727906696,-0.269416203027325,NA,-0.083204173582988,-0.00704345961964875,-0.299004021372681,0.120970652804011,-0.148146340002498,0.202428651864501,-0.151056998452922,-0.00215458407074871,-0.0575308028735624,0.00701068900022176,0.143594481559174,0.0569122328296853,1,0.00723773132895422,0.51002838120011,0.504392422087106,0.18912955428792,0.233199102081596,0.175618096745358,0.0266785315217792,-0.0275847467358141,-0.019152645529272,-0.0178439799893252,-0.0139809106394689,NA,0.0448147898320434,0.0491368699902911,-0.00454079047494628,-0.00485370872237475,0.0917069725080166,0.107979671029887,0.10729376490071,0.0965803829668218,0.108554693524357,0.0931346052331404,0.087060863287867,0.0638512681815414,0.107578305225646,0.0874602499237735,0.0809284992436781,0.0530259110747607,0.094226852781677,0.104741618261809,0.100906755065688,0.0713055135290351,0.385615987586283,0.25945344865627,0.222788077550218,0.150989174401941,0.289793565589702,NA,NA,NA,0.117194048507738,0.171075555752978,0.160593180408424,0.0749457208760664,0.0448690093996763,0.0602475273180315,0.0613035892395072,0.046055503927091,0.027162252862247,0.0487590359713358,0.0569373692092741,0.0576498594221841
"gamma_SININFO",-0.000355841091251731,-0.000680457523935665,NA,0.00103923216586611,-0.00232130309453778,0.0271061032003041,0.000233394943338055,-0.0244437237865298,-0.0290034047200094,NA,0.0510139383034275,-0.213208000988535,-0.0754416101776646,-0.0232344796730441,-0.00786652542539125,0.0544675067333235,-0.0273561238666998,0.00316542484246579,0.0532772898200078,-0.0822833302555437,-0.0608493702042853,0.23272368571157,0.00723773132895422,1,0.0286402890642284,-0.00538448935804855,0.0732740342608461,0.0385740717164661,-0.00810028913201196,0.093353295144466,0.0459982968196222,0.0124392777669467,0.106122036030236,-0.0409535829658041,NA,-0.00276964262133676,0.0073814601963441,-0.00907796980708422,-0.0235484264448156,0.537684423025546,0.562149703752128,0.53391963338823,0.341051718765503,0.556326531995623,0.556340755628886,0.519703848949177,0.367516610032118,0.547049548591538,0.512703308993857,0.479911536930874,0.238664540644504,0.454703207067631,0.553420362112358,0.554784946094026,0.415418082216036,0.0196711166392071,-0.0164538435364368,-0.0172149629487645,-0.0167149790930467,0.0399213278286144,NA,NA,NA,-0.00176312414376214,0.00357646094748821,0.0042877866238503,0.00240648704911169,-0.0039330504937673,-0.00962846584605893,-0.0108095786086526,-0.00970658431989156,0.00327455886713997,0.00289213596202957,-0.000938183615550072,-0.0141277269111154
"gamma_HORAS_TRABAJO",0.00297013392000063,0.00317008031580822,NA,0.0109166839153262,0.011584849328113,0.39204611955149,-0.075052059197638,-0.122256532344267,-0.0716549617550226,NA,0.0142523233474308,0.0779865578418378,-0.217110562343091,0.0560028466944283,-0.0718309853626366,0.197932805899281,-0.0983956696766207,0.0581166735038276,-0.0236534158886199,-0.00174331506053269,0.0135074748455034,0.0659890269817942,0.51002838120011,0.0286402890642284,1,-0.257256165044111,0.70519069075243,0.0206124528150323,-0.0282008354033601,0.0546772227727152,6.71176934744193e-05,-0.0119551937004692,0.00331409815922183,-0.0203063702731508,NA,0.0363581694261078,0.0358356839639034,-0.00961314927666905,0.00913509252624999,0.0290817533334346,0.0601074711249589,0.06438306913589,0.069006264359639,0.0506008430156659,0.0406331426868615,0.0366209483382282,0.0265087278898113,0.0565955686858054,0.0307542642329465,0.0257555679219228,0.0163840087402712,0.0433018345996857,0.048297563082446,0.0453471074382143,0.0303198632736328,0.387081577427307,0.260049311591239,0.222623663124827,0.150500539170369,0.935593663168846,NA,NA,NA,0.113974902765144,0.162015989709672,0.150964224238729,0.0692583840740366,0.0140410463310728,0.017093269312047,0.0167550355701975,0.0101936008909686,0.00700695269234982,0.0133145505323361,0.0162061536863297,0.020035986930748
"gamma_HPICO",0.00672938769071692,0.0045755205191946,NA,0.00674838657827554,0.0138126779591332,0.42917559070505,-0.0695279959759808,-0.220615691397388,-0.167892834491755,NA,-0.0579093922667952,-0.0130085659044329,-0.166585235499586,0.0760865846983058,-0.0650900346660128,0.139348876239504,-0.111693399385523,0.00451949967585859,-0.0227085792976172,-0.0164463463236789,0.0866048662707022,0.00612566310746089,0.504392422087106,-0.00538448935804855,-0.257256165044111,1,0.106175576173855,0.0633121425626849,0.174870895141603,-0.011363721441075,0.00103117403804812,0.00155594318732881,0.00127508207495718,-0.0180268238736656,NA,0.0170296760161383,0.0192095725066482,-0.00632153841045096,-0.0135495081567668,0.0487331682980076,0.0352070028493445,0.0312734928540098,0.0278033702743637,0.0422227560318895,0.0457425438691449,0.0465269362904603,0.0380900807383734,0.0408783569175289,0.0399536241655013,0.0379476858029696,0.0340795936417801,0.036270023322611,0.0432012882513439,0.0434403835759731,0.0363014215436526,0.134248094843029,0.0861559905368903,0.0748040618078499,0.0494729681105491,0.197088160524579,NA,NA,NA,0.0390542538234862,0.059931501167509,0.057288460013854,0.0279403084466877,0.0255951477831423,0.0335909803925896,0.0332304088369182,0.0241431973878396,0.0163758151848948,0.0284234870969831,0.0323321125188043,0.0287302073693889
"gamma_CONG_CD",-0.00359922722455909,-0.000576147108498452,NA,0.0134314412425038,0.00291138960251577,0.177875082683251,-0.0526307942551011,-0.0587552500955632,0.0251673100094317,NA,-0.0130169794718045,0.114598399031744,-0.141550155550052,0.0354394014818249,0.00369958523158765,0.0550248823817384,-0.265879328637207,0.110530255939001,-0.00829860056322658,-0.0124052063312906,0.0150317799462959,0.0471758776003787,0.18912955428792,0.0732740342608461,0.70519069075243,0.106175576173855,1,0.143715225858328,0.163593974510997,0.0482887014533819,0.0138738895230835,0.0252324476469208,0.00823609373293845,-0.0167468885347848,NA,0.0263597765511887,0.0203765973346233,-0.0131987226798661,-0.00731560287763682,0.0461700102190091,0.0682587645228446,0.0692365029280834,0.063929261399214,0.0612418544196587,0.0569567102749111,0.0527321456689009,0.0382003718429684,0.0536534475638453,0.0601793289025573,0.0572189223301965,0.0449543667372038,0.0556852344661316,0.0602168775159166,0.0574925353605203,0.0391998933818994,0.367184042062398,0.252787247634914,0.221605664208149,0.153517820556291,0.38389630161759,NA,NA,NA,0.113192750885382,0.155068814694318,0.142817502475438,0.064727274730998,0.022536849749574,0.0278816033795448,0.0274977579120409,0.0174059220557441,0.0140820947594796,0.0244989491203378,0.0280753707919114,0.0257484193637323
"gamma_USOCINTURON",0.0122272401946818,0.0119391907033318,NA,-0.0100676124009959,0.0241532269222618,0.607249235334626,-0.0501595235363926,-0.289099352428141,-0.287911689502099,NA,-0.249440706274387,-0.0943492807324493,-0.199459932694775,0.15359961415679,0.0981513041006996,-0.300279195775122,-0.0559552681008598,0.0294336789655229,0.060706309763441,-0.138014384343226,0.233796438762983,0.0847857814232582,0.233199102081596,0.0385740717164661,0.0206124528150323,0.0633121425626849,0.143715225858328,1,0.271985172207968,0.0600797503724216,-0.0201402312720251,-0.00504308099306849,-0.0189643235133406,0.0297622616196029,NA,0.0332138558210038,0.0220702436368843,0.0200863542025261,-0.00468939246402911,0.133369079807926,0.166234661648435,0.164873005487182,0.141555446494428,0.161643680241367,0.141481946862834,0.130679182008232,0.0931393983538703,0.155701739261221,0.136402070124294,0.129325704339892,0.0802079253621161,0.144342279412604,0.157161266052656,0.149833035122761,0.101789114549364,0.222871070692839,0.162211539402991,0.146255818646617,0.106133969264122,0.406121601902016,NA,NA,NA,0.0840665737736037,0.117710666100148,0.108176257476604,0.048239090238433,0.0797988115166502,0.113393254749634,0.120020221143489,0.0962868598535977,0.0500872437158603,0.0900534165280929,0.105591789304663,0.107692216379444
"gamma_USODISPMOB",0.00671920360851691,0.0062732743172376,NA,-0.00499590569714018,0.0121360742263329,0.416394809411966,-0.0322479137102447,-0.218155823868657,-0.157321046937436,NA,-0.0478219749101217,-0.0386876190359597,-0.101391285346208,0.0644330640491072,0.0117869696903209,0.0357107897953056,-0.564874805164517,0.0193080421507543,0.0472673942165338,-0.129357008585277,0.0444283777865398,0.00125324326907137,0.175618096745358,-0.00810028913201196,-0.0282008354033601,0.174870895141603,0.163593974510997,0.271985172207968,1,-0.00693451371308662,-0.0307150327898576,-0.0244319775010552,-0.0214935567857764,0.0477217371802714,NA,-0.00461624569091863,-0.0151426266593356,-0.0471892352400287,-0.0406293630107149,0.0287942600151608,0.0254200271894344,0.0238838086656331,0.0142903885094757,0.0337859261606494,0.0167669121153355,0.0125257522058055,0.00484722082860231,0.035526294455017,0.0151607044853802,0.0137111625854122,-0.00315094054591237,0.0304945551753195,0.0289851592287667,0.026152858489159,0.0134727800435657,0.139057167159285,0.133683201540399,0.133070073297223,0.112428944883452,0.308021904742953,NA,NA,NA,0.0595285273128828,0.0673321720343402,0.0580840911062509,0.0244049293264714,0.0370883746743011,0.0413627977639263,0.0371204761328321,0.0180435545738479,0.024579542219919,0.0404422698194685,0.0443089359736375,0.0320131262939801
"zeta_FRbr",0.000361689335791854,0.00025388705406904,NA,0.00141961633426351,0.00112223472087932,0.0479575021845458,-0.00832814907802846,-0.0283757340523501,-0.0314496397742694,NA,-0.0371202889034266,-0.0254475094939146,-0.0184258277941918,0.0184852104361355,0.0181987268696266,-0.00846229103747669,-0.00150592437564175,0.0163561817520842,-0.00479996400922397,-0.0150709475135951,0.036742560720574,0.118265204527088,0.0266785315217792,0.093353295144466,0.0546772227727152,-0.011363721441075,0.0482887014533819,0.0600797503724216,-0.00693451371308662,1,0.036068185365064,-0.0730334762218243,0.0713275332288609,-0.00570617376068706,NA,0.00752778620602252,-0.000566275689554346,-0.0429759618357976,-0.0443177628788738,-0.280212466191198,0.467573254246174,0.553372780620912,0.744442080181336,0.14949514418942,0.10268047162582,0.0823179609184946,0.0417978954001601,0.189885559649859,0.0438445152932105,0.018449800527346,-0.0482082088621437,0.114869281764951,0.135451368637291,0.126839330437832,0.0785406480242227,0.0256732483628983,0.00742146664888678,0.00995391970798327,0.00844127726574135,0.048624719758293,NA,NA,NA,0.00770688521778694,0.0120951603077426,0.0114059860443911,0.00458214059933151,0.0142933093413081,0.0102512394028484,0.00528660303799328,-0.00574442226173623,0.0132061085121654,0.0179354396341681,0.0160746240548629,0.000343223794409372
"zeta_EnfCond",1.05829510672632e-05,0.000359132329084992,NA,-0.00131152478594374,-0.000120145912666125,-0.0323261686353287,0.00275449980355529,0.0149443740761803,0.0195290923323121,NA,0.0320401495679954,0.00132341523655323,0.00449943904953385,-0.00424430214131907,0.00272507489312317,-0.00478406988153973,0.0138654676473655,0.0085034328943691,-0.000142778212209676,0.0122754122479333,-0.0307186567981474,0.0455175812779591,-0.0275847467358141,0.0459982968196222,6.71176934744193e-05,0.00103117403804812,0.0138738895230835,-0.0201402312720251,-0.0307150327898576,0.036068185365064,1,0.0821493263794841,0.120110889282592,-0.00665205206795468,NA,0.0087624086632968,-0.0386691742180399,-0.0337270715655876,-0.0252555850455029,0.0644189056978119,0.0100708151210942,0.000523335466477195,-0.0105779756987456,-0.206868069990577,0.281894602689609,0.362000036774774,0.445335364843424,0.0373352444594765,0.0272015432527839,0.0258506754444205,0.0372086698862354,0.0165625840267219,0.0291435281450383,0.0295529050675689,0.0258860965180945,-0.00262991307395877,-0.00983185487888922,-0.00946666747088645,-0.00807087507522302,0.00101454310687055,NA,NA,NA,-0.00698953652829239,-0.0108105519539904,-0.00983297452105781,-0.00381369058660266,-0.00293124520176952,-0.0111095376304801,-0.0152412996720539,-0.0187673707251991,0.000292456890082792,-0.00261777106547056,-0.00569294719665078,-0.014506785002654
"zeta_AFrSem",-0.000691364969570364,-0.000691112335926053,NA,0.000816213603963183,-0.00140080219919713,-0.0203681147620174,0.00126838219742879,0.000601122426192434,0.00582295164270004,NA,0.0244661796384251,-0.00152733870044089,0.0157779138690684,0.00095098617007186,0.00631299126751766,0.0108497712595395,0.000828793511776409,0.0127552044694188,-0.00501589268582851,-0.00646107298948125,-0.0244914978883817,0.10390357700504,-0.019152645529272,0.0124392777669467,-0.0119551937004692,0.00155594318732881,0.0252324476469208,-0.00504308099306849,-0.0244319775010552,-0.0730334762218243,0.0821493263794841,1,0.060449756588635,-0.00479767099686818,NA,0.00592147182085243,-0.0530007182772555,-0.045077891061198,-0.0279358478127003,0.0896435082927537,-0.0384015703027563,-0.0655302299339884,-0.0935687514076396,0.0241082615952574,0.0160433593241185,0.0148107077601046,0.000248886256046399,-0.381003034077315,0.51051704788123,0.568201612022459,0.764449508947928,0.0242063246447831,0.0136582701838526,0.00535610750360434,-0.00767393585840345,-0.00458259580287314,5.46942665162982e-05,-0.000808208644700056,-0.003308111212269,-0.00349063711974549,NA,NA,NA,-0.00527287185542922,-0.00998600026618431,-0.0100697118067165,-0.00438633511540524,0.00279442491727887,-0.00680065144275018,-0.012630395827082,-0.0197145958334631,0.0043555070660785,0.00311560783166733,-0.000374882329978105,-0.0111059757538749
"zeta_CulFr",-0.000939093718134988,-0.000696544080937884,NA,0.000431023416108717,-0.0018040920169193,-0.064526423432466,0.00402309775446725,0.0169756808122857,0.0265327508605107,NA,0.062344571979646,-0.0165741203010132,0.0475418387783102,-0.00817168897335552,-0.000728427831340896,0.012383662581821,-0.00472353927688996,0.0109759790678787,0.00573546179846674,-0.0204004782734941,-0.0663093983056388,0.0723696695771913,-0.0178439799893252,0.106122036030236,0.00331409815922183,0.00127508207495718,0.00823609373293845,-0.0189643235133406,-0.0214935567857764,0.0713275332288609,0.120110889282592,0.060449756588635,1,-0.0121935810604558,NA,-0.0029906176696143,-0.0340946592909102,-0.0368367728256903,-0.0276215629904355,0.0643887575797774,0.0454565678198745,0.0413790992665334,0.0272447954077977,0.0546495540608977,0.0561590607813343,0.0537854465398576,0.0420103675381849,0.0630917704473071,0.0415504670304226,0.0381441765576741,0.0299968633674352,-0.366050337974842,-0.0113250094376586,0.108589415388776,0.349913815200847,-0.00681069706768378,-0.012900556685234,-0.0113054545807828,-0.00938338524989305,-0.00836940083432999,NA,NA,NA,-0.00485673288425968,-0.0117555832499476,-0.0118019694281387,-0.00576528992707035,-0.00696562281617961,-0.0166250096670162,-0.0206189811545772,-0.0230860813934987,-0.00166549901988332,-0.00605142949622304,-0.0100156893213905,-0.0196003912043908
"zeta_OmLmVel",0.000838993605856481,0.00106268193599553,NA,-0.00199233969875594,0.0017075772062902,0.0380800449218335,-0.000782260785839187,-0.00642956229941282,-0.00545653982302357,NA,-0.018926811295036,0.00364770959288266,-0.0456481995514447,0.00200684421913334,-0.00121101103973303,-0.0173029535110114,-0.0150629475752186,-0.00833124263933414,0.00787297107013609,0.0176137473579841,0.0233605506476485,-0.00515136381831095,-0.0139809106394689,-0.0409535829658041,-0.0203063702731508,-0.0180268238736656,-0.0167468885347848,0.0297622616196029,0.0477217371802714,-0.00570617376068706,-0.00665205206795468,-0.00479767099686818,-0.0121935810604558,1,NA,0.0246786951022089,-0.00106053275693669,0.0126436617519819,0.00430169772943767,-0.00209103484833221,-0.00908630413628842,-0.0094848309495819,2.73469912029132e-05,-0.00297833449944997,-0.0075847452095507,-0.00700435085499107,-0.0020997725280406,-0.00230981661495934,-0.00923796852590484,-0.00946755987183946,0.00209145904103357,0.00041123085170009,-0.00440587245303247,-0.00586847038855922,-0.00628026537936466,-0.294366942767937,0.726062611372496,0.726685021617139,0.672861494868022,0.0257498410799966,NA,NA,NA,0.0126016160594874,0.0122544784806126,0.00972055440363006,0.00408187610187599,0.00351938012826677,0.00820642340282217,0.0100341449324003,0.0101846436104307,0.00152858934312531,0.00417241362310308,0.00578551603941777,0.00717008566894806
"zeta_IgPare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zeta_UsoCel1",0.000543226180830082,0.000246488431076588,NA,0.00121222250315272,0.00106042597090849,0.0536384454081021,-0.00785238495427679,-0.0291594094763866,-0.0334613478922455,NA,-0.00713632168920292,-0.00400932453774552,-0.000771990734008074,0.0176958934212344,0.00659036590079745,0.007227211937211,0.00182095059689808,0.00565824609770822,-0.0134931255749156,-0.0123526316508003,0.00771100055178116,0.0147281968471226,0.0448147898320434,-0.00276964262133676,0.0363581694261078,0.0170296760161383,0.0263597765511887,0.0332138558210038,-0.00461624569091863,0.00752778620602252,0.0087624086632968,0.00592147182085243,-0.0029906176696143,0.0246786951022089,NA,1,0.00244449108532422,0.00045692622649744,0.0045177572138521,0.00313294161378864,0.00658910557539631,0.00615267322933054,0.00476984867889008,0.00378597403627822,0.00518244722555249,0.00623390628702435,0.00448860560910543,0.00349786382326316,0.0063473989095395,0.00645499447323358,0.00417195868108521,0.00895158869967645,0.00587113592417506,0.0041045636796127,-6.12636608420061e-05,0.0716070042462955,0.035822514637476,0.0317456025288158,0.0252165636969615,0.0592549641431499,NA,NA,NA,-0.261645497582802,0.0186159702704017,0.0965709689418978,0.119237295938251,0.00177876166387599,0.00240629199760721,0.00253238574478859,0.00222146268370391,0.00107991121723329,0.00225955859443939,0.00267166609182447,0.00428402589003707
"zeta_UsoCel2",0.00140451958845977,0.00144751169214666,NA,-0.000981593246624274,0.0027807109853742,0.0753132163466722,-0.00594200877321278,-0.033201353136068,-0.0478146886768898,NA,-0.107828368070243,-0.0115766207414739,-0.0331781104009327,0.0377483165558659,0.0329221603720816,-0.0281883245767403,0.0413314089761653,0.0223809469428779,-0.0472791299824912,0.00681306279627642,0.108675581713361,-0.0351019154871681,0.0491368699902911,0.0073814601963441,0.0358356839639034,0.0192095725066482,0.0203765973346233,0.0220702436368843,-0.0151426266593356,-0.000566275689554346,-0.0386691742180399,-0.0530007182772555,-0.0340946592909102,-0.00106053275693669,NA,0.00244449108532422,1,0.199270862285584,0.133864738624989,0.0519380013858988,0.054871913776795,0.0542991154255487,0.0580696280454165,0.0627395606328152,0.0496285869328488,0.0465344252218885,0.0408069213606559,0.0728123058989698,0.0271268784668948,0.0222087905364355,0.00901447652854248,0.0574593426457499,0.0576128448753523,0.0546370145175191,0.0398080485536897,0.0301244766733289,0.0240324493179034,0.0187370053367193,0.0115477132748765,0.041803789908756,NA,NA,NA,0.0663349184781927,0.184533093562246,0.193258729289394,0.0876741648337367,-0.00536109109878991,0.0377834518369928,0.0635895058871353,0.0901397866662173,-0.00995056193311935,-0.000811317588598865,0.0101731355448729,0.0541009165200605
"zeta_PasoPeaton",0.0017051996311701,0.00191043209202021,NA,-0.00465931972262034,0.00230287081657129,0.0213554443771655,0.00603969549008175,-0.0278166261941617,-0.0103909754414613,NA,0.00441621912659651,-0.00269079337528046,0.0407110712116228,0.00513249658328013,0.0178265672318065,-0.0151232436342441,0.0655132185217747,0.0166605067241659,-0.0347728937792698,-0.0211855162337187,-0.00549657131425599,-0.0498226193149195,-0.00454079047494628,-0.00907796980708422,-0.00961314927666905,-0.00632153841045096,-0.0131987226798661,0.0200863542025261,-0.0471892352400287,-0.0429759618357976,-0.0337270715655876,-0.045077891061198,-0.0368367728256903,0.0126436617519819,NA,0.00045692622649744,0.199270862285584,1,0.277652000711386,-0.00551044554713334,-0.0267079722137207,-0.0277228704139525,-0.0142587781360939,-0.0130476219920895,-0.0173992557332499,-0.0146453781996904,-0.00279554128080777,-0.00379881585063289,-0.0316418251652893,-0.0316323935134782,-0.0197672611064437,-0.00457902600247289,-0.0154307296320908,-0.0166348132688142,-0.0110873006572697,-0.0111445557372631,0.00596580988920134,0.00502432800332481,0.00333670649453671,-0.00118631989294563,NA,NA,NA,0.00762443386575124,0.0332899520548647,0.0361699241094308,0.01665546667151,-0.0607627239647084,0.0915971462040294,0.204221274123935,0.355306594310677,-0.0348172172073136,-0.0299393924673007,-0.0118346998470587,0.080261591178609
"zeta_UsoDirec",-8.94018532735371e-05,-0.000213098306646383,NA,-0.00199016480817481,-0.00183676728410892,-0.0744244870642854,0.011455417805673,-0.0182547509087104,0.0174468412204909,NA,0.107445500917527,0.00592147284960963,0.154955626339683,-0.0309032576645354,0.00575243403488962,0.0281675015516153,0.0399702878547204,0.0263509548442666,-0.0384632102708565,-0.0918368815072356,-0.114465402367901,-0.0672856197695285,-0.00485370872237475,-0.0235484264448156,0.00913509252624999,-0.0135495081567668,-0.00731560287763682,-0.00468939246402911,-0.0406293630107149,-0.0443177628788738,-0.0252555850455029,-0.0279358478127003,-0.0276215629904355,0.00430169772943767,NA,0.0045177572138521,0.133864738624989,0.277652000711386,1,-0.0698970147458642,-0.0899859756470722,-0.0879961651843429,-0.0589099539914787,-0.0793988702539764,-0.0805380785182635,-0.0743874992569981,-0.0469929802369577,-0.0736262261018842,-0.0835426176624018,-0.079658108167729,-0.0448253430109514,-0.062475757366481,-0.081290923870754,-0.08063985959785,-0.056335174504198,-0.0116663421336882,0.0015993009311263,0.000967711878473496,0.000680082237595234,-0.0103848441734996,NA,NA,NA,-0.00222889221674401,0.0158415584405158,0.019283058064941,0.0099508892263988,-0.0406596037897758,0.00515670468143015,0.0392067168738186,0.0879302177081097,-0.102713564396098,-0.0900126358442201,-0.0353029594922062,0.267188085848464
"tau_FRbr_1",0.00497672052149605,0.00440438286895636,NA,0.000275863632051528,0.00951523277510769,0.359634978082689,-0.0371808773540046,-0.124303317329893,-0.212485845133885,NA,-0.462652541728093,-0.14937322413444,-0.374775129931502,0.179319757084009,0.116818159621055,-0.100053311116015,0.0179490553925722,0.0270054135735326,-0.0250941415844873,0.112885872294977,0.471448086023763,0.586378963442085,0.0917069725080166,0.537684423025546,0.0290817533334346,0.0487331682980076,0.0461700102190091,0.133369079807926,0.0287942600151608,-0.280212466191198,0.0644189056978119,0.0896435082927537,0.0643887575797774,-0.00209103484833221,NA,0.00313294161378864,0.0519380013858988,-0.00551044554713334,-0.0698970147458642,1,0.614094631478444,0.531039542037844,0.206253607238703,0.755825097318192,0.758855348720361,0.715835319042094,0.518858988808347,0.722091001807454,0.731830514488917,0.701372937244905,0.422854323805571,0.636784788662639,0.760864765309246,0.753425563510808,0.547690326747259,0.0666782932926481,0.039078369579687,0.0314343277708571,0.0197333714370069,0.091625983988416,NA,NA,NA,0.0398677804892516,0.0604625336463489,0.0554310291957531,0.0237957734000999,0.0827121721111892,0.108799488240948,0.111380929228988,0.0839610121805145,0.0596293663187226,0.0991719778068819,0.109258866460624,0.0838952986398303
"tau_FRbr_2",0.00492737103096015,0.00426225727307513,NA,0.00151835670882466,0.0099098448873337,0.375275967517259,-0.041380906635498,-0.132808808951862,-0.21988435376972,NA,-0.466095804198712,-0.154782594937806,-0.382292258328512,0.177198737848511,0.115258803133352,-0.101126222324989,0.0166706956468918,0.0282967347874406,-0.0208768745569245,0.103392376764859,0.474923218415389,0.6246338427342,0.107979671029887,0.562149703752128,0.0601074711249589,0.0352070028493445,0.0682587645228446,0.166234661648435,0.0254200271894344,0.467573254246174,0.0100708151210942,-0.0384015703027563,0.0454565678198745,-0.00908630413628842,NA,0.00658910557539631,0.054871913776795,-0.0267079722137207,-0.0899859756470722,0.614094631478444,1,0.958724243654575,0.751671196511892,0.805672848681661,0.776431485247577,0.716730071391087,0.494755729423059,0.801919842006867,0.704002407907476,0.651642896742425,0.315391293511548,0.6787918706436,0.803935078163044,0.791448574061905,0.557867906881517,0.0784175228766961,0.0368096022502276,0.0311551530279468,0.01991272613425,0.116150174671172,NA,NA,NA,0.042287579690459,0.065311607355155,0.0601025506185879,0.0255357286809975,0.0886852551935172,0.111843493098285,0.111522171587863,0.0790847327550692,0.065415253218263,0.10622762301335,0.114954222983978,0.0823119585135001
