"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",-0.627330540184442,0.497143129086543,-1.26187108597298,0.537447705375142,-1.16724014989805
"asc_ruta2",-1.6168423892373,0.511635989727986,-3.16014201834571,0.55020399214563,-2.93862351476604
"asc_ruta3",-2.31341297589341,0.531872942076519,-4.34955943963132,0.550316893841395,-4.20378331427374
"asc_rutaEC",0,NA,NA,NA,NA
"b_time",0.0792514414455728,0.0261034933988432,3.03604733031959,0.0350149262134673,2.26336165789467
"b_dist",-0.177359022116363,0.0963409555506274,-1.84095145312484,0.0900451755700667,-1.96966712534593
"b_cong",0.0380215244854202,0.081077234919823,0.468954380634953,0.0852774748406489,0.445856594094371
"b_CSECO",0.126149957598697,0.343924542661675,0.36679545060206,0.358607034236268,0.351777699696718
"b_CLLUVIA",0,NA,NA,NA,NA
"b_Hpico",0,NA,NA,NA,NA
"b_Hvalle",-0.0822084568085971,0.261279770671196,-0.314637664436912,0.256765744424162,-0.320169098074054
"b_Joven30",-0.925694554763462,0.603208371205872,-1.53461821644303,0.590051926570841,-1.56883574661513
"b_Adulto40",-0.290022012206508,0.432278887847602,-0.670914125949065,0.435414981843322,-0.666081839854717
"b_Adulto60",-0.489349107588036,0.386211130350757,-1.26705076351272,0.393936362693694,-1.24220344687634
"b_AdultoMayor",0,NA,NA,NA,NA
"b_USOCINTURON",0.0295385993708303,0.310639824973935,0.0950895442118821,0.320325291680521,0.0922143837467911
"b_NOUSOCINTURON",0,NA,NA,NA,NA
"b_USODISPMOB",-0.173754209007909,0.275260073285781,-0.631236513649816,0.282745785478899,-0.614524487831406
"b_NOUSODISPMOB",0,NA,NA,NA,NA
