"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_HPICO","gamma_CSECO","gamma_EXP_2","gamma_EXP_3","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_EDUBASICA","gamma_SININFOTRF","gamma_JOVEN30","gamma_ADULTO40","gamma_LV2","gamma_LV4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_Op1",0.0425630198189565,0.0727255097901165,0.00208984324683179,-0.000321838163537104,0.00145386673008544,0.00184404284208956,0.00363758178211049,0.00519718368854074,-0.0159926379469584,-0.0144595439435765,-0.00574683968833965,0.0108616285341935,0.00498598783951651,0.00180103935818865,0.000366281576733578,-0.00109582473189471,-0.000729857111502982,-0.000600848666929903,0.00137853997896162,0.00204980364024726,-0.000732479508138799,0.000120376440405142,-0.000140629135515645,0.000696271921159264,0.00193019608958434,0.132408378034466,0.133158997437125,0.135905730849899,0.0019706988824064,0.020968263751743,0.00696200338663556,0.00379411666071442,-0.000682681889141263,0.00102103807850796,0.00609639293206115,0.00259429222642032,0.0047084447820204,0.000117048639699683,-0.00352373675980326,-0.00215594148840908,-0.000124951655950329,0.000814690292066013,0.0117190788992252,0.00227178147273729,0.00806259226443256,0.00463425348900364,0.000802388548504145,-0.00019083770089903,0.00904205562655318,0.000440377846594768,0.00226390983769579,-0.277826845986262,-0.274357382433187,-0.272121535297496,-0.254032930862537,-0.216363455354303,-0.212383924124345,-0.210621485759968,-0.207948023495948,-0.348697739165664,-0.34540555928596,-0.345083021886981,-0.327621012779826,0.00484579024978676,0.00695706459237089,0.00542189139745532,0.0055342211652614,-0.189559694576842,-0.197565905831632,-0.195180415926931,-0.193447693937311,-0.261812755127254,-0.271992657262735,-0.267408348966211,-0.262452215869523,-0.0555226674512825,-0.0565002214854785,-0.0579706694693515,-0.057359204932592,-0.119390809624532,-0.118572271297326,-0.118355034664667,-0.120494133033543,-0.2780072730276,-0.288274602712138,-0.288745036475044,-0.296272746469619,-0.152850197528174,-0.148569787593659,-0.146555996617633,-0.145948531633548,0.00454670877269316,0.00620700981906245,0.00664664738301524,0.0127648076781387,0.00405100442808251,0.00472629208726204,0.00652599966953046,0.00974017542022879,-0.00325449703922387,-0.00304127522250628,-0.00362264139835297,-0.00412124471628838,-0.00095850406502358,-0.00266697954471181,-0.00430007243870493,-0.00820739471241173,0.00193231285744311,0.00581554842843129,0.00742415720176471,0.0112490630290873,-5.59808081112117e-05,3.65423579097442e-05,0.000920942186482164,0.00031949639337968,0.00196013933585478,0.00220222013267223,0.00498826923281631,0.00612933484320002
"asc_Op3",0.0727255097900739,18.3733974519099,-0.00112296478475475,-0.0215714930817773,-0.199943780229745,-0.0542194482149643,0.245459122811152,0.0591221411120196,0.073536022177869,-0.0768925370906969,-0.0186476210942398,0.0351002153727598,0.0669958439907855,-0.0293423731733409,0.294381642132312,-0.124334238926155,0.0117495078133559,-0.0154000472366898,-0.164196839558974,0.0440451248699537,0.102768518653388,-0.0102617655548303,0.031758033692183,-0.161989226299472,0.0304231759099281,57.5391275558852,57.6531737296357,57.6624491275837,-0.0122777148815029,0.0324360201798943,-0.0391651201727375,-0.0579846315156563,0.00356822055073632,-0.0680930954986019,0.0754846204917344,0.00843242885731079,0.0602970274378087,0.00605162038554081,-0.143491897957201,-0.157014770790359,-0.00464061751554566,-0.110444415108681,0.266152071245001,-0.187571469276674,-0.117164432376349,-0.0251684900805979,0.00752938344133817,0.295783178639224,-0.0718810662354292,-0.116141884377585,-0.106063757280896,-114.951911277267,-114.794612739866,-114.7496309056,-114.332426090757,-92.2921942664887,-92.1402154969701,-92.1386007231085,-92.2925614550946,-148.021691916109,-147.735130257181,-147.678555468474,-147.185414339404,-0.0328827606688237,-0.0111628802417182,0.00552220462991976,0.0958764915138211,-85.6884321276224,-85.7770590313417,-85.679567469797,-85.8033364442507,-117.822571417864,-117.848812468572,-117.853140337143,-117.650156275268,-26.1139580316277,-26.0745892155143,-26.0647765016027,-25.9621435178068,-50.4905566508839,-50.5200559847192,-50.4628851671233,-50.3653465624872,-134.269615290463,-134.427969160117,-134.432587054908,-134.615764879582,-63.9651175564685,-64.2209719407947,-64.2669209953673,-64.1472459341848,0.253490993538693,0.203467567625049,0.298829286714133,0.150851045691831,0.134639888163077,0.13577628191289,0.0273393601658738,-0.0651895371189506,-0.0479626336397312,-0.0576478337671077,-0.0399006080973442,-0.0463946440743106,-0.120261048182679,0.177653698612305,0.424427771639702,0.401021063109263,-0.00981720362708237,0.0285349986571597,0.0580106366566527,0.0756446129056206,0.00478569836720072,-0.00169931552652332,-0.0339849072170141,-0.150863175781703,0.0903570582709005,-0.0117723984035105,0.0427423893192852,0.00866349885123089
"b_tt",0.00208984324683179,-0.00112296478474828,0.000783047553999671,-0.00139065677305202,0.00234304011182357,0.000719647663992621,0.00134155410903927,0.000493638287471696,-0.00449748903118594,-0.00395224333975,-0.00242080746425559,-5.41941713448868e-05,-0.000639969673905477,-0.000885454498583106,-5.28224200554219e-05,3.08470231598348e-05,-0.000331876006896231,0.00015506156560481,3.06189032569284e-05,0.0002644904145124,-3.85884227831802e-05,0.000195076448304985,-0.000383983189078417,-4.32544098196872e-05,0.000233827416382068,0.00123596397355576,0.0011433424787515,0.00181004024893761,0.000185295000367175,0.000368552437098077,0.00092241453774909,0.00117527800411101,-0.00024439087474112,0.000229723720431799,-3.8931792477712e-05,0.000163962836593702,0.000149967229418024,-0.000153691107841217,2.8274940885644e-05,-0.000232644431576365,-0.00010944832871532,0.000293050692195538,0.0014302966744183,0.00040315302071859,0.00304404165710002,0.00044138571179588,0.000225561855075338,-0.00022247216805739,0.000108881919348608,0.000115487612034832,-0.000364750626993209,-0.00175423258128267,-0.00351706321245282,-0.0030526697541076,-0.00285598721394798,-0.00177395149089378,-0.00266659919746505,-0.00259682804457895,-0.00210858082011912,-0.00269527473378099,-0.00447383656616111,-0.00416643202077277,-0.00361033116407776,0.00031978892045212,-7.7218985428833e-05,4.45451009242772e-05,-0.000796764645668731,-0.00170170810473164,-0.00285009867897121,-0.00234540031308363,-0.00337373909445674,-0.00121516669842866,-0.00340974916336795,-0.00299626241210765,-0.00450081932810182,-0.000451496592667094,-0.00053666614086728,-0.000207912711239544,0.0010935022955122,-0.00072477346001024,-0.00111300243982812,-0.00104953323752978,-0.00147870551881703,0.000269323367465998,-7.03167948395305e-05,0.000318144258601761,-0.00100513216989118,-0.00196220886357511,-0.00189506700761091,-0.00168270365316728,-0.00205764072921856,-0.0015259541697349,0.000693517785505151,0.00213799279488646,0.00416685354625982,0.00047417264283392,0.000425302991677178,0.000589711096085887,0.00125959670101378,0.000340555344393549,7.2080750260981e-05,2.13426278256402e-05,-0.000236253249366673,0.00060974007778836,5.38625025231828e-05,-0.000546732467994762,-0.000943205896482112,0.000884593442907411,9.66564369676078e-05,-0.00048239403777937,-0.000596349805592271,-6.0015067443094e-05,-0.000325595408156404,0.000186651562014949,-0.000492548382404945,0.000641761288057403,-7.91855159872281e-05,-0.000657910815416636,-0.00088714445144459
"b_dt",-0.000321838163537123,-0.0215714930817434,-0.00139065677305202,0.00947579305264324,-0.00380481347805783,-0.000511399243524771,-0.0051741967998159,-0.000836448770733688,-0.00921189185922111,-0.00936362946495258,0.00614762822305434,0.00186247667788379,0.00129175607550454,-0.00587389100830272,-0.0017670688286496,0.00271212309087173,0.000564338343276887,0.000206395503847199,0.0012045118915985,-4.2170897611306e-05,-0.000413436941279048,-0.000558716458036199,0.00228488191272706,-0.000238429165365693,-0.00103520957842529,-0.0671293628425719,-0.0677111303430946,-0.0688788152443186,-0.000633203802683247,-0.014174034923845,-0.00090045400727246,-0.00176844122081849,0.000404796433074195,3.85235624476721e-05,4.66831171350026e-05,0.000610167431129006,-0.00170894169045309,0.00179901937181328,-3.78557896611077e-05,-0.00297023499970979,0.000127195017934377,-0.000822600176167677,-0.00389470955887093,0.000563624920029347,-0.00142562332013707,0.000378178722033026,-0.00161141179312476,-0.00214700047079351,-0.000973651399121155,-0.00277815116135552,0.00152231880674627,0.136942837776381,0.141355834677694,0.139895587373459,0.141429953763169,0.108142394951967,0.113325568298417,0.112745838341825,0.110841040921511,0.181828223760704,0.181584668272224,0.17876751811773,0.18256299710257,-0.00350987844536762,-0.00136038983777307,-0.00138116899897148,-0.00214563314626722,0.103161000603692,0.109113892801944,0.107952724004361,0.107835626773781,0.149057417759161,0.147115150018085,0.145349241421907,0.140942986803545,0.0309603868880672,0.0304055564138636,0.029994532551769,0.0276972214742853,0.0564960758433399,0.0583248640802599,0.0583736989807603,0.0568110807832005,0.148269482151167,0.148180175738302,0.147867531467026,0.151295847908758,0.074148181055098,0.0772905191291477,0.0766864463301529,0.074629877172982,-0.000552356483983804,-0.000521300853118424,-5.83487695583794e-05,-0.000642615961548888,-0.000629970365970779,8.23597556065298e-05,0.000573932791265533,-0.00154828177373757,0.00214829533354128,0.00248539305919788,0.0028243176975098,0.00355490224845195,-0.00152915504214388,-0.00217913460509042,-0.00288042035002001,-0.00277706445776122,-0.00373082040477618,-0.00157251347551863,-0.00132206646999472,-0.00118881618771673,0.000490075923646559,-0.000557673313134908,-0.00211072246955139,-0.00372363409545469,-0.00104340414415811,6.86560055646628e-05,0.00146126669998834,0.0034058755949231
"b_CongAB",0.00145386673008556,-0.199943780229737,0.0023430401118236,-0.00380481347805772,0.0882026768702566,0.0307576587271594,-0.00166080200448038,0.00288916670356459,-0.00842035938308946,-0.013094691182852,-0.00676545421711093,0.00355743945548547,-0.0203270339114491,0.00968723796811507,-0.0170791576644426,-0.00474293455396124,0.00335974449132817,-6.76803627781973e-05,0.0143205731708319,0.000934437144711453,-0.00362543791648428,0.0107026608583092,-0.00505272450991269,-0.00063154409384671,-0.00453105162084641,-0.51336197302152,-0.502523211603961,-0.495296741793967,0.00906905137102998,0.0173511067767029,0.00793671294682728,0.0122098072530377,-0.000524376947349584,-0.000809008652877499,-0.00335799188381627,0.00447084628285519,0.003819591878383,-0.00503907485247322,-0.00154941667684958,0.00103692782838761,0.00387536250159297,0.00614537904978099,0.00849218671686803,0.00525459285593486,0.0140326756522416,0.000226600937166586,0.00744809568098828,1.52611935284883e-05,0.00904993271560283,0.0068307942814665,0.0013280232280393,0.979702277671698,0.966898359214845,0.966913263997322,0.961331453819443,0.767039450837205,0.774753794693534,0.766879954194784,0.765554078698271,1.23797711170441,1.23073356348812,1.23443658619321,1.28168752365357,0.00182837068576075,-0.000963070638453411,-0.00461769430784605,-0.0184005607721993,0.729563108857469,0.719568992421087,0.72239499219988,0.717968510047866,0.994803386003381,0.999804153957211,0.999462364909207,0.990197387360276,0.205698741299365,0.205041062897389,0.20570671987436,0.214846224587068,0.446788933482561,0.447299842026674,0.443791761100933,0.441256134136983,1.18416256635132,1.1809250441816,1.18053163864694,1.17690454743582,0.531353714878821,0.537296316689626,0.532350511452725,0.526148752559003,0.0116987014842995,0.0251128218294867,0.0384834335663134,0.045673615831866,0.014122845823617,0.0114322864068827,0.0112882183411894,0.0102593407423105,0.00332692657589121,0.00440827530272008,0.00255264791489436,-0.00138533497508168,0.00229421402033345,-0.00475313103832165,-0.00609027395626735,0.00195870324210068,-0.00822071535541227,-0.00447072691560802,-0.0191316061503681,-0.00503140135588368,-0.00804164678352257,-0.0060796911247769,-0.00267303694186158,-0.00144378265311296,-0.00767959092848714,-0.00723310864162032,-0.00837724665499808,-0.00696510701703275
"b_CongCD",0.00184404284208945,-0.0542194482148378,0.000719647663992612,-0.00051139924352476,0.0307576587271589,0.0506676837036315,-0.00257858877514742,0.00309350430365403,-0.00171994603269518,-0.00298005527458927,0.00384573104087825,-0.00175026106039533,-0.00845207992207731,0.00266228821813155,-0.00217825554293531,0.00520609055412306,-5.41770406179489e-05,0.00375044666392307,-0.000802956479095213,0.00101184665659373,-0.00149861621611641,-0.000167516207260272,-0.00283426519494998,-0.000933667634384956,-0.00239140427993298,-0.157407572780217,-0.152218011852567,-0.151882706126043,0.00312036826562625,0.0033529100344844,0.00122356789001987,0.00240559664625366,-0.000995127683621179,-0.000304930708571911,-0.00131852009901486,-0.000589672992254276,0.00444335608247693,-0.0026302227920506,0.00100924494617123,0.000130558854447495,0.00173634877130359,0.00384603758000879,-0.00570372450279881,0.00136974913377586,0.00591438034530476,0.00340710167995941,0.00203980189161511,0.000817813338669177,0.00535740956534065,0.00104391587215307,-0.00280944987338217,0.301447469665154,0.289628337243905,0.290142837584964,0.294579631398587,0.239938755422866,0.234363242221708,0.230467162726315,0.239030832179926,0.368193669445801,0.368417657755073,0.367903244317064,0.390925529821454,0.000150493833366564,-0.00068050420767174,-0.00190523705316236,-0.00318182744790179,0.221113904238081,0.216818162526932,0.21685956232168,0.222276086143219,0.306985255957165,0.291889394469093,0.291644665762506,0.308493246845372,0.0635803643019491,0.0616254762102591,0.0641859450635758,0.0663565958279458,0.14418970110446,0.141128125802938,0.13884788889575,0.137181669039599,0.326515361273363,0.328399181234552,0.328023390553341,0.335884710050666,0.16511841453101,0.16124719133031,0.158888967754532,0.157604432327018,0.00043205895835364,0.00342469495941677,0.0146457419383519,0.0159728110444201,0.00396133684388847,0.00189057207248471,0.00448787585116894,0.00777078037314821,0.000924272566359345,0.00199691269083647,0.0016579649938674,-0.000382163756209896,0.00599060115704204,0.00543748235128758,0.00269605460971531,0.00986050375203939,-0.00143993191150566,3.62422973632398e-05,-0.000474108747928892,0.00198192284341867,0.00151147025089479,0.000677589820934872,0.00132911098557816,-0.00226422262511662,-0.00203614969311076,-0.00203710383888838,-0.00346764663728055,-0.00217346265221977
"b_Sem_1",0.00363758178211064,0.245459122811049,0.00134155410903928,-0.00517419679981587,-0.00166080200447995,-0.00257858877514735,0.1305362779595,0.0640209218768945,-0.04157496220596,-0.0321640269831509,-0.00951886831346747,0.00711760007774907,0.00445853001403689,0.01863341194108,-0.00275105629941114,-0.00995520806021012,-0.0011050970044927,-0.00262837278272629,0.00406169542779749,-0.000981216833362398,0.00129880896258333,0.000241575931501108,0.00342225058037843,-0.002937214305593,-0.00428735804101873,0.743255717681839,0.744890763751747,0.74786710681182,0.000663051653901683,0.000551360285927043,0.00099581889421231,0.00188761812036256,0.000118744489544408,-0.00151494982630429,0.00108737266625854,-0.00348323107902364,0.004231330743752,-0.00198908658173787,-0.00105239295140436,0.00324845506418832,0.000860290202044132,-0.00118643354870546,0.0183921006018066,-0.00954852231092273,-0.0152978135337038,0.000526504025836299,0.00604037098649058,0.00198287884310329,-0.00657658503113164,0.00634478858661446,0.00291934875812608,-1.50130340393836,-1.48769308085637,-1.48171466884062,-1.49903191316555,-1.19429564370284,-1.19654649577551,-1.20099203756361,-1.1995407972671,-1.93571578702557,-1.9318014269448,-1.92664687607964,-1.93479209320091,0.00146115685517991,0.000865273648152853,-0.00182641675253471,-0.00986907812772285,-1.11900500672709,-1.11871301399676,-1.11487275261248,-1.12618834294234,-1.54428972010362,-1.53270986016345,-1.52649488247315,-1.54368340708582,-0.339666004973843,-0.342663614357166,-0.342063548206706,-0.330085401075987,-0.652419037663268,-0.652595128832097,-0.655456623574939,-0.65488675224484,-1.67288760844414,-1.68392078444695,-1.68193778229798,-1.7030479029019,-0.811366258404568,-0.826418806788794,-0.83142375493594,-0.834260573794967,-0.00392910103532894,-0.0109602783344094,-0.0199546076234806,-0.0284952115154093,-0.00781968148805115,-0.00548043878404258,-0.00247642717895505,0.00759732235089133,0.00343355329830783,0.00450635584001199,-0.000673115370070235,0.00136823150990802,-0.00892637038812457,0.00192598274634977,-0.00581684211363246,-0.0157341979834406,-0.00584120999823582,-0.0133976196355596,-0.0218355703588999,-0.0145234941340962,-0.0130324371565236,-0.00671937289017246,-0.00568152383414388,0.00592332762766408,-0.00797649822278327,-0.0089971115628294,-0.000637416347680483,0.00469912304178472
"b_Sem_2",0.00519718368854066,0.0591221411121397,0.000493638287471682,-0.000836448770733707,0.00288916670356423,0.00309350430365388,0.0640209218768946,0.0744419614538765,-0.030509061532031,-0.0173302704321422,-0.00726220221836123,0.00434633874962454,0.000264838502739209,0.00692567618880128,-0.00574565631629178,-0.00453234108017395,-0.000871706570405756,-0.00181832813520999,0.00627124922141128,0.000970527093853774,-0.000541005315883476,0.00141424122761436,-0.0015089675369082,-0.002845067250014,-0.0021079945735226,0.192016457154586,0.192209321211483,0.193390936223905,0.00104150627163628,-0.000462559239976051,0.000144876047344071,0.00166312935142998,-0.000389778146881948,9.32981328644417e-05,-0.00193822073500966,-0.00342480943576658,0.000632514744685239,-0.00158221317559135,0.00219199905817636,0.00708599021045486,-1.26315955843551e-05,-0.00256697063557807,0.00577195379288202,-0.00297064494805784,-0.000291629634261622,0.00206761903349436,0.00259581271137009,0.000752367885160084,0.00389450090332418,0.00400522911618352,0.00118479941088146,-0.39188419616765,-0.382416247903522,-0.379294028354805,-0.378720957763816,-0.30647976915525,-0.308779825000114,-0.310143416948629,-0.299439348743928,-0.504574930411511,-0.503466613376496,-0.499287955467472,-0.514085401976948,0.00243968218764998,0.000611811975632368,-0.00122314928122202,-0.00266774018778528,-0.298882472560719,-0.295819492204418,-0.295171028405132,-0.311130773326951,-0.418546324504701,-0.408090392841291,-0.402502390653225,-0.424142810354944,-0.0843773385278118,-0.0888572325175467,-0.0887323773634566,-0.0877744629065442,-0.176750633619669,-0.178582394280528,-0.179988816699296,-0.180039509444778,-0.427927918530054,-0.442092045420509,-0.441087983058585,-0.444851158386741,-0.21005454671792,-0.216142618881095,-0.217489577568387,-0.215340166859306,-0.00529801426978389,0.00132008241386483,0.000690384665088966,-0.00704701873051741,-0.00474510854904562,-0.00243040040727979,-0.00220676623065162,-0.0034772601132741,0.000864745043764209,0.00359443953052783,-0.0014617172126956,0.000770579516962641,-0.00419373239260838,-0.0061671907242135,-0.0101304419045706,-0.0132689728932219,-0.00122604478921686,-0.0036509376311109,-0.0125517269288078,0.000387598582400926,-0.0106763842153487,-0.00632534741760258,-0.00522506812189449,0.000896604707499844,-0.00582999125134032,-0.00315946802022066,0.000634180494967588,0.00102943209113759
"b_ACC_0",-0.0159926379469584,0.0735360221778588,-0.00449748903118592,-0.00921189185922108,-0.00842035938308932,-0.00171994603269513,-0.0415749622059601,-0.0305090615320309,0.300311713018926,0.253998549568337,0.0232518310265366,-0.00109761107226278,0.0150005152151888,0.0425902879091097,0.0151631230419168,-0.00732292702844705,0.0176665763903809,-0.00707520972938126,-0.0138486111787934,-0.001591267117502,-0.00120820416749291,-0.00563867529859503,0.0121834284757005,-0.004272128303011,0.000409192470119738,0.0904203185784437,0.0994075605218765,0.0864568631733879,0.00751102115023279,0.0468999587265605,-0.0131839426611141,-0.0121684954760292,0.00348454036088195,-0.0030653153967528,0.00367054333307997,-0.00887823238604285,0.0214122692633971,-0.00127171581815671,-0.0216872692540761,-0.00127702343756963,-0.00104518095709892,-0.00458474484531105,-0.0410121138044084,-0.00595603858211206,-0.0496099041492951,-0.00368800495461531,-0.00533801638904269,0.00587516725156347,-0.0197920713043109,0.000308786260681399,-0.00519326701622848,-0.186749753113353,-0.177979048348725,-0.191295015345245,-0.187667719435645,-0.124945620429415,-0.127535190687663,-0.137718987631808,-0.158684648013161,-0.286589610714913,-0.229285392118208,-0.233909648247786,-0.197628130446756,0.01501349626054,0.0190508107710416,0.0195602623656317,0.0270163444655591,-0.0701117332772125,-0.11187502795012,-0.107071530629036,-0.0871544173815247,-0.178086340486544,-0.163451277783835,-0.170388403657304,-0.0877809225488893,-0.0402778364812545,-0.0337077711286735,-0.0332617601010979,-0.0335363704608494,-0.104245668336053,-0.0966397709403471,-0.093774755645956,-0.0883628092339693,-0.394912055227581,-0.372430736953566,-0.367557874304763,-0.327367382012906,-0.0849542735082131,-0.0872921338644632,-0.0851978220171837,-0.0722143013368797,0.0482628766975759,0.0137098496129832,-0.0129049921173511,-0.0838352749550585,-0.00625457092314855,-0.00381858536660324,-0.0122334140706138,-0.00482414664169235,-0.0430330719403441,-0.0291301427272297,-0.0216786677415002,-0.0221677153075933,-0.00585994504575537,0.00237121170350241,0.0274878630965441,0.0142898931827639,-0.00706008165060325,-0.0124217007153974,-0.00741284189825657,-0.0096267839579205,-0.00503662241383699,0.00112230845008088,0.000457112989258342,0.00425822914951786,-0.00346140727185308,0.00859782967886662,-0.00564871013515546,-0.00274908016875164
"b_ACC_1",-0.0144595439435766,-0.0768925370905418,-0.00395224333975001,-0.00936362946495259,-0.0130946911828525,-0.00298005527458936,-0.0321640269831509,-0.0173302704321422,0.253998549568338,0.307455146880906,0.00472925576283066,-0.00870318956882802,-0.00528156188003863,0.048500444409444,0.0135102945509133,0.000805783085114253,0.00846063483117141,-0.000699786415124514,-0.0102785451531223,-0.00289692882366668,9.44041285387298e-05,-0.0101508157184856,0.00951592171560736,0.00201925919525655,0.000960241688615945,-0.350465673353683,-0.339855630424488,-0.353441914661076,0.0102931077506946,0.0691001652886984,-0.0125058844499875,-0.0154880630095404,0.00449868727111427,-0.00197017439986112,0.00530902744544164,-0.0108304678087998,0.0147158841856588,-0.00280382641141975,-0.0139713894563191,0.00655908678317536,-0.0010096928068503,-0.00351166960948444,-0.0436641743451108,-0.00475042044575574,-0.0529004460980392,-0.00205788033849215,-0.00229537821058901,0.0146287597656897,-0.00920095587042866,-0.000587218427293361,-0.00625372252724919,0.692000829452958,0.700545091984591,0.693085624531919,0.696921312166985,0.592506583585956,0.576704059856913,0.574806659188787,0.559773296056181,0.859439837641495,0.906175701784659,0.91189753986957,0.932018091590947,0.0205791015356977,0.0233743091235869,0.0256194709970705,0.0260198286306661,0.569559817629635,0.537768868527581,0.549806937687152,0.563235944617732,0.710644598275278,0.717522710166617,0.724303535364014,0.789224253226524,0.160250532402726,0.164344416101887,0.168499105815366,0.161942167822868,0.282677262349075,0.288621930223047,0.293175337689323,0.295356921096332,0.619720815686232,0.640277636018756,0.649633626150871,0.696263738069901,0.411916236036038,0.404762165778414,0.408944680204694,0.409799232093042,0.0508650761271031,0.00946676478168627,-0.0140108026590284,-0.078577141225979,-0.00933461082324476,-0.00333007182671454,-0.00545435202515864,-0.00467006146030227,-0.0450195843456507,-0.030625785709553,-0.0275808864745337,-0.029148708808528,-0.00626880546709497,0.00589826137716091,0.0279823255524617,0.0301443422066923,0.00343111907109963,-0.0062549276321406,-0.00301862439963688,-0.00833309651621779,-0.00170241445440144,0.00441859363150851,0.00557749780801328,0.00634118595572145,-2.79998600077494e-05,0.0150184849483289,-0.00159176852350559,-0.00153721726653176
