"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","logLike"
-1.84388798988555,-2.74964001281629,-0.609234092054203,0.0758056963611203,-0.153787162899049,-0.485621723306487,0.0853147183038006,-0.102923724452099,0.0184331770425362,-0.0390498548403622,0.122689422817503,-0.619477854943223,1.12578647960887,0.0905833719508865,-0.0393133491307811,1,-0.0835852099922606,-0.266345726723772,0.182406345334607,-0.735195544102415,4.32097436100394,2.73820619988815,4.55611351295002,1.82922453646513,-5.32186462126183,-0.384045527175557,0.670388712700624,5.98833847973447,-3.34421132821207,0.362407587092097,1.46174381682877,4.09376452091787,-5.44694535444899,0.698917323666694,1.86391841238274,7.20329961780117,-3.63681377327961,-1.31741251969505,-0.385287550065687,2.72512945663734,-1732.35089085913
-1.86234670991028,-2.77942087063209,-0.636719705018803,0.0769143826299049,-0.159085432186309,-0.422790311603812,0.0812925482553227,-0.172439839107279,0.0199554838417859,-0.0457707703981704,0.102133217127386,-0.576631950890527,1.13163991383821,0.173917605267063,-0.0715528836622492,1,-0.090761596157097,-0.286196983170818,0.201520233129423,-0.715817652100126,4.33599432530785,2.73208356360947,4.60547419043615,1.81092559280766,-5.33584220382962,-0.371718110328094,0.695875061851248,6.03619189888102,-3.35868651246451,0.389647235505564,1.48581770251853,4.16359932094926,-5.51445159562906,0.691620798672115,1.85985684883878,7.27782841445168,-3.63650903349326,-1.29488766533769,-0.348231012956928,2.70161975919417,-1731.35856253253
-1.89477693686423,-2.83085654779572,-0.742608565422281,0.0794650408328642,-0.17999523740504,-0.502274513722598,0.0854998697866863,0.0139252621885,0.0201163080771408,-0.0451252089010738,-0.0437617283473797,-0.443843532718233,0.904422088783668,0.157399755087789,0.0569543547549384,1,-0.110098917166073,-0.262343039111026,0.185566713655775,-0.717961117236356,4.40199704941586,2.75512101332555,4.79662544674179,1.80400203853644,-5.4382681691431,-0.307124932874935,0.82845357610708,6.13944692578387,-3.488273155021,0.46727754372385,1.57085292285927,4.45216476589381,-5.77683249842049,0.705089946214804,1.90183300613,7.60070180803339,-3.7554974316187,-1.32915866877733,-0.291746040948605,2.87754405076541,-1729.05006790313
-1.90785251947196,-2.85926903963032,-0.785882473687126,0.0796990218854984,-0.194224608455608,-0.633353969193054,0.079057171037048,-0.132111444228361,0.0182082320201789,-0.0418751342178956,0.352709983046406,-0.41593524960575,0.704059765195938,0.0694935763643631,0.0307037118719716,1,-0.129831649395179,-0.264382814150938,0.193465658275325,-0.693320697680695,4.50648350156131,2.8177086857985,4.86914856450288,1.82013778686879,-5.57664798219033,-0.295203992168549,0.893583267181401,6.23090446251355,-3.62039002225954,0.48178662252284,1.56268839786596,4.4642382111154,-5.86093764461817,0.903089182742256,2.12355064041702,7.96392897785305,-3.87833585912156,-1.36376208864101,-0.299323199693487,2.81195368585168,-1727.96663158566
-1.92088366002945,-2.86027303917542,-0.789302828688543,0.0780065037815519,-0.195882457059066,-0.655690507386871,0.0823990787387688,-0.295185070438436,0.0201311873337734,-0.020144696220198,0.151974409958869,-0.470032480941104,0.698754202172975,-0.0289858688652671,-0.0993630501988178,1,-0.124336614756213,-0.261226682037562,0.201678356413494,-0.670124274751909,4.65127543649776,2.82968326459271,4.908248234439,1.81890996204744,-5.72654654098111,-0.228851825384507,0.99714126919532,6.36613482763571,-3.61500643428664,0.523859780139641,1.58526259812928,4.34120864490074,-5.86064229176743,0.989437190709375,2.20109421066513,8.26005667289291,-3.87616180099789,-1.33535569874041,-0.28408495400287,2.77168874594656,-1726.95786990214
-1.95940216275034,-2.86861455235141,-0.814021677143982,0.0784183361285431,-0.20234968089102,-0.37780982763014,0.0820964089052352,-0.273272161436234,0.0192545532458995,-0.0455403983118094,0.166158704092027,-0.481434510083804,0.755584091172037,-0.102259075275022,-0.134558939488644,1,-0.10991904421637,-0.25773970643002,0.215303232665097,-0.647040348180616,4.87384872980976,2.77450606068641,5.0455373217113,1.77282049825585,-5.94588017033459,-0.169229738386394,1.10757644358874,6.66116966287102,-3.49537380343142,0.629000338255195,1.67792652034352,4.24029984801694,-5.9678830698445,0.982736497139627,2.17913324650873,8.63545477469628,-3.7481184612812,-1.22872092539381,-0.198624807580996,2.8996450015823,-1725.79536198023
-1.96703020331531,-2.84413884399399,-0.825902083831611,0.0786328335989963,-0.20783735576837,-0.458064401622574,0.0896993887417746,-0.303765571265313,0.0185174846461294,-0.0409468321086123,0.119741271567651,-0.47720108726582,0.737810311643743,0.0360138818284461,-0.0543483515217912,1,-0.113359577988036,-0.267665832721221,0.224080545427189,-0.643485504371562,5.00017550004454,2.71413030308081,5.24820578872215,1.70692643999196,-6.07901569439033,-0.205148767475972,1.10631694227841,6.98670354702124,-3.39192418618732,0.641806393620087,1.67987632615398,4.3127385115776,-6.21070475261042,1.00045984849858,2.215522889719,8.82867467994833,-3.59150623805798,-1.1242429215042,-0.136420513675496,2.89182901896076,-1724.79718900088
-1.96612052605636,-2.8242802467916,-0.821185938861825,0.0782245978809928,-0.211802116968467,-0.480352977948094,0.0915928853680124,-0.285210416352138,0.0187967796512076,-0.042999297969993,0.107682782069964,-0.446807659800054,0.878238871177839,0.0909807209962955,-0.0253019149118195,1,-0.112434584937613,-0.273518316278098,0.215406291760188,-0.634851788306203,5.0149000747127,2.73944457648775,5.36335373678209,1.73957025147782,-6.07887441644491,-0.153802772522159,1.17669544404832,7.15596015048424,-3.39154683771386,0.644590904091541,1.67969304706435,4.34113616688019,-6.33884933411341,1.00040191466267,2.20815362880144,8.87869187198071,-3.63373512957915,-1.15647924887223,-0.169966617905001,2.85938048596361,-1724.10437163611
-1.94651803667086,-2.77376959420141,-0.809965957387918,0.0775236181685302,-0.222453683393557,-0.411041843787909,0.0948845787213335,-0.315402572110136,0.0192802648654371,-0.0489194337858679,0.0537228749479128,-0.538183443195848,1.00186163854118,0.172859545437075,0.0255759870569797,1,-0.114098859984197,-0.281795143077652,0.195534659534026,-0.62679497079339,5.09294165792557,2.75798916908255,5.48159768070256,1.77584789430619,-6.17476593934461,-0.192914783640249,1.1637838679162,7.26804979746788,-3.3851751615538,0.62143592245048,1.6526176081047,4.45817069175047,-6.45879849862686,1.11188966363184,2.32577333478004,9.02016005188726,-3.66982110130132,-1.19745389435185,-0.190620911382991,2.97579756619098,-1723.42589407623
-1.9092769602677,-2.7117156341825,-0.760436391966867,0.076625884587077,-0.222262072417401,-0.437531750600208,0.0973254430554552,-0.251321443329776,0.0195534131100464,-0.047560544167148,0.0628535016219914,-0.559261338766575,1.01028650724118,0.203362434036601,0.0330704379584104,1,-0.106078278428213,-0.276946306555968,0.181936647765781,-0.621800202778867,5.25576441121451,2.77803750434266,5.59672053332666,1.78829730815465,-6.34513696245922,-0.145470314662091,1.24230734074236,7.34004752014432,-3.34727907694551,0.660748489819337,1.69791730337755,4.5886997399159,-6.53366974860469,1.16873633169901,2.35420364294136,9.27943611794,-3.63660862957962,-1.19286784116442,-0.193546162637211,2.89193799424365,-1722.76172286652
-1.872576378568,-2.63560268010732,-0.720891579948938,0.0771531035442516,-0.224969263556682,-0.472486513533346,0.0978877795646247,-0.232028083588758,0.0202517814612985,-0.0406892985326066,0.0738692493425543,-0.460140325419214,1.0074528805408,0.136068931195814,-0.0301557111430921,1,-0.110628389083901,-0.279751635154833,0.170752230700549,-0.626038996168528,5.34652726720311,2.8221115188451,5.72928477332376,1.78288526735368,-6.42586494468808,-0.143618356454721,1.26813369493486,7.5299132624337,-3.37765384929019,0.637860390972154,1.67550112143183,4.57634698427516,-6.65683646549826,1.21328017321918,2.38958673154911,9.53178718671504,-3.60180298665074,-1.17610882548222,-0.180785865189778,2.9228628850522,-1722.31088402338
-1.82075411742797,-2.56892411087764,-0.674362798738834,0.0763735326997821,-0.227755204477356,-0.455794370650079,0.0974451503427931,-0.217487563130386,0.0203729272179653,-0.0379741414284937,0.0907217014384998,-0.530838007458431,0.907362864251653,0.119999856129483,-0.040307083526883,1,-0.106250856205307,-0.271540669193111,0.16636559768168,-0.624567028702784,5.41429943036956,2.80769413129407,5.9018856145406,1.81980586718273,-6.44070786056951,-0.0761874164831747,1.36149194728884,7.77117281537295,-3.32099634105171,0.664948624010348,1.691315884153,4.52236140463741,-6.79902605765744,1.29209600763481,2.46526540729148,9.75496287567761,-3.63652471490494,-1.19019566951027,-0.193624038677856,2.92315610822888,-1721.89058362739
-1.78948083510576,-2.54247497910806,-0.648613235453725,0.0746943477957722,-0.225347128558545,-0.481985184615619,0.0952284306496804,-0.219113897381575,0.0209386621604073,-0.0347695731970331,0.110071179735063,-0.495898821142724,0.931345843431493,0.0914416283109789,-0.0613545879305557,1,-0.100202574701774,-0.259181806260891,0.167258179320549,-0.617046195092048,5.47643375879148,2.77860199861272,6.00668577002264,1.84482427036495,-6.45396273484987,-0.0252802567119055,1.42831426025573,7.87120922857024,-3.24351418346784,0.712889232852891,1.73457758807369,4.57097356505621,-6.85193418675313,1.39083060895306,2.56361065030007,9.90100162454749,-3.6443680081348,-1.18465032754406,-0.187885903740611,2.95438364392654,-1721.64796243161
-1.62041620879999,-2.35890045162291,-0.467895112738239,0.0708791380229532,-0.206260747887292,-0.53677590744626,0.0807952296816344,-0.15745496005861,0.0220261820556587,-0.0365825111714418,0.215501658419979,-0.565223472582448,1.05698896758097,0.222849679798513,0.106766578905172,1,-0.0908195884795892,-0.202467841205746,0.166633154812769,-0.572456933210569,5.9172983160725,3.07888209370723,6.65365244750067,1.92728914207863,-6.50060130012,0.388220084275324,1.94768231251083,8.59437926653663,-3.31489319978021,0.905680733350464,1.9798258506045,4.86096693510131,-7.02519149421304,2.01879462257794,3.10014993002074,11.39562880616,-3.56858460882953,-1.05204293991868,-0.0950023457718656,3.0832714328124,-1721.23893664903
-1.61144615744879,-2.35377040996849,-0.464785956709757,0.0744972568992442,-0.205699099171412,-0.518895550043532,0.0829746191192487,-0.189972392621951,0.0218073733177629,-0.0295491288780567,0.190996694216774,-0.515538679009191,1.0284383001081,0.13463235480895,0.0254427901771098,1,-0.0723174578140167,-0.221110816411306,0.145152968975709,-0.591185942807813,5.92932304300674,2.83174916219979,6.81492205428023,1.93899807505532,-6.42657415469946,0.418412599932273,1.95474441783591,8.43534689916355,-3.03273716918906,0.962290127265442,1.99036672136665,4.64359684130491,-7.1266151520318,2.0998597610871,3.20364180450096,11.4862401065754,-3.63035286508435,-1.09355072279464,-0.0922224717259041,3.07129652476709,-1720.16501852008
-1.60898702235855,-2.45276594731333,-0.495023187821024,0.0725022386316968,-0.203641104007596,-0.40037714390936,0.0955812664941409,-0.243749806726048,0.0199552443912771,-0.0194597018615132,0.114968457480566,-0.431413520881623,0.7251098466663,-0.0807540929341551,-0.213514222060698,1,-0.0273964718760545,-0.187391656927655,0.147336656083555,-0.566502136417121,5.57122810311569,2.77774349491022,6.7666524064549,1.90863989652323,-5.74364585739608,0.645726229113416,2.10358089237975,8.46520807176066,-2.88975550475365,1.03098416461361,2.07368737803105,4.85668251696117,-6.8082244688026,2.35360702822266,3.51633909040557,11.3433779059245,-3.44765062697599,-0.992230209521962,0.0607767731114609,3.17122462236569,-1719.2566875297
-1.6832236703502,-2.52820453454432,-0.554014813165152,0.0743221617883711,-0.199217032635659,-0.432856942313432,0.0906585441994183,-0.246126404039351,0.0214845310917293,-0.0278492566692146,0.095469279544082,-0.446497506493724,0.867230675327731,0.0390868814137262,-0.106962728390227,1,-0.0308873511320649,-0.171690342493708,0.170862228424454,-0.549038327215602,5.42642263451383,2.80718991517136,6.84578592297725,1.89979983164129,-5.28401940554486,0.901469446471647,2.30246003899836,8.32746122288565,-2.80756081931854,1.14653771515421,2.18711548523261,4.92925500554499,-6.53245607958277,2.68017619305322,3.85270652301724,11.6386498348611,-3.37048247011213,-0.893856164039131,0.131873662321985,3.27107620810565,-1717.65476677823
-1.79205195238068,-2.62710386008821,-0.616872507522525,0.077673918610977,-0.186430815408999,-0.484097993542257,0.0849773220467001,-0.219093353029978,0.0217996041791319,-0.0417174748792988,0.0989003521912844,-0.508233439145169,1.08169441265666,0.251193775511,0.105496490009964,1,0.0322929154842608,-0.0647923717869737,0.183912202749678,-0.448664847093036,5.25141617697513,2.91963593134199,7.3781230420981,1.90665396459769,-3.75375663445634,2.1385238088759,3.39900682838202,8.61330010868224,-2.25395979851437,1.79042914969544,2.83421805656012,5.3912988055891,-5.36991799089779,4.37259000722375,5.52551312778305,13.4142117996353,-2.94857709807675,-0.439905788244036,0.544785133678567,3.66436099699044,-1714.80070327394
-1.89487725732565,-2.66022536623279,-0.674694991787229,0.0793795908465098,-0.192022087158844,-0.487729204349659,0.0940600100536337,-0.187048838851477,0.021148982094788,-0.0499212612239164,0.095148212107767,-0.527729250089838,1.10413346672927,0.320873216006119,0.169689855508784,1,0.0509125006046295,-0.0226191022111529,0.218528509935516,-0.410417373774197,5.54300931745331,2.99509772705957,7.14151955434633,1.8700680510397,-3.57790838411355,2.62093954422864,3.82753779688269,9.25513609138762,-2.00804537791016,2.1113708386471,3.1668638153189,5.70953690597112,-4.14169830397762,5.31074500131612,6.39390801686308,13.8125645067663,-2.70156952204792,-0.210729011022994,0.754397395716955,3.83577975875688,-1714.22218389917
-1.83731988537776,-2.62413709076375,-0.655194759956355,0.0765359920508092,-0.201258726132902,-0.468097666957213,0.0911250224598206,-0.210195442671421,0.0200216032362817,-0.0420120284389442,0.108590842893327,-0.510305845189493,0.978220209905339,0.202486478367114,0.0585923278435921,1,0.0665230805854501,0.0227885323588783,0.235140449077547,-0.380130771829296,5.30716889835764,2.92983536518531,7.43013378095644,1.89419414686877,-2.85350791705077,3.15987218008303,4.3454297867736,9.77370183820784,-1.66910452600516,2.40620029359308,3.44400972812215,6.00926024573386,-3.81247998612494,6.0122907312051,7.1655464764245,14.7235323831615,-2.59057685912491,-0.0949718063172753,0.903865061945961,4.01800045613998,-1711.73273971628
-1.80114809508572,-2.59476016376936,-0.655770799441628,0.074966678011818,-0.213084404432705,-0.466972205799271,0.0885575470800192,-0.223099335979355,0.019547339235308,-0.0364826185579883,0.120673661813313,-0.49852952477254,0.903131311529684,0.106968916265072,-0.0278540673258358,1,0.115979978413169,0.110950576697287,0.232950055364436,-0.314059730196979,5.25164375378997,2.93837346816871,7.6222454348317,1.8984809232898,-2.01412365011852,4.03935181515438,5.2117502553376,10.73391630475,-1.19579566620626,2.89861059353289,3.91636913103148,6.54102304929648,-2.81180631565617,7.25430785415474,8.46169871692814,16.1848420628235,-2.29787058298876,0.197961865266225,1.20529134105491,4.31197638580231,-1710.667264442
-1.77328378954325,-2.56732286774964,-0.656561462445142,0.0744077577201356,-0.225438957402036,-0.463602330903639,0.0911030238536849,-0.227910433281991,0.0189767275824286,-0.031842712756979,0.129103724362036,-0.484847426908986,0.831447395130091,0.0240838518655963,-0.103426916097981,1,0.145705054637396,0.160180264304844,0.232510338632377,-0.278729138617429,5.27680025632497,2.95420883045735,7.42799781215343,1.90969421711036,-1.66701305336606,4.51155346762792,5.70062439679938,11.4396861067479,-0.948882813905784,3.16808322071069,4.17875411840577,6.89529657803943,-1.92789204216079,7.90915808084587,9.15544900006191,16.9132421628326,-2.16311806574663,0.338097227023825,1.35383014870605,4.46597839916543,-1709.91027452576
-1.77758092807444,-2.56850828692597,-0.659762701196562,0.074561400855858,-0.225859925106382,-0.465600799976662,0.0918514490770142,-0.226507618229942,0.0190294503492612,-0.0322452188662272,0.129136202428528,-0.487434754764291,0.836659367390386,0.028318648804224,-0.0989054669064196,1,0.151720084645205,0.170501311437639,0.236295435426103,-0.273644600586685,5.29514525159365,2.93991562027606,7.43793557994053,1.89391198728693,-1.59717655232207,4.6024986097602,5.79728346442257,11.5635811519185,-0.876014186088138,3.22687866578969,4.23572246990227,6.94844716344099,-1.80411452687425,8.0421982277925,9.30085516847682,17.1285898688201,-2.10322568735076,0.390025570939353,1.4008593257174,4.50317143949123,-1709.76493437468
-1.79114175106004,-2.58032206318828,-0.668776690079866,0.075015654215179,-0.225719071085129,-0.467822013803825,0.0934315055801978,-0.224237820922174,0.0190713784976588,-0.0333808993200465,0.126699846262817,-0.490503322175771,0.84728631239963,0.0418706924900601,-0.086430140602592,1,0.160400424453821,0.184852896547832,0.24475459753992,-0.266733550343722,5.25068654950055,2.94050389313591,7.41082113884006,1.87865460010984,-1.4110955135502,4.7358046141899,5.92415238966124,11.6492818965909,-0.800010644038469,3.30139009172115,4.3151946257243,7.03725445990169,-1.57759216883318,8.22685311254114,9.50510068818033,17.3749558069542,-2.03084932568919,0.455777526802014,1.46230117611887,4.5577018169029,-1709.61122054709
-1.83468079354786,-2.60211163701362,-0.677985887630372,0.0785003688206086,-0.220898670544194,-0.4824985974481,0.0991604918386103,-0.206990654829691,0.0198393529671427,-0.0397172813841009,0.115703666684977,-0.503276791820524,0.951636330837813,0.154803698509312,0.0213581578132352,1,0.210053262170581,0.260647926563657,0.279117056284157,-0.225529008167569,5.20360482905687,2.88020469037866,7.43116667043954,1.89621154920009,-0.684120893378469,5.33365975064027,6.53208623972983,12.0770503418688,-0.349741520743246,3.66594596985125,4.68805931106858,7.36007970041058,-0.678505138637734,9.09621097926088,10.4664709227127,18.6383894007466,-1.82713826964624,0.697414074396208,1.68911760312875,4.80722469243619,-1709.57381215823
-1.80351418497888,-2.58114525589,-0.652023513202411,0.0773827303210613,-0.218414826533649,-0.478406598729208,0.0952017485302293,-0.21221642034862,0.019903425144328,-0.0369908585558207,0.124021750834062,-0.504801954741761,0.936531869792212,0.123679571714421,-0.00702732601114666,1,0.19532727190592,0.239418158431318,0.272704322555305,-0.245832568040962,5.23089562815273,2.94428077270033,7.39526131180101,1.87688740475815,-0.961832072217506,5.07996575640344,6.30975818346748,11.9956709450611,-0.567739466876899,3.51586669869676,4.56048799641102,7.28665786886631,-1.0096777378147,8.72767850327499,10.0789178269978,18.2814202410605,-1.87668423679582,0.627600933078481,1.62426212416085,4.7297650282064,-1709.33897298681
-1.79178813481235,-2.57749032318202,-0.648641609143736,0.0765177100282186,-0.218735930378973,-0.46917047700823,0.0930052998766287,-0.218604935877297,0.0197779581480589,-0.0353106957003896,0.122420545662431,-0.498849714933114,0.904262417996315,0.0935589633488122,-0.0381457044292306,1,0.179121579378813,0.219953881630658,0.270810491951753,-0.25776129743686,5.18434618622646,2.90729478672493,7.33130605787155,1.87748084938862,-1.06677740730383,4.93207620275856,6.16110921727721,11.8539667591697,-0.621463147300151,3.43699442815773,4.47631985758119,7.19394316359589,-1.1543125051102,8.51064415908994,9.85619981536292,17.9363911230567,-1.93636084908807,0.562786555135914,1.56763451334285,4.6766842390094,-1709.30236815061
-1.78800032445505,-2.57070754272465,-0.642019856554446,0.0769804922427386,-0.217907431010093,-0.470349547971106,0.093378016262519,-0.216441288619321,0.0198686943283315,-0.0355372787116967,0.122472798163344,-0.498920346207287,0.9164727804736,0.104393005931465,-0.0263577168133984,0.999999843595868,0.184461044743578,0.228198308073003,0.270594948140894,-0.253519107702261,5.2081900509419,2.9139936562931,7.35764167045143,1.8860894469587,-1.0340308653083,4.97351038030883,6.21757517168295,11.9071467351228,-0.597227932497832,3.46058215137004,4.5020717486535,7.21742828288948,-1.11600589014951,8.56685276149052,9.91646211551882,18.0496901819786,-1.92531441551273,0.581718479156222,1.58491170565187,4.6960237936892,-1709.2680866864
-1.7846323272684,-2.56660505727917,-0.636724230453772,0.07715082547411,-0.217084320087542,-0.470697191396044,0.0933995813132588,-0.215610097822713,0.019995929578095,-0.0356478999852524,0.122479027873903,-0.499310453481654,0.924093803749073,0.110410383768103,-0.0201948938792621,0.999999785920724,0.187971343331221,0.233553262485032,0.27114318974651,-0.249945066241198,5.21725928862215,2.91508204623743,7.348017702973,1.89164404574336,-0.992887354135956,5.00507708816044,6.26788877198643,11.953929621082,-0.574857927914403,3.47877336827311,4.52286578480497,7.23637083455828,-1.05348428980705,8.59840179509967,9.95032471698668,18.0892102015371,-1.91211295696154,0.59958746624055,1.60261439682116,4.71588921588531,-1709.2476113587
-1.77945737384586,-2.56162839251417,-0.631392920343566,0.0771578308372673,-0.216627976355926,-0.469924315555724,0.0930831568539971,-0.215773819635414,0.0200633544442172,-0.035468411724055,0.122677911702172,-0.498851648124778,0.925605840150627,0.111431911863452,-0.0190335735202112,0.999999606886534,0.188484946833538,0.235270262895721,0.270589843938961,-0.247744856032934,5.2316702669344,2.91478504330285,7.32485930130084,1.9004107110969,-0.973065040700991,5.01307647114973,6.30587700641155,11.9812090846108,-0.565827254685805,3.48086231620835,4.52633275116419,7.23532999623485,-1.01724552136552,8.57764950614382,9.92344359021643,18.0178106239956,-1.90737585753469,0.609141489896897,1.61378764221363,4.72978007770477,-1709.22492681696
-1.78155809508588,-2.56418501897879,-0.634238186357717,0.0770204970580346,-0.21709644911624,-0.47017009965775,0.0930057749309953,-0.216385468546446,0.0200785186085298,-0.0355594391192777,0.122745914798773,-0.498918600991102,0.922904746284939,0.109784450338425,-0.0209284944117247,0.999999433280873,0.187992195285392,0.234127158834132,0.269637859356463,-0.246223289930808,5.24364630503269,2.91444163364107,7.29480743224019,1.9055182658039,-0.962764643578099,5.02191633343963,6.33269722986423,11.997146566867,-0.561156741636662,3.48155330595771,4.52579812963179,7.23092818377027,-0.987703965298193,8.55440405037331,9.88975735055788,17.9117983351099,-1.90440035580754,0.614011805791293,1.62000896281534,4.73763142568434,-1709.21236321002
-1.78706751250071,-2.57027581546058,-0.641020395698173,0.0768688439661049,-0.217955449423223,-0.470810514589788,0.0930052632650313,-0.217071066419164,0.0200142913889916,-0.0356949547008638,0.122810947689016,-0.499072834068647,0.917555381422346,0.106279980637406,-0.0246082139829064,0.999999295233252,0.186560641224525,0.231696417985664,0.268639998046684,-0.245736433191212,5.25718728391072,2.91576540089644,7.27073483866891,1.90838350526526,-0.963889480950943,5.02942988543971,6.34979562109453,12.0072990024419,-0.562320508225816,3.47989026477897,4.5219577000008,7.22459863083814,-0.982978961875317,8.52503655862744,9.84858247565252,17.8005675309468,-1.90417019555682,0.614389162216644,1.6215285856792,4.7397578867692,-1709.20318134584
-1.79689632694075,-2.5807262678688,-0.65181661781518,0.0767504242338291,-0.218913896738,-0.472201846710329,0.0931669325755874,-0.217539928137407,0.0199492150434365,-0.0360579675203916,0.122637520906481,-0.499544864257337,0.912125618931918,0.10291832072373,-0.0281598272719379,0.99999915394348,0.185830398461405,0.229928654241842,0.267680943583418,-0.24485397416985,5.27835718012228,2.91866438523541,7.23195010471355,1.91059063280644,-0.960623415744941,5.05374380589975,6.38010811778269,12.040175657756,-0.558878175784777,3.48507934371562,4.52473309648134,7.226075390216,-0.966339851019649,8.49623148429572,9.80599601899818,17.6755822148006,-1.90146288690904,0.617020844834619,1.62488199579111,4.74374441761473,-1709.19164818782
-1.81255562237625,-2.5978419896,-0.668595561302345,0.0766466421597619,-0.219968655301706,-0.474421315927621,0.0933642597543284,-0.218047446015812,0.0198315693670455,-0.0366158636916776,0.12227391534334,-0.500330409945965,0.904543784325536,0.0980102455459133,-0.0331100384777377,0.999998930671575,0.184450190401634,0.227513715501259,0.266452101047022,-0.244590218545051,5.32120914117556,2.92517243706205,7.15318392519703,1.91327193981354,-0.963875071949883,5.09600128451793,6.42995558474493,12.1116599568484,-0.557806898045211,3.49150435995159,4.52857102914632,7.23061402113806,-0.959374801532246,8.41615356565719,9.70370495087879,17.4453359958036,-1.89970669972522,0.618588888181252,1.62732493123465,4.74733055741027,-1709.16938597215
-1.83255900071405,-2.61995996002798,-0.688999416085288,0.0766382956952585,-0.220633686075085,-0.477316109637524,0.0936845348059332,-0.218167513539072,0.0197240536061476,-0.0374053714198528,0.121545407960367,-0.501410245763983,0.89775878160634,0.0935080700499787,-0.0375006615026481,0.999998580388693,0.184128998588596,0.227287558761476,0.265697905430836,-0.243962583256343,5.39880738106614,2.93511717107981,6.98818675394966,1.91656882198935,-0.961236265557679,5.18293446796173,6.52755266945802,12.2751510091587,-0.548918254688617,3.50938663845688,4.54510227666403,7.25252355541531,-0.927464896735,8.26196502564112,9.51809847849126,17.0669459031772,-1.89431676556805,0.624816174557939,1.63428616602944,4.75708335598506,-1709.13088463501
-1.84154361298405,-2.63104192176055,-0.697488922825531,0.0767627933100974,-0.220039516941008,-0.478485295165463,0.0937411932446447,-0.217885008787988,0.0196673790946591,-0.0377241602649499,0.121050106922019,-0.501868807891857,0.896041513101716,0.0917160465867492,-0.0387570376545894,0.99999817425223,0.183452981802208,0.228226520972055,0.265745838306471,-0.24593017684935,5.49972258326529,2.94532256907992,6.75560385669947,1.9191305240316,-0.982462440006145,5.27026193121065,6.62792835256379,12.4916107097965,-0.551974635271023,3.51627405941397,4.55411155655529,7.27331360213132,-0.932309123436137,7.9874156479103,9.21124549505914,16.5594608902384,-1.89760306905051,0.623672095020855,1.63371766110397,4.76054522236594,-1709.08384127314
-1.82816652672112,-2.61641739525608,-0.682240599247042,0.0769658662568274,-0.218662823976335,-0.476611474141502,0.0937396253859289,-0.216936394016625,0.0197738774609164,-0.0372417822060669,0.121370011901798,-0.501346872571296,0.904288935045842,0.0965728623066447,-0.0335527266956909,0.999997986639952,0.188108513875502,0.237962290305079,0.269420495316242,-0.24358400558992,5.55483621704077,2.94614782866709,6.59025722211029,1.91830422066041,-0.942044731595675,5.37016066918021,6.73266231053736,12.6998800112088,-0.522343852699478,3.54753936751099,4.59062565726121,7.32188200977802,-0.844590564932266,7.8692691203675,9.08685926430861,16.360437850998,-1.88225679405626,0.642109904539974,1.65192395565502,4.78177085467569,-1709.05692161916
-1.80052308903622,-2.58669567356099,-0.653811257839672,0.0770547233479626,-0.217222001364239,-0.47241926331741,0.0932361609400392,-0.21675103674198,0.0198994130108094,-0.0360895048301763,0.122192109799303,-0.499667026955477,0.91383044557306,0.102433906688917,-0.0273532249267515,0.999998040394099,0.186472555865612,0.236344013011001,0.269676809026279,-0.248054233465831,5.55866380673805,2.94138692655703,6.57750325994773,1.91678314036662,-0.995531188757545,5.31652092513141,6.67714803648101,12.6852216839244,-0.553787314588149,3.51124108163745,4.55806038316014,7.29373091624538,-0.938934210274335,7.74660764214497,8.97058913317598,16.2905684866117,-1.90431891816609,0.621792467563796,1.63113325609105,4.76079210790411,-1709.05044074776
-1.79519040646358,-2.58001608195215,-0.648468179718654,0.0770207605164535,-0.217501110927329,-0.471841382916165,0.0932414950305936,-0.216791625951124,0.0199298811526273,-0.035901405613442,0.122343953128164,-0.499494792028712,0.916012334542957,0.104322047955003,-0.0258805452820332,0.9999981160024,0.18914160330407,0.24039858846851,0.271148961218161,-0.244754412236929,5.53549910626868,2.93719654240987,6.61673749822599,1.91531824018521,-0.949900189121517,5.33586785723964,6.69277402372379,12.6793324441104,-0.530683058257607,3.52972040100568,4.57633962897728,7.30962123508362,-0.871086371943454,7.85432795450664,9.08643635524653,16.441610281093,-1.88932149336981,0.636325816893337,1.64537510737316,4.77380979072395,-1709.04454958662
